x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,y,x20
0.209,-0.517,0.728,-4.26,-2.76,8.236,-2.005,0.029,0.412,0.37,2.36,0.872,1.39,-2.954,-0.421,0.251,-0.444,-2.138,-0.62,0.0,-0.305
0.228,-0.381,0.76,-4.5,-2.68,7.793,-2.048,0.049,0.46,0.463,2.364,0.777,1.466,-3.095,-0.371,0.442,-0.538,-1.51,-0.479,0.0,-0.45
-0.172,-0.529,0.59,-3.394,-3.026,7.082,-1.528,0.02,-0.221,0.595,1.564,0.968,1.267,-2.237,0.313,-0.407,0.277,-2.287,-0.897,0.0,0.483
-0.116,-0.868,1.3,-3.486,-3.93,8.306,-1.606,0.137,-0.296,0.656,1.62,1.116,1.305,-2.202,0.339,-0.487,0.112,-3.01,-1.479,0.0,0.455
0.209,-0.26,0.837,-3.678,-2.914,7.681,-1.667,-0.199,0.256,0.25,2.065,1.052,1.363,-2.495,-0.187,0.326,-0.694,-2.208,-0.572,0.0,-0.321
-0.199,-1.128,0.994,-4.051,-2.743,7.939,-2.342,0.25,-0.231,0.794,2.221,0.664,1.297,-2.296,0.495,-0.452,0.553,-2.257,-1.388,0.0,0.371
-0.04,-1.172,0.836,-3.923,-2.571,7.508,-2.107,0.408,-0.589,0.973,2.008,0.883,1.262,-2.146,0.586,-0.669,0.896,-2.233,-1.316,0.0,0.736
0.015,-0.442,1.021,-3.896,-2.688,7.01,-1.741,0.21,0.175,0.277,1.882,1.068,1.46,-2.623,-0.186,0.341,-0.041,-1.407,-0.817,0.0,-0.229
-0.072,-0.599,0.757,-3.341,-3.523,8.415,-1.596,-0.073,-0.043,0.543,1.514,0.976,1.137,-2.389,-0.058,0.025,-0.55,-3.101,-0.881,0.0,0.066
-0.059,-0.534,0.053,-3.981,-2.757,8.165,-1.931,0.178,-0.137,0.537,1.98,1.105,1.257,-2.42,0.21,-0.152,0.332,-1.959,-1.017,0.0,-0.006
-0.168,-0.579,1.196,-3.338,-3.612,8.518,-1.777,-0.11,-0.107,0.59,1.693,0.922,1.146,-2.114,0.219,0.022,-0.38,-3.179,-1.076,0.0,0.142
0.118,-0.5,0.744,-3.766,-3.446,8.457,-1.915,-0.022,0.245,0.419,2.046,0.749,1.33,-2.621,-0.307,0.351,-0.401,-2.803,-1.045,0.0,-0.181
-0.155,-0.591,0.618,-4.242,-2.016,7.265,-2.111,0.188,0.088,0.303,2.26,0.799,1.174,-2.719,0.015,0.199,0.287,-1.387,-0.556,0.0,0.183
-0.178,-0.559,0.346,-4.168,-2.471,8.162,-2.224,0.191,0.094,0.495,2.265,0.858,1.44,-2.732,0.095,-0.2,0.038,-1.886,-0.73,0.0,0.213
0.157,-0.683,0.671,-4.219,-3.085,8.367,-2.081,0.185,0.191,0.346,2.363,1.1,1.437,-2.962,-0.097,0.421,-0.583,-2.481,-0.645,0.0,-0.118
0.106,-0.756,0.662,-3.908,-3.17,8.256,-1.689,-0.238,0.018,0.699,2.029,0.859,1.265,-2.406,0.078,-0.437,-0.471,-2.544,-1.177,0.0,0.105
0.037,-0.641,0.971,-4.19,-2.848,7.805,-1.992,0.069,0.152,0.419,2.347,0.852,1.283,-2.94,-0.18,0.205,-0.142,-1.924,-0.902,0.0,-0.066
-0.049,-0.455,0.817,-4.197,-2.641,8.06,-2.294,-0.093,0.313,0.527,2.301,0.854,1.398,-2.769,-0.026,0.079,-0.275,-1.931,-0.823,0.0,-0.295
-0.055,-0.565,-0.525,-3.262,-2.447,7.415,-1.715,-0.031,0.068,0.435,1.558,0.938,1.156,-2.383,0.042,-0.061,-0.558,-2.033,-0.787,0.0,0.088
-0.102,-0.772,0.59,-3.636,-3.273,8.294,-1.909,0.223,-0.167,0.707,1.815,0.992,1.17,-2.373,0.3,-0.481,-0.148,-2.83,-1.356,0.0,0.538
-0.07,-0.404,1.221,-3.391,-3.261,7.908,-1.717,-0.017,0.132,0.4,1.74,0.858,1.249,-2.32,-0.133,0.252,-0.519,-2.601,-1.014,0.0,-0.089
0.07,-0.508,0.654,-3.813,-3.167,7.96,-1.765,0.433,0.153,0.433,2.032,0.889,1.202,-2.508,-0.077,-0.207,-0.538,-1.879,-0.813,0.0,0.043
0.072,-0.294,0.254,-4.456,-2.11,7.454,-2.028,0.009,0.553,0.329,2.356,0.931,1.375,-3.022,-0.453,0.389,-0.154,-1.08,-0.599,0.0,-0.613
0.009,-0.449,0.189,-4.228,-2.533,7.967,-2.191,0.07,0.301,0.335,2.399,0.978,1.479,-2.794,-0.24,-0.124,-0.115,-1.62,-0.758,0.0,-0.255
0.216,-0.363,0.337,-3.678,-3.165,8.159,-1.665,-0.109,0.263,0.437,1.866,0.787,1.16,-2.456,-0.207,0.314,-0.581,-2.646,-0.893,0.0,-0.041
-0.21,-0.465,0.627,-3.835,-2.529,7.812,-2.049,0.115,0.053,0.331,2.261,0.87,1.273,-2.551,0.172,0.17,-0.061,-1.564,-0.865,0.0,-0.115
0.058,-1.035,-0.061,-3.369,-3.104,7.956,-1.631,0.119,-0.052,0.764,1.662,0.883,1.2,-2.318,0.241,-0.481,-0.285,-2.835,-1.354,0.0,0.479
-0.024,-0.988,0.782,-3.888,-3.867,9.016,-1.848,0.048,-0.225,0.958,2.212,0.692,1.306,-2.241,0.455,-0.726,0.181,-3.464,-1.327,0.0,0.583
0.169,-0.273,0.944,-4.021,-3.092,8.114,-1.898,-0.044,0.307,0.196,2.248,1.035,1.379,-2.853,-0.355,0.488,-0.475,-2.124,-0.56,0.0,-0.269
-0.033,-0.829,0.558,-4.022,-2.365,7.659,-2.119,0.367,-0.23,0.667,2.066,1.13,1.348,-2.456,0.366,-0.51,0.303,-2.02,-1.051,0.0,0.557
-0.429,-0.946,0.908,-3.645,-3.387,8.213,-1.855,0.264,-0.501,0.665,2.006,0.947,1.358,-1.87,0.889,-0.599,0.836,-2.379,-1.537,0.0,0.837
0.108,-0.768,0.119,-3.521,-3.513,8.496,-1.625,0.086,0.053,0.784,1.847,1.025,1.306,-2.338,0.011,-0.232,-0.703,-2.778,-1.258,0.0,0.048
-0.101,-1.019,0.551,-4.214,-2.366,7.589,-1.971,-0.009,-0.273,0.946,2.358,0.679,1.304,-2.312,0.488,-0.444,0.676,-2.13,-1.388,0.0,0.542
-0.002,-0.659,0.498,-4.259,-2.854,8.208,-2.024,0.134,0.097,0.507,2.269,0.967,1.408,-2.683,0.052,0.125,0.154,-1.993,-0.956,0.0,-0.052
-0.017,-0.465,0.357,-3.937,-2.859,8.013,-1.916,0.023,-0.018,0.493,1.884,1.06,1.37,-2.569,0.24,-0.133,0.174,-2.296,-0.785,0.0,0.214
-0.117,-0.462,1.13,-3.803,-4.055,8.763,-1.585,-0.209,0.176,0.429,1.818,0.933,1.315,-2.369,0.061,0.302,-0.328,-3.043,-0.955,0.0,-0.009
-0.21,-0.93,-0.002,-3.938,-2.494,8.205,-2.2,0.054,-0.247,0.913,2.194,0.946,1.261,-2.388,0.472,-0.725,0.343,-2.303,-1.169,0.0,0.53
0.167,-0.691,0.658,-4.057,-3.063,7.99,-1.835,-0.049,0.259,0.679,2.269,0.882,1.465,-2.6,0.085,-0.025,-0.281,-2.205,-1.081,0.0,0.071
-0.071,-0.818,1.12,-3.507,-4.024,8.523,-1.494,0.156,0.026,0.623,1.803,1.045,1.392,-2.075,0.13,-0.024,-0.207,-3.011,-1.309,0.0,0.105
-0.257,-0.535,0.024,-3.354,-2.848,7.472,-1.505,0.015,-0.373,0.633,1.616,1.003,1.067,-1.972,0.4,-0.284,0.214,-2.346,-1.043,0.0,0.546
0.116,-0.728,0.556,-3.504,-3.766,8.899,-1.635,-0.261,0.184,0.669,1.775,1.01,1.452,-2.366,0.097,-0.206,-0.623,-3.585,-1.125,0.0,-0.076
0.095,-0.267,0.635,-3.624,-3.029,7.734,-1.755,-0.027,0.242,0.285,1.785,1.007,1.126,-2.593,-0.282,0.397,-0.508,-2.191,-0.76,0.0,-0.064
0.075,-0.684,0.914,-3.769,-3.028,6.958,-1.376,-0.184,0.293,0.735,2.009,0.697,1.203,-2.25,0.091,-0.076,-0.11,-1.788,-1.325,0.0,-0.108
0.038,-0.359,0.866,-4.112,-3.323,8.05,-1.773,-0.284,-0.011,0.382,2.245,0.893,1.354,-2.621,-0.033,-0.068,0.084,-2.406,-0.756,0.0,0.298
0.088,-0.738,0.579,-3.844,-3.073,8.016,-1.839,0.121,0.312,0.41,2.051,1.157,1.441,-2.71,-0.236,0.164,-0.489,-2.008,-0.868,0.0,-0.36
0.008,-0.802,0.745,-4.093,-2.829,8.31,-2.039,0.144,-0.46,0.855,2.101,1.174,1.317,-2.657,0.406,-0.718,0.397,-2.905,-1.209,0.0,0.903
0.004,-0.609,0.28,-4.508,-2.068,7.637,-2.331,0.089,-0.006,0.654,2.506,1.014,1.465,-2.801,-0.062,-0.267,0.634,-1.549,-0.742,0.0,0.194
0.218,-0.444,0.983,-3.534,-3.032,7.617,-1.579,0.266,0.28,0.403,1.702,0.996,1.166,-2.438,-0.338,0.537,-0.634,-2.028,-0.7,0.0,-0.451
0.031,-0.55,0.222,-4.121,-2.685,7.823,-2.028,0.175,0.095,0.675,2.066,1.043,1.287,-2.668,0.149,-0.037,0.089,-1.894,-0.914,0.0,0.047
0.189,-0.418,0.383,-4.127,-2.592,7.818,-1.985,-0.114,0.077,0.408,2.4,0.642,1.387,-2.719,-0.109,0.104,-0.089,-2.208,-0.944,0.0,0.272
-0.032,-1.033,0.118,-4.401,-2.485,8.3,-2.238,-0.124,-0.218,0.898,2.471,1.084,1.551,-2.469,0.275,-0.5,0.822,-2.087,-1.096,0.0,0.283
0.034,-0.271,0.873,-4.104,-3.196,7.409,-1.621,-0.054,0.105,0.405,1.898,0.848,1.388,-2.548,-0.162,0.136,0.103,-1.705,-1.02,0.0,-0.038
-0.138,-0.969,0.509,-3.553,-3.614,7.932,-1.66,0.222,-0.319,0.773,1.774,0.842,1.324,-2.057,0.57,-0.529,0.126,-2.531,-1.372,0.0,0.713
0.147,-0.221,0.315,-3.602,-2.58,7.571,-1.953,0.159,0.631,0.242,1.896,0.968,1.152,-2.659,-0.564,0.686,-0.834,-1.848,-0.495,0.0,-0.714
0.073,-0.634,0.874,-3.214,-4.045,8.501,-1.382,0.104,0.103,0.595,1.581,1.06,1.301,-2.346,-0.015,0.065,-1.04,-3.181,-0.952,0.0,0.008
0.098,-0.804,0.373,-3.675,-3.251,7.796,-1.627,-0.04,0.122,0.859,1.736,0.937,1.286,-2.409,0.054,-0.207,-0.333,-2.392,-1.202,0.0,-0.037
0.008,-0.659,1.22,-3.802,-3.134,7.966,-1.97,0.065,0.152,0.599,2.071,0.931,1.238,-2.563,-0.013,0.024,-0.168,-2.512,-0.941,0.0,-0.16
-0.079,-0.516,0.086,-3.994,-2.615,7.335,-1.817,0.16,-0.15,0.28,2.108,0.994,1.405,-2.554,0.105,0.045,0.404,-1.874,-0.832,0.0,0.412
0.052,-1.008,1.043,-4.429,-3.092,8.271,-2.102,0.194,-0.155,0.872,2.469,0.977,1.367,-2.406,0.372,-0.385,0.49,-2.14,-1.331,0.0,0.2
0.195,-0.743,0.24,-3.647,-2.651,7.974,-1.94,0.15,0.198,0.66,2.003,0.901,1.234,-2.693,-0.046,-0.022,-0.624,-2.29,-0.825,0.0,-0.129
-0.339,-1.329,0.685,-4.37,-2.617,8.282,-2.562,0.359,-0.724,1.308,2.339,0.766,1.608,-2.219,1.017,-1.464,1.312,-2.618,-1.439,0.0,1.321
-0.03,-0.506,0.66,-3.608,-2.811,7.512,-1.765,-0.023,-0.039,0.584,1.965,0.947,1.267,-2.224,0.003,-0.467,0.193,-2.046,-1.025,0.0,0.177
-0.032,-0.825,0.604,-3.832,-3.482,8.192,-1.672,0.185,-0.036,0.721,1.863,0.801,1.27,-2.403,0.066,-0.341,0.122,-2.848,-1.076,0.0,0.351
0.079,-0.401,0.437,-4.143,-3.031,7.971,-1.934,0.007,0.193,0.376,2.201,0.8,1.371,-2.601,-0.11,0.346,-0.276,-2.003,-1.148,0.0,0.051
0.002,-0.371,0.484,-3.127,-3.431,8.43,-1.618,0.057,-0.062,0.242,1.57,0.857,0.867,-2.397,-0.13,0.453,-0.863,-3.107,-0.797,0.0,-0.017
-0.127,-0.525,0.393,-3.781,-3.678,9.139,-1.673,-0.254,-0.077,0.761,2.061,0.945,1.204,-2.287,0.385,-0.547,-0.251,-3.499,-1.009,0.0,0.382
-0.045,-0.416,0.188,-4.2,-2.461,8.067,-2.01,0.028,0.032,0.43,2.479,0.813,1.431,-2.802,-0.044,-0.15,0.061,-2.058,-0.75,0.0,0.158
0.052,-1.207,0.428,-3.803,-3.322,8.485,-1.698,0.156,-0.148,1.049,1.921,1.184,1.128,-2.316,0.414,-0.824,-0.128,-3.255,-1.371,0.0,0.492
-0.13,-0.458,-0.116,-3.765,-3.329,8.435,-1.687,-0.216,-0.15,0.672,1.912,0.883,1.208,-2.129,0.385,-0.386,0.138,-2.645,-1.019,0.0,0.222
0.15,-0.549,0.429,-3.977,-2.248,7.5,-2.001,-0.068,0.178,0.55,2.298,0.715,1.135,-2.717,-0.084,-0.122,-0.214,-1.835,-0.855,0.0,-0.01
0.129,-0.79,0.232,-4.001,-2.547,7.754,-2.068,-0.013,0.076,0.709,2.059,1.075,1.541,-2.445,0.128,-0.005,0.021,-2.269,-0.956,0.0,0.217
-0.078,-0.794,0.762,-4.115,-2.916,8.388,-2.06,0.053,-0.061,0.734,2.136,0.903,1.3,-2.659,0.103,-0.146,0.003,-2.574,-0.836,0.0,0.319
0.166,-0.229,0.112,-3.313,-4.083,8.39,-1.34,-0.127,0.529,0.357,1.429,1.028,1.327,-2.67,-0.416,0.838,-1.417,-2.382,-1.008,0.0,-0.932
-0.207,-1.528,0.413,-3.717,-2.896,7.917,-1.907,0.449,-0.428,1.161,1.77,0.675,1.196,-1.813,0.872,-1.141,0.773,-2.651,-1.688,0.0,0.872
-0.038,-0.525,0.914,-3.115,-3.449,7.623,-1.407,0.15,0.266,0.451,1.447,0.944,1.147,-2.35,-0.041,0.177,-0.65,-2.346,-0.944,0.0,-0.265
0.005,-0.626,0.198,-4.195,-3.201,8.628,-1.906,-0.004,-0.043,0.711,2.174,0.688,1.518,-2.44,0.33,-0.479,0.028,-2.535,-1.189,0.0,0.312
0.124,-0.278,0.224,-3.356,-3.103,8.387,-1.525,0.042,0.175,0.331,1.728,0.814,0.901,-2.397,-0.242,0.317,-0.87,-2.677,-0.598,0.0,-0.294
-0.04,-1.027,0.834,-4.115,-3.325,8.34,-1.806,0.212,-0.405,0.971,2.098,1.07,1.225,-2.253,0.529,-0.735,0.447,-2.926,-1.482,0.0,0.719
-0.064,-1.287,0.725,-4.12,-3.008,7.748,-2.04,0.187,-0.29,1.024,2.256,1.106,1.654,-2.39,0.493,-0.77,0.565,-2.551,-1.388,0.0,0.751
-0.166,-0.831,0.74,-3.527,-3.616,8.229,-1.696,0.148,-0.161,0.666,1.633,0.917,1.2,-2.072,0.481,-0.541,0.092,-3.01,-1.188,0.0,0.524
0.101,-0.745,0.75,-4.066,-2.231,7.071,-1.759,-0.088,0.265,0.687,2.295,0.66,1.27,-2.746,-0.04,0.033,-0.088,-1.841,-0.723,0.0,-0.114
0.092,-0.555,0.621,-2.962,-4.163,8.694,-1.307,-0.026,-0.163,0.747,1.368,0.783,0.806,-1.914,0.133,-0.349,-0.587,-3.722,-1.319,0.0,0.209
0.224,-0.563,0.047,-3.589,-3.253,8.124,-1.65,0.052,0.385,0.424,1.913,0.806,1.267,-2.544,-0.236,-0.022,-0.888,-2.743,-0.711,0.0,-0.252
-0.014,-0.648,0.766,-3.812,-2.967,8.5,-1.817,0.122,0.051,0.363,2.152,0.671,1.301,-2.58,0.021,-0.003,-0.269,-2.571,-0.801,0.0,0.102
-0.109,-0.806,0.981,-4.301,-2.819,8.012,-2.251,-0.047,-0.323,0.814,2.289,1.024,1.461,-2.547,0.387,-0.473,0.641,-2.237,-1.323,0.0,0.644
0.305,-0.66,1.145,-3.779,-3.813,8.183,-1.556,-0.047,0.353,0.602,1.922,0.803,1.33,-2.587,-0.368,0.126,-0.985,-2.729,-1.011,0.0,-0.381
-0.082,-1.044,0.543,-3.73,-3.414,8.365,-1.643,-0.152,-0.179,1.09,1.831,0.944,1.299,-2.138,0.512,-0.838,0.198,-3.538,-1.578,0.0,0.753
-0.01,-0.481,0.028,-4.403,-2.476,8.095,-2.177,0.034,0.234,0.447,2.435,1.042,1.388,-2.953,-0.041,0.179,-0.242,-1.663,-0.766,0.0,-0.172
-0.044,-0.459,0.463,-4.196,-3.012,8.143,-2.003,-0.011,-0.093,0.506,2.246,0.83,1.407,-2.61,-0.032,-0.285,0.038,-2.335,-0.946,0.0,0.264
0.004,-0.446,0.229,-4.246,-2.807,8.203,-1.922,-0.017,0.146,0.448,2.231,0.896,1.417,-2.622,-0.003,0.02,0.207,-2.375,-0.864,0.0,0.167
-0.079,-0.679,0.566,-3.65,-2.373,7.082,-1.928,0.206,-0.023,0.492,2.027,0.84,1.194,-2.581,-0.069,-0.065,0.303,-1.199,-1.004,0.0,-0.196
0.015,-0.551,0.78,-4.137,-3.108,7.792,-2.005,0.012,0.053,0.455,2.242,1.089,1.597,-2.473,-0.016,0.005,0.354,-2.176,-0.878,0.0,0.23
0.063,-0.789,0.756,-3.637,-4.181,9.189,-1.466,0.014,0.021,0.657,2.022,0.921,1.297,-2.164,0.307,-0.294,-0.483,-3.852,-1.044,0.0,0.364
0.222,-0.579,0.381,-3.555,-2.987,7.552,-1.634,0.103,0.17,0.515,1.812,0.889,1.335,-2.308,-0.123,-0.044,-0.29,-2.068,-1.079,0.0,0.0
0.02,-0.54,0.136,-3.596,-2.382,7.315,-1.682,-0.071,-0.1,0.729,1.924,0.983,1.019,-2.326,0.21,-0.702,-0.065,-2.237,-0.803,0.0,0.614
0.263,-0.169,-0.187,-4.097,-2.961,8.117,-1.83,-0.317,0.298,0.322,1.996,0.957,1.44,-2.912,-0.369,0.308,-0.703,-2.032,-0.674,0.0,-0.266
0.134,-0.342,0.673,-3.706,-2.957,7.689,-1.718,-0.224,0.349,0.43,2.057,0.897,1.269,-2.537,-0.041,0.099,-0.719,-2.17,-0.843,0.0,-0.344
-0.025,-0.845,0.555,-4.063,-3.219,8.206,-1.988,0.249,-0.021,0.685,2.1,0.844,1.374,-2.637,0.37,-0.241,0.021,-2.25,-1.223,0.0,0.004
0.01,-0.59,0.75,-3.78,-2.617,7.454,-1.728,0.137,-0.042,0.435,2.088,0.713,1.284,-2.462,0.198,0.006,0.106,-1.807,-0.942,0.0,0.212
0.098,-0.368,1.044,-3.829,-3.628,8.108,-1.51,0.157,0.277,0.525,1.925,0.732,1.25,-2.478,0.124,0.153,-0.477,-2.377,-1.141,0.0,-0.104
0.068,-0.493,0.35,-3.514,-3.265,7.786,-1.057,-0.214,0.113,0.605,1.684,0.827,0.856,-2.285,0.158,-0.231,-0.503,-2.841,-0.699,0.0,0.12
-0.022,-0.505,1.008,-3.77,-3.587,8.289,-1.79,0.156,-0.167,0.599,1.874,0.833,1.279,-2.311,0.102,-0.126,0.316,-2.788,-1.094,0.0,0.266
-0.033,-0.872,0.753,-3.69,-3.505,7.6,-1.637,0.234,-0.091,0.697,1.682,0.901,1.275,-2.361,0.243,-0.192,0.149,-2.164,-1.415,0.0,0.225
-0.057,-0.638,0.76,-3.753,-3.768,8.474,-1.544,0.199,-0.042,0.584,1.785,0.825,1.351,-2.342,0.289,-0.235,-0.202,-2.529,-1.189,0.0,0.153
-0.086,-0.492,0.855,-4.137,-2.599,8.11,-2.23,0.216,0.143,0.416,2.203,0.884,1.174,-2.858,-0.133,0.267,-0.219,-1.75,-0.82,0.0,-0.135
-0.037,-0.848,1.14,-4.334,-2.922,7.494,-1.986,0.093,0.016,0.743,2.178,1.022,1.484,-2.534,0.269,-0.405,0.342,-1.866,-1.136,0.0,0.159
0.084,-0.41,0.029,-4.235,-2.351,7.943,-1.994,-0.092,0.087,0.482,2.313,0.927,1.273,-2.732,-0.174,-0.244,-0.076,-2.035,-0.653,0.0,0.139
0.003,-0.395,0.627,-3.611,-3.064,7.834,-1.535,0.022,-0.322,0.701,1.854,0.992,1.111,-2.256,0.304,-0.454,0.156,-2.631,-1.004,0.0,0.581
0.186,-0.388,1.037,-3.509,-3.575,8.284,-1.412,0.084,0.477,0.183,1.853,1.057,1.045,-2.633,-0.446,0.446,-1.075,-2.563,-0.752,0.0,-0.53
-0.092,-0.918,1.231,-4.036,-2.748,7.826,-1.893,0.057,-0.268,0.862,2.161,0.967,1.214,-2.492,0.23,-0.167,0.561,-2.388,-1.057,0.0,0.416
0.044,-0.758,0.727,-3.914,-3.252,8.377,-1.705,0.111,-0.164,0.686,2.031,1.016,1.351,-2.408,0.361,-0.156,-0.028,-2.693,-1.156,0.0,0.288
0.059,-0.822,0.139,-4.109,-2.483,7.63,-2.052,0.082,-0.043,0.82,2.225,1.119,1.463,-2.537,0.354,-0.389,0.385,-1.99,-1.064,0.0,0.259
0.073,-0.435,0.54,-3.653,-3.234,7.963,-1.635,-0.102,0.297,0.406,1.979,1.129,1.164,-2.533,-0.122,0.35,-0.749,-2.578,-0.735,0.0,-0.069
0.107,-0.602,0.589,-3.919,-2.95,7.615,-1.715,0.005,0.047,0.668,2.105,0.91,1.177,-2.452,0.074,-0.174,0.083,-1.976,-0.841,0.0,0.094
-0.22,-0.606,0.264,-3.164,-4.074,9.248,-1.765,0.217,-0.158,0.34,1.631,0.801,1.029,-2.048,0.21,-0.047,-0.531,-3.627,-1.148,0.0,0.4
0.24,-0.5,0.506,-4.238,-2.64,7.45,-1.759,-0.1,0.643,0.351,2.312,0.935,1.502,-3.048,-0.548,0.587,-0.599,-1.366,-0.914,0.0,-0.752
-0.024,-0.891,0.371,-3.686,-2.797,7.633,-1.736,-0.131,-0.075,0.597,1.988,0.83,1.295,-2.341,0.129,-0.089,-0.082,-2.431,-1.133,0.0,0.312
-0.087,-0.819,0.581,-3.339,-3.867,8.551,-1.624,-0.174,0.07,0.516,1.563,0.817,1.182,-2.303,-0.035,-0.114,-0.578,-3.424,-1.015,0.0,0.051
0.004,-0.784,0.068,-4.807,-2.174,8.218,-2.567,0.206,-0.001,0.723,2.564,1.163,1.52,-2.866,0.144,-0.209,0.694,-1.544,-0.972,0.0,0.129
0.079,-0.532,0.806,-3.495,-3.291,8.093,-1.522,-0.105,0.074,0.475,1.889,0.883,0.988,-2.478,-0.045,0.201,-0.421,-2.671,-0.749,0.0,0.002
-0.147,-1.063,0.372,-3.875,-2.841,7.672,-1.671,0.298,-0.355,0.745,1.805,0.707,1.063,-2.162,0.54,-0.63,0.675,-2.266,-1.208,0.0,0.733
-0.255,-0.778,0.965,-4.21,-2.566,7.42,-2.051,0.227,-0.124,0.566,2.118,1.229,1.417,-2.506,0.396,-0.273,0.877,-1.681,-1.131,0.0,0.441
-0.115,-0.531,0.153,-4.323,-2.873,8.577,-2.135,0.19,-0.238,0.582,2.339,0.885,1.503,-2.567,0.213,-0.204,0.495,-2.416,-0.92,0.0,0.529
-0.022,-0.665,0.964,-3.893,-3.158,7.54,-1.766,0.011,0.176,0.741,2.217,0.88,1.515,-2.299,0.073,-0.029,0.214,-1.88,-1.127,0.0,-0.219
-0.249,-0.862,-0.108,-4.015,-2.986,8.387,-1.996,-0.045,-0.231,0.809,2.126,0.868,1.217,-2.331,0.481,-0.663,0.363,-2.543,-1.247,0.0,0.522
0.109,-0.435,0.131,-4.368,-2.199,8.039,-2.238,0.124,0.5,0.337,2.625,0.774,1.33,-2.875,-0.252,0.259,-0.289,-1.522,-0.809,0.0,-0.375
0.112,-0.619,0.944,-3.182,-3.595,7.852,-1.506,-0.059,-0.058,0.702,1.52,1.067,1.084,-2.166,-0.011,-0.108,-0.573,-3.205,-1.214,0.0,0.363
0.037,-0.268,0.421,-3.707,-3.115,7.882,-1.673,-0.185,-0.294,0.601,1.907,0.879,1.399,-2.375,0.242,-0.272,-0.001,-2.614,-0.965,0.0,0.308
-0.016,-0.407,0.498,-3.534,-3.265,8.734,-1.904,-0.201,-0.12,0.571,1.926,0.815,1.132,-2.425,0.057,-0.286,-0.193,-3.38,-0.763,0.0,0.254
-0.384,-0.732,0.146,-4.217,-2.514,8.17,-2.161,0.196,-0.265,0.614,2.298,0.909,1.301,-2.448,0.329,-0.202,0.697,-1.93,-1.179,0.0,0.489
-0.271,-0.68,0.058,-3.949,-2.755,8.117,-2.089,0.234,-0.071,0.433,1.94,0.918,1.34,-2.408,0.396,-0.021,0.305,-2.039,-1.062,0.0,0.16
-0.133,-0.551,0.561,-3.377,-3.357,8.076,-1.699,0.093,-0.108,0.681,1.726,0.849,1.025,-2.221,0.184,-0.473,-0.053,-2.563,-0.937,0.0,0.372
-0.086,-0.534,0.281,-4.099,-2.531,8.151,-2.006,0.049,0.344,0.347,2.338,0.942,1.442,-2.783,-0.117,0.313,-0.354,-2.182,-0.56,0.0,-0.106
-0.053,-0.856,0.573,-4.103,-2.835,8.158,-2.006,-0.155,-0.048,0.899,2.41,0.772,1.385,-2.302,0.298,-0.491,0.131,-2.34,-1.311,0.0,0.092
0.169,-0.384,0.483,-3.434,-3.726,9.183,-1.61,-0.023,0.271,0.2,1.89,0.869,1.075,-2.709,-0.376,0.463,-1.393,-3.437,-0.565,0.0,-0.369
0.167,-0.551,0.887,-3.783,-2.543,6.967,-1.898,0.085,0.236,0.307,2.174,0.817,1.302,-2.779,-0.436,0.469,-0.562,-1.301,-0.817,0.0,-0.289
0.007,-0.445,0.657,-3.782,-3.386,8.472,-1.661,0.091,0.215,0.3,2.111,0.866,1.289,-2.465,-0.134,0.251,-0.562,-2.512,-0.911,0.0,-0.195
0.036,-0.248,0.934,-3.786,-3.156,7.552,-1.614,-0.102,0.166,0.446,2.018,1.049,1.309,-2.482,-0.203,0.101,-0.32,-2.032,-1.013,0.0,0.057
0.037,-0.328,0.786,-3.526,-3.288,7.955,-1.645,-0.039,-0.15,0.458,1.849,0.713,1.262,-2.161,0.158,-0.04,0.036,-2.785,-0.872,0.0,0.251
-0.239,-0.767,0.777,-3.682,-2.834,7.813,-1.842,0.185,-0.052,0.632,1.968,1.064,1.309,-2.346,0.262,-0.41,0.027,-2.125,-1.052,0.0,0.179
-0.225,-0.753,0.134,-2.972,-3.614,8.323,-1.442,0.141,-0.16,0.592,1.436,0.576,1.024,-1.781,0.328,-0.386,-0.173,-3.12,-1.113,0.0,0.44
-0.267,-0.593,0.873,-3.81,-2.561,7.274,-2.005,0.045,-0.311,0.511,1.929,0.833,1.213,-2.42,0.346,-0.233,0.597,-1.83,-0.985,0.0,0.607
-0.033,-0.803,0.511,-3.542,-3.145,8.173,-1.781,0.11,-0.203,0.581,1.898,1.003,1.276,-2.171,0.111,-0.353,0.048,-2.746,-1.184,0.0,0.408
0.106,-0.554,0.366,-3.826,-3.718,8.764,-1.458,-0.254,0.186,0.553,1.945,0.862,1.278,-2.256,-0.039,-0.042,-0.406,-3.269,-0.914,0.0,0.12
0.068,-0.705,1.017,-3.98,-3.375,8.672,-1.928,0.143,0.12,0.477,2.135,0.909,1.33,-2.677,-0.122,0.105,-0.326,-2.759,-0.801,0.0,-0.073
-0.178,-0.656,0.459,-3.298,-3.048,7.684,-1.795,0.172,-0.253,0.567,1.727,0.932,1.284,-2.113,0.347,-0.531,-0.031,-2.576,-1.002,0.0,0.621
0.07,-0.292,0.269,-4.392,-2.501,8.094,-2.316,0.092,0.449,0.303,2.376,0.768,1.513,-3.168,-0.268,0.683,-0.669,-1.193,-0.668,0.0,-0.659
