x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,y,x16,x17,x18,x19,x20
-0.382,-1.732,1.166,-1.218,-0.55,-0.125,-0.027,0.721,2.44,-1.959,-0.436,1.778,-0.074,-1.35,4.895,0.0,0.551,-0.441,-0.63,-1.358,1.334
0.173,-1.529,0.904,-1.785,-0.467,-0.041,-0.258,0.479,2.776,-1.744,-0.509,2.077,-0.166,-1.29,4.355,0.0,0.482,-0.58,-0.176,-1.21,1.11
0.069,-1.556,1.167,-1.652,0.01,-0.313,-0.345,0.494,2.468,-1.23,-0.352,1.685,-0.307,-1.204,4.426,0.0,0.709,-0.572,-0.506,-0.897,1.378
0.151,-1.75,1.021,-1.565,-0.038,-0.311,-0.168,0.614,2.466,-1.382,-0.411,1.468,-0.229,-1.174,4.209,0.0,0.616,-0.48,-0.302,-1.18,1.427
-0.136,-1.553,1.132,-1.317,-0.764,0.205,-0.449,0.761,2.489,-2.254,-0.413,1.543,-0.351,-1.229,4.043,0.0,0.848,-0.338,-0.43,-1.237,1.237
-0.138,-1.416,1.191,-1.643,-0.197,-0.346,-0.531,0.73,2.516,-1.803,-0.261,1.839,-0.037,-1.32,4.813,0.0,0.665,-0.668,-0.457,-1.381,1.151
0.142,-1.739,1.101,-1.713,-0.008,-0.077,-0.532,0.64,2.775,-1.377,-0.439,1.875,-0.281,-1.303,4.293,0.0,0.848,-0.429,-0.492,-1.078,1.273
0.021,-1.856,1.022,-1.691,-0.337,-0.095,-0.065,0.668,2.511,-1.816,-0.658,1.723,-0.391,-1.309,4.094,0.0,0.576,-0.382,-0.554,-1.263,1.509
-0.028,-1.437,1.058,-1.666,-0.472,-0.092,-0.298,0.64,2.327,-1.581,-0.176,1.74,0.239,-1.284,4.342,0.0,0.533,-0.462,-0.494,-1.281,1.251
0.023,-1.54,1.129,-1.66,-0.124,-0.245,-0.401,0.665,2.778,-1.506,-0.429,1.999,-0.301,-1.577,5.203,0.0,0.718,-0.336,-0.35,-1.248,1.442
0.256,-1.63,0.984,-1.714,-0.09,-0.583,-0.244,0.468,2.777,-1.226,-0.411,1.63,-0.306,-1.19,4.148,0.0,0.34,-0.464,-0.573,-1.355,0.991
0.119,-1.383,0.937,-1.572,-0.618,-0.184,-0.135,0.395,2.436,-1.53,-0.413,1.761,-0.246,-1.234,4.097,0.0,0.626,-0.515,-0.47,-1.243,1.217
-0.003,-1.436,1.059,-0.892,-1.267,0.428,0.249,0.61,2.531,-2.215,-0.226,1.978,-0.043,-1.406,4.412,0.0,0.498,-0.479,-0.507,-1.185,1.396
0.139,-1.615,0.974,-1.529,-0.126,-0.282,-0.242,0.483,2.611,-1.215,-0.374,1.766,-0.114,-1.425,4.88,0.0,0.398,-0.609,-0.444,-1.153,1.262
0.053,-1.546,1.043,-1.515,-0.191,-0.188,-0.286,0.593,2.638,-1.583,-0.601,1.853,-0.154,-1.472,4.963,0.0,0.483,-0.365,-0.301,-1.048,1.153
-0.111,-1.486,0.836,-1.616,-0.351,-0.282,-0.107,0.55,2.644,-1.68,-0.323,1.702,-0.227,-1.19,5.42,0.0,0.446,-0.524,-0.325,-1.253,1.251
-0.087,-1.612,1.05,-1.283,-0.379,-0.236,-0.35,0.484,2.512,-1.545,-0.126,1.829,-0.351,-1.439,4.359,0.0,0.768,-0.388,-0.591,-1.261,1.396
0.011,-1.645,1.04,-1.664,-0.448,0.014,-0.328,0.626,2.569,-1.977,-0.329,1.766,-0.35,-1.197,4.53,0.0,0.719,-0.463,-0.439,-1.286,1.334
-0.128,-1.368,1.149,-1.59,-0.386,0.141,-0.087,0.415,2.691,-1.525,-0.418,1.846,-0.27,-1.492,4.344,0.0,0.65,-0.492,-0.279,-1.247,1.141
0.141,-1.678,0.881,-1.462,-0.461,0.129,-0.21,0.795,2.692,-2.051,-0.689,1.528,-0.332,-1.204,4.1,0.0,0.618,-0.273,-0.372,-1.299,1.411
0.064,-1.719,1.107,-1.478,-0.619,0.003,-0.326,0.611,2.623,-1.834,-0.454,1.679,-0.168,-1.332,4.697,0.0,0.583,-0.533,-0.406,-1.318,1.605
0.065,-1.578,1.251,-1.512,-0.351,-0.185,-0.233,0.598,2.603,-1.769,-0.55,1.774,-0.183,-1.238,4.108,0.0,0.791,-0.286,-0.358,-1.233,1.244
-0.018,-1.668,0.893,-1.514,-0.163,-0.048,-0.234,0.705,2.36,-1.654,-0.221,1.588,-0.059,-0.993,4.836,0.0,0.313,-0.317,-0.456,-1.331,1.19
-0.064,-1.479,1.104,-1.072,-0.71,-0.118,-0.141,0.771,2.346,-1.975,-0.367,1.796,-0.026,-1.135,4.242,0.0,0.556,-0.523,-0.413,-1.304,1.115
0.024,-1.809,1.267,-1.415,-0.471,-0.264,-0.221,0.602,2.406,-1.765,-0.542,1.555,-0.435,-1.162,4.588,0.0,0.535,-0.528,-0.481,-1.202,1.401
-0.14,-1.425,1.092,-1.493,-0.6,-0.383,-0.419,0.612,2.355,-1.71,-0.194,1.763,0.03,-1.282,5.193,0.0,0.572,-0.567,-0.471,-1.538,1.011
0.001,-1.603,0.897,-1.234,-0.748,0.281,0.098,0.603,2.271,-2.084,-0.239,1.87,-0.108,-1.285,4.569,0.0,0.48,-0.601,-0.239,-1.025,1.247
0.18,-1.484,1.291,-1.347,-0.44,-0.205,-0.017,0.4,2.562,-1.594,-0.218,1.57,-0.12,-1.242,4.402,0.0,0.764,-0.619,-0.694,-1.208,1.254
0.217,-1.597,1.112,-1.223,-0.502,-0.081,-0.268,0.725,2.451,-1.98,-0.439,1.433,-0.143,-1.077,4.16,0.0,0.739,-0.495,-0.349,-1.231,1.21
0.089,-1.573,1.06,-1.573,0.039,-0.416,-0.273,0.414,2.4,-1.255,-0.28,1.912,-0.345,-1.573,4.624,0.0,0.802,-0.595,-0.224,-1.098,1.1
0.3,-1.523,0.974,-1.469,-0.332,-0.383,-0.211,0.425,2.439,-1.472,-0.499,1.699,-0.446,-1.382,4.32,0.0,0.503,-0.522,-0.412,-1.327,1.327
0.141,-1.603,0.999,-1.498,-0.257,-0.063,-0.212,0.825,2.503,-1.832,-0.684,1.672,-0.188,-1.22,4.168,0.0,0.455,-0.173,-0.179,-1.315,1.31
0.069,-1.84,0.955,-1.366,-0.547,-0.246,-0.335,0.626,2.674,-1.76,-0.436,2.021,-0.134,-1.432,4.401,0.0,0.496,-0.717,-0.53,-1.369,1.502
0.079,-1.41,1.145,-1.795,-0.173,-0.132,-0.299,0.39,2.565,-1.381,-0.236,1.706,-0.135,-1.375,4.162,0.0,0.547,-0.419,-0.302,-1.257,1.362
0.172,-1.186,1.098,-1.42,-0.44,-0.523,-0.091,0.361,2.433,-1.409,-0.545,1.516,-0.207,-1.217,4.287,0.0,0.555,-0.58,-0.116,-1.499,1.128
0.144,-1.394,1.115,-1.662,0.056,-0.237,-0.257,0.684,2.547,-1.307,-0.271,1.851,-0.137,-1.423,4.072,0.0,0.747,-0.343,-0.357,-1.164,1.204
-0.119,-1.569,0.969,-1.35,-0.442,-0.102,-0.295,0.702,2.372,-1.948,-0.524,1.758,-0.148,-1.309,4.129,0.0,0.704,-0.461,-0.399,-1.37,1.228
0.086,-1.454,0.991,-1.834,0.155,-0.303,-0.443,0.767,2.546,-1.311,-0.282,1.933,0.072,-1.396,4.109,0.0,0.333,-0.323,-0.395,-1.248,1.343
0.173,-1.762,1.13,-1.592,-0.33,-0.519,-0.046,0.496,2.692,-1.478,-0.497,1.507,-0.287,-1.267,4.442,0.0,0.656,-0.465,-0.257,-1.234,1.072
-0.147,-1.647,1.087,-0.979,-1.005,0.347,0.033,0.728,2.278,-2.24,-0.452,1.547,-0.239,-1.178,4.877,0.0,0.7,-0.588,-0.458,-1.22,1.235
0.104,-1.767,1.23,-1.617,-0.207,-0.062,-0.226,0.727,2.613,-1.651,-0.36,1.902,-0.215,-1.3,4.034,0.0,0.733,-0.329,-0.392,-1.091,1.167
0.083,-1.636,1.096,-1.406,-0.238,-0.542,-0.266,0.523,2.388,-1.598,-0.564,1.642,-0.549,-1.346,4.104,0.0,0.617,-0.463,-0.407,-1.484,1.312
0.016,-1.524,1.025,-1.52,-0.446,-0.007,-0.036,0.47,2.65,-1.56,-0.532,1.614,-0.471,-1.198,4.276,0.0,0.614,-0.376,-0.433,-1.053,1.082
0.014,-1.748,0.925,-1.326,-0.352,-0.363,-0.209,0.535,2.473,-1.647,-0.363,1.587,-0.462,-1.218,4.658,0.0,0.639,-0.752,-0.381,-1.27,1.448
0.134,-1.514,1.022,-1.627,0.187,-0.61,-0.434,0.637,2.469,-1.319,-0.452,1.858,-0.094,-1.322,4.45,0.0,0.587,-0.693,-0.439,-1.504,1.277
-0.073,-1.593,0.972,-1.376,-0.733,0.208,0.105,0.58,2.505,-1.849,-0.257,1.872,-0.058,-1.31,4.82,0.0,0.432,-0.614,-0.394,-1.333,1.337
0.008,-1.542,1.174,-1.488,-0.523,-0.084,-0.012,0.581,2.567,-1.778,-0.325,1.879,-0.171,-1.366,4.134,0.0,0.581,-0.483,-0.147,-1.341,1.364
-0.024,-1.52,1.139,-1.368,-0.695,0.346,0.013,0.539,2.453,-1.668,-0.205,1.932,-0.047,-1.504,4.127,0.0,0.503,-0.507,-0.539,-1.071,1.087
0.236,-1.562,0.989,-1.513,-0.346,-0.49,-0.224,0.793,2.551,-1.815,-0.59,1.698,-0.08,-1.23,4.419,0.0,0.711,-0.481,-0.255,-1.292,1.122
0.09,-1.651,1.194,-0.933,-1.2,0.753,-0.008,0.705,2.564,-2.28,-0.621,1.842,-0.18,-1.17,4.439,0.0,0.807,-0.278,-0.546,-1.075,1.175
0.044,-1.582,1.008,-1.864,0.199,-0.541,-0.308,0.699,2.371,-1.262,-0.584,1.673,-0.352,-1.26,4.679,0.0,0.48,-0.373,-0.349,-1.443,1.26
-0.103,-1.608,1.0,-1.557,-0.404,-0.336,-0.225,0.644,2.598,-1.931,-0.475,1.88,-0.152,-1.156,4.513,0.0,0.556,-0.511,-0.4,-1.243,1.106
0.269,-1.914,0.863,-1.404,-0.741,0.033,-0.274,0.602,2.536,-2.232,-0.24,1.701,-0.251,-1.184,4.311,0.0,0.672,-0.782,-0.558,-1.073,1.202
0.138,-1.582,0.945,-1.108,-0.707,-0.067,-0.215,0.558,2.397,-1.727,-0.348,1.717,-0.05,-1.153,4.336,0.0,0.626,-0.495,-0.431,-1.404,1.202
0.192,-1.583,1.293,-1.773,0.014,-0.221,-0.537,0.684,2.517,-1.609,-0.659,1.689,-0.341,-1.191,4.207,0.0,0.695,-0.456,-0.535,-1.037,1.143
0.148,-1.495,0.884,-1.734,0.204,-0.307,-0.578,0.727,2.645,-1.415,-0.479,1.691,-0.289,-1.264,4.146,0.0,0.586,-0.213,-0.363,-1.064,1.173
0.452,-1.551,1.007,-1.597,0.084,-0.436,-0.196,0.483,2.819,-1.027,-0.384,1.907,-0.145,-1.587,4.283,0.0,0.591,-0.619,-0.482,-1.349,1.243
0.176,-1.436,1.212,-1.46,-0.607,-0.081,-0.119,0.535,2.503,-1.834,-0.447,1.661,-0.208,-1.25,4.329,0.0,0.673,-0.492,-0.38,-1.161,1.096
0.199,-1.566,1.109,-1.261,-0.433,-0.067,-0.183,0.514,2.487,-1.678,-0.463,1.787,-0.292,-1.332,4.367,0.0,0.572,-0.7,-0.289,-1.17,1.133
0.293,-1.553,1.016,-1.239,-0.567,-0.246,-0.22,0.65,2.596,-1.777,-0.468,1.752,-0.338,-1.166,4.243,0.0,0.496,-0.491,-0.39,-1.385,1.224
0.205,-1.478,1.097,-1.377,-0.754,0.273,-0.06,0.655,2.526,-2.164,-0.36,1.813,-0.165,-1.209,4.487,0.0,0.617,-0.549,-0.651,-1.196,1.023
0.228,-1.551,0.981,-1.583,-0.337,-0.204,-0.332,0.406,2.544,-1.408,-0.332,1.764,-0.044,-1.337,4.119,0.0,0.501,-0.526,-0.413,-1.312,1.199
0.155,-1.435,0.959,-0.658,-1.393,0.608,0.003,0.633,2.522,-2.373,-0.39,1.729,-0.21,-1.262,4.542,0.0,0.561,-0.424,-0.319,-1.103,1.001
0.1,-1.543,1.184,-1.331,-0.402,-0.063,-0.257,0.569,2.635,-1.994,-0.351,1.915,-0.271,-1.491,4.201,0.0,0.848,-0.627,-0.303,-1.155,1.246
-0.096,-1.695,1.042,-1.324,-0.54,-0.131,-0.4,0.699,2.652,-2.039,-0.525,1.797,-0.38,-1.202,4.463,0.0,0.655,-0.623,-0.764,-1.295,1.267
0.191,-1.611,0.774,-1.863,0.321,-0.383,-0.48,0.758,2.537,-0.986,-0.613,1.845,-0.051,-1.343,4.204,0.0,0.457,-0.322,-0.313,-1.309,1.411
0.154,-1.446,1.139,-1.616,-0.165,-0.186,-0.265,0.485,2.777,-1.394,-0.279,1.711,-0.238,-1.204,4.406,0.0,0.515,-0.478,-0.38,-1.255,1.3
0.093,-1.669,1.27,-1.295,-0.777,0.293,-0.194,0.728,2.453,-2.219,-0.486,1.667,-0.157,-1.251,4.535,0.0,0.555,-0.498,-0.411,-1.131,1.286
0.006,-1.597,1.16,-1.81,-0.085,-0.313,-0.096,0.576,2.607,-1.386,-0.395,1.713,-0.357,-1.277,4.424,0.0,0.539,-0.767,-0.483,-1.246,0.949
-0.023,-1.47,1.129,-1.415,-0.701,0.134,-0.137,0.554,2.341,-1.937,-0.081,1.595,-0.021,-1.216,4.724,0.0,0.768,-0.532,-0.607,-1.318,1.32
0.169,-1.456,1.107,-1.623,-0.132,-0.42,-0.405,0.756,2.623,-1.655,-0.303,1.689,-0.354,-1.293,4.381,0.0,0.848,-0.586,-0.454,-1.135,1.078
-0.03,-1.37,0.879,-1.432,-0.321,-0.133,-0.142,0.459,2.465,-1.399,-0.346,1.905,0.066,-1.485,4.298,0.0,0.392,-0.56,-0.229,-1.431,1.286
0.306,-1.553,0.866,-1.817,0.181,-0.551,-0.377,0.786,2.667,-1.228,-0.267,1.882,-0.133,-1.281,4.37,0.0,0.494,-0.449,-0.438,-1.306,1.274
0.242,-1.777,1.165,-1.63,-0.126,-0.409,-0.397,0.987,2.671,-1.993,-0.477,1.855,-0.174,-1.366,4.317,0.0,0.625,-0.581,-0.402,-1.5,1.36
-0.008,-1.552,1.27,-1.432,-0.176,0.038,-0.367,0.651,2.504,-1.533,-0.446,1.673,-0.298,-1.379,4.821,0.0,0.654,-0.332,-0.374,-1.121,1.066
0.132,-1.634,1.139,-1.303,-0.422,-0.044,-0.256,0.818,2.423,-2.139,-0.53,1.701,-0.108,-1.38,4.128,0.0,0.851,-0.513,-0.458,-1.168,1.319
0.082,-1.598,0.938,-1.539,-0.327,-0.287,-0.285,0.517,2.316,-1.668,-0.435,1.925,-0.115,-1.091,4.402,0.0,0.626,-0.484,-0.237,-1.262,1.118
0.24,-1.399,1.19,-1.325,-0.484,-0.145,-0.358,0.642,2.54,-1.937,-0.583,1.664,-0.261,-1.087,4.246,0.0,0.802,-0.384,-0.163,-1.381,1.106
0.156,-1.515,1.109,-1.475,-0.29,-0.361,-0.168,0.735,2.426,-1.852,-0.278,1.796,-0.074,-1.306,4.515,0.0,0.578,-0.566,-0.299,-1.437,1.473
-0.13,-1.409,1.19,-1.134,-0.915,-0.136,-0.327,0.7,2.339,-2.337,-0.497,1.689,-0.193,-1.184,4.359,0.0,0.753,-0.4,-0.362,-1.512,1.346
0.099,-1.602,1.335,-1.574,0.114,-0.319,-0.38,0.694,2.388,-1.17,-0.317,1.975,-0.282,-1.303,4.012,0.0,0.74,-0.615,-0.659,-1.027,1.108
0.322,-1.606,1.005,-1.456,-0.65,0.15,0.082,0.556,2.589,-1.716,-0.317,1.881,-0.17,-1.253,4.186,0.0,0.528,-0.477,-0.43,-1.138,1.229
-0.085,-1.61,1.13,-1.493,-0.555,-0.058,-0.248,0.678,2.434,-1.76,-0.518,1.873,-0.075,-1.521,4.359,0.0,0.539,-0.297,-0.446,-1.536,1.321
0.274,-1.692,1.227,-1.413,-0.699,0.061,-0.126,0.595,2.597,-1.818,-0.295,2.011,-0.023,-1.403,4.749,0.0,0.513,-0.429,-0.412,-1.264,1.4
-0.115,-1.602,1.088,-1.634,-0.488,-0.292,-0.113,0.418,2.511,-1.665,-0.227,1.663,-0.282,-1.367,4.909,0.0,0.691,-0.812,-0.436,-1.296,1.376
0.111,-1.575,1.227,-1.594,-0.158,-0.311,-0.202,0.544,2.327,-1.543,-0.272,1.823,-0.138,-1.257,4.693,0.0,0.67,-0.428,-0.367,-1.374,1.228
0.096,-1.727,1.169,-1.685,0.074,-0.364,-0.469,0.649,2.653,-1.241,-0.466,1.755,-0.081,-1.264,4.769,0.0,0.586,-0.396,-0.589,-1.174,1.282
0.142,-1.734,1.151,-1.358,-0.322,-0.233,-0.089,0.566,2.527,-1.563,-0.26,1.566,-0.124,-0.981,4.123,0.0,0.578,-0.531,-0.268,-1.39,1.444
0.251,-1.69,0.984,-1.188,-0.453,-0.13,-0.212,0.52,2.402,-1.689,-0.468,1.686,0.029,-1.097,4.17,0.0,0.528,-0.747,-0.314,-1.147,1.482
0.032,-1.721,1.112,-1.641,-0.119,-0.242,-0.266,0.42,2.441,-1.516,-0.29,1.666,-0.491,-1.238,4.018,0.0,0.767,-0.526,-0.355,-1.323,1.213
-0.24,-1.602,0.997,-1.272,-0.69,-0.496,-0.113,0.431,2.542,-1.643,-0.487,1.805,-0.407,-1.388,4.995,0.0,0.648,-0.716,-0.289,-1.479,1.239
0.079,-1.588,0.911,-1.486,-0.173,-0.1,-0.271,0.698,2.643,-1.59,-0.418,1.838,-0.048,-1.321,4.409,0.0,0.413,-0.413,-0.389,-1.269,1.368
0.04,-1.556,1.199,-1.506,-0.01,-0.307,-0.34,0.816,2.405,-1.455,-0.352,1.784,-0.051,-1.3,4.186,0.0,0.524,-0.54,-0.506,-1.284,1.037
0.182,-1.669,1.039,-1.473,-0.426,0.187,-0.264,0.668,2.769,-1.783,-0.419,1.863,-0.152,-1.26,4.91,0.0,0.581,-0.395,-0.449,-1.032,1.247
0.144,-1.618,1.166,-1.63,-0.057,-0.063,-0.277,0.714,2.592,-1.428,-0.462,1.691,-0.05,-1.268,4.193,0.0,0.646,-0.438,-0.368,-1.138,1.231
-0.02,-1.443,0.987,-1.251,-0.828,0.142,-0.023,0.628,2.512,-2.322,-0.274,1.706,-0.16,-1.276,4.501,0.0,0.534,-0.248,-0.373,-1.38,1.29
0.032,-1.778,1.244,-1.341,-0.689,-0.256,0.207,0.483,2.715,-1.886,-0.461,1.57,-0.387,-1.254,4.599,0.0,0.466,-0.652,-0.388,-1.517,1.221
0.105,-1.467,1.064,-1.512,-0.392,0.004,-0.123,0.694,2.588,-1.671,-0.562,1.855,-0.379,-1.337,4.122,0.0,0.522,-0.399,-0.232,-1.277,1.111
-0.119,-1.669,1.108,-1.459,-0.51,-0.14,-0.07,0.635,2.473,-1.971,-0.441,1.969,-0.392,-1.384,4.226,0.0,0.712,-0.735,-0.422,-1.171,1.239
0.266,-1.281,0.857,-1.616,-0.357,0.002,-0.147,0.754,2.531,-1.891,-0.208,1.898,0.122,-1.136,4.288,0.0,0.75,-0.321,-0.25,-1.11,0.941
0.321,-1.459,1.104,-0.987,-0.882,0.29,-0.297,0.642,2.502,-2.086,-0.609,1.456,-0.482,-1.182,4.388,0.0,0.58,-0.404,-0.338,-1.339,1.38
0.162,-1.418,1.235,-1.337,-0.474,-0.017,-0.26,0.655,2.627,-1.719,-0.326,1.73,-0.267,-1.416,4.283,0.0,0.544,-0.323,-0.418,-1.198,1.346
0.238,-1.508,0.946,-1.524,0.127,-0.213,-0.136,0.49,2.233,-0.958,-0.133,1.928,-0.127,-1.404,4.14,0.0,0.538,-0.568,-0.426,-1.296,1.399
-0.15,-1.635,1.1,-1.636,-0.45,-0.293,-0.007,0.544,2.64,-1.616,-0.431,1.957,-0.18,-1.44,4.771,0.0,0.594,-0.513,-0.425,-1.347,1.306
-0.058,-1.57,1.042,-1.399,-0.885,0.223,-0.043,0.504,2.636,-1.875,-0.43,1.65,-0.288,-1.108,4.245,0.0,0.32,-0.322,-0.525,-1.318,0.987
0.064,-1.54,1.148,-1.321,-0.629,-0.114,-0.207,0.733,2.421,-2.022,-0.306,1.711,-0.191,-1.341,4.413,0.0,0.704,-0.45,-0.549,-1.194,1.427
0.042,-1.461,1.02,-1.629,-0.07,-0.637,-0.027,0.538,2.486,-1.423,-0.361,1.765,-0.299,-1.11,4.498,0.0,0.495,-0.519,-0.411,-1.525,1.244
-0.105,-1.665,1.078,-1.295,-0.862,0.171,-0.024,0.494,2.631,-1.779,-0.515,1.462,-0.328,-1.194,4.601,0.0,0.465,-0.533,-0.292,-1.209,1.322
0.145,-1.714,1.124,-1.576,-0.156,-0.24,-0.308,0.614,2.403,-1.702,-0.749,1.734,-0.283,-1.57,4.202,0.0,0.772,-0.493,-0.444,-1.232,1.366
0.127,-1.482,1.101,-1.466,-0.243,-0.186,-0.163,0.423,2.536,-1.501,-0.247,1.674,-0.381,-1.179,5.14,0.0,0.503,-0.499,-0.402,-1.186,1.212
0.249,-1.535,1.307,-1.782,0.412,-0.56,-0.18,0.694,2.511,-0.963,-0.549,1.825,-0.138,-1.525,4.1,0.0,0.587,-0.529,-0.522,-1.181,1.313
-0.032,-1.489,1.143,-1.733,-0.214,-0.216,-0.201,0.543,2.584,-1.493,-0.468,1.792,-0.376,-1.243,4.497,0.0,0.531,-0.51,-0.416,-1.323,1.241
-0.049,-1.39,1.193,-1.66,0.269,-0.351,-0.214,0.806,2.547,-1.319,-0.154,1.776,-0.017,-1.344,4.313,0.0,0.54,-0.333,-0.449,-1.122,1.227
0.013,-1.708,1.215,-1.485,-0.361,-0.225,-0.224,0.69,2.573,-1.6,-0.242,1.759,-0.207,-1.161,4.46,0.0,0.531,-0.487,-0.51,-1.453,1.326
-0.056,-1.65,1.076,-1.192,-0.647,0.14,-0.144,0.731,2.309,-1.987,-0.239,1.749,-0.184,-1.289,4.671,0.0,0.705,-0.422,-0.446,-1.168,1.454
-0.003,-1.595,0.902,-1.471,-0.556,0.265,0.032,0.65,2.496,-1.818,-0.418,1.698,-0.293,-1.282,4.13,0.0,0.599,-0.327,-0.41,-1.054,1.407
0.019,-1.417,1.065,-1.089,-0.716,-0.025,-0.134,0.556,2.285,-1.875,-0.253,1.76,0.058,-1.225,4.8,0.0,0.574,-0.385,-0.421,-1.459,1.116
-0.136,-1.385,1.228,-1.411,-0.038,-0.308,-0.223,0.329,2.466,-1.433,-0.441,1.655,-0.362,-1.408,4.091,0.0,0.683,-0.785,-0.383,-1.028,1.147
-0.075,-1.742,1.099,-1.579,-0.335,0.377,-0.293,0.716,2.6,-1.765,-0.315,1.792,0.018,-1.416,4.371,0.0,0.607,-0.352,-0.446,-1.18,1.308
0.028,-1.75,1.143,-1.281,-0.704,0.186,-0.09,0.711,2.658,-2.256,-0.37,1.657,-0.08,-1.24,5.307,0.0,0.704,-0.409,-0.491,-1.21,1.129
0.146,-1.409,0.939,-1.241,-0.762,0.317,0.118,0.513,2.439,-1.997,-0.343,1.706,-0.114,-1.339,4.243,0.0,0.72,-0.581,-0.526,-1.11,1.187
-0.129,-1.491,1.25,-1.443,-0.28,-0.13,-0.211,0.52,2.497,-1.686,-0.412,1.79,-0.076,-1.396,4.526,0.0,0.693,-0.578,-0.42,-1.244,1.256
0.112,-1.737,1.034,-1.373,-0.338,-0.245,-0.374,0.712,2.476,-1.559,-0.412,1.666,-0.2,-1.203,4.092,0.0,0.575,-0.513,-0.688,-1.095,1.409
0.0,-1.779,1.206,-1.713,0.529,-0.8,-0.313,0.59,2.456,-0.91,-0.188,1.769,-0.136,-1.352,4.236,0.0,0.788,-0.691,-0.646,-1.381,1.394
0.117,-1.682,1.065,-1.268,-1.009,0.247,0.066,0.504,2.41,-2.151,-0.359,1.801,-0.13,-1.244,4.36,0.0,0.474,-0.501,-0.551,-1.131,1.193
-0.15,-1.516,1.045,-1.405,-0.459,-0.024,-0.314,0.767,2.398,-1.836,-0.465,1.742,-0.109,-1.14,4.334,0.0,0.391,-0.213,-0.307,-1.322,1.035
0.097,-1.51,1.193,-1.479,-0.25,-0.37,-0.202,0.384,2.526,-1.604,-0.452,1.838,-0.295,-1.238,4.222,0.0,0.825,-0.635,-0.405,-1.36,1.142
-0.015,-1.528,0.881,-1.365,-0.482,-0.02,-0.303,0.577,2.614,-1.739,-0.437,1.814,-0.435,-1.203,4.935,0.0,0.583,-0.341,-0.407,-1.147,1.281
0.176,-1.312,0.745,-1.19,-1.025,0.315,0.044,0.452,2.467,-2.222,-0.559,1.709,-0.13,-1.258,4.45,0.0,0.522,-0.404,-0.19,-1.262,1.147
0.271,-1.466,1.026,-1.78,0.399,-0.505,-0.514,0.661,2.447,-1.034,-0.335,1.644,-0.01,-1.317,4.441,0.0,0.434,-0.4,-0.472,-1.213,1.259
0.239,-1.77,1.316,-1.384,-0.718,0.095,-0.275,0.817,2.661,-2.074,-0.507,1.607,-0.401,-1.132,4.282,0.0,0.748,-0.559,-0.666,-1.323,1.377
0.219,-1.607,0.989,-0.983,-1.093,0.473,0.075,0.624,2.493,-2.184,-0.446,1.82,-0.292,-1.223,4.318,0.0,0.514,-0.66,-0.618,-1.326,1.409
0.007,-1.399,1.302,-1.484,-0.179,-0.135,-0.265,0.722,2.553,-1.618,-0.312,1.856,-0.085,-1.177,4.609,0.0,0.633,-0.351,-0.448,-1.311,1.222
-0.008,-1.93,1.024,-1.415,-0.271,-0.017,-0.518,0.815,2.754,-1.812,-0.629,1.809,-0.454,-1.22,4.613,0.0,0.767,-0.39,-0.658,-1.372,1.176
-0.25,-1.379,1.219,-1.53,-0.481,0.014,-0.232,0.533,2.571,-1.854,-0.563,1.711,-0.08,-1.345,4.3,0.0,0.61,-0.428,-0.382,-1.081,1.149
0.092,-1.491,1.036,-1.392,-0.28,-0.142,-0.398,0.594,2.452,-1.487,-0.13,1.799,-0.088,-1.31,5.228,0.0,0.55,-0.687,-0.479,-1.224,1.19
-0.095,-1.359,1.359,-1.434,-0.232,-0.141,-0.454,0.551,2.332,-1.601,-0.353,1.63,-0.288,-1.367,4.694,0.0,0.797,-0.482,-0.413,-1.131,1.409
0.127,-1.63,1.178,-1.383,-0.291,-0.069,-0.296,0.54,2.525,-1.44,-0.285,1.514,-0.323,-1.202,4.396,0.0,0.734,-0.717,-0.505,-1.039,0.982
0.19,-1.532,1.248,-1.434,-0.419,-0.274,-0.434,0.831,2.401,-1.87,-0.284,1.503,-0.186,-1.174,4.958,0.0,0.713,-0.653,-0.555,-1.337,1.251
0.089,-1.791,0.994,-1.792,0.103,-0.49,-0.228,0.811,2.724,-1.446,-0.563,1.906,-0.365,-1.201,4.292,0.0,0.483,-0.501,-0.318,-1.311,1.445
0.218,-1.24,1.18,-1.071,-0.865,0.018,-0.064,0.536,2.448,-2.013,-0.398,1.767,-0.102,-1.189,4.295,0.0,0.577,-0.565,-0.137,-1.249,0.95
0.163,-1.732,1.309,-1.484,-0.532,-0.123,-0.167,0.778,2.669,-2.094,-0.353,1.82,-0.268,-1.241,4.668,0.0,0.693,-0.402,-0.515,-1.379,1.249
0.253,-1.62,1.046,-1.835,0.462,-0.429,-0.27,0.699,2.623,-1.183,-0.394,1.757,-0.079,-1.123,4.33,0.0,0.51,-0.511,-0.375,-1.121,1.18
0.037,-1.664,1.029,-1.461,-0.394,0.185,-0.407,0.689,2.499,-1.828,-0.32,1.46,-0.303,-1.211,4.201,0.0,0.506,-0.238,-0.276,-1.125,1.222
-0.044,-1.838,1.036,-1.408,-0.617,-0.02,-0.279,0.549,2.567,-1.934,-0.387,1.958,-0.305,-1.173,4.432,0.0,0.707,-0.827,-0.398,-1.073,0.981
