x0,x1,x2,y,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
0.165,-4.355,5.106,0.0,0.182,-1.38,-0.333,-0.245,1.206,-2.625,0.149,3.484,-3.429,-0.966,7.557,-0.267,-0.926,1.101,1.74,-0.072,2.443
-0.043,-3.365,4.498,0.0,0.062,-1.777,-0.048,-0.222,0.575,-2.336,0.041,3.973,-3.937,-0.198,8.287,-0.062,-0.956,0.699,2.026,0.265,2.57
0.045,-5.029,4.495,0.0,-0.109,-1.639,0.225,0.711,0.524,-2.313,0.408,3.414,-3.404,-0.585,7.773,-0.726,-0.575,1.274,2.031,-0.319,2.515
0.045,-4.894,3.657,0.0,-0.152,-2.065,0.241,0.968,0.261,-2.434,-0.048,3.409,-3.732,0.367,7.56,-0.402,-1.02,0.173,1.824,0.599,2.223
-0.041,-4.362,5.407,0.0,0.479,-1.172,-0.352,-0.34,1.128,-2.521,-0.039,4.151,-4.154,-0.469,8.117,-0.388,-1.027,1.122,1.751,-0.376,2.499
0.113,-3.564,3.955,0.0,-0.188,-1.609,0.224,0.046,0.435,-2.254,-0.008,3.953,-3.412,0.264,8.886,-0.385,-0.923,0.605,2.283,0.237,2.869
-0.082,-3.85,4.356,0.0,0.274,-1.729,-0.136,-0.06,1.042,-2.356,-0.303,3.878,-4.009,-0.006,7.8,0.046,-1.261,0.369,1.814,0.539,2.254
0.078,-2.968,4.414,0.0,-0.223,-1.431,0.339,-0.443,0.321,-2.053,0.133,3.41,-3.878,-1.017,8.071,-0.25,-0.753,1.145,2.117,-0.195,2.655
-0.269,-4.891,4.053,0.0,-0.128,-1.75,0.318,0.621,0.351,-2.419,0.183,3.31,-3.533,0.039,7.425,-0.577,-0.769,1.015,1.768,-0.145,2.249
0.116,-4.326,4.168,0.0,0.029,-1.621,0.107,0.384,0.367,-2.276,0.362,3.633,-3.357,-0.291,7.674,-0.632,-0.907,1.22,2.279,-0.467,2.202
-0.105,-2.268,4.041,0.0,-0.198,-1.673,0.179,-0.688,0.48,-1.646,-0.088,4.101,-4.288,-0.165,8.188,-0.181,-1.064,0.308,1.806,0.567,2.424
-0.193,-3.003,4.306,0.0,-0.143,-1.756,0.232,-0.343,0.723,-1.744,-0.253,3.921,-4.377,-0.285,7.981,0.004,-1.104,0.224,1.962,0.747,2.608
-0.075,-2.884,4.38,0.0,0.011,-1.741,0.116,-0.509,0.61,-2.011,-0.015,4.059,-4.36,-0.289,7.911,-0.105,-1.004,0.425,1.92,0.525,2.374
-0.304,-4.276,4.497,0.0,-0.153,-1.905,0.448,0.22,0.494,-2.591,0.575,3.183,-3.433,-1.153,7.818,-0.926,-0.641,1.573,2.038,-0.74,2.385
-0.009,-3.972,5.275,0.0,0.039,-1.573,0.105,-0.389,0.651,-2.279,0.299,3.537,-4.295,-1.28,7.882,-0.236,-0.784,1.358,1.934,-0.162,2.614
0.075,-3.597,4.402,0.0,0.157,-1.339,-0.06,-0.254,0.728,-2.021,-0.21,3.914,-3.807,0.018,8.153,-0.258,-0.977,0.664,1.862,0.289,2.25
-0.039,-5.026,4.564,0.0,-0.261,-1.567,0.238,0.455,0.488,-2.522,0.415,3.728,-3.755,-0.613,7.98,-0.773,-0.654,1.069,1.938,-0.398,2.392
0.042,-4.435,4.578,0.0,-0.081,-1.613,0.336,0.279,0.174,-2.562,0.37,3.161,-3.782,-1.036,7.045,-0.548,-0.657,1.339,1.763,-0.308,2.12
-0.11,-3.732,4.043,0.0,-0.314,-1.692,0.087,0.156,0.586,-2.131,0.117,3.681,-3.859,-0.219,7.86,-0.329,-0.845,0.614,2.054,0.213,2.331
0.01,-4.311,5.454,0.0,-0.312,-1.457,0.351,-0.395,-0.02,-2.338,0.964,3.674,-4.377,-1.915,7.528,-1.156,-0.516,2.226,2.188,-1.562,2.215
-0.005,-3.735,4.359,0.0,0.094,-1.63,0.071,-0.039,0.743,-2.303,-0.159,3.804,-3.534,-0.047,8.224,-0.443,-1.138,0.755,2.159,0.065,2.549
-0.105,-4.323,4.611,0.0,0.216,-1.547,0.139,0.06,0.296,-2.478,-0.221,3.97,-4.197,0.321,8.852,-0.22,-0.668,0.969,2.409,0.004,3.158
-0.002,-4.186,4.081,0.0,-0.366,-1.991,0.36,0.347,0.202,-2.372,0.029,3.409,-3.734,-0.497,6.686,-0.046,-0.888,0.513,1.553,0.422,2.007
0.122,-3.361,4.62,0.0,-0.357,-1.544,0.179,-0.388,0.64,-2.273,0.227,3.858,-3.769,-0.803,7.77,0.077,-0.867,0.626,1.836,0.278,2.434
-0.322,-4.078,4.219,0.0,0.036,-1.759,0.132,0.373,0.101,-2.33,0.194,3.708,-3.969,-0.146,8.189,-0.473,-0.821,0.99,2.146,-0.157,2.678
-0.011,-5.006,5.032,0.0,0.074,-1.488,0.214,0.367,0.434,-2.268,0.032,3.085,-4.217,-0.843,7.478,-0.486,-0.675,1.331,1.746,-0.294,2.451
-0.012,-3.25,5.005,0.0,0.161,-1.31,0.051,-0.79,0.727,-2.266,0.084,3.49,-3.582,-1.268,7.404,-0.197,-1.026,1.204,1.827,-0.162,2.241
0.008,-3.981,4.71,0.0,-0.231,-1.609,0.285,-0.003,0.28,-2.35,0.334,3.682,-4.277,-0.77,7.702,-0.412,-0.825,1.042,1.946,-0.043,2.388
-0.049,-4.613,4.459,0.0,0.265,-1.518,0.049,0.252,0.983,-2.393,-0.21,3.76,-3.587,0.257,7.887,-0.347,-1.234,0.806,1.972,0.177,2.523
-0.184,-4.141,4.521,0.0,0.411,-1.43,-0.245,-0.104,1.28,-2.253,-0.261,4.029,-3.934,0.295,7.767,-0.351,-1.206,0.347,1.545,0.36,2.291
0.095,-3.481,4.454,0.0,-0.094,-1.681,0.085,-0.269,0.754,-2.167,-0.252,3.565,-4.079,-0.401,7.226,0.055,-1.256,0.477,1.592,0.475,1.987
-0.023,-3.873,3.992,0.0,0.007,-1.754,0.266,0.21,0.136,-2.466,-0.293,4.018,-3.768,0.85,9.047,-0.106,-0.916,0.613,2.658,0.453,2.831
-0.165,-4.384,3.597,0.0,-0.343,-1.923,0.595,0.62,0.462,-2.241,0.237,3.514,-2.948,0.241,8.244,-0.167,-0.776,0.782,1.819,0.333,2.398
-0.251,-4.867,4.475,0.0,0.044,-1.475,0.016,0.281,0.93,-2.546,-0.306,4.082,-3.789,0.428,7.797,-0.352,-1.097,0.577,1.775,0.166,2.339
-0.138,-4.381,5.004,0.0,-0.032,-1.871,0.191,-0.059,0.75,-2.25,0.272,3.431,-4.72,-1.037,7.132,-0.269,-0.82,0.732,1.729,0.067,2.314
0.029,-4.707,5.259,0.0,-0.065,-1.421,0.02,-0.071,0.789,-2.541,0.449,3.659,-3.702,-1.134,7.531,-0.632,-0.597,1.653,1.844,-0.816,2.112
-0.22,-3.755,5.195,0.0,0.042,-1.081,0.004,-0.734,0.889,-2.326,0.38,3.533,-3.776,-1.205,8.038,-0.614,-0.747,1.75,1.889,-0.793,2.361
0.006,-3.473,4.876,0.0,-0.075,-1.297,0.051,-0.457,0.803,-2.183,0.254,3.831,-3.494,-0.892,8.442,-0.612,-0.525,1.42,2.381,-0.625,2.699
0.02,-3.818,3.927,0.0,-0.252,-1.977,0.388,0.189,0.136,-2.038,-0.27,4.464,-4.618,0.915,8.683,0.107,-0.92,-0.39,2.003,1.218,2.668
-0.147,-3.792,4.097,0.0,0.167,-1.709,0.071,0.254,0.699,-2.074,-0.147,4.277,-4.386,0.442,8.15,0.255,-1.346,-0.209,2.094,1.157,2.327
-0.108,-3.3,4.573,0.0,0.269,-1.536,-0.059,-0.52,0.581,-2.011,-0.238,3.761,-4.321,-0.15,7.916,0.237,-1.083,0.428,1.934,0.64,2.501
0.138,-3.781,4.782,0.0,-0.092,-1.503,0.089,-0.23,0.544,-2.579,0.492,3.451,-3.552,-1.241,8.186,-0.722,-0.627,1.569,2.011,-0.737,2.686
0.016,-4.046,4.088,0.0,-0.15,-1.592,0.345,0.115,0.291,-2.26,0.053,3.321,-3.547,-0.195,7.511,-0.413,-0.777,0.918,1.967,0.118,2.141
-0.076,-4.075,4.778,0.0,0.273,-1.631,0.007,-0.153,0.584,-2.592,0.243,3.594,-3.636,-0.566,7.393,-0.4,-1.113,1.399,1.672,-0.436,2.022
-0.063,-3.369,4.609,0.0,0.087,-1.329,-0.086,-0.57,0.511,-2.444,-0.14,4.041,-4.007,-0.154,8.507,-0.29,-1.215,0.897,2.201,0.088,2.559
-0.023,-3.796,4.334,0.0,-0.121,-1.685,0.242,-0.106,0.389,-2.339,0.225,4.023,-3.704,0.129,9.157,-0.429,-0.692,0.797,2.351,0.095,2.896
0.11,-4.184,5.228,0.0,-0.142,-1.4,0.004,-0.214,0.76,-2.195,0.021,4.193,-4.902,-0.447,7.856,-0.465,-0.894,0.621,1.887,0.234,2.354
0.116,-4.433,3.916,0.0,-0.267,-1.779,0.327,0.617,0.359,-2.411,-0.051,4.026,-3.697,0.604,8.218,-0.134,-0.724,0.449,1.977,0.394,2.584
0.065,-4.544,4.396,0.0,0.014,-1.75,0.021,0.271,0.605,-2.373,-0.28,3.683,-3.8,0.307,8.275,-0.062,-0.795,0.425,2.012,0.621,2.625
-0.117,-3.078,4.71,0.0,0.164,-1.373,0.108,-0.617,0.44,-2.372,0.249,3.67,-3.9,-1.117,8.507,-0.365,-0.685,1.198,2.243,-0.269,2.869
-0.024,-5.245,4.228,0.0,0.095,-1.838,-0.132,0.599,0.982,-2.37,-0.185,3.55,-3.875,0.344,7.571,-0.017,-0.826,0.18,1.705,0.703,2.576
-0.055,-4.699,4.538,0.0,-0.188,-2.004,0.285,0.17,0.587,-1.948,-0.421,4.207,-4.844,0.633,8.052,0.098,-1.186,-0.11,1.878,1.037,2.682
0.091,-4.252,3.463,0.0,-0.312,-2.175,0.695,0.838,-0.163,-2.194,0.089,3.553,-3.62,0.193,7.653,-0.405,-0.869,0.313,1.986,0.739,2.378
-0.107,-3.749,4.993,0.0,-0.004,-1.662,0.061,-0.547,1.11,-2.337,0.013,3.825,-3.941,-0.571,7.829,-0.043,-0.917,0.768,1.76,0.153,2.421
-0.005,-3.716,4.579,0.0,-0.184,-1.663,0.099,-0.358,0.554,-2.416,0.122,3.689,-3.868,-0.293,7.996,-0.236,-0.729,0.702,1.849,0.071,2.636
0.226,-4.201,3.647,0.0,-0.289,-2.23,0.43,0.318,0.252,-2.018,-0.514,3.641,-4.288,1.049,7.305,0.319,-1.434,-0.558,1.645,1.738,2.213
-0.219,-3.782,4.235,0.0,0.053,-1.743,0.109,-0.029,0.721,-1.96,-0.115,4.024,-3.411,0.231,8.262,-0.157,-1.021,0.7,2.0,0.451,2.474
-0.109,-3.788,5.248,0.0,0.079,-1.123,0.113,-0.651,0.654,-2.674,0.378,3.695,-3.832,-1.128,7.875,-0.66,-0.779,1.761,1.999,-1.019,2.324
-0.1,-3.811,5.218,0.0,0.233,-1.374,-0.062,-0.502,1.013,-2.541,0.164,4.075,-4.223,-0.676,8.4,-0.473,-1.178,1.014,2.056,-0.253,2.838
0.002,-4.645,5.011,0.0,-0.004,-1.575,0.177,0.059,0.118,-2.428,0.354,3.355,-4.195,-0.935,7.925,-0.633,-0.696,1.678,2.277,-0.711,2.33
-0.056,-3.425,3.982,0.0,0.009,-1.587,0.167,-0.156,0.668,-1.945,-0.11,3.797,-3.765,0.337,7.779,0.084,-1.097,0.136,1.578,0.898,2.307
0.058,-4.196,4.365,0.0,0.162,-1.675,0.1,0.075,0.581,-2.381,-0.164,4.24,-3.822,0.533,8.571,-0.124,-1.113,0.636,2.069,0.486,2.568
-0.141,-3.502,4.135,0.0,0.059,-1.687,0.155,-0.03,0.681,-2.048,-0.372,4.045,-4.379,0.371,8.02,0.383,-1.392,-0.053,1.75,1.124,2.324
-0.22,-3.759,4.755,0.0,-0.069,-1.682,0.295,-0.388,0.038,-2.559,0.384,3.69,-3.935,-0.828,8.329,-0.637,-0.82,1.427,2.205,-0.591,2.54
-0.034,-4.286,4.527,0.0,-0.062,-1.883,-0.04,-0.101,0.811,-2.534,-0.218,3.549,-3.712,-0.091,7.529,-0.166,-1.045,0.596,1.749,0.3,2.26
0.022,-3.664,4.659,0.0,0.16,-1.513,-0.046,-0.504,0.4,-2.25,-0.362,4.517,-4.631,0.437,9.181,-0.199,-1.11,0.352,2.422,0.544,2.921
0.137,-3.624,4.733,0.0,-0.117,-1.357,0.101,-0.432,0.683,-2.441,0.272,3.437,-3.764,-0.937,7.402,-0.288,-0.851,0.987,1.643,-0.182,2.387
0.021,-4.372,4.498,0.0,0.174,-1.826,0.077,0.184,0.907,-2.221,-0.166,3.82,-4.381,0.152,6.998,-0.045,-1.211,-0.029,1.403,0.722,2.099
-0.078,-4.287,4.679,0.0,-0.031,-1.764,0.198,-0.183,0.778,-2.276,-0.301,4.052,-4.175,0.257,8.598,-0.072,-1.169,0.472,2.042,0.67,2.466
0.016,-4.051,4.04,0.0,-0.152,-1.615,0.298,0.188,0.418,-2.029,-0.102,3.903,-4.183,0.253,7.474,-0.503,-1.043,0.488,1.694,0.193,2.109
0.111,-5.14,4.85,0.0,-0.245,-1.824,0.325,0.324,0.694,-2.468,0.344,4.153,-4.105,-0.25,7.738,-0.528,-0.941,0.9,1.707,-0.068,2.322
-0.071,-3.667,4.908,0.0,0.107,-1.724,0.05,-0.593,0.663,-2.219,0.157,3.913,-4.265,-0.648,8.417,-0.226,-0.988,0.911,1.886,0.052,2.753
-0.077,-4.204,4.119,0.0,-0.258,-1.931,0.315,0.311,0.203,-2.074,0.032,3.989,-4.693,0.311,8.122,-0.138,-1.013,0.168,2.102,0.808,2.57
0.098,-4.396,4.489,0.0,-0.278,-1.791,0.431,0.244,0.236,-2.242,0.076,3.527,-3.989,-0.295,7.828,-0.439,-0.745,0.838,1.76,0.233,2.473
-0.116,-4.439,4.395,0.0,-0.189,-1.562,0.298,0.26,0.481,-2.241,0.091,3.723,-3.827,0.041,8.446,-0.177,-0.624,0.915,2.452,-0.065,2.783
0.045,-4.268,4.787,0.0,-0.176,-1.665,0.187,-0.173,0.59,-2.577,0.063,4.004,-4.381,-0.262,8.465,-0.191,-0.928,0.705,2.197,0.15,2.399
0.065,-2.889,4.542,0.0,0.091,-1.547,0.145,-0.472,0.43,-2.218,0.198,3.953,-3.771,-0.62,8.412,-0.393,-0.852,1.108,2.224,-0.232,2.593
-0.131,-3.999,4.265,0.0,-0.293,-1.83,0.421,0.228,0.254,-2.122,0.033,4.306,-4.327,0.302,9.225,-0.009,-1.031,0.451,2.373,0.567,3.107
0.004,-4.34,5.93,0.0,0.144,-1.438,0.081,-0.637,0.761,-2.644,0.362,4.04,-4.422,-1.291,8.663,-0.466,-0.857,1.805,2.261,-0.784,2.658
-0.031,-3.829,4.885,0.0,0.244,-1.403,-0.037,-0.409,0.842,-2.258,-0.02,3.765,-3.817,-0.514,7.788,-0.274,-1.125,0.966,1.642,0.162,2.297
0.029,-3.782,4.77,0.0,-0.147,-1.728,0.323,-0.205,0.395,-2.457,0.21,4.053,-4.163,-0.21,9.099,-0.412,-0.704,1.105,2.551,-0.251,3.098
-0.344,-3.652,5.061,0.0,0.032,-1.454,-0.053,-0.597,0.867,-2.294,0.387,3.869,-4.182,-0.958,7.88,-0.499,-0.968,1.2,1.859,-0.476,2.457
0.038,-5.463,4.715,0.0,0.266,-1.6,-0.138,0.623,0.577,-2.478,-0.176,3.663,-3.751,0.142,8.602,-0.423,-0.806,1.038,2.383,0.144,2.722
-0.142,-4.398,5.122,0.0,0.604,-1.21,-0.376,-0.229,1.531,-2.426,-0.126,4.015,-3.491,-0.165,8.799,-0.394,-0.921,1.152,1.896,-0.225,2.881
-0.032,-3.029,3.526,0.0,-0.322,-1.748,0.225,-0.315,0.357,-1.655,-0.181,3.987,-3.84,0.607,8.125,0.001,-1.287,-0.139,1.9,1.029,2.355
0.193,-4.018,4.104,0.0,-0.245,-1.858,0.237,0.07,0.78,-2.139,0.11,3.652,-3.428,-0.167,7.509,0.07,-1.261,0.361,1.805,0.546,2.147
-0.091,-4.417,4.742,0.0,0.177,-1.528,-0.243,-0.081,1.288,-2.461,-0.046,3.992,-3.629,0.021,8.458,-0.044,-1.037,0.814,1.748,0.368,2.703
0.117,-3.147,4.465,0.0,0.197,-1.676,0.209,-0.42,0.431,-2.365,-0.247,3.652,-4.127,-0.183,8.066,0.087,-0.974,0.602,2.138,0.344,2.592
-0.09,-4.317,4.787,0.0,0.017,-1.612,0.184,-0.122,0.633,-2.447,-0.169,4.119,-4.475,0.053,8.136,-0.36,-1.141,0.408,1.899,0.311,2.528
-0.167,-3.986,4.604,0.0,0.002,-1.316,0.007,-0.019,0.655,-2.287,0.008,3.753,-3.919,-0.304,8.203,-0.435,-0.83,1.038,1.964,-0.21,2.642
0.08,-3.556,4.384,0.0,0.038,-1.795,0.224,-0.355,0.348,-2.254,-0.132,3.6,-4.129,-0.324,7.049,0.16,-1.14,0.293,1.629,0.689,1.744
-0.243,-3.632,4.4,0.0,-0.021,-1.73,0.231,-0.138,-0.005,-2.324,0.149,3.579,-4.174,-0.582,8.19,-0.452,-0.915,1.043,2.071,-0.088,2.565
-0.157,-4.727,4.242,0.0,-0.204,-1.762,0.294,0.705,0.578,-2.345,0.327,3.921,-3.629,-0.064,8.601,-0.496,-0.818,0.89,2.117,0.09,2.701
-0.047,-3.492,3.934,0.0,-0.111,-1.835,0.263,-0.071,0.309,-2.203,-0.054,3.7,-4.146,0.092,7.508,0.038,-0.897,0.249,1.634,0.466,2.316
0.013,-4.046,4.513,0.0,-0.258,-1.604,0.141,0.162,0.671,-2.267,0.214,3.793,-3.796,-0.346,8.186,-0.288,-1.073,1.051,2.04,-0.016,2.56
0.131,-3.98,5.007,0.0,0.233,-1.243,0.016,-0.296,0.835,-2.453,0.253,3.708,-3.182,-0.828,8.604,-0.496,-0.606,1.424,2.296,-0.497,2.939
-0.056,-3.336,4.511,0.0,-0.32,-1.754,0.516,-0.346,0.257,-2.367,0.205,3.704,-3.991,-0.735,7.92,-0.356,-0.899,1.085,2.114,-0.173,2.43
0.192,-3.822,5.304,0.0,-0.195,-1.399,0.266,-0.566,0.582,-2.36,0.425,4.006,-3.91,-1.027,9.182,-0.444,-0.773,1.65,2.126,-0.76,2.782
0.143,-3.705,4.944,0.0,0.045,-1.315,-0.02,-0.333,0.884,-2.186,0.058,3.929,-3.89,-0.577,8.053,-0.433,-1.015,1.095,1.952,-0.171,2.542
0.065,-3.849,4.518,0.0,0.144,-1.632,-0.109,-0.257,0.981,-2.356,-0.224,3.448,-3.822,-0.388,6.604,0.286,-1.139,0.369,1.354,0.581,1.846
-0.044,-3.925,4.791,0.0,0.083,-1.651,-0.051,-0.155,0.617,-2.598,0.279,3.775,-3.457,-0.715,8.145,-0.405,-0.714,1.378,2.221,-0.454,2.472
0.03,-5.292,3.62,0.0,-0.306,-2.208,0.393,1.06,-0.066,-2.181,-0.05,3.889,-3.751,0.938,8.653,-0.334,-0.616,0.281,2.496,0.719,2.788
0.2,-3.764,4.106,0.0,-0.302,-1.751,0.452,-0.031,0.436,-1.921,-0.039,4.267,-3.77,0.432,8.63,-0.127,-1.042,0.197,2.014,0.844,2.539
0.055,-4.425,4.012,0.0,-0.362,-1.816,0.363,0.742,0.299,-2.259,0.219,3.533,-3.13,-0.235,7.859,-0.409,-0.582,1.022,2.13,-0.091,2.481
-0.099,-4.427,5.271,0.0,-0.162,-1.628,0.344,-0.425,0.511,-2.323,0.545,3.655,-4.265,-1.275,7.744,-0.636,-0.761,1.328,1.921,-0.47,2.247
-0.015,-4.225,4.131,0.0,0.032,-1.622,0.219,0.174,0.213,-2.302,0.059,3.484,-3.909,0.02,7.48,-0.416,-1.043,0.847,1.709,0.098,2.199
-0.104,-3.424,4.252,0.0,-0.098,-1.672,0.275,-0.152,0.795,-2.152,-0.069,3.503,-3.851,-0.335,7.634,-0.123,-1.075,0.451,1.67,0.594,2.394
0.097,-4.477,4.457,0.0,0.09,-1.814,0.283,0.148,0.825,-2.216,0.106,3.364,-3.547,-0.264,7.257,-0.181,-0.949,0.782,1.672,0.124,2.194
0.09,-4.477,4.158,0.0,-0.067,-1.468,0.285,0.64,0.371,-2.35,0.138,3.717,-3.593,-0.451,8.534,-0.596,-0.754,0.912,2.196,0.048,2.591
-0.022,-4.703,3.626,0.0,0.116,-1.852,-0.126,0.9,0.762,-2.085,-0.411,4.29,-3.824,1.622,8.704,0.087,-0.954,-0.272,2.007,1.148,2.582
-0.058,-3.14,4.691,0.0,-0.063,-1.523,0.057,-0.652,1.024,-2.268,-0.133,3.701,-3.83,-0.149,8.154,0.319,-0.884,0.501,1.85,0.403,2.789
-0.088,-3.12,4.67,0.0,-0.265,-1.643,0.349,-0.502,0.174,-2.417,0.421,4.023,-4.278,-0.902,8.389,-0.47,-0.989,1.232,2.299,-0.44,2.527
-0.082,-3.845,4.434,0.0,-0.109,-1.715,0.085,-0.133,0.716,-2.413,-0.056,4.056,-3.595,0.196,9.66,-0.357,-0.826,0.895,2.525,0.148,3.192
-0.01,-4.121,5.031,0.0,0.203,-1.651,-0.185,-0.342,0.922,-2.463,0.344,3.728,-3.997,-0.756,8.188,-0.101,-0.98,1.101,2.062,-0.049,2.621
0.03,-4.158,4.886,0.0,-0.209,-1.592,0.208,0.104,0.589,-2.198,0.392,3.803,-3.969,-0.928,8.16,-0.561,-0.707,1.255,1.833,-0.261,2.468
-0.223,-5.461,4.706,0.0,-0.261,-1.769,0.443,0.708,0.053,-2.348,0.648,3.298,-3.957,-1.097,7.852,-1.253,-0.443,1.695,2.091,-0.877,2.422
-0.005,-4.093,4.162,0.0,-0.45,-1.676,0.329,0.109,0.353,-2.15,0.196,4.125,-3.98,0.157,8.332,-0.317,-0.936,0.705,1.909,0.058,2.571
-0.243,-4.052,4.476,0.0,0.03,-1.672,0.158,-0.049,0.745,-2.317,0.012,3.634,-3.753,-0.21,7.78,-0.466,-0.821,0.902,2.022,0.026,2.428
-0.165,-4.828,4.113,0.0,-0.044,-1.921,-0.052,0.756,0.744,-2.482,-0.043,3.659,-3.466,0.212,7.536,-0.556,-0.913,0.667,1.707,0.214,2.246
-0.042,-2.995,4.258,0.0,-0.03,-1.657,0.063,-0.451,0.725,-1.791,-0.26,4.326,-4.246,0.364,9.011,-0.1,-1.215,0.195,2.041,0.995,2.863
0.373,-4.444,4.632,0.0,-0.148,-1.335,0.26,0.082,0.49,-2.279,0.145,3.762,-3.545,-0.435,7.583,-0.22,-1.043,0.763,1.975,0.197,2.287
-0.077,-4.206,3.503,0.0,0.014,-1.801,0.184,0.489,0.686,-2.396,-0.362,3.592,-3.634,0.832,7.402,0.339,-1.384,-0.233,1.721,1.391,2.153
-0.04,-4.056,4.01,0.0,-0.345,-1.733,0.37,0.06,0.192,-2.202,0.032,4.337,-4.075,0.737,9.091,0.006,-1.071,0.509,2.24,0.425,2.796
-0.106,-3.893,4.419,0.0,-0.149,-1.812,0.421,0.157,0.355,-2.285,0.114,3.948,-4.023,-0.172,7.856,-0.294,-1.045,0.607,2.055,0.437,2.39
-0.281,-2.987,4.338,0.0,0.213,-1.518,-0.062,-0.59,0.617,-2.103,0.123,4.074,-4.017,-0.253,8.502,-0.294,-1.047,0.751,2.176,0.003,2.655
0.035,-3.354,4.582,0.0,-0.007,-1.386,-0.055,-0.571,1.022,-2.25,0.25,3.884,-3.7,-0.749,7.8,-0.192,-0.962,0.64,1.717,0.114,2.478
-0.087,-5.126,4.856,0.0,-0.042,-1.479,0.031,0.279,0.479,-2.313,0.173,3.416,-3.953,-0.568,7.734,-0.485,-0.696,1.397,2.025,-0.413,2.521
-0.093,-4.069,3.434,0.0,-0.26,-2.012,0.326,0.619,0.396,-2.272,0.069,3.73,-3.64,0.545,8.107,-0.07,-1.059,0.151,2.047,0.789,2.565
0.094,-4.59,5.482,0.0,-0.093,-1.343,-0.058,-0.34,1.005,-2.326,0.281,3.942,-4.467,-0.935,8.289,-0.461,-0.8,1.296,2.103,-0.414,2.695
-0.138,-3.969,3.968,0.0,-0.147,-1.701,0.256,0.087,0.635,-2.179,-0.245,3.89,-3.737,0.691,7.863,0.002,-1.386,0.212,2.083,0.665,2.556
-0.051,-4.215,4.774,0.0,-0.058,-1.686,-0.034,-0.024,1.05,-2.181,-0.065,4.162,-4.182,0.027,8.335,-0.272,-1.123,0.224,1.851,0.647,2.525
0.181,-3.213,4.013,0.0,-0.129,-1.746,0.15,-0.409,0.52,-2.124,-0.071,3.593,-3.516,-0.076,7.493,0.119,-1.167,0.335,1.737,0.606,2.322
-0.213,-3.635,3.578,0.0,-0.216,-1.782,0.421,0.315,-0.084,-2.015,-0.122,3.555,-4.122,0.356,7.913,-0.198,-1.042,0.328,2.019,0.744,2.344
-0.122,-4.658,4.281,0.0,0.204,-1.511,-0.197,0.394,0.884,-2.261,-0.367,4.008,-3.907,0.568,8.09,-0.141,-1.212,0.266,1.802,0.843,2.529
-0.215,-3.051,4.67,0.0,-0.012,-1.646,0.089,-0.585,0.436,-2.136,-0.075,4.186,-4.367,-0.046,8.472,0.09,-0.975,0.777,2.194,0.173,2.654
-0.004,-4.762,3.404,0.0,-0.041,-2.275,0.204,0.909,0.386,-2.292,-0.256,3.853,-4.058,1.198,7.607,0.011,-0.902,-0.55,1.786,1.186,2.343
0.145,-2.564,4.873,0.0,-0.272,-1.454,0.321,-0.814,0.598,-2.051,0.317,4.16,-4.128,-1.013,8.654,-0.459,-0.948,0.903,2.207,-0.05,2.881
0.039,-3.409,4.717,0.0,0.057,-1.231,-0.11,-0.365,1.228,-2.019,-0.025,3.858,-3.673,-0.437,8.355,-0.431,-1.07,0.921,2.012,-0.126,2.566
-0.218,-3.765,4.164,0.0,-0.075,-1.739,0.008,0.143,0.903,-2.042,0.048,3.63,-3.883,-0.256,7.578,-0.089,-0.98,0.315,1.663,0.683,2.359
-0.073,-2.689,3.742,0.0,0.071,-1.452,0.065,-0.457,0.913,-1.889,-0.355,4.389,-3.662,0.75,8.648,-0.112,-1.331,-0.049,2.107,0.882,2.677
0.088,-5.395,4.243,0.0,0.176,-1.735,0.031,0.868,0.884,-2.276,-0.199,4.016,-3.772,0.69,7.689,-0.097,-1.227,0.02,1.96,0.856,2.339
-0.022,-4.371,3.695,0.0,0.153,-1.739,-0.132,0.477,0.659,-2.365,-0.483,3.884,-3.578,1.002,8.4,0.037,-1.057,0.06,2.098,1.025,2.632
0.178,-4.029,5.457,0.0,0.11,-1.205,-0.138,-0.536,1.052,-2.495,0.407,4.445,-3.755,-0.792,8.841,-0.471,-0.958,1.433,2.363,-0.565,2.757
-0.105,-4.225,5.256,0.0,-0.233,-1.764,0.108,-0.26,0.656,-2.433,0.489,3.7,-4.065,-1.239,8.147,-0.362,-0.517,1.556,2.195,-0.536,2.638
-0.211,-4.584,4.13,0.0,-0.186,-1.823,0.149,0.552,0.793,-2.4,0.142,3.808,-3.269,0.063,7.857,-0.27,-0.79,0.693,1.769,0.354,2.373
-0.09,-3.512,3.902,0.0,-0.029,-1.65,0.084,-0.036,0.299,-2.201,0.118,4.134,-3.733,0.206,8.308,-0.387,-1.012,0.573,2.017,0.135,2.449
0.022,-4.374,3.995,0.0,0.22,-1.66,-0.184,0.496,1.103,-1.971,-0.342,4.005,-3.661,0.828,8.251,-0.079,-1.166,-0.031,1.848,0.872,2.563
0.077,-3.572,4.681,0.0,-0.067,-1.707,0.16,-0.355,0.59,-2.056,0.368,3.561,-3.88,-0.945,7.49,-0.197,-1.224,0.987,2.034,-0.157,2.249
-0.272,-4.574,4.237,0.0,0.314,-1.626,-0.132,0.467,1.118,-2.25,-0.43,3.902,-4.18,0.795,8.328,0.121,-1.266,-0.025,1.893,1.183,2.515
