Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,y,x20
739,-0.04,-0.375,1.014,0.372,-1.397,0.027,3.195,-1.617,0.914,-0.045,0.234,-0.11,0.765,0.506,1.34,0.421,-0.094,0.691,-0.55,0.0,0.825
740,-0.236,-0.105,1.293,0.4,-1.811,0.012,3.323,-1.774,0.688,-0.015,0.37,-0.165,0.805,0.58,1.471,0.433,-0.056,0.766,-0.562,0.0,0.654
741,-1.067,-0.241,0.847,-0.07,-0.867,-0.026,3.398,-1.825,1.235,-0.124,0.44,-0.115,0.828,0.147,0.906,0.809,0.322,0.544,-0.901,0.0,-0.144
742,0.092,-0.454,1.028,0.312,-1.311,0.079,4.336,-1.774,0.853,-0.007,0.243,-0.335,0.873,0.671,1.243,0.366,-0.02,1.14,-0.691,0.0,1.174
743,-0.189,-0.267,1.103,0.141,-1.235,-0.019,2.974,-1.228,0.532,-0.193,0.401,-0.261,0.734,0.87,1.02,0.311,0.151,0.512,-0.704,0.0,0.943
744,-0.629,-0.366,1.147,0.371,-1.436,0.01,3.636,-2.181,0.972,-0.152,0.209,-0.182,0.576,0.335,1.201,0.648,0.085,0.503,-0.917,0.0,0.423
745,-0.282,0.075,1.426,0.612,-2.167,-0.184,3.231,-2.083,0.726,0.133,0.25,-0.394,0.622,0.645,1.805,0.257,-0.364,0.958,-0.592,0.0,0.564
746,-0.396,-0.561,0.613,-0.138,-0.47,0.046,3.308,-1.311,1.396,-0.409,0.482,0.171,0.606,0.565,0.841,0.542,0.544,0.178,-0.593,0.0,0.487
747,-0.397,0.026,1.581,0.711,-2.235,0.019,3.749,-2.531,0.976,0.307,0.026,-0.19,0.72,0.262,1.986,0.523,-0.564,1.04,-0.538,0.0,0.529
748,-0.473,-0.229,0.941,0.239,-1.256,-0.064,3.384,-1.547,0.823,-0.441,0.287,0.027,0.674,0.766,1.113,0.183,0.244,0.372,-0.888,0.0,0.542
749,-0.833,-0.373,0.923,-0.02,-0.899,0.063,2.796,-1.496,1.118,0.094,0.384,-0.212,0.595,0.333,0.853,0.576,0.53,0.453,-0.867,0.0,-0.248
750,-0.524,-0.208,0.949,0.149,-1.428,0.08,2.785,-1.333,0.58,0.491,0.656,-0.462,0.672,0.338,1.023,0.55,0.277,0.832,-0.586,0.0,0.044
751,-0.138,-0.162,1.47,0.774,-1.908,-0.176,3.712,-2.07,0.879,-0.063,0.011,0.053,0.694,0.429,1.963,0.378,-0.571,0.862,-0.646,0.0,0.856
752,-0.435,-0.387,0.91,0.195,-1.238,-0.083,3.902,-1.932,1.131,-0.069,0.45,-0.127,0.598,0.487,1.133,0.527,0.153,1.055,-0.619,0.0,0.371
753,-0.923,-0.17,1.438,0.781,-2.525,-0.111,3.718,-2.526,0.891,0.098,0.266,-0.357,0.61,0.647,1.946,0.528,-0.737,0.961,-0.447,0.0,0.228
754,-0.338,-0.45,0.815,0.271,-1.26,-0.083,2.972,-1.49,0.77,-0.13,0.282,-0.243,0.549,0.517,0.979,0.388,0.154,0.356,-0.982,0.0,0.616
755,-0.418,-0.296,1.169,0.505,-2.094,0.061,3.92,-2.436,1.051,-0.16,0.177,-0.23,0.658,0.424,1.662,0.418,-0.289,0.837,-0.763,0.0,0.447
756,-0.833,-0.415,0.56,0.039,-0.897,0.273,3.18,-1.584,1.091,-0.165,0.587,-0.186,0.866,0.534,0.617,0.494,0.354,0.375,-0.922,0.0,0.135
757,-0.454,-0.461,0.91,0.11,-1.372,0.256,3.237,-1.482,0.763,-0.384,0.506,-0.276,0.845,0.884,1.138,0.157,0.127,0.269,-0.815,0.0,0.612
758,-0.152,-0.328,0.982,0.377,-1.382,-0.075,4.12,-2.152,1.304,-0.335,0.234,-0.071,0.643,0.575,1.297,0.46,-0.026,0.786,-0.546,0.0,0.78
759,0.142,-0.496,0.382,-0.455,0.376,0.336,3.646,-0.947,0.95,-0.359,0.513,-0.186,1.066,0.399,0.064,0.514,1.066,0.462,-0.647,0.0,1.167
760,-0.131,-0.141,1.766,0.993,-2.367,-0.306,3.661,-2.468,0.736,0.201,0.122,-0.133,0.553,0.794,2.327,0.288,-0.849,0.942,-0.255,0.0,0.929
761,-0.534,-0.189,1.221,0.397,-2.04,-0.048,3.221,-1.616,0.426,0.089,0.377,-0.286,0.578,0.613,1.434,0.462,-0.454,0.633,-0.47,0.0,0.263
762,0.104,-0.178,1.252,0.557,-1.798,0.097,3.542,-1.648,0.856,-0.041,0.382,-0.253,0.82,0.562,1.411,0.343,-0.233,0.772,-0.683,0.0,0.941
763,-0.48,-0.511,0.911,0.226,-1.636,0.061,3.195,-1.473,0.717,-0.072,0.408,-0.414,0.622,0.557,1.162,0.358,-0.059,0.51,-0.93,0.0,0.417
764,-0.138,-0.213,1.531,0.69,-2.204,-0.255,3.529,-2.046,0.79,-0.018,-0.144,-0.121,0.533,0.344,2.097,0.534,-0.583,0.792,-0.668,0.0,0.67
765,-0.268,-0.453,1.23,0.433,-1.809,0.103,3.413,-1.838,0.888,-0.139,0.227,-0.133,0.749,0.283,1.537,0.473,-0.167,0.574,-0.509,0.0,0.589
766,-0.524,-0.351,1.293,0.489,-1.922,0.063,3.134,-1.899,0.707,-0.164,0.462,-0.143,0.746,0.623,1.451,0.391,-0.258,0.628,-0.705,0.0,0.57
767,-0.633,-0.311,1.047,0.569,-1.842,-0.064,3.386,-2.169,1.107,-0.28,0.079,0.033,0.578,0.504,1.616,0.414,-0.509,0.698,-0.5,0.0,0.26
768,-0.048,-0.234,1.341,0.516,-1.707,-0.205,3.517,-2.343,0.801,0.207,0.093,-0.186,0.416,0.452,1.709,0.565,-0.128,0.99,-0.548,0.0,0.838
769,-0.607,-0.264,1.324,0.553,-2.109,0.035,3.367,-1.896,0.79,-0.139,0.156,-0.094,0.854,0.461,1.612,0.414,-0.585,0.59,-0.452,0.0,0.374
770,-0.424,-0.242,1.092,0.405,-1.559,0.027,3.743,-1.948,0.933,-0.171,0.145,-0.087,0.429,0.527,1.449,0.34,-0.196,0.698,-0.658,0.0,0.504
771,-0.587,-0.243,1.08,0.436,-1.689,-0.069,3.183,-1.795,0.931,-0.192,0.3,-0.075,0.637,0.504,1.471,0.48,-0.269,0.666,-0.628,0.0,0.413
772,-0.525,-0.498,0.544,-0.095,-0.552,-0.011,3.397,-1.414,1.103,-0.401,0.706,-0.066,0.903,0.376,0.504,0.473,0.549,0.335,-0.656,0.0,0.304
773,-0.004,-0.304,1.381,0.595,-1.951,-0.222,3.461,-1.932,0.796,0.283,0.191,-0.092,0.523,0.455,1.926,0.535,-0.356,0.981,-0.375,0.0,0.732
774,-0.379,-0.231,1.037,0.422,-1.765,0.026,3.036,-1.446,0.872,0.162,0.247,-0.178,0.791,0.418,1.181,0.454,-0.099,0.585,-0.779,0.0,0.646
775,-0.012,-0.207,1.605,0.935,-2.05,-0.323,3.68,-2.432,1.03,0.103,0.022,0.005,0.539,0.489,2.065,0.436,-0.752,1.046,-0.639,0.0,1.122
776,-0.006,0.062,1.837,1.149,-2.58,-0.191,3.712,-2.548,0.597,0.25,-0.084,-0.276,0.6,0.647,2.479,0.317,-0.896,1.142,-0.324,0.0,0.996
777,-0.801,-0.06,1.658,0.993,-2.695,-0.246,3.707,-2.709,1.044,0.115,0.294,-0.197,0.505,0.415,2.294,0.28,-0.878,0.94,-0.379,0.0,0.233
778,-0.904,0.033,1.902,1.024,-2.817,-0.382,4.235,-3.148,0.957,0.322,0.251,-0.214,0.258,0.837,2.444,0.238,-1.247,1.239,-0.452,0.0,0.231
779,0.291,-0.266,1.261,0.615,-1.374,0.001,3.729,-1.667,0.492,-0.151,0.111,-0.068,0.883,0.411,1.768,0.557,-0.29,0.718,-0.444,0.0,1.401
780,-0.572,-0.014,1.823,0.847,-2.808,-0.111,3.728,-2.693,0.714,0.339,0.046,-0.449,0.688,0.475,2.176,0.332,-0.926,1.201,-0.73,0.0,0.394
781,-0.538,-0.324,1.152,0.502,-1.949,-0.118,3.54,-2.011,1.209,0.274,0.262,-0.12,0.411,0.327,1.656,0.543,-0.311,0.877,-0.717,0.0,0.191
782,-0.949,-0.155,1.768,1.038,-2.971,-0.095,3.928,-2.899,0.692,0.195,0.235,-0.391,0.751,0.56,2.506,0.407,-1.104,1.241,-0.304,0.0,0.233
783,-0.879,-0.036,1.289,0.75,-2.332,-0.216,3.237,-2.393,1.007,0.1,0.256,-0.165,0.456,0.533,1.843,0.4,-0.513,0.891,-0.62,0.0,0.076
784,-0.39,-0.306,1.01,0.168,-1.261,0.019,3.486,-1.783,1.034,-0.059,0.259,-0.112,0.671,0.341,1.173,0.652,0.128,0.634,-0.69,0.0,0.417
785,-0.662,-0.199,1.505,0.866,-2.353,-0.237,3.502,-2.359,0.796,0.246,0.335,-0.26,0.417,0.67,2.09,0.35,-0.746,1.164,-0.672,0.0,0.264
786,-0.791,-0.211,1.327,0.731,-2.342,-0.059,3.374,-2.021,0.53,0.137,0.457,-0.239,0.809,0.669,1.979,0.323,-0.573,0.667,-0.712,0.0,0.503
787,-0.628,-0.142,1.449,0.692,-2.04,-0.243,3.369,-2.247,0.837,0.135,0.067,0.128,0.648,0.346,1.818,0.606,-0.654,0.82,-0.807,0.0,0.648
788,-0.6,-0.325,1.15,0.246,-1.618,-0.11,3.343,-1.804,0.905,0.217,0.298,-0.107,0.802,0.424,1.365,0.672,-0.348,0.689,-0.719,0.0,0.451
789,-0.421,-0.518,0.88,-0.002,-1.035,0.19,2.806,-1.163,0.678,0.029,0.462,-0.196,0.766,0.328,0.687,0.547,0.252,0.48,-0.621,0.0,0.216
790,-0.617,-0.237,0.818,-0.036,-1.136,0.144,3.321,-1.346,0.927,-0.082,0.662,-0.35,0.879,0.572,0.931,0.266,0.269,0.383,-0.691,0.0,0.32
791,-0.785,-0.214,1.385,0.413,-1.84,-0.034,3.494,-2.26,0.835,0.123,0.494,-0.128,0.503,0.864,1.675,0.447,-0.152,0.88,-0.379,0.0,0.234
792,-0.527,-0.496,1.0,0.201,-1.421,0.21,3.165,-1.414,0.871,-0.022,0.587,-0.099,0.848,0.52,1.338,0.46,0.138,0.6,-0.489,0.0,0.648
793,-0.495,-0.6,0.643,-0.219,-0.699,0.165,4.124,-1.577,1.212,-0.37,0.72,-0.222,0.86,0.584,0.611,0.313,0.772,0.601,-0.87,0.0,0.593
794,-0.388,-0.551,0.879,-0.043,-1.106,0.145,3.302,-1.374,0.865,-0.092,0.502,-0.296,0.864,0.464,1.223,0.478,0.325,0.484,-0.61,0.0,0.547
795,-0.388,-0.359,0.815,0.183,-1.121,-0.112,3.551,-1.613,0.849,-0.254,0.344,-0.064,0.725,0.696,1.02,0.451,0.106,0.679,-0.737,0.0,0.989
796,-0.182,-0.448,0.869,0.257,-1.406,-0.03,3.085,-1.38,0.894,-0.146,0.494,-0.28,0.686,0.79,1.347,0.368,0.077,0.504,-0.714,0.0,0.545
797,-0.481,-0.268,1.577,0.916,-2.491,-0.221,3.656,-2.678,0.908,0.339,-0.003,-0.291,0.473,0.49,2.284,0.547,-0.829,1.12,-0.506,0.0,0.634
798,0.16,-0.248,1.352,0.592,-1.855,-0.072,3.489,-1.936,1.005,0.42,-0.149,-0.236,0.637,0.265,1.867,0.682,-0.285,0.942,-0.364,0.0,0.742
799,-1.026,-0.368,1.217,0.656,-1.96,-0.099,3.311,-2.439,1.067,-0.039,0.584,-0.128,0.594,0.592,1.731,0.483,-0.455,0.859,-0.815,0.0,0.224
800,-0.396,-0.414,1.014,0.29,-1.917,-0.062,3.251,-1.577,0.578,0.366,0.132,-0.434,0.652,0.539,1.218,0.604,-0.121,0.789,-0.676,0.0,0.586
801,-0.099,-0.147,1.469,0.691,-2.202,-0.142,3.616,-2.108,0.976,-0.057,0.12,-0.092,0.342,0.431,1.953,0.456,-0.534,0.847,-0.519,0.0,0.602
802,-0.326,-0.2,1.272,0.782,-2.207,-0.054,4.08,-2.396,1.232,0.049,0.2,0.115,0.541,0.336,1.968,0.601,-0.72,1.018,-0.539,0.0,0.429
803,-0.191,-0.118,1.958,1.196,-2.805,-0.079,4.347,-3.154,0.891,0.498,-0.31,-0.289,0.498,0.329,2.559,0.479,-1.16,1.322,-0.156,0.0,0.574
804,-0.549,-0.595,0.517,-0.02,-0.594,0.025,3.219,-1.449,1.242,-0.316,0.217,0.012,0.685,0.233,0.638,0.673,0.556,0.351,-0.916,0.0,0.317
805,-0.099,-0.293,1.236,0.441,-1.617,0.056,3.233,-1.823,0.823,0.068,0.178,-0.148,0.785,0.496,1.546,0.48,-0.282,0.435,-0.465,0.0,0.824
806,-0.969,0.098,1.933,1.305,-3.059,-0.302,4.097,-3.096,0.985,0.395,0.093,-0.185,0.697,0.548,2.8,0.456,-1.171,1.464,-0.448,0.0,0.359
807,-0.729,-0.312,1.58,0.799,-2.155,-0.166,3.452,-2.364,1.177,-0.013,-0.002,-0.123,0.508,0.315,1.868,0.425,-0.547,0.61,-0.478,0.0,0.247
808,-0.31,-0.296,1.129,0.249,-1.466,0.068,3.0,-1.409,0.804,-0.172,0.231,-0.133,0.798,0.452,1.209,0.462,0.034,0.519,-0.897,0.0,0.527
809,-0.422,-0.332,1.216,0.356,-1.348,-0.174,3.542,-2.03,0.986,0.09,0.227,0.059,0.613,0.606,1.165,0.41,-0.04,0.821,-0.49,0.0,0.553
810,-0.097,-0.361,0.996,0.115,-1.181,0.044,3.262,-1.413,0.728,-0.295,0.42,-0.088,0.717,0.518,1.101,0.335,0.118,0.512,-0.799,0.0,0.911
811,0.242,0.027,1.822,0.949,-2.325,-0.174,3.831,-2.269,0.666,0.231,0.045,-0.463,0.818,0.593,2.365,0.403,-0.653,1.183,-0.26,0.0,1.24
812,-0.75,-0.004,1.695,1.185,-2.819,-0.228,3.689,-2.845,0.422,0.192,0.167,-0.172,0.636,0.419,2.435,0.497,-0.98,1.092,-0.682,0.0,0.469
813,-0.758,-0.248,1.168,0.422,-1.705,0.146,3.177,-2.019,0.81,-0.123,0.602,-0.127,0.777,0.77,1.325,0.284,-0.285,0.583,-0.696,0.0,0.504
814,-0.409,0.111,1.551,0.874,-2.224,-0.111,3.366,-2.404,0.618,0.065,0.158,-0.037,0.684,0.429,2.084,0.363,-0.467,0.891,-0.551,0.0,0.559
815,-0.102,-0.279,1.576,0.935,-2.545,-0.466,3.543,-2.828,1.092,0.284,0.002,-0.045,0.091,0.462,2.247,0.544,-0.793,1.168,-0.441,0.0,0.367
816,-0.9,0.002,1.104,0.268,-1.646,-0.101,3.726,-2.253,1.0,0.187,0.448,-0.18,0.603,0.528,1.341,0.677,-0.073,1.109,-0.761,0.0,0.181
817,-0.328,-0.343,1.348,0.402,-2.071,-0.004,3.398,-1.868,0.818,0.055,0.339,-0.153,0.554,0.424,1.592,0.543,-0.234,0.595,-0.811,0.0,0.512
818,-0.305,-0.586,0.96,0.141,-1.219,0.088,2.79,-1.387,0.504,-0.054,0.472,-0.263,0.697,0.658,1.057,0.421,0.342,0.389,-0.698,0.0,0.597
819,-0.484,-0.534,1.046,0.522,-2.041,-0.054,3.375,-2.256,1.07,-0.126,0.294,-0.174,0.568,0.369,1.508,0.532,-0.263,0.888,-0.53,0.0,0.393
820,-0.041,-0.311,0.745,0.071,-0.863,0.165,2.91,-1.097,0.552,-0.326,0.457,-0.101,0.825,0.629,0.861,0.314,0.293,0.285,-0.89,0.0,0.836
821,-0.703,-0.674,0.945,0.112,-1.077,-0.126,3.457,-1.778,1.038,-0.306,0.382,-0.12,0.459,0.636,0.914,0.421,0.235,0.268,-0.678,0.0,0.478
822,-0.666,-0.207,1.523,0.924,-2.353,-0.089,4.298,-2.841,0.923,-0.313,0.3,-0.185,0.729,0.747,1.924,0.248,-0.745,0.965,-0.509,0.0,0.802
823,-0.654,-0.102,1.371,0.6,-2.246,-0.148,3.374,-2.285,0.828,0.191,-0.026,-0.188,0.458,0.383,1.886,0.575,-0.53,1.035,-0.752,0.0,0.277
824,-0.968,-0.283,1.359,0.548,-2.316,-0.07,3.221,-2.23,0.742,0.38,0.549,-0.409,0.642,0.566,1.807,0.374,-0.358,0.83,-0.694,0.0,0.084
825,-0.827,-0.337,1.208,0.537,-2.111,0.059,4.111,-2.347,1.343,0.03,0.312,-0.378,0.843,0.241,1.484,0.595,-0.469,0.967,-0.555,0.0,0.101
826,-0.911,-0.462,0.871,0.169,-1.259,-0.091,3.265,-1.701,1.259,-0.247,0.559,-0.115,0.748,0.422,1.009,0.608,0.314,0.676,-0.936,0.0,0.137
827,-0.901,-0.25,1.106,0.288,-1.616,0.079,3.126,-1.824,1.025,-0.447,0.347,-0.05,0.714,0.243,1.314,0.546,0.098,0.241,-0.844,0.0,-0.149
828,-0.116,-0.378,0.986,0.227,-1.315,-0.06,3.109,-1.645,1.099,-0.198,0.231,0.061,0.469,0.488,1.166,0.544,0.232,0.5,-0.65,0.0,0.749
829,-0.805,-0.374,0.958,0.118,-1.28,-0.028,3.279,-1.956,1.065,-0.311,0.404,-0.191,0.478,0.487,1.059,0.255,0.294,0.198,-0.654,0.0,-0.11
830,-0.191,-0.161,1.543,0.923,-2.566,-0.326,3.945,-2.765,1.116,0.144,-0.006,-0.236,0.466,0.466,2.274,0.457,-0.906,1.097,-0.469,0.0,0.786
831,-0.141,0.005,1.34,0.474,-1.799,-0.107,3.613,-1.939,1.067,0.315,0.101,-0.352,0.541,0.254,1.38,0.54,-0.226,1.112,-0.635,0.0,0.521
832,-0.336,-0.331,1.145,0.336,-1.835,0.147,3.377,-1.465,0.951,0.119,-0.02,-0.164,0.953,0.461,1.344,0.572,-0.164,0.777,-0.666,0.0,0.818
833,-0.792,-0.084,1.074,0.211,-1.525,0.026,3.103,-1.77,0.996,-0.246,0.614,-0.03,0.823,0.557,1.338,0.375,-0.037,0.19,-0.659,0.0,0.28
834,-0.061,-0.038,1.571,0.722,-1.959,-0.101,3.595,-2.14,0.872,-0.061,0.09,-0.111,0.726,0.621,1.845,0.466,-0.41,0.703,-0.353,0.0,0.936
835,-0.154,0.06,1.286,0.393,-1.46,0.028,3.365,-1.661,0.711,-0.196,0.091,-0.135,0.719,0.471,1.349,0.458,-0.19,0.448,-0.649,0.0,0.652
836,-0.288,-0.292,0.997,0.369,-1.57,-0.146,3.485,-1.926,1.241,0.032,0.223,-0.045,0.357,0.45,1.329,0.456,-0.059,0.785,-0.693,0.0,0.407
837,-0.009,-0.038,1.658,0.83,-2.178,-0.038,3.724,-2.4,0.876,-0.078,-0.022,-0.147,0.678,0.455,2.164,0.236,-0.429,0.857,-0.436,0.0,0.815
838,-0.142,-0.321,1.255,0.427,-1.414,-0.102,3.701,-1.855,1.049,-0.072,0.185,-0.016,0.542,0.544,1.281,0.369,0.006,1.011,-0.799,0.0,0.809
839,-0.997,-0.336,1.169,0.37,-1.947,-0.005,4.624,-2.76,1.545,0.118,0.449,-0.215,0.508,0.431,1.544,0.571,-0.139,1.332,-0.706,0.0,0.031
840,-0.771,-0.281,1.409,0.781,-2.455,-0.26,3.334,-2.309,0.907,0.026,0.308,-0.35,0.493,0.41,1.761,0.493,-0.635,0.759,-0.782,0.0,0.114
841,-0.427,-0.09,1.568,0.851,-2.537,-0.149,3.952,-2.562,0.809,0.162,0.212,-0.314,0.529,0.669,2.027,0.538,-0.77,1.233,-0.254,0.0,0.605
842,-0.205,-0.004,1.401,0.559,-2.013,0.032,3.836,-2.202,0.9,0.125,0.136,-0.238,0.672,0.552,1.716,0.347,-0.401,0.863,-0.423,0.0,0.567
843,-0.549,-0.436,1.007,0.308,-1.728,0.052,3.222,-1.848,0.632,-0.024,0.234,-0.076,0.695,0.468,1.425,0.456,-0.195,0.669,-0.676,0.0,0.501
844,-0.844,-0.377,1.149,0.458,-1.745,-0.118,3.484,-2.209,0.912,-0.192,0.264,-0.035,0.693,0.356,1.325,0.434,-0.195,0.388,-0.928,0.0,0.239
845,-0.799,-0.322,0.902,0.495,-1.702,-0.09,3.858,-2.229,1.197,-0.127,0.356,0.088,0.559,0.609,1.231,0.402,-0.381,0.758,-0.696,0.0,0.426
846,-0.529,0.034,1.58,0.951,-2.347,-0.27,4.074,-2.894,1.08,0.101,-0.09,-0.227,0.419,0.379,2.173,0.585,-0.534,1.252,-0.762,0.0,0.359
847,-1.012,-0.344,0.823,0.157,-1.189,0.177,3.701,-2.068,1.354,-0.398,0.477,-0.028,0.741,0.523,0.979,0.315,0.195,0.387,-1.036,0.0,0.071
848,-0.007,-0.233,0.819,0.055,-0.863,0.207,3.185,-1.003,1.068,-0.254,0.407,-0.138,0.891,-0.002,0.817,0.603,0.337,0.12,-0.894,0.0,0.347
849,-1.054,-0.544,0.79,0.252,-1.458,0.149,3.321,-1.731,1.07,-0.181,0.511,-0.23,0.809,0.359,0.979,0.501,0.193,0.537,-0.767,0.0,-0.125
850,-0.023,-0.335,1.205,0.464,-1.56,-0.225,3.272,-1.799,0.794,-0.194,0.238,-0.071,0.608,0.634,1.57,0.281,-0.208,0.47,-0.597,0.0,0.916
851,0.16,-0.144,1.309,0.377,-1.471,-0.073,3.392,-1.577,0.671,-0.085,0.168,-0.159,0.808,0.57,1.394,0.359,-0.082,0.526,-0.388,0.0,1.216
852,-0.327,-0.475,1.215,0.424,-1.763,-0.238,3.561,-1.885,1.11,-0.066,0.156,-0.303,0.415,0.425,1.405,0.391,-0.025,0.779,-0.477,0.0,0.387
853,-0.018,-0.365,0.851,0.107,-1.127,0.19,3.024,-1.159,0.426,-0.054,0.473,-0.304,1.109,0.331,1.033,0.547,0.168,0.548,-0.631,0.0,0.924
854,-1.105,-0.298,1.375,0.807,-2.402,-0.021,3.35,-2.472,1.187,0.078,0.463,-0.064,0.477,0.491,1.916,0.419,-0.664,0.671,-0.814,0.0,-0.204
855,-0.243,-0.322,0.931,0.169,-1.276,-0.026,3.162,-1.516,0.891,0.131,0.296,-0.164,0.761,0.35,1.132,0.613,-0.01,0.832,-0.615,0.0,0.547
856,-0.591,-0.044,1.243,0.44,-2.196,-0.15,3.216,-1.931,0.803,0.198,0.21,-0.319,0.445,0.456,1.685,0.549,-0.291,0.788,-0.661,0.0,0.216
857,-0.891,-0.284,1.221,0.516,-2.163,-0.152,3.381,-2.218,0.968,-0.038,0.362,-0.266,0.605,0.365,1.57,0.484,-0.523,0.54,-0.857,0.0,0.079
858,-0.479,-0.117,1.36,0.799,-2.44,-0.094,3.513,-2.203,0.695,-0.054,0.321,-0.36,0.597,0.668,1.703,0.245,-0.736,0.735,-0.505,0.0,0.386
859,-0.286,-0.205,0.993,0.151,-1.359,0.164,3.515,-1.729,0.927,0.097,0.054,-0.191,0.863,0.093,1.19,0.606,0.002,0.871,-0.504,0.0,0.473
860,-0.152,-0.333,1.184,0.551,-1.693,-0.141,3.754,-1.866,0.839,-0.073,0.204,-0.123,0.818,0.643,1.693,0.394,-0.169,0.958,-0.655,0.0,1.082
861,-0.668,-0.181,1.613,0.765,-2.481,0.114,3.719,-2.588,0.838,0.426,0.234,-0.33,0.722,0.584,2.084,0.518,-0.664,1.429,-0.472,0.0,0.406
862,-0.618,-0.104,1.567,0.825,-2.666,-0.328,3.491,-2.57,0.95,0.343,0.02,-0.287,0.45,0.416,2.182,0.505,-0.783,1.039,-0.478,0.0,0.449
863,-0.163,-0.374,1.152,0.406,-1.641,-0.069,3.415,-1.773,0.809,-0.144,0.294,-0.078,0.799,0.457,1.624,0.522,-0.335,0.745,-0.604,0.0,0.998
864,-0.974,-0.404,0.792,0.104,-1.259,0.086,2.705,-1.209,0.605,-0.002,0.593,-0.433,0.938,0.555,0.978,0.424,0.403,0.323,-1.028,0.0,0.375
865,-0.52,0.21,1.702,1.039,-2.549,-0.233,3.53,-2.687,0.706,0.192,0.096,-0.22,0.445,0.532,2.343,0.394,-0.943,1.11,-0.475,0.0,0.464
866,-0.395,-0.269,1.229,0.337,-1.736,-0.016,3.219,-1.674,1.044,0.11,0.297,-0.096,0.746,0.151,1.384,0.588,-0.164,0.581,-0.657,0.0,0.337
867,-0.953,-0.377,1.123,0.346,-1.546,-0.059,2.772,-1.748,0.44,-0.061,0.55,-0.155,0.695,0.749,1.127,0.366,0.157,0.436,-0.791,0.0,0.524
868,-0.564,-0.051,1.65,0.837,-2.432,-0.204,3.942,-2.806,0.832,0.142,0.186,-0.113,0.566,0.594,2.034,0.463,-0.538,1.176,-0.651,0.0,0.508
869,-0.309,-0.396,1.419,0.883,-2.488,-0.182,3.779,-2.343,1.121,-0.118,0.206,-0.155,0.513,0.608,1.891,0.454,-0.672,0.861,-0.472,0.0,0.841
870,-0.569,-0.084,1.615,0.84,-2.363,-0.233,3.636,-2.426,0.863,0.372,-0.137,-0.203,0.47,0.271,1.917,0.705,-0.726,1.362,-0.536,0.0,0.352
871,-0.315,-0.088,1.439,0.62,-2.248,-0.083,3.732,-2.224,1.11,-0.145,0.068,-0.145,0.674,0.51,1.825,0.326,-0.591,0.518,-0.566,0.0,0.498
872,-0.737,-0.11,1.744,1.039,-2.553,-0.221,3.691,-2.507,0.8,0.026,0.271,-0.145,0.583,0.782,2.426,0.255,-0.862,0.855,-0.586,0.0,0.764
873,-0.893,-0.567,0.716,0.062,-0.915,0.24,3.209,-1.563,0.949,-0.281,0.8,-0.149,0.784,0.65,0.847,0.376,0.298,0.321,-0.749,0.0,0.247
874,-0.314,-0.083,1.554,0.785,-2.051,-0.315,4.348,-2.766,1.025,-0.138,0.341,-0.03,0.553,0.424,2.234,0.54,-0.532,1.014,-0.682,0.0,0.868
875,-0.68,-0.509,0.872,0.173,-1.654,0.019,2.934,-1.391,0.603,-0.145,0.553,-0.301,0.741,0.737,1.29,0.254,0.116,0.28,-0.869,0.0,0.358
876,-0.704,-0.107,1.328,0.386,-1.856,-0.186,2.94,-1.772,0.207,-0.218,0.361,-0.327,0.467,1.014,1.523,0.071,-0.183,0.366,-0.782,0.0,0.8
877,-0.374,-0.437,0.314,-0.493,0.701,0.067,2.46,-0.314,0.977,-0.379,0.746,0.251,0.899,0.446,-0.021,0.664,1.29,0.161,-0.648,0.0,0.583
878,-0.408,-0.205,1.669,1.035,-2.668,-0.156,3.816,-2.784,0.836,0.321,0.224,-0.287,0.672,0.466,2.385,0.505,-0.946,1.314,-0.647,0.0,0.62
879,-0.591,-0.41,1.338,0.583,-2.323,-0.211,3.527,-2.093,0.697,0.248,0.456,-0.138,0.729,0.623,1.763,0.508,-0.414,1.121,-0.692,0.0,0.679
880,-0.505,-0.321,0.963,0.321,-1.483,0.054,3.701,-1.842,1.147,-0.132,0.435,-0.149,0.735,0.411,1.185,0.545,-0.245,0.749,-0.621,0.0,0.43
881,0.005,-0.181,1.55,0.662,-2.031,-0.125,3.377,-1.826,0.742,0.075,0.036,-0.29,0.741,0.569,1.957,0.415,-0.225,0.723,-0.436,0.0,1.063
882,-0.319,-0.104,1.497,0.859,-2.191,0.06,3.392,-2.206,0.862,-0.01,0.148,-0.152,0.622,0.434,2.094,0.448,-0.362,0.771,-0.543,0.0,0.515
883,-0.378,-0.48,1.075,0.236,-1.193,0.064,3.283,-1.7,1.021,-0.274,0.274,0.08,0.645,0.314,1.162,0.43,0.028,0.353,-0.641,0.0,0.493
884,-0.386,0.015,1.423,0.829,-2.457,-0.428,3.464,-2.317,1.043,0.324,0.153,-0.093,0.511,0.411,1.95,0.654,-0.719,1.307,-0.452,0.0,0.671
885,-0.629,-0.214,1.698,0.907,-2.575,-0.215,3.557,-2.52,0.899,0.223,0.261,-0.19,0.385,0.53,2.093,0.469,-0.983,1.237,-0.544,0.0,0.469
886,-1.131,-0.483,0.906,0.068,-1.331,-0.086,2.972,-1.885,1.203,-0.114,0.557,-0.142,0.555,0.469,1.135,0.28,0.229,0.385,-1.001,0.0,-0.331
