x0,x1,x2,x3,x4,x5,x6,y,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
0.031,-0.224,-0.134,-2.487,-0.668,7.467,2.807,0.0,-0.423,-4.754,1.259,0.561,3.578,2.184,0.765,7.825,-0.12,0.064,0.074,-0.67,1.369
0.085,-0.111,-0.194,-1.746,-0.533,7.665,2.775,0.0,-0.478,-5.505,1.106,0.256,3.346,1.84,0.507,9.328,-0.12,0.155,0.224,-0.537,1.227
0.2,-0.317,0.398,-2.394,-0.251,7.306,2.996,0.0,-0.486,-4.046,1.413,0.448,3.635,2.181,0.538,7.807,-0.249,0.342,0.318,-0.774,1.1
-0.045,-0.037,0.627,-2.426,-0.183,7.638,2.828,0.0,-0.186,-3.288,1.591,-0.037,4.062,2.38,0.11,9.024,0.114,0.078,0.165,-0.65,0.911
0.139,-0.127,0.626,-2.457,0.294,7.721,3.34,0.0,-0.436,-3.773,1.8,-0.256,4.017,2.813,-0.189,7.865,-0.087,-0.174,0.198,-0.722,0.838
0.344,-0.389,0.291,-2.296,-0.212,7.365,2.34,0.0,-0.618,-4.706,1.294,0.544,3.522,1.995,0.762,8.081,-0.231,0.195,-0.194,-1.084,1.485
0.207,-0.139,0.38,-1.96,-0.043,7.462,2.661,0.0,-0.546,-4.05,1.276,0.381,3.547,1.915,0.419,8.732,0.101,0.265,0.511,-0.445,0.841
0.291,-0.261,-0.021,-2.802,-0.307,8.937,3.515,0.0,-0.49,-5.604,1.6,0.556,4.435,2.773,0.694,8.671,-0.096,0.144,0.579,-0.903,1.07
0.02,-0.206,-0.015,-2.588,-0.315,8.513,3.232,0.0,-0.536,-4.958,1.401,0.439,4.058,2.452,0.564,8.443,0.0,0.051,0.764,-0.579,0.934
-0.112,-0.045,0.585,-2.804,-0.36,8.729,3.192,0.0,-0.728,-3.952,1.701,0.645,4.546,2.659,0.747,8.553,-0.011,-0.045,1.202,-0.349,0.886
0.308,-0.275,0.132,-2.626,-0.588,7.862,3.085,0.0,-0.7,-4.604,1.324,0.658,4.162,2.373,0.835,7.754,-0.163,0.347,0.445,-0.796,1.09
-0.047,-0.069,-0.061,-2.655,-0.212,7.75,3.119,0.0,-0.595,-5.363,1.427,-0.026,4.016,2.577,0.394,7.974,-0.053,0.011,-0.241,-0.981,1.206
0.007,-0.236,0.651,-3.02,-0.0,8.145,3.571,0.0,-0.713,-3.874,1.881,0.344,4.712,3.068,0.543,7.281,0.052,0.325,0.662,-0.844,1.136
0.269,-0.197,0.418,-3.029,-0.283,8.183,3.695,0.0,-0.278,-4.507,1.56,0.149,4.568,3.072,0.456,8.518,-0.161,0.146,0.169,-0.965,1.133
0.085,-0.002,0.222,-1.35,-0.224,6.753,2.045,0.0,-0.622,-3.799,1.089,0.126,3.035,1.556,0.334,8.711,-0.048,0.18,0.424,-0.245,0.747
0.487,-0.078,-0.445,-2.623,-0.815,7.747,2.785,0.0,-0.912,-4.787,1.624,0.928,3.673,2.377,1.101,7.461,-0.141,0.358,0.029,-1.156,1.457
0.133,-0.228,0.505,-3.094,-0.395,8.76,3.329,0.0,-0.602,-4.444,1.985,0.821,4.614,2.823,0.862,7.41,-0.072,0.49,0.735,-1.069,1.063
0.161,-0.234,0.249,-2.457,0.11,7.625,2.961,0.0,-0.327,-4.742,1.68,0.137,3.775,2.569,0.268,7.612,-0.11,0.257,0.182,-0.931,0.952
0.567,-0.149,0.311,-3.148,-0.689,9.402,3.06,0.0,-0.922,-4.332,1.646,1.437,5.033,2.664,1.066,8.284,-0.011,0.636,1.426,-0.836,0.666
-0.104,-0.116,0.671,-3.359,0.298,9.151,3.91,0.0,-0.22,-4.896,1.931,-0.06,5.013,3.567,-0.021,7.823,-0.185,0.14,0.55,-1.064,0.997
0.03,-0.439,0.535,-2.984,-0.051,8.143,3.902,0.0,-0.404,-4.611,1.674,-0.014,4.39,3.199,0.299,8.613,-0.058,0.017,0.015,-0.963,0.89
0.213,-0.144,0.274,-2.983,-0.569,7.889,3.424,0.0,-0.63,-3.828,1.558,0.804,4.409,2.693,0.815,8.087,0.03,0.322,0.411,-1.054,0.946
0.155,-0.344,0.436,-2.828,-0.28,7.688,3.451,0.0,-0.169,-3.58,1.66,0.181,4.033,2.716,0.348,7.913,-0.051,0.13,0.36,-0.81,1.082
0.111,-0.347,0.329,-2.573,-0.075,7.307,2.904,0.0,-0.638,-4.135,1.619,0.618,3.934,2.389,0.593,8.217,-0.074,0.043,-0.216,-1.019,1.308
-0.133,-0.303,0.088,-2.686,-0.255,8.041,3.246,0.0,-0.5,-4.203,1.574,0.379,4.064,2.594,0.558,7.466,0.214,0.351,0.533,-1.023,0.908
0.22,-0.023,0.529,-2.922,-0.512,8.009,3.477,0.0,-0.728,-3.825,1.718,0.798,4.532,2.752,0.875,7.821,-0.091,0.164,0.571,-0.852,1.324
0.372,-0.282,-0.057,-2.805,-0.552,8.201,3.164,0.0,-0.797,-4.696,1.807,0.989,4.137,2.707,0.994,7.742,-0.185,0.272,0.349,-0.984,1.346
0.119,-0.184,0.269,-2.6,-0.313,8.269,3.247,0.0,-0.456,-4.389,1.33,0.407,4.312,2.493,0.545,8.726,-0.123,0.074,0.987,-0.39,0.7
-0.028,-0.431,0.494,-1.513,0.325,6.212,2.514,0.0,-0.188,-3.961,1.106,-0.491,2.813,1.635,-0.217,8.55,-0.041,-0.123,-0.631,-0.867,1.327
0.1,-0.463,0.634,-2.917,-0.373,7.749,3.346,0.0,-0.44,-3.654,1.675,0.432,4.496,2.813,0.746,8.531,0.186,0.172,-0.009,-0.896,1.261
0.028,-0.139,0.081,-1.679,-0.364,7.139,2.333,0.0,-0.644,-5.494,0.826,0.417,3.038,1.56,0.597,9.034,0.231,0.07,0.004,-0.524,1.221
0.767,0.171,0.337,-1.381,-0.765,6.07,1.625,0.0,-0.829,-2.759,0.996,0.83,2.668,0.952,0.885,7.703,0.09,0.346,0.504,-0.195,0.755
-0.187,-0.276,0.451,-2.849,0.034,8.626,3.528,0.0,-0.338,-4.506,1.719,-0.098,4.513,2.985,0.074,8.886,-0.087,0.038,0.611,-0.807,0.852
0.514,-0.274,0.07,-2.853,-0.898,8.045,3.308,0.0,-0.609,-4.371,1.367,1.158,4.411,2.487,1.061,7.763,0.0,0.444,0.559,-0.951,1.159
0.161,-0.297,-0.151,-3.038,-0.58,8.229,3.441,0.0,-0.76,-5.111,1.512,0.644,4.419,2.698,0.892,7.4,-0.032,0.2,0.118,-1.223,1.594
0.614,-0.108,0.251,-2.349,-0.857,7.773,2.383,0.0,-0.709,-3.987,1.179,0.879,4.147,1.775,1.013,8.948,-0.066,0.224,0.642,-0.714,0.741
-0.114,-0.29,0.63,-3.678,-0.279,8.682,4.461,0.0,-0.629,-3.841,2.045,0.654,5.042,3.854,0.756,7.985,-0.141,0.093,0.381,-1.006,1.242
0.248,-0.335,0.335,-2.569,-0.617,7.673,2.872,0.0,-0.476,-4.299,1.515,0.8,4.027,2.375,0.868,8.169,0.163,0.413,0.201,-1.273,0.971
0.311,-0.29,0.596,-2.55,-0.042,7.431,3.424,0.0,-0.42,-3.818,1.536,-0.134,4.027,2.68,0.107,8.518,0.137,0.146,-0.072,-1.074,1.068
0.427,-0.285,0.278,-1.929,-0.507,6.876,2.462,0.0,-0.525,-4.178,1.255,0.673,3.276,1.66,0.669,8.255,0.023,0.324,-0.049,-0.857,1.267
0.306,0.003,0.249,-2.031,-0.462,6.724,2.683,0.0,-0.392,-3.84,1.265,0.472,3.333,1.899,0.582,7.064,0.015,0.442,0.411,-0.921,1.211
0.45,0.059,0.061,-1.814,-0.422,7.505,2.543,0.0,-0.584,-4.134,1.163,0.587,3.542,1.645,0.656,7.996,-0.003,0.421,0.885,-0.354,0.699
-0.123,0.018,0.587,-2.627,0.391,8.01,3.363,0.0,-0.388,-4.122,1.517,-0.207,4.242,2.785,-0.229,8.472,0.205,0.16,0.469,-0.76,0.659
-0.091,-0.114,0.467,-2.625,-0.267,7.635,3.528,0.0,-0.42,-3.711,1.456,0.045,4.092,2.752,0.21,7.368,-0.053,0.115,0.786,-0.722,0.844
0.132,0.024,0.081,-2.172,-0.408,8.122,2.795,0.0,-0.664,-4.547,1.491,0.593,3.819,2.145,0.675,8.392,-0.115,0.272,0.681,-0.516,1.018
0.043,-0.355,0.364,-2.852,-0.678,7.847,2.991,0.0,-0.575,-3.674,1.651,0.894,4.37,2.553,0.911,7.555,-0.082,0.246,0.507,-0.918,1.197
0.155,-0.528,-0.051,-2.602,-0.874,7.566,2.857,0.0,-0.349,-4.998,1.509,0.654,3.738,2.343,0.966,8.039,-0.126,0.314,-0.295,-1.412,1.48
0.019,-0.249,0.789,-3.325,0.394,8.673,3.98,0.0,-0.317,-3.593,1.941,-0.106,4.94,3.192,0.009,8.069,-0.105,-0.148,0.802,-0.536,0.487
0.278,0.209,-0.047,-2.027,-0.835,7.386,2.349,0.0,-0.632,-4.26,1.125,0.685,3.564,1.776,0.724,7.902,-0.094,0.102,0.654,-0.094,0.858
-0.066,-0.277,0.222,-3.18,-0.367,8.622,3.859,0.0,-0.484,-4.552,1.879,0.499,4.632,3.352,0.582,8.099,-0.082,0.019,0.28,-1.004,1.223
0.327,-0.466,0.391,-2.796,-0.529,7.559,3.237,0.0,-0.403,-3.919,1.442,0.807,4.242,2.485,0.808,7.972,0.24,0.301,0.183,-0.971,1.26
0.493,-0.117,0.549,-2.48,-0.616,7.905,2.726,0.0,-0.877,-3.719,1.36,1.042,4.293,2.246,1.067,7.74,-0.017,0.456,0.911,-0.571,0.921
0.061,-0.138,0.548,-1.864,0.482,7.483,2.616,0.0,-0.325,-3.482,1.501,-0.431,3.519,2.101,-0.457,7.187,0.085,0.101,1.213,-0.076,0.025
0.485,-0.296,0.003,-2.487,-1.13,7.402,2.498,0.0,-0.576,-4.078,1.235,1.146,4.044,1.911,1.218,7.686,-0.284,0.388,0.49,-0.822,0.969
0.326,-0.001,0.324,-2.453,-0.315,7.846,2.995,0.0,-0.744,-4.197,1.522,0.586,4.039,2.264,0.597,7.911,0.011,0.358,0.489,-0.822,0.992
0.335,-0.197,0.204,-1.835,-0.268,6.646,2.604,0.0,-0.604,-3.734,1.257,0.544,3.229,1.673,0.562,7.401,-0.011,0.372,0.134,-0.803,1.16
0.082,-0.255,0.082,-2.357,-0.132,8.41,2.71,0.0,-0.551,-4.762,1.265,0.451,4.105,2.195,0.659,8.116,0.014,0.424,0.975,-0.524,0.648
0.138,-0.532,0.339,-2.803,-0.386,8.016,3.474,0.0,-0.476,-4.057,1.741,0.558,4.052,2.928,0.736,8.411,0.151,0.214,0.226,-1.065,1.3
-0.009,-0.146,0.076,-2.397,-0.008,6.626,2.915,0.0,-0.249,-4.613,1.307,0.238,3.16,2.179,0.257,6.536,-0.12,0.227,-0.366,-0.972,1.405
0.326,-0.412,-0.278,-2.355,-0.934,7.437,2.537,0.0,-0.671,-5.275,1.402,1.041,3.571,1.972,1.11,8.016,-0.447,0.176,-0.412,-1.369,1.947
0.252,0.084,0.142,-1.664,-0.101,6.553,2.153,0.0,-0.571,-3.166,1.179,0.142,3.01,1.553,0.128,8.497,0.169,0.125,0.189,-0.319,0.729
-0.062,-0.171,0.56,-2.071,-0.093,7.152,2.824,0.0,-0.375,-3.821,1.393,0.058,3.62,2.031,0.146,9.325,0.139,0.089,0.094,-0.665,0.968
0.365,-0.291,0.636,-3.018,-0.42,8.063,3.445,0.0,-0.632,-4.134,1.328,0.785,4.396,2.651,0.772,8.288,-0.081,0.29,0.49,-1.164,1.054
0.447,-0.359,0.256,-2.102,-0.574,8.315,2.518,0.0,-0.53,-4.0,1.399,0.681,4.056,1.884,0.975,8.599,0.167,0.344,1.127,-0.518,0.762
-0.094,-0.007,0.439,-2.765,0.081,7.9,3.091,0.0,-0.593,-4.64,1.528,0.417,4.057,2.539,0.308,7.485,-0.021,0.183,0.525,-0.57,0.709
0.21,-0.182,0.128,-2.842,-0.442,7.823,3.2,0.0,-0.589,-4.127,1.445,0.763,4.038,2.472,0.579,7.562,-0.066,0.348,0.301,-1.048,1.213
0.314,-0.245,0.045,-2.904,-0.663,8.498,3.31,0.0,-0.62,-4.882,1.589,1.029,4.501,2.695,1.03,8.29,0.032,0.373,0.414,-0.941,1.323
0.3,-0.18,0.353,-2.602,-0.627,8.07,3.059,0.0,-0.612,-3.589,1.524,0.558,4.137,2.443,0.631,8.52,0.094,0.326,0.959,-0.606,0.819
0.122,-0.341,0.093,-1.6,-0.386,6.083,2.027,0.0,-0.315,-4.478,1.036,0.35,2.81,1.383,0.519,7.848,-0.013,0.024,-0.532,-0.878,1.558
-0.044,-0.337,0.39,-2.476,-0.517,7.204,2.706,0.0,-0.705,-3.827,1.315,0.639,3.748,2.206,0.702,8.682,-0.035,0.258,0.114,-1.013,1.108
0.203,-0.048,-0.157,-1.645,-0.937,6.877,1.834,0.0,-0.89,-5.256,1.0,0.9,2.971,1.222,0.992,7.924,-0.242,0.127,-0.042,-0.683,1.439
-0.044,0.04,0.283,-1.858,-0.575,6.355,2.373,0.0,-0.56,-3.399,0.961,0.467,3.115,1.762,0.626,7.756,0.133,-0.221,0.23,-0.336,0.894
-0.053,-0.112,0.783,-3.359,-0.174,8.866,3.669,0.0,-0.115,-3.295,1.677,0.391,5.361,3.212,0.286,8.368,-0.017,-0.004,1.519,-0.538,0.568
0.14,-0.068,-0.049,-1.511,-0.099,6.793,2.325,0.0,-0.591,-4.292,1.267,0.263,2.884,1.616,0.366,7.317,0.084,0.268,0.406,-0.408,0.786
-0.17,-0.334,0.54,-3.72,-0.168,10.008,4.316,0.0,-0.342,-4.299,2.31,0.282,5.801,3.798,0.48,8.253,-0.087,0.204,1.252,-1.064,0.91
0.309,0.076,0.019,-1.238,-0.506,6.842,1.846,0.0,-0.801,-3.831,0.932,0.635,2.874,1.117,0.634,8.0,-0.261,0.163,0.737,-0.169,0.525
0.094,-0.452,0.339,-2.926,-0.359,8.183,3.342,0.0,-0.387,-4.416,1.846,0.334,4.281,2.704,0.596,9.131,-0.004,0.058,-0.203,-1.119,1.215
0.269,-0.383,0.364,-2.236,-0.592,6.961,2.827,0.0,-0.454,-3.87,1.203,0.782,3.626,2.021,0.81,8.345,-0.156,0.247,-0.018,-0.819,1.528
0.512,-0.353,0.264,-2.176,-1.177,6.966,2.31,0.0,-0.422,-3.767,1.177,1.258,3.614,1.684,1.193,7.901,0.03,0.388,0.189,-0.825,1.251
0.406,-0.311,-0.349,-1.891,-0.819,6.66,2.353,0.0,-0.357,-5.465,1.112,0.84,2.961,1.59,0.853,7.104,-0.135,0.315,-0.587,-1.214,1.688
0.528,-0.22,0.003,-2.252,-0.394,7.287,2.931,0.0,-0.635,-4.256,1.371,0.738,3.495,2.077,0.666,7.046,-0.112,0.315,0.465,-0.814,1.084
0.245,-0.247,0.481,-1.993,0.008,7.084,2.633,0.0,-0.269,-3.685,1.191,0.037,3.294,1.945,0.201,7.277,0.083,0.113,0.69,-0.442,0.465
0.325,-0.237,0.085,-2.091,-0.534,7.263,2.694,0.0,-0.454,-4.094,1.385,0.303,3.69,1.825,0.681,8.106,0.132,0.237,0.089,-0.883,1.077
0.152,-0.371,0.542,-3.435,-0.499,8.387,3.747,0.0,-0.481,-4.411,1.807,0.661,4.89,3.161,0.849,7.592,0.084,0.362,0.215,-1.277,1.114
0.237,-0.337,0.528,-2.925,-0.844,8.186,3.074,0.0,-0.722,-3.922,1.459,1.026,4.6,2.62,1.151,8.236,-0.025,0.477,0.812,-0.953,1.03
0.206,-0.039,0.562,-2.238,-0.003,7.428,2.884,0.0,-0.114,-3.246,1.427,0.058,3.688,2.35,0.167,7.87,0.159,0.227,1.066,-0.386,0.326
0.103,-0.207,0.036,-2.728,-0.063,9.368,3.131,0.0,-0.422,-5.728,1.55,0.299,4.577,2.718,0.413,8.895,-0.081,0.123,0.836,-0.666,0.885
0.294,-0.332,0.485,-3.78,-0.439,8.904,4.089,0.0,-0.787,-4.34,2.217,0.826,5.196,3.752,0.782,7.418,-0.159,0.206,0.381,-1.199,1.341
0.047,-0.401,0.06,-3.213,-0.173,8.004,3.603,0.0,-0.535,-4.413,1.663,0.375,4.434,3.102,0.704,7.357,-0.252,0.005,0.093,-1.038,1.454
0.115,-0.482,0.769,-3.108,-0.098,8.189,3.794,0.0,-0.448,-3.764,1.921,0.197,4.544,3.192,0.43,8.278,-0.01,0.2,0.489,-0.968,0.784
0.116,-0.614,0.535,-1.935,-0.234,7.046,2.408,0.0,-0.353,-4.136,0.954,0.13,3.596,1.721,0.45,9.25,-0.162,0.239,-0.203,-1.072,1.222
0.038,-0.156,0.285,-2.346,-0.814,7.621,2.842,0.0,-0.789,-3.854,1.423,0.937,3.988,2.216,1.109,7.536,0.085,0.169,0.663,-0.589,1.231
0.179,-0.187,0.356,-2.376,-0.604,7.226,2.619,0.0,-0.654,-3.406,1.362,0.578,3.694,2.043,0.899,8.415,0.015,-0.006,0.37,-0.633,1.17
-0.047,-0.357,0.31,-3.011,-0.054,8.555,3.614,0.0,-0.566,-4.623,1.845,0.407,4.486,3.046,0.616,7.977,-0.089,0.09,0.471,-0.902,0.993
-0.057,0.045,0.07,-1.969,-0.048,7.576,2.673,0.0,-0.331,-5.374,1.34,-0.101,3.259,1.869,0.04,7.929,0.005,0.208,0.28,-0.499,0.834
0.117,-0.168,0.36,-2.431,-0.172,7.802,3.234,0.0,-0.566,-4.544,1.479,0.293,4.059,2.619,0.411,8.029,0.124,0.272,0.515,-0.866,1.08
0.06,-0.071,0.288,-2.589,-0.222,7.829,2.922,0.0,-0.556,-4.4,1.611,0.401,3.937,2.336,0.252,8.007,0.084,0.103,0.343,-0.93,0.847
0.526,-0.138,-0.037,-1.677,-0.808,6.232,1.941,0.0,-0.419,-4.251,0.971,1.031,3.079,1.353,0.836,7.869,0.136,0.409,-0.073,-0.796,1.317
0.298,-0.065,0.124,-3.084,-0.829,8.575,3.454,0.0,-0.792,-4.65,1.447,1.377,4.7,2.698,1.227,8.143,-0.15,0.365,0.709,-0.985,1.383
-0.042,-0.358,0.785,-3.174,0.204,8.413,3.649,0.0,-0.175,-4.057,1.928,0.225,4.761,3.169,0.265,7.9,0.234,0.273,0.35,-1.264,1.022
0.365,-0.136,-0.006,-2.017,-0.414,6.396,2.554,0.0,-0.392,-4.323,0.975,0.279,3.115,1.926,0.525,7.951,0.048,0.218,-0.271,-0.801,1.375
-0.13,-0.134,0.335,-1.754,0.023,6.916,2.361,0.0,-0.425,-3.872,1.198,0.049,3.27,1.781,0.191,8.366,-0.174,-0.017,0.314,-0.464,0.936
-0.012,-0.239,0.233,-2.064,-0.24,6.568,2.589,0.0,-0.334,-4.347,1.268,0.344,3.042,1.945,0.55,7.539,-0.264,0.084,-0.508,-1.09,1.526
-0.074,-0.367,0.315,-2.698,-0.542,7.744,3.373,0.0,-0.412,-3.793,1.453,0.683,4.256,2.526,0.783,7.621,0.113,0.293,0.319,-1.024,1.115
0.617,-0.354,0.27,-1.878,-0.829,7.144,1.986,0.0,-0.619,-3.581,1.14,0.975,3.359,1.371,1.139,8.203,0.039,0.495,0.744,-0.666,0.769
0.089,0.157,0.406,-2.513,0.064,7.247,3.384,0.0,-0.55,-4.171,1.575,0.035,3.626,2.655,0.204,8.306,-0.085,0.019,-0.082,-0.565,1.081
0.175,-0.222,0.197,-3.041,-0.095,7.706,3.612,0.0,-0.705,-4.624,1.677,0.631,4.453,2.931,0.622,7.442,-0.107,0.203,-0.149,-1.272,1.466
0.108,-0.586,0.179,-3.042,-0.599,8.171,3.535,0.0,-0.481,-4.564,1.679,0.497,4.431,3.023,0.945,7.637,-0.034,0.372,0.418,-1.279,1.113
0.009,-0.452,0.664,-2.852,-0.379,8.173,3.268,0.0,-0.172,-3.748,1.509,0.355,4.534,2.807,0.656,8.378,0.111,0.191,0.527,-1.063,1.035
0.219,-0.292,0.47,-1.878,-0.563,6.834,2.352,0.0,-0.445,-2.88,1.327,0.24,3.414,1.713,0.469,8.014,0.045,0.29,0.537,-0.514,0.683
0.16,-0.296,0.041,-3.1,-0.553,8.361,3.289,0.0,-0.617,-5.165,1.622,0.809,4.407,2.758,0.972,7.414,-0.006,0.459,0.267,-1.152,1.191
0.26,-0.284,-0.128,-2.186,-0.572,7.041,2.516,0.0,-0.495,-4.697,1.211,0.53,3.388,1.843,0.749,7.655,0.206,0.27,0.038,-1.006,1.168
0.169,-0.251,-0.124,-2.878,-0.702,8.339,3.077,0.0,-0.742,-5.011,1.515,1.117,4.219,2.428,1.093,8.531,-0.098,0.195,0.117,-1.107,1.363
0.482,-0.297,0.155,-2.46,-0.854,7.418,2.494,0.0,-0.803,-4.225,1.208,1.124,3.791,1.94,1.175,8.566,-0.178,0.467,0.127,-1.098,1.366
0.017,-0.243,0.227,-2.603,-0.29,8.158,3.334,0.0,-0.549,-4.56,1.678,0.352,4.224,2.732,0.643,8.293,-0.089,0.02,0.563,-0.658,0.918
0.008,-0.364,0.846,-3.324,-0.234,8.484,3.943,0.0,-0.529,-3.94,1.976,0.408,4.995,3.37,0.56,8.124,-0.033,0.249,0.461,-1.04,1.069
0.538,-0.224,-0.033,-1.935,-0.686,6.974,2.285,0.0,-0.542,-3.875,1.082,0.772,3.211,1.651,1.075,8.191,-0.001,0.165,0.272,-0.662,0.938
0.101,-0.214,0.262,-1.82,-0.391,6.92,2.456,0.0,-0.548,-4.21,1.05,0.396,3.105,1.709,0.487,8.546,0.033,0.369,0.084,-0.814,1.173
0.011,-0.192,-0.033,-2.233,-0.02,7.713,3.216,0.0,-0.692,-5.147,1.57,0.185,3.727,2.403,0.359,7.773,-0.082,0.046,0.091,-0.758,1.056
0.072,-0.315,0.085,-2.473,-0.329,6.997,2.963,0.0,-0.399,-3.977,1.426,0.585,3.802,2.333,0.765,7.467,0.034,0.309,0.043,-1.004,1.202
0.383,-0.204,0.382,-2.605,-0.593,7.767,3.285,0.0,-0.705,-4.576,1.514,0.622,3.997,2.637,0.807,7.623,-0.164,0.385,-0.112,-1.276,1.384
-0.001,-0.33,0.555,-3.346,-0.42,8.539,4.022,0.0,-0.302,-4.339,2.02,0.555,4.899,3.344,0.692,8.347,-0.116,0.215,0.458,-1.081,1.164
0.479,-0.287,0.421,-2.67,-0.462,7.306,3.009,0.0,-0.76,-3.495,1.141,0.888,4.203,2.345,1.057,8.05,0.069,0.29,0.41,-0.76,1.176
0.286,-0.174,0.448,-3.417,-0.114,9.001,3.899,0.0,-0.551,-4.721,1.642,0.45,4.832,3.277,0.469,8.293,-0.108,0.183,0.844,-0.836,0.943
0.175,-0.185,0.394,-3.219,-0.336,9.008,3.865,0.0,-0.773,-4.909,2.034,0.654,5.024,3.126,0.816,8.742,-0.207,0.23,0.144,-1.312,1.402
-0.101,-0.165,0.322,-2.494,-0.073,8.021,3.646,0.0,-0.638,-4.485,1.828,-0.063,4.194,2.91,0.304,7.715,0.166,0.304,0.23,-1.177,1.032
0.443,-0.42,-0.244,-2.203,-0.509,7.305,2.528,0.0,-0.465,-4.97,1.545,0.5,3.575,1.881,0.674,7.224,0.101,0.263,-0.257,-0.961,1.48
0.012,-0.02,0.057,-2.633,-0.053,8.665,3.006,0.0,-0.709,-5.198,1.349,0.477,4.273,2.377,0.459,7.952,0.036,0.282,0.854,-0.788,0.646
0.169,-0.464,0.325,-3.536,-0.702,8.74,3.604,0.0,-0.711,-4.059,1.541,1.301,5.023,3.123,1.202,8.013,0.171,0.387,0.893,-1.012,1.215
0.209,-0.458,-0.089,-2.921,-0.78,8.557,3.025,0.0,-0.854,-5.398,1.623,0.949,4.314,2.523,1.194,7.39,-0.006,0.466,0.426,-1.245,1.463
0.21,-0.209,0.607,-2.842,-0.266,7.669,3.08,0.0,-0.633,-3.271,1.719,0.491,4.301,2.698,0.802,8.002,0.074,0.099,0.414,-0.784,1.034
-0.105,-0.282,0.442,-3.174,-0.347,8.481,3.23,0.0,-0.846,-4.307,1.662,0.568,4.866,2.844,0.647,7.949,-0.102,-0.08,0.457,-0.909,1.107
0.254,-0.182,-0.348,-2.993,-0.713,8.566,3.096,0.0,-0.808,-5.682,1.422,1.175,4.473,2.598,1.084,8.472,-0.196,0.302,-0.031,-1.232,1.714
0.283,-0.084,0.291,-3.062,-0.155,8.957,3.458,0.0,-0.707,-4.659,1.712,0.676,4.671,2.965,0.549,8.413,0.162,0.394,0.731,-0.937,0.702
0.034,-0.102,-0.167,-2.835,-0.477,8.142,3.322,0.0,-0.668,-5.099,1.373,0.63,4.091,2.609,0.716,7.606,-0.297,0.253,0.214,-0.982,1.256
0.014,-0.485,0.134,-2.753,-0.597,8.096,3.225,0.0,-0.524,-4.422,1.519,0.571,4.464,2.49,0.839,8.182,0.084,0.328,0.206,-1.062,1.343
0.237,-0.275,0.099,-2.535,-0.73,7.786,2.797,0.0,-0.784,-4.307,1.32,0.812,3.983,2.236,1.026,8.256,0.159,0.516,0.662,-0.669,0.995
0.31,-0.251,0.514,-2.004,-0.51,7.071,2.378,0.0,-0.528,-3.456,1.104,0.573,3.577,1.662,0.685,8.296,-0.052,0.364,0.485,-0.623,0.619
0.405,-0.48,-0.138,-2.927,-0.974,8.628,3.318,0.0,-0.824,-5.303,1.632,1.285,4.3,2.835,1.487,7.341,0.008,0.635,0.406,-1.425,1.623
0.34,-0.227,0.023,-2.563,-0.274,7.951,3.01,0.0,-0.49,-4.967,1.507,0.202,4.305,2.447,0.363,8.073,-0.035,0.071,0.164,-0.816,0.937
0.133,-0.411,0.068,-2.516,-0.501,8.035,2.856,0.0,-0.644,-4.572,1.434,0.491,3.994,2.264,0.76,8.558,-0.039,0.244,0.197,-1.074,1.132
-0.043,-0.252,0.098,-1.719,0.138,6.48,2.768,0.0,-0.331,-4.561,1.289,-0.391,3.127,1.923,0.044,8.107,0.06,0.007,-0.67,-0.923,1.253
0.365,-0.124,0.596,-1.754,-0.43,6.571,2.03,0.0,-0.421,-3.413,0.989,0.376,3.061,1.421,0.614,8.202,-0.001,0.275,0.176,-0.505,1.282
0.273,-0.242,0.514,-3.097,-0.62,8.95,3.493,0.0,-0.682,-3.881,1.645,1.004,4.987,2.818,1.021,8.575,0.037,0.441,1.028,-0.658,0.997
0.329,-0.26,0.005,-2.759,-0.706,7.216,3.269,0.0,-0.603,-4.225,1.489,0.975,4.064,2.479,0.952,6.826,-0.042,0.116,-0.047,-0.954,1.506
0.261,-0.36,0.503,-3.016,-0.791,8.102,3.568,0.0,-0.54,-3.445,1.606,0.855,4.638,2.784,0.978,8.764,0.195,0.399,0.702,-0.926,1.034
0.184,-0.178,0.425,-2.47,-0.321,7.512,3.078,0.0,-0.666,-3.493,1.319,0.536,4.009,2.352,0.696,8.359,-0.012,0.147,0.579,-0.634,0.805
0.024,-0.335,0.435,-3.166,0.103,7.862,4.098,0.0,-0.374,-4.786,1.845,0.116,4.55,3.444,0.291,8.485,-0.16,0.098,-0.547,-1.364,1.468
0.254,-0.261,0.259,-3.121,-0.611,7.877,3.343,0.0,-0.744,-4.31,1.679,0.899,4.55,2.632,1.18,6.961,0.118,0.198,0.303,-1.175,1.276
0.048,-0.455,0.059,-2.78,-0.343,8.001,3.666,0.0,-0.524,-4.745,1.844,0.26,4.243,2.974,0.781,8.303,-0.227,0.128,-0.171,-1.277,1.566
-0.103,-0.062,0.667,-2.518,-0.141,7.687,3.106,0.0,-0.572,-3.61,1.606,0.056,4.129,2.681,0.299,7.91,0.031,0.054,0.645,-0.377,0.85
0.221,-0.169,0.224,-2.476,-0.499,7.59,3.222,0.0,-0.768,-4.66,1.581,0.578,3.851,2.492,0.769,8.0,-0.065,0.371,-0.197,-1.154,1.268
