Unnamed: 0,x0,x1,x2,x3,x4,y,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
730,-0.127,5.961,0.741,-0.193,2.638,0.0,0.782,-0.535,-0.723,6.944,5.702,-0.727,0.047,0.662,0.076,0.084,-5.443,-0.036,1.159,-5.167,-0.303
731,-0.638,7.03,0.888,0.052,3.608,0.0,0.909,-0.43,-1.227,8.367,7.207,-0.528,0.734,0.898,-0.309,0.235,-6.69,-0.202,1.077,-7.062,-0.201
732,-0.314,6.419,0.578,-0.333,3.002,0.0,0.764,-0.342,-0.785,7.019,6.104,-0.82,0.273,0.764,0.063,0.342,-5.533,-0.087,0.865,-5.584,-0.279
733,-0.736,7.252,-0.029,0.144,3.218,0.0,0.686,-0.207,-1.344,8.985,7.157,-0.332,0.616,0.973,-0.099,0.652,-6.975,-0.62,1.027,-7.051,-0.045
734,-0.37,6.648,0.648,-0.097,2.587,0.0,0.675,-0.601,-0.761,7.671,5.792,-0.725,0.266,0.774,-0.073,0.264,-6.141,-0.144,0.919,-5.657,-0.33
735,-0.739,6.681,0.536,0.158,3.411,0.0,0.693,-0.467,-1.125,7.607,6.681,-0.508,0.675,1.051,-0.385,0.619,-6.213,-0.435,0.979,-6.427,-0.195
736,-0.257,6.775,0.308,-0.329,2.98,0.0,0.769,-0.642,-0.866,8.198,6.093,-0.503,0.281,0.65,-0.618,0.149,-6.437,-0.007,1.117,-6.511,-0.377
737,-0.254,6.543,0.952,-0.189,2.768,0.0,0.764,-0.526,-0.84,7.562,5.87,-0.646,0.549,0.988,0.104,0.19,-6.005,-0.059,1.006,-5.63,-0.465
738,-0.387,6.804,0.535,-0.364,2.653,0.0,0.879,-0.565,-0.746,8.028,5.602,-0.389,0.373,0.544,-0.444,0.284,-6.336,0.108,0.983,-5.847,-0.202
739,0.529,7.485,0.093,0.341,3.512,0.0,0.732,-0.455,-0.457,8.439,7.743,-0.624,0.478,0.928,0.69,-0.263,-6.904,-0.164,1.077,-7.011,-0.672
740,-0.233,6.298,0.854,0.021,3.496,0.0,0.733,-0.545,-0.949,7.39,6.997,-0.608,0.209,0.834,-0.101,0.118,-5.961,0.002,1.213,-6.356,-0.192
741,-0.382,7.336,0.32,0.114,2.971,0.0,0.594,-0.381,-0.966,8.796,7.039,-0.44,0.283,0.988,0.021,0.227,-6.944,-0.129,0.987,-6.928,-0.094
742,-0.92,7.033,0.725,0.204,3.171,0.0,0.704,-0.44,-1.303,8.026,6.449,-0.588,0.552,1.04,-0.621,0.399,-6.606,-0.418,1.356,-6.259,0.066
743,-0.352,6.955,1.137,0.067,3.687,0.0,0.814,-0.526,-0.824,7.973,7.724,-0.694,0.608,1.129,0.171,0.211,-6.416,-0.152,0.969,-6.935,-0.341
744,-0.633,6.234,0.473,-0.132,2.911,0.0,0.696,-0.469,-1.101,7.525,5.293,-0.528,0.655,0.851,-0.581,0.405,-5.782,-0.305,1.325,-5.476,-0.216
745,-0.574,6.954,0.566,0.611,3.588,0.0,0.53,-0.386,-1.0,7.884,7.192,-0.612,0.712,1.192,0.152,0.321,-6.22,-0.473,0.802,-6.672,0.021
746,-0.998,6.416,0.288,-0.37,2.783,0.0,0.772,-0.553,-1.244,7.59,5.086,-0.774,0.175,0.847,-0.723,0.478,-5.738,-0.519,1.143,-5.448,-0.004
747,-1.102,6.793,0.676,0.033,3.202,0.0,0.744,-0.349,-1.436,8.1,6.307,-0.603,0.089,0.951,-0.526,0.655,-6.535,-0.57,1.058,-6.464,0.037
748,0.046,6.797,0.339,0.008,2.503,0.0,0.569,-0.239,-0.691,7.911,6.644,-0.6,0.269,0.972,0.744,0.14,-6.338,-0.025,0.888,-5.962,-0.451
749,-0.193,7.307,0.549,-0.273,2.872,0.0,0.827,-0.575,-0.669,8.114,6.289,-0.813,0.402,0.845,-0.143,0.329,-6.665,-0.179,1.095,-6.071,-0.277
750,-0.186,6.71,0.638,0.281,3.754,0.0,0.953,-0.349,-0.818,7.881,7.392,-0.459,0.703,1.115,0.281,0.36,-6.196,-0.276,1.082,-6.633,-0.287
751,-0.201,6.786,0.0,-0.197,2.254,0.0,0.759,-0.34,-0.71,8.243,5.901,-0.504,0.162,0.645,0.153,0.408,-6.474,-0.24,1.099,-5.9,-0.298
752,-0.345,7.081,0.551,-0.296,2.557,0.0,0.592,-0.631,-1.023,8.801,5.877,-0.333,0.275,0.497,-0.692,0.158,-7.058,0.046,1.063,-6.603,-0.011
753,-0.138,7.223,0.512,-0.285,2.357,0.0,0.729,-0.571,-0.538,8.376,5.927,-0.646,0.261,0.845,0.085,0.006,-6.85,0.05,1.177,-6.029,-0.294
754,-0.761,6.215,1.097,-0.182,2.712,0.0,0.943,-0.422,-1.379,7.277,5.534,-0.448,0.475,0.517,-0.535,0.314,-5.771,-0.18,0.811,-5.684,-0.319
755,-0.007,7.079,1.163,-0.033,3.323,0.0,0.804,-0.527,-0.644,8.315,7.11,-0.742,0.555,0.564,0.167,0.088,-6.598,0.302,1.172,-6.524,-0.348
756,-0.323,6.537,0.744,-0.146,2.687,0.0,0.73,-0.445,-0.807,7.399,5.731,-0.724,0.203,0.642,-0.113,0.252,-5.874,-0.237,1.096,-5.675,-0.263
757,-0.27,7.574,0.431,0.355,4.186,0.0,0.685,-0.294,-0.997,8.652,8.614,-0.639,0.66,1.144,0.508,0.241,-6.963,-0.538,1.159,-7.446,-0.292
758,0.578,7.152,1.102,-0.139,3.014,0.0,0.65,-0.648,-0.204,8.289,7.474,-0.515,0.256,0.821,0.485,-0.229,-6.866,0.309,1.045,-6.763,-0.429
759,-0.251,7.117,0.716,0.133,4.001,0.0,0.764,-0.519,-0.893,8.33,7.826,-0.443,0.592,0.923,-0.09,0.162,-6.752,-0.024,1.011,-7.443,-0.354
760,-0.306,6.898,0.55,0.034,3.401,0.0,0.796,-0.405,-0.84,8.112,7.216,-0.604,0.604,1.131,0.317,0.292,-6.421,-0.359,1.258,-6.335,-0.213
761,-0.809,7.297,1.004,0.518,3.169,0.0,0.564,-0.276,-1.145,8.868,6.998,-0.52,0.446,1.148,-0.131,0.334,-6.941,-0.362,1.278,-6.607,-0.026
762,-0.412,6.753,0.605,-0.563,2.567,0.0,0.548,-0.583,-0.68,7.662,5.484,-0.842,0.205,0.448,-0.438,0.401,-5.98,0.037,1.079,-5.451,-0.131
763,-0.359,6.531,0.329,-0.294,2.886,0.0,0.678,-0.727,-0.847,7.741,5.788,-0.376,0.494,0.527,-0.695,0.177,-6.049,0.077,1.063,-6.048,0.01
764,-0.487,7.379,0.574,-0.262,3.048,0.0,0.846,-0.607,-0.854,8.722,6.553,-0.484,0.283,0.74,-0.463,0.186,-7.176,0.066,1.224,-6.779,-0.314
765,0.08,7.006,0.285,-0.443,2.73,0.0,0.736,-0.811,-0.501,8.082,5.886,-0.602,0.22,0.666,-0.241,-0.097,-6.605,0.108,1.239,-5.94,-0.191
766,-0.45,7.174,0.125,0.104,3.177,0.0,0.72,-0.325,-0.977,8.661,6.841,-0.491,0.422,1.102,0.021,0.287,-6.991,-0.434,1.031,-6.891,-0.232
767,-0.585,6.759,0.505,0.537,3.89,0.0,0.663,-0.387,-1.103,8.171,7.302,-0.64,0.573,1.177,0.16,0.359,-6.359,-0.372,1.159,-6.778,-0.044
768,-0.047,7.593,0.442,0.018,2.921,0.0,0.623,-0.384,-0.72,9.013,7.393,-0.683,0.329,1.014,0.482,0.137,-7.012,-0.247,0.968,-6.779,-0.408
769,-0.167,7.04,0.498,-0.117,2.537,0.0,0.684,-0.475,-0.736,8.333,6.073,-0.609,0.116,0.663,0.015,0.269,-6.543,-0.103,1.146,-5.927,-0.326
770,-0.231,6.877,1.224,-0.031,3.377,0.0,0.651,-0.491,-0.855,8.116,7.03,-0.648,0.431,0.926,0.144,0.429,-6.44,0.032,1.094,-6.28,-0.145
771,-0.939,6.724,0.821,-0.051,3.012,0.0,0.732,-0.484,-1.157,7.786,5.702,-0.586,0.349,0.822,-0.668,0.272,-6.208,-0.262,1.329,-6.063,-0.03
772,-0.263,6.814,0.068,-0.167,3.083,0.0,0.603,-0.643,-0.902,8.224,6.473,-0.433,0.471,0.907,-0.08,-0.11,-6.621,-0.009,0.864,-6.598,-0.169
773,-0.315,6.875,0.558,-0.278,2.629,0.0,0.927,-0.313,-0.806,8.12,6.182,-0.577,0.139,0.724,0.112,0.323,-6.482,-0.273,1.004,-6.012,-0.288
774,-1.047,7.012,0.491,-0.059,3.402,0.0,0.751,-0.383,-1.506,8.507,6.541,-0.488,0.388,0.981,-0.625,0.755,-6.636,-0.687,1.087,-6.947,-0.183
775,-0.337,6.375,0.48,-0.053,2.332,0.0,0.701,-0.539,-0.763,7.788,5.662,-0.529,0.25,0.547,-0.192,0.297,-6.215,-0.083,0.985,-5.818,-0.132
776,-0.423,6.127,0.492,-0.485,2.537,0.0,0.878,-0.571,-0.993,7.664,5.355,-0.519,0.328,0.664,-0.405,0.372,-5.78,-0.074,1.001,-5.474,-0.187
777,-0.466,6.814,0.705,0.043,2.693,0.0,0.594,-0.359,-1.125,8.128,6.387,-0.532,0.49,0.878,0.022,0.441,-6.388,-0.246,1.076,-6.244,-0.122
778,-0.24,6.737,0.194,-0.38,2.587,0.0,0.8,-0.646,-0.807,7.861,5.73,-0.643,0.129,0.511,-0.283,0.198,-6.33,0.063,1.019,-5.918,-0.089
779,-0.217,6.13,-0.098,-0.271,2.665,0.0,0.846,-0.529,-0.729,7.746,5.552,-0.561,0.208,0.814,-0.177,0.026,-5.921,-0.199,1.354,-5.401,-0.109
780,0.294,7.201,0.908,-0.362,2.53,0.0,0.735,-0.592,-0.326,8.592,6.705,-0.677,0.178,0.731,0.585,-0.056,-6.939,-0.11,1.057,-6.277,-0.259
781,-0.048,7.381,0.14,-0.165,3.02,0.0,0.65,-0.506,-0.639,8.52,6.907,-0.669,0.497,0.893,0.079,0.003,-7.002,-0.22,1.252,-6.767,-0.182
782,-0.245,7.128,0.951,0.1,3.311,0.0,0.853,-0.434,-0.945,7.921,6.984,-0.697,0.447,0.989,0.08,0.024,-6.433,-0.051,0.88,-6.542,-0.252
783,-0.941,6.546,0.77,-0.244,3.231,0.0,0.912,-0.483,-0.982,7.816,6.146,-0.531,0.282,0.773,-0.726,0.586,-6.279,-0.265,1.08,-6.237,-0.053
784,-0.185,6.633,0.564,0.149,3.076,0.0,0.559,-0.387,-0.975,8.008,7.034,-0.447,0.426,0.759,0.064,0.353,-6.333,-0.127,0.989,-6.457,0.009
785,-0.412,7.466,0.231,-0.113,2.786,0.0,0.657,-0.627,-1.025,8.663,6.38,-0.605,0.163,0.756,-0.474,0.254,-6.948,-0.337,0.975,-6.837,-0.283
786,-0.458,6.891,0.391,-0.101,3.116,0.0,0.858,-0.382,-0.965,8.084,6.784,-0.495,0.52,1.142,0.167,0.37,-6.43,-0.13,1.199,-6.178,-0.374
787,0.145,7.027,1.203,-0.162,3.011,0.0,0.692,-0.638,-0.502,7.943,6.56,-0.857,0.326,0.693,0.179,-0.003,-6.386,0.231,1.159,-5.952,-0.278
788,-0.557,7.108,0.366,0.051,3.397,0.0,0.795,-0.39,-1.028,8.14,6.918,-0.729,0.491,0.818,-0.079,0.356,-6.523,-0.247,1.157,-6.786,-0.113
789,0.579,7.084,0.545,-0.553,1.899,0.0,0.793,-0.557,-0.371,8.257,5.584,-0.634,0.221,0.373,0.4,-0.147,-6.576,0.191,1.043,-5.512,-0.416
790,-0.424,7.127,0.277,-0.016,3.061,0.0,0.672,-0.476,-0.941,8.9,6.839,-0.458,0.491,1.007,-0.013,0.173,-6.804,-0.036,1.307,-6.503,-0.098
791,-0.588,6.404,0.849,-0.412,2.376,0.0,0.839,-0.237,-1.059,7.547,4.952,-0.831,0.259,0.848,-0.051,0.47,-5.709,-0.053,1.105,-4.937,-0.238
792,-0.307,6.316,1.056,-0.281,3.15,0.0,0.773,-0.483,-0.96,7.246,6.249,-0.624,0.516,0.828,-0.172,0.12,-5.911,0.139,1.069,-5.931,-0.425
793,-0.078,7.296,0.535,-0.19,3.418,0.0,0.864,-0.786,-0.783,8.29,6.987,-0.793,0.538,0.813,0.186,0.202,-6.479,-0.241,1.125,-6.536,-0.342
794,-0.493,6.406,1.119,-0.133,2.776,0.0,0.746,-0.587,-0.865,7.569,5.59,-0.607,0.491,0.71,-0.534,-0.003,-5.96,-0.173,1.061,-5.679,-0.239
795,-0.615,7.235,0.956,-0.093,3.028,0.0,0.8,-0.282,-1.076,8.973,6.556,-0.505,0.455,0.676,-0.282,0.389,-6.771,-0.096,1.284,-6.46,-0.22
796,-0.026,6.99,0.178,0.435,4.193,0.0,0.915,-0.516,-0.654,7.862,8.483,-0.399,0.521,1.302,0.378,0.15,-6.551,-0.435,1.192,-7.438,-0.378
797,-0.128,6.768,1.27,0.236,3.183,0.0,0.84,-0.423,-0.746,7.193,6.988,-0.989,0.578,0.91,0.361,-0.082,-5.973,-0.066,1.039,-6.05,-0.292
798,-0.398,6.037,0.245,-0.332,2.173,0.0,0.615,-0.39,-0.727,7.329,5.436,-0.613,0.042,0.757,0.023,0.321,-5.735,-0.236,1.009,-5.198,-0.048
799,-0.051,7.158,0.878,-0.253,2.3,0.0,0.653,-0.443,-0.557,8.101,5.83,-0.829,0.082,0.524,0.142,0.1,-6.497,-0.134,1.0,-5.612,-0.313
800,0.323,7.699,0.899,0.273,4.493,0.0,0.81,-0.658,-0.537,8.884,9.239,-0.547,0.705,0.818,0.508,0.058,-7.132,-0.002,1.185,-7.909,-0.558
801,-0.431,7.061,0.36,-0.364,2.742,0.0,0.746,-0.704,-0.899,8.267,5.738,-0.547,0.393,0.876,-0.635,0.255,-6.597,-0.036,1.23,-6.122,-0.101
802,-0.325,6.684,0.35,0.06,3.238,0.0,0.873,-0.328,-0.853,7.635,6.777,-0.364,0.471,0.873,0.039,0.339,-6.108,-0.201,1.015,-6.278,-0.412
803,-0.383,7.122,0.078,0.043,2.809,0.0,0.79,-0.395,-0.941,8.469,6.13,-0.495,0.175,0.807,-0.131,0.349,-6.645,-0.16,1.101,-6.423,-0.205
804,-0.166,7.521,1.155,0.345,3.94,0.0,0.755,-0.448,-0.773,8.599,8.386,-0.656,0.577,1.105,0.446,0.059,-6.995,-0.285,0.988,-7.378,-0.349
805,-0.128,7.102,0.58,-0.239,3.036,0.0,0.71,-0.618,-0.831,7.815,6.692,-0.602,0.616,0.763,-0.141,0.084,-6.429,-0.062,1.092,-6.278,-0.468
806,0.058,6.454,0.377,-0.227,3.215,0.0,0.868,-0.532,-0.585,7.125,6.57,-0.739,0.329,1.014,0.474,0.172,-5.627,-0.022,1.162,-5.552,-0.551
807,-0.479,6.897,0.891,-0.322,2.424,0.0,0.75,-0.369,-0.808,7.923,5.77,-0.626,0.193,0.89,-0.205,0.337,-6.335,0.257,1.099,-5.783,-0.292
808,-0.744,7.022,1.034,-0.24,2.718,0.0,0.907,-0.197,-1.167,8.339,6.302,-0.522,0.471,0.899,-0.126,0.442,-6.691,-0.09,1.15,-6.342,-0.462
809,-0.46,6.072,0.985,-0.045,2.795,0.0,0.758,-0.343,-0.851,7.077,5.996,-0.704,0.405,0.912,-0.041,0.296,-5.496,-0.07,1.063,-5.435,-0.282
810,0.169,7.08,0.742,-0.068,2.335,0.0,0.386,-0.723,-0.415,8.328,6.212,-0.573,0.301,0.679,0.031,0.047,-6.688,-0.003,1.079,-5.992,-0.24
811,-0.026,6.673,0.728,-0.437,2.451,0.0,0.954,-0.375,-0.864,8.335,6.024,-0.345,0.161,0.589,0.09,0.283,-6.591,0.204,0.914,-6.197,-0.498
812,-1.097,7.425,0.973,0.132,3.245,0.0,0.767,-0.295,-1.357,8.988,6.498,-0.599,0.506,0.873,-0.745,0.7,-7.121,-0.512,1.191,-6.974,-0.01
813,-0.418,6.604,0.323,-0.484,2.692,0.0,0.848,-0.516,-0.873,7.848,5.785,-0.704,0.128,0.666,-0.215,0.265,-6.171,-0.049,1.076,-5.825,-0.312
814,0.098,7.004,0.297,-0.857,2.209,0.0,0.861,-0.817,-0.495,8.289,5.655,-0.564,0.13,0.575,-0.058,0.125,-6.706,0.126,1.095,-5.92,-0.198
815,-0.247,6.624,0.195,0.004,2.824,0.0,0.702,-0.339,-0.74,7.886,6.079,-0.376,0.434,0.928,0.026,0.222,-6.306,-0.222,1.111,-5.97,-0.036
816,0.377,6.369,0.658,-0.018,2.578,0.0,0.611,-0.605,-0.408,7.587,6.053,-0.621,0.391,0.581,0.211,0.014,-6.026,0.02,1.034,-5.697,-0.307
817,-0.857,6.947,0.975,0.09,2.897,0.0,0.744,-0.254,-1.216,8.05,6.35,-0.518,0.468,0.858,-0.205,0.427,-6.502,-0.391,0.925,-6.473,-0.049
818,-0.658,6.811,0.397,-0.257,2.738,0.0,0.824,-0.369,-0.991,8.365,5.852,-0.467,0.228,0.712,-0.268,0.579,-6.413,-0.153,1.04,-6.173,-0.087
819,-0.539,7.007,0.401,-0.022,3.417,0.0,0.802,-0.434,-0.969,8.261,6.984,-0.594,0.502,0.909,-0.022,0.296,-6.458,-0.44,1.312,-6.604,-0.515
820,-0.287,6.357,0.798,-0.047,2.714,0.0,0.678,-0.483,-0.646,7.354,5.926,-0.546,0.349,0.767,0.065,0.154,-5.945,-0.246,1.141,-5.607,-0.368
821,-0.983,7.175,0.505,0.155,3.269,0.0,0.575,-0.346,-1.077,8.199,6.425,-0.601,0.481,0.864,-0.401,0.531,-6.453,-0.689,0.999,-6.327,0.073
822,0.283,6.761,1.095,0.056,3.569,0.0,0.574,-0.471,-0.485,7.898,7.795,-0.816,0.688,0.996,0.813,0.204,-6.04,0.046,0.948,-6.427,-0.108
823,-0.457,7.105,0.677,0.122,3.41,0.0,0.689,-0.639,-0.891,8.132,6.836,-0.569,0.575,0.816,-0.25,0.25,-6.534,-0.112,0.929,-6.554,-0.258
824,-0.322,6.503,0.381,-0.542,2.25,0.0,0.728,-0.365,-0.692,7.926,5.755,-0.605,0.187,0.798,0.162,0.168,-6.393,0.035,1.264,-5.607,-0.159
825,-0.362,6.615,0.912,-0.233,2.712,0.0,0.855,-0.441,-1.055,7.524,5.745,-0.451,0.472,0.68,-0.321,0.253,-5.869,0.068,0.777,-5.934,-0.477
826,-0.041,7.141,0.803,0.443,4.101,0.0,0.781,-0.384,-0.886,8.054,8.274,-0.709,0.796,1.125,0.47,0.104,-6.538,-0.385,1.011,-7.115,-0.347
827,0.088,6.759,0.232,0.032,3.426,0.0,0.885,-0.584,-0.504,8.619,7.355,-0.232,0.302,0.642,-0.102,0.097,-6.839,0.034,1.021,-7.234,-0.444
828,-0.73,6.046,0.538,-0.114,3.324,0.0,0.709,-0.615,-0.891,7.653,6.228,-0.422,0.438,0.848,-0.513,0.382,-5.924,-0.263,1.262,-5.963,0.002
829,-0.354,7.398,0.762,-0.09,2.85,0.0,0.755,-0.599,-0.882,8.6,6.182,-0.821,0.4,0.701,-0.158,0.23,-6.686,-0.129,1.24,-6.084,-0.528
830,-0.552,7.184,0.417,0.007,3.191,0.0,0.861,-0.204,-1.244,8.071,7.018,-0.699,0.364,1.2,0.358,0.376,-6.36,-0.333,0.89,-6.373,-0.52
831,-0.277,6.949,0.404,-0.237,2.65,0.0,0.742,-0.445,-0.82,8.255,6.481,-0.537,0.267,0.94,0.062,0.125,-6.513,-0.312,0.899,-6.312,-0.296
832,-0.326,6.885,0.08,-0.376,2.455,0.0,0.878,-0.503,-0.59,8.023,5.635,-0.623,0.347,0.57,-0.156,0.265,-6.423,-0.202,1.052,-5.91,-0.371
833,-0.535,7.176,0.455,-0.143,2.905,0.0,0.823,-0.43,-1.334,8.577,6.467,-0.457,0.48,0.77,-0.352,0.317,-6.858,-0.301,1.051,-6.739,0.05
834,-0.599,6.794,0.514,-0.256,2.737,0.0,0.876,-0.314,-0.831,8.215,5.941,-0.6,0.594,0.692,-0.255,0.334,-6.28,-0.239,1.057,-5.996,-0.384
835,-0.519,6.995,0.913,0.095,2.747,0.0,0.697,-0.382,-1.127,7.553,6.242,-0.653,0.58,0.904,0.007,0.285,-6.182,-0.086,1.136,-5.934,-0.149
836,-0.042,6.503,0.735,0.218,3.455,0.0,0.695,-0.437,-0.7,7.538,7.572,-0.515,0.308,0.993,0.357,0.129,-6.071,-0.255,0.898,-6.563,-0.271
837,0.044,7.471,0.961,0.005,3.28,0.0,0.739,-0.643,-0.701,8.934,7.226,-0.518,0.396,0.605,0.04,0.208,-7.254,0.131,1.006,-7.334,-0.237
838,-0.43,7.0,0.308,0.163,3.212,0.0,0.72,-0.342,-1.02,8.15,6.967,-0.672,0.545,0.709,0.008,0.18,-6.442,-0.43,1.031,-6.567,-0.304
839,-0.199,6.063,0.325,-0.511,2.132,0.0,0.786,-0.539,-0.968,7.704,4.841,-0.294,0.244,0.478,-0.548,0.279,-6.107,0.119,0.978,-5.451,-0.085
840,-0.1,7.217,-0.135,-0.362,2.869,0.0,0.934,-0.659,-0.644,8.121,6.418,-0.643,0.275,0.711,0.079,0.116,-6.691,-0.059,0.969,-6.53,-0.354
841,0.035,6.774,0.352,-0.368,2.548,0.0,0.69,-0.543,-0.599,7.921,5.962,-0.67,0.197,0.713,-0.006,0.044,-6.321,0.142,1.243,-5.702,-0.382
842,-0.209,6.039,0.6,-0.08,2.409,0.0,0.789,-0.421,-0.84,7.366,5.159,-0.512,0.219,0.708,0.067,0.288,-5.746,-0.045,1.245,-4.986,-0.413
843,-0.475,6.84,0.798,0.055,2.738,0.0,0.661,-0.305,-0.933,7.978,6.205,-0.589,0.437,0.924,-0.005,0.426,-6.4,-0.051,1.232,-6.037,-0.17
844,-0.623,6.954,0.966,0.175,3.152,0.0,0.649,-0.233,-1.084,8.7,7.011,-0.484,0.605,1.021,0.005,0.451,-6.597,-0.318,1.07,-6.552,-0.06
845,-0.582,6.134,-0.133,-0.258,2.771,0.0,0.939,-0.415,-0.796,7.409,5.239,-0.51,0.299,0.762,-0.545,0.169,-5.813,-0.185,1.027,-5.515,-0.558
846,-0.139,7.116,0.444,-0.4,2.435,0.0,0.569,-0.503,-0.82,7.943,6.208,-0.782,0.271,0.815,0.238,0.328,-6.469,-0.177,1.036,-5.897,-0.239
847,-0.551,7.35,0.054,-0.006,2.902,0.0,0.784,-0.208,-1.021,8.481,6.87,-0.687,0.522,0.892,0.142,0.314,-6.698,-0.475,0.893,-6.552,-0.13
848,-0.826,6.356,0.777,0.24,3.071,0.0,0.61,-0.404,-1.253,7.284,6.077,-0.423,0.743,0.95,-0.424,0.293,-5.922,-0.444,1.106,-5.897,-0.121
849,-0.348,6.206,0.501,0.105,2.288,0.0,0.604,-0.22,-0.902,7.487,5.46,-0.428,0.158,0.836,0.137,0.224,-5.839,-0.333,1.057,-5.035,-0.093
850,-0.464,6.206,0.59,-0.087,3.16,0.0,0.616,-0.46,-0.974,7.49,6.14,-0.498,0.533,0.846,-0.153,0.378,-5.905,0.034,1.127,-5.834,-0.085
851,-0.105,7.655,0.413,-0.176,3.458,0.0,0.734,-0.687,-0.783,8.743,7.63,-0.705,0.505,1.057,0.283,0.093,-7.011,-0.059,1.196,-6.91,-0.269
852,-0.921,6.562,0.547,0.101,3.352,0.0,0.749,-0.472,-1.042,7.617,6.369,-0.555,0.528,0.94,-0.528,0.552,-6.088,-0.467,1.031,-6.17,0.161
853,-0.906,6.343,0.362,0.239,3.461,0.0,0.751,-0.294,-1.447,7.489,6.425,-0.593,0.429,0.992,-0.497,0.744,-5.834,-0.432,0.798,-6.412,-0.026
854,-0.142,7.036,0.649,-0.103,3.108,0.0,0.61,-0.606,-0.587,8.058,6.826,-0.771,0.372,0.799,-0.097,0.249,-6.638,0.061,0.927,-6.677,-0.341
855,-0.365,6.334,0.511,-0.182,2.764,0.0,0.679,-0.707,-0.925,7.882,5.768,-0.317,0.381,0.716,-0.415,0.071,-6.355,-0.112,1.102,-6.08,-0.312
856,0.236,7.606,0.42,-0.305,2.38,0.0,0.778,-0.593,-0.362,8.456,6.233,-0.673,0.268,0.562,0.301,0.04,-6.957,-0.024,1.083,-6.072,-0.208
857,-0.596,6.364,0.15,0.252,3.351,0.0,0.674,-0.319,-1.04,7.605,6.531,-0.501,0.519,1.063,0.063,0.522,-5.881,-0.705,1.145,-6.152,-0.279
858,-0.363,6.271,0.813,-0.018,3.078,0.0,0.672,-0.311,-0.647,7.696,6.708,-0.534,0.42,1.067,0.171,0.383,-6.04,-0.122,1.013,-5.877,-0.025
859,-0.516,7.01,0.51,-0.363,2.648,0.0,0.899,-0.526,-0.909,8.519,5.739,-0.565,0.402,0.751,-0.416,0.287,-6.585,-0.181,1.259,-6.056,-0.324
860,-0.322,6.63,1.229,-0.224,3.416,0.0,0.76,-0.692,-0.71,7.637,6.736,-0.445,0.499,0.743,-0.209,0.239,-6.191,0.254,1.327,-6.247,-0.212
861,-0.445,6.114,0.996,-0.679,2.325,0.0,0.891,-0.384,-0.852,7.139,4.956,-0.63,0.008,0.617,-0.391,0.44,-5.744,0.199,1.008,-5.109,-0.211
862,-0.463,6.865,0.371,-0.132,2.862,0.0,0.682,-0.582,-0.83,7.924,5.895,-0.654,0.344,0.681,-0.47,0.298,-6.274,-0.141,1.117,-6.014,-0.145
863,-0.575,7.201,0.569,-0.147,3.422,0.0,0.775,-0.519,-1.343,8.666,7.159,-0.457,0.579,0.973,-0.369,0.403,-6.741,-0.199,0.842,-7.072,-0.226
864,-0.138,6.754,1.227,0.16,3.046,0.0,0.818,-0.472,-0.896,7.817,6.906,-0.456,0.502,0.844,0.046,0.097,-6.341,-0.077,0.956,-6.361,-0.366
865,-0.285,6.546,1.206,0.198,3.551,0.0,0.778,-0.449,-0.876,7.301,7.124,-0.803,0.397,0.962,0.347,0.201,-5.841,-0.09,1.216,-6.036,-0.28
866,-0.915,6.361,0.84,-0.166,2.668,0.0,0.757,-0.35,-1.224,7.393,5.416,-0.62,0.515,0.928,-0.339,0.451,-5.873,-0.034,1.093,-5.408,-0.096
867,-0.086,6.879,1.067,0.224,3.895,0.0,0.725,-0.395,-0.963,7.608,8.369,-0.776,0.591,1.136,0.654,0.016,-6.31,-0.266,0.971,-6.85,-0.44
868,-0.543,6.462,0.059,0.053,3.047,0.0,0.64,-0.399,-0.784,7.918,6.795,-0.502,0.411,0.837,-0.001,0.338,-6.225,-0.359,0.966,-6.157,-0.171
869,-0.108,7.011,1.116,-0.378,2.854,0.0,0.776,-0.569,-0.594,8.115,6.716,-0.669,0.206,0.735,0.131,0.07,-6.489,0.042,1.031,-6.304,-0.378
870,-0.12,7.557,0.2,0.2,3.253,0.0,0.739,-0.446,-0.632,8.453,7.256,-0.72,0.324,1.056,0.474,0.156,-6.878,-0.164,0.973,-6.664,-0.326
871,-0.163,6.603,0.641,-0.167,2.777,0.0,0.906,-0.36,-0.677,8.192,6.221,-0.537,0.226,1.009,0.163,0.365,-6.39,0.071,1.249,-5.972,-0.316
872,0.174,7.241,0.632,-0.362,2.331,0.0,0.859,-0.596,-0.958,8.414,6.208,-0.668,0.03,0.741,0.103,0.093,-6.849,0.057,1.026,-6.171,-0.457
873,-0.136,6.092,0.482,-0.249,2.829,0.0,0.591,-0.61,-0.653,7.641,6.226,-0.341,0.362,0.766,-0.047,0.126,-6.003,0.141,0.928,-6.048,-0.112
874,0.061,6.259,0.62,0.227,3.599,0.0,0.656,-0.576,-0.613,7.478,7.472,-0.717,0.45,1.015,0.428,-0.05,-5.752,-0.09,1.083,-6.099,-0.473
875,0.147,6.397,-0.122,-0.184,1.922,0.0,0.76,-0.422,-0.237,8.065,5.21,-0.449,0.188,0.65,0.132,0.081,-6.323,-0.01,1.134,-5.385,-0.625
