x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y,x15,x16,x17,x18,x19,x20
-0.402,-3.997,0.236,0.499,-0.184,0.27,0.253,1.459,0.376,-0.409,0.665,0.712,-3.42,0.881,0.0,0.063,-0.832,-0.075,-0.594,-0.051,2.204
-0.786,-3.66,-0.201,0.38,-0.112,0.619,0.247,1.241,0.131,-0.313,0.12,0.811,-3.908,0.89,0.0,0.219,-1.383,0.375,-0.577,0.064,2.267
-0.361,-4.305,0.158,0.63,-0.41,0.108,0.2,1.939,0.334,-0.585,1.226,0.783,-4.098,0.794,0.0,0.022,-0.618,0.08,-0.261,-0.198,2.292
-0.8,-3.258,0.024,0.195,-0.187,0.363,-0.037,1.408,0.238,-0.344,0.523,0.564,-3.724,1.127,0.0,0.111,-0.827,0.177,-0.472,-0.167,2.169
-0.1,-4.143,0.118,0.768,-0.614,0.001,0.447,2.157,0.605,-0.619,1.24,0.688,-3.522,1.037,0.0,0.516,-0.192,0.382,-0.226,0.187,1.957
-0.66,-3.922,0.28,0.543,-0.352,0.359,0.325,1.285,0.394,-0.514,0.685,0.404,-4.014,0.838,0.0,0.229,-0.801,0.163,-0.798,0.209,2.002
-0.095,-3.584,0.081,0.744,-0.444,0.143,0.08,1.847,0.637,-0.258,0.488,0.801,-3.158,1.244,0.0,0.06,-0.227,-0.053,0.014,-0.183,2.384
-0.652,-4.268,-0.009,0.627,-0.544,0.124,0.414,1.794,0.582,-0.68,0.692,0.612,-4.007,0.977,0.0,0.194,-0.159,0.165,-0.541,0.054,2.056
-0.243,-4.154,0.069,0.711,-0.327,0.286,0.224,1.401,0.408,-0.348,0.629,0.624,-3.628,0.891,0.0,0.015,-0.6,0.051,-0.421,-0.316,2.265
-0.336,-3.536,0.136,0.542,-0.383,0.349,0.313,1.628,0.286,-0.416,0.577,0.917,-3.796,1.005,0.0,0.152,-0.673,0.102,-0.376,0.052,2.431
-0.59,-4.123,0.316,0.576,-0.326,0.157,0.272,1.623,0.347,-0.28,0.809,0.716,-4.148,1.279,0.0,-0.092,-0.796,0.103,-0.418,-0.098,2.278
-0.683,-4.308,-0.178,0.549,-0.366,0.315,0.052,1.476,0.295,-0.474,0.708,0.483,-3.241,0.941,0.0,0.184,-0.638,0.23,-0.533,-0.272,1.847
-0.55,-4.25,0.05,-0.124,0.22,0.924,0.141,0.788,-0.046,-0.34,0.02,0.554,-3.762,0.558,0.0,-0.009,-1.847,0.367,-0.445,-0.328,2.233
-0.428,-4.908,-0.08,0.298,-0.28,0.712,0.243,1.415,0.116,-0.422,0.54,0.73,-3.814,0.764,0.0,0.088,-1.288,0.29,-0.251,-0.067,2.292
-0.441,-4.608,0.06,0.063,0.033,0.996,0.23,0.812,0.152,-0.362,-0.056,0.75,-3.988,0.751,0.0,0.05,-1.667,0.2,-0.643,-0.137,2.447
-0.516,-3.145,0.286,-0.012,0.013,0.509,0.173,1.246,-0.05,-0.428,0.356,0.538,-3.766,0.559,0.0,0.121,-1.296,-0.072,-0.884,-0.022,2.177
0.013,-2.545,0.211,0.362,-0.335,-0.168,0.221,1.691,0.418,-0.353,0.924,0.74,-3.47,0.834,0.0,0.084,-0.245,0.141,-0.22,0.033,2.19
-0.683,-4.985,0.28,0.154,-0.039,0.779,0.158,1.097,0.161,-0.527,0.438,0.693,-4.101,0.848,0.0,0.113,-1.407,-0.038,-0.717,-0.232,2.41
-0.769,-4.617,0.208,0.007,0.109,0.993,0.11,0.925,0.011,-0.385,-0.039,0.799,-3.843,0.87,0.0,0.071,-2.015,0.029,-0.863,-0.241,2.234
-0.271,-3.143,0.043,0.382,-0.137,0.474,0.139,1.343,0.338,-0.048,0.343,0.589,-3.696,0.982,0.0,-0.112,-0.924,0.022,-0.428,-0.11,2.283
-0.877,-3.992,-0.046,0.355,-0.159,0.721,-0.011,1.133,0.223,-0.38,0.661,0.532,-4.114,0.771,0.0,0.253,-1.243,-0.025,-0.846,-0.192,1.903
-0.596,-4.967,0.066,0.182,-0.042,0.832,0.237,1.199,0.113,-0.349,0.17,0.44,-3.516,0.862,0.0,0.036,-1.672,-0.078,-0.9,-0.114,2.146
-0.376,-3.618,-0.014,0.666,-0.332,0.126,0.134,1.694,0.308,-0.421,0.621,0.717,-3.836,1.052,0.0,0.141,-0.506,0.006,-0.73,-0.09,2.119
-0.239,-4.906,0.151,0.632,-0.507,0.143,0.471,1.82,0.418,-0.57,1.133,0.562,-3.857,0.91,0.0,0.145,-0.485,0.292,-0.465,-0.155,2.098
-0.253,-4.417,-0.206,0.963,-0.559,0.191,0.375,2.018,0.803,-0.55,1.377,0.611,-3.694,1.136,0.0,0.215,-0.327,0.393,-0.189,-0.026,2.101
-0.564,-4.586,0.336,-0.046,0.033,0.855,0.101,0.971,0.021,-0.173,-0.061,0.79,-4.376,0.766,0.0,0.137,-1.709,0.025,-0.912,-0.327,2.393
-0.292,-3.738,-0.01,0.377,-0.275,0.026,0.35,1.677,0.509,-0.639,0.708,0.639,-3.925,0.94,0.0,0.427,-0.438,0.148,-0.481,-0.154,2.008
0.139,-3.002,0.219,0.457,-0.278,0.17,0.316,1.621,0.346,-0.146,0.696,0.552,-3.072,0.982,0.0,0.063,-0.722,-0.154,-0.48,0.216,2.126
0.09,-4.406,0.006,0.748,-0.678,-0.045,0.575,2.057,0.558,-0.364,1.689,0.511,-4.06,0.944,0.0,0.192,-0.085,0.297,-0.571,0.018,2.095
-0.475,-4.753,0.067,0.477,-0.361,0.3,0.268,1.665,0.674,-0.545,0.713,0.589,-3.72,0.994,0.0,0.261,-0.383,0.094,-0.583,-0.09,1.921
0.07,-2.934,-0.111,0.73,-0.61,-0.244,0.371,2.134,0.43,-0.436,1.141,0.742,-3.464,0.903,0.0,0.436,0.087,0.404,-0.35,0.216,2.015
-0.427,-3.711,0.149,0.823,-0.509,-0.124,0.29,1.635,0.547,-0.339,0.557,0.644,-4.051,0.997,0.0,0.104,-0.121,0.112,-0.68,-0.114,2.074
-0.03,-3.832,-0.138,0.826,-0.585,0.104,0.48,1.987,0.36,-0.275,1.028,0.858,-3.971,1.272,0.0,-0.036,-0.295,0.6,-0.028,-0.068,2.602
-0.485,-4.315,0.208,0.098,-0.119,0.522,0.074,1.395,0.25,-0.277,0.523,0.699,-3.964,0.946,0.0,0.099,-1.073,-0.077,-0.824,-0.018,2.425
-0.3,-3.848,0.227,0.331,-0.184,0.638,0.347,1.313,0.233,-0.31,0.338,0.621,-3.178,0.732,0.0,0.287,-1.182,0.197,-0.426,0.356,1.982
-0.508,-3.987,0.016,0.86,-0.471,0.085,0.137,1.888,0.432,-0.546,0.95,0.622,-3.614,1.18,0.0,0.157,-0.412,0.423,-0.121,-0.145,2.14
-0.357,-3.94,0.105,0.331,-0.217,0.486,0.438,1.47,0.353,-0.275,0.439,0.64,-3.721,0.928,0.0,0.109,-0.935,0.074,-0.456,0.015,2.226
-0.568,-4.288,0.054,0.477,-0.283,0.375,0.378,1.602,0.083,-0.391,0.579,0.704,-3.813,0.985,0.0,0.027,-1.062,0.223,-0.578,-0.257,2.108
-0.623,-4.776,0.167,0.12,-0.111,0.561,0.118,1.444,0.287,-0.377,0.326,0.855,-3.784,0.965,0.0,0.129,-1.28,0.167,-0.317,-0.344,2.54
0.04,-2.656,0.334,0.898,-0.489,-0.172,0.313,1.895,0.407,-0.372,1.013,0.64,-3.514,1.006,0.0,0.117,-0.052,-0.069,-0.481,0.13,2.074
-0.811,-3.183,0.061,-0.006,0.164,0.444,-0.253,1.426,0.026,-0.448,0.481,0.59,-3.454,1.024,0.0,0.085,-1.418,0.124,-0.563,-0.277,2.109
-0.219,-4.23,-0.053,0.453,-0.237,0.525,0.214,1.37,0.282,-0.189,0.461,0.863,-4.041,1.037,0.0,0.096,-0.739,0.455,-0.303,-0.119,2.452
-0.491,-3.081,0.136,0.331,-0.269,0.16,0.199,1.712,0.328,-0.34,0.758,0.542,-3.613,0.969,0.0,0.049,-0.528,0.168,-0.532,-0.098,2.049
-0.445,-3.111,0.184,0.359,-0.4,-0.135,0.211,1.754,0.305,-0.431,0.871,0.857,-3.526,1.118,0.0,0.227,-0.405,0.062,-0.319,-0.24,2.335
-0.362,-3.383,0.29,0.543,-0.359,0.182,0.208,1.705,0.199,-0.56,0.708,0.619,-3.71,1.023,0.0,0.033,-0.566,-0.16,-0.729,-0.222,2.103
-0.235,-4.33,0.069,0.546,-0.286,0.47,0.419,1.501,0.322,-0.38,0.64,0.674,-3.915,0.869,0.0,0.2,-1.037,0.065,-0.649,-0.029,2.275
-0.505,-2.805,0.018,0.213,-0.187,0.181,0.06,1.447,0.163,-0.35,0.482,0.723,-3.689,0.937,0.0,0.12,-1.053,0.148,-0.354,0.04,2.371
-0.406,-3.216,0.131,0.228,-0.06,0.307,0.285,1.355,0.292,-0.316,0.611,0.911,-3.465,0.982,0.0,0.207,-0.995,0.174,-0.36,0.09,2.249
-0.917,-5.181,0.025,-0.06,0.052,0.673,-0.165,1.277,0.102,-0.545,0.182,0.527,-3.391,0.754,0.0,0.165,-1.579,0.101,-0.423,-0.36,1.883
-0.74,-3.822,0.06,-0.448,0.373,1.053,-0.1,0.8,-0.349,-0.405,-0.174,0.606,-3.406,0.538,0.0,0.221,-2.489,-0.157,-1.167,-0.34,1.794
-0.637,-4.944,0.047,0.273,-0.182,0.709,0.115,1.451,0.407,-0.37,0.638,0.632,-3.772,1.075,0.0,0.328,-1.334,0.211,-0.514,-0.21,2.014
-0.612,-5.003,0.038,0.259,-0.111,0.725,0.101,1.251,0.065,-0.465,0.511,0.62,-3.468,0.87,0.0,-0.085,-1.489,0.171,-0.496,-0.218,2.152
-0.617,-4.568,0.022,0.088,-0.111,0.63,0.13,1.274,0.19,-0.286,0.424,0.811,-3.839,1.05,0.0,0.12,-1.288,0.128,-0.626,-0.315,2.261
-0.041,-4.388,0.26,0.685,-0.467,0.166,0.274,1.896,0.447,-0.488,1.038,0.737,-3.813,1.144,0.0,-0.024,-0.515,0.241,-0.41,-0.209,2.291
-0.52,-5.423,-0.035,0.727,-0.49,0.076,0.294,1.976,0.331,-0.412,1.182,0.666,-4.242,1.405,0.0,0.032,-0.516,0.366,-0.288,-0.193,2.346
-0.419,-3.838,-0.06,0.468,-0.357,0.446,0.182,1.47,0.377,-0.187,0.711,0.629,-3.62,1.025,0.0,0.118,-0.859,0.286,-0.352,0.046,2.275
0.005,-3.987,0.123,0.711,-0.459,0.31,0.515,2.023,0.471,-0.442,1.242,0.584,-3.635,1.02,0.0,0.192,-0.63,0.263,-0.287,0.038,2.141
-0.665,-3.776,0.004,0.024,-0.069,0.631,0.19,1.256,0.141,-0.454,0.259,0.719,-3.781,1.256,0.0,-0.01,-1.119,0.078,-0.635,-0.139,2.005
-0.528,-3.739,-0.06,0.151,-0.173,0.599,0.171,1.369,0.254,-0.389,0.601,0.674,-3.4,1.044,0.0,0.192,-1.321,-0.018,-0.633,-0.271,2.086
-0.503,-3.959,-0.024,0.695,-0.39,0.207,0.317,1.637,0.553,-0.541,0.815,0.621,-3.773,1.166,0.0,0.272,-0.477,0.209,-0.25,-0.105,2.076
-0.481,-3.113,-0.011,0.354,-0.258,0.27,0.178,1.553,0.282,-0.442,0.651,0.694,-3.501,1.152,0.0,0.102,-0.609,0.049,-0.72,-0.06,2.103
-0.337,-3.785,0.084,0.441,-0.428,-0.247,0.271,1.827,0.542,-0.39,0.887,0.733,-3.566,1.301,0.0,0.043,0.046,0.186,-0.363,-0.278,2.192
-0.617,-3.305,0.042,-0.132,0.17,0.769,-0.035,0.857,0.222,-0.265,0.261,0.581,-3.968,0.597,0.0,0.283,-1.52,-0.187,-0.819,-0.265,2.166
-0.335,-3.183,0.03,0.6,-0.444,-0.141,0.305,1.711,0.754,-0.368,1.04,0.256,-3.598,1.093,0.0,0.171,-0.131,0.251,-0.256,0.133,1.833
-0.504,-4.52,0.03,-0.193,0.214,0.982,0.01,0.517,-0.148,-0.437,-0.074,0.749,-4.184,0.381,0.0,0.144,-2.315,0.208,-0.981,-0.181,2.007
-0.17,-2.949,0.178,0.251,-0.146,0.327,0.415,1.389,0.185,-0.309,0.362,0.605,-3.552,0.736,0.0,0.343,-0.932,0.114,-0.518,0.112,1.999
-0.547,-5.032,0.105,0.307,-0.195,0.516,0.182,1.516,0.332,-0.426,0.833,0.923,-3.633,1.021,0.0,0.224,-1.052,0.098,-0.521,-0.208,2.191
-0.289,-4.578,0.127,0.619,-0.463,0.215,0.381,1.864,0.45,-0.516,0.875,0.732,-3.789,1.151,0.0,0.294,-0.514,0.195,-0.332,-0.139,2.113
-0.522,-3.776,-0.015,0.398,-0.248,0.209,0.228,1.53,0.08,-0.498,0.354,0.676,-3.605,0.972,0.0,0.0,-1.054,0.297,-0.626,-0.336,2.154
-0.363,-4.251,0.248,0.314,-0.34,0.511,0.111,1.558,0.268,-0.374,0.76,0.865,-3.379,0.883,0.0,0.311,-1.244,0.026,-0.564,-0.096,1.99
-0.428,-3.795,0.174,0.114,-0.134,0.435,0.222,1.495,0.117,-0.199,0.759,0.709,-4.173,0.825,0.0,0.108,-1.131,0.033,-0.708,-0.143,2.408
0.057,-3.527,0.125,0.723,-0.504,-0.081,0.521,1.959,0.378,-0.372,1.099,0.741,-3.642,1.179,0.0,0.146,-0.166,0.289,-0.397,0.091,2.231
-0.73,-4.744,0.167,0.398,-0.139,0.563,0.129,1.467,0.216,-0.391,0.636,0.625,-4.095,1.022,0.0,-0.03,-1.206,0.006,-0.631,-0.211,2.459
-0.469,-4.407,0.109,0.392,-0.217,0.462,0.197,1.57,0.304,-0.337,0.632,0.625,-3.653,1.108,0.0,0.017,-0.87,0.154,-0.167,-0.407,2.319
-0.527,-3.241,0.035,0.031,0.12,0.97,0.036,1.01,-0.215,-0.344,-0.452,0.831,-3.563,0.75,0.0,0.061,-1.933,0.145,-0.478,-0.182,2.436
-0.399,-3.392,0.261,0.318,-0.195,0.583,0.147,1.28,0.264,-0.369,0.411,0.778,-3.971,0.664,0.0,0.087,-1.121,0.106,-0.536,0.189,2.337
-0.646,-4.0,-0.02,0.669,-0.243,0.247,0.41,1.471,0.441,-0.606,0.495,0.62,-3.614,1.221,0.0,-0.09,-0.484,0.368,-0.263,-0.082,2.272
0.027,-4.145,0.149,0.511,-0.236,0.372,0.262,1.491,0.167,-0.351,0.618,0.796,-3.376,0.607,0.0,0.325,-1.1,0.092,-0.527,-0.117,2.058
-0.449,-3.151,0.223,0.181,-0.197,0.484,0.353,1.336,0.107,-0.436,0.642,0.768,-3.442,1.01,0.0,0.141,-1.03,0.236,-0.15,0.378,2.25
-0.819,-4.346,0.086,0.136,0.045,0.748,-0.223,1.073,0.085,-0.407,0.231,0.391,-4.261,0.511,0.0,0.071,-1.432,0.101,-0.784,-0.454,2.054
-0.018,-3.276,0.22,0.612,-0.441,0.01,0.446,1.631,0.315,-0.227,0.917,0.746,-3.637,0.882,0.0,0.181,-0.31,0.162,-0.525,-0.041,2.11
-0.414,-3.982,0.111,0.495,-0.262,0.293,0.368,1.672,0.264,-0.481,0.755,0.777,-3.629,1.205,0.0,0.091,-0.765,0.015,-0.239,0.15,2.336
-0.394,-3.619,0.219,0.181,-0.154,0.447,0.316,1.427,0.109,-0.387,0.605,0.842,-3.775,0.924,0.0,0.057,-1.194,0.009,-0.762,-0.014,2.147
-0.293,-3.844,0.195,0.333,-0.327,0.172,0.33,1.87,0.229,-0.54,0.909,0.687,-3.511,1.059,0.0,0.071,-0.675,0.349,-0.277,0.032,2.239
-0.541,-3.78,0.349,0.172,0.092,0.823,-0.079,0.926,0.049,-0.457,0.16,0.703,-3.795,0.811,0.0,0.061,-1.51,-0.117,-0.775,-0.337,2.3
-0.432,-4.475,0.117,0.103,-0.153,0.582,0.149,1.751,0.138,-0.537,0.699,0.936,-3.23,1.16,0.0,0.081,-1.085,0.245,-0.218,-0.126,2.318
-0.562,-4.05,0.132,0.53,-0.382,0.283,0.384,1.905,0.363,-0.694,0.965,0.71,-3.734,0.927,0.0,0.377,-0.839,0.101,-0.424,-0.033,2.17
-0.724,-3.713,-0.086,0.263,-0.193,0.397,0.321,1.57,0.261,-0.523,0.675,0.501,-3.617,1.013,0.0,0.161,-0.863,0.401,-0.335,0.114,2.054
-0.223,-3.723,0.168,0.854,-0.643,-0.087,0.28,1.889,0.702,-0.584,0.866,0.647,-3.935,1.018,0.0,0.06,0.234,0.058,-0.305,-0.106,2.323
-0.65,-4.739,0.149,0.242,-0.153,0.697,0.185,1.209,0.241,-0.587,0.483,0.664,-3.599,0.919,0.0,-0.049,-1.641,0.096,-0.436,-0.04,2.28
-0.481,-4.566,0.227,-0.05,0.237,1.054,-0.031,0.994,-0.187,-0.317,-0.328,0.88,-3.829,0.799,0.0,-0.119,-2.093,-0.004,-0.796,-0.164,2.414
-0.396,-3.755,0.087,0.383,-0.22,0.434,0.368,1.63,0.342,-0.275,0.995,0.763,-3.88,0.998,0.0,0.187,-1.108,-0.069,-0.656,0.013,2.32
-0.444,-4.548,0.013,0.658,-0.357,0.317,0.346,1.957,0.518,-0.655,1.067,0.723,-3.834,1.148,0.0,-0.02,-0.634,0.229,-0.079,-0.179,2.638
-0.417,-4.421,0.089,0.227,-0.28,0.375,0.383,1.501,0.415,-0.23,0.682,0.644,-4.407,1.034,0.0,0.255,-0.769,0.112,-0.637,-0.171,2.212
-0.605,-4.325,0.145,-0.113,0.351,1.003,-0.015,0.643,-0.121,-0.298,-0.011,0.565,-4.256,0.376,0.0,0.122,-2.418,0.036,-0.798,-0.459,2.294
-0.162,-4.957,0.106,0.63,-0.448,0.195,0.428,1.686,0.255,-0.357,0.771,0.766,-3.481,0.955,0.0,-0.171,-0.492,0.128,-0.395,-0.141,2.414
-0.446,-3.168,0.068,0.625,-0.284,0.258,0.275,1.513,0.437,-0.339,0.771,0.689,-3.544,1.207,0.0,-0.099,-0.349,0.288,-0.341,0.023,2.453
-0.562,-5.34,0.203,0.451,-0.325,0.248,0.048,1.801,0.397,-0.453,1.044,0.905,-3.976,1.064,0.0,0.226,-0.996,-0.053,-0.369,-0.298,2.132
-0.712,-3.801,0.098,-0.109,0.166,0.947,0.035,0.826,-0.217,-0.185,-0.315,0.644,-4.294,0.586,0.0,0.048,-2.225,0.184,-0.974,-0.262,2.414
-0.738,-2.839,0.095,0.412,-0.136,0.239,0.124,1.545,0.207,-0.316,0.675,0.661,-3.696,0.942,0.0,-0.009,-0.833,-0.06,-0.702,0.074,2.129
0.229,-3.786,0.203,0.989,-0.857,-0.434,0.286,2.395,0.754,-0.442,1.484,0.683,-3.801,0.775,0.0,0.02,0.763,0.294,-0.247,-0.132,2.402
-0.888,-3.95,0.114,0.116,0.068,0.933,-0.12,0.898,-0.042,-0.176,0.109,0.543,-4.306,0.781,0.0,0.137,-1.874,0.02,-0.933,-0.244,2.041
-0.349,-4.527,0.04,0.063,-0.028,0.766,0.454,1.542,0.237,-0.39,0.318,0.71,-3.612,1.174,0.0,-0.057,-1.373,0.135,-0.179,0.057,2.496
-0.445,-3.761,0.08,0.157,-0.056,0.453,0.061,1.139,0.016,-0.182,0.163,0.629,-3.599,0.836,0.0,0.134,-1.31,0.18,-0.812,-0.14,1.975
-0.318,-3.391,-0.017,0.034,-0.016,0.501,0.218,1.07,0.239,-0.306,0.279,0.714,-3.383,0.77,0.0,0.056,-1.075,0.571,0.112,0.043,2.338
-0.687,-4.326,0.153,-0.131,0.091,0.897,-0.043,0.933,-0.116,-0.532,0.031,0.614,-4.106,0.844,0.0,0.055,-1.931,-0.002,-0.971,-0.348,2.166
-0.274,-3.294,0.115,0.456,-0.187,0.497,0.187,1.155,0.425,-0.216,0.655,0.609,-3.349,0.974,0.0,0.183,-0.916,0.098,-0.547,0.189,1.952
-0.234,-5.059,0.037,0.702,-0.509,0.099,0.547,1.95,0.373,-0.581,1.069,0.731,-3.884,0.824,0.0,0.098,-0.554,0.269,-0.287,0.036,2.277
-0.374,-4.244,0.259,0.18,-0.12,0.732,0.264,1.108,0.134,-0.07,0.391,0.587,-3.932,1.01,0.0,0.059,-1.445,0.168,-0.426,0.203,2.364
-0.938,-4.227,0.013,-0.697,0.622,1.22,-0.423,0.4,-0.402,-0.366,-0.554,0.679,-3.152,0.315,0.0,0.202,-2.677,-0.281,-1.053,-0.604,1.844
-0.652,-3.693,-0.007,0.411,-0.313,0.329,0.173,1.541,0.482,-0.537,1.08,0.815,-3.901,1.175,0.0,0.197,-0.68,0.127,-0.643,-0.18,2.066
-0.83,-3.781,0.034,0.384,-0.062,0.549,0.128,1.358,0.25,-0.296,0.501,0.764,-3.581,0.972,0.0,0.294,-1.249,0.004,-1.092,-0.398,2.01
-0.703,-4.508,0.104,-0.073,0.125,0.73,-0.152,1.208,0.021,-0.614,0.182,0.535,-3.178,0.699,0.0,0.138,-1.692,0.005,-0.738,-0.466,1.901
-0.448,-3.624,-0.005,0.132,-0.077,0.485,0.04,1.574,0.07,-0.237,0.553,0.949,-3.704,0.996,0.0,-0.052,-1.211,0.246,-0.344,-0.147,2.395
-0.402,-4.076,0.236,0.341,-0.206,0.538,0.387,1.587,0.215,-0.494,0.621,0.809,-3.373,1.412,0.0,-0.237,-0.902,0.166,-0.187,-0.123,2.523
-0.132,-3.98,-0.012,0.606,-0.487,0.064,0.514,1.723,0.343,-0.389,0.763,0.734,-3.7,1.062,0.0,0.136,-0.242,0.238,-0.429,0.198,2.22
-0.62,-3.172,-0.016,0.23,-0.049,0.671,0.134,1.206,0.216,-0.516,0.323,0.817,-3.68,1.131,0.0,0.187,-1.386,0.277,-0.404,-0.143,2.19
-0.249,-3.94,0.262,0.354,-0.347,0.287,0.46,1.722,0.461,-0.316,0.83,0.611,-4.017,1.201,0.0,-0.037,-0.816,0.151,-0.461,0.145,2.426
-0.241,-4.654,0.129,0.623,-0.636,0.104,0.333,1.754,0.613,-0.398,1.056,0.594,-3.655,1.133,0.0,0.093,-0.336,0.318,-0.247,-0.272,2.116
-0.303,-4.507,0.249,0.559,-0.336,0.398,0.324,1.536,0.553,-0.468,0.641,0.621,-3.436,1.028,0.0,0.179,-0.75,0.038,-0.366,-0.074,2.141
-0.571,-3.233,0.063,0.496,-0.383,0.153,0.147,1.623,0.506,-0.566,0.623,0.646,-3.514,1.037,0.0,0.315,-0.39,0.075,-0.426,-0.044,2.165
-0.668,-3.829,0.187,0.194,-0.127,0.503,0.204,1.33,0.206,-0.268,0.293,0.561,-3.697,0.878,0.0,0.176,-1.104,-0.072,-0.734,-0.325,2.01
-0.626,-3.812,0.174,0.069,-0.147,0.414,0.171,1.354,0.164,-0.285,0.571,0.535,-3.938,0.978,0.0,0.036,-0.978,0.099,-0.649,-0.152,2.12
-0.625,-4.953,0.105,0.492,-0.366,0.446,0.276,1.625,0.29,-0.5,1.047,0.724,-3.91,1.285,0.0,0.108,-1.093,0.351,-0.558,-0.133,2.203
-0.282,-4.005,0.054,0.776,-0.528,0.001,0.421,1.668,0.58,-0.24,0.843,0.448,-4.171,1.21,0.0,0.065,-0.169,0.214,-0.346,-0.207,2.215
-0.698,-3.682,0.164,0.124,-0.031,0.548,0.113,1.291,0.145,-0.419,0.559,0.798,-3.841,0.817,0.0,0.305,-1.392,0.141,-0.884,-0.293,2.375
-0.655,-4.895,0.207,-0.205,0.118,0.702,0.073,1.162,0.262,-0.38,0.267,0.685,-4.019,0.94,0.0,0.229,-1.795,0.048,-0.644,-0.262,2.393
-0.701,-4.16,0.112,-0.501,0.494,1.494,-0.187,0.657,-0.249,-0.564,-0.283,0.753,-4.066,0.598,0.0,0.097,-2.836,-0.136,-1.056,-0.253,2.354
-0.794,-4.655,0.054,0.1,-0.097,0.916,0.117,1.46,0.108,-0.383,0.556,0.867,-4.452,0.891,0.0,0.067,-1.874,0.094,-0.633,-0.239,2.673
-0.325,-4.019,0.359,0.185,-0.171,0.379,0.195,1.569,0.432,-0.382,0.619,0.773,-4.043,0.77,0.0,0.237,-0.821,-0.026,-0.503,-0.049,2.283
-0.646,-4.663,0.116,0.014,0.034,0.788,0.322,0.965,0.087,-0.592,0.292,0.623,-4.053,0.722,0.0,0.274,-1.805,-0.006,-1.072,-0.247,1.998
-0.291,-3.641,0.155,0.561,-0.392,0.163,0.328,1.737,0.502,-0.518,1.06,0.772,-3.975,1.188,0.0,0.299,-0.526,0.07,-0.564,-0.059,2.15
-0.661,-3.031,0.168,0.406,-0.272,0.261,0.254,1.595,0.253,-0.597,0.758,0.706,-3.844,1.188,0.0,0.159,-0.775,0.079,-0.692,-0.039,2.162
-0.409,-3.607,-0.12,0.854,-0.385,0.154,0.11,1.681,0.576,-0.233,0.425,0.639,-3.75,1.053,0.0,-0.01,-0.19,0.234,-0.035,-0.243,2.524
-0.804,-4.291,0.071,0.362,-0.186,0.758,0.116,1.444,0.313,-0.447,0.622,0.699,-4.182,1.107,0.0,0.055,-1.094,0.136,-0.59,-0.065,2.217
-0.51,-3.879,-0.002,0.282,-0.123,0.499,0.08,1.015,0.235,-0.094,0.261,0.618,-4.274,0.945,0.0,0.013,-0.848,0.156,-0.643,-0.319,2.238
-0.675,-4.059,0.03,-0.333,0.285,0.956,-0.038,0.935,-0.196,-0.242,-0.03,0.794,-3.794,0.559,0.0,-0.054,-2.123,0.083,-0.669,-0.437,2.532
-0.693,-4.527,0.075,0.453,-0.335,0.541,0.273,1.453,0.239,-0.435,0.433,0.535,-4.302,1.015,0.0,0.071,-0.904,0.145,-0.642,-0.344,2.355
-0.138,-3.56,0.334,0.775,-0.641,-0.119,0.306,1.967,0.591,-0.358,1.085,0.821,-3.754,0.79,0.0,0.257,0.123,0.091,-0.339,-0.217,2.208
-0.33,-5.386,0.141,0.439,-0.366,0.548,0.301,1.405,0.596,-0.413,0.862,0.5,-3.591,0.896,0.0,0.082,-1.032,0.127,-0.432,-0.23,2.009
-0.078,-4.142,0.323,0.636,-0.405,0.011,0.113,1.726,0.415,-0.229,0.888,0.609,-3.818,1.153,0.0,0.054,-0.556,-0.093,-0.556,-0.187,2.265
-0.611,-3.976,0.039,0.646,-0.492,0.063,0.291,1.566,0.488,-0.692,0.708,0.471,-4.021,0.959,0.0,0.119,-0.353,0.18,-0.709,-0.069,1.911
-0.667,-4.65,0.11,0.336,-0.291,0.524,0.294,1.5,0.29,-0.481,0.602,0.695,-4.224,1.092,0.0,-0.05,-0.924,0.138,-0.606,-0.282,2.253
-0.424,-4.8,0.121,0.389,-0.272,0.485,0.214,1.597,0.378,-0.419,0.351,0.505,-3.739,0.719,0.0,0.31,-0.972,0.043,-0.513,-0.252,2.291
-0.428,-4.697,-0.025,0.295,-0.227,0.428,0.176,1.508,0.539,-0.452,0.562,0.646,-3.689,0.872,0.0,0.36,-0.899,0.175,-0.581,-0.318,1.918
-0.307,-4.164,0.06,0.425,-0.364,0.218,0.184,1.561,0.512,-0.241,0.761,0.665,-3.814,0.94,0.0,-0.018,-0.417,0.163,-0.372,-0.206,2.497
-0.111,-3.853,0.232,0.455,-0.374,0.154,0.405,1.961,0.49,-0.558,1.17,0.653,-3.746,0.902,0.0,0.355,-0.714,-0.11,-0.534,0.146,2.216
-0.436,-4.457,0.192,0.587,-0.528,-0.004,0.266,1.924,0.568,-0.57,1.073,0.718,-3.926,1.107,0.0,0.056,-0.187,0.089,-0.535,-0.092,2.169
-0.652,-3.603,0.17,0.172,0.076,0.619,-0.065,1.086,0.155,-0.503,0.219,0.455,-3.813,0.462,0.0,0.165,-1.736,-0.178,-0.931,-0.218,2.077
-0.537,-3.842,0.133,0.424,-0.316,0.213,0.276,1.595,0.302,-0.62,0.757,0.716,-3.754,0.952,0.0,0.154,-0.62,0.131,-0.671,-0.373,2.136
