Unnamed: 0,x0,y,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
723,0.106,0.0,7.944,-0.543,0.832,-3.405,-2.758,-0.511,-6.112,0.372,1.267,1.66,2.683,-2.054,-1.445,-0.022,-1.761,0.182,0.137,0.576,8.771
724,-0.206,0.0,6.739,-0.583,0.543,-4.061,-2.229,-0.376,-5.531,0.406,1.019,1.702,3.353,-1.879,-1.242,-0.048,-1.862,-0.128,-0.043,-1.205,7.679
725,0.052,0.0,7.947,-0.863,0.792,-4.828,-2.404,-0.509,-6.113,0.458,1.29,1.728,2.534,-2.204,-1.133,-0.186,-1.473,0.174,0.138,-0.746,8.739
726,0.203,0.0,7.484,-0.818,0.716,-4.034,-2.478,-0.477,-5.591,0.447,0.95,1.804,2.091,-1.861,-1.272,-0.301,-1.164,-0.069,0.129,-0.45,7.906
727,0.056,0.0,7.898,-0.934,0.685,-3.936,-2.376,-0.377,-5.773,0.496,1.251,1.717,2.563,-2.227,-1.18,-0.445,-1.397,0.151,0.232,-0.338,8.494
728,0.221,0.0,8.165,-0.871,0.746,-4.655,-2.363,-0.678,-6.102,1.322,1.043,1.788,3.19,-2.019,-1.285,-0.445,-1.626,-0.029,0.422,-0.555,8.642
729,-0.161,0.0,8.332,-0.763,0.794,-3.82,-2.542,-0.642,-6.37,0.407,1.258,1.705,2.855,-2.077,-1.12,0.085,-1.664,-0.211,0.407,0.329,9.054
730,0.559,0.0,7.564,-1.228,0.677,-2.537,-2.667,-0.432,-5.56,0.781,0.984,1.907,1.613,-2.067,-1.342,-0.49,-0.765,0.199,0.132,1.409,7.745
731,-0.13,0.0,7.708,-0.72,0.803,-3.801,-2.574,-0.486,-5.508,0.539,1.094,1.728,2.67,-1.775,-1.284,-0.211,-1.674,0.184,0.052,-0.303,8.109
732,-0.135,0.0,7.233,-0.91,0.756,-4.463,-2.481,-0.592,-5.54,0.308,0.971,1.819,1.534,-1.957,-1.254,-0.169,-0.873,0.328,0.276,-1.026,7.732
733,0.06,0.0,7.649,-0.909,0.697,-2.641,-2.664,-0.351,-5.634,0.313,0.864,1.92,2.174,-2.133,-1.265,-0.253,-0.966,0.109,0.026,0.727,7.96
734,-0.045,0.0,8.133,-0.658,0.424,-4.735,-2.554,-0.39,-6.109,0.536,1.006,2.047,3.48,-2.276,-1.048,-0.132,-1.787,0.13,0.253,-1.131,8.563
735,0.114,0.0,7.667,-0.648,0.731,-4.479,-2.421,-0.512,-5.668,0.594,0.926,1.674,2.575,-2.116,-1.231,-0.322,-1.359,0.18,0.394,-0.73,8.042
736,0.195,0.0,8.062,-0.769,0.756,-4.143,-2.559,-0.661,-6.197,0.583,1.255,1.707,2.719,-2.127,-1.162,-0.421,-1.585,-0.1,0.349,-0.057,8.634
737,-0.047,0.0,7.493,-0.811,0.687,-3.84,-2.334,-0.462,-5.673,0.328,1.228,1.653,2.638,-2.106,-1.175,-0.005,-1.545,0.333,0.138,-0.237,8.073
738,0.1,0.0,7.631,-0.58,0.758,-3.981,-2.357,-0.465,-5.625,0.85,0.948,1.406,3.129,-1.8,-1.339,-0.506,-1.701,-0.096,0.436,-0.342,7.968
739,0.086,0.0,7.843,-0.798,0.742,-3.562,-2.661,-0.838,-6.022,0.58,0.952,1.747,2.778,-1.854,-1.517,-0.205,-1.656,0.365,0.416,0.466,8.53
740,-0.037,0.0,8.772,-0.969,0.62,-3.54,-2.727,-0.535,-6.259,1.028,1.077,1.875,3.603,-1.944,-1.13,-0.499,-2.005,0.172,0.45,0.424,8.995
741,-0.011,0.0,7.566,-0.627,0.888,-3.634,-2.636,-0.622,-5.557,0.787,0.939,1.543,2.979,-1.873,-1.293,-0.529,-1.545,-0.052,0.234,-0.015,7.976
742,0.077,0.0,7.534,-0.834,0.759,-4.268,-2.592,-0.475,-5.74,0.628,1.119,1.712,2.258,-2.13,-1.332,-0.387,-1.167,0.176,0.384,-0.53,7.98
743,-0.06,0.0,8.277,-0.847,0.872,-2.871,-2.623,-0.331,-6.411,0.23,1.145,1.649,2.292,-2.235,-1.268,0.098,-1.464,0.184,0.051,0.912,9.106
744,0.099,0.0,7.658,-0.882,0.711,-4.676,-2.35,-0.462,-5.872,0.496,1.243,1.831,2.188,-2.046,-1.352,-0.192,-1.262,-0.012,0.097,-0.791,8.41
745,0.127,0.0,7.609,-0.752,0.724,-4.139,-2.426,-0.55,-5.858,0.489,1.286,1.745,2.369,-2.07,-1.353,-0.116,-1.543,-0.045,0.319,-0.019,8.688
746,0.217,0.0,7.173,-0.826,0.674,-3.456,-2.49,-0.331,-5.67,0.723,0.994,1.977,2.57,-2.021,-1.194,-0.449,-1.379,-0.02,0.459,-0.013,7.749
747,-0.221,0.0,7.809,-1.014,0.953,-3.497,-2.504,-0.509,-6.082,-0.197,0.971,1.854,1.319,-2.044,-1.026,0.436,-0.776,-0.113,-0.089,0.239,8.486
748,-0.001,0.0,8.302,-1.111,0.707,-4.182,-2.785,-0.449,-6.398,0.051,1.253,2.148,2.068,-2.228,-1.362,0.07,-1.195,0.115,0.095,-0.425,8.831
749,-0.109,0.0,7.087,-0.509,0.702,-4.251,-2.354,-0.585,-5.519,0.798,0.978,1.483,3.19,-2.031,-1.306,-0.09,-1.774,0.126,0.172,-0.617,7.768
750,0.124,0.0,7.125,-0.852,0.621,-4.463,-2.353,-0.481,-5.516,0.777,0.945,1.663,2.587,-2.036,-1.297,-0.268,-1.216,0.219,0.365,-0.822,7.826
751,0.39,0.0,7.635,-0.906,0.66,-4.472,-2.493,-0.388,-5.614,1.061,0.999,1.811,1.708,-2.164,-1.366,-0.533,-0.448,0.273,0.459,-0.651,7.84
752,-0.084,0.0,7.619,-0.664,0.678,-4.174,-2.542,-0.475,-5.921,0.337,1.103,1.762,2.715,-1.935,-1.288,-0.044,-1.842,0.21,0.047,-0.55,8.404
753,0.159,0.0,8.338,-0.919,0.521,-4.056,-2.705,-0.564,-6.27,0.502,1.164,1.984,2.911,-2.194,-1.218,-0.25,-1.651,0.239,0.308,0.185,8.902
754,0.37,0.0,7.668,-0.984,0.691,-3.745,-2.419,-0.448,-5.73,0.869,0.907,1.924,1.597,-2.067,-1.323,-0.559,-0.526,0.062,0.302,0.373,8.112
755,0.081,0.0,8.134,-0.987,0.903,-3.462,-2.699,-0.669,-5.918,0.837,1.041,2.1,2.186,-2.017,-1.191,-0.563,-1.256,0.213,0.319,0.45,8.298
756,-0.015,0.0,7.841,-0.779,0.711,-2.942,-2.423,-0.637,-6.05,0.526,1.2,1.794,3.182,-2.165,-1.344,-0.287,-1.74,0.306,0.242,0.834,8.519
757,0.192,0.0,8.096,-0.892,0.781,-3.666,-2.512,-0.45,-5.721,0.625,1.185,1.741,1.729,-2.126,-1.172,-0.303,-0.707,0.303,0.151,0.228,8.229
758,-0.074,0.0,7.738,-0.658,0.827,-2.028,-2.472,-0.512,-6.076,0.227,1.144,1.641,3.494,-2.062,-1.278,0.061,-1.957,-0.059,0.097,1.081,8.615
759,0.241,0.0,7.734,-0.816,0.721,-3.697,-2.467,-0.515,-5.833,0.944,0.961,1.773,2.554,-2.132,-1.117,-0.472,-1.203,0.04,0.304,-0.021,8.077
760,0.069,0.0,7.015,-1.012,0.982,-2.952,-2.388,-0.493,-5.509,0.63,0.859,1.897,2.078,-1.994,-1.311,-0.027,-1.015,-0.001,0.236,0.424,7.658
761,0.221,0.0,7.9,-0.807,0.7,-3.893,-2.578,-0.673,-5.972,0.975,1.066,1.475,1.772,-2.041,-1.0,-0.533,-0.859,0.018,0.299,0.065,8.156
762,0.223,0.0,8.584,-0.939,0.767,-3.471,-2.453,-0.473,-6.373,0.591,1.142,1.965,0.914,-1.944,-1.132,-0.394,-0.417,-0.013,0.263,0.84,9.071
763,0.266,0.0,7.408,-1.04,0.701,-4.308,-2.518,-0.503,-5.637,1.247,0.961,1.925,2.386,-1.962,-1.48,-0.502,-1.261,0.147,0.414,-0.708,7.843
764,0.34,0.0,8.117,-0.935,0.741,-3.73,-2.743,-0.511,-5.589,0.882,0.865,1.846,1.559,-2.338,-1.205,-0.713,-0.41,0.106,0.209,0.401,7.938
765,-0.007,0.0,7.214,-0.697,0.628,-4.494,-2.195,-0.362,-5.72,0.566,1.262,1.72,3.492,-2.124,-1.229,-0.002,-1.871,-0.08,0.149,-0.946,8.299
766,-0.031,0.0,8.333,-0.762,0.815,-3.469,-2.719,-0.516,-6.319,0.201,1.187,1.782,2.27,-1.855,-1.176,0.101,-1.506,0.159,0.202,0.239,9.031
767,-0.12,0.0,7.286,-0.474,0.628,-3.959,-2.381,-0.344,-5.575,0.356,0.978,1.6,3.979,-2.023,-1.431,-0.026,-2.146,0.069,-0.047,-0.595,7.939
768,-0.215,0.0,8.179,-0.572,0.792,-3.413,-2.733,-0.527,-6.136,0.649,1.226,1.632,3.354,-1.972,-1.294,-0.042,-1.832,0.205,0.404,0.286,8.939
769,0.001,0.0,7.547,-0.775,0.828,-4.068,-2.65,-0.284,-5.571,0.193,1.019,1.65,2.716,-2.105,-1.163,-0.2,-1.474,-0.045,0.382,-0.705,7.874
770,0.081,0.0,7.517,-0.884,0.67,-2.187,-2.644,-0.535,-5.658,0.741,0.961,1.88,3.228,-2.029,-1.412,-0.367,-1.688,-0.02,0.355,1.274,8.101
771,-0.047,0.0,7.471,-0.548,0.837,-3.792,-2.446,-0.473,-5.569,0.827,1.03,1.492,2.958,-2.079,-1.405,-0.283,-1.698,0.226,0.173,-0.311,8.085
772,0.233,0.0,7.388,-1.063,0.658,-4.595,-2.536,-0.53,-5.716,0.413,0.923,1.842,1.93,-1.958,-1.036,-0.238,-0.938,0.005,0.29,-0.886,7.887
773,-0.012,0.0,7.639,-0.463,0.686,-3.896,-2.569,-0.331,-5.383,1.116,1.049,1.49,3.827,-2.066,-1.243,-0.416,-1.888,0.255,0.289,-0.443,7.854
774,0.111,0.0,6.999,-0.918,0.861,-4.715,-1.974,-0.319,-5.55,0.559,0.822,1.689,2.71,-1.892,-1.234,-0.211,-1.58,0.047,0.2,-1.242,7.763
775,-0.256,0.0,8.747,-1.021,0.837,-3.305,-2.78,-0.555,-6.366,0.751,1.089,2.009,3.042,-2.142,-1.149,-0.277,-1.481,-0.116,0.237,0.27,8.992
776,-0.157,0.0,7.127,-0.663,0.682,-3.866,-2.277,-0.502,-5.809,0.556,0.975,1.732,3.679,-1.995,-1.394,0.026,-1.987,-0.005,0.038,-0.623,8.067
777,0.039,0.0,8.452,-0.713,1.117,-3.186,-2.858,-0.526,-6.014,0.699,1.237,1.57,2.713,-2.14,-1.313,-0.286,-1.284,0.132,0.262,0.586,8.883
778,0.152,0.0,7.222,-0.85,0.777,-4.378,-2.396,-0.665,-5.596,0.721,1.094,1.769,2.413,-2.164,-1.344,-0.376,-1.206,-0.057,0.516,-0.556,7.739
779,-0.022,0.0,7.981,-0.718,0.688,-5.045,-2.296,-0.611,-6.284,0.51,1.146,1.743,3.642,-2.143,-1.155,-0.037,-1.805,0.076,0.076,-1.054,9.017
780,0.083,0.0,7.934,-1.145,0.861,-4.601,-2.295,-0.548,-5.952,0.787,1.143,1.917,2.477,-2.173,-1.288,-0.334,-1.306,0.131,0.171,-0.712,8.475
781,0.08,0.0,7.771,-0.951,0.727,-3.093,-2.538,-0.423,-6.027,0.715,1.081,1.779,2.872,-2.027,-1.122,-0.246,-1.606,0.195,0.141,0.756,8.497
782,0.129,0.0,8.25,-0.827,0.79,-3.847,-2.435,-0.337,-6.292,0.817,1.242,1.614,2.6,-1.909,-1.363,-0.253,-1.704,0.245,0.349,0.058,9.133
783,-0.32,0.0,8.482,-0.967,0.742,-3.185,-2.571,-0.563,-6.509,-0.065,1.109,1.79,2.384,-2.078,-1.062,0.279,-1.446,0.075,0.375,0.304,9.071
784,0.536,0.0,8.074,-1.074,0.84,-3.131,-2.72,-0.525,-6.164,1.113,1.024,1.828,1.282,-2.125,-1.422,-0.744,-0.338,-0.151,0.271,0.932,8.297
785,0.012,0.0,8.261,-0.674,0.763,-2.834,-2.817,-0.424,-6.082,0.726,0.915,1.494,2.131,-1.871,-1.244,-0.271,-1.226,0.207,0.313,0.852,8.539
786,-0.334,0.0,6.753,-0.674,0.642,-5.341,-2.014,-0.588,-5.816,0.109,1.171,1.693,2.71,-2.099,-1.257,0.132,-1.73,0.164,0.102,-1.934,8.137
787,-0.168,0.0,7.322,-0.406,0.904,-3.481,-2.42,-0.62,-5.723,0.375,1.093,1.506,3.325,-2.104,-1.13,0.108,-2.045,0.087,0.088,-0.191,7.989
788,0.324,0.0,8.095,-0.901,0.61,-3.572,-2.556,-0.557,-5.726,1.346,1.129,1.934,2.024,-2.079,-1.367,-0.548,-0.921,-0.007,0.626,0.553,8.418
789,-0.075,0.0,7.602,-0.878,0.743,-4.689,-2.367,-0.643,-5.855,0.385,1.026,1.924,2.809,-2.297,-1.238,-0.184,-1.69,0.128,0.133,-0.893,8.464
790,-0.061,0.0,7.306,-0.504,0.582,-3.561,-2.522,-0.565,-5.592,-0.065,1.098,1.765,2.96,-2.151,-1.196,0.05,-1.726,0.141,0.162,-0.032,7.965
791,0.023,0.0,7.914,-0.968,0.867,-3.468,-2.632,-0.41,-5.724,0.719,1.365,1.851,2.436,-2.121,-1.242,-0.279,-1.381,0.063,0.232,0.129,8.209
792,0.394,0.0,8.067,-0.931,0.609,-3.883,-2.72,-0.42,-5.829,1.053,0.902,1.881,1.884,-2.049,-1.131,-0.517,-0.909,0.113,0.345,0.126,8.115
793,-0.043,0.0,7.169,-0.687,0.755,-3.803,-2.468,-0.465,-5.574,0.271,0.858,1.668,2.328,-2.041,-1.363,-0.064,-1.398,-0.069,0.211,-0.506,7.706
794,-0.149,0.0,7.279,-0.685,0.836,-4.428,-2.264,-0.513,-5.662,0.093,1.288,1.611,2.376,-2.148,-1.191,0.123,-1.598,0.065,0.159,-0.945,8.146
795,0.213,0.0,7.702,-0.946,0.66,-3.352,-2.673,-0.537,-5.583,0.84,0.997,1.771,2.629,-1.915,-1.297,-0.454,-1.316,0.045,0.297,0.321,7.864
796,-0.105,0.0,7.04,-0.719,0.824,-4.011,-2.356,-0.451,-5.656,0.253,1.047,1.462,2.341,-2.081,-1.565,-0.145,-1.288,0.138,0.147,-0.672,7.881
797,0.571,0.0,8.169,-0.66,0.723,-3.571,-2.479,-0.421,-5.96,1.483,1.207,1.742,1.799,-2.298,-1.103,-0.805,-0.593,0.105,0.586,0.746,8.24
798,-0.002,0.0,7.521,-0.693,0.706,-4.128,-2.604,-0.727,-5.705,0.768,1.008,1.821,2.508,-2.216,-1.125,-0.213,-1.169,0.224,0.248,-0.298,7.869
799,0.425,0.0,7.403,-0.774,0.822,-4.796,-2.245,-0.511,-5.46,1.527,1.046,1.706,2.881,-1.993,-1.406,-0.627,-1.256,-0.081,0.465,-0.786,7.816
800,-0.033,0.0,7.514,-0.778,0.81,-3.952,-2.412,-0.578,-5.683,0.554,1.043,1.716,2.942,-2.072,-1.026,-0.082,-1.461,0.023,0.22,-0.497,8.153
801,-0.101,0.0,8.378,-0.953,0.823,-4.208,-2.619,-0.508,-6.066,0.446,1.296,1.795,2.213,-2.096,-1.025,-0.207,-1.27,0.169,0.291,-0.207,8.673
802,0.192,0.0,7.786,-0.982,0.596,-3.169,-2.862,-0.491,-6.0,0.504,1.188,1.896,2.224,-2.059,-1.206,0.022,-1.258,0.175,0.346,0.427,8.32
803,0.096,0.0,8.513,-0.892,0.985,-3.391,-2.805,-0.342,-6.185,0.77,1.35,1.478,2.405,-2.168,-1.399,-0.452,-1.324,0.184,0.502,0.437,9.013
804,-0.352,0.0,7.373,-0.617,1.043,-3.468,-2.854,-0.564,-5.65,0.477,0.979,1.532,3.545,-2.239,-1.349,0.017,-1.765,0.254,0.4,-0.16,7.911
805,-0.026,0.0,7.105,-0.732,0.682,-3.148,-2.587,-0.53,-5.667,0.145,1.156,1.811,2.659,-2.069,-1.477,0.165,-1.732,-0.052,0.333,0.321,8.1
806,0.159,0.0,7.448,-0.678,0.709,-4.744,-2.37,-0.463,-5.657,0.624,1.119,1.641,2.642,-2.012,-1.448,-0.406,-1.428,0.069,0.237,-0.856,8.242
807,0.097,0.0,7.522,-0.587,0.493,-4.541,-2.239,-0.306,-5.675,0.459,1.119,1.646,2.934,-1.861,-1.23,-0.22,-1.653,0.103,0.388,-0.694,8.253
808,-0.077,0.0,7.694,-0.932,0.7,-4.268,-2.486,-0.285,-5.953,-0.028,1.198,1.932,1.805,-2.086,-1.112,0.242,-1.001,0.2,0.175,-0.786,8.276
809,-0.26,0.0,7.445,-0.432,0.751,-4.903,-2.028,-0.55,-5.76,0.52,1.263,1.425,4.053,-2.121,-1.035,-0.129,-1.843,0.015,0.2,-1.397,8.316
810,-0.266,0.0,7.786,-0.576,0.847,-3.271,-2.476,-0.406,-6.234,-0.013,1.243,1.488,3.247,-2.139,-1.233,0.248,-2.08,0.18,-0.076,0.046,8.775
811,0.164,0.0,7.547,-0.548,0.732,-4.892,-2.157,-0.489,-5.664,0.845,0.732,1.621,3.35,-2.133,-1.29,-0.108,-1.652,-0.291,0.434,-1.106,8.225
812,-0.142,0.0,7.787,-0.708,0.773,-4.4,-2.538,-0.436,-5.827,0.287,1.084,1.721,2.983,-2.264,-1.244,-0.09,-1.572,0.012,0.473,-0.74,8.414
813,-0.178,0.0,7.759,-0.525,1.072,-3.521,-2.559,-0.518,-5.835,0.848,0.973,1.385,3.364,-2.07,-1.226,-0.176,-1.665,-0.027,0.175,-0.194,8.249
814,0.32,0.0,7.53,-1.13,0.727,-4.406,-2.354,-0.307,-5.604,0.889,1.057,2.063,1.701,-1.909,-1.258,-0.483,-0.775,-0.026,0.295,-0.618,7.898
815,-0.135,0.0,7.531,-0.719,0.706,-3.654,-2.499,-0.566,-5.575,0.689,1.145,1.718,2.992,-2.071,-1.083,-0.175,-1.798,0.143,0.337,-0.252,8.142
816,-0.008,0.0,7.515,-0.948,0.566,-2.511,-2.639,-0.49,-5.585,0.597,0.891,1.905,2.282,-2.133,-1.365,0.053,-1.069,0.063,0.369,1.125,7.941
817,0.076,0.0,7.436,-0.762,0.761,-3.862,-2.304,-0.484,-5.672,0.976,1.171,1.678,3.009,-2.148,-1.382,-0.29,-1.536,-0.052,0.127,-0.405,7.967
818,-0.01,0.0,8.215,-0.726,0.645,-4.215,-2.634,-0.373,-5.92,0.648,1.139,1.846,2.697,-2.078,-1.154,-0.29,-1.659,0.061,0.322,-0.325,8.665
819,0.218,0.0,8.644,-1.06,0.874,-4.533,-2.566,-0.511,-6.207,0.8,1.146,1.751,1.757,-2.032,-1.132,-0.459,-0.955,0.177,0.551,-0.171,8.907
820,0.411,0.0,7.708,-0.929,0.838,-2.539,-2.492,-0.547,-5.763,1.229,0.863,1.752,2.371,-2.231,-1.398,-0.334,-0.989,0.073,0.223,1.447,8.413
821,0.136,0.0,7.646,-0.741,0.93,-3.488,-2.508,-0.426,-5.855,0.581,1.122,1.652,1.865,-2.013,-1.545,-0.343,-1.007,0.128,0.218,0.349,8.349
822,0.194,0.0,8.212,-0.811,0.671,-3.429,-2.611,-0.696,-6.081,0.634,0.902,1.791,2.371,-2.133,-1.034,-0.4,-1.242,0.194,0.233,0.641,8.623
823,0.095,0.0,7.817,-0.914,0.625,-3.718,-2.616,-0.602,-5.691,0.594,1.056,1.789,2.416,-2.213,-1.239,-0.303,-1.31,0.105,0.234,0.004,8.109
824,-0.139,0.0,8.198,-0.521,0.784,-3.23,-2.579,-0.474,-6.371,0.075,1.291,1.767,3.387,-1.966,-1.242,0.15,-2.229,-0.003,0.207,0.442,8.967
825,0.029,0.0,7.457,-0.493,0.703,-3.792,-2.267,-0.484,-5.746,0.821,0.857,1.501,3.176,-2.111,-1.257,-0.116,-1.666,0.3,0.186,-0.264,8.183
826,0.159,0.0,7.59,-0.943,0.88,-2.769,-2.766,-0.339,-5.697,0.388,0.963,1.893,1.55,-1.888,-1.127,-0.207,-1.004,0.178,0.024,0.584,7.896
827,0.238,0.0,7.646,-0.85,0.539,-4.698,-2.574,-0.605,-5.808,0.372,0.908,1.952,2.373,-1.884,-1.249,-0.079,-1.467,0.212,0.194,-0.486,8.201
828,0.147,0.0,7.87,-0.6,0.714,-3.048,-2.547,-0.473,-6.208,0.529,0.998,1.656,3.461,-2.065,-1.207,-0.278,-1.732,0.129,0.205,0.437,8.485
829,0.234,0.0,7.458,-0.907,0.757,-3.77,-2.519,-0.528,-5.592,1.193,1.03,1.764,3.125,-2.02,-1.481,-0.468,-1.613,0.145,0.447,0.087,8.084
830,-0.004,0.0,7.43,-0.901,0.842,-3.417,-2.601,-0.595,-5.785,0.049,1.156,1.994,1.481,-2.028,-1.182,0.192,-0.729,0.087,0.032,0.261,8.187
831,0.14,0.0,7.925,-0.888,0.865,-3.452,-2.611,-0.473,-5.82,1.013,1.214,1.766,2.016,-2.155,-1.324,-0.206,-1.153,0.013,0.447,0.293,8.27
832,-0.279,0.0,7.161,-0.671,0.746,-5.288,-2.1,-0.39,-5.898,0.279,1.132,1.43,2.845,-2.175,-1.383,0.076,-1.738,0.2,0.174,-1.676,8.383
833,0.173,0.0,7.758,-0.774,0.78,-4.089,-2.6,-0.568,-5.704,1.002,1.123,1.557,2.712,-2.239,-1.245,-0.409,-1.4,0.23,0.248,-0.286,8.103
834,-0.115,0.0,7.318,-0.605,0.484,-4.519,-2.476,-0.565,-5.968,0.318,1.102,1.685,3.363,-2.144,-1.31,0.056,-1.676,0.363,0.408,-0.931,8.38
835,0.001,0.0,7.659,-0.926,0.809,-3.88,-2.265,-0.139,-5.837,0.29,0.99,1.736,1.879,-1.975,-1.248,-0.045,-0.952,-0.114,0.377,-0.219,8.43
836,0.121,0.0,7.842,-0.943,0.944,-4.26,-2.61,-0.431,-5.902,0.987,1.015,1.673,2.547,-2.179,-1.164,-0.249,-1.257,0.197,0.371,-0.237,8.315
837,-0.108,0.0,7.264,-1.227,0.795,-3.766,-2.477,-0.299,-5.681,0.633,1.073,1.988,1.768,-2.191,-1.42,-0.145,-0.703,0.016,0.285,-0.237,8.015
838,0.283,0.0,7.883,-0.881,0.65,-4.503,-2.422,-0.311,-5.99,0.935,1.116,1.784,2.194,-2.162,-1.19,-0.446,-0.918,0.215,0.461,-0.602,8.622
839,0.185,0.0,8.297,-0.839,0.756,-4.118,-2.698,-0.551,-6.018,0.575,1.263,1.902,2.587,-2.069,-1.244,-0.491,-1.681,0.176,0.275,0.089,8.631
840,-0.031,0.0,7.939,-0.769,0.553,-4.453,-2.63,-0.679,-6.166,0.486,1.188,1.729,3.046,-2.014,-1.173,-0.019,-1.962,0.055,0.125,-0.369,8.706
841,-0.311,0.0,8.127,-0.871,0.884,-3.435,-2.539,-0.519,-5.904,0.211,1.186,1.614,2.304,-2.102,-1.17,0.102,-1.216,0.182,0.177,0.335,8.605
842,0.085,0.0,8.672,-0.704,0.714,-3.466,-2.667,-0.354,-6.335,0.928,1.174,1.555,3.158,-2.379,-1.26,-0.68,-1.505,0.242,0.593,0.092,8.983
843,0.083,0.0,7.404,-0.648,0.808,-2.305,-2.553,-0.485,-5.704,0.612,1.106,1.635,2.947,-2.237,-1.354,-0.09,-1.51,0.006,0.194,1.162,8.284
844,0.123,0.0,7.858,-0.574,0.695,-4.287,-2.375,-0.531,-5.809,0.747,1.073,1.748,3.162,-2.12,-1.466,-0.291,-1.617,-0.159,0.356,-0.228,8.394
845,0.057,0.0,7.234,-0.805,0.792,-5.541,-2.077,-0.406,-5.731,0.362,1.219,1.533,2.445,-1.886,-1.209,0.15,-1.481,0.077,0.2,-1.63,8.165
846,0.144,0.0,7.836,-0.757,0.742,-3.644,-2.671,-0.606,-5.77,0.612,0.888,1.823,2.913,-2.212,-1.188,-0.344,-1.444,0.172,0.159,-0.03,8.175
847,0.152,0.0,8.192,-0.684,0.845,-4.423,-2.502,-0.492,-6.016,1.107,0.941,1.694,3.006,-2.123,-1.284,-0.432,-1.719,-0.063,0.459,-0.76,8.587
848,0.387,0.0,7.904,-1.06,0.65,-3.568,-2.548,-0.41,-5.627,1.0,1.185,1.805,1.681,-2.306,-1.145,-0.501,-0.797,-0.086,0.528,0.651,8.282
849,0.02,0.0,8.024,-0.88,0.878,-3.698,-2.575,-0.798,-5.813,0.901,1.129,1.799,2.438,-2.326,-1.133,-0.334,-1.26,0.261,0.16,0.264,8.289
850,0.105,0.0,7.561,-0.786,0.756,-2.716,-2.313,-0.617,-6.1,0.948,1.292,1.713,2.765,-2.094,-1.226,-0.205,-1.643,-0.036,0.08,1.127,8.516
851,-0.13,0.0,7.445,-0.531,0.693,-3.667,-2.396,-0.508,-5.816,0.288,1.067,1.548,2.527,-2.048,-1.302,0.086,-1.529,-0.119,0.138,0.065,8.27
852,0.091,0.0,7.708,-1.001,0.898,-3.837,-2.575,-0.514,-5.808,0.64,1.128,1.849,2.276,-2.277,-1.175,-0.07,-1.278,0.255,-0.011,0.048,8.332
853,0.021,0.0,8.071,-1.028,0.699,-3.854,-2.619,-0.628,-6.042,0.151,1.395,1.926,2.112,-2.168,-1.247,0.008,-1.392,0.163,0.095,0.318,8.875
854,-0.135,0.0,8.276,-0.951,0.871,-2.792,-2.646,-0.361,-6.083,0.459,1.226,1.876,2.517,-2.063,-1.114,-0.162,-1.453,-0.033,0.231,0.73,8.885
855,0.144,0.0,7.599,-0.554,0.773,-4.029,-2.563,-0.574,-5.732,0.67,1.053,1.369,3.412,-1.936,-1.237,-0.172,-1.928,0.088,0.217,-0.318,8.095
856,-0.026,0.0,7.691,-0.739,0.795,-2.952,-2.601,-0.537,-5.849,-0.04,1.117,1.79,2.258,-2.093,-1.285,-0.083,-1.455,0.127,0.008,0.662,8.365
857,0.072,0.0,7.681,-0.65,0.771,-3.834,-2.531,-0.376,-5.6,0.671,1.107,1.62,2.119,-1.902,-1.382,-0.313,-1.244,-0.076,0.432,-0.241,8.065
858,-0.132,0.0,7.363,-0.943,0.662,-3.883,-2.513,-0.36,-5.787,0.158,1.07,1.798,2.304,-2.247,-1.252,0.254,-1.296,0.079,0.178,-0.428,8.322
859,0.063,0.0,8.061,-0.647,0.814,-3.153,-2.548,-0.456,-5.661,1.088,1.062,1.544,2.978,-1.988,-1.046,-0.567,-1.526,0.139,0.279,0.291,8.016
860,0.136,0.0,7.359,-0.746,0.587,-3.509,-2.639,-0.571,-5.553,0.673,1.06,1.866,2.741,-1.87,-1.203,0.042,-1.469,0.205,0.32,0.061,7.893
861,-0.343,0.0,7.365,-0.506,0.761,-4.463,-2.228,-0.606,-5.86,0.724,1.258,1.665,4.309,-2.337,-1.317,-0.128,-2.014,0.199,0.207,-1.27,8.251
862,0.16,0.0,7.54,-0.781,0.828,-3.091,-2.728,-0.663,-5.597,0.772,1.016,1.688,2.597,-2.148,-1.064,-0.278,-1.19,-0.041,0.293,0.438,7.688
863,-0.029,0.0,8.078,-0.735,0.624,-3.289,-2.508,-0.392,-6.293,0.672,1.229,1.71,3.199,-1.998,-1.585,-0.108,-1.828,0.258,0.231,0.413,8.906
864,-0.018,0.0,7.429,-0.688,0.498,-3.767,-2.501,-0.711,-5.543,0.559,0.96,1.677,3.637,-2.007,-1.317,-0.156,-2.095,0.138,0.157,-0.045,8.08
865,0.332,0.0,8.813,-0.793,0.574,-3.67,-2.703,-0.446,-6.205,1.068,1.478,1.853,2.382,-2.135,-1.248,-0.6,-1.412,0.223,0.192,0.615,9.098
866,0.125,0.0,8.036,-1.008,0.87,-3.947,-2.67,-0.532,-5.904,0.318,1.198,1.739,2.184,-2.036,-1.362,-0.169,-1.309,0.152,0.282,-0.1,8.415
