x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,y
-0.2,0.026,-0.544,0.395,-0.836,0.046,-0.093,-0.603,0.365,0.125,-0.431,0.912,0.285,-0.713,-0.798,0.283,-0.173,0.246,-0.116,-0.373,0.0
0.481,0.256,-0.481,0.731,-0.937,-0.165,0.469,-0.776,0.375,0.02,-0.602,0.607,-0.317,-0.832,-1.094,-0.021,-0.176,0.73,-0.514,-0.624,0.0
0.591,0.696,-0.708,0.597,-0.853,-0.4,0.287,-0.768,0.667,0.214,-0.673,0.435,-0.43,-0.921,-0.777,-0.118,0.02,1.069,-0.052,-0.282,0.0
0.703,0.448,-0.158,0.676,-0.44,-0.345,0.389,-0.635,0.207,0.113,-0.234,0.772,-0.157,-0.493,-0.808,-0.515,-0.171,0.919,-0.325,-0.405,0.0
0.568,0.399,-0.503,0.433,-0.953,-0.018,0.078,-0.421,0.071,0.066,-0.33,0.92,-0.272,-0.563,-0.816,-0.469,-0.281,0.693,-0.333,-0.406,0.0
-0.229,0.19,-0.2,0.64,-0.82,0.024,0.177,-0.664,0.266,0.011,-0.362,0.84,0.02,-0.579,-1.188,0.182,-0.446,0.33,-0.417,-0.412,0.0
-0.329,0.072,-0.548,0.281,-1.504,-0.045,0.22,0.044,0.678,-0.085,-0.651,0.799,0.097,-1.079,-0.508,0.234,0.074,0.29,0.077,-0.104,0.0
0.569,0.524,-0.185,0.588,-0.601,-0.214,0.207,-0.579,0.405,0.349,-0.353,0.74,-0.364,-0.48,-0.622,-0.397,-0.043,0.796,0.098,-0.083,0.0
0.653,0.373,0.278,0.519,-0.58,-0.173,0.28,-0.323,-0.101,0.009,0.153,0.691,-0.311,-0.195,-1.194,-0.767,-0.391,0.71,-0.387,-0.495,0.0
0.579,0.529,-0.334,0.728,-0.662,0.055,0.23,-0.884,0.413,0.29,-0.382,0.712,-0.203,-0.485,-1.313,-0.358,-0.129,0.753,-0.616,-0.743,0.0
0.89,0.501,-0.206,0.658,-0.841,0.002,0.235,-0.555,0.26,0.201,-0.231,0.696,-0.257,-0.374,-1.15,-0.432,-0.306,0.885,-0.389,-0.581,0.0
0.268,0.533,-0.666,0.676,-0.916,-0.317,0.36,-0.964,0.771,0.269,-0.607,0.823,-0.334,-0.875,-0.869,-0.18,-0.091,1.1,-0.295,-0.44,0.0
0.208,0.346,-0.58,0.563,-0.992,-0.099,0.221,-0.551,0.538,0.175,-0.488,0.825,-0.073,-0.829,-0.771,-0.321,-0.236,0.669,-0.06,-0.348,0.0
0.478,0.538,-0.289,0.572,-0.915,0.076,0.525,-0.538,0.173,-0.146,-0.339,0.633,-0.286,-0.574,-1.038,-0.179,-0.391,0.819,-0.397,-0.558,0.0
-0.48,0.033,-0.121,0.396,-0.812,-0.008,0.099,-0.051,0.344,0.074,-0.242,0.819,0.106,-0.585,-0.576,-0.031,-0.223,-0.038,0.021,-0.199,0.0
0.173,0.325,-0.425,0.454,-0.884,-0.094,-0.003,-0.589,0.297,0.125,-0.413,0.853,-0.149,-0.613,-0.804,-0.086,-0.247,0.525,-0.156,-0.283,0.0
0.086,0.216,-0.237,0.562,-1.071,-0.264,0.121,-0.492,0.498,0.0,-0.427,0.725,0.126,-0.786,-1.05,0.049,-0.293,0.673,-0.232,-0.424,0.0
-0.42,0.171,-0.741,0.235,-1.317,0.175,0.158,-0.054,0.534,0.025,-0.723,0.814,0.138,-1.088,-0.495,0.284,0.139,0.166,0.132,-0.064,0.0
-0.018,0.238,-0.37,0.555,-1.119,0.049,0.252,-0.279,0.409,-0.052,-0.432,0.703,0.121,-0.892,-0.861,-0.066,-0.039,0.513,-0.251,-0.487,0.0
-0.41,0.252,-0.382,0.455,-0.98,-0.114,0.187,-0.143,0.515,0.127,-0.477,0.864,-0.011,-0.86,-0.567,0.072,-0.184,0.162,-0.136,-0.149,0.0
0.082,0.419,-0.559,0.657,-0.891,0.001,0.46,-0.704,0.494,0.082,-0.597,0.611,-0.178,-0.726,-0.727,-0.264,-0.161,0.858,-0.035,-0.389,0.0
-0.026,0.176,-0.233,0.342,-0.497,-0.086,0.159,-0.509,0.321,0.153,-0.262,0.773,0.06,-0.623,-0.613,-0.357,-0.162,0.385,0.134,-0.09,0.0
0.562,0.543,-0.168,0.502,-0.669,0.028,0.237,-0.716,0.528,0.145,-0.282,0.744,-0.295,-0.578,-1.059,-0.354,-0.24,0.776,-0.255,-0.409,0.0
0.058,0.474,-0.573,0.558,-1.065,-0.042,0.269,-0.474,0.47,-0.212,-0.631,0.572,-0.104,-1.044,-0.749,0.42,0.081,0.664,-0.277,-0.414,0.0
-0.248,0.154,-0.302,0.495,-0.767,0.018,0.303,-0.333,0.29,-0.008,-0.369,0.713,0.138,-0.612,-0.749,-0.283,-0.133,0.276,-0.294,-0.32,0.0
0.366,0.465,-0.59,0.796,-0.791,-0.178,0.231,-0.563,0.559,0.262,-0.554,0.753,-0.171,-0.575,-0.889,0.201,-0.123,0.406,-0.395,-0.557,0.0
0.95,0.651,-0.139,0.592,-0.385,-0.181,0.443,-0.797,0.186,0.224,-0.225,0.717,-0.378,-0.224,-0.928,-0.817,-0.287,1.109,-0.368,-0.379,0.0
-0.052,0.208,-0.048,0.44,-0.543,-0.009,0.158,-0.794,0.284,0.041,-0.024,0.897,-0.202,-0.463,-1.006,-0.279,-0.358,0.452,-0.265,-0.272,0.0
0.528,0.34,-0.184,0.648,-0.646,-0.115,0.334,-0.568,0.309,0.096,-0.287,0.59,-0.159,-0.406,-0.996,-0.056,-0.327,0.656,-0.358,-0.365,0.0
0.889,0.596,0.151,0.556,-0.564,0.036,0.015,-0.441,0.252,0.334,0.104,1.034,-0.422,-0.266,-1.072,-0.773,-0.133,0.964,-0.468,-0.449,0.0
0.634,0.746,-0.426,0.577,-0.882,-0.237,0.319,-0.545,0.553,0.122,-0.493,0.612,-0.506,-0.733,-0.641,-0.763,0.011,1.074,-0.123,-0.446,0.0
0.708,0.475,-0.54,0.433,-0.815,-0.365,0.384,-0.565,0.556,0.129,-0.579,0.545,-0.218,-0.803,-0.485,-0.14,0.08,0.976,0.125,-0.001,0.0
0.335,0.586,-0.292,0.258,-0.984,-0.006,-0.035,-0.471,0.708,0.438,-0.526,0.783,-0.403,-0.593,-0.92,0.133,0.01,0.692,-0.114,-0.181,0.0
0.921,0.458,-0.22,0.64,-0.571,-0.126,0.396,-1.208,0.436,0.253,-0.088,0.851,-0.272,-0.354,-1.236,-0.385,-0.441,1.121,-0.336,-0.472,0.0
0.982,0.567,-0.24,0.873,-0.644,0.034,0.284,-0.678,0.241,0.181,-0.34,0.75,-0.309,-0.296,-1.229,-0.542,-0.375,1.087,-0.484,-0.836,0.0
0.011,0.419,-0.486,0.293,-0.914,-0.001,0.282,-0.794,0.346,0.153,-0.523,0.873,-0.127,-0.654,-0.792,-0.283,-0.043,0.635,-0.178,-0.379,0.0
0.411,0.478,-0.655,0.567,-1.242,-0.236,0.54,-0.349,0.706,0.137,-0.788,0.396,-0.308,-1.006,-0.713,-0.086,0.157,1.012,-0.02,-0.379,0.0
-0.082,0.299,-0.379,0.481,-0.763,0.055,0.22,-0.776,0.646,0.209,-0.408,0.747,-0.209,-0.716,-0.969,0.323,-0.198,0.367,-0.265,-0.406,0.0
0.515,0.443,-0.392,0.408,-0.852,0.195,0.217,-0.411,0.603,0.279,-0.315,0.708,-0.332,-0.481,-0.678,-0.247,-0.204,0.755,0.005,-0.201,0.0
-0.05,0.366,-0.32,0.823,-0.868,-0.021,0.298,-0.284,0.513,0.03,-0.354,0.628,-0.203,-0.756,-1.041,0.208,-0.402,0.339,-0.466,-0.53,0.0
0.839,0.326,-0.237,0.546,-0.612,-0.247,0.195,-0.62,0.241,-0.035,-0.157,0.828,0.014,-0.39,-1.064,-0.595,-0.393,1.062,-0.252,-0.351,0.0
0.467,0.283,-0.365,0.74,-0.749,-0.04,0.282,-0.743,0.513,0.222,-0.507,0.797,-0.169,-0.439,-1.062,-0.092,-0.311,0.581,-0.487,-0.607,0.0
-0.034,0.332,-0.593,0.57,-0.679,0.146,0.188,-0.582,0.22,0.211,-0.447,0.837,0.06,-0.584,-0.657,-0.244,-0.177,0.355,-0.052,-0.288,0.0
0.203,0.473,-0.501,0.505,-0.9,-0.037,0.3,-0.73,0.594,0.281,-0.518,0.781,-0.263,-0.58,-0.656,-0.108,-0.044,0.617,0.015,-0.293,0.0
0.71,0.648,-0.266,0.609,-0.316,-0.326,0.409,-0.727,0.394,0.163,-0.389,0.456,-0.367,-0.349,-0.627,-0.595,-0.285,1.022,-0.158,-0.268,0.0
0.201,0.381,-0.47,0.48,-0.949,-0.077,0.415,-0.584,0.48,0.175,-0.385,0.501,-0.139,-0.767,-0.968,0.128,-0.287,0.495,-0.215,-0.376,0.0
-0.021,0.247,-0.45,0.238,-0.917,-0.101,0.277,-0.134,0.832,0.32,-0.417,0.589,0.085,-0.84,-0.316,-0.215,0.144,0.54,0.164,-0.011,0.0
0.708,0.429,0.117,0.492,-0.337,-0.333,0.462,-0.507,0.166,0.152,-0.067,0.684,-0.365,-0.261,-0.731,-0.731,-0.454,0.993,-0.008,-0.198,0.0
0.138,0.268,-0.056,0.541,-0.605,0.065,0.247,-0.341,0.262,0.016,-0.138,0.724,-0.174,-0.487,-0.856,-0.093,-0.419,0.403,-0.381,-0.36,0.0
0.543,0.323,-0.442,0.628,-0.868,0.003,0.435,-0.981,0.434,0.116,-0.543,0.624,0.016,-0.642,-1.114,-0.145,-0.338,0.916,-0.41,-0.555,0.0
-0.044,0.109,-0.118,0.419,-0.377,0.048,0.215,-0.286,0.127,0.114,-0.12,0.861,0.064,-0.342,-0.622,-0.214,-0.461,0.175,0.154,0.01,0.0
0.053,0.395,-0.246,0.486,-0.871,0.082,0.137,-0.192,-0.041,-0.045,-0.237,0.849,-0.185,-0.443,-1.009,0.075,-0.43,0.144,-0.158,-0.343,0.0
-0.004,0.504,-0.247,0.568,-1.218,-0.321,0.209,-0.617,0.641,0.208,-0.597,0.811,-0.219,-1.028,-0.781,-0.029,0.097,0.721,-0.005,-0.407,0.0
0.878,0.489,-0.145,0.682,-0.248,-0.051,0.536,-0.902,0.211,-0.003,-0.119,0.357,-0.584,-0.242,-1.125,-0.81,-0.449,1.136,-0.475,-0.572,0.0
0.065,0.279,0.031,0.681,-0.676,0.087,0.045,-0.472,0.302,0.232,-0.106,0.995,-0.326,-0.515,-1.042,-0.185,-0.278,0.417,-0.518,-0.525,0.0
0.306,0.425,-0.266,0.769,-0.779,0.102,0.187,-0.178,0.207,0.129,-0.27,0.86,-0.207,-0.382,-0.791,-0.299,-0.402,0.387,-0.314,-0.33,0.0
0.57,0.503,-0.479,0.732,-0.593,-0.106,0.368,-0.696,0.433,0.145,-0.366,0.777,-0.361,-0.549,-0.859,-0.508,-0.29,1.003,-0.44,-0.526,0.0
0.482,0.454,0.01,0.671,-0.698,0.075,0.167,-0.766,0.369,-0.024,-0.165,0.919,-0.165,-0.411,-1.392,-0.167,-0.465,0.833,-0.638,-0.703,0.0
0.29,0.405,-0.371,0.557,-0.759,-0.057,0.216,-0.615,0.249,0.015,-0.512,0.816,-0.182,-0.649,-0.899,-0.193,-0.245,0.631,-0.287,-0.261,0.0
-0.479,0.304,-0.353,0.139,-1.002,0.132,0.168,-0.142,0.325,0.18,-0.285,0.889,-0.206,-0.728,-0.478,-0.054,-0.035,0.208,0.26,-0.074,0.0
0.184,0.255,-0.683,0.788,-1.058,0.063,0.183,-0.33,0.631,0.108,-0.569,0.519,0.013,-0.852,-0.672,0.194,-0.307,0.546,-0.206,-0.36,0.0
0.261,0.311,-0.11,0.448,-0.759,0.075,0.231,-0.349,0.419,-0.014,-0.192,0.741,-0.212,-0.534,-0.797,-0.015,-0.253,0.515,-0.024,-0.272,0.0
0.241,0.442,-0.702,0.472,-1.093,-0.423,0.17,-0.37,0.714,0.267,-0.698,0.671,-0.316,-1.128,-0.154,-0.565,0.127,0.958,0.225,-0.023,0.0
0.372,0.266,-0.149,0.607,-0.662,-0.1,0.108,-0.259,0.026,0.105,-0.227,1.067,-0.041,-0.4,-0.902,-0.547,-0.45,0.498,-0.226,-0.493,0.0
-0.061,0.119,-0.173,0.327,-0.133,0.223,0.092,-0.777,-0.035,0.215,-0.022,0.935,0.175,-0.082,-0.978,0.145,-0.412,-0.046,-0.138,-0.328,0.0
0.342,0.43,-0.405,0.461,-0.731,-0.004,0.278,-0.512,0.558,0.248,-0.335,0.516,-0.113,-0.561,-1.092,-0.148,-0.203,0.446,-0.324,-0.437,0.0
0.648,0.41,-0.647,0.464,-1.205,0.053,0.356,-0.57,0.539,0.08,-0.74,0.608,-0.134,-1.018,-0.818,-0.277,0.039,1.119,-0.074,-0.401,0.0
0.749,0.123,-0.257,0.62,-0.301,0.075,0.291,-0.92,0.241,0.085,-0.144,0.851,0.148,-0.219,-1.091,-0.506,-0.398,0.702,-0.516,-0.61,0.0
0.511,0.682,-0.19,0.593,-0.6,-0.008,0.236,-0.599,0.19,0.161,-0.249,0.845,-0.555,-0.359,-1.047,-0.548,-0.429,0.798,-0.222,-0.423,0.0
0.194,0.345,-0.151,0.442,-0.538,-0.178,0.347,-0.358,0.289,0.011,-0.196,0.595,-0.272,-0.548,-0.449,-0.442,-0.347,0.49,0.004,-0.213,0.0
0.202,0.445,-0.166,0.481,-1.11,-0.016,0.329,-0.366,0.723,0.214,-0.427,0.738,-0.297,-0.916,-0.715,-0.398,0.05,0.821,-0.184,-0.396,0.0
0.103,0.447,-0.131,0.594,-0.858,-0.27,0.325,-0.415,0.217,-0.104,-0.419,0.672,-0.303,-0.707,-0.986,-0.107,-0.305,0.569,-0.461,-0.345,0.0
-0.053,0.419,-0.1,0.564,-0.589,0.147,0.033,-0.471,0.056,0.194,-0.119,0.972,-0.313,-0.241,-1.194,-0.123,-0.449,0.243,-0.313,-0.364,0.0
-0.031,0.031,-0.302,0.449,-0.838,0.16,0.119,-0.274,0.368,0.072,-0.357,0.9,0.121,-0.653,-0.791,0.343,-0.116,0.108,-0.013,-0.236,0.0
0.295,0.493,-0.501,0.564,-0.892,-0.209,0.292,-0.523,0.587,0.244,-0.463,0.675,-0.233,-0.851,-0.922,-0.035,0.081,0.672,-0.374,-0.566,0.0
0.047,0.219,-0.127,0.466,-0.515,-0.002,0.221,-0.43,-0.03,-0.018,-0.144,0.736,0.017,-0.257,-0.968,-0.159,-0.446,0.322,-0.248,-0.239,0.0
0.449,0.509,-0.576,0.445,-0.776,-0.336,0.226,-0.481,0.53,0.312,-0.657,0.527,-0.618,-0.63,-0.62,0.066,-0.177,0.673,0.118,-0.08,0.0
0.3,0.23,0.046,0.248,-0.528,0.146,0.079,-0.264,0.19,0.373,-0.075,1.071,-0.053,-0.43,-0.572,-0.222,-0.141,0.27,0.26,0.011,0.0
0.158,0.707,-0.828,0.684,-1.434,-0.47,0.33,-0.319,0.944,0.105,-0.847,0.473,-0.262,-1.369,-0.709,0.371,-0.005,1.102,-0.217,-0.243,0.0
0.036,0.149,-0.285,0.553,-0.745,0.064,0.207,-0.514,0.42,-0.005,-0.427,0.747,-0.064,-0.675,-0.725,0.131,-0.216,0.302,0.048,-0.292,0.0
0.005,0.445,-0.403,0.33,-0.984,0.038,0.275,-0.304,0.462,0.356,-0.526,0.71,-0.29,-0.677,-0.72,0.114,0.022,0.526,0.013,-0.259,0.0
-0.369,0.168,-0.052,0.291,-0.882,0.249,0.055,-0.32,0.289,0.098,-0.107,0.899,-0.045,-0.637,-0.999,0.055,-0.102,0.082,-0.315,-0.44,0.0
0.117,0.44,-0.775,0.394,-1.347,-0.341,0.269,-0.667,0.685,0.003,-0.791,0.829,-0.081,-1.18,-0.787,0.165,0.075,0.933,-0.23,-0.203,0.0
0.142,0.422,-0.7,0.658,-0.923,-0.022,0.345,-0.973,0.737,0.279,-0.563,0.642,-0.163,-0.682,-1.143,0.197,-0.338,0.652,-0.408,-0.527,0.0
-0.11,0.06,-0.111,0.398,-0.841,0.202,0.155,-0.32,0.332,-0.015,-0.324,0.632,-0.151,-0.501,-0.802,0.15,-0.372,0.06,0.006,-0.243,0.0
0.355,0.52,0.198,0.479,-0.689,0.241,0.152,-0.309,0.085,0.01,-0.066,0.873,-0.266,-0.365,-1.086,-0.442,-0.402,0.468,-0.527,-0.585,0.0
0.321,0.401,0.069,0.394,-0.75,0.16,0.172,-0.366,0.25,0.194,-0.033,0.792,-0.169,-0.461,-1.153,-0.467,-0.366,0.696,-0.335,-0.446,0.0
0.388,0.259,-0.192,0.423,-0.629,0.075,0.437,-0.337,0.255,0.135,-0.135,0.609,-0.255,-0.324,-0.781,-0.536,-0.4,0.65,-0.037,-0.186,0.0
-0.555,0.057,-0.22,0.217,-1.363,0.055,-0.061,0.173,0.444,-0.025,-0.432,1.078,-0.049,-1.037,-0.479,0.286,-0.013,0.126,0.258,-0.056,0.0
0.001,0.384,-0.072,0.704,-0.496,0.087,0.242,-0.826,-0.008,-0.026,-0.155,0.8,-0.056,-0.35,-1.529,0.232,-0.458,0.22,-0.748,-0.575,0.0
-0.322,0.173,-0.497,0.224,-1.076,0.096,0.126,0.04,0.62,-0.025,-0.499,0.716,-0.037,-0.811,-0.166,0.297,-0.227,0.117,0.515,0.209,0.0
0.679,0.651,-0.588,0.702,-0.846,-0.036,0.161,-0.619,0.737,0.32,-0.582,0.73,-0.279,-0.713,-0.798,-0.429,-0.011,1.028,-0.319,-0.544,0.0
0.27,0.129,-0.172,0.51,-0.918,-0.128,0.411,-0.206,0.23,0.192,-0.385,0.68,0.145,-0.462,-0.802,-0.114,-0.185,0.35,-0.257,-0.321,0.0
0.767,0.348,0.066,0.623,-0.402,-0.117,-0.014,-0.778,0.247,0.289,0.067,1.071,-0.273,-0.264,-1.25,-0.923,-0.369,1.051,-0.539,-0.754,0.0
0.451,0.373,0.155,0.668,-0.355,-0.137,0.201,-0.853,0.063,0.057,0.025,0.918,-0.349,-0.256,-0.871,-0.481,-0.437,0.609,-0.086,-0.251,0.0
-0.278,0.009,-0.054,0.495,-0.623,-0.01,0.116,-0.479,0.351,0.111,-0.196,0.726,0.261,-0.456,-1.074,0.066,-0.318,0.114,-0.276,-0.355,0.0
0.245,0.478,-0.39,0.641,-0.998,-0.116,0.381,-0.701,0.571,0.129,-0.395,0.542,-0.413,-0.702,-0.971,-0.323,-0.037,0.809,-0.453,-0.566,0.0
1.002,0.387,-0.323,0.789,-0.351,-0.098,0.409,-1.037,0.159,0.055,-0.223,0.602,0.146,-0.377,-1.209,-0.517,-0.375,1.095,-0.475,-0.646,0.0
0.525,0.534,-0.169,0.83,-0.488,0.018,0.235,-0.902,0.095,0.134,-0.312,0.918,-0.381,-0.388,-1.169,-0.269,-0.393,0.674,-0.458,-0.68,0.0
-0.635,0.104,-0.173,0.486,-1.014,0.296,-0.048,-0.037,0.46,-0.078,-0.322,0.973,0.055,-0.806,-0.716,0.549,-0.273,-0.13,-0.13,-0.206,0.0
0.341,0.527,-0.781,0.338,-0.64,-0.301,0.366,-0.821,0.637,0.344,-0.593,0.526,-0.347,-0.74,-0.686,-0.032,0.038,0.855,0.057,-0.106,0.0
0.786,0.482,-0.477,0.342,-0.878,-0.305,0.331,-0.323,0.4,0.125,-0.394,0.595,-0.43,-0.666,-0.539,-0.522,-0.169,1.006,0.113,-0.064,0.0
0.595,0.43,0.011,0.585,-0.504,-0.188,0.147,-0.591,0.052,0.161,-0.054,0.984,-0.277,-0.297,-0.883,-0.96,-0.307,1.104,-0.193,-0.389,0.0
0.84,0.526,0.164,0.683,0.016,-0.245,0.243,-0.886,-0.217,0.141,0.063,0.956,-0.334,0.065,-0.977,-1.249,-0.458,0.955,-0.403,-0.512,0.0
0.265,0.349,-0.544,0.417,-0.775,-0.232,0.18,-0.591,0.507,0.01,-0.475,1.006,-0.218,-0.817,-0.788,-0.305,-0.037,0.709,-0.036,-0.279,0.0
0.71,0.539,-0.343,0.589,-0.884,-0.146,0.239,-0.325,0.524,0.124,-0.247,0.747,-0.503,-0.746,-0.502,-0.786,-0.207,1.154,-0.112,-0.356,0.0
-0.024,0.287,-0.424,0.276,-0.745,0.025,0.216,-0.655,0.644,0.246,-0.389,0.648,-0.171,-0.572,-0.64,-0.065,-0.27,0.422,0.087,-0.154,0.0
-0.137,0.116,-0.271,0.454,-0.812,0.275,0.073,0.063,-0.004,0.012,-0.112,0.709,-0.137,-0.433,-0.522,-0.275,-0.389,0.078,0.044,-0.153,0.0
-0.49,0.403,0.125,0.589,-0.517,0.136,0.085,-0.409,0.296,-0.025,-0.025,1.077,-0.18,-0.411,-1.045,-0.123,-0.432,0.006,-0.428,-0.514,0.0
0.243,0.098,-0.124,0.511,-0.856,0.003,0.267,-0.193,0.26,-0.005,-0.208,0.749,0.143,-0.565,-0.819,-0.489,-0.419,0.557,-0.094,-0.378,0.0
0.671,0.406,0.004,0.552,-0.458,-0.085,0.359,-0.663,0.272,0.105,-0.192,0.387,-0.239,-0.243,-1.015,-0.207,-0.444,0.628,-0.178,-0.325,0.0
-0.225,0.297,-0.412,0.397,-1.018,0.076,0.086,-0.221,0.415,0.161,-0.467,0.866,-0.243,-0.883,-0.653,0.095,-0.082,0.224,-0.112,-0.341,0.0
0.456,0.568,0.055,0.744,-0.668,0.279,0.063,-0.348,0.296,0.117,-0.007,0.855,-0.465,-0.303,-1.051,-0.493,-0.444,0.716,-0.233,-0.42,0.0
0.616,0.49,-0.162,0.575,-0.764,-0.181,0.452,-0.318,0.247,0.028,-0.422,0.718,-0.341,-0.477,-0.762,-0.297,-0.376,0.785,-0.093,-0.282,0.0
0.481,0.481,-0.054,0.451,-0.389,0.092,0.361,-0.608,-0.068,0.204,-0.122,0.717,-0.595,-0.26,-0.992,-0.133,-0.324,0.432,-0.24,-0.366,0.0
-0.009,0.398,-0.253,0.313,-0.863,-0.07,0.195,-0.323,0.318,-0.01,-0.253,0.823,-0.306,-0.683,-0.676,-0.11,-0.16,0.449,-0.108,-0.172,0.0
0.093,0.392,-0.425,0.477,-1.144,-0.104,0.355,-0.484,0.73,0.071,-0.553,0.568,-0.145,-0.895,-0.777,-0.119,-0.12,0.808,-0.104,-0.357,0.0
-0.026,0.171,0.194,0.469,-0.413,0.075,0.082,-0.661,-0.136,0.071,0.158,1.067,-0.021,-0.175,-1.473,-0.121,-0.447,0.147,-0.663,-0.557,0.0
-0.163,0.182,-0.548,0.509,-1.208,0.03,0.257,-0.287,0.721,0.121,-0.634,0.775,-0.009,-0.801,-0.602,0.329,-0.071,0.184,-0.144,-0.132,0.0
0.488,0.545,-0.502,0.41,-0.759,-0.436,0.293,-0.938,0.675,0.378,-0.491,0.902,-0.311,-0.68,-0.747,-0.205,0.013,0.945,0.032,-0.144,0.0
0.812,0.491,0.119,0.462,-0.463,0.012,0.234,-0.294,0.166,0.367,0.069,0.717,-0.663,-0.116,-0.785,-0.786,-0.281,0.752,-0.344,-0.337,0.0
-0.455,0.024,-0.358,0.164,-1.12,0.154,0.007,-0.121,0.379,0.08,-0.397,1.024,0.216,-0.745,-0.691,0.341,-0.01,-0.01,0.214,-0.08,0.0
-0.16,0.146,-0.333,0.632,-1.001,-0.028,0.441,-0.089,0.254,-0.098,-0.429,0.658,0.325,-0.822,-0.65,0.019,-0.159,0.297,-0.099,-0.334,0.0
0.553,0.344,-0.418,0.539,-0.84,-0.125,0.203,-0.827,0.294,0.254,-0.352,0.85,0.017,-0.536,-1.011,-0.408,-0.192,0.771,-0.458,-0.466,0.0
0.604,0.591,-0.294,0.445,-0.79,-0.375,0.38,-0.478,0.578,0.04,-0.427,0.509,-0.294,-0.78,-0.741,-0.594,-0.189,0.982,-0.174,-0.37,0.0
-0.114,0.294,-0.296,0.384,-0.839,-0.036,0.075,-0.263,0.554,0.212,-0.179,0.766,0.083,-0.677,-0.879,0.026,-0.302,0.276,-0.171,-0.258,0.0
-0.021,0.204,-0.267,0.305,-0.782,-0.09,0.319,-0.224,0.476,0.33,-0.284,0.7,-0.19,-0.599,-0.7,-0.18,0.136,0.46,-0.174,-0.313,0.0
-0.022,0.214,-0.134,0.525,-0.76,-0.042,0.227,-0.483,0.227,-0.059,-0.304,0.724,-0.185,-0.593,-0.953,-0.048,-0.369,0.431,-0.391,-0.451,0.0
0.231,0.307,-0.235,0.419,-0.587,-0.177,0.084,-0.381,0.082,0.013,-0.245,0.759,-0.453,-0.721,-0.9,-0.468,-0.195,0.621,-0.269,-0.35,0.0
0.827,0.452,-0.136,0.81,-0.557,-0.025,0.474,-0.79,0.42,0.158,-0.168,0.433,-0.291,-0.341,-1.126,-0.679,-0.307,1.001,-0.612,-0.711,0.0
0.545,0.018,0.085,0.653,-0.288,-0.118,0.227,-0.54,-0.05,0.028,-0.064,0.639,0.167,-0.317,-0.974,-0.475,-0.461,0.589,-0.281,-0.41,0.0
0.995,0.507,-0.176,0.71,-0.685,0.133,0.275,-0.802,0.403,0.088,-0.189,1.045,-0.377,-0.434,-1.132,-0.704,-0.279,1.085,-0.401,-0.706,0.0
0.809,0.726,-0.215,0.586,-0.471,-0.218,0.46,-0.513,0.27,0.356,-0.194,0.55,-0.482,-0.362,-0.681,-0.93,-0.362,1.152,0.015,-0.244,0.0
1.289,0.499,-0.484,0.738,-0.407,-0.161,0.524,-0.83,0.45,0.257,-0.376,0.605,-0.023,-0.279,-0.861,-0.673,-0.468,1.195,-0.201,-0.405,0.0
-0.677,0.032,-0.194,0.211,-1.107,0.463,-0.051,0.257,0.497,-0.002,-0.227,0.865,0.077,-0.708,-0.637,0.194,-0.19,-0.231,0.039,-0.119,0.0
0.179,0.426,-0.368,0.429,-1.133,0.168,0.247,-0.343,0.613,0.136,-0.375,0.783,-0.219,-0.921,-0.727,-0.291,-0.201,0.7,-0.173,-0.398,0.0
1.122,0.799,-0.116,0.495,-0.31,-0.232,0.3,-0.971,0.459,0.367,-0.114,0.713,-0.56,-0.349,-1.141,-0.731,-0.308,1.222,-0.238,-0.423,0.0
0.373,0.434,-0.145,0.515,-0.862,0.241,0.123,-0.809,0.09,0.057,-0.332,0.893,-0.109,-0.473,-1.409,0.132,-0.311,0.627,-0.449,-0.483,0.0
0.086,0.624,-0.386,0.202,-1.006,-0.088,0.175,-0.303,0.708,0.296,-0.371,0.697,-0.454,-0.869,-0.183,-0.345,0.214,0.74,0.388,0.021,0.0
0.527,0.296,-0.916,0.484,-1.141,-0.254,0.56,-0.618,0.706,0.21,-0.827,0.462,0.127,-0.987,-0.476,-0.392,0.049,1.271,0.076,-0.196,0.0
1.02,0.641,-0.531,0.709,-0.863,-0.214,0.399,-0.994,0.494,0.255,-0.635,0.676,-0.344,-0.582,-1.209,-0.225,-0.343,1.163,-0.346,-0.506,0.0
0.308,0.335,-0.093,0.531,-0.6,0.058,0.201,-0.568,0.376,0.066,-0.31,0.66,-0.03,-0.456,-0.612,-0.439,-0.389,0.655,-0.068,-0.23,0.0
0.341,0.263,-0.671,0.913,-0.753,0.086,0.338,-0.981,0.276,0.006,-0.508,0.88,-0.032,-0.661,-1.158,-0.045,-0.297,0.635,-0.454,-0.636,0.0
0.222,0.396,-0.374,0.492,-0.805,-0.012,0.339,-0.441,0.527,0.208,-0.348,0.513,-0.222,-0.588,-0.807,-0.179,-0.19,0.408,-0.255,-0.39,0.0
0.375,0.573,-0.581,0.653,-1.035,0.069,0.462,-0.577,0.812,0.224,-0.706,0.562,-0.5,-0.864,-0.683,-0.063,-0.042,0.792,-0.293,-0.444,0.0
-0.414,0.195,-0.428,0.556,-1.315,0.182,0.206,0.156,0.56,0.075,-0.486,0.731,0.063,-0.784,-0.48,0.026,-0.109,0.256,0.075,-0.225,0.0
