Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y,x12,x13,x14,x15,x16,x17,x18,x19,x20
760,1.271,0.815,-0.854,1.859,-4.392,1.839,1.073,-1.087,4.504,-0.157,1.173,0.0,0.041,2.002,2.15,2.803,-0.999,1.743,-0.969,0.806,0.867
761,1.396,0.703,-0.993,2.036,-3.803,1.316,0.954,-1.089,4.844,0.708,1.522,0.0,-0.28,2.112,1.318,3.44,-0.857,1.689,-0.626,0.696,0.846
762,1.125,1.097,-0.71,1.88,-3.877,1.192,0.67,-0.991,4.037,0.688,1.178,0.0,-0.141,1.844,1.301,3.372,-0.425,1.42,-0.645,0.615,0.778
763,1.161,1.157,-0.661,1.496,-3.744,1.262,0.94,-1.109,3.814,0.584,1.227,0.0,0.286,2.061,1.076,2.933,-1.119,1.663,-0.456,1.063,0.547
764,1.139,0.847,-0.923,1.645,-3.685,1.568,1.042,-1.13,3.609,0.159,0.965,0.0,0.246,1.827,1.374,2.364,-1.377,1.643,-0.632,1.138,0.845
765,1.109,0.848,0.004,1.535,-3.76,1.164,1.029,-1.06,3.855,0.111,0.956,0.0,-0.329,1.954,1.508,2.303,-0.32,1.801,-0.706,0.365,0.754
766,1.236,1.04,-0.14,1.891,-3.74,1.125,0.949,-1.087,4.363,0.447,1.288,0.0,-0.075,1.986,1.414,2.98,-0.514,1.752,-0.674,0.319,1.027
767,1.12,0.658,-0.696,1.907,-3.099,0.966,0.84,-1.076,4.574,0.542,1.391,0.0,0.021,1.943,0.77,3.657,-0.653,1.655,-0.414,0.604,0.79
768,1.095,1.15,-1.186,1.646,-4.354,1.607,0.468,-1.188,3.247,0.655,1.184,0.0,0.003,1.574,1.677,3.401,-1.02,1.204,-0.651,0.865,0.963
769,1.167,1.002,0.575,1.964,-3.938,0.989,1.2,-1.115,4.246,0.547,1.166,0.0,0.154,2.087,1.34,2.186,-0.757,2.003,-0.512,0.742,0.789
770,1.393,1.176,-0.495,1.837,-3.834,1.543,1.172,-1.118,4.1,0.329,1.133,0.0,0.106,1.795,1.507,2.719,-1.106,1.806,-0.683,0.953,0.844
771,1.316,0.677,-0.514,1.995,-4.985,1.481,1.377,-1.465,4.479,0.83,1.088,0.0,0.362,2.049,1.924,1.725,-2.084,2.382,-0.717,1.011,0.845
772,1.085,0.964,-0.408,1.353,-3.279,0.707,0.842,-0.868,3.75,0.944,1.197,0.0,0.377,2.113,0.635,2.908,-1.364,1.662,0.021,1.17,0.602
773,1.231,0.883,0.219,1.877,-3.968,0.949,1.547,-1.393,4.348,1.372,1.051,0.0,0.301,2.276,0.476,2.387,-1.279,2.112,-0.122,0.893,1.082
774,1.003,0.748,0.736,1.78,-4.5,1.07,1.314,-1.221,4.598,0.616,0.844,0.0,0.072,2.003,1.536,1.509,-0.612,2.441,-0.865,0.256,0.848
775,1.443,0.749,-1.052,1.747,-2.869,1.001,0.797,-0.878,3.999,0.106,1.285,0.0,0.326,2.062,1.223,3.146,-1.554,1.624,-0.292,0.955,0.768
776,1.071,1.028,-0.869,1.577,-3.358,1.457,0.415,-1.053,3.271,0.444,1.207,0.0,0.407,1.85,1.362,2.99,-1.164,1.33,-0.59,0.939,0.738
777,1.249,0.732,-0.275,1.663,-4.208,1.367,1.212,-1.205,4.18,0.631,0.988,0.0,-0.275,1.867,1.456,2.338,-0.724,2.032,-0.738,0.466,1.052
778,1.278,1.059,-0.567,1.558,-3.827,0.887,1.076,-1.207,3.988,1.311,1.395,0.0,0.516,2.097,0.854,2.555,-1.483,1.804,-0.049,0.98,0.808
779,1.516,0.682,-1.018,1.939,-4.086,1.701,1.453,-1.112,4.275,0.461,1.218,0.0,0.235,2.091,1.345,2.383,-1.839,2.019,-0.779,0.98,1.088
780,1.068,0.797,-0.236,1.726,-4.307,1.423,1.143,-0.929,4.037,0.695,1.181,0.0,0.23,2.019,1.47,2.037,-1.495,1.868,-0.6,1.071,0.736
781,1.289,0.89,-1.1,1.739,-3.785,1.389,0.961,-1.039,4.429,0.624,1.493,0.0,-0.118,1.863,0.858,3.548,-0.694,1.747,-0.73,0.445,0.964
782,1.314,0.935,-1.047,1.9,-4.275,2.184,1.09,-1.186,4.888,-0.016,1.316,0.0,0.012,2.125,1.757,3.192,-0.918,2.001,-1.287,0.756,1.032
783,1.078,1.047,-1.314,1.464,-4.979,1.591,0.752,-1.357,3.431,0.535,1.293,0.0,0.164,1.677,2.181,3.605,-0.468,1.077,-0.974,0.697,0.654
784,1.138,0.894,0.035,1.686,-4.466,1.254,1.205,-1.088,3.726,0.578,1.311,0.0,-0.162,1.883,1.828,2.094,-0.574,1.816,-0.83,0.32,0.979
785,1.134,0.745,-0.344,1.649,-3.607,1.043,0.908,-1.219,3.818,0.416,1.223,0.0,0.045,1.871,1.459,2.786,-0.656,1.828,-0.519,0.763,0.758
786,1.126,0.937,0.034,1.507,-3.865,0.851,1.196,-1.089,3.367,0.852,1.261,0.0,-0.155,1.57,0.927,2.285,-0.576,1.866,-0.434,0.451,0.771
787,1.218,0.759,0.526,1.771,-2.925,0.356,1.164,-1.169,3.668,1.288,1.186,0.0,-0.038,2.381,0.281,2.237,-1.05,1.908,0.144,0.48,1.004
788,0.84,0.762,0.388,1.634,-4.213,1.249,1.083,-0.908,3.477,0.537,1.089,0.0,-0.452,1.69,1.717,1.988,-0.169,1.814,-0.751,0.296,0.78
789,1.284,0.937,-0.313,1.848,-5.289,1.939,1.183,-1.371,3.969,0.55,0.979,0.0,-0.261,1.742,2.341,1.847,-0.91,2.068,-1.094,0.495,0.934
790,1.188,0.996,-1.307,1.472,-4.143,1.424,0.528,-1.109,3.141,0.38,1.315,0.0,0.081,1.509,1.869,3.351,-0.727,1.122,-1.103,0.666,0.698
791,1.168,0.822,0.305,2.435,-3.317,1.105,1.32,-0.86,5.51,0.251,1.104,0.0,0.043,2.215,0.954,2.417,-0.686,2.321,-0.418,0.767,0.804
792,1.047,0.662,-0.238,1.775,-4.471,1.396,1.258,-1.201,4.188,0.176,1.01,0.0,-0.198,1.76,2.013,2.353,-0.686,2.023,-0.889,0.595,0.976
793,1.449,0.8,-1.289,1.724,-3.64,1.447,0.988,-1.099,4.549,0.469,1.382,0.0,0.25,2.026,1.331,2.884,-1.704,1.842,-0.557,1.036,0.819
794,1.006,0.849,-1.129,1.834,-4.522,1.428,0.913,-1.188,3.993,0.943,1.217,0.0,0.149,1.955,1.705,3.034,-1.263,1.831,-0.58,0.9,0.759
795,1.086,0.767,-0.12,1.748,-3.805,1.384,1.249,-1.131,4.506,0.63,1.018,0.0,0.226,2.072,1.245,2.295,-1.116,1.948,-0.772,0.77,0.866
796,0.86,0.845,0.505,1.75,-4.597,1.008,1.229,-1.396,3.818,0.95,1.131,0.0,-0.034,1.903,1.568,1.971,-0.601,2.325,-0.609,0.782,0.679
797,1.276,0.928,0.08,1.686,-3.658,1.09,1.482,-1.021,4.238,0.462,1.019,0.0,0.325,2.125,1.25,1.874,-1.307,2.094,-0.478,0.744,0.763
798,1.407,0.896,-0.69,1.538,-4.503,1.338,1.204,-1.306,3.871,1.043,0.925,0.0,0.732,1.918,1.559,1.848,-2.164,2.035,-0.631,1.144,0.745
799,1.323,0.781,-1.258,2.022,-4.1,1.896,1.021,-1.174,4.763,-0.223,1.125,0.0,-0.064,1.896,1.969,3.055,-1.236,1.948,-1.311,0.842,0.71
800,1.037,0.67,0.064,1.692,-2.782,0.792,1.044,-0.897,4.3,0.538,1.19,0.0,-0.253,1.988,0.648,2.505,-0.568,1.906,-0.219,0.461,0.881
801,1.293,0.65,-0.013,1.801,-4.096,1.397,1.6,-1.153,4.525,0.478,0.969,0.0,-0.153,2.096,1.412,1.834,-0.96,2.305,-0.52,0.535,1.0
802,1.377,1.063,-1.004,1.918,-3.379,1.077,0.806,-1.162,4.157,0.625,1.471,0.0,0.221,1.83,0.814,3.417,-1.185,1.517,-0.38,0.833,0.912
803,0.756,0.812,-0.169,1.736,-4.287,1.655,1.246,-1.26,4.028,0.032,0.723,0.0,-0.354,1.986,2.025,2.267,-0.669,1.869,-1.039,0.665,0.822
804,1.23,0.92,-0.262,1.901,-4.384,1.266,1.004,-1.309,3.861,0.32,1.273,0.0,-0.38,1.819,2.071,2.749,-0.221,1.733,-0.907,0.449,0.812
805,1.297,0.757,-1.254,1.966,-4.173,1.747,1.059,-1.254,4.945,0.097,1.342,0.0,0.069,2.1,1.885,3.031,-1.4,1.978,-0.958,1.011,0.85
806,0.897,0.996,0.257,1.482,-4.702,1.336,0.924,-1.159,3.29,0.76,1.079,0.0,-0.581,1.561,1.761,1.841,-0.167,1.929,-0.8,0.259,0.86
807,1.418,0.601,-1.246,2.049,-4.383,1.386,1.334,-1.175,4.693,1.234,1.36,0.0,0.315,1.858,1.262,2.408,-2.207,2.192,-0.308,1.335,0.877
808,1.316,0.856,-1.614,1.86,-3.898,1.851,1.067,-0.977,4.182,0.281,1.264,0.0,-0.099,1.736,1.565,2.822,-1.633,1.802,-0.79,0.827,1.06
809,1.219,0.601,0.728,1.623,-2.933,0.682,1.329,-1.039,4.12,0.363,0.657,0.0,-0.018,1.95,1.019,1.461,-0.724,2.33,-0.165,0.748,0.781
810,1.098,0.79,0.6,1.885,-3.839,1.067,1.381,-1.028,4.271,0.538,0.964,0.0,-0.107,2.318,1.201,1.984,-0.52,2.019,-0.689,0.474,0.9
811,1.367,0.719,0.061,1.854,-3.038,0.825,1.268,-0.961,4.746,0.911,1.39,0.0,0.389,2.55,0.402,2.391,-1.59,2.206,0.14,0.935,0.87
812,1.257,1.122,-1.879,1.852,-4.904,2.088,0.687,-1.14,4.217,0.249,1.372,0.0,-0.12,1.886,2.296,4.017,-0.75,1.348,-1.361,0.969,0.578
813,1.269,0.864,-0.551,2.05,-3.752,1.766,1.311,-0.908,4.761,-0.144,1.056,0.0,-0.296,1.944,1.612,2.358,-0.942,1.859,-0.961,0.6,0.948
814,1.217,0.847,-0.038,2.079,-3.029,1.078,1.125,-0.857,4.083,1.154,1.177,0.0,0.367,2.101,0.438,1.823,-1.92,2.03,-0.072,1.262,0.812
815,1.144,0.774,0.163,1.92,-4.015,1.423,1.049,-1.091,4.26,0.702,0.94,0.0,0.059,2.17,1.57,1.69,-1.129,2.141,-0.699,1.029,0.641
816,1.078,0.89,-0.121,2.06,-3.658,1.338,1.078,-1.109,4.509,0.281,1.204,0.0,-0.198,1.874,1.541,2.547,-0.63,1.864,-0.628,0.436,0.905
817,1.153,0.807,-0.19,1.9,-4.557,1.834,1.301,-0.902,4.407,0.69,1.315,0.0,-0.18,2.083,1.731,2.151,-0.928,2.104,-0.78,0.767,1.097
818,1.251,0.826,-1.216,1.613,-3.721,1.326,0.733,-1.222,3.699,0.915,1.427,0.0,0.583,1.775,1.084,2.759,-1.602,1.516,-0.44,1.326,0.667
819,1.211,1.024,-1.297,1.498,-4.238,1.594,1.016,-1.023,3.601,0.434,1.201,0.0,0.385,1.798,1.326,3.143,-1.412,1.687,-0.824,1.07,0.725
820,0.93,0.916,-0.766,1.783,-4.434,1.578,0.638,-1.018,4.48,0.468,1.299,0.0,-0.238,1.931,1.79,3.224,-0.423,1.594,-0.908,0.592,0.884
821,1.263,1.149,-1.73,1.478,-5.379,2.26,0.83,-1.417,3.009,0.649,1.081,0.0,0.337,1.49,2.398,2.663,-1.9,1.623,-1.355,1.095,0.831
822,1.311,0.931,-0.699,1.698,-3.553,1.226,0.792,-1.031,3.526,0.073,1.223,0.0,-0.121,1.742,1.684,2.606,-0.902,1.717,-0.806,0.456,0.837
823,0.743,0.835,-0.018,1.684,-5.222,1.528,0.666,-1.241,3.64,0.667,0.898,0.0,0.199,1.826,2.418,1.999,-0.778,1.757,-1.054,0.646,0.729
824,1.229,0.579,-0.201,1.688,-4.806,1.706,1.446,-1.243,3.849,0.586,1.111,0.0,-0.373,2.01,1.812,1.981,-0.604,2.202,-1.098,0.501,0.997
825,1.248,1.078,0.022,1.889,-3.009,1.07,1.149,-0.85,3.972,0.487,1.139,0.0,-0.078,2.065,0.64,2.804,-0.775,1.963,-0.194,0.532,1.107
826,1.251,0.821,-0.017,1.846,-3.35,0.836,0.983,-1.288,4.726,0.768,1.028,0.0,0.0,2.158,0.79,2.488,-0.95,1.882,-0.275,0.627,0.873
827,1.285,0.791,-1.182,1.636,-3.794,1.653,0.962,-0.987,3.542,0.703,1.493,0.0,0.05,1.962,1.087,2.667,-1.516,1.588,-0.766,1.253,0.694
828,1.282,0.732,-0.687,1.825,-4.015,1.199,1.077,-1.188,3.908,0.639,1.421,0.0,-0.353,1.691,1.466,2.817,-0.56,1.917,-0.678,0.314,0.826
829,1.456,0.965,-0.276,1.876,-3.022,0.69,1.103,-1.121,3.924,0.725,1.288,0.0,0.267,2.119,0.703,2.816,-1.337,1.79,-0.023,0.836,0.837
830,1.288,1.0,-1.259,1.559,-4.381,1.233,0.376,-1.114,2.758,0.868,1.45,0.0,0.181,1.452,1.829,3.258,-0.821,0.896,-0.787,0.799,0.851
831,1.293,0.848,-1.38,1.58,-4.076,1.678,0.903,-1.243,3.715,0.186,1.124,0.0,0.254,1.892,1.916,2.737,-1.713,1.781,-0.923,0.947,0.702
832,1.315,0.939,-0.606,1.473,-4.044,1.519,0.939,-1.156,3.595,-0.027,0.922,0.0,0.233,1.961,1.901,2.399,-1.177,1.757,-0.839,0.703,0.792
833,0.956,0.963,-0.908,1.828,-4.274,1.236,0.882,-1.146,4.115,1.081,1.471,0.0,0.121,2.156,1.157,3.521,-1.035,1.736,-0.61,0.726,0.844
834,0.87,0.802,-0.521,1.915,-4.404,1.623,1.256,-1.305,4.599,0.688,0.94,0.0,-0.169,1.946,1.332,2.954,-0.519,1.867,-0.692,0.536,1.051
835,1.073,0.63,-0.878,1.864,-4.791,1.78,0.909,-1.21,4.166,0.288,1.037,0.0,-0.142,1.835,2.374,2.591,-0.798,1.805,-1.096,0.532,1.002
836,0.914,0.606,0.673,1.871,-4.11,1.092,1.426,-1.149,4.623,0.654,0.785,0.0,-0.262,2.021,1.397,1.575,-0.609,2.431,-0.668,0.437,0.797
837,1.306,0.719,0.254,1.915,-3.745,1.129,1.203,-0.971,4.4,0.663,0.823,0.0,0.261,2.1,1.234,1.444,-1.546,2.172,-0.568,0.772,0.814
838,1.393,0.809,-0.814,1.659,-4.29,1.528,0.981,-1.116,3.849,0.474,1.307,0.0,0.267,1.97,1.7,2.681,-1.253,1.652,-0.969,0.885,0.816
839,1.493,1.007,-0.603,1.831,-3.02,0.765,0.898,-1.032,3.792,1.141,1.387,0.0,0.211,2.041,0.163,3.404,-1.2,1.312,0.103,0.922,0.848
840,1.075,0.843,0.281,1.903,-3.416,1.039,0.97,-1.018,3.995,0.272,1.011,0.0,0.019,2.035,1.318,2.139,-0.829,1.911,-0.433,0.664,0.739
841,1.239,1.014,-0.097,1.596,-3.201,1.165,1.031,-0.93,3.613,0.416,1.158,0.0,-0.142,2.072,0.943,2.722,-0.739,1.755,-0.255,0.797,0.962
842,1.124,0.761,-0.092,1.545,-3.759,1.388,0.973,-0.835,3.794,0.327,0.886,0.0,-0.007,1.963,1.5,2.022,-0.81,1.741,-0.621,0.583,0.965
843,1.307,0.798,-0.723,1.398,-4.419,1.648,0.927,-1.266,3.22,0.386,1.151,0.0,-0.254,1.652,2.031,2.236,-0.867,1.58,-1.008,0.777,0.841
844,1.102,1.005,0.132,1.742,-4.215,1.227,1.016,-0.835,4.165,0.733,1.106,0.0,-0.056,2.054,1.373,2.557,-0.332,1.88,-0.713,0.425,0.862
845,1.316,0.929,-0.641,1.761,-2.83,1.084,0.868,-0.93,4.217,0.487,1.354,0.0,0.357,2.219,0.812,3.19,-1.289,1.716,-0.248,0.95,0.83
846,1.261,0.772,-2.314,1.735,-4.471,1.838,0.972,-1.164,4.484,0.364,1.395,0.0,0.037,1.827,1.659,3.511,-1.888,1.699,-0.849,1.164,0.923
847,1.132,0.924,-0.388,1.976,-3.152,1.079,1.32,-1.054,5.012,0.538,1.457,0.0,-0.096,2.177,0.707,3.19,-0.84,1.96,-0.195,0.879,0.891
848,1.329,1.046,-1.217,1.681,-2.972,1.153,0.726,-0.913,4.311,0.549,1.299,0.0,0.509,2.062,0.955,3.508,-1.649,1.476,-0.337,1.242,0.722
849,0.984,0.723,0.249,2.02,-4.888,1.349,1.227,-1.109,4.443,0.889,0.813,0.0,0.031,1.991,1.925,1.562,-0.952,2.15,-0.796,0.591,0.708
850,1.409,0.759,-0.702,1.793,-4.632,1.712,1.246,-1.207,4.222,0.497,1.189,0.0,0.033,2.017,1.814,2.265,-1.231,2.103,-0.855,1.064,0.841
851,1.087,0.825,-0.437,1.739,-3.698,1.341,1.333,-0.988,3.647,0.143,0.864,0.0,0.386,1.859,1.463,2.093,-1.416,1.974,-0.776,0.847,0.723
852,0.807,1.028,-0.542,1.849,-5.328,1.927,1.001,-1.147,4.814,0.707,1.272,0.0,-0.599,1.993,2.187,3.209,-0.203,1.899,-1.291,0.457,1.004
853,0.937,1.121,-0.512,1.401,-2.796,1.193,0.78,-0.957,3.801,0.033,1.052,0.0,0.186,2.137,1.134,3.111,-1.07,1.558,-0.402,0.779,0.772
854,1.393,0.913,-0.916,1.578,-3.209,1.223,1.146,-0.857,3.549,0.281,1.24,0.0,0.251,1.872,0.991,2.755,-1.387,1.687,-0.676,0.811,0.786
855,1.183,0.614,-0.219,1.674,-3.309,1.019,1.371,-1.052,4.333,0.607,1.001,0.0,0.507,2.075,0.812,2.066,-1.401,2.199,-0.29,0.763,0.9
856,1.446,1.145,-1.242,1.599,-4.384,1.275,0.79,-1.125,3.455,0.654,1.197,0.0,0.074,1.678,1.545,3.359,-0.893,1.238,-0.624,0.666,0.88
857,0.997,0.79,0.385,1.668,-3.979,1.061,1.228,-1.202,3.993,0.552,1.26,0.0,-0.479,1.929,1.176,2.131,-0.283,2.172,-0.449,0.238,0.867
858,1.126,0.672,0.053,1.983,-3.352,0.899,0.988,-1.102,4.869,0.496,1.164,0.0,-0.347,2.094,1.002,2.567,-0.449,1.857,-0.345,0.483,0.828
859,1.134,0.628,-0.3,1.866,-3.575,1.202,1.336,-0.974,4.756,0.19,1.101,0.0,-0.395,2.231,1.352,2.635,-0.544,2.332,-0.709,0.549,0.786
860,1.193,0.889,-1.119,2.078,-5.037,2.019,1.34,-1.417,4.909,0.499,1.271,0.0,0.293,1.973,1.92,2.61,-1.852,2.254,-0.988,1.218,0.815
861,1.254,0.615,0.121,1.998,-3.846,0.83,0.911,-1.135,4.907,0.962,1.265,0.0,-0.279,2.289,1.017,2.727,-0.572,1.894,-0.196,0.58,0.97
862,1.251,1.021,-0.587,1.796,-3.595,1.252,1.216,-1.034,3.977,0.36,1.254,0.0,0.026,1.955,1.321,2.878,-1.055,1.94,-0.494,0.951,0.87
863,1.059,1.028,-0.67,1.653,-3.971,1.585,1.067,-1.016,3.501,0.102,0.955,0.0,-0.005,1.863,1.799,2.461,-1.059,1.752,-0.785,0.847,0.788
864,1.39,0.908,-0.28,2.063,-3.561,1.193,1.317,-1.04,4.545,0.466,1.336,0.0,-0.136,2.124,1.173,2.558,-1.023,2.073,-0.424,0.714,0.893
865,0.744,0.817,0.247,1.959,-4.802,1.337,1.113,-1.246,3.67,0.791,1.051,0.0,-0.691,1.902,1.831,2.285,-0.12,1.748,-1.056,-0.164,1.06
866,0.795,0.712,0.343,1.929,-4.406,0.953,1.272,-1.262,4.538,1.007,1.097,0.0,-0.366,2.0,1.488,2.225,-0.435,2.036,-0.459,0.526,0.894
867,1.053,0.932,-1.286,1.735,-4.931,1.726,0.924,-1.231,4.224,0.711,1.426,0.0,0.096,1.848,1.763,3.572,-1.051,1.581,-0.898,1.036,0.821
868,1.302,0.99,-0.8,1.619,-3.475,1.351,0.851,-1.055,4.013,-0.067,1.179,0.0,0.157,1.843,1.502,2.751,-1.103,1.846,-0.617,0.966,0.688
869,1.015,0.794,0.553,1.99,-3.637,0.947,1.606,-1.03,4.884,0.516,0.98,0.0,-0.224,2.086,1.014,2.15,-0.545,2.359,-0.55,0.52,0.815
870,1.5,0.964,-0.899,1.622,-3.179,0.764,1.019,-0.996,3.945,0.357,1.381,0.0,0.189,2.172,0.802,3.235,-1.263,1.725,-0.314,0.862,0.672
871,1.466,0.917,-1.384,1.624,-3.44,1.591,0.688,-1.1,3.249,0.392,1.418,0.0,-0.05,1.705,1.272,2.904,-0.976,1.3,-0.724,0.792,0.722
872,1.174,0.863,-0.818,1.711,-5.436,1.742,0.968,-1.22,3.585,0.405,1.238,0.0,-0.685,1.59,2.301,2.825,-0.294,1.602,-1.405,0.118,1.04
873,1.23,0.951,-1.29,1.75,-2.519,1.13,1.013,-0.766,4.404,0.241,1.312,0.0,0.322,2.048,0.364,3.385,-1.674,1.599,-0.234,1.03,0.866
874,1.261,1.033,-0.455,1.594,-3.984,1.286,0.887,-1.296,3.662,0.243,1.225,0.0,-0.112,1.606,1.514,3.162,-0.261,1.517,-0.753,0.431,0.891
875,1.379,0.916,-1.142,1.52,-3.548,1.149,0.817,-1.067,3.949,0.9,1.333,0.0,0.448,1.95,0.944,3.03,-1.348,1.435,-0.209,1.281,0.776
876,0.738,0.731,0.181,1.838,-4.305,0.947,1.056,-1.028,4.585,0.76,1.258,0.0,-0.265,2.018,1.493,2.673,-0.217,2.071,-0.737,0.501,0.794
877,1.003,0.7,-0.971,1.531,-4.725,1.692,1.245,-1.339,3.8,0.84,1.041,0.0,0.251,1.639,2.039,1.988,-1.658,2.027,-0.765,1.117,0.894
878,1.371,0.7,-0.47,2.138,-3.441,1.059,1.501,-1.106,5.301,0.702,1.081,0.0,0.551,2.414,0.666,2.413,-1.906,2.316,-0.254,1.225,0.609
879,0.984,1.148,-0.545,1.302,-3.995,1.316,0.626,-1.355,3.228,0.508,1.152,0.0,0.166,1.827,1.403,3.099,-0.854,1.44,-0.705,0.649,0.752
880,1.128,0.903,-0.707,1.945,-4.069,1.63,0.935,-1.136,5.018,0.252,1.2,0.0,-0.342,2.019,1.742,2.897,-0.843,1.665,-0.917,0.6,0.818
881,1.179,1.094,0.284,1.7,-3.175,0.869,1.171,-0.98,3.766,0.628,1.179,0.0,0.272,2.213,0.764,2.286,-1.191,1.917,-0.317,1.089,0.642
882,1.179,1.005,0.364,1.591,-3.419,0.807,0.834,-1.023,3.386,0.228,0.94,0.0,0.075,1.881,1.197,2.437,-0.492,1.753,-0.404,0.474,0.909
883,1.842,0.689,-1.148,1.969,-3.414,1.483,1.492,-1.095,4.127,0.178,0.945,0.0,0.77,2.088,1.143,1.96,-2.548,2.164,-0.647,0.736,0.781
884,1.23,1.167,-0.423,1.892,-3.254,1.194,0.95,-0.831,4.267,0.141,1.165,0.0,0.006,2.123,1.283,3.026,-0.918,1.724,-0.447,0.557,1.035
885,1.133,0.966,-0.296,1.685,-3.895,1.249,0.935,-1.093,3.544,0.651,1.382,0.0,-0.166,1.847,1.496,2.556,-0.695,1.866,-0.702,0.69,0.845
886,1.053,1.025,0.127,1.76,-3.432,0.84,0.831,-1.032,3.838,1.153,0.942,0.0,0.224,1.945,0.88,2.601,-0.967,1.572,-0.146,0.822,0.868
887,0.704,0.707,1.454,1.636,-4.213,0.615,1.511,-1.137,4.18,1.388,0.813,0.0,-0.405,2.08,0.96,1.485,-0.372,2.305,-0.291,-0.056,1.058
888,1.315,0.975,-0.567,1.908,-3.851,1.44,0.923,-1.17,4.275,0.782,1.195,0.0,0.241,2.102,1.449,2.487,-1.324,1.712,-0.762,1.183,0.62
889,1.078,0.68,0.235,1.563,-3.958,1.053,1.433,-1.126,3.94,0.409,1.098,0.0,0.022,2.039,1.238,1.998,-0.914,2.325,-0.375,0.623,0.832
890,0.894,0.598,0.764,2.114,-4.556,1.089,1.609,-1.077,5.188,0.785,0.946,0.0,-0.588,2.181,1.458,1.532,-0.434,2.382,-0.58,0.311,0.933
891,1.015,0.542,0.412,1.835,-4.016,1.007,1.223,-1.172,4.797,0.469,0.966,0.0,-0.512,1.812,1.601,1.748,-0.467,2.334,-0.513,0.503,1.005
892,1.435,0.823,-1.401,1.625,-4.676,1.422,1.081,-1.12,4.0,0.922,1.504,0.0,0.163,1.82,1.49,3.011,-1.705,1.912,-0.707,1.015,0.784
893,1.375,1.245,-1.339,1.714,-3.913,1.474,0.768,-1.095,3.386,0.976,1.405,0.0,0.319,1.65,1.254,3.344,-1.413,1.376,-0.472,1.114,0.829
894,1.178,0.687,-0.797,1.792,-3.421,1.367,0.92,-1.033,4.887,0.51,1.287,0.0,-0.114,2.046,1.126,3.145,-0.705,1.816,-0.476,0.989,0.701
895,1.285,0.709,-0.111,1.93,-3.668,1.246,1.387,-1.169,4.408,0.378,0.966,0.0,-0.016,2.06,1.191,1.95,-1.192,2.079,-0.567,0.619,1.017
896,1.249,0.743,-0.722,2.042,-4.553,1.419,1.085,-1.098,4.835,1.152,1.339,0.0,0.204,2.078,1.257,2.998,-1.101,1.852,-0.505,1.002,0.751
897,1.032,1.139,-1.078,1.461,-3.793,1.231,0.403,-1.31,3.668,0.785,1.405,0.0,-0.07,1.879,1.378,3.806,-0.447,1.106,-0.411,0.706,1.116
898,1.51,0.74,-1.916,1.652,-4.128,1.673,0.763,-1.048,4.285,0.14,1.322,0.0,0.132,1.631,1.926,3.254,-1.336,1.577,-0.95,0.893,0.874
899,0.819,0.929,0.101,1.652,-3.85,1.119,0.7,-1.066,3.366,0.591,1.21,0.0,-0.371,1.695,1.432,2.406,-0.325,1.438,-0.418,0.49,0.797
900,1.404,0.873,0.072,1.797,-2.502,0.707,1.227,-0.877,3.946,0.173,1.079,0.0,0.337,2.035,0.787,2.319,-1.137,2.015,-0.205,0.728,0.891
901,1.334,0.683,-1.001,1.793,-4.472,1.725,1.048,-1.256,4.367,0.696,1.019,0.0,0.303,1.872,1.732,2.213,-1.498,1.841,-0.946,0.89,0.885
902,1.086,0.947,-0.915,1.845,-4.293,1.504,0.855,-1.12,4.211,1.039,1.391,0.0,-0.221,1.938,1.358,3.38,-0.661,1.654,-0.533,0.87,0.826
903,1.059,0.956,0.232,1.666,-4.28,1.086,1.083,-1.106,3.63,-0.138,0.985,0.0,-0.257,1.708,1.961,2.203,-0.339,1.976,-0.936,0.435,0.703
904,1.335,0.561,-1.861,1.916,-4.155,1.869,1.321,-1.196,4.496,0.428,1.001,0.0,0.426,1.789,1.523,2.452,-2.516,2.111,-1.029,1.324,0.746
905,0.989,0.546,0.337,1.765,-3.903,0.766,1.124,-1.235,3.949,1.01,1.122,0.0,-0.292,1.754,1.216,2.105,-0.477,2.039,-0.231,0.534,0.86
906,0.705,0.969,0.331,1.949,-4.225,0.972,0.982,-1.079,4.591,1.375,1.082,0.0,-0.092,2.178,1.081,2.682,-0.429,1.783,-0.162,0.591,0.881
907,0.729,0.781,0.92,1.984,-4.766,1.83,1.55,-1.225,4.751,-0.033,0.541,0.0,-0.434,1.926,2.539,1.319,-0.449,2.578,-1.26,0.205,0.989
908,1.049,0.948,-0.157,1.979,-4.312,1.323,0.998,-1.001,4.507,0.543,1.365,0.0,-0.339,2.069,1.676,3.095,-0.252,1.784,-0.798,0.577,0.79
909,1.217,0.811,-0.624,1.869,-3.738,1.495,1.072,-1.018,4.471,-0.035,1.021,0.0,0.15,1.969,1.631,2.535,-1.179,1.951,-0.731,0.718,0.965
910,1.215,0.993,-1.355,1.408,-4.976,1.994,0.668,-1.449,3.544,0.455,1.338,0.0,-0.021,1.663,2.464,2.937,-1.062,1.459,-1.182,1.006,0.678
911,1.14,0.714,0.105,1.905,-3.708,0.846,1.11,-1.005,4.472,1.897,1.201,0.0,0.508,2.474,0.403,2.332,-1.4,2.0,0.041,1.063,0.764
