Unnamed: 0,x0,x1,x2,x3,x4,x5,y,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
704,-0.131,-1.254,0.25,-1.371,-0.441,-0.308,0.0,1.3,-3.32,-2.278,-1.576,0.52,1.073,-1.163,-0.256,5.436,-0.921,-3.318,0.109,-3.428,0.841
705,0.185,-1.312,0.194,-1.515,-0.474,-0.554,0.0,1.782,-3.14,-2.496,-2.331,1.25,1.809,-1.158,-0.18,5.325,-0.894,-2.861,0.192,-3.763,0.692
706,-0.185,-1.132,0.339,-1.383,-0.659,-0.04,0.0,1.827,-3.71,-2.488,-1.104,0.35,0.824,-1.365,-0.306,6.769,-0.401,-4.63,0.257,-4.529,1.049
707,-0.15,-1.165,-0.111,-1.335,-0.717,0.057,0.0,0.869,-3.743,-2.024,-0.655,-0.136,0.123,-1.304,-0.44,5.956,-0.595,-4.189,0.15,-3.635,1.114
708,-0.1,-1.171,0.063,-1.357,-0.497,-0.178,0.0,1.483,-3.657,-2.34,-1.525,0.401,0.913,-1.455,-0.372,5.964,-0.513,-3.932,0.084,-3.731,1.057
709,0.295,-1.224,-0.009,-1.163,-0.421,-0.232,0.0,1.181,-3.606,-2.258,-1.543,0.441,0.813,-1.462,-0.392,5.714,-0.586,-3.63,0.303,-3.701,1.053
710,-0.043,-1.211,0.112,-1.286,-0.647,-0.068,0.0,1.109,-3.345,-2.108,-1.564,0.717,0.822,-1.318,-0.169,5.343,-1.004,-3.477,0.182,-3.286,1.017
711,-0.271,-1.106,-0.17,-1.436,-0.762,0.278,0.0,1.662,-3.893,-2.391,-1.71,0.712,0.736,-1.446,-0.461,7.1,0.011,-4.97,0.111,-4.403,1.267
712,-0.077,-1.434,0.381,-1.62,-0.661,-0.025,0.0,2.167,-4.022,-2.141,-2.286,1.467,1.341,-1.315,-0.472,6.918,-0.498,-4.601,0.124,-4.04,1.274
713,0.118,-1.31,0.214,-1.224,-0.463,-0.32,0.0,1.9,-3.594,-2.501,-2.037,0.92,1.473,-1.382,-0.157,6.108,-0.705,-3.611,0.059,-3.859,0.875
714,0.355,-1.324,0.191,-1.186,-0.249,-0.353,0.0,1.665,-2.469,-2.019,-1.371,0.595,1.399,-0.898,-0.226,4.274,-0.697,-2.679,0.39,-3.341,0.543
715,0.01,-1.079,0.408,-1.229,-0.536,-0.237,0.0,1.795,-2.77,-2.415,-1.853,1.059,1.57,-1.061,-0.454,5.049,-0.167,-3.022,0.225,-3.546,0.726
716,0.219,-1.186,-0.007,-1.28,-0.464,-0.234,0.0,1.393,-3.478,-2.247,-1.438,0.283,0.823,-1.23,-0.327,5.686,-0.556,-3.763,0.275,-3.907,1.01
717,-0.148,-1.111,0.193,-1.468,-0.656,0.001,0.0,1.604,-4.233,-2.102,-1.078,0.238,0.699,-1.582,-0.433,6.689,-0.539,-4.442,0.079,-3.724,1.219
718,0.131,-1.565,0.308,-1.328,-0.526,-0.604,0.0,1.784,-3.136,-2.727,-1.746,0.776,1.499,-1.146,-0.185,5.4,-0.703,-3.32,0.33,-4.124,0.572
719,0.086,-1.215,0.1,-1.207,-0.377,-0.282,0.0,1.083,-3.291,-2.587,-0.881,-0.118,0.533,-1.385,-0.333,5.321,-0.466,-3.595,0.275,-4.169,0.725
720,0.024,-1.199,0.397,-1.511,-0.556,-0.018,0.0,1.153,-3.942,-2.433,-1.775,0.531,0.862,-1.686,-0.47,6.39,-0.544,-3.905,0.125,-3.792,1.35
721,0.089,-1.205,0.226,-1.455,-0.632,-0.129,0.0,1.649,-3.585,-1.963,-1.83,0.746,1.063,-1.385,-0.234,5.77,-0.615,-3.717,0.318,-3.36,0.966
722,0.212,-1.258,0.275,-1.469,-0.522,-0.31,0.0,1.486,-3.825,-2.051,-1.492,0.467,1.171,-1.529,-0.413,5.892,-0.992,-3.503,0.291,-3.535,1.062
723,0.323,-1.398,0.114,-1.423,-0.795,-0.092,0.0,1.597,-3.715,-2.278,-1.691,0.587,0.981,-1.281,-0.059,6.368,-0.903,-4.002,0.122,-3.717,1.021
724,0.088,-1.124,0.196,-1.396,-0.592,-0.231,0.0,1.421,-3.927,-2.327,-1.51,0.208,0.791,-1.434,-0.36,6.604,-0.438,-4.202,0.203,-3.79,0.958
725,-0.103,-1.486,0.179,-1.514,-0.728,-0.145,0.0,1.909,-3.938,-2.523,-1.812,0.775,1.06,-1.376,-0.373,6.984,-0.495,-4.56,0.238,-4.496,1.106
726,-0.043,-1.466,0.085,-1.545,-0.672,-0.175,0.0,1.359,-3.551,-2.406,-1.369,0.058,0.77,-1.424,-0.334,5.976,-0.567,-3.995,0.327,-4.057,0.868
727,0.04,-1.258,0.023,-1.314,-0.671,-0.386,0.0,1.562,-2.893,-1.895,-1.776,0.743,1.18,-0.914,-0.073,4.773,-0.767,-3.199,0.285,-3.474,0.831
728,0.033,-1.122,0.462,-1.225,-0.515,-0.531,0.0,1.156,-3.01,-2.18,-1.084,0.26,1.129,-1.01,-0.387,4.946,-0.307,-2.906,0.419,-3.527,0.526
729,0.287,-1.135,0.067,-1.34,-0.607,-0.391,0.0,1.134,-2.768,-2.363,-1.691,0.676,1.259,-1.239,-0.41,4.578,-0.432,-2.579,0.28,-3.395,0.521
730,0.167,-1.455,0.159,-1.588,-0.875,0.012,0.0,1.447,-4.272,-2.689,-1.269,0.31,0.322,-1.598,-0.358,6.97,-0.66,-4.831,0.008,-4.382,1.387
731,0.092,-1.138,0.09,-0.98,-0.541,-0.183,0.0,0.947,-3.595,-2.263,-1.353,0.258,0.697,-1.562,-0.468,5.562,-0.411,-3.433,0.259,-3.226,0.825
732,0.008,-1.215,0.115,-1.102,-0.25,-0.488,0.0,1.52,-2.902,-2.498,-1.833,0.666,1.354,-1.136,-0.262,5.184,-0.383,-3.113,0.091,-3.815,0.611
733,-0.096,-1.223,0.305,-1.235,-0.465,-0.189,0.0,1.866,-4.35,-2.011,-2.456,1.153,1.45,-1.641,-0.457,7.136,-0.548,-4.141,0.174,-3.499,1.076
734,-0.157,-1.217,0.26,-1.351,-0.481,-0.047,0.0,1.909,-3.519,-2.343,-1.52,0.509,0.662,-1.03,-0.291,6.135,-0.388,-4.513,0.328,-4.494,1.158
735,0.141,-1.562,0.34,-1.479,-0.352,-0.001,0.0,1.553,-3.865,-2.597,-1.925,0.401,0.637,-1.68,-0.433,6.692,-0.5,-4.68,0.167,-4.325,1.021
736,0.041,-1.305,0.375,-1.189,-0.61,-0.399,0.0,1.582,-3.666,-2.514,-1.785,0.567,1.09,-1.441,-0.332,6.391,-0.442,-4.117,0.345,-4.395,1.007
737,-0.014,-1.129,0.483,-1.229,-0.384,-0.286,0.0,1.699,-2.778,-2.315,-1.885,0.854,1.573,-1.127,-0.299,4.995,-0.568,-3.005,0.44,-3.872,0.683
738,0.175,-1.174,0.062,-1.231,-0.283,-0.232,0.0,0.908,-3.01,-2.205,-1.334,0.326,0.857,-0.956,-0.295,4.95,-0.388,-3.181,0.189,-3.488,0.637
739,-0.178,-1.261,0.281,-1.326,-0.449,-0.08,0.0,1.374,-3.393,-1.915,-1.626,0.568,0.819,-1.271,-0.469,5.87,-0.335,-3.872,0.34,-3.507,0.874
740,-0.063,-1.413,-0.028,-1.208,-0.576,-0.191,0.0,1.045,-2.946,-2.674,-0.911,-0.319,0.355,-0.984,-0.096,4.983,-0.754,-3.674,0.304,-4.309,0.913
741,-0.133,-1.309,0.277,-1.19,-0.816,-0.151,0.0,1.182,-4.187,-2.288,-1.44,0.233,0.716,-1.74,-0.467,6.886,-0.528,-4.268,0.242,-4.027,1.148
742,0.194,-1.469,-0.024,-1.475,-0.595,-0.143,0.0,1.431,-3.819,-1.855,-1.252,0.209,0.669,-1.38,-0.315,6.23,-0.591,-3.992,0.195,-3.626,0.877
743,0.079,-1.335,0.315,-1.297,-0.591,-0.288,0.0,1.98,-3.031,-2.287,-1.892,1.061,1.395,-1.151,-0.395,5.598,-0.263,-3.644,0.309,-4.188,0.801
744,0.143,-1.176,0.381,-1.262,-0.588,-0.504,0.0,1.223,-3.835,-2.301,-1.474,0.335,0.929,-1.362,-0.212,6.112,-0.638,-3.753,0.283,-3.682,0.823
745,0.035,-1.138,0.447,-1.252,-0.457,-0.144,0.0,2.058,-3.246,-2.362,-2.125,1.367,1.706,-1.326,-0.547,5.974,0.041,-3.536,0.229,-3.61,0.523
746,-0.079,-1.211,0.139,-1.291,-0.361,-0.462,0.0,1.649,-3.073,-2.383,-1.515,0.559,1.279,-0.954,-0.297,5.358,-0.586,-3.362,0.191,-3.699,0.794
747,0.147,-1.352,0.158,-1.316,-0.571,-0.127,0.0,1.344,-3.702,-2.379,-1.611,0.44,0.858,-1.468,-0.409,6.412,-0.492,-4.039,0.288,-4.052,1.064
748,0.061,-1.302,0.209,-1.145,-0.454,-0.273,0.0,1.353,-3.295,-2.217,-1.072,0.208,0.914,-1.183,-0.451,5.351,-0.564,-3.585,0.309,-3.634,0.831
749,-0.116,-1.131,0.377,-1.493,-0.44,-0.107,0.0,1.203,-3.522,-1.975,-1.287,0.543,0.728,-1.21,-0.302,5.638,-0.824,-3.709,0.194,-3.593,1.187
750,0.162,-1.293,0.096,-1.348,-0.487,-0.281,0.0,1.363,-3.186,-2.305,-1.533,0.456,0.853,-1.177,-0.369,5.271,-0.649,-3.378,0.23,-3.8,0.86
751,-0.105,-1.096,0.374,-1.281,-0.691,-0.111,0.0,2.172,-3.432,-2.285,-2.02,1.104,1.458,-1.211,-0.432,6.143,-0.207,-3.933,0.228,-3.864,0.912
752,0.005,-1.227,0.167,-1.242,-0.724,-0.287,0.0,1.704,-3.913,-2.618,-1.045,0.205,0.894,-1.597,-0.413,6.292,-0.433,-4.125,0.012,-4.109,1.121
753,-0.052,-1.381,0.166,-1.518,-0.714,-0.042,0.0,1.414,-4.705,-2.07,-1.652,0.476,0.594,-1.79,-0.519,7.46,-0.536,-4.771,0.208,-3.773,1.289
754,-0.167,-1.372,0.012,-1.407,-0.704,-0.063,0.0,1.277,-3.492,-2.383,-1.459,0.46,0.801,-1.541,-0.565,5.744,-0.497,-3.763,0.159,-4.037,1.066
755,-0.108,-1.269,0.345,-1.217,-0.673,-0.205,0.0,1.26,-3.461,-2.796,-1.55,0.478,0.851,-1.342,-0.456,5.817,-0.377,-3.803,0.134,-4.085,0.907
756,0.116,-1.138,0.084,-1.327,-0.656,-0.249,0.0,0.878,-3.761,-1.965,-0.541,-0.296,0.566,-1.336,-0.457,5.681,-0.739,-3.668,0.299,-3.172,0.902
757,-0.066,-1.214,0.112,-1.282,-0.67,-0.11,0.0,1.553,-3.317,-2.611,-1.204,0.219,0.762,-1.201,-0.335,5.916,-0.199,-3.986,0.293,-4.295,0.938
758,0.122,-1.289,0.239,-1.351,-0.777,-0.037,0.0,1.404,-4.002,-2.408,-1.732,0.465,0.877,-1.706,-0.363,6.487,-0.579,-4.114,0.207,-3.994,1.063
759,-0.026,-1.458,0.113,-1.516,-0.722,-0.177,0.0,2.081,-3.719,-2.234,-1.906,0.967,1.347,-1.334,-0.519,6.605,-0.451,-4.174,0.141,-4.041,1.018
760,-0.21,-1.168,0.19,-1.365,-0.704,-0.068,0.0,1.574,-4.379,-2.306,-1.314,0.487,0.811,-1.685,-0.657,7.363,-0.357,-4.667,0.104,-3.807,1.229
761,0.233,-1.366,-0.227,-1.287,-0.53,-0.158,0.0,1.418,-3.632,-2.11,-1.694,0.295,0.779,-1.271,-0.41,5.756,-0.49,-3.883,0.086,-3.69,0.901
762,-0.101,-1.176,0.152,-1.108,-0.324,-0.347,0.0,1.675,-2.444,-2.508,-1.54,0.773,1.392,-0.742,-0.277,4.721,-0.308,-3.16,0.309,-4.044,0.628
763,0.092,-1.259,0.247,-1.489,-0.643,-0.194,0.0,1.052,-3.421,-1.937,-0.838,0.297,0.611,-1.064,-0.146,5.592,-0.993,-3.607,0.308,-3.355,0.975
764,0.129,-1.228,-0.008,-1.237,-0.755,-0.3,0.0,1.447,-3.382,-2.695,-1.618,0.581,1.151,-1.319,-0.574,5.681,-0.12,-3.357,0.086,-3.812,0.834
765,0.08,-1.115,0.192,-1.185,-0.558,-0.124,0.0,0.974,-3.454,-2.387,-1.379,0.177,0.581,-1.409,-0.414,5.472,-0.298,-3.457,0.248,-3.491,0.924
766,-0.01,-1.281,0.194,-1.335,-0.681,-0.021,0.0,1.061,-4.037,-1.957,-1.172,0.322,0.504,-1.359,-0.371,6.436,-0.833,-4.106,0.186,-3.419,1.162
767,-0.06,-1.156,0.037,-1.515,-0.611,0.005,0.0,1.817,-3.877,-1.982,-1.879,0.813,1.085,-1.343,-0.103,6.464,-0.746,-4.165,0.115,-3.757,1.033
768,0.067,-1.311,0.301,-1.371,-0.624,-0.449,0.0,2.26,-3.405,-2.365,-1.756,0.88,1.621,-1.169,-0.529,5.754,-0.195,-3.612,0.336,-4.001,0.77
769,-0.305,-1.168,0.393,-1.109,-0.478,-0.449,0.0,2.164,-3.533,-2.323,-1.75,0.96,1.646,-1.239,-0.497,6.349,-0.379,-3.844,0.386,-4.24,0.877
770,-0.035,-1.443,0.186,-1.369,-0.872,-0.196,0.0,1.67,-4.434,-2.256,-1.712,0.52,0.892,-1.73,-0.457,7.081,-0.684,-4.516,0.214,-3.886,1.166
771,-0.088,-1.468,0.104,-1.515,-0.847,0.024,0.0,1.257,-3.786,-2.365,-1.349,0.235,0.406,-1.399,-0.522,6.561,-0.265,-4.418,0.259,-4.059,1.183
772,0.14,-1.245,-0.032,-1.093,-0.205,-1.011,0.0,0.535,-2.247,-2.727,-0.791,-0.192,1.208,-0.855,-0.088,3.661,-0.797,-1.905,0.305,-3.672,0.287
773,-0.056,-1.063,0.391,-1.285,-0.782,0.252,0.0,1.737,-4.422,-1.576,-1.823,1.148,0.903,-1.502,-0.37,7.491,-0.573,-4.696,0.048,-3.133,1.388
774,0.124,-1.234,0.45,-1.605,-0.458,-0.067,0.0,1.883,-4.45,-2.039,-2.001,0.926,1.016,-1.617,-0.178,7.511,-0.803,-4.675,0.22,-3.674,1.318
775,-0.179,-1.35,0.291,-1.425,-0.564,-0.137,0.0,2.205,-3.853,-2.289,-1.924,0.896,1.405,-1.304,-0.368,7.061,-0.196,-4.577,0.215,-4.247,0.932
776,-0.008,-1.344,0.04,-1.422,-0.647,-0.249,0.0,1.451,-3.745,-2.347,-1.878,0.662,1.159,-1.475,-0.481,6.363,-0.564,-3.904,0.281,-3.984,0.952
777,0.217,-1.365,0.167,-1.34,-0.473,-0.049,0.0,1.234,-3.903,-2.269,-1.437,0.249,0.684,-1.411,-0.225,6.37,-0.655,-4.075,0.059,-3.896,1.137
778,0.069,-1.34,0.241,-1.338,-0.438,-0.347,0.0,1.565,-2.706,-2.186,-1.201,0.415,1.073,-0.945,-0.372,4.741,-0.611,-3.201,0.361,-3.805,0.769
779,-0.132,-1.589,0.223,-1.379,-0.696,0.024,0.0,1.199,-3.689,-2.892,-1.253,0.225,0.339,-1.414,-0.349,6.324,-0.515,-4.532,0.29,-4.591,1.115
780,0.147,-1.469,0.027,-1.461,-0.472,-0.123,0.0,1.383,-3.638,-2.571,-1.869,0.478,0.807,-1.407,-0.367,6.036,-0.429,-4.014,0.303,-4.387,1.02
781,0.194,-1.212,0.056,-1.447,-0.501,-0.192,0.0,1.839,-3.704,-1.907,-2.008,0.825,1.407,-1.382,-0.434,6.169,-0.515,-3.744,0.134,-3.411,1.016
782,0.086,-1.416,0.0,-1.111,-0.302,-0.291,0.0,1.197,-2.902,-2.395,-0.903,-0.025,0.794,-1.046,-0.389,4.892,-0.506,-3.279,0.111,-3.509,0.6
783,0.073,-1.228,0.193,-1.33,-0.887,0.043,0.0,1.306,-3.931,-2.12,-1.087,0.272,0.586,-1.486,-0.769,6.38,-0.127,-4.292,0.202,-3.727,1.328
784,0.054,-1.156,0.467,-1.135,-0.641,-0.049,0.0,1.426,-3.215,-2.332,-1.633,0.824,1.111,-1.234,-0.369,5.412,-0.688,-3.501,0.216,-3.707,0.941
785,-0.324,-1.088,0.297,-1.442,-0.82,-0.374,0.0,2.242,-4.116,-2.06,-2.08,1.212,1.545,-1.433,-0.659,7.575,-0.298,-4.455,0.305,-3.961,1.148
786,0.113,-1.237,0.357,-1.217,-0.297,-0.44,0.0,1.916,-3.707,-2.405,-2.076,1.068,1.573,-1.182,-0.113,6.524,-0.721,-3.797,0.223,-3.927,0.775
787,0.059,-1.225,0.205,-1.44,-0.518,-0.054,0.0,1.679,-3.584,-2.333,-1.96,0.777,1.03,-1.386,-0.483,6.234,-0.371,-4.072,0.21,-4.022,0.962
788,0.043,-1.457,0.428,-1.37,-0.785,-0.224,0.0,2.292,-4.212,-2.203,-1.896,1.097,1.318,-1.217,-0.414,7.307,-0.4,-4.598,0.283,-3.926,1.111
789,0.11,-1.404,0.226,-1.525,-0.496,-0.067,0.0,1.496,-3.474,-2.474,-1.418,0.381,0.589,-1.338,-0.113,5.95,-0.638,-4.163,0.364,-4.075,1.003
790,0.083,-1.333,0.347,-1.606,-0.409,-0.099,0.0,1.126,-3.793,-2.441,-1.764,0.582,0.821,-1.765,-0.498,5.91,-0.586,-3.751,0.07,-3.75,0.997
791,-0.041,-1.153,0.296,-1.306,-0.492,-0.168,0.0,0.999,-3.78,-2.12,-0.934,0.027,0.465,-1.251,-0.3,6.175,-0.675,-4.225,0.214,-3.748,1.183
792,-0.054,-1.326,0.235,-1.222,-0.754,-0.382,0.0,1.723,-3.897,-2.653,-1.656,0.458,1.127,-1.469,-0.453,6.668,-0.426,-4.286,0.291,-4.42,0.994
793,0.156,-1.333,0.269,-1.362,-0.693,-0.163,0.0,1.733,-3.396,-2.069,-1.718,0.743,1.101,-1.11,-0.08,5.704,-0.806,-3.767,0.355,-3.78,0.931
794,-0.252,-1.07,0.301,-1.117,-0.61,-0.195,0.0,1.358,-3.141,-2.166,-1.326,0.537,0.841,-1.118,-0.293,5.069,-0.589,-3.435,0.237,-3.495,0.929
795,0.041,-1.219,-0.008,-1.423,-0.564,-0.059,0.0,1.702,-3.324,-2.389,-1.744,0.494,1.062,-1.306,-0.271,5.926,-0.455,-3.855,0.269,-3.972,0.849
796,0.142,-1.419,0.046,-1.353,-0.77,-0.266,0.0,1.012,-3.611,-2.659,-1.42,0.207,0.682,-1.491,-0.272,5.92,-0.778,-3.751,0.171,-4.049,0.966
797,-0.152,-1.337,0.031,-1.702,-0.524,-0.378,0.0,1.849,-3.87,-2.145,-1.913,0.756,1.298,-1.337,-0.642,6.36,-0.382,-4.026,0.143,-3.945,1.064
798,-0.207,-1.295,0.371,-1.36,-0.77,-0.036,0.0,2.118,-4.251,-2.349,-2.277,1.276,1.3,-1.585,-0.488,7.319,-0.673,-4.61,0.181,-3.967,1.169
799,-0.148,-1.269,0.098,-1.536,-0.434,-0.049,0.0,1.286,-3.345,-1.945,-1.591,0.621,1.034,-1.332,-0.236,5.657,-0.791,-3.531,0.28,-3.504,0.924
800,0.222,-1.431,-0.013,-1.623,-0.711,-0.038,0.0,1.049,-3.857,-2.001,-1.114,0.026,0.401,-1.528,-0.637,5.944,-0.411,-3.978,0.241,-3.551,1.145
801,0.234,-1.342,0.145,-1.207,-0.588,-0.361,0.0,1.195,-3.02,-2.561,-1.557,0.465,1.012,-1.275,-0.492,5.031,-0.509,-3.131,0.261,-3.781,0.7
802,0.301,-1.531,0.212,-1.502,-0.513,-0.237,0.0,1.758,-3.553,-2.359,-1.939,0.748,1.079,-1.172,-0.146,5.929,-0.868,-3.769,0.17,-3.746,0.959
803,0.207,-1.371,0.318,-1.361,-0.61,-0.138,0.0,2.211,-3.945,-2.406,-1.911,0.904,1.275,-1.412,-0.471,6.601,-0.199,-4.279,0.177,-3.961,0.861
804,0.042,-1.465,0.367,-1.493,-0.603,-0.234,0.0,1.27,-3.727,-2.075,-1.474,0.68,0.909,-1.318,-0.311,6.151,-1.002,-3.753,0.199,-3.575,1.081
805,0.029,-1.358,0.331,-1.41,-0.28,-0.2,0.0,1.546,-3.573,-2.453,-1.953,0.888,1.096,-1.397,-0.42,6.328,-0.181,-3.995,-0.042,-3.94,0.945
806,-0.009,-1.278,0.005,-1.474,-0.687,0.136,0.0,1.635,-3.335,-2.395,-1.451,0.48,0.742,-1.021,-0.29,6.083,-0.388,-4.204,0.116,-4.081,1.022
807,-0.097,-1.125,0.126,-1.253,-0.777,-0.068,0.0,0.895,-4.23,-2.293,-0.966,0.007,0.197,-1.671,-0.532,6.907,-0.268,-4.512,0.207,-3.839,1.242
808,0.032,-1.162,0.336,-1.293,-0.29,-0.406,0.0,2.125,-2.623,-2.536,-1.903,1.151,1.598,-0.931,-0.377,5.164,-0.142,-3.196,0.306,-3.953,0.514
809,0.203,-1.366,0.123,-1.648,-0.661,-0.059,0.0,1.464,-4.016,-2.386,-1.894,0.661,0.685,-1.463,-0.238,6.647,-0.719,-4.43,0.142,-4.112,1.264
810,-0.109,-1.377,0.193,-1.401,-0.638,-0.162,0.0,1.848,-3.793,-2.191,-2.026,0.903,1.082,-1.574,-0.352,6.536,-0.751,-4.138,0.137,-3.725,1.061
811,-0.05,-1.253,0.229,-1.313,-0.727,-0.228,0.0,2.009,-3.316,-2.571,-2.012,0.832,1.403,-1.429,-0.248,6.108,-0.34,-3.865,0.339,-4.242,0.73
812,-0.047,-1.147,0.194,-1.256,-0.431,-0.226,0.0,1.495,-3.564,-2.433,-1.558,0.65,1.234,-1.53,-0.615,5.892,-0.39,-3.619,0.308,-3.843,0.852
813,0.134,-1.301,0.03,-1.486,-0.873,-0.116,0.0,1.273,-3.731,-1.826,-0.996,0.049,0.437,-1.178,-0.405,6.114,-0.699,-4.06,0.114,-3.353,1.192
814,0.055,-1.529,0.158,-1.316,-0.583,-0.303,0.0,1.566,-3.131,-2.837,-1.572,0.63,1.093,-1.044,-0.358,5.513,-0.303,-3.862,0.23,-4.69,0.634
815,0.053,-1.279,0.235,-1.168,-0.581,-0.091,0.0,1.695,-3.276,-2.21,-1.627,0.848,1.223,-1.183,-0.318,5.46,-0.555,-3.545,0.219,-3.594,0.868
816,0.247,-1.205,0.233,-1.434,-0.454,-0.141,0.0,1.857,-3.943,-2.568,-1.473,0.505,1.098,-1.375,-0.524,6.737,-0.359,-4.413,0.156,-4.2,0.981
817,0.242,-1.383,0.098,-1.443,-1.215,-0.067,0.0,1.337,-4.503,-2.674,-1.215,0.03,0.254,-1.816,-0.224,7.469,-0.777,-5.098,0.16,-4.489,1.384
818,-0.031,-1.321,0.192,-1.076,-0.281,-0.628,0.0,1.85,-3.543,-2.42,-1.563,0.519,1.598,-1.229,-0.341,5.921,-0.439,-3.676,0.394,-4.154,0.678
819,-0.312,-1.144,0.03,-1.06,-0.678,-0.294,0.0,1.208,-3.011,-2.521,-1.0,0.246,0.891,-1.057,-0.423,5.34,-0.367,-3.544,0.354,-4.295,0.846
820,0.243,-1.351,0.334,-1.359,-0.613,-0.227,0.0,1.439,-2.593,-2.47,-1.806,1.122,1.534,-1.025,-0.149,4.65,-0.84,-2.743,0.373,-3.601,0.767
821,0.2,-1.356,0.331,-1.287,-0.518,-0.51,0.0,1.395,-2.878,-2.563,-1.367,0.679,1.264,-1.012,-0.569,4.786,-0.438,-2.869,0.235,-3.775,0.601
822,0.111,-1.401,0.172,-1.725,-0.736,0.074,0.0,1.944,-3.939,-2.169,-1.789,0.769,1.072,-1.221,-0.339,6.759,-0.834,-4.46,0.194,-3.941,1.265
823,-0.014,-1.492,-0.027,-1.626,-0.681,-0.069,0.0,1.437,-3.762,-2.405,-1.747,0.607,0.862,-1.458,-0.596,5.898,-0.512,-4.022,0.32,-4.092,1.123
824,0.169,-1.277,0.158,-1.18,-0.207,-0.661,0.0,1.211,-2.766,-2.702,-1.464,0.551,1.444,-1.08,-0.132,4.576,-0.748,-2.532,0.269,-3.721,0.509
825,0.26,-1.329,-0.089,-1.437,-0.552,-0.471,0.0,1.792,-3.085,-2.235,-1.68,0.559,1.382,-1.1,-0.527,5.299,-0.418,-3.328,0.292,-3.798,0.823
826,-0.002,-1.193,0.273,-1.375,-0.314,-0.128,0.0,1.627,-2.928,-2.196,-2.063,1.1,1.542,-1.346,-0.349,5.04,-0.64,-3.111,0.235,-3.4,0.592
827,0.102,-1.132,0.036,-1.013,-0.329,-0.335,0.0,1.84,-3.451,-2.037,-1.896,0.839,1.25,-1.207,-0.614,5.928,-0.024,-3.611,0.362,-3.479,0.733
828,0.146,-1.326,-0.163,-1.339,-0.662,-0.126,0.0,0.724,-3.548,-2.489,-0.945,-0.339,0.248,-1.487,-0.541,5.537,-0.298,-3.689,0.036,-3.698,0.843
829,-0.043,-1.173,0.089,-1.483,-0.582,0.009,0.0,1.187,-3.712,-2.516,-1.578,0.392,0.751,-1.467,-0.458,6.119,-0.44,-4.003,0.237,-4.033,1.055
830,0.06,-1.249,0.257,-1.622,-0.614,-0.09,0.0,1.651,-3.68,-2.458,-1.568,0.428,0.793,-1.387,-0.38,6.301,-0.601,-4.327,0.239,-4.154,1.076
831,-0.463,-1.123,0.073,-1.469,-0.396,0.026,0.0,2.143,-3.862,-2.395,-2.162,0.868,1.095,-1.28,-0.031,6.994,-0.544,-4.787,0.221,-4.248,1.088
832,-0.254,-1.171,0.175,-1.606,-0.678,0.134,0.0,1.634,-3.762,-2.012,-1.64,0.555,0.796,-1.4,-0.214,6.946,-0.607,-4.615,0.175,-4.078,1.257
833,0.102,-1.293,0.416,-1.333,-0.441,-0.085,0.0,1.927,-3.412,-2.315,-1.885,0.814,1.206,-1.308,-0.293,6.035,-0.446,-3.923,0.201,-3.824,0.869
834,0.075,-1.297,0.136,-1.558,-0.741,0.083,0.0,1.613,-4.408,-1.973,-1.942,0.798,0.833,-1.709,-0.365,7.174,-0.705,-4.498,0.132,-3.705,1.437
835,0.144,-1.355,0.052,-1.279,-0.369,-0.349,0.0,1.724,-2.888,-2.757,-2.107,0.892,1.178,-1.127,-0.198,5.109,-0.473,-3.402,0.273,-4.403,0.711
836,0.163,-1.346,0.39,-1.346,-0.516,-0.347,0.0,1.598,-2.968,-2.71,-1.954,0.793,1.246,-1.074,-0.267,5.098,-0.337,-3.136,0.117,-4.063,0.806
837,-0.081,-1.284,0.344,-1.284,-0.642,-0.049,0.0,1.666,-3.414,-2.732,-1.622,0.677,1.076,-1.293,-0.185,5.928,-0.872,-3.927,0.159,-4.25,0.964
838,-0.017,-1.237,0.164,-1.157,-0.559,-0.348,0.0,1.528,-3.323,-2.203,-1.806,0.847,1.436,-1.241,-0.431,5.627,-0.351,-3.364,0.357,-3.664,0.801
839,0.186,-1.472,0.074,-1.401,-0.663,-0.252,0.0,2.01,-3.828,-2.786,-1.643,0.657,1.011,-1.455,-0.481,6.711,-0.188,-4.475,0.263,-4.777,0.948
840,-0.055,-1.241,0.261,-1.3,-0.505,-0.191,0.0,1.209,-3.57,-2.03,-1.387,0.388,0.635,-1.284,-0.4,5.858,-0.659,-3.909,0.215,-3.778,1.037
841,0.093,-1.395,0.264,-1.188,-0.551,-0.404,0.0,1.703,-3.56,-2.691,-1.731,0.407,1.078,-1.365,-0.446,6.036,-0.296,-3.926,0.29,-4.253,0.754
842,0.057,-1.17,0.001,-1.447,-0.74,0.078,0.0,1.188,-4.803,-2.238,-1.31,0.157,0.3,-1.702,-0.489,7.366,-0.416,-4.921,0.141,-3.975,1.398
843,0.183,-1.429,0.028,-1.428,-0.717,-0.067,0.0,1.191,-4.118,-1.879,-1.078,-0.087,0.308,-1.447,-0.39,6.332,-0.684,-4.39,0.293,-3.613,1.161
844,0.109,-1.349,0.165,-1.236,-0.492,-0.308,0.0,0.995,-3.051,-2.693,-0.919,0.092,0.763,-1.068,-0.373,5.092,-0.538,-3.231,0.249,-4.042,0.746
