Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,y,x13,x14,x15,x16,x17,x18,x19,x20
721,0.13,1.295,-0.53,0.123,0.094,-1.038,-0.944,-1.019,0.436,-0.44,-0.878,0.071,0.0,-1.471,2.471,-0.07,-2.947,-0.32,0.984,-3.785,0.62
722,0.237,0.926,-0.274,0.469,0.242,-0.946,-0.292,-0.861,0.49,-0.149,-1.049,0.023,0.0,-1.241,2.738,0.293,-2.467,-0.518,0.87,-3.586,0.488
723,0.614,0.928,-0.546,0.132,0.388,-1.102,-1.091,-1.008,0.68,-0.242,-1.148,0.432,0.0,-1.566,2.726,-0.013,-3.119,-0.533,0.679,-4.092,0.305
724,0.722,0.697,-0.371,0.305,0.258,-1.045,-0.727,-1.062,0.753,0.091,-1.152,0.328,0.0,-1.331,2.957,0.281,-2.609,-0.678,0.547,-3.898,0.145
725,0.544,1.067,-0.915,0.196,0.371,-1.232,-0.942,-0.862,0.627,-0.004,-1.082,0.604,0.0,-1.538,2.765,0.141,-2.669,-0.667,0.477,-3.826,0.255
726,0.233,0.788,-0.711,0.128,0.15,-1.201,-0.463,-0.785,0.588,-0.209,-1.184,0.562,0.0,-1.108,2.673,0.051,-2.353,-0.485,0.566,-3.602,0.369
727,0.541,0.291,-0.303,0.227,0.264,-1.1,0.173,-0.78,0.465,-0.324,-1.11,0.33,0.0,-0.613,2.415,0.256,-1.823,-0.155,0.652,-3.295,0.317
728,0.241,0.973,-0.078,0.223,0.261,-0.821,-0.599,-0.851,0.394,-0.266,-0.88,0.273,0.0,-1.441,3.047,0.263,-2.984,-0.342,0.65,-4.454,0.363
729,0.076,2.133,-0.842,0.312,0.279,-0.795,-1.82,-0.894,0.578,0.005,-1.323,-0.477,0.0,-2.216,2.383,0.009,-3.307,-0.512,1.266,-3.591,0.779
730,0.499,0.605,-0.215,-0.007,0.12,-0.954,-0.467,-1.159,0.445,-0.083,-0.974,0.414,0.0,-1.141,3.039,-0.014,-2.474,-0.383,0.735,-4.054,0.348
731,0.249,1.086,-0.453,0.265,0.33,-0.868,-0.621,-0.997,0.56,-0.181,-0.938,0.536,0.0,-1.375,2.532,0.246,-2.628,-0.293,0.624,-3.988,0.404
732,0.87,0.583,-0.55,0.107,0.392,-1.063,-0.844,-1.124,0.497,-0.382,-1.146,0.74,0.0,-1.242,2.942,-0.039,-2.803,-0.413,0.452,-4.272,0.017
733,0.679,0.595,-0.872,0.039,0.171,-1.311,-0.798,-1.02,0.521,0.225,-0.966,0.899,0.0,-1.173,3.236,-0.007,-2.912,-0.673,0.233,-4.13,-0.06
734,0.591,0.491,-0.685,0.121,0.241,-1.035,-0.592,-0.823,0.52,-0.066,-1.152,0.635,0.0,-1.264,2.893,0.087,-2.378,-0.545,0.428,-3.748,0.034
735,0.814,1.313,-0.856,0.066,0.253,-1.031,-1.382,-1.282,0.623,-0.437,-1.167,0.634,0.0,-1.854,2.772,-0.239,-3.16,-0.42,0.624,-4.186,0.287
736,0.009,1.448,-0.725,0.114,0.085,-0.959,-1.341,-0.819,0.33,-0.173,-0.871,0.33,0.0,-1.64,2.832,-0.15,-3.307,-0.438,0.665,-4.098,0.48
737,0.307,1.486,-0.479,0.123,0.221,-0.778,-1.015,-1.108,0.564,-0.024,-1.076,-0.061,0.0,-1.68,2.66,0.081,-2.778,-0.603,1.084,-3.627,0.586
738,0.141,1.867,-0.471,0.313,0.227,-1.003,-1.344,-1.028,0.861,-0.25,-1.358,0.041,0.0,-1.913,2.7,0.033,-3.253,-0.51,1.046,-4.216,0.638
739,0.19,0.74,-0.051,0.114,0.22,-1.15,-0.378,-0.858,0.683,-0.189,-1.195,0.053,0.0,-1.059,2.67,-0.04,-2.775,-0.274,1.051,-4.084,0.624
740,0.618,0.147,-0.161,0.251,0.175,-1.419,-0.07,-1.04,0.632,-0.288,-1.027,0.523,0.0,-0.831,2.888,0.248,-2.591,-0.385,0.531,-4.103,0.159
741,0.598,0.715,-0.464,0.115,0.324,-1.323,-0.837,-1.164,0.689,-0.232,-1.204,0.88,0.0,-1.224,2.952,-0.014,-2.968,-0.42,0.418,-4.305,0.198
742,0.365,1.149,-0.688,0.226,0.307,-1.259,-1.135,-0.686,0.83,-0.203,-1.405,0.434,0.0,-1.584,3.012,0.071,-3.396,-0.357,0.486,-4.289,0.232
743,0.683,1.658,-0.905,0.207,0.32,-1.356,-1.936,-0.959,0.48,-0.054,-1.078,0.294,0.0,-2.26,2.989,-0.099,-3.635,-0.594,0.725,-4.63,0.258
744,0.308,1.207,-0.12,0.518,0.41,-0.827,-0.636,-0.9,0.455,-0.642,-0.864,0.023,0.0,-1.425,2.684,0.421,-2.608,-0.297,1.137,-3.967,0.514
745,0.416,0.935,-0.798,0.109,0.044,-0.858,-0.801,-1.111,0.566,-0.05,-0.812,0.52,0.0,-1.333,2.873,-0.008,-2.683,-0.508,0.613,-3.445,0.307
746,-0.059,1.664,-0.123,0.055,0.124,-0.757,-1.37,-0.824,0.808,-0.289,-1.173,-0.386,0.0,-1.762,2.119,-0.18,-3.198,-0.359,1.218,-3.944,0.954
747,0.32,1.485,-0.579,0.181,0.467,-1.004,-1.393,-0.846,0.455,-0.194,-0.885,0.195,0.0,-1.672,2.46,-0.099,-2.896,-0.526,0.78,-3.872,0.361
748,0.321,0.648,-0.45,0.157,0.276,-1.21,-0.09,-0.861,0.442,-0.269,-0.757,0.334,0.0,-0.956,2.753,0.21,-2.057,-0.313,0.628,-3.314,0.337
749,0.074,1.108,-0.154,0.376,0.189,-1.126,-1.045,-1.073,0.575,-0.358,-0.906,0.371,0.0,-1.521,2.888,0.153,-3.399,-0.556,0.856,-4.343,0.484
750,0.029,0.979,0.265,0.264,0.03,-0.685,-0.414,-1.025,0.345,-0.287,-0.771,0.056,0.0,-1.018,2.275,0.174,-2.629,-0.437,0.998,-3.743,0.561
751,0.749,0.547,0.137,0.361,0.141,-1.035,-0.71,-0.549,0.397,0.019,-0.781,0.44,0.0,-1.304,2.818,0.228,-3.289,-0.527,0.432,-4.628,-0.142
752,0.543,0.719,-0.25,0.223,0.232,-1.082,-0.446,-0.972,0.527,-0.266,-0.889,0.379,0.0,-1.072,2.537,0.083,-2.623,-0.423,0.546,-3.598,0.254
753,0.331,1.383,-0.431,0.057,0.403,-1.113,-1.148,-0.902,0.663,-0.075,-1.096,0.123,0.0,-1.529,2.52,-0.11,-2.837,-0.518,0.73,-4.227,0.512
754,0.612,0.651,0.171,0.292,-0.06,-0.988,-0.484,-1.02,0.498,0.013,-1.064,0.255,0.0,-1.008,2.736,0.024,-3.378,-0.66,0.768,-4.353,0.289
755,0.28,1.026,-0.711,0.02,0.222,-0.93,-0.65,-1.042,0.644,-0.225,-0.929,0.328,0.0,-1.122,2.514,0.185,-2.36,-0.448,0.78,-3.317,0.503
756,0.706,0.624,-0.428,0.048,0.353,-0.929,-0.194,-0.896,0.536,-0.449,-0.967,0.409,0.0,-0.861,2.66,0.264,-1.978,-0.18,0.61,-3.111,0.254
757,0.537,1.047,-0.788,0.168,0.376,-1.428,-1.017,-0.736,0.582,-0.296,-0.994,0.609,0.0,-1.603,3.052,-0.343,-3.128,-0.341,0.411,-4.609,0.134
758,0.355,1.441,-0.89,0.285,0.316,-1.017,-1.36,-0.701,0.69,-0.156,-1.303,0.192,0.0,-1.725,2.512,-0.211,-2.81,-0.533,0.75,-3.836,0.504
759,0.438,0.969,-0.019,0.201,0.062,-1.246,-0.577,-1.052,0.503,-0.225,-1.152,0.478,0.0,-1.112,2.716,0.003,-3.219,-0.522,0.621,-4.209,0.331
760,0.316,0.916,-0.118,0.474,0.228,-0.946,-0.878,-0.869,0.544,-0.178,-1.073,0.25,0.0,-1.412,2.647,0.178,-3.053,-0.593,0.699,-4.338,0.273
761,0.093,1.072,-0.019,0.275,0.429,-0.938,-0.526,-0.762,0.514,-0.447,-0.949,0.124,0.0,-1.329,2.511,0.112,-2.846,-0.329,0.958,-4.233,0.676
762,-0.275,1.326,0.05,0.348,0.127,-0.73,-0.516,-0.805,0.552,-0.284,-1.081,-0.42,0.0,-1.216,1.871,0.391,-2.225,-0.495,1.427,-3.192,0.947
763,0.599,0.591,-0.609,0.295,0.072,-1.188,-0.631,-1.029,0.548,-0.042,-1.116,0.76,0.0,-1.256,3.255,0.217,-3.15,-0.671,0.278,-4.335,0.047
764,0.867,1.07,-1.146,0.314,0.116,-0.997,-1.442,-1.005,0.765,-0.385,-1.071,0.503,0.0,-1.835,2.966,-0.102,-3.334,-0.523,0.493,-3.945,-0.001
765,0.47,1.925,-1.065,0.239,0.246,-1.026,-1.898,-1.058,0.865,-0.28,-1.221,0.35,0.0,-2.362,3.291,-0.2,-3.772,-0.534,0.712,-4.535,0.359
766,0.983,0.41,-0.134,0.327,0.125,-1.065,-0.248,-1.117,0.502,-0.358,-1.041,0.625,0.0,-0.906,2.78,0.059,-2.774,-0.409,0.47,-3.991,0.005
767,0.409,0.667,0.118,0.391,0.22,-1.155,-0.47,-0.988,0.591,-0.535,-1.111,0.261,0.0,-1.39,2.85,0.326,-2.965,-0.316,0.776,-4.499,0.308
768,0.225,1.055,-0.282,-0.036,0.237,-1.071,-0.5,-1.038,0.549,0.306,-1.176,0.335,0.0,-1.042,2.416,-0.207,-2.297,-0.491,0.754,-3.437,0.625
769,0.473,0.416,-0.384,0.174,0.219,-0.939,-0.385,-0.959,0.576,-0.307,-1.012,0.449,0.0,-1.019,2.617,0.373,-2.328,-0.423,0.666,-3.434,0.277
770,0.647,0.288,-0.005,0.201,0.356,-1.021,-0.217,-0.945,0.552,-0.132,-0.987,0.496,0.0,-0.9,2.536,0.125,-2.348,-0.443,0.437,-3.871,-0.0
771,0.32,1.008,-0.355,0.261,0.14,-1.088,-0.792,-1.025,0.673,-0.621,-1.065,0.217,0.0,-1.447,2.631,0.074,-2.966,-0.353,0.932,-4.033,0.358
772,0.413,1.139,-0.083,0.248,0.174,-0.581,-0.962,-1.214,0.491,-0.183,-1.006,0.059,0.0,-1.506,2.476,-0.083,-3.151,-0.357,1.009,-4.088,0.429
773,0.579,1.175,-0.37,0.216,0.447,-1.18,-1.087,-1.102,0.564,-0.098,-1.092,0.227,0.0,-1.622,2.866,0.08,-3.145,-0.433,0.847,-4.373,0.326
774,0.278,1.582,-0.434,0.375,0.255,-1.27,-1.075,-0.986,0.749,-0.241,-1.111,0.074,0.0,-1.713,2.908,-0.018,-3.198,-0.39,0.788,-4.289,0.458
775,0.325,1.233,-0.217,0.146,0.139,-1.245,-1.0,-0.991,0.716,-0.466,-1.206,0.369,0.0,-1.524,3.031,-0.088,-3.397,-0.371,0.766,-4.737,0.517
776,0.867,0.183,-0.223,0.354,0.126,-1.322,-0.002,-1.093,0.584,-0.721,-1.119,0.491,0.0,-0.916,2.876,0.378,-2.298,-0.234,0.605,-3.622,0.118
777,0.303,0.929,-0.264,0.102,0.096,-0.947,-0.359,-0.959,0.544,-0.102,-1.023,0.012,0.0,-0.878,2.228,0.107,-2.203,-0.406,1.127,-3.154,0.633
778,0.8,0.535,-0.398,0.2,0.356,-0.961,-0.569,-1.001,0.465,-0.02,-1.125,0.461,0.0,-1.076,2.952,-0.029,-2.754,-0.354,0.56,-3.831,-0.009
779,0.351,0.954,0.13,0.106,0.372,-0.802,-0.902,-1.051,0.393,-0.146,-0.938,0.216,0.0,-1.271,2.403,-0.085,-2.957,-0.49,0.827,-4.22,0.264
780,0.611,0.571,-0.414,0.304,0.113,-1.123,-0.581,-0.919,0.775,-0.121,-1.029,0.612,0.0,-1.192,3.093,0.26,-2.994,-0.474,0.355,-4.241,0.241
781,1.045,0.7,-0.085,0.271,0.123,-0.8,-0.62,-1.359,0.455,-0.103,-0.87,0.411,0.0,-1.152,3.135,0.051,-2.945,-0.768,0.775,-4.127,0.158
782,0.88,0.505,-0.717,0.291,0.438,-1.211,-1.011,-1.026,0.798,0.098,-1.189,0.286,0.0,-1.489,2.603,-0.186,-2.418,-0.572,0.664,-3.749,-0.149
783,-0.033,1.712,-0.223,0.169,0.34,-0.671,-0.94,-0.861,0.456,-0.607,-1.116,-0.119,0.0,-1.589,2.403,-0.028,-3.017,-0.318,1.257,-4.065,0.859
784,0.578,0.984,-0.765,0.319,0.174,-0.999,-1.014,-0.881,0.56,-0.243,-1.02,0.587,0.0,-1.425,2.538,0.041,-3.116,-0.503,0.464,-3.952,0.143
785,0.282,0.839,-0.21,0.3,0.152,-0.814,-0.405,-1.142,0.445,-0.627,-0.869,0.234,0.0,-1.141,2.755,0.022,-2.662,-0.332,0.885,-3.684,0.437
786,0.723,0.904,-0.746,0.388,0.272,-1.295,-1.037,-0.82,0.693,-0.208,-1.136,0.727,0.0,-1.707,2.832,0.047,-3.418,-0.446,0.203,-4.332,0.05
787,0.664,0.85,-0.507,0.276,0.009,-0.974,-0.558,-1.024,0.651,-0.33,-1.115,0.532,0.0,-1.34,2.93,0.04,-2.786,-0.521,0.668,-4.063,0.188
788,0.443,1.317,-1.059,0.424,0.127,-0.578,-1.209,-1.074,0.426,-0.321,-0.774,0.207,0.0,-1.878,2.906,0.2,-2.75,-0.518,0.849,-3.538,0.219
789,0.189,1.232,-1.126,0.244,0.265,-0.89,-0.776,-0.786,0.56,-0.319,-1.231,0.049,0.0,-1.641,2.65,0.05,-2.521,-0.384,0.892,-3.17,0.472
790,0.591,0.901,-0.546,0.187,0.38,-1.18,-0.722,-1.137,0.425,-0.377,-0.805,0.422,0.0,-1.285,2.687,-0.102,-2.557,-0.202,0.792,-3.713,0.237
791,0.591,0.401,-0.391,0.19,-0.028,-1.028,-0.118,-1.075,0.599,-0.319,-1.003,0.44,0.0,-0.787,2.551,0.195,-2.242,-0.527,0.723,-3.246,0.129
792,0.233,1.556,-0.729,0.144,0.169,-1.021,-1.645,-0.969,0.856,-0.198,-1.258,0.121,0.0,-1.953,2.691,-0.144,-3.369,-0.593,1.009,-4.009,0.512
793,0.133,1.323,-0.534,0.28,0.351,-1.079,-1.152,-0.63,0.621,-0.165,-1.338,0.245,0.0,-1.605,2.418,-0.058,-2.825,-0.549,0.563,-4.075,0.439
794,0.466,1.391,-0.392,0.243,0.261,-0.919,-1.112,-0.963,0.476,-0.284,-0.982,-0.016,0.0,-1.575,2.989,-0.003,-3.059,-0.405,1.052,-4.294,0.392
795,0.794,0.389,-0.261,0.399,0.07,-0.865,-0.574,-1.134,0.494,-0.404,-0.848,0.48,0.0,-1.209,3.223,0.219,-2.968,-0.618,0.596,-4.255,-0.031
796,0.859,0.532,-0.763,0.18,0.358,-1.229,-0.788,-0.909,0.473,0.107,-1.021,0.625,0.0,-1.191,2.958,-0.028,-2.687,-0.563,0.333,-3.896,-0.108
797,0.863,0.522,-0.514,0.233,0.14,-1.138,-0.941,-0.99,0.487,0.129,-1.023,0.688,0.0,-1.291,3.059,-0.022,-3.183,-0.514,0.235,-4.114,-0.16
798,0.316,0.966,-0.63,0.179,0.465,-0.847,-0.637,-0.735,0.577,-0.494,-1.251,0.562,0.0,-1.328,2.9,0.069,-2.615,-0.161,0.517,-3.908,0.392
799,0.479,0.497,0.202,0.249,0.123,-1.213,-0.401,-1.149,0.533,-0.324,-1.078,0.602,0.0,-0.941,2.827,0.374,-3.208,-0.393,0.552,-4.346,0.139
800,0.145,1.697,-0.522,0.362,0.306,-0.726,-1.242,-0.867,0.545,-0.397,-0.934,-0.285,0.0,-1.892,2.264,-0.12,-2.987,-0.404,1.125,-3.942,0.448
801,0.34,1.114,-0.499,-0.091,0.16,-1.186,-0.724,-0.968,0.534,0.103,-1.127,0.508,0.0,-1.183,2.582,0.024,-2.745,-0.356,0.568,-3.635,0.566
802,0.674,0.63,-0.55,0.075,0.032,-1.362,-0.949,-0.968,0.481,-0.237,-0.941,0.677,0.0,-1.229,2.851,0.136,-3.252,-0.311,0.32,-4.163,0.009
803,0.121,1.864,-0.788,0.005,0.379,-0.888,-1.678,-1.158,0.6,-0.053,-1.076,0.244,0.0,-2.038,2.659,-0.382,-3.237,-0.394,0.922,-4.115,0.672
804,0.804,0.816,-0.714,0.3,0.288,-1.248,-1.126,-0.869,0.612,0.363,-1.241,0.463,0.0,-1.481,2.619,-0.025,-2.976,-0.666,0.239,-3.837,-0.053
805,0.591,0.765,-0.474,-0.021,0.301,-1.005,-0.748,-0.94,0.688,-0.276,-1.239,0.497,0.0,-1.083,2.477,-0.112,-2.644,-0.57,0.686,-3.671,0.313
806,0.227,1.883,-0.541,0.362,0.3,-0.469,-1.387,-1.174,0.369,-0.331,-0.751,0.039,0.0,-1.953,2.874,-0.172,-3.281,-0.757,1.066,-4.465,0.728
807,0.192,1.229,-0.539,0.158,0.443,-1.187,-0.887,-1.106,0.697,-0.05,-1.305,0.111,0.0,-1.532,2.817,-0.183,-2.702,-0.55,1.017,-4.049,0.687
808,0.548,0.965,-0.613,0.253,0.136,-1.083,-0.741,-1.038,0.572,-0.727,-1.107,0.248,0.0,-1.276,2.717,0.066,-2.533,-0.432,0.999,-3.502,0.36
809,0.561,0.791,-0.343,0.133,0.155,-0.764,-0.593,-1.125,0.308,-0.416,-0.783,0.307,0.0,-1.246,2.795,0.098,-2.693,-0.372,0.928,-3.71,0.332
810,0.315,0.928,-0.324,0.199,0.181,-1.055,-0.915,-0.906,0.594,-0.294,-1.156,0.487,0.0,-1.264,2.709,0.075,-2.912,-0.352,0.517,-4.081,0.364
811,0.278,1.365,-0.43,0.03,0.088,-1.217,-1.433,-1.014,0.604,-0.095,-1.224,0.615,0.0,-1.775,2.608,-0.515,-3.633,-0.572,0.574,-4.649,0.417
812,0.198,1.279,-0.878,0.217,0.291,-1.002,-1.031,-1.076,0.66,0.238,-1.24,0.202,0.0,-1.594,2.359,-0.053,-2.606,-0.511,0.715,-3.454,0.557
813,0.055,2.473,-1.139,0.386,0.296,-0.118,-1.995,-0.938,0.547,-0.537,-0.916,-0.416,0.0,-2.709,2.552,-0.133,-3.266,-0.632,1.597,-3.834,0.854
814,0.599,0.496,-0.072,0.123,0.266,-0.875,-0.074,-1.011,0.444,0.051,-1.029,0.637,0.0,-0.637,2.829,0.324,-2.303,-0.386,0.435,-3.621,0.398
815,0.502,0.74,-0.413,0.207,0.242,-1.135,-0.401,-1.218,0.626,-0.328,-0.96,0.541,0.0,-1.019,3.261,0.177,-2.689,-0.437,0.637,-4.094,0.411
816,0.084,0.935,-0.393,0.338,0.244,-0.963,-0.772,-1.1,0.535,-0.409,-0.922,0.264,0.0,-1.585,2.639,0.242,-2.969,-0.345,0.981,-4.354,0.481
817,0.849,0.99,-0.73,0.33,0.461,-1.281,-0.895,-1.075,0.562,-0.34,-1.123,0.523,0.0,-1.677,3.236,0.063,-2.895,-0.597,0.515,-4.199,-0.045
818,0.816,0.768,-0.717,0.156,0.379,-0.879,-0.737,-1.03,0.422,0.248,-0.894,0.729,0.0,-1.274,2.867,0.206,-2.693,-0.626,0.199,-3.782,0.048
819,0.196,0.917,-0.394,0.083,0.287,-1.311,-0.674,-0.941,0.429,0.155,-0.998,0.52,0.0,-1.189,2.84,0.259,-2.403,-0.494,0.571,-3.723,0.437
820,1.084,0.481,-0.566,0.374,0.151,-1.249,-0.816,-1.004,0.624,-0.216,-1.124,0.809,0.0,-1.381,3.439,0.129,-3.394,-0.569,0.332,-4.589,-0.29
821,0.185,0.786,-0.35,0.139,0.3,-1.161,-0.215,-0.872,0.538,-0.42,-1.045,0.41,0.0,-0.928,2.369,0.333,-2.128,-0.22,0.659,-3.295,0.42
822,0.532,0.37,-0.188,0.159,0.092,-1.076,-0.298,-0.984,0.448,-0.206,-0.881,0.414,0.0,-0.873,2.682,0.039,-2.658,-0.443,0.727,-3.957,0.232
823,0.362,1.351,-0.063,0.307,0.221,-0.765,-1.048,-1.033,0.508,-0.524,-0.771,-0.081,0.0,-1.645,2.546,0.198,-2.88,-0.313,1.183,-4.2,0.475
824,0.015,1.634,-0.52,0.158,0.285,-1.119,-1.346,-1.023,0.808,-0.11,-1.394,-0.139,0.0,-1.73,2.803,-0.067,-3.217,-0.595,1.19,-4.291,0.723
825,0.753,0.369,-0.159,0.158,0.028,-1.071,-0.07,-1.069,0.618,-0.205,-1.231,0.654,0.0,-0.593,2.967,0.227,-2.639,-0.433,0.466,-3.734,0.232
826,0.769,0.417,-0.555,0.098,0.258,-1.213,-0.85,-0.991,0.682,-0.177,-1.175,0.877,0.0,-1.208,3.12,0.094,-2.883,-0.422,0.283,-4.211,-0.111
827,0.851,0.315,-0.159,0.323,0.353,-1.031,-0.336,-0.941,0.54,-0.399,-0.774,0.493,0.0,-1.002,2.88,0.315,-2.607,-0.327,0.531,-4.0,-0.057
828,0.709,0.58,0.0,0.392,0.296,-0.995,-0.231,-1.043,0.454,-0.512,-1.047,0.31,0.0,-1.018,2.766,0.241,-2.381,-0.432,0.814,-4.101,0.139
829,0.519,0.841,-0.814,0.095,0.224,-0.951,-0.951,-0.86,0.633,0.073,-1.006,0.542,0.0,-1.366,2.516,-0.094,-2.5,-0.541,0.421,-3.541,0.121
830,0.694,0.469,-0.003,0.053,0.248,-0.802,0.17,-1.043,0.421,-0.36,-0.97,0.362,0.0,-0.622,2.512,0.172,-1.792,-0.154,0.671,-3.248,0.345
831,0.785,1.921,-1.409,0.245,0.343,-0.81,-2.179,-1.071,0.601,-0.142,-1.214,0.263,0.0,-2.451,2.92,-0.24,-3.358,-0.629,0.789,-3.951,0.217
832,-0.096,2.103,-0.402,0.356,0.268,-0.76,-1.696,-0.982,0.622,-0.254,-1.109,-0.634,0.0,-2.207,2.372,-0.139,-3.236,-0.526,1.601,-4.167,0.97
833,0.17,1.537,-0.617,0.354,0.246,-0.619,-1.133,-1.071,0.507,-0.173,-1.075,-0.164,0.0,-1.589,2.361,0.072,-2.818,-0.643,1.289,-3.559,0.687
834,0.254,1.794,-0.675,0.152,0.273,-0.899,-1.797,-0.962,0.451,-0.221,-0.961,0.087,0.0,-2.239,2.788,-0.307,-3.763,-0.343,0.902,-4.82,0.43
835,0.338,1.261,-0.399,0.146,0.388,-1.26,-1.336,-0.811,0.749,-0.065,-0.971,0.398,0.0,-1.747,2.701,-0.189,-3.572,-0.512,0.654,-4.738,0.353
836,0.37,0.971,0.069,0.214,0.253,-0.681,-0.635,-1.359,0.462,-0.304,-1.022,0.053,0.0,-1.132,2.642,-0.039,-2.482,-0.521,1.215,-3.873,0.642
837,0.123,1.272,-1.144,0.055,0.183,-1.038,-1.299,-0.85,0.644,-0.082,-0.995,0.274,0.0,-1.707,2.648,-0.038,-2.823,-0.438,0.752,-3.459,0.562
838,0.626,1.381,-0.775,0.168,0.129,-1.129,-1.84,-0.842,0.639,-0.107,-1.07,0.396,0.0,-2.05,2.825,-0.222,-3.775,-0.539,0.549,-4.546,0.101
839,0.19,1.346,-0.625,0.098,0.534,-1.025,-1.12,-0.717,0.424,-0.094,-0.87,0.231,0.0,-1.55,2.488,-0.02,-2.675,-0.601,0.797,-3.95,0.486
840,0.918,0.515,-0.779,0.261,0.314,-0.672,-0.669,-0.742,0.542,0.156,-1.17,0.676,0.0,-1.218,2.774,0.299,-2.481,-0.673,0.311,-3.521,-0.108
841,0.414,1.394,-0.967,0.09,0.148,-1.013,-1.442,-0.852,0.725,0.153,-1.218,0.313,0.0,-1.762,2.776,-0.288,-2.991,-0.512,0.631,-3.885,0.351
842,0.588,1.048,-0.602,0.264,0.287,-0.948,-1.0,-1.134,0.544,-0.187,-1.115,0.43,0.0,-1.477,2.686,-0.006,-2.721,-0.628,0.652,-3.735,0.327
843,0.639,0.892,-0.922,0.325,0.363,-1.171,-1.145,-0.853,0.649,0.093,-1.211,0.312,0.0,-1.588,2.756,0.158,-2.782,-0.532,0.643,-3.724,0.063
844,0.471,0.513,-0.485,0.038,0.122,-1.056,-0.29,-0.925,0.427,-0.24,-1.056,0.59,0.0,-0.771,2.424,0.001,-2.371,-0.338,0.468,-3.288,0.158
845,0.758,0.478,-0.293,0.222,0.199,-1.028,-0.533,-1.058,0.53,-0.356,-0.889,0.447,0.0,-1.133,2.903,0.188,-2.747,-0.35,0.57,-4.004,0.128
846,0.748,0.922,-0.59,0.035,0.339,-1.163,-0.8,-1.046,0.5,0.148,-0.987,0.358,0.0,-1.225,2.757,-0.076,-2.78,-0.488,0.684,-3.688,0.198
847,0.503,0.585,-0.204,0.191,0.301,-1.347,-0.181,-1.152,0.522,-0.368,-1.135,0.789,0.0,-0.803,3.229,-0.004,-2.655,-0.415,0.417,-4.468,0.236
848,0.582,0.855,-0.465,0.169,0.224,-0.884,-0.721,-0.965,0.471,-0.089,-0.916,0.571,0.0,-1.213,2.9,-0.046,-2.798,-0.491,0.585,-3.994,0.339
849,0.457,1.106,-0.561,0.225,0.219,-0.916,-0.855,-1.172,0.518,-0.364,-0.749,0.553,0.0,-1.294,3.001,0.226,-2.904,-0.534,0.732,-4.164,0.337
850,0.399,0.909,-0.884,0.318,0.398,-1.003,-0.84,-1.016,0.566,0.185,-1.077,0.514,0.0,-1.424,3.208,0.256,-2.681,-0.74,0.574,-4.165,0.215
851,-0.104,1.684,-0.438,0.215,0.053,-1.044,-1.114,-0.747,0.638,-0.194,-1.003,-0.149,0.0,-1.83,2.356,0.03,-3.003,-0.392,1.029,-3.979,0.734
852,0.616,0.289,-0.519,0.315,0.214,-1.021,-0.263,-1.083,0.519,-0.304,-0.984,0.56,0.0,-0.868,2.859,0.224,-1.997,-0.444,0.722,-3.349,0.028
853,0.416,1.693,-0.822,0.402,0.347,-0.797,-1.494,-1.127,0.625,-0.022,-1.135,0.068,0.0,-2.113,3.16,0.066,-3.155,-0.695,0.825,-4.168,0.444
854,0.222,1.558,-0.338,0.071,0.358,-0.709,-1.323,-1.003,0.486,-0.119,-0.92,0.132,0.0,-1.758,2.401,-0.112,-3.027,-0.709,0.939,-4.048,0.562
855,0.401,1.398,-0.997,0.245,0.008,-1.089,-1.614,-0.916,0.628,-0.059,-1.137,0.324,0.0,-2.019,2.698,-0.104,-3.461,-0.441,0.528,-4.104,0.222
856,0.73,1.406,-1.144,0.219,0.157,-1.086,-1.628,-0.883,0.564,0.053,-1.124,0.373,0.0,-1.89,2.641,-0.113,-3.463,-0.452,0.571,-3.793,0.103
857,0.662,1.836,-0.962,0.212,0.385,-0.891,-1.756,-1.277,0.566,-0.167,-1.032,0.251,0.0,-2.16,3.226,-0.256,-3.524,-0.533,0.894,-4.341,0.398
858,0.299,1.039,-0.788,0.184,0.371,-1.032,-0.965,-1.13,0.452,-0.474,-1.072,0.386,0.0,-1.385,3.076,-0.14,-2.624,-0.4,0.7,-3.73,0.375
859,0.545,1.221,-0.754,0.121,0.224,-0.854,-1.281,-1.017,0.387,0.032,-0.85,0.395,0.0,-1.664,2.523,-0.148,-2.998,-0.674,0.797,-4.062,0.154
860,0.385,1.112,-0.013,0.351,0.279,-1.064,-0.869,-0.922,0.389,-0.399,-0.927,-0.046,0.0,-1.729,2.921,-0.012,-3.135,-0.535,1.154,-4.605,0.419
861,0.046,1.05,-0.528,0.04,0.272,-1.209,-0.435,-1.012,0.554,-0.016,-1.062,0.266,0.0,-1.06,2.67,0.013,-2.388,-0.495,0.804,-3.605,0.537
862,0.492,0.654,-0.463,0.151,0.297,-1.018,-0.267,-0.969,0.48,-0.217,-0.94,0.504,0.0,-1.152,2.773,0.252,-2.407,-0.412,0.515,-3.644,0.304
863,0.646,0.579,-0.121,0.348,0.168,-1.12,-0.468,-0.988,0.382,-0.455,-0.933,0.481,0.0,-1.092,2.606,0.197,-2.576,-0.361,0.652,-3.975,0.133
864,0.551,1.656,-0.646,0.107,0.257,-1.085,-1.588,-1.007,0.542,-0.081,-1.099,0.282,0.0,-1.85,2.867,-0.496,-3.56,-0.577,0.704,-4.69,0.314
