x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y,x12,x13,x14,x15,x16,x17,x18,x19,x20
-0.936,1.014,0.638,3.896,0.617,-0.596,-0.892,0.744,-0.268,-1.148,-0.426,0.0,1.533,0.813,1.969,0.047,-1.872,1.678,1.799,-1.415,-0.305
-0.305,1.392,1.013,4.533,0.558,-0.123,-0.478,0.637,-0.632,-1.379,0.001,0.0,2.178,0.801,2.642,0.683,-1.118,0.99,2.666,-0.813,0.278
-0.011,1.334,0.736,5.07,0.602,-0.012,0.099,1.285,-0.661,-1.322,-0.009,0.0,2.348,0.891,2.641,2.006,0.109,0.126,3.275,-0.668,-0.221
-0.288,1.351,0.508,4.688,0.552,-0.162,-0.361,0.741,-0.616,-1.331,-0.305,0.0,1.988,0.758,2.361,1.508,-0.366,0.674,2.978,-0.521,-0.033
-0.003,0.934,0.507,3.306,0.615,-0.279,-0.524,1.123,-0.231,-1.004,0.024,0.0,1.081,0.757,1.955,0.262,-0.943,0.872,2.486,-0.769,0.013
0.111,1.169,0.744,4.103,0.776,-0.22,-1.017,0.511,-0.398,-1.078,0.373,0.0,1.604,0.821,2.726,-0.579,-2.364,1.497,2.242,-1.4,0.083
-0.579,1.258,1.19,3.485,0.481,-0.12,-0.371,0.393,-0.699,-1.32,-0.248,0.0,2.184,0.644,2.572,1.251,-0.875,0.923,2.166,-0.592,-0.145
-1.114,1.257,0.405,4.45,0.372,-0.635,-0.985,0.63,-0.575,-1.234,-0.547,0.0,1.318,0.802,2.237,-0.375,-1.911,1.761,1.88,-1.437,-0.327
-0.522,1.291,0.858,5.006,0.805,-0.176,-0.719,0.218,-0.611,-1.263,-0.037,0.0,2.139,0.897,2.887,0.206,-1.967,1.506,2.682,-1.023,0.17
-0.607,1.202,1.108,3.951,0.496,-0.413,-0.737,0.347,-0.419,-1.099,-0.143,0.0,1.948,0.906,2.629,0.031,-1.825,1.636,2.085,-1.097,-0.136
-0.419,1.062,0.844,3.603,0.628,-0.434,-0.763,1.009,-0.339,-1.341,0.015,0.0,1.616,0.758,2.332,-0.031,-1.595,1.437,1.816,-1.151,-0.116
-0.029,1.392,1.218,4.031,0.756,-0.345,-0.39,0.917,-0.642,-1.046,0.398,0.0,1.986,0.996,2.976,1.096,-0.81,0.735,2.513,-1.124,-0.109
0.063,1.374,0.972,4.435,0.57,0.136,-0.338,0.531,-0.601,-1.614,0.332,0.0,2.332,0.748,2.89,1.336,-0.805,0.293,2.972,-0.488,0.046
-0.299,1.236,1.032,4.308,0.619,-0.172,-0.875,0.337,-0.595,-1.478,0.081,0.0,2.091,1.051,2.701,0.125,-1.972,1.662,2.122,-0.983,-0.075
-0.975,1.238,0.983,4.602,0.366,-0.464,-0.666,0.75,-0.476,-1.706,-0.438,0.0,2.371,0.834,2.852,1.091,-1.244,1.476,2.193,-1.176,-0.217
-0.581,1.426,0.542,5.02,0.319,0.13,0.249,0.254,-0.396,-1.259,-0.75,0.0,2.185,1.05,2.264,2.321,0.479,0.215,3.314,0.074,-0.185
-0.494,1.21,0.451,4.88,0.514,-0.115,-0.569,0.454,-0.467,-1.215,-0.336,0.0,1.435,0.925,2.422,0.245,-1.203,1.035,2.975,-0.768,0.183
-0.636,1.331,0.976,3.757,0.529,0.313,-0.445,0.28,-0.953,-1.428,-0.356,0.0,2.275,1.01,2.616,1.301,-0.778,1.033,2.352,-0.463,-0.261
-0.215,1.319,1.353,4.469,0.683,-0.13,-0.5,0.39,-0.606,-1.76,0.25,0.0,2.3,0.845,3.12,1.086,-1.109,0.986,2.642,-0.81,-0.008
0.178,1.307,0.711,4.202,0.683,-0.216,-0.703,0.578,-0.519,-1.285,0.615,0.0,1.886,0.923,2.948,0.561,-1.353,0.869,2.499,-1.156,0.026
-0.714,1.228,0.96,4.323,0.565,-0.396,-0.648,1.359,-0.539,-1.14,-0.113,0.0,1.879,0.728,2.567,0.502,-1.268,1.337,2.04,-1.391,-0.049
-0.368,1.167,0.708,4.35,0.651,-0.228,-0.169,0.473,-0.464,-1.338,-0.371,0.0,1.854,0.832,2.247,1.345,-0.197,0.567,2.933,-0.347,-0.004
-0.465,1.248,1.217,3.74,0.88,-0.464,-0.809,0.632,-0.399,-1.076,-0.054,0.0,1.959,0.937,2.819,0.091,-1.943,1.692,1.904,-1.272,-0.167
-0.224,1.477,1.14,4.138,0.611,-0.001,-0.755,-0.065,-0.557,-1.265,0.118,0.0,2.047,0.883,2.946,0.435,-1.453,1.21,2.556,-0.503,0.273
-1.182,1.329,0.349,5.721,0.342,-0.314,-0.542,0.699,-0.711,-1.432,-0.68,0.0,1.653,0.991,2.211,0.479,-1.085,1.299,3.089,-0.83,0.166
-0.205,1.407,1.066,4.195,0.539,-0.129,-0.591,0.862,-0.961,-1.338,0.259,0.0,2.049,1.013,2.848,0.592,-1.149,1.014,2.248,-0.979,0.104
-0.28,1.373,0.759,4.737,0.555,0.124,-0.51,1.19,-0.791,-1.324,0.251,0.0,2.29,1.007,2.911,1.498,-0.535,0.654,2.863,-0.931,0.073
-0.255,1.334,0.947,4.281,0.835,-0.141,-0.784,0.458,-0.419,-1.418,0.379,0.0,1.963,0.884,2.871,0.345,-1.636,1.423,2.328,-1.058,0.185
0.395,1.444,1.186,4.441,0.549,0.274,-0.68,0.53,-0.645,-1.264,0.773,0.0,2.335,0.856,3.478,0.988,-1.078,0.664,2.708,-0.911,0.188
-0.545,1.06,0.788,3.803,0.708,-0.038,-0.401,0.245,-0.221,-1.319,-0.37,0.0,1.746,0.799,2.134,0.603,-1.186,1.041,2.243,-0.638,-0.06
0.003,1.05,0.513,3.954,0.726,0.047,-0.293,1.106,-0.38,-0.902,0.14,0.0,1.149,0.75,1.861,0.366,-0.679,0.713,2.509,-0.617,0.109
-0.085,0.931,0.398,4.709,0.726,-0.179,-0.523,0.825,-0.226,-1.075,0.106,0.0,1.143,0.883,2.07,0.172,-0.744,0.714,2.686,-0.793,0.397
-0.508,0.98,0.724,4.494,0.826,-0.585,-0.209,1.243,-0.294,-1.134,-0.162,0.0,1.489,1.075,2.088,0.996,-0.432,0.66,2.813,-0.884,-0.161
-0.758,1.329,1.15,4.453,0.563,-0.449,-0.781,0.586,-0.543,-1.283,-0.053,0.0,2.226,0.623,2.763,0.483,-1.751,1.787,2.158,-1.24,0.177
-0.429,1.268,0.33,5.156,0.499,0.002,-0.47,0.376,-0.564,-1.224,-0.143,0.0,1.475,1.026,2.243,0.244,-1.073,0.996,3.145,-0.753,0.247
-0.88,1.297,1.175,3.618,0.437,-0.512,-0.511,0.777,-0.598,-1.337,-0.399,0.0,2.248,0.669,2.745,1.21,-0.921,1.141,1.904,-1.008,-0.147
-0.531,1.388,1.212,3.595,0.712,-0.195,-0.902,0.657,-0.73,-1.11,-0.031,0.0,1.885,1.06,2.708,-0.258,-2.188,1.523,1.989,-1.303,-0.254
-0.523,1.204,1.069,3.495,0.553,-0.295,-0.591,0.471,-0.536,-1.181,-0.296,0.0,1.686,0.736,2.157,0.68,-0.792,0.972,2.294,-0.524,-0.204
-0.581,1.211,1.126,3.07,0.539,-0.152,-0.118,0.783,-0.409,-1.246,-0.257,0.0,2.028,1.042,2.468,1.198,-0.716,0.707,1.891,-0.731,-0.369
-0.235,1.229,1.327,3.484,0.618,-0.381,-0.712,0.921,-0.255,-1.162,0.061,0.0,1.75,1.049,2.552,0.78,-1.129,0.968,2.056,-1.046,-0.336
-0.622,1.451,0.858,3.951,0.559,0.079,-0.172,0.177,-0.711,-1.244,-0.404,0.0,1.973,0.97,2.534,1.502,-0.2,0.494,2.601,-0.273,-0.051
-0.116,1.496,1.131,4.121,0.587,0.019,-0.228,0.726,-0.67,-1.275,0.095,0.0,2.272,0.998,3.232,2.237,0.174,0.212,3.034,-0.552,-0.231
-0.572,1.301,1.064,3.679,0.575,-0.138,-0.481,0.848,-0.546,-1.336,-0.249,0.0,2.103,0.638,2.613,1.227,-0.786,0.984,2.246,-0.982,-0.305
-0.436,1.234,0.859,3.962,0.61,-0.285,-0.699,0.642,-0.547,-1.29,0.024,0.0,1.732,0.851,2.509,0.693,-0.848,0.705,2.517,-0.854,-0.157
-0.714,1.352,1.045,3.661,0.687,-0.44,-1.155,0.826,-0.649,-1.559,-0.409,0.0,2.251,0.943,2.735,-0.117,-2.46,1.932,1.585,-1.349,-0.495
-0.719,1.443,1.049,4.933,0.628,-0.386,-0.886,0.752,-0.639,-1.215,-0.329,0.0,2.212,0.935,2.806,0.677,-1.436,1.271,2.651,-1.123,0.213
-0.679,1.27,1.202,4.19,0.633,-0.36,-0.782,0.587,-0.442,-1.455,-0.204,0.0,2.208,0.913,2.744,0.461,-1.738,1.489,2.093,-1.107,0.016
-0.435,1.365,1.228,4.271,0.69,0.097,-0.67,0.421,-0.812,-1.357,0.066,0.0,2.331,0.753,3.056,0.851,-1.364,1.252,2.418,-0.811,-0.021
-0.569,1.291,1.162,4.034,0.663,-0.089,-0.1,0.649,-0.505,-1.105,-0.182,0.0,2.344,0.824,2.63,1.769,-0.263,0.46,2.713,-0.546,-0.246
-0.694,1.44,1.223,4.139,0.682,-0.419,-0.581,0.444,-0.821,-1.302,-0.237,0.0,2.093,0.824,2.769,0.85,-1.153,0.986,2.46,-1.068,-0.309
-0.232,1.258,1.112,4.752,0.787,0.017,-0.043,0.49,-0.542,-1.091,-0.041,0.0,2.37,0.939,2.929,2.002,-0.008,0.111,3.311,-0.38,-0.064
-0.871,1.377,0.792,5.359,0.516,-0.369,-0.64,0.281,-0.556,-1.101,-0.358,0.0,2.038,1.075,2.877,0.752,-1.343,1.311,2.972,-0.859,-0.049
-0.093,1.357,0.774,4.277,0.713,-0.384,-0.88,1.012,-0.686,-1.111,0.272,0.0,1.545,1.038,2.666,-0.036,-1.402,1.037,2.439,-1.276,-0.067
-0.317,1.321,0.928,5.427,0.55,-0.18,0.208,0.874,-0.634,-1.078,-0.064,0.0,2.124,0.839,2.839,1.82,0.2,0.192,3.598,-0.619,-0.325
-1.301,1.427,1.007,4.306,0.243,-0.318,-0.655,0.6,-0.665,-1.269,-0.673,0.0,2.105,0.881,2.767,0.786,-1.255,1.541,2.055,-0.973,-0.366
-0.688,1.312,1.024,4.201,0.565,-0.25,-0.772,0.267,-0.57,-1.406,0.032,0.0,2.352,0.989,2.883,0.787,-1.799,1.423,2.066,-0.949,-0.081
-0.562,1.351,1.284,3.18,0.487,-0.311,-0.661,0.72,-0.711,-1.489,-0.012,0.0,2.025,0.936,2.695,0.556,-1.316,1.056,1.667,-1.174,-0.312
-0.167,1.334,1.008,4.214,0.47,-0.167,-0.508,0.16,-0.549,-1.163,0.552,0.0,1.818,1.049,3.195,0.437,-1.213,1.031,2.373,-0.822,0.073
-0.275,1.281,1.128,4.725,0.679,-0.313,-0.567,0.788,-0.615,-1.413,0.037,0.0,2.348,0.722,2.63,1.209,-1.068,0.95,2.65,-1.048,-0.081
-0.928,1.44,0.981,3.989,0.683,-0.239,0.005,1.058,-0.567,-1.188,-0.807,0.0,2.062,1.097,2.366,1.702,0.052,0.545,2.642,-0.588,-0.455
0.039,1.309,1.134,4.41,0.444,0.316,0.06,1.026,-0.651,-1.151,0.119,0.0,2.282,0.895,2.893,1.874,0.226,-0.053,2.909,-0.379,0.033
-0.176,1.326,0.956,4.476,0.689,-0.238,-0.806,0.907,-0.562,-1.236,0.295,0.0,2.299,1.112,3.141,1.079,-1.233,0.983,2.466,-1.164,0.088
-0.816,1.215,1.054,4.255,0.534,-0.196,-0.719,0.614,-0.52,-1.171,-0.508,0.0,1.943,0.987,2.49,0.985,-0.767,0.912,2.506,-0.606,-0.056
0.009,1.253,1.059,4.149,0.704,0.17,-0.277,-0.369,-0.466,-1.256,0.504,0.0,2.068,1.219,3.002,1.209,-0.817,0.726,2.87,-0.286,0.035
-0.197,1.201,0.875,4.017,0.571,0.16,-0.22,-0.009,-0.414,-1.272,0.089,0.0,2.014,0.999,2.824,1.37,-0.452,0.575,2.882,-0.125,0.021
-1.104,1.207,0.994,3.928,0.417,-0.544,-0.992,0.682,-0.383,-1.259,-0.763,0.0,1.703,0.97,2.284,-0.122,-1.935,1.783,1.545,-1.155,-0.258
-0.611,1.281,1.138,3.942,0.45,-0.236,-0.564,0.34,-0.662,-1.326,-0.165,0.0,2.199,0.964,2.673,0.764,-1.169,1.037,2.329,-0.792,0.06
0.12,1.176,0.782,4.18,0.836,0.256,-0.117,0.54,-0.616,-1.109,0.212,0.0,1.93,0.797,2.503,1.608,-0.211,0.049,3.133,-0.33,0.005
-0.494,1.186,0.964,3.944,0.413,-0.349,-0.78,0.885,-0.532,-1.373,0.067,0.0,2.076,0.981,2.793,0.247,-1.913,1.578,1.886,-1.417,-0.221
-0.153,1.174,0.871,4.25,0.671,-0.202,-0.276,0.998,-0.373,-1.252,-0.049,0.0,1.94,0.896,2.44,1.505,-0.232,0.388,2.86,-0.608,-0.201
-0.143,1.288,1.08,4.238,0.547,-0.266,-0.271,1.257,-0.601,-1.13,0.145,0.0,2.137,0.836,2.648,1.416,-0.452,0.371,2.72,-0.923,-0.162
0.113,0.8,0.432,3.894,0.78,-0.203,-0.313,0.404,-0.019,-1.115,0.435,0.0,1.014,0.729,2.171,0.517,-0.323,0.222,2.705,-0.569,0.36
-0.969,1.313,0.737,4.32,0.382,-0.08,0.234,0.802,-0.537,-1.272,-1.026,0.0,1.971,0.999,2.067,2.219,0.434,0.571,2.825,-0.156,-0.469
-0.372,1.153,0.943,3.765,0.57,-0.212,-0.225,0.528,-0.405,-1.122,0.042,0.0,1.878,0.874,2.708,1.343,-0.588,0.566,2.522,-0.59,-0.037
-0.506,1.271,0.999,3.944,0.598,-0.113,0.022,0.354,-0.544,-1.359,-0.506,0.0,2.2,0.931,1.994,1.587,-0.364,0.687,2.713,-0.164,-0.142
0.013,1.419,1.051,4.709,0.734,0.237,0.214,0.675,-0.552,-1.035,-0.043,0.0,2.282,0.919,2.907,2.051,0.24,0.196,3.407,-0.103,0.212
0.135,1.295,1.126,4.071,0.623,-0.117,-0.511,0.58,-0.545,-1.212,0.61,0.0,2.055,0.927,2.948,0.888,-1.037,0.658,2.458,-1.11,0.355
-0.359,1.446,0.869,3.958,0.645,0.137,-0.199,0.008,-0.531,-1.367,-0.223,0.0,2.336,0.804,2.968,1.621,-0.542,0.59,2.841,-0.134,-0.167
-0.445,1.175,0.722,4.301,0.626,0.066,-0.163,0.683,-0.535,-1.304,-0.253,0.0,2.06,0.977,2.301,1.5,-0.312,0.434,2.89,-0.295,-0.266
-0.557,1.21,0.466,3.887,0.705,-0.187,-0.558,0.648,-0.486,-1.178,-0.133,0.0,1.357,0.807,2.098,0.33,-0.982,0.936,2.321,-0.807,-0.065
-0.496,1.164,0.993,3.767,0.732,-0.224,-0.328,1.099,-0.458,-1.045,-0.214,0.0,1.733,1.03,2.396,1.216,-0.441,0.62,2.412,-0.875,-0.154
-0.815,1.384,0.868,3.55,0.262,-0.37,-0.383,0.304,-0.553,-1.371,-0.364,0.0,1.817,0.901,2.626,0.595,-1.078,1.07,1.766,-0.845,-0.229
-0.753,1.267,0.9,4.21,0.42,-0.151,-0.124,1.137,-0.402,-1.485,-0.629,0.0,1.874,0.9,2.176,1.385,-0.32,0.806,2.62,-0.693,-0.569
-0.579,1.031,0.789,4.066,0.521,-0.038,-0.309,-0.196,-0.426,-1.07,-0.322,0.0,1.548,0.829,2.057,0.692,-0.741,0.978,2.62,-0.058,-0.039
-0.338,1.222,0.645,3.619,0.801,-0.34,-0.899,0.486,-0.453,-1.061,0.122,0.0,1.469,0.805,2.479,-0.188,-1.664,1.435,1.989,-0.917,0.301
-0.902,1.338,0.767,4.979,0.517,-0.244,-0.645,0.829,-0.578,-1.11,-0.548,0.0,1.824,0.909,2.553,0.84,-0.908,1.032,2.771,-0.851,-0.071
0.103,1.309,0.98,4.312,0.987,-0.061,-0.687,0.934,-0.711,-1.192,0.712,0.0,1.851,0.739,2.915,0.554,-1.273,1.005,2.655,-1.176,0.476
-0.347,1.328,1.085,4.139,0.848,-0.024,-0.773,-0.021,-0.697,-1.245,0.152,0.0,2.081,0.891,2.878,0.414,-1.859,1.41,2.318,-0.696,0.035
-0.767,1.394,0.983,3.803,0.488,-0.061,-0.34,0.299,-0.721,-1.215,-0.46,0.0,2.308,1.097,2.615,1.86,-0.474,0.738,2.163,-0.485,-0.456
-0.493,1.078,0.858,4.741,0.544,-0.345,-0.545,0.63,-0.437,-1.416,0.003,0.0,2.081,0.911,2.542,1.128,-0.768,0.933,2.736,-0.826,-0.202
-0.797,1.357,0.928,4.264,0.594,-0.065,-0.413,0.625,-0.65,-1.284,-0.391,0.0,2.043,0.894,2.52,1.388,-0.607,0.879,2.569,-0.724,-0.165
-0.484,1.28,0.461,4.673,0.684,-0.235,-0.615,0.319,-0.571,-1.087,-0.1,0.0,1.819,1.19,2.502,0.762,-1.18,1.104,2.707,-0.756,0.011
-0.95,1.384,0.661,4.828,0.636,-0.379,-0.686,0.767,-0.523,-1.203,-0.299,0.0,1.61,0.814,2.642,0.381,-1.368,1.216,2.616,-1.139,0.188
0.333,1.279,0.711,4.306,0.715,0.413,0.436,0.811,-0.51,-1.277,0.264,0.0,1.882,1.052,2.521,2.003,0.444,-0.21,3.372,-0.238,0.006
-1.04,1.534,0.978,4.316,0.417,-0.294,-0.684,0.372,-0.71,-1.478,-0.292,0.0,1.861,0.983,2.644,0.607,-1.242,1.296,2.118,-1.0,0.022
0.049,1.261,1.107,4.257,0.82,-0.284,-0.667,0.334,-0.476,-1.226,0.37,0.0,2.248,0.969,3.041,1.04,-1.14,0.82,2.69,-0.858,0.239
-0.557,1.389,1.223,4.262,0.787,-0.245,-0.468,0.448,-0.65,-1.24,-0.237,0.0,2.105,0.874,2.622,0.759,-0.913,1.178,2.618,-0.668,-0.017
0.404,1.277,0.791,4.498,0.73,-0.086,-0.488,0.663,-0.409,-1.189,0.58,0.0,1.92,0.859,2.745,1.02,-0.867,0.545,2.756,-0.89,0.27
0.42,1.17,0.804,3.847,0.666,0.272,-0.033,0.053,-0.346,-1.23,0.383,0.0,1.947,0.891,2.48,1.415,-0.199,0.133,2.937,0.09,0.176
-0.024,1.204,0.866,4.384,0.496,-0.286,-0.803,0.341,-0.501,-1.247,0.334,0.0,2.051,0.945,2.686,0.051,-2.207,1.616,2.014,-1.055,0.246
-0.065,1.262,0.891,4.447,0.841,-0.191,-0.392,0.779,-0.521,-1.26,0.379,0.0,1.664,1.074,2.509,0.473,-0.877,0.644,3.133,-0.927,0.257
-0.983,1.291,1.254,3.667,0.452,-0.428,-0.657,0.975,-0.733,-1.549,-0.599,0.0,2.349,0.725,2.585,0.3,-1.922,1.895,1.467,-1.368,-0.289
-0.33,1.217,1.099,2.94,0.735,-0.38,-0.576,1.07,-0.445,-1.269,-0.265,0.0,2.015,0.878,2.608,0.922,-0.936,0.906,1.812,-0.957,-0.151
0.181,1.153,0.889,3.932,0.463,0.261,0.279,0.427,-0.478,-1.19,0.115,0.0,2.082,0.901,2.609,1.926,0.216,0.034,2.745,0.069,-0.019
-0.512,1.348,1.023,3.821,0.498,-0.115,-0.101,0.33,-0.483,-1.252,-0.172,0.0,1.944,0.696,2.579,1.369,-0.395,0.556,2.47,-0.262,-0.05
-0.033,1.255,0.897,4.836,0.598,-0.172,-0.382,0.838,-0.533,-1.336,0.336,0.0,2.276,0.717,2.853,1.519,-0.867,0.75,2.869,-0.999,0.153
-0.298,1.195,0.732,3.968,0.636,0.246,0.374,0.206,-0.47,-1.342,-0.432,0.0,2.135,0.606,2.18,2.109,0.356,0.084,3.14,0.177,-0.025
-0.269,1.162,0.774,4.502,0.615,-0.114,-0.235,0.839,-0.338,-1.433,-0.146,0.0,2.024,0.784,2.578,1.626,-0.287,0.425,3.005,-0.793,-0.297
-0.611,1.331,0.647,4.528,0.584,0.084,0.249,0.447,-0.59,-1.099,-0.598,0.0,1.956,0.806,2.332,2.001,0.283,0.136,3.41,-0.279,-0.079
-0.012,1.467,0.747,4.595,0.624,0.304,0.105,0.614,-0.702,-0.95,0.111,0.0,2.266,0.912,2.901,1.925,0.03,0.128,3.113,-0.247,-0.144
-0.369,1.269,1.282,3.762,0.64,-0.447,-0.61,0.761,-0.591,-1.301,0.11,0.0,2.013,0.923,2.853,0.562,-1.629,1.419,2.026,-1.2,0.009
-0.676,1.397,1.33,3.969,0.413,-0.182,-0.765,-0.045,-0.455,-1.138,0.06,0.0,2.146,0.961,2.915,0.658,-1.52,1.563,1.672,-0.734,0.078
-0.546,1.172,1.094,3.416,0.651,-0.27,-0.336,0.663,-0.456,-1.268,-0.214,0.0,2.062,0.973,2.652,1.318,-0.527,0.61,2.571,-0.746,-0.253
0.108,1.06,0.702,4.334,0.827,-0.066,-0.322,0.485,-0.385,-1.179,0.405,0.0,1.819,1.003,2.645,1.095,-0.384,0.198,3.075,-0.516,0.164
0.222,1.518,1.087,4.152,0.771,0.383,0.02,0.544,-0.826,-1.534,0.417,0.0,2.259,1.082,3.158,1.83,-0.201,0.345,3.156,-0.311,-0.096
-0.286,1.564,0.945,4.21,0.694,0.222,-0.09,0.601,-0.744,-1.14,-0.269,0.0,2.201,1.066,2.783,1.84,-0.325,0.588,3.029,-0.287,-0.366
-0.474,1.24,1.219,3.656,0.724,0.026,-0.039,0.68,-0.803,-1.477,-0.208,0.0,2.286,1.084,2.689,1.484,-0.441,0.565,2.602,-0.493,-0.184
-0.213,1.071,0.34,4.459,0.863,-0.236,-0.676,0.895,-0.61,-1.151,0.353,0.0,1.301,0.918,2.3,-0.536,-1.668,1.136,2.51,-1.21,0.045
0.292,1.454,1.125,4.088,0.829,0.081,-0.365,0.779,-0.711,-1.341,0.705,0.0,2.175,1.003,3.279,1.265,-0.574,0.402,2.84,-0.657,0.197
-0.52,1.239,0.873,3.619,0.706,-0.257,-0.693,0.581,-0.483,-1.057,-0.169,0.0,1.569,1.043,2.503,0.345,-1.345,1.202,1.974,-0.907,0.059
-0.049,1.489,1.203,3.831,0.571,-0.023,-0.769,0.788,-0.647,-1.144,0.242,0.0,2.224,0.89,2.98,0.607,-1.461,1.16,2.109,-1.008,0.107
-0.498,1.51,1.203,4.073,0.64,-0.104,-0.242,0.903,-0.807,-1.342,-0.012,0.0,2.294,1.065,2.973,1.276,-0.825,0.892,2.303,-0.979,-0.133
-0.459,1.324,0.855,4.539,0.715,-0.341,-0.521,0.387,-0.279,-1.219,-0.046,0.0,1.902,1.042,2.532,0.649,-1.199,1.069,2.655,-0.944,0.028
-0.362,1.277,0.989,3.5,0.71,-0.092,-0.557,1.026,-0.727,-1.115,0.034,0.0,1.521,1.023,2.577,0.308,-0.94,0.803,2.155,-1.012,-0.101
-0.359,1.339,1.107,4.253,0.737,0.111,-0.34,1.021,-0.417,-1.414,-0.038,0.0,2.286,0.98,2.841,1.565,-0.563,0.702,2.748,-0.664,-0.169
-0.162,1.461,0.817,4.568,0.514,0.116,-0.081,-0.22,-0.774,-1.229,0.18,0.0,2.266,0.954,3.015,1.586,-0.304,0.513,3.071,-0.067,0.063
-0.792,1.394,1.206,4.082,0.462,-0.12,0.092,0.804,-0.624,-1.321,-0.54,0.0,2.115,0.996,2.65,1.672,-0.175,0.507,2.71,-0.485,-0.499
-0.586,1.385,1.282,3.061,0.708,-0.086,-0.615,0.67,-0.796,-1.382,-0.146,0.0,2.324,0.934,3.003,1.277,-0.807,1.021,1.945,-0.742,-0.372
-1.109,1.284,0.499,5.02,0.278,-0.35,-0.732,0.4,-0.561,-1.038,-0.58,0.0,1.524,0.92,2.261,0.365,-1.162,1.23,2.731,-0.709,-0.067
-0.557,1.33,1.074,3.797,0.622,-0.252,-0.415,0.583,-0.539,-1.348,-0.072,0.0,2.132,1.035,2.823,1.067,-0.805,0.898,2.191,-0.85,-0.331
-0.304,1.349,1.239,3.261,0.788,-0.421,-0.792,0.762,-0.545,-1.288,0.346,0.0,2.24,0.951,3.083,0.506,-1.526,1.192,1.867,-1.42,-0.05
0.168,1.364,1.13,4.092,0.768,-0.042,-0.481,0.544,-0.616,-1.127,0.686,0.0,1.769,0.834,3.112,0.468,-1.125,0.706,2.536,-0.997,0.323
-0.551,1.295,1.028,4.253,0.531,-0.026,-0.074,0.614,-0.513,-1.289,-0.29,0.0,2.113,1.095,2.657,1.817,-0.214,0.402,2.774,-0.444,-0.074
-0.625,1.303,1.003,4.208,0.593,-0.385,-0.491,1.1,-0.556,-1.458,-0.413,0.0,2.025,1.058,2.491,1.214,-0.69,0.775,2.682,-0.943,-0.314
-1.461,1.024,0.614,4.579,0.422,-0.692,-0.49,0.765,-0.154,-0.941,-0.935,0.0,1.429,0.992,1.951,0.561,-1.087,1.372,2.343,-1.12,-0.238
0.083,0.949,0.578,4.377,0.72,-0.384,-0.76,0.531,-0.334,-1.11,0.482,0.0,1.312,0.87,2.19,-0.255,-1.725,1.24,2.575,-1.011,0.419
-1.163,1.304,1.009,4.084,0.222,-0.144,-0.55,0.545,-0.522,-1.174,-0.833,0.0,1.985,0.879,2.44,0.945,-0.837,1.168,2.153,-0.615,-0.293
-0.253,1.528,1.201,3.174,0.607,-0.076,-0.585,0.528,-0.759,-1.228,0.054,0.0,1.809,0.967,2.769,0.697,-0.861,0.9,1.98,-0.705,-0.034
0.313,1.065,0.818,3.998,0.601,-0.045,0.069,0.796,-0.419,-1.156,0.215,0.0,1.677,0.752,2.142,1.812,0.375,-0.04,2.91,-0.408,0.044
-0.274,1.339,1.245,3.768,0.473,-0.342,-0.57,0.817,-0.412,-1.068,0.17,0.0,1.892,0.92,2.822,0.853,-1.191,1.098,2.059,-1.018,-0.015
-0.806,1.294,1.358,3.419,0.79,-0.416,-0.627,0.354,-0.455,-1.47,-0.556,0.0,2.124,0.767,2.314,0.868,-1.178,1.122,2.215,-0.707,-0.131
-0.551,1.319,1.142,3.298,0.397,0.045,-0.298,0.133,-0.675,-1.215,-0.09,0.0,2.133,0.824,2.619,1.108,-0.773,0.829,2.031,-0.433,-0.213
-0.854,1.33,0.701,4.102,0.42,-0.272,0.011,1.105,-0.681,-1.256,-0.593,0.0,1.696,0.96,2.152,1.179,-0.251,0.621,2.369,-0.633,-0.335
-0.334,1.214,1.224,4.148,0.541,-0.272,-1.056,0.201,-0.485,-1.198,-0.115,0.0,1.929,0.887,2.468,0.132,-1.785,1.496,2.054,-0.963,0.036
-0.506,1.414,0.87,4.445,0.623,0.097,0.172,0.531,-0.526,-1.126,-0.537,0.0,1.828,1.015,2.462,1.593,0.192,0.256,3.054,-0.097,-0.323
-0.894,1.281,0.782,5.269,0.554,0.021,0.019,0.561,-0.643,-1.37,-0.806,0.0,2.349,0.865,2.402,2.123,0.193,0.374,3.363,-0.341,-0.313
-0.509,1.157,0.932,4.275,0.6,0.03,-0.253,0.023,-0.652,-1.254,-0.104,0.0,2.064,0.866,2.566,1.513,-0.292,0.51,2.94,-0.258,0.081
-0.493,1.241,1.037,4.238,0.542,-0.374,-0.692,0.648,-0.683,-1.358,-0.095,0.0,2.251,1.074,2.86,1.045,-1.387,1.329,2.164,-1.251,-0.13
-0.91,1.09,0.7,4.887,0.525,-0.387,-0.278,0.442,-0.272,-1.297,-0.552,0.0,1.822,0.903,2.176,1.343,-0.513,0.702,2.72,-0.569,-0.142
-0.434,1.236,0.934,4.127,0.757,-0.502,-1.009,1.268,-0.351,-1.395,0.065,0.0,1.77,0.909,2.538,0.2,-1.693,1.435,2.239,-1.436,0.005
-0.212,1.398,0.643,4.848,0.771,-0.119,-0.637,1.198,-0.758,-1.293,0.047,0.0,1.964,0.968,2.783,0.663,-1.211,1.05,2.867,-1.175,0.02
0.103,1.26,1.061,4.033,0.869,-0.065,-0.515,0.033,-0.404,-1.379,0.674,0.0,2.076,0.828,3.109,1.029,-1.042,0.677,2.701,-0.454,0.28
