Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,y,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
704,-0.69,-0.319,0.302,-4.203,1.991,-2.251,-1.813,-0.323,0.0,1.19,0.124,-0.325,-0.382,-4.482,7.589,-0.46,-0.223,-0.054,0.13,-0.361,-1.633
705,-0.543,-0.301,0.24,-3.916,1.78,-1.97,-1.626,-0.489,0.0,1.007,0.071,-0.112,-0.384,-4.905,7.739,-0.495,-0.212,-0.171,0.005,-0.083,-1.352
706,-0.63,0.366,0.521,-4.049,1.56,-3.003,-1.931,-0.855,0.0,1.333,0.093,-0.581,-0.178,-3.368,7.675,-0.71,-0.385,0.347,0.134,-0.288,-2.123
707,-0.474,0.26,0.271,-3.13,1.364,-2.086,-2.133,-1.055,0.0,1.252,0.068,-0.444,-0.124,-5.139,8.433,-0.488,-0.349,0.344,0.109,-0.186,-1.848
708,-0.749,-0.238,0.232,-4.245,1.882,-2.201,-2.133,-0.518,0.0,1.298,-0.119,-0.369,-0.577,-5.423,8.977,-0.571,-0.331,0.149,0.495,-0.319,-1.696
709,-1.135,0.173,0.794,-3.876,1.391,-2.136,-2.032,-0.809,0.0,1.128,0.17,-0.491,-0.164,-4.037,7.59,-0.544,-0.515,0.409,0.381,-0.147,-1.916
710,-0.382,0.159,0.163,-4.345,1.519,-2.911,-2.077,-0.807,0.0,1.317,0.32,-0.33,-0.458,-3.628,7.527,-0.708,-0.453,0.06,0.227,-0.354,-2.072
711,-0.096,0.098,-0.323,-3.367,1.572,-2.102,-2.046,-0.668,0.0,1.021,0.135,-0.31,-0.297,-5.44,8.848,-0.385,-0.086,0.224,0.198,-0.008,-1.673
712,-0.615,0.366,0.163,-3.411,1.351,-1.961,-2.177,-1.055,0.0,1.102,0.065,-0.538,-0.203,-4.848,7.97,-0.612,-0.166,0.389,0.301,-0.188,-1.837
713,-0.156,-0.004,0.005,-3.593,1.62,-2.245,-2.008,-0.536,0.0,0.884,0.396,-0.304,-0.451,-4.471,7.717,-0.331,0.011,0.103,0.434,-0.438,-1.547
714,-0.532,0.047,0.172,-3.625,1.467,-2.121,-1.718,-0.728,0.0,1.2,0.061,-0.239,-0.398,-4.993,8.077,-0.35,-0.049,0.1,0.369,-0.095,-1.457
715,-0.185,0.256,0.12,-3.37,1.429,-2.509,-2.123,-1.041,0.0,1.261,0.364,-0.428,-0.111,-4.511,8.248,-0.575,-0.127,0.254,0.164,-0.203,-1.951
716,-0.146,-0.333,-0.076,-3.363,1.896,-1.773,-1.771,-0.458,0.0,0.96,0.331,-0.378,-0.254,-5.505,8.535,-0.377,0.19,0.22,-0.074,0.141,-1.416
717,-0.581,0.13,0.148,-3.757,1.272,-1.841,-1.898,-0.999,0.0,1.003,0.113,-0.32,-0.46,-4.728,7.554,-0.432,-0.146,0.014,0.18,-0.297,-1.55
718,-0.492,0.238,0.236,-2.826,1.271,-1.324,-1.803,-0.884,0.0,0.65,0.183,-0.408,-0.426,-5.71,8.277,-0.294,-0.131,0.201,0.448,-0.384,-1.534
719,-0.085,0.366,-0.238,-4.64,1.47,-3.037,-2.257,-1.11,0.0,1.321,0.339,-0.515,-0.424,-3.689,8.089,-0.698,-0.359,0.114,0.284,-0.233,-2.123
720,-0.856,0.037,0.65,-3.834,1.426,-2.02,-1.77,-0.743,0.0,1.046,0.004,-0.247,-0.433,-4.684,7.926,-0.552,-0.43,0.01,0.479,-0.329,-1.817
721,-0.278,0.25,-0.144,-3.306,1.605,-2.168,-2.212,-0.981,0.0,1.09,0.355,-0.536,-0.174,-4.459,7.664,-0.62,-0.385,0.477,0.397,-0.278,-1.771
722,-0.016,-0.12,-0.099,-3.782,1.726,-2.433,-1.92,-0.568,0.0,1.186,0.352,-0.245,-0.422,-4.024,7.704,-0.382,-0.282,0.053,0.382,-0.265,-1.774
723,-0.306,-0.062,0.087,-4.07,1.723,-2.503,-1.842,-0.671,0.0,1.303,0.303,-0.3,-0.303,-4.081,7.929,-0.624,-0.377,-0.022,0.325,-0.25,-1.921
724,-0.248,0.131,-0.03,-4.088,1.439,-2.804,-1.905,-0.79,0.0,1.224,0.221,-0.308,-0.284,-4.117,8.326,-0.729,-0.179,-0.056,-0.142,0.034,-1.996
725,0.761,0.048,-0.719,-4.27,1.749,-3.367,-1.92,-0.635,0.0,1.474,0.798,-0.435,-0.389,-3.417,7.524,-0.551,0.01,0.29,0.145,-0.283,-1.768
726,-0.17,-0.165,0.326,-4.433,1.612,-2.816,-1.793,-0.665,0.0,1.321,0.415,-0.32,-0.456,-4.12,8.142,-0.546,-0.214,0.077,0.264,-0.358,-1.703
727,-0.294,0.228,0.388,-3.686,1.412,-2.601,-1.926,-0.917,0.0,1.35,0.301,-0.385,-0.144,-4.114,7.949,-0.713,-0.558,0.212,0.216,-0.091,-2.12
728,-0.066,-0.443,0.014,-3.929,1.963,-2.437,-1.665,-0.331,0.0,1.142,0.423,-0.084,-0.229,-3.553,7.034,-0.503,-0.133,-0.321,0.115,0.156,-1.539
729,-0.5,0.462,0.149,-3.715,1.238,-2.333,-2.053,-1.141,0.0,1.142,0.216,-0.727,-0.216,-4.026,7.551,-0.695,-0.536,0.334,0.384,-0.225,-1.987
730,-0.35,0.055,0.647,-3.622,1.616,-1.901,-1.619,-0.56,0.0,0.948,0.223,-0.249,-0.559,-4.692,8.235,-0.27,-0.313,0.143,0.352,-0.465,-1.928
731,-0.242,0.204,0.32,-4.04,1.285,-2.772,-1.612,-0.816,0.0,1.132,0.441,-0.312,-0.329,-4.422,8.352,-0.785,-0.121,0.055,0.212,-0.193,-1.95
732,-0.027,0.119,0.018,-3.362,1.605,-2.321,-1.884,-0.846,0.0,1.084,0.381,-0.305,-0.301,-3.996,7.46,-0.352,-0.046,0.3,0.51,-0.23,-1.676
733,0.067,-0.078,0.009,-3.889,1.64,-2.624,-1.803,-0.577,0.0,1.044,0.53,-0.101,-0.288,-4.174,7.916,-0.348,-0.354,-0.014,0.311,-0.147,-1.738
734,-0.946,0.209,0.728,-3.49,1.505,-1.954,-2.293,-1.071,0.0,0.925,-0.133,-0.417,-0.306,-5.005,8.663,-0.488,-0.46,0.282,0.16,-0.163,-1.926
735,-0.021,-0.124,0.067,-3.474,1.494,-2.111,-1.605,-0.291,0.0,1.053,0.11,-0.238,-0.193,-4.583,7.996,-0.487,-0.126,-0.083,0.024,0.038,-1.701
736,-0.247,-0.253,0.153,-3.85,1.45,-2.345,-1.327,-0.122,0.0,1.12,0.221,-0.329,-0.586,-4.819,8.309,-0.44,-0.104,0.024,0.429,-0.565,-1.572
737,-1.309,-0.045,0.829,-3.9,1.725,-1.849,-1.836,-0.648,0.0,1.193,-0.074,-0.4,-0.462,-5.365,8.137,-0.464,-0.378,0.077,0.317,-0.468,-1.749
738,-1.049,-0.011,0.509,-4.108,1.791,-2.098,-1.921,-0.699,0.0,1.201,0.188,-0.38,-0.33,-4.522,7.88,-0.474,-0.171,0.047,0.19,-0.135,-1.73
739,-0.134,0.125,-0.103,-3.305,1.458,-2.153,-1.784,-0.735,0.0,1.09,0.242,-0.386,-0.343,-5.295,8.741,-0.512,-0.047,0.128,0.174,-0.217,-1.754
740,-0.739,0.148,0.462,-3.596,1.601,-2.258,-2.03,-0.843,0.0,1.275,-0.02,-0.415,-0.328,-4.331,7.863,-0.557,-0.399,0.238,0.411,-0.41,-1.964
741,-0.161,-0.268,-0.249,-3.714,1.823,-1.811,-1.931,-0.623,0.0,1.009,0.149,-0.204,-0.541,-4.518,7.594,-0.387,-0.276,0.014,0.533,-0.447,-1.611
742,-0.005,0.147,-0.136,-3.777,1.641,-2.387,-2.183,-1.018,0.0,1.147,0.344,-0.348,-0.294,-4.831,8.063,-0.487,-0.418,0.244,0.25,-0.425,-1.736
743,-0.677,0.028,0.566,-3.885,1.702,-2.33,-1.939,-0.658,0.0,1.348,0.203,-0.432,-0.303,-4.863,8.196,-0.718,-0.307,0.199,0.334,-0.103,-1.697
744,0.125,0.124,-0.026,-3.832,1.528,-2.708,-1.911,-0.718,0.0,1.308,0.41,-0.323,-0.291,-4.73,8.67,-0.693,-0.038,0.109,0.167,-0.258,-1.874
745,-0.121,0.186,-0.188,-3.571,1.334,-2.164,-2.085,-0.896,0.0,0.818,0.62,-0.357,-0.347,-4.587,8.221,-0.458,-0.422,0.156,0.199,-0.373,-1.838
746,-0.548,0.295,0.303,-3.921,1.704,-2.452,-2.07,-0.989,0.0,1.161,0.207,-0.475,-0.382,-5.514,9.264,-0.658,-0.35,0.293,0.469,-0.438,-2.111
747,-0.676,0.071,0.565,-4.354,1.637,-2.607,-1.895,-0.784,0.0,1.256,0.18,-0.406,-0.508,-4.64,8.549,-0.654,-0.353,0.281,0.082,-0.382,-2.233
748,-0.307,-0.262,0.485,-4.017,1.512,-2.208,-1.472,-0.456,0.0,1.118,0.356,-0.219,-0.463,-4.686,8.204,-0.477,-0.072,-0.148,0.441,-0.434,-1.749
749,-1.079,0.172,0.72,-4.342,1.592,-2.331,-2.024,-0.905,0.0,1.085,0.153,-0.386,-0.191,-4.097,8.056,-0.454,-0.562,0.165,0.097,0.096,-2.066
750,0.17,0.298,-0.166,-4.138,1.448,-2.987,-2.164,-0.925,0.0,1.399,0.436,-0.383,-0.586,-3.65,7.495,-0.641,-0.275,0.106,0.264,-0.393,-2.075
751,-0.524,0.253,0.294,-3.993,1.291,-2.55,-1.904,-0.934,0.0,1.335,0.07,-0.512,-0.309,-4.19,7.847,-0.792,-0.463,0.319,0.337,-0.396,-1.89
752,-0.737,0.306,0.282,-3.692,1.574,-2.108,-2.249,-0.777,0.0,1.083,0.174,-0.434,-0.301,-4.731,8.297,-0.667,-0.377,0.25,0.288,-0.159,-1.967
753,-0.462,0.121,0.47,-3.736,1.449,-2.47,-1.948,-0.738,0.0,1.198,0.22,-0.43,-0.157,-4.429,8.326,-0.499,-0.456,0.129,0.014,0.008,-1.914
754,-0.785,0.206,0.496,-3.45,1.534,-2.213,-2.091,-0.72,0.0,1.472,0.22,-0.514,-0.134,-4.743,7.972,-0.744,-0.34,0.282,0.173,-0.149,-1.635
755,-0.751,0.406,0.391,-4.112,1.181,-2.676,-1.897,-0.975,0.0,1.269,0.155,-0.592,-0.323,-4.02,7.754,-0.834,-0.388,0.157,0.343,-0.108,-1.833
756,-0.632,0.294,0.652,-3.871,1.51,-2.605,-1.824,-0.854,0.0,1.167,0.281,-0.478,-0.2,-4.211,8.128,-0.957,-0.364,0.163,0.152,-0.084,-2.113
757,-0.167,0.448,-0.029,-3.981,1.434,-2.792,-2.037,-0.962,0.0,1.385,0.36,-0.598,-0.368,-4.612,8.502,-0.707,-0.192,0.232,0.195,-0.226,-1.994
758,-0.16,0.074,-0.377,-3.833,1.538,-2.723,-2.201,-0.874,0.0,1.19,0.327,-0.351,-0.183,-4.689,8.421,-0.627,-0.152,0.064,0.149,-0.096,-1.56
759,-0.341,0.104,0.153,-3.962,1.557,-2.418,-1.97,-0.754,0.0,1.38,0.017,-0.537,-0.444,-3.919,7.119,-0.609,-0.399,0.105,0.356,-0.334,-1.857
760,-0.27,0.153,0.059,-3.472,1.503,-2.275,-1.867,-0.835,0.0,1.116,0.29,-0.503,-0.336,-4.843,8.313,-0.772,-0.075,0.211,0.203,-0.239,-1.682
761,-0.947,0.115,0.497,-3.861,1.591,-2.101,-2.063,-0.652,0.0,0.989,0.331,-0.329,-0.443,-3.441,7.0,-0.402,-0.554,0.213,0.075,0.013,-1.877
762,-0.353,0.309,0.132,-3.85,1.518,-2.691,-2.049,-0.956,0.0,1.22,0.21,-0.443,-0.372,-3.444,7.39,-0.618,-0.628,0.205,0.206,-0.394,-1.908
763,-0.632,0.226,0.255,-3.917,1.13,-2.247,-1.746,-0.816,0.0,1.066,0.128,-0.303,-0.462,-4.36,7.716,-0.712,-0.36,0.075,0.134,-0.034,-1.718
764,-0.632,-0.049,0.542,-4.311,1.496,-2.695,-1.785,-0.575,0.0,1.351,-0.032,-0.371,-0.271,-4.144,8.328,-0.416,-0.418,-0.042,0.124,-0.043,-1.923
765,-0.561,-0.105,0.31,-3.689,1.779,-1.964,-1.877,-0.303,0.0,1.131,-0.108,-0.202,-0.59,-4.965,8.339,-0.558,-0.379,-0.044,0.353,-0.457,-1.66
766,-0.375,-0.119,0.078,-3.511,1.525,-1.95,-1.802,-0.525,0.0,1.095,0.258,-0.628,-0.389,-4.979,7.88,-0.512,-0.234,0.148,0.623,-0.497,-1.623
767,-0.504,-0.13,0.362,-3.409,1.667,-1.893,-1.66,-0.445,0.0,1.041,0.142,-0.394,-0.333,-4.282,7.337,-0.545,-0.31,0.117,0.264,-0.261,-1.637
768,0.227,-0.125,-0.032,-4.351,1.74,-2.92,-1.889,-0.602,0.0,1.418,0.199,-0.455,-0.506,-3.749,7.91,-0.672,-0.414,-0.024,0.281,-0.24,-1.931
769,-0.492,0.264,0.315,-4.281,1.432,-2.879,-2.028,-0.923,0.0,1.199,0.22,-0.567,-0.427,-3.559,7.7,-0.633,-0.439,0.425,0.198,-0.495,-2.081
770,-0.108,0.187,-0.204,-4.532,1.667,-2.96,-2.362,-0.895,0.0,1.099,0.491,-0.368,-0.554,-3.633,7.495,-0.586,-0.435,0.145,0.293,-0.662,-1.993
771,0.044,0.105,-0.392,-4.118,1.367,-2.496,-2.074,-0.737,0.0,1.37,0.451,-0.12,-0.507,-4.49,7.78,-0.825,-0.184,-0.129,0.068,-0.379,-1.72
772,-0.303,-0.225,0.019,-3.362,1.87,-1.872,-1.835,-0.439,0.0,1.045,0.062,-0.342,-0.178,-4.976,8.285,-0.318,-0.315,0.141,0.419,-0.111,-1.614
773,-0.394,-0.198,0.526,-4.594,1.83,-2.905,-1.584,-0.372,0.0,1.395,0.337,-0.257,-0.208,-3.782,7.955,-0.495,-0.36,-0.246,-0.049,0.031,-1.962
774,-0.689,0.231,0.364,-3.612,1.266,-2.132,-1.9,-0.836,0.0,0.949,0.234,-0.26,-0.438,-4.979,8.379,-0.488,-0.166,0.044,0.027,-0.111,-1.584
775,-0.443,0.184,0.227,-3.747,1.414,-2.076,-1.952,-1.111,0.0,0.925,0.344,-0.415,-0.377,-3.503,6.814,-0.669,-0.29,0.353,0.321,-0.42,-2.011
776,-0.287,0.059,0.064,-3.685,1.59,-2.374,-2.032,-0.716,0.0,0.999,0.214,-0.198,-0.361,-4.914,8.264,-0.658,-0.209,0.096,0.077,-0.23,-1.653
777,-0.534,0.122,0.337,-4.033,1.496,-2.419,-1.876,-0.741,0.0,1.394,0.097,-0.31,-0.443,-4.518,7.874,-0.716,-0.369,0.166,0.421,-0.561,-1.879
778,-0.401,0.279,0.069,-3.313,1.595,-2.164,-2.162,-1.127,0.0,1.134,0.198,-0.442,-0.192,-5.013,8.508,-0.837,-0.325,0.193,0.293,-0.08,-1.837
779,-0.755,0.273,0.469,-4.092,1.464,-2.796,-1.992,-0.812,0.0,1.26,0.038,-0.478,-0.297,-4.261,8.306,-0.656,-0.266,0.213,0.089,-0.168,-1.778
780,-0.476,0.124,0.483,-3.54,1.503,-2.026,-1.888,-0.707,0.0,0.843,0.215,-0.327,-0.161,-4.058,7.913,-0.545,-0.407,0.131,0.062,-0.006,-2.019
781,-0.525,-0.172,0.21,-3.972,1.965,-2.081,-2.017,-0.594,0.0,1.015,0.163,-0.394,-0.412,-4.368,7.669,-0.49,-0.152,0.01,0.304,-0.269,-1.705
782,-0.075,0.13,-0.196,-2.658,1.298,-1.779,-1.966,-0.893,0.0,1.044,0.273,-0.35,-0.174,-4.762,7.587,-0.236,-0.008,0.107,0.084,-0.163,-1.36
783,0.223,0.175,-0.233,-3.974,1.594,-2.78,-1.937,-0.819,0.0,1.485,0.438,-0.397,-0.258,-4.913,8.634,-0.887,-0.063,0.135,0.12,-0.336,-1.912
784,-0.029,0.211,-0.137,-3.45,1.488,-2.425,-1.998,-0.739,0.0,1.018,0.302,-0.358,-0.279,-4.553,8.584,-0.434,-0.07,0.187,-0.075,-0.12,-1.691
785,-0.341,-0.022,0.08,-3.955,1.573,-2.621,-1.758,-0.562,0.0,1.195,0.315,-0.284,-0.324,-5.262,9.363,-0.619,-0.041,-0.012,0.239,-0.138,-1.733
786,-0.723,0.1,0.539,-3.515,1.516,-1.771,-2.202,-0.867,0.0,1.142,0.126,-0.317,-0.301,-5.105,7.808,-0.637,-0.423,0.29,0.471,-0.45,-1.672
787,-0.776,0.006,0.358,-3.727,1.427,-1.97,-1.904,-0.865,0.0,1.073,0.027,-0.281,-0.313,-5.331,8.348,-0.402,-0.202,0.086,0.426,-0.318,-1.476
788,0.276,0.31,-0.377,-3.784,1.472,-2.799,-2.184,-1.126,0.0,1.173,0.585,-0.425,-0.142,-3.834,7.923,-0.589,-0.231,0.228,-0.032,0.141,-1.946
789,0.051,-0.082,-0.188,-3.694,1.652,-2.518,-1.921,-0.727,0.0,1.203,0.512,-0.265,-0.28,-4.313,8.089,-0.173,-0.125,0.084,-0.014,-0.053,-1.588
790,-0.353,0.184,0.216,-3.023,1.358,-1.746,-2.126,-1.061,0.0,1.085,0.345,-0.339,-0.475,-5.485,8.435,-0.463,-0.291,0.065,0.117,-0.383,-1.539
791,-0.62,-0.217,0.119,-4.301,2.085,-2.427,-2.065,-0.554,0.0,1.25,0.123,-0.233,-0.41,-5.317,9.051,-0.678,-0.172,0.151,0.259,-0.403,-1.792
792,-0.119,0.237,0.022,-3.254,1.379,-2.112,-1.849,-0.97,0.0,1.012,0.3,-0.29,-0.183,-5.095,8.568,-0.619,-0.299,0.076,0.269,-0.345,-1.903
793,-0.78,0.193,0.451,-3.554,1.312,-2.046,-1.811,-0.879,0.0,1.002,0.051,-0.417,-0.293,-5.213,8.409,-0.622,-0.266,0.121,0.388,-0.443,-1.673
794,-1.207,0.2,0.347,-3.775,1.514,-1.956,-2.121,-0.973,0.0,0.977,-0.068,-0.344,-0.25,-3.957,6.96,-0.613,-0.461,0.018,-0.148,0.051,-1.734
795,-0.333,0.27,0.43,-3.415,1.269,-2.309,-1.774,-0.73,0.0,1.014,0.222,-0.517,-0.185,-5.266,8.894,-0.519,-0.412,0.407,0.397,-0.353,-1.828
796,-0.571,0.322,0.052,-3.478,1.245,-2.045,-2.145,-1.021,0.0,1.245,0.351,-0.666,-0.38,-5.017,8.168,-0.752,-0.556,0.208,0.284,-0.37,-1.807
797,-0.657,0.179,0.39,-4.548,1.566,-2.855,-2.208,-0.944,0.0,1.31,0.048,-0.416,-0.422,-4.645,8.291,-0.732,-0.163,0.134,0.288,-0.447,-1.961
798,-0.373,-0.031,0.405,-4.291,1.71,-2.734,-1.716,-0.408,0.0,1.181,0.479,-0.345,-0.373,-4.019,7.834,-0.368,-0.26,0.409,0.155,-0.208,-1.822
799,-0.43,0.239,0.238,-3.321,1.196,-2.0,-1.861,-0.845,0.0,0.991,0.297,-0.343,-0.307,-4.543,7.615,-0.623,-0.242,0.242,0.415,-0.358,-1.595
800,0.099,0.056,-0.032,-3.582,1.702,-2.337,-1.806,-0.676,0.0,1.038,0.517,-0.59,-0.434,-5.383,8.843,-0.599,-0.315,0.379,0.286,-0.288,-1.747
801,-0.914,0.063,0.487,-3.77,1.589,-2.172,-1.97,-0.83,0.0,0.986,-0.005,-0.259,-0.19,-5.321,9.21,-0.415,-0.509,0.163,0.173,-0.021,-1.871
802,-0.641,-0.153,0.685,-4.189,1.719,-2.423,-1.622,-0.543,0.0,1.107,0.131,-0.297,-0.385,-4.821,8.473,-0.552,-0.246,0.045,0.167,-0.133,-1.712
803,-0.12,-0.368,0.042,-4.181,1.994,-2.335,-1.969,-0.355,0.0,1.21,0.15,-0.427,-0.417,-5.209,8.943,-0.518,-0.315,0.007,-0.018,0.009,-1.795
804,-0.723,0.185,0.242,-3.811,1.441,-2.057,-1.847,-0.897,0.0,1.016,-0.005,-0.332,-0.441,-4.319,7.513,-0.504,-0.37,0.074,0.138,-0.338,-1.743
805,-1.026,-0.01,0.715,-3.339,1.542,-1.829,-1.928,-0.586,0.0,1.079,0.079,-0.177,-0.234,-5.215,8.38,-0.383,-0.438,0.067,0.057,-0.187,-1.648
806,-0.413,0.067,0.362,-4.19,1.603,-2.864,-1.988,-0.604,0.0,1.334,0.179,-0.308,-0.358,-3.704,7.778,-0.636,-0.475,0.02,-0.16,0.073,-1.93
807,-0.787,-0.318,0.534,-3.712,1.637,-1.526,-1.823,-0.618,0.0,0.57,0.124,-0.075,-0.45,-5.004,7.879,-0.187,-0.329,-0.226,0.232,-0.209,-1.542
808,0.311,-0.122,-0.404,-4.06,1.995,-3.079,-1.948,-0.46,0.0,1.371,0.463,-0.225,-0.247,-3.645,7.758,-0.414,-0.167,-0.029,-0.091,-0.044,-1.869
809,-0.666,0.352,0.116,-4.281,1.397,-2.694,-2.372,-1.08,0.0,1.177,0.267,-0.583,-0.397,-3.861,7.805,-0.638,-0.453,0.253,0.049,-0.232,-1.874
810,-0.775,0.012,0.364,-3.933,1.632,-1.809,-1.986,-0.631,0.0,1.044,0.051,-0.279,-0.574,-5.353,8.277,-0.387,-0.316,0.196,0.567,-0.629,-1.663
811,-0.469,-0.046,0.261,-3.967,1.648,-2.088,-2.012,-0.657,0.0,1.184,0.186,-0.355,-0.636,-5.201,8.532,-0.471,-0.386,0.066,0.498,-0.559,-1.813
812,0.04,0.186,-0.01,-4.003,1.549,-2.978,-1.903,-0.616,0.0,1.482,0.444,-0.456,-0.194,-3.519,7.52,-0.78,-0.343,0.21,0.219,-0.176,-2.07
813,-0.639,0.334,0.538,-3.832,1.463,-2.424,-2.121,-0.882,0.0,1.343,0.123,-0.522,-0.163,-5.345,9.164,-0.938,-0.442,0.252,0.167,-0.304,-2.148
814,0.065,0.182,-0.238,-3.95,1.47,-2.737,-2.182,-0.953,0.0,1.37,0.265,-0.272,-0.251,-4.66,8.461,-0.827,-0.085,0.012,0.163,-0.324,-1.67
815,0.327,-0.065,-0.404,-3.971,1.753,-2.888,-1.939,-0.501,0.0,1.178,0.53,-0.507,-0.315,-5.052,9.342,-0.519,0.004,0.221,0.285,-0.068,-1.86
816,-0.33,-0.19,0.373,-3.969,1.842,-2.432,-1.661,-0.304,0.0,1.307,0.084,-0.131,-0.304,-4.152,7.441,-0.561,-0.052,-0.007,0.103,-0.281,-1.768
817,-0.146,0.002,0.172,-4.07,1.728,-2.816,-2.163,-0.681,0.0,1.169,0.521,-0.383,-0.301,-3.938,8.312,-0.538,-0.479,0.164,0.101,-0.194,-2.02
818,-0.876,0.155,0.518,-4.023,1.404,-2.12,-2.046,-0.968,0.0,1.172,0.088,-0.349,-0.463,-5.502,8.988,-0.555,-0.407,0.179,0.612,-0.646,-1.79
819,-0.157,0.17,-0.148,-3.175,1.346,-2.126,-1.919,-0.636,0.0,0.972,0.337,-0.424,0.039,-4.743,8.1,-0.463,-0.203,0.199,0.099,0.138,-1.635
820,-0.054,-0.05,-0.183,-3.202,1.551,-1.893,-1.946,-0.577,0.0,0.886,0.323,-0.039,-0.253,-4.731,7.827,-0.327,-0.126,0.01,0.273,0.069,-1.332
821,-0.422,-0.435,0.269,-3.899,1.932,-2.069,-1.707,-0.406,0.0,0.959,0.017,-0.193,-0.265,-5.401,8.766,-0.441,-0.247,-0.139,0.062,-0.013,-1.516
822,-0.477,0.216,-0.136,-3.734,1.418,-2.112,-2.28,-0.837,0.0,1.153,0.16,-0.396,-0.547,-5.613,8.639,-0.617,-0.223,0.192,0.452,-0.628,-1.712
823,-0.508,-0.048,0.04,-3.224,1.754,-1.512,-2.11,-0.754,0.0,0.922,0.328,-0.251,-0.458,-5.782,8.633,-0.397,-0.46,-0.066,0.27,-0.318,-1.718
824,-0.618,0.377,0.128,-3.788,1.456,-2.31,-2.098,-0.916,0.0,1.289,0.222,-0.526,-0.221,-4.305,7.991,-0.693,-0.387,0.302,0.096,0.038,-1.95
825,-1.111,0.428,0.993,-3.928,1.124,-2.331,-2.033,-1.096,0.0,1.178,0.239,-0.581,-0.176,-3.757,7.499,-0.584,-0.391,0.338,0.249,-0.039,-2.1
826,-0.559,0.192,0.402,-3.807,1.486,-2.302,-1.916,-0.765,0.0,1.28,0.221,-0.28,-0.286,-4.106,7.441,-0.66,-0.264,0.071,0.226,0.007,-1.75
827,-0.062,0.42,-0.353,-3.489,1.281,-2.437,-2.399,-1.109,0.0,1.048,0.554,-0.425,-0.374,-4.32,7.56,-0.816,-0.43,0.1,0.308,-0.428,-1.731
828,-0.34,-0.132,0.585,-3.353,1.527,-2.002,-1.454,-0.435,0.0,1.116,0.141,-0.293,-0.367,-5.897,8.669,-0.709,-0.334,0.083,0.318,-0.322,-1.499
829,0.684,0.031,-0.775,-3.701,1.689,-2.404,-2.163,-0.752,0.0,0.936,0.693,-0.333,-0.523,-4.976,8.812,-0.511,-0.155,0.238,0.035,-0.328,-1.981
830,-0.536,0.456,0.027,-3.676,1.278,-2.347,-2.313,-1.175,0.0,1.437,0.284,-0.705,-0.32,-4.915,8.36,-0.8,-0.513,0.52,0.454,-0.56,-1.93
831,-0.127,0.02,-0.196,-4.178,1.578,-2.614,-2.072,-0.793,0.0,1.134,0.252,-0.233,-0.398,-4.664,8.353,-0.687,-0.228,0.12,0.035,-0.167,-1.808
832,-0.435,-0.035,0.466,-4.665,1.563,-2.854,-1.762,-0.761,0.0,1.257,0.272,-0.239,-0.424,-4.226,8.288,-0.703,-0.364,0.057,0.367,-0.222,-1.958
833,-0.118,-0.118,-0.153,-3.483,1.615,-2.18,-1.952,-0.66,0.0,1.032,0.3,-0.205,-0.254,-4.961,8.393,-0.335,-0.126,0.144,0.278,-0.125,-1.526
834,0.07,0.238,-0.024,-3.665,1.342,-2.46,-1.839,-0.788,0.0,1.113,0.366,-0.427,-0.34,-4.819,8.509,-0.868,-0.324,0.07,0.292,-0.216,-1.93
835,0.102,-0.093,-0.085,-4.622,1.893,-3.406,-1.839,-0.566,0.0,1.439,0.46,-0.456,-0.116,-3.446,7.942,-0.542,-0.105,0.265,0.102,0.038,-1.815
836,-0.138,0.044,-0.143,-3.561,1.549,-2.272,-1.924,-0.728,0.0,1.112,0.263,-0.219,-0.258,-4.834,8.144,-0.576,-0.139,0.14,0.052,0.087,-1.686
837,-0.786,0.228,0.55,-3.995,1.297,-2.294,-2.017,-0.955,0.0,1.017,0.247,-0.455,-0.31,-4.926,8.453,-0.399,-0.268,0.28,0.309,-0.458,-1.972
838,-0.522,0.1,0.332,-3.807,1.71,-2.347,-2.086,-0.8,0.0,1.206,0.235,-0.344,-0.366,-4.397,8.231,-0.378,-0.362,0.121,0.346,-0.22,-2.03
839,-0.275,0.13,0.289,-3.906,1.52,-2.606,-1.786,-0.711,0.0,1.093,0.145,-0.465,-0.249,-3.891,7.721,-0.625,-0.32,0.264,0.044,-0.102,-1.889
840,-0.622,0.231,0.621,-3.397,1.231,-1.737,-1.844,-1.018,0.0,0.89,0.192,-0.307,-0.339,-5.017,7.746,-0.452,-0.39,-0.034,0.306,-0.312,-1.759
841,-0.214,0.13,0.221,-4.01,1.407,-2.361,-1.88,-0.929,0.0,1.207,0.26,-0.384,-0.459,-4.75,8.022,-0.787,-0.403,0.166,0.148,-0.29,-1.82
842,-0.391,-0.114,0.168,-4.124,1.49,-2.28,-1.565,-0.333,0.0,1.176,0.004,-0.441,-0.42,-4.616,8.107,-0.627,-0.113,0.094,-0.092,0.103,-1.74
843,-0.167,-0.127,0.096,-3.691,1.624,-2.41,-1.895,-0.497,0.0,1.154,0.249,-0.31,-0.233,-4.76,8.113,-0.523,-0.319,0.083,0.087,-0.134,-1.652
844,0.246,0.225,-0.158,-4.305,1.589,-3.241,-2.028,-0.904,0.0,1.472,0.392,-0.512,-0.391,-3.677,7.773,-0.697,-0.344,0.383,0.011,-0.116,-1.987
