x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,y,x18,x19,x20
-3.512,3.667,-0.862,-0.129,-2.913,-3.89,-1.38,0.388,1.681,1.5,0.473,1.708,-0.057,1.434,0.786,-1.047,0.786,0.0,0.099,-1.617,-0.484
-3.694,3.946,0.577,0.256,-3.112,-3.919,-1.641,0.129,1.206,1.184,-0.283,1.826,0.056,1.013,-0.39,-0.111,1.081,0.0,0.222,-1.109,-0.531
-3.752,4.274,1.045,0.392,-2.874,-4.202,-1.732,-0.032,1.16,0.649,-1.015,1.866,0.0,0.67,-0.786,-0.138,0.014,0.0,0.416,-1.245,-0.622
-4.173,4.819,0.111,0.151,-3.286,-4.019,-1.592,0.065,1.268,1.509,-0.209,1.575,-0.079,0.772,-0.123,-0.629,0.429,0.0,0.25,-1.609,-0.588
-3.514,3.341,1.74,0.527,-3.052,-3.638,-1.232,-0.083,0.624,-0.353,-1.353,1.716,-0.097,-0.088,-1.36,0.226,0.36,0.0,0.465,-1.199,-0.687
-4.402,4.344,1.406,0.151,-3.269,-3.638,-1.672,0.035,1.025,0.596,-1.039,1.872,0.035,0.826,-0.972,0.152,0.599,0.0,0.333,-1.436,-0.529
-3.965,3.79,0.451,0.636,-2.465,-3.2,-1.32,0.057,1.235,-0.055,-0.983,1.897,-0.064,0.207,-0.773,-0.018,0.616,0.0,0.408,-1.268,-0.722
-2.681,4.223,1.066,0.388,-2.795,-3.913,-1.65,0.034,0.893,0.601,-0.912,1.687,0.318,0.188,-0.966,0.016,0.458,0.0,0.528,-1.516,-0.726
-4.431,4.422,2.46,0.5,-2.97,-4.534,-1.728,0.155,0.771,0.275,-1.338,1.886,0.117,0.577,-1.298,0.781,1.183,0.0,0.353,-1.619,-0.573
-3.643,4.962,0.635,0.472,-3.144,-3.922,-1.877,-0.173,0.947,1.37,-0.692,1.633,0.023,0.018,-0.837,-0.134,0.991,0.0,0.505,-1.245,-0.734
-4.398,3.95,0.098,0.179,-2.831,-4.069,-1.489,0.055,1.477,0.922,-0.252,1.958,-0.065,0.727,-0.298,-0.839,0.302,0.0,0.432,-1.347,-0.658
-2.989,3.544,0.525,0.279,-2.922,-4.285,-1.456,-0.158,1.097,0.618,-0.378,1.61,0.219,0.003,-0.465,-0.488,0.776,0.0,0.501,-1.501,-0.746
-3.983,4.472,1.562,0.629,-3.402,-4.221,-1.706,-0.118,0.865,0.701,-1.07,1.909,0.091,0.315,-1.089,0.345,0.622,0.0,0.5,-1.332,-0.394
-5.002,3.727,1.115,0.361,-3.039,-3.867,-1.394,-0.194,1.043,0.514,-0.965,1.735,-0.145,0.451,-0.848,-0.039,0.5,0.0,0.33,-1.088,-0.658
-3.747,3.881,2.57,0.492,-2.964,-3.537,-1.544,0.174,0.457,-0.455,-1.994,1.578,-0.117,-0.221,-1.704,1.043,1.148,0.0,0.452,-1.255,-0.702
-3.673,3.981,1.772,0.601,-3.026,-4.189,-1.521,0.301,0.734,0.215,-1.103,1.808,0.081,-0.098,-1.195,0.364,0.922,0.0,0.401,-1.26,-0.497
-5.627,3.336,2.021,0.423,-2.873,-3.91,-1.089,-0.037,0.861,-0.166,-1.377,1.86,-0.143,0.118,-1.365,0.244,0.605,0.0,0.465,-1.074,-0.829
-4.222,3.566,1.492,0.368,-2.727,-4.21,-1.322,-0.052,0.998,0.264,-0.968,1.667,0.133,0.356,-0.868,-0.152,0.174,0.0,0.525,-1.249,-0.618
-2.821,4.56,0.631,0.227,-3.461,-4.328,-1.647,-0.047,1.141,1.395,-0.388,1.587,0.343,0.358,-0.375,-0.524,0.87,0.0,0.255,-1.407,-0.696
-3.714,4.529,-0.48,0.016,-3.237,-3.668,-1.644,-0.064,1.57,1.597,-0.087,1.834,0.002,0.905,0.053,-1.108,-0.016,0.0,0.084,-1.521,-0.61
-4.253,3.394,1.776,0.419,-2.958,-3.609,-1.266,0.065,0.83,0.169,-1.284,1.897,-0.061,0.406,-1.174,0.186,0.582,0.0,0.448,-1.146,-0.696
-3.47,4.15,1.591,0.268,-2.786,-4.179,-1.665,0.169,1.189,0.301,-0.889,1.845,0.223,0.677,-0.7,0.237,0.982,0.0,0.241,-1.48,-0.623
-4.162,4.062,1.283,0.575,-2.765,-3.368,-1.549,-0.174,0.78,0.239,-1.249,1.907,-0.152,-0.082,-1.271,0.167,0.744,0.0,0.456,-1.105,-0.555
-4.052,3.906,1.594,0.488,-2.886,-3.5,-1.638,0.01,0.922,0.187,-1.143,1.848,0.052,0.533,-1.143,0.55,1.071,0.0,0.364,-1.251,-0.593
-3.465,3.784,0.401,0.215,-3.053,-3.352,-1.239,-0.176,1.012,0.624,-0.703,1.645,-0.058,0.303,-0.739,-0.497,0.247,0.0,0.417,-1.249,-0.809
-4.007,3.679,-0.127,0.31,-2.863,-4.066,-1.549,-0.245,1.655,0.926,-0.143,2.121,-0.184,0.808,-0.145,-0.714,0.722,0.0,0.374,-1.293,-0.634
-4.796,3.923,1.442,0.358,-2.844,-3.666,-1.253,0.182,0.941,0.352,-1.049,1.944,0.102,0.566,-0.979,0.069,0.484,0.0,0.392,-1.102,-0.638
-3.588,3.922,1.78,0.49,-2.443,-4.327,-1.352,0.081,1.085,0.272,-1.117,1.693,0.069,0.2,-0.971,0.48,1.201,0.0,0.429,-1.2,-0.809
-3.369,4.154,2.1,0.484,-2.831,-4.093,-1.496,0.241,0.755,0.353,-1.194,1.757,0.337,0.335,-1.13,0.632,0.919,0.0,0.277,-1.316,-0.345
-3.065,4.441,0.455,0.389,-2.872,-4.041,-1.559,0.103,1.181,1.206,-0.388,1.596,0.347,0.411,-0.184,-0.308,0.624,0.0,0.343,-1.356,-0.635
-4.04,4.074,1.366,0.368,-2.91,-3.788,-1.486,0.055,0.767,0.406,-0.956,1.732,-0.047,0.376,-0.972,0.137,0.592,0.0,0.447,-1.241,-0.537
-3.908,4.501,0.456,0.305,-3.016,-2.788,-1.62,-0.458,0.921,1.028,-1.051,1.694,-0.319,0.467,-0.899,-0.139,0.054,0.0,0.249,-1.312,-0.447
-4.509,4.111,0.141,0.312,-3.145,-3.76,-1.542,-0.249,1.161,0.917,-0.431,1.68,-0.267,0.358,-0.44,-0.465,0.583,0.0,0.055,-1.322,-0.602
-3.469,4.626,-2.3,-0.337,-2.637,-3.987,-1.69,-0.008,2.141,2.23,1.06,1.596,0.0,1.336,1.354,-2.056,0.134,0.0,0.178,-1.772,-0.663
-4.953,3.442,2.311,0.723,-3.049,-3.974,-1.248,0.247,0.755,-0.384,-1.768,1.872,0.079,0.21,-1.349,0.828,0.562,0.0,0.566,-0.94,-0.525
-3.509,4.702,1.555,0.288,-3.0,-4.048,-1.494,0.117,0.674,0.797,-0.73,1.54,0.319,0.764,-0.53,0.466,1.098,0.0,0.412,-1.445,-0.44
-4.163,4.351,0.092,0.075,-3.292,-3.705,-1.64,-0.018,1.449,1.511,-0.068,1.709,-0.132,0.686,-0.158,-0.569,0.981,0.0,0.324,-1.493,-0.854
-4.904,3.557,2.545,0.596,-2.9,-3.973,-1.216,0.352,0.408,-0.457,-1.853,1.736,-0.147,0.151,-1.468,0.962,0.666,0.0,0.355,-0.896,-0.433
-3.669,4.32,1.131,0.624,-2.973,-4.628,-1.512,0.148,1.237,0.79,-0.853,1.758,0.049,0.343,-0.683,-0.16,0.43,0.0,0.245,-1.025,-0.706
-3.834,4.17,1.818,0.33,-2.549,-4.196,-1.419,0.084,0.747,0.427,-1.026,1.746,0.135,0.528,-1.131,0.287,0.794,0.0,0.432,-1.235,-0.565
-3.894,4.038,0.066,0.242,-2.947,-4.259,-1.478,-0.02,1.406,0.666,-0.412,1.991,0.068,0.656,-0.267,-0.82,1.0,0.0,0.355,-1.416,-1.017
-2.703,2.884,1.005,0.36,-2.87,-4.523,-1.049,0.415,1.317,0.297,-0.37,1.507,0.609,0.226,-0.284,-0.477,0.394,0.0,0.23,-1.383,-0.719
-4.854,4.294,0.947,0.431,-2.919,-3.891,-1.203,-0.305,1.135,0.612,-1.257,1.768,-0.079,0.049,-1.158,-0.339,0.09,0.0,0.428,-1.045,-0.931
-3.242,3.731,1.527,0.299,-2.409,-3.709,-1.43,0.172,0.867,0.335,-1.02,1.757,0.266,0.544,-1.036,0.176,0.223,0.0,0.302,-1.207,-0.514
-4.36,3.366,1.191,0.332,-2.883,-3.617,-1.421,0.141,1.288,0.063,-0.885,1.796,-0.232,0.571,-0.832,0.179,0.732,0.0,0.324,-1.52,-0.535
-3.627,4.079,1.969,0.472,-2.917,-4.032,-1.425,0.175,0.636,0.215,-1.248,1.481,0.258,0.048,-1.153,0.292,0.857,0.0,0.365,-1.308,-0.565
-3.248,4.091,2.262,0.629,-2.963,-4.036,-1.524,0.165,0.623,-0.021,-1.58,1.474,0.098,-0.219,-1.459,0.613,0.954,0.0,0.364,-1.151,-0.795
-3.022,4.332,0.662,0.377,-2.616,-4.182,-1.642,0.227,1.055,0.735,-0.708,1.635,0.05,-0.174,-0.669,-0.354,0.843,0.0,0.298,-1.378,-0.727
-4.416,4.098,1.294,0.503,-3.237,-3.623,-1.311,-0.193,0.945,0.496,-1.261,1.839,-0.17,0.291,-1.087,0.283,0.746,0.0,0.351,-1.182,-0.659
-4.073,4.286,1.736,0.405,-2.738,-4.152,-1.444,0.032,1.059,0.328,-1.374,1.953,0.095,0.436,-1.256,-0.072,0.298,0.0,0.536,-1.099,-0.787
-3.113,3.633,1.899,0.244,-3.118,-4.046,-1.289,0.297,0.597,0.305,-0.897,1.61,0.399,0.217,-1.145,0.147,0.505,0.0,0.497,-1.301,-0.54
-3.497,4.487,0.353,0.387,-2.95,-3.835,-1.342,0.051,1.133,1.407,-0.249,1.628,0.21,0.361,-0.309,-0.472,0.968,0.0,0.399,-1.101,-0.635
-3.462,4.327,1.476,0.38,-2.99,-4.013,-1.412,0.308,0.899,0.882,-0.502,1.685,0.312,0.65,-0.565,0.275,0.869,0.0,0.293,-1.231,-0.233
-3.16,4.487,1.307,0.334,-2.765,-4.04,-1.688,0.146,1.054,0.499,-0.781,1.616,0.232,0.151,-0.828,-0.024,0.747,0.0,0.47,-1.591,-0.762
-3.11,4.228,0.259,0.723,-2.986,-3.904,-1.439,-0.462,1.284,0.742,-0.701,1.55,0.21,-0.223,-0.676,-0.65,0.035,0.0,0.416,-1.045,-0.631
-4.792,3.73,2.272,0.565,-2.569,-4.294,-1.183,0.538,0.744,-0.093,-1.29,1.816,0.093,-0.151,-1.332,0.152,0.006,0.0,0.321,-1.237,-0.564
-3.109,3.927,1.704,0.465,-2.815,-3.519,-1.543,0.11,0.688,0.294,-1.221,1.385,0.103,0.092,-1.149,0.528,0.63,0.0,0.404,-1.262,-0.514
-3.263,3.856,-1.079,-0.023,-2.864,-3.59,-1.552,0.089,1.586,1.398,0.306,1.538,-0.101,0.854,0.518,-1.005,0.772,0.0,0.347,-1.497,-0.48
-4.595,5.44,-1.188,-0.076,-2.686,-3.987,-1.685,0.161,1.777,2.371,0.481,1.796,-0.255,1.399,0.735,-1.022,0.852,0.0,0.486,-1.518,-0.603
-2.968,4.245,0.843,0.302,-3.149,-3.83,-1.569,0.084,1.027,1.116,-0.453,1.692,0.071,0.813,-0.441,-0.074,0.89,0.0,0.534,-1.27,-0.577
-4.473,4.043,-0.379,0.013,-2.852,-3.563,-1.472,-0.053,1.307,1.398,0.095,1.629,-0.282,0.94,0.219,-0.61,0.786,0.0,0.324,-1.411,-0.599
-3.909,4.687,0.643,0.119,-2.8,-3.994,-1.618,-0.005,1.359,1.374,-0.509,1.919,-0.007,0.683,-0.572,-0.409,0.335,0.0,0.227,-1.302,-0.735
-5.642,4.34,0.515,0.198,-2.658,-4.003,-1.567,-0.051,1.159,0.85,-0.564,1.834,-0.163,0.881,-0.524,-0.157,0.78,0.0,0.368,-1.594,-0.626
-4.549,3.589,1.911,0.438,-3.143,-4.062,-1.246,0.404,0.878,0.283,-1.12,1.827,0.124,0.662,-0.868,0.494,1.042,0.0,0.254,-1.047,-0.487
-4.141,4.472,-1.022,-0.081,-2.771,-3.643,-1.53,-0.089,1.774,1.737,0.255,1.716,-0.221,1.214,0.495,-1.244,0.252,0.0,0.271,-1.57,-0.624
-4.197,3.629,1.151,0.25,-2.872,-4.106,-1.099,0.226,1.189,0.624,-0.633,1.785,0.319,0.513,-0.662,-0.399,0.596,0.0,0.465,-1.184,-0.592
-2.801,4.098,2.431,0.411,-2.921,-4.226,-1.445,0.129,0.566,0.211,-1.503,1.554,0.098,0.362,-1.308,0.752,0.761,0.0,0.117,-1.226,-0.571
-3.843,4.694,-0.248,0.19,-2.822,-3.292,-1.987,-0.242,0.98,1.16,-0.463,1.669,-0.339,0.302,-0.503,-0.45,0.742,0.0,0.393,-1.335,-0.523
-4.892,4.009,1.546,0.504,-2.808,-3.844,-1.33,0.036,0.75,0.384,-1.107,1.662,0.063,-0.123,-1.345,0.256,0.592,0.0,0.495,-1.052,-0.546
-5.202,3.902,-0.637,0.211,-2.682,-3.696,-1.511,0.051,1.85,1.115,-0.04,1.963,-0.33,1.347,0.182,-0.763,0.279,0.0,0.368,-1.327,-0.669
-3.101,3.588,1.641,0.591,-2.917,-3.547,-1.434,-0.174,0.465,-0.414,-1.525,1.678,-0.075,-0.241,-1.525,0.376,0.373,0.0,0.492,-1.462,-0.684
-5.62,4.458,2.465,0.414,-3.4,-3.737,-1.302,-0.025,0.487,0.757,-1.437,1.819,-0.352,0.437,-1.438,1.014,1.318,0.0,0.327,-1.09,-0.461
-3.953,4.368,0.959,0.248,-2.959,-4.007,-1.629,-0.075,0.933,0.86,-0.66,1.651,0.037,0.636,-0.582,-0.171,0.384,0.0,0.498,-1.571,-0.54
-4.867,4.143,1.856,0.427,-2.935,-4.021,-1.546,0.195,0.713,0.728,-0.934,1.864,0.136,0.171,-1.107,0.305,0.987,0.0,0.325,-1.204,-0.486
-5.081,3.621,1.07,0.215,-3.134,-4.066,-1.205,0.109,0.995,0.572,-0.548,1.599,0.082,0.646,-0.531,-0.338,0.431,0.0,0.385,-1.252,-0.569
-4.386,3.0,1.661,0.366,-3.029,-3.649,-0.963,0.083,1.374,-0.114,-1.199,1.875,-0.224,0.459,-0.955,0.02,0.465,0.0,0.358,-1.027,-0.87
-3.437,4.829,-0.324,-0.001,-3.086,-3.581,-1.668,0.187,1.383,1.619,-0.285,1.711,-0.097,1.172,0.105,-0.956,0.168,0.0,0.091,-1.618,-0.653
-3.961,3.727,1.442,0.289,-2.981,-3.984,-1.362,0.199,1.072,0.411,-0.85,1.936,0.33,0.341,-0.876,-0.189,0.569,0.0,0.504,-1.318,-0.584
-3.134,4.112,1.258,0.543,-2.913,-3.639,-1.715,-0.162,0.814,0.333,-1.032,1.671,0.023,0.185,-1.039,0.21,0.711,0.0,0.306,-1.198,-0.651
-3.983,3.779,-0.209,0.416,-3.099,-4.033,-1.395,-0.042,1.67,1.136,0.018,1.754,0.07,0.665,0.129,-0.778,0.597,0.0,0.211,-1.206,-0.647
-3.018,4.129,1.368,0.404,-2.958,-3.855,-1.575,-0.056,0.745,0.818,-0.825,1.631,0.113,0.213,-0.849,0.329,1.26,0.0,0.298,-1.141,-0.525
-4.446,4.156,1.46,0.513,-2.854,-3.821,-1.487,0.003,0.844,0.031,-1.464,1.475,0.026,-0.331,-1.268,0.205,0.359,0.0,0.503,-1.277,-0.625
-3.653,3.495,1.622,0.425,-3.123,-3.822,-1.31,0.101,0.939,0.221,-1.07,1.891,0.183,0.44,-0.929,0.369,0.858,0.0,0.217,-0.921,-0.44
-3.586,5.253,0.155,0.214,-3.099,-4.077,-1.6,0.068,1.418,2.071,-0.175,1.836,0.058,1.003,-0.149,-0.437,0.885,0.0,0.451,-1.403,-0.768
-4.028,3.774,1.647,0.475,-2.672,-3.839,-1.486,0.181,1.001,0.156,-1.16,1.835,0.092,0.274,-0.998,0.339,0.912,0.0,0.42,-1.25,-0.733
-3.619,4.193,0.37,0.211,-2.737,-4.016,-1.686,0.02,1.091,0.8,-0.391,1.757,0.064,0.523,-0.508,-0.493,0.473,0.0,0.294,-1.497,-0.545
-3.409,4.118,2.242,0.74,-3.476,-4.014,-1.493,-0.084,0.492,-0.067,-1.672,1.779,0.196,0.046,-1.704,0.716,0.463,0.0,0.378,-1.27,-0.57
-4.635,4.175,0.419,0.172,-2.843,-4.038,-1.483,-0.114,1.491,0.387,-0.496,1.669,-0.115,0.569,-0.396,-0.472,0.757,0.0,0.293,-1.701,-0.792
-4.333,3.287,1.068,0.605,-3.359,-3.293,-1.247,-0.196,0.788,-0.206,-1.176,1.868,-0.252,0.149,-1.1,-0.089,-0.018,0.0,0.612,-1.096,-0.537
-2.883,3.27,2.231,0.654,-2.683,-3.981,-1.334,0.202,0.348,-0.401,-1.66,1.402,0.245,-0.369,-1.403,0.479,0.192,0.0,0.493,-1.063,-0.675
-2.757,4.036,1.576,0.656,-2.551,-3.374,-1.866,-0.025,0.696,-0.278,-1.528,1.74,0.025,0.22,-1.413,0.872,1.118,0.0,0.478,-1.363,-0.573
-4.483,3.321,0.098,0.228,-2.773,-4.077,-1.382,0.23,1.671,0.808,-0.038,2.036,0.117,1.267,0.199,-0.521,1.043,0.0,0.256,-1.353,-0.605
-3.133,4.584,0.834,0.224,-2.725,-3.599,-1.674,0.002,1.387,0.63,-0.813,1.826,0.149,0.649,-0.684,-0.29,0.207,0.0,0.287,-1.601,-0.529
-3.306,4.485,0.75,0.233,-2.96,-4.069,-1.489,0.042,1.146,1.15,-0.689,1.573,0.256,0.566,-0.508,-0.367,0.233,0.0,0.073,-1.364,-0.575
-3.466,4.564,0.872,0.487,-2.76,-3.628,-1.599,-0.11,0.835,0.745,-0.996,1.662,0.077,0.014,-1.039,-0.111,0.187,0.0,0.502,-1.111,-0.456
-3.491,3.289,1.792,0.496,-2.936,-4.177,-1.347,0.243,0.924,0.179,-1.054,1.74,0.206,0.105,-1.069,0.091,0.725,0.0,0.602,-1.171,-0.748
-3.606,4.029,-0.027,-0.099,-2.763,-3.889,-1.414,0.505,1.329,1.423,0.075,1.685,0.058,0.982,0.261,-0.769,0.805,0.0,0.234,-1.537,-0.587
-3.995,4.742,0.76,0.265,-2.925,-4.107,-1.72,-0.094,1.169,1.179,-0.68,1.615,0.077,0.39,-0.795,-0.387,0.305,0.0,0.522,-1.36,-0.604
-4.544,4.059,-0.683,0.003,-2.597,-3.896,-1.364,-0.068,1.667,1.397,0.292,1.826,-0.256,0.998,0.271,-1.032,0.777,0.0,0.223,-1.483,-0.73
-3.818,4.563,-0.073,0.161,-2.96,-3.862,-1.882,-0.026,1.553,1.138,-0.323,1.746,0.155,0.652,-0.093,-0.612,0.641,0.0,0.373,-1.603,-0.682
-3.987,4.36,0.94,0.344,-3.035,-3.542,-1.68,-0.196,1.056,0.395,-1.129,1.692,-0.212,-0.001,-1.143,-0.172,0.289,0.0,0.432,-1.262,-0.785
-3.235,3.873,1.148,0.281,-2.946,-3.711,-1.555,0.058,1.021,0.662,-0.716,1.794,0.182,0.939,-0.627,0.178,0.725,0.0,0.382,-1.303,-0.419
-3.85,4.492,2.192,0.231,-2.954,-3.802,-1.322,0.477,0.861,0.598,-1.003,1.924,0.303,0.749,-1.075,0.368,0.547,0.0,0.253,-1.24,-0.337
-3.898,3.969,0.709,0.247,-2.687,-4.113,-1.432,0.19,1.696,0.708,-0.441,1.872,0.007,1.055,-0.338,-0.37,0.505,0.0,0.476,-1.426,-0.406
-3.301,4.289,-0.293,0.228,-2.869,-3.549,-1.691,-0.017,1.233,1.016,-0.361,1.461,-0.031,0.728,-0.12,-0.495,0.472,0.0,0.097,-1.465,-0.647
-4.075,4.081,0.848,0.18,-2.986,-3.764,-1.427,-0.036,1.21,0.921,-0.684,1.756,-0.066,0.865,-0.574,-0.217,0.496,0.0,0.332,-1.286,-0.467
-4.332,4.392,0.068,0.26,-2.531,-3.607,-1.729,-0.079,0.968,1.142,-0.357,1.632,-0.267,0.539,-0.366,-0.091,1.119,0.0,0.546,-1.365,-0.479
-3.153,4.174,-0.972,-0.046,-3.152,-3.391,-1.653,-0.006,1.573,1.662,0.384,1.561,-0.161,1.077,0.576,-0.942,0.832,0.0,0.443,-1.468,-0.615
-4.276,3.726,1.834,0.113,-3.109,-4.277,-1.206,0.096,1.045,0.42,-0.938,1.641,0.174,0.46,-0.91,-0.002,0.416,0.0,0.201,-1.295,-0.599
-4.007,3.633,2.025,0.414,-2.715,-3.392,-1.264,0.015,0.648,-0.153,-1.423,1.799,0.07,0.246,-1.443,0.339,0.282,0.0,0.429,-1.141,-0.669
-3.749,4.249,2.395,0.565,-2.883,-4.174,-1.45,0.47,0.411,0.396,-1.361,1.536,0.2,-0.309,-1.413,0.617,1.271,0.0,0.581,-1.189,-0.669
-3.701,3.418,1.602,0.395,-2.639,-3.935,-1.616,-0.019,0.615,-0.13,-0.878,1.676,0.106,0.374,-1.014,0.427,0.998,0.0,0.393,-1.475,-0.481
-2.916,4.229,1.854,0.578,-3.025,-3.777,-1.65,0.046,0.677,0.087,-1.504,1.626,0.25,0.056,-1.29,0.557,0.658,0.0,0.431,-1.261,-0.688
-3.388,4.939,0.601,0.364,-2.933,-4.316,-1.731,0.072,1.171,1.201,-0.471,1.607,0.223,0.33,-0.292,-0.295,0.898,0.0,0.394,-1.481,-0.726
-5.042,4.396,0.897,0.506,-2.906,-3.581,-1.283,-0.085,1.052,0.874,-0.872,1.789,-0.289,0.212,-0.934,-0.325,0.224,0.0,0.532,-1.148,-0.715
-5.252,4.012,0.517,0.124,-2.543,-3.715,-1.251,-0.327,1.325,0.981,-0.474,1.84,-0.277,0.739,-0.692,-0.634,0.2,0.0,0.417,-1.273,-0.558
-5.018,3.716,0.442,0.166,-2.909,-3.68,-1.288,0.255,1.267,0.918,-0.148,1.737,-0.201,0.937,-0.113,-0.289,0.555,0.0,0.221,-1.285,-0.387
-3.486,3.276,0.05,0.102,-3.006,-3.658,-1.376,-0.055,1.599,1.048,-0.145,1.87,-0.02,0.86,-0.073,-0.785,0.751,0.0,0.351,-1.151,-0.767
-3.171,4.078,1.225,0.341,-3.001,-3.868,-1.472,-0.047,1.02,0.69,-0.918,1.55,0.206,0.171,-0.851,-0.151,0.375,0.0,0.526,-1.065,-0.683
-3.581,3.746,0.257,0.097,-3.167,-3.639,-1.326,0.09,1.176,1.11,-0.248,1.581,0.107,0.677,-0.16,-0.502,0.556,0.0,0.243,-1.301,-0.5
-4.032,3.857,2.09,0.534,-2.499,-4.36,-1.366,0.219,0.634,-0.124,-1.418,1.628,-0.01,-0.056,-1.197,0.327,0.572,0.0,0.274,-1.138,-0.534
-2.921,3.994,2.302,0.57,-2.592,-3.885,-1.455,0.37,0.417,0.181,-1.404,1.768,0.228,-0.142,-1.526,0.561,0.561,0.0,0.354,-0.994,-0.491
-3.253,3.945,0.123,0.105,-3.069,-4.018,-1.287,0.564,1.505,1.395,0.056,1.63,0.487,1.228,0.371,-0.669,0.528,0.0,0.404,-1.256,-0.47
-3.683,4.157,1.609,0.361,-2.736,-4.935,-1.568,0.422,0.966,0.682,-0.522,1.823,0.27,0.782,-0.579,0.14,1.005,0.0,0.373,-1.339,-0.643
-4.101,3.767,1.372,0.392,-3.006,-3.715,-1.563,0.121,0.686,0.106,-1.102,1.495,-0.01,0.01,-0.998,0.188,0.478,0.0,0.313,-1.329,-0.382
-3.532,4.211,-0.035,0.14,-3.101,-3.993,-1.554,0.232,1.54,1.115,-0.054,1.819,0.082,1.148,0.077,-0.726,0.509,0.0,0.421,-1.408,-0.646
-3.057,3.719,2.071,0.703,-3.08,-3.817,-1.501,0.321,0.616,0.057,-1.607,1.789,0.231,0.052,-1.4,0.671,0.814,0.0,0.566,-1.127,-0.583
-4.072,4.541,1.099,0.256,-2.721,-3.089,-1.595,-0.12,0.989,0.71,-1.039,1.696,-0.361,0.921,-0.863,0.232,0.8,0.0,0.263,-1.382,-0.622
-4.849,3.878,0.663,0.443,-2.886,-3.896,-1.377,-0.202,1.09,0.502,-0.858,1.907,0.079,0.257,-0.847,-0.24,0.697,0.0,0.391,-1.205,-0.746
-3.549,3.628,2.267,0.515,-3.141,-4.01,-1.348,0.316,0.81,-0.039,-1.476,1.677,0.249,0.305,-1.264,0.603,0.781,0.0,0.641,-1.332,-0.742
-4.185,3.708,1.076,0.371,-2.764,-3.966,-1.417,-0.176,0.902,0.311,-0.935,1.678,0.038,-0.319,-0.979,-0.499,0.092,0.0,0.538,-1.238,-0.664
-3.528,3.524,1.877,0.696,-2.852,-3.883,-1.396,-0.122,0.588,-0.368,-1.647,1.679,0.095,-0.109,-1.519,0.23,-0.087,0.0,0.283,-1.053,-0.634
-3.568,4.291,1.113,0.192,-3.22,-4.256,-1.559,-0.054,1.188,0.834,-0.534,1.647,0.182,0.625,-0.551,-0.214,0.387,0.0,0.448,-1.5,-0.469
-3.708,4.229,1.965,0.686,-2.788,-3.904,-1.435,0.206,0.594,0.458,-1.284,1.967,0.009,0.237,-1.288,0.673,1.206,0.0,0.577,-0.975,-0.435
-4.299,3.835,0.832,0.173,-2.89,-4.243,-1.643,0.212,1.527,1.022,-0.294,1.892,0.206,0.86,-0.294,-0.273,1.051,0.0,0.04,-1.471,-0.734
-4.077,3.788,1.837,0.636,-2.795,-3.951,-1.451,0.038,0.849,-0.204,-1.455,1.779,0.009,0.153,-1.318,0.466,0.717,0.0,0.356,-1.11,-0.507
-5.192,3.621,2.029,0.601,-2.66,-4.015,-1.123,0.353,0.616,-0.112,-1.461,1.722,-0.186,0.201,-1.299,0.554,0.705,0.0,0.618,-0.995,-0.73
-3.328,3.639,2.435,0.635,-2.647,-4.107,-1.403,0.273,0.502,-0.481,-1.491,1.702,0.235,0.2,-1.297,0.838,0.913,0.0,0.49,-1.079,-0.413
-3.654,3.616,1.554,0.734,-2.957,-3.777,-1.514,0.157,0.833,-0.107,-1.372,1.658,0.25,0.108,-1.123,0.258,0.113,0.0,0.38,-0.984,-0.461
-4.345,3.553,1.893,0.436,-3.121,-3.6,-1.459,0.019,0.576,-0.066,-1.424,1.797,-0.06,-0.102,-1.441,0.374,0.748,0.0,0.415,-1.161,-0.751
-4.417,4.116,1.322,0.357,-3.122,-3.872,-1.558,0.046,1.112,0.719,-0.751,1.882,0.142,0.49,-0.932,0.006,0.537,0.0,0.464,-1.325,-0.474
-4.895,3.563,-0.271,0.387,-2.878,-3.993,-1.314,-0.039,1.432,0.653,-0.248,1.732,-0.236,0.27,-0.206,-0.732,0.497,0.0,0.464,-1.366,-0.637
-3.83,3.875,2.309,0.404,-2.709,-4.141,-1.613,0.47,0.557,-0.218,-1.455,1.696,0.067,0.152,-1.268,0.806,1.313,0.0,0.383,-1.448,-0.685
-4.85,4.194,1.59,0.331,-3.038,-4.13,-1.604,-0.099,0.61,0.447,-1.097,1.849,-0.038,0.026,-1.217,-0.02,0.776,0.0,0.302,-1.312,-0.594
-3.455,4.496,1.018,0.355,-2.775,-3.898,-1.696,-0.034,1.011,0.479,-0.96,1.647,0.095,-0.173,-0.874,-0.194,1.109,0.0,0.221,-1.513,-0.973
-3.38,3.957,0.852,0.231,-2.915,-4.005,-1.644,0.151,1.299,0.711,-0.483,1.789,0.156,0.969,-0.352,-0.167,0.423,0.0,0.37,-1.384,-0.341
-4.426,4.392,-0.877,0.159,-2.827,-2.927,-1.406,-0.141,1.764,1.348,-0.142,1.97,-0.62,1.14,-0.055,-0.894,0.264,0.0,0.396,-1.199,-0.529
-4.308,4.212,1.472,0.514,-2.923,-3.961,-1.587,0.155,0.832,0.707,-0.789,1.776,0.0,0.404,-0.872,0.198,0.829,0.0,0.36,-1.205,-0.527
