x0,x1,x2,x3,x4,x5,x6,x7,x8,y,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
-1.162,-0.456,0.733,-3.879,-1.054,0.899,0.412,0.266,2.823,0.0,0.8,-5.787,0.853,2.273,8.855,-1.962,0.988,3.344,0.388,0.11,0.511
-0.505,-0.174,0.57,-3.97,-1.104,0.559,0.358,0.207,2.747,0.0,0.465,-4.714,0.702,2.31,8.509,-1.837,0.867,2.859,0.408,-0.012,0.791
-0.223,-0.162,0.459,-4.138,-0.952,0.581,0.398,0.201,3.205,0.0,0.675,-4.538,0.736,2.726,8.814,-1.908,0.637,2.597,0.464,0.174,0.485
-0.754,-0.623,0.065,-3.841,-0.414,0.923,0.637,-0.146,2.9,0.0,1.14,-5.179,0.755,2.272,8.57,-1.743,0.792,2.664,0.424,0.315,0.78
0.152,0.184,0.699,-3.697,-1.482,0.326,-0.047,0.54,2.264,0.0,0.103,-4.013,0.771,2.46,8.427,-1.651,0.558,2.167,0.315,0.167,0.762
0.068,-0.159,0.097,-3.716,-0.975,0.396,0.121,0.359,2.666,0.0,0.144,-4.095,0.699,2.28,8.868,-1.854,0.407,2.272,0.497,0.095,0.776
0.006,0.044,1.235,-4.219,-1.627,0.312,-0.191,0.77,2.553,0.0,-0.034,-3.844,0.916,2.352,8.502,-1.75,0.344,2.691,0.331,-0.198,0.753
-0.451,-0.422,0.756,-4.432,-1.142,0.849,0.252,0.163,2.909,0.0,1.004,-5.145,0.715,2.349,8.61,-1.943,1.028,2.743,0.456,0.171,1.063
-0.204,-0.064,-0.027,-3.659,-0.757,0.542,0.259,0.287,2.729,0.0,0.276,-4.385,0.885,2.477,8.908,-1.831,0.392,2.509,0.471,0.117,0.732
-0.317,-0.426,0.75,-4.59,-1.114,0.804,0.3,0.3,3.183,0.0,0.618,-4.595,0.889,2.383,8.194,-1.87,0.792,2.588,0.447,0.135,0.563
-0.247,-0.126,0.094,-4.333,-1.073,0.618,0.459,0.179,3.02,0.0,0.708,-4.679,0.794,2.727,8.664,-1.701,0.84,2.69,0.409,-0.022,0.887
-0.089,-0.162,-0.281,-4.281,-1.044,0.477,0.166,0.324,2.809,0.0,0.343,-4.56,0.99,2.507,8.882,-1.825,0.658,2.454,0.211,-0.1,0.733
-0.405,-0.204,0.563,-3.666,-1.164,0.428,0.281,0.241,2.53,0.0,0.386,-4.587,0.927,2.165,8.709,-1.826,0.784,2.636,0.246,0.003,0.574
-0.454,-0.162,0.449,-4.019,-1.116,0.733,0.21,0.293,2.732,0.0,0.517,-5.002,1.079,2.32,9.183,-1.631,0.587,2.562,0.148,0.025,0.626
-0.772,-0.047,-0.201,-3.297,-0.596,0.671,0.739,0.062,2.773,0.0,0.72,-5.373,0.652,2.813,8.578,-1.805,1.001,2.832,0.598,0.109,0.868
-0.298,-0.142,0.755,-3.553,-1.528,0.398,0.094,0.548,2.268,0.0,0.005,-4.595,1.073,2.093,8.804,-1.695,0.628,2.579,-0.019,-0.122,0.816
-0.002,-0.277,0.686,-4.072,-1.306,0.435,-0.114,0.474,2.312,0.0,-0.126,-4.182,0.894,1.898,8.532,-1.716,0.43,2.247,0.281,-0.158,0.897
-0.355,-0.095,0.34,-3.844,-1.057,0.342,0.118,0.176,2.472,0.0,0.08,-4.347,0.743,2.289,8.782,-1.618,0.316,2.623,0.242,-0.003,0.748
-0.336,-0.474,0.547,-4.268,-1.309,0.605,0.294,0.336,3.041,0.0,0.669,-4.907,0.803,2.358,8.546,-1.813,0.986,2.628,0.326,0.259,0.661
-0.572,-0.156,0.384,-4.1,-0.992,0.324,0.282,0.215,2.995,0.0,0.606,-4.317,0.695,2.522,8.307,-1.948,0.284,3.249,0.339,-0.064,0.933
0.054,-0.007,0.893,-4.187,-1.231,0.312,-0.085,0.524,2.743,0.0,0.012,-3.807,0.811,2.357,8.244,-2.085,0.205,2.377,0.388,-0.113,0.805
-0.032,-0.027,-0.115,-3.852,-0.899,0.258,0.127,0.267,2.642,0.0,0.107,-3.965,0.734,2.625,8.52,-1.885,0.457,2.522,0.542,-0.144,0.549
-0.308,-0.293,0.709,-3.493,-1.116,0.483,0.088,0.564,2.204,0.0,0.355,-4.337,0.927,1.985,8.551,-1.422,0.308,2.678,0.143,0.113,0.625
-0.228,-0.43,0.863,-3.484,-1.063,0.794,0.317,0.288,2.333,0.0,0.692,-4.855,0.779,1.838,8.925,-1.429,0.783,2.116,0.232,0.233,0.638
0.098,-0.582,0.56,-3.963,-0.997,0.743,0.277,0.407,2.569,0.0,0.782,-5.057,0.696,2.023,8.725,-1.767,1.313,1.927,0.616,0.212,0.616
-0.141,-0.459,0.153,-3.854,-0.623,0.771,0.18,0.096,2.499,0.0,0.582,-4.662,0.718,2.027,8.419,-1.611,0.955,2.011,0.505,0.291,0.731
-0.184,-0.231,0.868,-4.092,-1.296,0.091,0.154,0.534,2.933,0.0,0.148,-3.943,1.092,2.504,8.673,-1.854,0.129,3.296,0.181,0.103,0.808
-1.071,-0.317,1.208,-3.747,-1.212,0.673,0.199,0.65,2.635,0.0,0.539,-4.582,0.721,2.1,8.421,-1.747,0.188,3.569,0.356,0.265,0.79
-0.312,-0.374,0.609,-4.623,-1.172,0.725,0.342,0.126,3.133,0.0,0.871,-4.769,0.757,2.492,8.408,-1.869,1.005,2.634,0.304,0.125,0.918
-0.644,-0.328,1.137,-4.103,-1.403,0.576,0.208,0.32,2.675,0.0,0.451,-4.827,0.848,2.254,8.528,-1.807,0.716,2.866,0.282,0.091,0.72
-0.431,-0.2,0.621,-4.079,-1.424,0.378,-0.008,0.675,2.645,0.0,0.117,-4.106,0.723,2.155,8.327,-1.942,0.33,2.975,0.556,-0.135,0.815
-0.338,-0.405,0.884,-3.945,-1.263,0.664,0.275,0.405,2.699,0.0,0.412,-4.526,0.748,1.992,8.327,-1.805,0.581,2.795,0.586,0.183,0.562
-0.333,-0.378,0.354,-3.454,-1.067,0.621,-0.05,0.495,2.168,0.0,0.29,-4.815,1.003,1.684,8.678,-1.606,0.559,2.147,0.115,0.149,0.79
-0.168,-0.189,0.607,-4.049,-1.222,0.519,0.047,0.464,2.635,0.0,0.254,-4.115,0.784,2.328,8.294,-1.81,0.507,2.509,0.379,0.009,0.728
0.364,-0.08,0.378,-4.152,-1.286,0.467,0.106,0.434,2.722,0.0,0.148,-4.082,0.739,2.456,8.614,-1.684,0.769,1.788,0.411,-0.091,0.685
-0.092,-0.345,0.844,-3.594,-1.333,0.546,0.326,0.393,2.523,0.0,0.785,-4.651,0.958,1.952,8.621,-1.792,0.994,2.371,0.18,0.144,0.394
-0.411,-0.421,0.831,-3.528,-0.961,0.738,0.24,0.313,2.268,0.0,0.586,-4.714,0.726,2.045,8.497,-1.638,0.884,2.188,0.235,0.301,0.681
-0.22,-0.477,1.099,-3.871,-0.749,0.912,0.178,0.588,2.544,0.0,0.833,-4.568,0.793,1.871,8.825,-1.61,0.461,2.505,0.333,0.155,0.572
0.096,-0.215,0.565,-4.106,-1.206,0.599,0.223,0.241,2.781,0.0,0.586,-4.52,0.776,2.49,8.777,-1.61,1.015,2.091,0.342,-0.142,0.539
-0.537,-0.063,0.217,-3.678,-0.524,0.66,0.24,0.256,2.649,0.0,0.548,-4.411,0.697,2.447,8.535,-1.744,0.363,2.555,0.458,0.076,0.705
-0.181,0.035,0.239,-4.104,-0.869,0.501,0.331,0.294,2.955,0.0,0.604,-4.184,0.79,2.709,8.496,-2.102,0.613,2.597,0.753,-0.0,0.725
0.509,0.087,1.044,-4.086,-1.525,-0.028,-0.322,0.397,2.417,0.0,-0.485,-3.328,0.721,2.276,8.425,-1.855,0.219,2.098,0.276,-0.147,0.57
0.278,-0.134,0.446,-4.293,-1.417,0.271,0.098,0.436,2.997,0.0,0.053,-4.016,0.643,2.578,8.359,-1.866,0.69,2.367,0.442,-0.14,0.679
-0.383,-0.325,0.461,-4.18,-0.735,0.71,0.499,0.089,3.135,0.0,1.106,-4.738,0.804,2.316,8.575,-2.15,0.657,2.606,0.608,0.271,0.813
-0.591,-0.323,0.75,-4.339,-1.031,0.677,0.329,0.252,3.082,0.0,0.778,-4.709,0.807,2.629,8.315,-1.884,0.745,3.022,0.45,0.029,0.833
0.109,-0.315,0.956,-3.724,-1.42,0.731,-0.049,0.471,2.239,0.0,0.368,-4.709,0.755,1.663,8.549,-1.58,0.952,1.682,0.227,0.158,0.852
-0.261,-0.123,0.652,-4.466,-1.033,0.396,0.177,0.187,3.174,0.0,0.361,-4.024,0.799,2.753,8.336,-1.934,0.216,2.539,0.247,-0.07,0.618
-0.309,-0.273,0.057,-4.076,-0.649,0.683,0.259,0.357,2.946,0.0,0.68,-4.489,0.834,2.573,9.054,-1.76,0.327,2.62,0.332,0.193,0.762
-0.57,0.113,1.069,-4.222,-1.419,0.413,0.16,0.45,3.117,0.0,0.406,-4.387,0.849,2.716,8.406,-1.878,0.165,3.059,0.131,0.177,0.628
-0.86,-0.159,0.566,-3.909,-0.671,0.788,0.389,0.043,2.766,0.0,1.007,-4.791,0.863,2.425,8.57,-1.82,0.428,3.025,0.351,0.288,0.71
-0.199,-0.043,0.44,-3.922,-1.039,0.493,0.413,0.257,2.643,0.0,0.465,-4.713,0.792,2.65,8.631,-1.695,0.758,2.52,0.198,0.036,0.617
-0.821,-0.241,0.17,-4.152,-0.819,0.676,0.441,0.293,3.036,0.0,0.93,-4.822,0.934,2.782,8.627,-2.054,0.311,3.455,0.384,0.253,0.476
-0.189,-0.031,1.053,-3.982,-1.329,0.337,-0.024,0.564,2.682,0.0,-0.117,-4.249,0.829,2.378,9.144,-1.928,0.153,2.811,0.363,-0.258,0.89
-0.403,-0.081,1.136,-3.719,-1.093,0.687,0.045,0.527,2.525,0.0,0.495,-4.381,0.731,1.985,8.538,-1.896,0.295,2.672,0.332,0.131,0.769
-0.721,-0.203,0.434,-3.879,-1.101,0.392,0.355,0.436,2.98,0.0,0.518,-4.347,1.021,2.638,8.366,-2.216,0.293,3.487,0.244,0.165,0.744
-0.721,-0.325,0.646,-3.377,-0.96,0.821,0.367,0.257,2.389,0.0,0.956,-5.014,0.904,2.234,8.751,-1.508,0.591,2.692,0.191,0.095,0.535
0.131,-0.236,0.819,-3.91,-1.264,0.347,-0.219,0.345,2.089,0.0,0.099,-3.94,0.834,2.142,8.466,-1.773,0.418,2.164,0.137,0.122,0.764
-0.481,-0.494,0.448,-4.31,-0.927,0.848,0.411,0.233,3.15,0.0,0.881,-4.985,0.718,2.324,8.374,-1.913,1.348,2.376,0.621,0.272,0.58
-0.826,-0.213,0.324,-4.448,-1.02,0.906,0.607,0.212,3.173,0.0,1.522,-5.73,0.98,2.645,8.318,-1.786,1.443,3.38,-0.014,0.402,0.749
-0.317,-0.297,0.915,-3.868,-1.045,0.808,0.071,0.313,2.449,0.0,0.797,-4.799,0.864,1.918,8.536,-1.782,1.016,2.135,0.248,0.099,0.853
-0.565,-0.12,0.657,-4.056,-1.373,0.604,0.01,0.676,2.458,0.0,0.215,-4.639,0.814,2.081,8.547,-1.573,0.357,3.069,0.27,0.126,0.647
-0.33,-0.463,0.587,-3.922,-1.205,0.755,0.093,0.594,2.645,0.0,0.695,-4.605,0.968,1.955,8.8,-1.761,0.701,2.504,0.179,0.354,0.626
-0.702,-0.146,0.319,-4.143,-1.011,0.625,0.363,0.227,2.686,0.0,0.422,-5.194,0.842,2.25,8.921,-1.806,0.711,3.051,0.138,-0.041,0.575
-0.643,-0.158,0.839,-3.77,-0.879,0.855,0.499,0.064,2.678,0.0,0.952,-5.23,1.039,2.542,8.847,-1.752,0.913,2.494,0.111,0.358,0.834
-0.26,-0.189,0.385,-3.44,-0.794,0.676,0.412,0.438,2.567,0.0,0.905,-5.049,0.726,2.193,8.816,-1.6,1.023,2.49,0.384,0.22,0.825
-0.144,-0.116,0.848,-3.89,-1.23,0.532,0.125,0.381,2.464,0.0,0.56,-4.375,0.765,2.123,8.339,-1.711,0.842,2.352,0.351,0.064,0.709
-0.124,-0.263,1.142,-3.92,-1.642,0.336,0.122,0.391,2.524,0.0,0.105,-4.619,0.751,2.098,8.755,-1.842,0.605,2.282,0.135,0.225,0.797
-0.033,-0.103,0.686,-4.35,-1.363,0.326,-0.054,0.412,2.814,0.0,0.034,-4.022,0.782,2.572,8.277,-1.967,0.534,2.626,0.396,-0.061,0.614
-0.915,-0.27,0.113,-3.731,-0.591,0.76,0.523,0.02,2.749,0.0,0.841,-4.901,0.799,2.423,8.836,-1.962,0.323,3.101,0.453,0.234,0.736
-0.309,-0.311,0.309,-4.212,-1.109,0.74,0.455,0.282,2.927,0.0,0.771,-4.789,0.664,2.187,8.271,-1.853,1.081,2.797,0.575,0.152,0.832
-0.32,-0.343,0.242,-3.991,-0.782,0.659,0.27,0.345,2.809,0.0,0.708,-4.49,0.863,2.485,8.355,-2.003,0.568,2.628,0.445,0.223,0.485
0.09,-0.091,0.762,-3.862,-1.342,0.385,0.005,0.536,2.461,0.0,0.094,-4.028,0.901,2.326,8.699,-1.694,0.434,2.205,0.354,0.095,0.819
-0.126,-0.091,0.919,-3.709,-1.533,0.251,-0.142,0.642,2.154,0.0,-0.142,-3.998,1.069,1.898,8.887,-1.41,0.216,2.647,-0.234,-0.163,0.57
-0.641,-0.25,0.865,-4.315,-0.829,0.62,0.363,-0.07,3.131,0.0,1.032,-4.543,0.828,2.702,8.254,-1.885,0.664,2.8,0.381,0.367,0.722
-0.805,-0.346,0.878,-4.392,-1.075,0.694,0.306,0.315,3.202,0.0,0.906,-4.681,0.868,2.263,8.39,-2.247,0.464,3.195,0.588,0.301,0.71
-0.614,-0.302,0.323,-4.226,-0.928,0.49,0.459,0.087,3.087,0.0,0.877,-4.919,0.756,2.574,8.591,-2.057,0.571,3.031,0.356,0.131,0.738
-0.502,-0.089,0.785,-4.038,-1.271,0.419,0.244,0.39,2.772,0.0,0.469,-4.62,0.621,2.617,8.462,-1.722,0.547,3.043,0.312,-0.055,0.687
0.084,-0.11,0.783,-3.614,-1.392,0.387,0.042,0.424,2.287,0.0,0.169,-4.346,0.887,2.167,8.592,-1.454,0.568,2.116,0.158,0.007,0.613
-0.736,-0.395,0.438,-4.577,-0.931,0.999,0.646,-0.091,3.331,0.0,1.41,-5.317,0.839,2.888,8.748,-2.016,1.068,2.576,0.362,0.345,0.905
-1.158,-0.397,0.46,-3.747,-0.844,1.148,0.339,0.305,2.448,0.0,1.075,-6.094,0.623,1.963,8.907,-1.876,1.187,2.888,0.697,0.273,0.586
-0.573,-0.212,0.489,-3.998,-0.949,0.589,0.639,0.124,2.975,0.0,0.852,-4.909,1.013,2.534,9.063,-1.714,0.682,3.144,0.293,0.367,0.499
-0.015,-0.201,0.98,-4.152,-1.419,0.388,-0.144,0.591,2.567,0.0,0.071,-3.992,0.953,2.126,8.608,-1.614,0.34,2.783,0.027,-0.147,0.764
-0.212,-0.355,0.972,-4.167,-1.43,0.378,-0.1,0.512,2.71,0.0,0.375,-4.35,0.868,2.138,8.53,-1.701,0.323,2.983,0.093,0.173,0.716
0.205,-0.19,0.5,-3.976,-1.209,0.292,-0.037,0.314,2.656,0.0,-0.076,-3.619,0.923,2.511,8.426,-1.741,0.269,2.303,0.169,-0.153,0.824
-0.563,-0.446,0.757,-3.673,-1.199,0.855,0.4,0.444,2.464,0.0,1.066,-5.42,0.754,2.097,8.731,-1.573,1.262,2.54,0.177,0.362,0.694
0.406,-0.525,0.932,-4.088,-1.595,0.65,0.225,0.537,2.655,0.0,0.633,-4.712,0.9,2.219,8.579,-1.755,1.331,1.854,0.108,-0.063,0.97
-0.736,-0.446,0.415,-3.762,-1.069,0.764,0.152,0.15,2.524,0.0,0.621,-4.726,0.757,2.089,8.485,-1.47,0.573,2.409,0.103,0.21,0.69
-0.206,-0.066,1.002,-3.42,-1.292,0.538,0.12,0.298,2.128,0.0,0.401,-4.214,0.848,2.071,8.557,-1.644,0.697,2.199,0.121,0.072,0.914
-0.591,-0.276,0.613,-4.15,-1.32,0.678,0.202,0.446,2.772,0.0,0.608,-4.838,0.969,2.122,8.618,-1.723,0.62,2.89,0.023,0.384,0.635
0.449,0.105,1.047,-4.294,-1.433,0.009,-0.324,0.713,2.669,0.0,-0.342,-3.462,0.714,2.376,8.588,-2.172,0.28,2.276,0.586,-0.181,0.744
-0.377,-0.184,0.115,-3.749,-1.087,0.632,0.397,0.164,2.655,0.0,0.722,-4.795,1.016,2.473,8.447,-1.595,0.909,2.271,0.195,0.253,0.652
-0.848,-0.311,0.38,-4.309,-0.916,0.714,0.448,0.303,3.128,0.0,0.926,-4.752,0.973,2.665,8.187,-2.051,0.672,3.336,0.389,0.167,0.837
-0.234,-0.554,0.511,-3.957,-1.146,0.836,0.268,0.335,2.574,0.0,0.967,-4.734,0.756,1.959,8.652,-1.768,0.75,2.349,0.327,0.28,1.003
-0.417,-0.383,-0.181,-3.435,-0.565,0.64,0.669,0.035,2.556,0.0,0.649,-4.838,0.974,2.394,9.414,-1.453,0.491,2.366,0.069,-0.073,0.833
-0.802,-0.179,0.307,-4.513,-0.877,0.503,0.262,0.128,3.233,0.0,0.424,-4.789,0.819,2.789,8.808,-1.922,0.193,3.397,0.301,-0.125,0.807
-0.436,-0.303,0.97,-4.284,-1.12,0.761,0.24,0.189,2.848,0.0,1.096,-4.984,0.838,2.436,8.554,-1.923,0.815,2.528,0.366,0.414,0.865
0.13,-0.17,1.013,-3.387,-1.39,0.708,0.062,0.542,2.032,0.0,0.419,-4.624,0.764,1.874,8.648,-1.475,1.046,1.957,0.201,0.082,0.86
-0.246,-0.02,0.524,-4.116,-1.248,0.076,0.175,0.27,2.795,0.0,0.137,-3.885,0.731,2.614,8.308,-2.151,0.256,3.164,0.558,-0.202,0.432
-0.159,-0.157,0.242,-3.503,-0.5,0.695,0.377,-0.014,2.462,0.0,0.877,-4.503,0.566,2.392,8.654,-1.717,0.89,1.89,0.516,0.326,0.784
-0.39,-0.263,1.083,-4.173,-1.605,0.579,0.091,0.455,2.803,0.0,0.227,-4.734,1.016,2.216,8.602,-1.886,0.78,2.731,0.169,-0.128,0.679
-0.745,-0.494,1.124,-3.877,-1.045,0.764,0.222,0.242,2.779,0.0,0.6,-4.775,1.022,2.286,8.342,-1.847,0.76,2.679,0.192,0.142,0.812
-0.677,-0.24,0.641,-3.968,-1.018,0.792,0.322,0.287,2.856,0.0,0.804,-5.003,0.773,2.319,8.812,-2.016,0.566,2.895,0.367,0.02,0.598
-0.062,-0.166,0.599,-3.714,-1.075,0.494,0.125,0.365,2.447,0.0,0.242,-4.585,0.802,2.234,8.502,-1.741,0.918,2.284,0.207,-0.024,0.686
-0.169,0.057,0.862,-3.431,-1.65,0.536,0.032,0.528,2.17,0.0,0.069,-4.723,0.804,1.959,8.942,-1.459,0.843,2.273,0.111,-0.062,0.847
-0.875,-0.322,1.011,-3.507,-1.216,0.792,0.52,0.349,2.649,0.0,1.059,-5.741,0.898,2.11,9.136,-1.598,1.012,3.058,0.217,0.193,0.956
-0.537,-0.186,0.45,-4.431,-1.089,0.482,0.162,0.276,3.092,0.0,0.468,-4.365,0.627,2.576,8.531,-1.944,0.443,2.962,0.403,-0.043,0.694
-0.201,-0.206,0.335,-3.939,-1.08,0.265,0.27,0.08,2.808,0.0,0.298,-4.103,0.902,2.411,8.549,-1.796,0.315,2.592,0.089,-0.235,0.768
0.024,0.168,0.473,-4.429,-1.295,0.001,-0.109,0.629,2.804,0.0,-0.058,-3.606,0.779,2.391,8.452,-2.026,-0.101,3.039,0.499,-0.478,0.601
-0.741,-0.14,0.643,-3.787,-0.975,0.739,0.109,0.589,2.587,0.0,0.645,-4.468,0.606,2.307,8.455,-1.814,0.241,2.942,0.411,0.126,1.073
-0.296,-0.021,0.678,-4.201,-0.927,0.353,0.256,0.354,2.908,0.0,0.388,-4.186,0.717,2.813,8.556,-1.953,0.315,2.82,0.516,-0.183,0.921
-0.566,-0.201,0.628,-3.555,-1.12,0.368,0.031,0.502,2.25,0.0,0.14,-4.417,0.824,1.846,8.607,-1.632,0.287,2.945,0.037,-0.081,0.623
0.292,-0.015,0.437,-4.088,-1.29,0.473,0.149,0.478,2.868,0.0,0.545,-4.204,0.764,2.659,8.471,-1.78,0.822,2.387,0.348,0.044,0.808
-0.348,-0.102,-0.046,-4.096,-0.717,0.434,0.338,0.103,2.993,0.0,0.801,-3.961,0.8,2.646,8.752,-2.007,-0.015,2.903,0.298,0.07,0.607
-0.656,-0.357,0.488,-3.423,-1.214,0.534,0.172,0.473,2.159,0.0,0.248,-4.428,0.936,1.719,8.655,-1.34,0.326,2.831,-0.214,0.119,0.65
-0.478,-0.236,0.276,-3.933,-1.061,0.645,0.329,0.427,2.784,0.0,0.431,-5.018,0.853,2.507,9.412,-1.797,0.845,2.916,0.209,0.203,0.884
-0.199,-0.37,0.371,-3.918,-0.856,0.77,0.247,0.226,2.695,0.0,0.853,-4.798,0.881,2.287,8.577,-1.858,0.81,2.241,0.317,0.23,0.709
-0.186,-0.343,0.391,-3.773,-1.062,0.449,0.113,0.409,2.532,0.0,0.483,-4.556,0.846,2.049,8.83,-1.707,0.749,2.441,0.301,0.239,0.995
-0.11,-0.027,0.527,-3.861,-1.457,0.134,-0.177,0.741,2.485,0.0,-0.533,-3.921,0.83,2.143,8.344,-1.766,0.18,2.858,0.13,-0.337,0.752
-0.192,-0.207,0.058,-3.966,-0.82,0.566,0.075,0.35,2.631,0.0,0.494,-4.348,0.698,2.203,8.351,-1.99,0.505,2.382,0.511,0.266,0.817
-0.451,-0.435,1.013,-4.015,-1.151,0.567,0.261,0.441,2.861,0.0,0.515,-4.761,0.879,2.171,8.719,-1.847,0.702,2.901,0.479,-0.131,0.602
-0.334,-0.409,0.463,-4.135,-1.153,0.678,0.195,0.376,2.606,0.0,0.65,-4.545,0.599,1.846,8.278,-1.685,0.844,2.585,0.523,0.13,0.8
-0.842,-0.399,-0.322,-4.43,-1.06,0.507,0.364,0.174,3.266,0.0,0.532,-4.199,0.91,2.586,8.228,-1.874,-0.049,3.292,0.383,-0.121,0.573
-0.882,-0.649,1.141,-3.96,-1.245,1.224,0.277,0.451,2.43,0.0,0.902,-5.874,0.968,1.681,8.769,-1.851,1.498,2.623,0.096,0.156,0.618
-0.51,-0.693,1.387,-3.442,-1.224,1.152,0.214,0.333,2.007,0.0,0.944,-5.45,0.849,1.729,8.636,-1.645,1.37,1.941,0.039,0.514,0.747
-0.097,-0.14,-0.047,-4.144,-1.151,0.188,0.163,0.548,2.967,0.0,0.233,-3.75,0.764,2.647,8.444,-2.057,0.033,3.268,0.177,-0.169,0.59
-0.248,0.013,0.23,-3.79,-1.04,0.427,0.307,0.273,2.858,0.0,0.407,-4.627,1.017,2.509,8.993,-1.689,0.524,2.625,0.153,0.009,0.544
-0.845,-0.35,0.827,-3.876,-1.071,0.727,0.434,0.409,2.861,0.0,0.632,-5.155,0.896,2.232,9.092,-1.645,0.472,3.131,0.119,0.22,0.974
-0.581,-0.14,0.868,-4.263,-1.352,0.783,0.246,0.408,3.157,0.0,0.771,-4.897,1.169,2.711,8.328,-1.894,0.85,2.765,-0.007,0.334,0.619
-0.168,-0.165,0.229,-3.768,-0.812,0.861,0.619,0.145,2.814,0.0,0.876,-5.276,0.723,2.622,8.45,-1.911,1.435,2.094,0.439,0.203,0.483
-0.314,-0.27,0.958,-4.217,-0.833,0.243,0.143,0.286,2.927,0.0,0.345,-3.735,0.71,2.482,8.423,-2.038,-0.259,2.949,0.374,0.054,0.704
-0.744,-0.219,0.641,-4.189,-0.953,0.647,0.146,0.379,2.794,0.0,0.495,-4.68,0.754,2.293,8.373,-1.62,0.325,3.103,0.419,0.028,0.584
-0.247,-0.08,0.813,-3.741,-1.143,0.445,0.086,0.298,2.4,0.0,0.289,-4.357,1.069,2.208,9.679,-1.728,0.142,2.613,-0.034,0.014,0.547
-0.168,-0.413,1.393,-3.907,-1.396,0.516,0.075,0.449,2.445,0.0,0.356,-4.579,1.018,1.763,8.401,-1.879,0.61,2.631,0.203,0.144,0.846
-0.7,-0.396,0.272,-3.878,-0.859,0.777,0.383,0.048,2.761,0.0,0.753,-4.935,0.895,2.402,8.489,-1.783,0.554,2.707,0.124,0.034,0.795
-0.123,-0.23,0.213,-3.941,-1.056,0.568,0.33,0.356,2.85,0.0,0.642,-4.572,0.739,2.065,8.783,-1.791,0.74,2.471,0.287,0.324,0.446
-0.43,-0.165,1.112,-3.627,-1.459,0.499,0.037,0.578,2.261,0.0,0.063,-4.438,0.686,2.112,8.499,-1.553,0.357,2.874,0.192,-0.032,0.842
-0.474,-0.298,0.342,-4.368,-1.179,0.738,0.109,0.318,2.921,0.0,0.557,-4.65,0.786,2.298,8.669,-2.019,0.592,2.59,0.382,0.335,0.72
-0.54,-0.377,1.007,-4.697,-1.046,0.899,0.137,0.525,3.064,0.0,1.207,-5.002,0.776,2.266,8.17,-1.864,1.108,2.809,0.484,0.466,0.665
-0.441,-0.227,1.094,-4.354,-1.391,0.665,-0.157,0.719,2.585,0.0,0.373,-4.749,0.881,2.31,8.542,-1.956,0.585,2.802,0.159,-0.059,0.733
-0.323,0.022,0.623,-4.045,-1.122,0.354,0.3,0.421,2.754,0.0,0.395,-4.328,0.847,2.476,8.284,-1.978,0.565,3.08,0.406,-0.044,0.359
-0.362,-0.086,0.848,-4.267,-1.29,0.577,0.235,0.374,2.915,0.0,0.604,-4.486,0.986,2.554,8.473,-1.883,0.864,2.654,0.251,0.131,0.722
-0.315,-0.191,0.265,-3.684,-1.347,0.164,0.208,0.26,2.466,0.0,0.031,-4.26,0.863,2.091,8.742,-1.805,0.319,2.77,0.165,-0.272,0.808
0.012,-0.157,0.987,-4.062,-1.462,0.369,0.102,0.436,2.63,0.0,0.233,-4.333,0.848,2.349,8.956,-1.868,0.481,2.627,0.395,0.173,0.756
-0.232,-0.126,0.832,-4.175,-1.391,0.192,0.005,0.416,2.532,0.0,-0.127,-3.893,0.856,2.291,8.662,-1.719,0.014,3.105,0.265,-0.092,0.486
0.155,-0.073,0.88,-3.757,-1.333,0.609,0.043,0.582,2.351,0.0,0.421,-4.526,0.869,2.131,8.578,-1.891,0.875,2.036,0.291,0.174,0.715
-0.324,-0.16,0.414,-4.27,-1.267,0.478,0.205,0.283,2.99,0.0,0.43,-4.63,0.931,2.572,8.89,-1.837,0.627,2.764,0.186,0.219,0.706
-0.425,-0.381,0.05,-3.394,-0.705,0.797,0.71,-0.052,2.88,0.0,1.158,-5.266,0.893,2.384,8.876,-1.68,1.111,2.105,0.117,0.079,0.625
0.338,-0.36,0.904,-4.098,-1.429,0.511,-0.031,0.582,2.518,0.0,0.244,-4.218,0.953,1.939,8.653,-1.686,0.882,1.956,-0.124,0.11,0.782
-0.508,0.068,0.853,-4.215,-1.144,0.248,-0.012,0.49,2.92,0.0,-0.177,-4.032,0.986,2.768,8.256,-2.181,0.145,3.329,0.518,-0.29,0.846
-0.379,-0.177,1.036,-4.05,-1.385,0.565,0.209,0.315,2.723,0.0,0.547,-4.26,0.791,2.439,8.458,-1.757,0.419,2.762,0.152,0.011,0.808
-0.256,-0.28,0.489,-3.74,-1.321,0.478,0.129,0.242,2.469,0.0,0.264,-4.471,0.955,2.078,8.646,-1.427,0.392,2.542,-0.073,-0.236,0.465
-0.802,-0.264,1.106,-4.059,-1.346,0.823,0.311,0.389,3.001,0.0,0.617,-5.053,0.985,2.426,8.555,-1.816,0.709,3.1,0.054,-0.07,0.711
-0.718,-0.471,0.54,-4.017,-0.684,1.175,0.357,0.09,2.707,0.0,1.185,-5.454,0.739,2.186,8.457,-1.76,1.275,2.267,0.566,0.428,0.742
0.087,-0.235,0.831,-3.974,-1.068,0.553,0.095,0.444,2.575,0.0,0.263,-4.251,0.87,2.395,8.617,-1.718,0.607,2.379,0.502,0.137,0.777
