Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,y,x19,x20
739,0.633,-0.453,0.706,-0.005,-0.105,0.459,1.188,-0.2,-0.896,2.354,8.289,-0.108,1.316,-7.229,8.469,0.713,0.311,0.872,0.0,-0.799,-0.651
740,0.689,-0.381,0.515,0.038,-0.043,0.315,1.66,-0.45,-0.937,3.117,8.619,-0.043,1.086,-6.916,8.326,0.575,0.334,0.97,0.0,-0.707,-0.437
741,0.443,-0.083,0.512,-0.102,-0.326,0.925,1.296,-0.476,-0.892,2.228,8.589,-0.11,1.352,-7.578,8.2,0.447,0.29,0.676,0.0,-0.56,-1.038
742,0.822,-0.539,0.452,0.005,-0.353,0.854,1.14,-0.124,-1.246,2.742,8.859,-0.281,1.079,-7.701,8.363,0.345,0.243,0.703,0.0,-0.921,-1.061
743,0.828,-0.778,0.377,0.121,-0.321,1.196,1.041,-0.01,-1.199,1.886,9.267,-0.284,1.242,-8.537,8.955,0.174,0.211,0.77,0.0,-0.864,-1.487
744,0.524,0.198,0.512,-0.196,-0.106,0.629,1.648,-0.981,-0.763,3.497,8.748,-0.197,1.254,-7.197,8.08,0.606,-0.176,0.87,0.0,-0.616,-0.66
745,1.008,-0.242,0.361,-0.265,-0.226,0.549,1.484,-0.278,-1.118,3.13,8.591,-0.081,1.247,-7.345,8.458,0.436,0.012,0.897,0.0,-1.092,-0.845
746,0.919,-0.316,0.551,-0.061,0.08,0.009,1.665,-0.172,-0.84,3.969,9.745,-0.047,1.237,-7.408,8.84,0.818,0.383,0.605,0.0,-0.912,-0.472
747,0.693,-0.45,0.608,-0.098,0.09,0.048,1.356,-0.269,-1.003,2.634,7.966,-0.256,1.061,-6.413,8.214,0.975,0.355,0.891,0.0,-1.018,-0.374
748,0.334,-0.514,0.798,0.202,-0.267,0.783,1.064,-0.131,-0.915,2.004,9.258,0.047,1.362,-8.19,9.266,0.505,0.635,0.833,0.0,-0.745,-0.857
749,0.56,-0.018,0.45,-0.091,-0.219,1.047,1.333,-0.593,-1.052,2.82,8.98,-0.11,1.096,-7.966,8.264,0.44,0.146,0.802,0.0,-0.631,-1.031
750,0.594,-0.513,0.484,-0.21,-0.206,1.246,0.916,-0.313,-1.318,0.926,8.07,-0.251,1.052,-8.343,8.658,0.111,0.509,0.817,0.0,-0.733,-1.374
751,0.717,-0.101,0.314,-0.069,-0.129,0.695,1.568,-0.601,-0.82,2.542,8.67,-0.202,0.995,-7.645,8.32,0.695,0.096,0.789,0.0,-0.633,-0.94
752,0.646,-0.173,0.647,-0.009,-0.161,0.795,1.109,-0.59,-0.851,1.527,8.491,-0.321,1.082,-7.949,8.473,0.423,0.229,0.824,0.0,-0.462,-0.961
753,0.591,-0.452,0.354,-0.011,0.045,0.697,1.303,-0.414,-0.874,2.703,8.901,-0.067,1.215,-7.31,8.325,0.318,0.223,0.747,0.0,-0.792,-0.845
754,0.846,-0.189,0.324,0.02,-0.311,0.91,0.979,-0.413,-0.816,1.435,8.071,-0.212,1.23,-7.827,8.345,0.25,-0.064,0.861,0.0,-0.574,-0.945
755,0.609,-0.081,0.295,-0.196,-0.303,1.288,1.202,-0.665,-0.853,2.444,9.094,-0.361,0.973,-8.342,8.439,0.308,0.051,0.793,0.0,-0.481,-1.345
756,0.617,-0.058,0.484,-0.579,0.06,0.091,1.32,-0.221,-1.016,2.568,7.021,0.018,0.948,-5.923,8.159,0.712,0.215,0.867,0.0,-0.979,-0.228
757,0.816,-0.719,0.488,-0.033,0.099,0.317,1.328,0.162,-1.212,3.326,8.938,0.009,1.192,-6.73,9.022,0.453,0.556,0.638,0.0,-1.33,-0.296
758,0.55,-0.258,0.497,0.022,-0.26,0.952,1.115,-0.468,-0.909,2.312,9.135,0.012,1.367,-7.977,8.333,0.379,0.33,0.873,0.0,-0.557,-1.139
759,0.739,-0.095,0.398,-0.048,-0.296,1.177,1.087,-0.516,-0.896,2.703,9.517,-0.349,1.257,-8.596,8.937,0.081,0.059,0.937,0.0,-0.65,-1.323
760,0.41,0.046,0.647,-0.188,-0.246,0.947,1.212,-0.77,-0.83,2.011,9.391,-0.477,1.095,-9.008,8.726,0.34,0.124,0.743,0.0,-0.313,-1.16
761,0.671,0.046,-0.023,-0.266,0.103,-0.133,1.432,-0.373,-0.799,2.422,7.3,-0.048,1.0,-6.298,8.383,0.952,-0.078,0.652,0.0,-0.89,-0.095
762,0.765,-1.251,0.699,0.323,-0.095,0.667,1.481,0.22,-1.404,3.297,8.809,-0.07,0.99,-6.47,8.107,0.562,0.77,0.752,0.0,-1.127,-0.563
763,0.533,-0.081,0.25,0.077,-0.306,0.922,1.621,-0.468,-0.846,3.877,10.303,-0.255,1.329,-8.287,9.072,0.553,0.142,0.768,0.0,-0.8,-1.1
764,0.67,-0.089,0.544,-0.246,-0.094,1.062,1.33,-0.393,-0.887,2.309,8.812,-0.301,1.227,-8.262,8.688,0.257,0.212,0.817,0.0,-0.446,-0.992
765,0.793,-0.615,0.615,0.171,0.042,0.209,1.267,0.069,-0.967,2.92,8.918,-0.062,1.197,-7.007,8.63,0.697,0.643,0.844,0.0,-0.942,-0.463
766,0.779,-0.439,0.23,0.23,-0.196,0.938,1.336,-0.278,-0.958,3.337,9.855,-0.182,1.022,-8.081,8.572,0.311,0.209,0.626,0.0,-0.576,-1.063
767,0.877,-0.817,0.48,-0.151,-0.209,0.94,1.247,0.177,-1.445,2.915,9.193,0.021,1.094,-7.521,8.249,0.36,0.631,0.477,0.0,-1.189,-1.174
768,0.473,0.338,0.242,-0.404,-0.21,0.492,1.46,-0.663,-0.683,3.277,8.915,-0.124,1.055,-7.534,8.588,0.691,-0.068,0.952,0.0,-0.537,-0.63
769,0.667,-0.508,0.466,-0.177,-0.008,0.441,1.404,-0.373,-1.098,3.062,8.687,0.003,1.026,-7.255,8.868,0.579,0.287,0.791,0.0,-0.999,-0.629
770,0.577,-0.486,0.305,-0.125,-0.176,0.623,1.079,-0.113,-1.112,2.479,8.723,-0.182,1.24,-7.552,8.122,0.425,0.347,0.891,0.0,-0.888,-0.852
771,0.557,-0.676,0.747,0.049,-0.184,0.327,1.082,-0.174,-1.275,2.097,7.573,0.011,1.117,-6.358,8.09,0.627,0.378,0.641,0.0,-0.917,-0.407
772,0.443,-0.456,0.724,0.189,-0.418,0.789,1.243,-0.481,-0.937,2.664,9.311,-0.288,1.123,-8.095,8.292,0.484,0.306,0.96,0.0,-0.452,-1.024
773,0.448,-0.849,0.679,0.125,-0.152,1.364,1.119,-0.221,-1.142,3.241,9.906,-0.174,1.269,-7.968,8.233,0.249,0.628,0.822,0.0,-0.768,-1.427
774,0.87,-1.02,0.715,0.22,-0.258,1.088,1.038,0.006,-1.235,1.521,8.543,-0.052,1.017,-7.55,8.455,0.141,0.766,0.915,0.0,-0.99,-1.03
775,0.697,-0.378,0.498,-0.399,0.138,0.2,1.297,-0.05,-1.155,2.541,7.905,-0.068,1.083,-6.669,8.335,0.482,0.481,0.712,0.0,-1.156,-0.414
776,0.634,-0.317,0.519,-0.334,-0.096,0.531,1.319,-0.309,-0.994,2.661,8.19,-0.099,1.21,-6.987,8.126,0.512,0.252,0.977,0.0,-0.759,-0.701
777,0.714,-0.847,0.53,0.136,-0.157,0.942,0.971,0.124,-1.178,1.809,8.102,-0.091,1.232,-7.017,8.122,-0.003,0.507,0.747,0.0,-1.035,-0.843
778,0.753,-0.311,0.57,-0.084,-0.044,0.037,1.44,-0.398,-0.982,2.776,8.207,0.033,1.2,-6.714,8.209,0.71,0.325,0.799,0.0,-0.963,-0.303
779,0.885,-0.04,0.617,-0.271,-0.124,0.281,1.395,-0.63,-0.794,3.017,8.419,-0.126,1.2,-7.175,8.752,0.596,0.152,0.891,0.0,-0.835,-0.37
780,0.924,-0.148,0.398,-0.418,0.113,0.571,1.094,-0.334,-1.093,1.981,7.648,-0.156,1.274,-7.025,8.234,0.03,0.114,0.547,0.0,-0.983,-0.87
781,0.624,-0.424,0.503,0.021,-0.073,0.398,1.504,-0.155,-0.998,3.088,8.409,-0.041,0.973,-6.604,8.102,0.619,0.322,0.85,0.0,-0.827,-0.338
782,0.564,-0.335,0.834,-0.299,-0.047,0.593,1.367,-0.34,-0.928,2.324,8.2,-0.102,0.994,-7.177,8.367,0.869,0.489,0.741,0.0,-0.83,-0.798
783,0.47,-0.921,0.611,0.377,-0.432,1.104,1.264,0.042,-1.015,2.241,9.007,-0.017,1.362,-7.776,8.182,0.284,0.639,0.725,0.0,-0.594,-1.029
784,0.296,0.389,0.534,-0.244,-0.464,0.87,1.371,-0.621,-0.658,2.176,8.092,-0.268,1.165,-7.538,8.122,0.576,0.143,0.802,0.0,-0.568,-0.823
785,0.397,0.196,0.479,-0.621,0.007,0.495,1.345,-0.725,-0.782,3.094,8.648,0.092,1.161,-7.652,8.672,0.756,0.063,0.667,0.0,-0.479,-0.72
786,0.864,-0.424,0.549,-0.151,-0.005,-0.137,1.049,-0.076,-1.137,1.941,7.488,-0.143,1.097,-6.704,8.853,0.495,0.144,0.728,0.0,-1.094,0.024
787,0.649,-0.494,0.653,0.031,-0.19,0.662,1.102,-0.366,-0.974,1.791,8.26,-0.153,1.228,-7.453,8.5,0.28,0.347,0.918,0.0,-0.851,-0.846
788,0.72,-0.555,0.895,-0.169,-0.233,1.27,1.186,-0.366,-1.227,2.508,9.538,-0.182,1.236,-8.363,8.757,0.331,0.568,0.731,0.0,-0.742,-1.514
789,0.839,-0.392,0.538,-0.14,0.095,0.463,1.263,-0.027,-1.168,2.168,8.172,-0.17,1.08,-7.074,8.151,0.596,0.329,1.001,0.0,-0.95,-0.688
790,0.515,-0.116,0.223,-0.182,-0.216,1.249,1.413,-0.662,-0.918,3.08,9.547,-0.142,1.007,-8.155,8.21,0.419,0.08,0.834,0.0,-0.374,-1.387
791,0.663,-0.604,0.351,0.068,-0.082,0.334,1.283,-0.151,-0.839,2.247,7.834,0.111,1.312,-6.549,8.285,0.454,0.175,0.682,0.0,-0.753,-0.522
792,0.473,-0.181,0.57,-0.203,-0.164,1.04,1.641,-0.441,-0.987,3.624,9.48,-0.069,1.371,-7.68,8.505,0.558,0.2,0.657,0.0,-0.724,-0.978
793,0.97,-0.134,0.312,-0.169,0.04,-0.003,1.286,-0.43,-0.861,2.09,7.396,-0.115,1.213,-6.317,8.531,0.297,0.194,0.761,0.0,-0.967,-0.088
794,0.613,-0.296,0.58,-0.361,-0.034,0.719,1.385,-0.34,-1.014,2.868,8.839,-0.045,1.307,-7.571,8.276,0.296,0.259,0.897,0.0,-0.667,-1.015
795,0.938,-0.215,0.554,-0.453,0.031,0.063,1.34,-0.071,-1.152,2.414,7.158,0.079,1.229,-6.111,8.148,0.545,0.236,0.877,0.0,-1.04,-0.275
796,0.761,-0.96,0.483,-0.044,-0.007,0.428,1.204,0.033,-1.345,2.183,7.652,0.116,1.025,-6.381,8.128,0.494,0.482,0.893,0.0,-1.0,-0.661
797,0.873,-0.432,0.291,-0.188,0.098,0.449,1.078,-0.218,-1.047,2.384,7.778,-0.113,1.302,-6.627,8.107,0.441,0.146,0.751,0.0,-1.033,-0.688
798,0.579,-0.603,0.361,-0.006,0.063,0.372,0.857,-0.166,-1.007,2.035,8.439,-0.039,1.127,-7.427,8.951,0.476,0.434,0.982,0.0,-0.748,-0.469
799,0.487,-0.159,0.598,-0.16,-0.206,1.025,1.39,-0.759,-0.862,2.089,8.705,0.141,1.187,-8.191,8.633,0.438,0.128,0.64,0.0,-0.391,-1.082
800,0.309,-0.428,0.71,0.235,-0.274,0.576,1.177,-0.48,-0.886,1.873,8.245,-0.159,1.165,-7.6,8.285,0.664,0.497,0.756,0.0,-0.636,-0.643
801,0.623,-0.548,0.471,-0.164,-0.214,0.502,1.212,-0.421,-1.16,3.001,9.033,-0.152,1.212,-7.785,9.153,0.392,0.344,0.703,0.0,-0.782,-0.759
802,0.849,0.196,0.39,-0.311,-0.003,0.097,1.529,-0.661,-0.8,3.208,8.923,-0.319,1.322,-7.594,8.761,0.603,-0.102,0.938,0.0,-0.645,-0.492
803,0.842,-0.573,0.709,0.075,-0.025,0.335,1.047,-0.209,-1.066,1.249,7.549,-0.003,1.093,-6.924,8.442,0.44,0.512,0.84,0.0,-0.845,-0.582
804,0.771,-0.503,0.541,-0.118,-0.034,0.489,1.067,-0.313,-0.886,2.224,8.456,0.02,1.206,-7.253,8.713,0.286,0.362,0.978,0.0,-0.899,-0.552
805,0.489,-0.24,0.277,-0.011,-0.129,0.955,1.318,-0.451,-0.883,3.097,9.324,0.035,1.014,-8.02,8.522,0.359,0.1,0.724,0.0,-0.536,-1.168
806,0.575,0.05,0.403,-0.361,-0.208,0.643,1.216,-0.551,-0.977,2.9,8.812,-0.3,0.967,-7.788,8.465,0.579,0.11,0.888,0.0,-0.83,-0.84
807,0.566,-1.259,0.719,0.301,-0.1,0.598,0.865,0.085,-1.463,2.31,8.843,-0.024,1.213,-7.124,8.601,0.285,0.741,0.863,0.0,-1.15,-0.791
808,0.809,-0.674,0.7,-0.341,-0.02,0.536,1.305,-0.217,-1.354,2.891,7.983,-0.093,1.168,-6.567,8.208,0.234,0.512,0.544,0.0,-1.019,-0.555
809,0.744,-0.977,0.735,0.091,-0.271,0.503,1.275,0.22,-1.404,3.135,9.11,0.121,1.136,-7.281,9.403,0.595,0.746,0.666,0.0,-1.187,-0.602
810,0.637,-0.826,0.541,0.047,-0.079,0.952,1.28,-0.103,-1.214,2.331,8.761,-0.204,1.184,-7.291,8.107,0.133,0.624,0.906,0.0,-0.874,-1.007
811,0.591,-0.664,0.473,-0.059,-0.116,0.408,0.941,-0.164,-1.033,1.306,7.868,-0.071,1.129,-7.276,8.636,0.363,0.504,0.782,0.0,-0.888,-0.73
812,0.599,-0.476,0.717,-0.216,-0.152,0.363,1.14,-0.372,-0.947,2.075,7.695,0.127,1.242,-6.663,8.369,0.526,0.574,0.839,0.0,-0.804,-0.421
813,0.552,-0.711,0.615,0.247,-0.143,0.392,1.392,-0.072,-1.039,2.529,8.368,0.064,0.95,-6.674,8.07,0.757,0.567,0.693,0.0,-0.996,-0.59
814,0.796,0.037,0.422,-0.543,0.001,0.182,1.543,-0.374,-0.991,2.693,7.524,-0.165,1.159,-6.489,8.12,0.762,0.108,1.053,0.0,-1.074,-0.361
815,0.679,-0.319,0.435,-0.235,-0.05,0.304,1.22,-0.189,-1.043,1.618,8.285,-0.157,1.352,-8.047,9.544,0.42,0.124,0.758,0.0,-0.862,-0.458
816,0.621,0.104,0.308,-0.073,-0.145,0.43,1.519,-0.737,-0.637,2.843,9.127,-0.117,1.09,-7.971,8.747,0.833,-0.018,0.94,0.0,-0.449,-0.752
817,0.221,0.142,0.585,-0.561,-0.149,0.673,1.12,-0.65,-0.749,2.009,8.072,-0.256,1.258,-7.839,8.713,0.392,-0.033,0.706,0.0,-0.686,-0.939
818,0.917,-1.15,0.634,0.485,-0.126,0.073,0.645,0.108,-1.47,1.878,7.724,0.201,1.112,-6.156,8.46,0.056,0.726,0.716,0.0,-1.316,-0.215
819,0.896,-0.311,0.394,0.129,-0.093,0.045,1.32,-0.082,-0.822,2.707,8.094,-0.001,0.981,-6.683,8.475,0.587,0.193,0.971,0.0,-1.027,-0.303
820,0.593,-0.383,0.573,-0.062,-0.18,0.924,1.379,-0.524,-0.928,2.693,8.834,0.161,1.428,-7.764,8.39,0.375,0.308,0.8,0.0,-0.472,-1.051
821,0.707,-1.12,0.637,0.175,0.104,0.634,1.286,0.103,-1.222,2.478,9.464,-0.119,0.963,-7.478,8.505,0.498,0.802,0.61,0.0,-1.004,-1.066
822,0.522,0.002,0.68,-0.222,-0.097,0.986,1.358,-0.541,-0.835,2.54,8.837,-0.157,1.259,-7.696,8.241,0.396,0.264,0.704,0.0,-0.56,-0.964
823,0.573,-0.555,0.403,0.077,0.145,0.17,1.224,-0.124,-1.036,2.388,8.459,0.001,1.113,-6.798,8.789,0.822,0.426,0.839,0.0,-1.059,-0.36
824,0.741,-0.331,0.152,-0.492,-0.153,0.591,1.454,-0.212,-1.192,3.303,8.73,-0.097,1.391,-7.24,8.486,0.473,0.179,1.139,0.0,-0.957,-0.842
825,0.753,0.117,0.317,-0.395,0.18,0.223,1.223,-0.615,-0.816,1.794,7.025,-0.117,1.236,-6.594,8.069,0.551,-0.025,1.057,0.0,-0.737,-0.388
826,0.707,-0.906,0.727,0.358,0.098,-0.13,1.38,0.108,-1.104,3.609,8.77,0.367,1.512,-5.931,8.093,0.859,0.677,0.497,0.0,-0.97,-0.168
827,0.868,-0.62,0.377,-0.234,0.043,0.261,1.263,0.095,-1.233,2.84,8.379,0.079,1.193,-6.799,8.498,0.533,0.401,0.803,0.0,-1.194,-0.646
828,0.488,-0.154,0.35,-0.282,0.124,0.221,1.116,-0.316,-0.797,2.422,8.771,-0.095,1.09,-7.71,9.298,0.467,0.331,0.713,0.0,-0.876,-0.404
829,0.289,-0.179,0.699,-0.421,-0.17,0.543,1.308,-0.501,-0.873,2.395,8.297,0.143,1.085,-7.358,8.568,0.697,0.512,0.818,0.0,-0.51,-0.742
830,0.69,-0.372,0.496,-0.493,0.039,0.25,1.46,-0.364,-1.129,2.944,8.349,-0.153,1.133,-6.974,8.386,0.564,0.539,0.816,0.0,-0.925,-0.515
831,0.567,-0.807,0.784,-0.138,0.252,0.632,1.289,-0.055,-1.095,2.772,8.763,-0.084,1.215,-6.993,8.214,0.636,0.738,0.805,0.0,-1.014,-0.751
832,0.507,-0.615,0.597,0.194,-0.318,0.551,1.161,-0.076,-1.1,2.549,8.866,0.166,1.195,-7.5,8.917,0.546,0.667,0.819,0.0,-0.934,-0.685
833,0.466,-0.365,0.462,-0.046,-0.053,1.171,1.617,-0.347,-1.062,3.735,10.199,-0.258,1.312,-8.294,8.909,0.483,0.366,0.565,0.0,-0.736,-1.242
834,0.645,-0.728,0.662,-0.028,-0.039,0.852,1.055,-0.082,-1.089,2.991,9.672,-0.01,1.009,-8.01,8.822,0.264,0.546,0.731,0.0,-0.817,-1.007
835,0.892,-0.22,0.15,-0.133,0.252,-0.021,1.887,-0.162,-0.834,3.384,8.839,-0.179,1.161,-6.776,8.275,0.875,0.104,0.808,0.0,-0.892,-0.513
836,0.977,-0.447,0.826,0.039,-0.052,0.064,1.262,-0.259,-1.01,1.708,7.395,-0.131,1.111,-6.466,8.066,0.51,0.505,0.797,0.0,-0.988,-0.528
837,0.312,-0.604,0.792,-0.024,-0.109,0.722,0.983,-0.366,-1.075,1.995,8.472,0.125,1.409,-7.736,8.792,0.62,0.472,0.655,0.0,-0.59,-0.754
838,0.442,0.271,0.24,-0.342,-0.207,1.034,1.52,-0.682,-0.723,3.024,9.257,-0.312,1.203,-8.034,8.227,0.609,-0.012,0.863,0.0,-0.339,-1.185
839,0.489,-0.388,0.37,0.047,-0.236,0.765,1.357,-0.35,-0.897,2.535,8.97,-0.341,1.24,-7.755,8.301,0.563,0.205,0.806,0.0,-0.652,-0.903
840,0.701,-0.277,0.545,-0.159,-0.103,0.682,1.4,-0.254,-0.855,3.204,8.91,-0.216,1.181,-7.392,8.574,0.654,0.226,0.835,0.0,-0.866,-0.853
841,0.754,-0.375,0.332,-0.36,-0.036,0.387,1.34,-0.116,-1.217,2.833,7.921,-0.141,1.101,-6.315,8.117,0.571,0.335,0.715,0.0,-1.185,-0.526
842,0.493,-1.162,0.931,0.22,-0.212,0.618,1.176,0.303,-1.209,2.828,9.484,-0.081,1.052,-7.509,8.986,0.469,0.896,0.953,0.0,-1.069,-0.975
843,0.729,-0.783,0.614,0.255,-0.168,0.341,1.208,-0.161,-1.152,2.183,8.172,0.092,1.289,-6.653,8.397,0.281,0.59,0.737,0.0,-1.059,-0.372
844,0.46,-0.156,0.601,-0.206,-0.092,0.465,1.478,-0.472,-0.858,2.8,8.105,-0.006,1.151,-6.942,8.134,0.66,0.232,0.753,0.0,-0.714,-0.684
845,0.404,-0.299,0.325,0.011,-0.097,0.761,1.317,-0.411,-0.84,2.439,8.889,-0.171,1.069,-7.938,8.687,0.536,0.227,0.777,0.0,-0.447,-0.955
846,0.534,-0.268,0.443,0.1,-0.09,0.355,0.998,-0.272,-0.924,1.948,8.264,0.061,1.223,-7.068,8.332,0.571,0.291,0.547,0.0,-0.772,-0.659
847,0.737,-0.858,0.821,0.056,-0.07,0.522,1.461,0.013,-1.255,3.1,8.559,0.228,1.073,-6.695,8.231,0.536,0.724,0.651,0.0,-0.936,-0.655
848,0.838,-0.552,0.571,-0.048,0.005,0.307,1.444,-0.232,-1.002,3.115,8.543,-0.056,1.241,-6.68,8.539,0.522,0.326,0.724,0.0,-0.982,-0.528
849,0.7,-0.085,0.388,-0.194,-0.044,0.509,0.929,-0.428,-1.049,2.049,7.976,-0.177,1.094,-7.187,8.197,0.338,0.064,0.966,0.0,-0.793,-0.695
850,0.605,-0.26,0.471,-0.415,0.057,0.628,1.444,-0.401,-0.912,3.198,8.69,-0.147,1.222,-7.251,8.107,0.567,0.234,0.964,0.0,-0.59,-0.785
851,0.853,-0.677,0.381,0.27,-0.268,0.485,1.45,-0.137,-1.107,3.037,9.374,-0.006,0.956,-7.349,8.568,0.538,0.458,0.639,0.0,-0.894,-0.701
852,0.679,-0.103,0.577,-0.104,-0.085,0.044,1.719,-0.554,-0.756,3.35,8.626,-0.25,1.18,-7.137,8.28,0.772,0.202,0.991,0.0,-0.708,-0.443
853,0.573,-0.058,0.393,-0.162,-0.122,0.426,1.392,-0.649,-0.701,1.547,7.654,-0.066,1.061,-7.311,8.31,0.822,-0.017,0.73,0.0,-0.792,-0.744
854,0.827,-0.299,0.599,0.018,-0.252,0.851,1.376,-0.303,-0.897,2.943,9.047,-0.337,1.168,-7.567,8.251,0.227,0.287,0.688,0.0,-0.909,-0.953
855,0.655,-0.191,0.408,-0.335,0.089,0.223,1.426,-0.467,-1.007,2.724,7.939,-0.205,1.334,-6.696,8.392,0.815,0.1,0.893,0.0,-0.715,-0.368
856,0.905,-0.116,0.273,-0.567,0.146,-0.137,1.418,-0.412,-1.129,2.326,6.803,0.032,1.26,-6.024,8.223,0.75,0.012,0.956,0.0,-1.063,-0.088
857,0.793,-0.038,0.409,-0.419,0.05,0.359,1.107,-0.558,-0.929,1.34,7.716,-0.192,0.91,-7.831,9.202,0.643,-0.0,0.717,0.0,-0.889,-0.6
858,0.689,-0.922,0.501,0.019,0.056,0.651,1.477,0.126,-1.276,3.561,9.054,0.051,1.207,-6.863,8.258,0.576,0.671,0.703,0.0,-1.127,-0.733
859,0.468,0.287,0.605,-0.506,0.139,0.847,1.244,-0.73,-0.717,2.346,8.329,-0.279,1.061,-7.653,8.364,0.346,0.127,0.613,0.0,-0.615,-1.015
860,0.867,-0.128,0.351,-0.139,-0.11,0.521,1.279,-0.225,-1.132,2.64,8.335,-0.167,1.221,-7.094,8.536,0.26,0.22,0.788,0.0,-0.934,-0.725
861,0.764,-0.531,0.584,0.041,-0.234,0.411,1.392,-0.279,-1.03,2.116,8.117,-0.213,1.153,-7.51,8.679,0.643,0.396,0.882,0.0,-0.852,-0.606
862,0.427,-0.321,0.499,-0.423,-0.005,0.668,1.5,-0.246,-1.075,2.753,7.961,0.011,1.109,-6.961,8.154,0.606,0.355,0.537,0.0,-0.733,-0.654
863,0.747,-0.43,0.611,-0.165,-0.016,0.371,1.461,-0.475,-1.142,3.616,9.031,-0.25,1.214,-7.287,8.705,0.542,0.186,0.808,0.0,-0.835,-0.484
864,0.724,-0.046,0.44,-0.415,-0.002,-0.211,1.834,-0.377,-0.944,3.578,8.527,-0.006,1.496,-6.503,8.792,0.861,0.255,0.809,0.0,-0.942,0.027
865,0.776,-0.525,0.47,-0.162,-0.041,0.435,1.26,-0.122,-1.164,2.12,8.237,0.041,1.071,-7.14,8.645,0.311,0.476,0.887,0.0,-1.043,-0.669
866,0.281,-0.404,0.69,-0.262,-0.178,0.437,1.419,-0.524,-1.181,3.012,8.523,0.057,1.35,-7.265,8.805,0.8,0.38,0.843,0.0,-0.841,-0.5
867,0.714,-0.289,0.476,-0.153,-0.293,0.527,1.164,-0.145,-1.004,2.184,8.264,-0.287,1.134,-7.621,8.644,0.441,0.353,0.826,0.0,-0.815,-0.53
868,0.52,-0.042,0.695,0.095,-0.325,0.391,1.036,-0.733,-0.645,1.603,8.229,-0.003,1.26,-7.723,8.923,0.421,0.337,1.048,0.0,-0.569,-0.563
869,0.599,-0.519,0.431,-0.103,-0.473,1.128,1.189,-0.295,-1.117,3.011,9.39,-0.192,1.138,-8.135,8.191,0.274,0.227,0.804,0.0,-0.777,-1.323
870,0.518,-0.555,0.582,0.028,-0.075,0.667,1.103,-0.505,-1.068,2.106,9.068,0.04,1.179,-8.132,8.671,0.369,0.555,0.817,0.0,-0.597,-1.011
871,0.538,-0.151,0.641,-0.128,-0.162,0.63,1.552,-0.346,-0.808,3.284,9.095,-0.194,1.136,-7.209,8.218,0.648,0.523,0.775,0.0,-0.736,-0.709
872,0.577,-0.18,0.273,-0.191,0.092,0.039,1.672,-0.363,-0.797,2.714,7.985,-0.01,1.31,-6.485,8.064,0.878,0.168,0.747,0.0,-0.798,-0.398
873,0.732,-0.951,0.484,0.045,0.086,1.0,1.328,-0.053,-1.227,3.1,10.025,-0.132,1.172,-8.087,8.964,0.274,0.709,0.667,0.0,-0.798,-1.15
874,0.355,-0.106,0.404,-0.051,-0.274,0.783,1.732,-0.728,-0.828,2.562,9.07,0.087,1.07,-8.053,8.827,0.651,0.01,0.997,0.0,-0.397,-0.825
875,0.732,-0.174,0.725,-0.308,-0.129,0.591,1.356,-0.53,-1.049,3.147,8.8,-0.156,1.252,-7.214,8.099,0.302,0.319,0.732,0.0,-0.798,-0.907
876,0.575,-1.073,0.99,0.136,-0.115,0.802,1.164,0.099,-1.473,2.51,8.661,-0.081,1.119,-7.104,8.208,0.436,0.714,0.782,0.0,-0.99,-0.875
877,0.546,-0.344,0.484,-0.24,-0.007,0.752,1.348,-0.277,-1.002,1.994,7.862,-0.0,1.27,-7.213,8.398,0.444,0.354,0.943,0.0,-0.917,-0.709
878,0.723,-0.249,0.235,-0.083,0.023,0.263,1.271,-0.151,-0.899,1.722,7.374,-0.032,1.207,-6.517,8.178,0.416,0.203,0.743,0.0,-0.924,-0.325
879,0.75,-0.807,0.545,-0.101,0.119,0.382,1.169,0.116,-1.204,2.072,8.152,-0.157,1.404,-6.842,8.303,0.592,0.69,0.827,0.0,-1.057,-0.758
880,0.802,-0.581,0.519,-0.015,0.159,0.237,1.662,-0.064,-1.021,2.876,7.994,-0.03,1.219,-6.153,8.362,0.721,0.485,0.7,0.0,-1.032,-0.223
881,0.265,-0.063,0.627,-0.011,-0.129,1.048,1.462,-0.659,-0.655,2.714,9.488,0.004,0.989,-8.364,8.448,0.299,0.264,1.047,0.0,-0.235,-1.251
882,0.815,-0.41,0.671,-0.107,0.063,0.267,1.575,-0.158,-1.021,3.393,8.517,-0.08,1.303,-6.692,8.495,0.562,0.202,0.792,0.0,-1.017,-0.457
883,0.603,-0.309,0.368,0.054,-0.365,0.748,1.199,-0.382,-0.953,2.547,8.429,-0.377,1.372,-7.396,8.231,0.226,0.117,0.861,0.0,-0.879,-0.938
884,0.648,-0.894,0.503,0.001,0.101,0.6,1.193,0.056,-1.179,2.606,8.52,0.013,1.149,-6.775,8.073,0.466,0.52,0.688,0.0,-1.1,-0.774
885,0.832,-0.901,0.594,-0.016,-0.118,0.751,1.155,0.082,-1.27,2.722,8.892,-0.017,1.277,-7.127,8.18,0.127,0.642,0.613,0.0,-1.027,-0.936
886,0.692,-0.49,0.578,-0.017,-0.095,1.012,1.091,-0.48,-0.989,1.623,8.506,-0.034,1.098,-7.773,8.228,0.171,0.475,0.817,0.0,-0.716,-1.234
