Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,y,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
731,0.13,-0.731,-1.65,0.06,4.429,0.454,1.548,0.0,0.319,4.256,0.521,1.18,-0.419,-2.985,1.877,0.079,-0.841,2.318,-2.729,0.07,-2.177
732,0.21,-0.896,-1.544,-0.583,4.139,0.616,1.462,0.0,0.389,4.217,0.489,1.037,-0.106,-2.636,1.799,0.174,-0.761,2.012,-2.843,0.3,-2.21
733,0.133,-0.957,-1.468,-0.663,5.043,0.448,1.194,0.0,0.366,4.354,0.644,1.143,-0.709,-2.584,1.691,0.19,-0.91,2.452,-2.767,0.08,-2.562
734,0.124,-1.047,-1.549,-0.311,4.949,0.383,1.484,0.0,0.174,4.439,0.587,1.025,-0.436,-2.909,1.798,0.294,-0.673,2.368,-2.826,0.068,-2.482
735,0.21,-0.753,-1.306,-0.514,4.306,0.391,1.002,0.0,0.235,3.892,0.569,0.615,-0.22,-2.436,1.614,0.157,-0.702,2.377,-2.664,0.107,-2.577
736,0.209,-0.893,-1.522,-0.63,4.64,0.547,0.925,0.0,0.276,4.327,0.559,0.648,-0.398,-2.11,1.586,0.203,-0.723,2.595,-2.895,0.06,-2.856
737,0.141,-0.904,-1.482,-0.35,4.229,0.191,1.281,0.0,0.571,4.489,0.291,0.727,-0.072,-2.786,1.774,0.067,-0.915,2.273,-3.277,0.087,-2.129
738,0.082,-0.869,-1.573,-0.549,4.615,0.213,1.328,0.0,0.162,4.263,0.521,1.079,-0.429,-2.507,1.72,0.11,-0.687,2.127,-2.56,0.167,-2.573
739,-0.089,-0.822,-1.487,-0.526,4.482,0.308,1.11,0.0,0.366,4.165,0.611,0.838,-0.273,-2.494,1.606,0.275,-1.001,2.136,-3.083,0.082,-2.472
740,0.057,-0.699,-1.423,-0.465,4.423,0.423,1.569,0.0,0.354,4.37,0.541,1.111,-0.523,-2.671,1.615,-0.012,-0.91,2.208,-2.919,-0.006,-2.386
741,0.168,-0.995,-1.326,-0.275,4.866,0.477,1.098,0.0,0.116,4.325,0.616,0.694,-0.346,-2.731,1.221,0.162,-0.729,2.615,-2.961,0.153,-2.755
742,-0.048,-0.99,-1.502,-0.465,4.281,0.456,0.894,0.0,0.108,3.671,0.763,0.858,-0.269,-2.079,1.647,0.079,-0.828,1.944,-2.673,0.02,-2.561
743,0.018,-0.804,-1.434,-0.332,4.845,0.464,1.395,0.0,0.356,4.111,0.602,1.196,-0.411,-2.656,1.616,0.202,-0.943,2.189,-2.601,0.164,-2.667
744,0.121,-1.023,-1.538,-0.773,4.19,0.567,0.732,0.0,0.349,3.934,0.657,0.582,-0.325,-2.449,1.638,0.364,-0.909,2.255,-2.747,-0.046,-2.39
745,0.184,-0.904,-1.478,-0.176,4.547,0.433,1.3,0.0,0.208,4.236,0.483,0.804,-0.267,-2.567,1.85,0.093,-0.759,2.284,-3.066,0.051,-2.391
746,0.169,-0.566,-1.764,-0.888,4.086,0.561,1.227,0.0,0.195,3.937,0.607,0.674,-0.067,-2.228,1.752,0.212,-0.691,2.21,-2.659,-0.158,-2.731
747,0.085,-0.827,-1.276,0.265,4.025,0.456,1.349,0.0,0.244,4.016,0.244,0.78,-0.231,-2.929,1.654,0.137,-0.794,2.135,-2.861,0.219,-1.829
748,0.232,-0.929,-1.555,-0.177,4.258,0.349,1.436,0.0,0.155,4.584,0.361,0.889,-0.497,-2.888,1.741,0.185,-0.818,2.267,-2.95,0.128,-2.142
749,0.082,-0.983,-1.737,-0.929,4.55,0.152,1.519,0.0,0.302,4.505,0.364,1.096,-0.195,-2.386,2.068,0.108,-0.802,2.046,-3.172,0.125,-2.837
750,0.169,-1.062,-1.476,-0.298,4.947,0.32,1.217,0.0,0.408,4.82,0.615,0.845,-0.418,-2.978,1.666,0.129,-1.088,2.394,-3.316,0.272,-2.338
751,0.062,-0.831,-1.482,-0.397,4.472,0.228,1.588,0.0,0.444,4.352,0.458,0.992,-0.276,-2.631,1.622,0.315,-0.963,2.165,-3.082,-0.149,-2.314
752,-0.084,-0.919,-1.52,-0.587,5.13,0.534,1.376,0.0,0.427,4.349,0.482,1.216,-0.466,-2.608,1.715,0.115,-0.927,2.412,-2.724,-0.023,-2.827
753,0.076,-1.0,-1.516,0.021,5.233,0.376,1.585,0.0,0.487,4.762,0.494,1.247,-0.487,-3.417,1.517,0.083,-0.816,2.439,-2.946,0.192,-2.153
754,-0.035,-0.983,-1.339,-0.893,4.627,0.41,0.707,0.0,0.426,4.195,0.611,0.862,-0.415,-2.158,1.806,0.245,-0.945,2.008,-2.783,0.186,-2.752
755,0.012,-1.0,-1.458,-0.463,4.541,0.031,1.439,0.0,0.279,4.568,0.393,0.945,-0.262,-2.762,1.662,0.339,-0.863,2.366,-2.895,0.156,-2.241
756,-0.113,-0.575,-1.494,-0.081,4.709,0.244,1.852,0.0,0.106,4.29,0.499,1.23,-0.521,-2.857,1.451,0.005,-0.758,2.202,-2.644,0.12,-2.5
757,0.115,-1.001,-1.403,-0.89,5.028,0.467,1.126,0.0,0.348,4.507,0.488,1.139,-0.447,-2.349,1.605,0.306,-0.792,2.383,-2.592,-0.128,-2.856
758,-0.013,-1.016,-1.431,-0.125,4.655,0.169,1.535,0.0,0.325,4.554,0.371,1.197,-0.3,-3.031,1.398,0.265,-0.848,2.172,-2.93,0.144,-2.327
759,0.051,-0.818,-1.325,0.006,4.459,0.387,1.645,0.0,0.097,4.367,0.394,1.059,-0.402,-2.875,1.416,0.149,-0.715,2.106,-2.987,0.181,-2.543
760,0.23,-0.919,-1.569,-0.472,4.162,0.734,0.622,0.0,0.365,3.765,0.525,0.632,-0.325,-2.207,1.871,0.223,-0.911,2.217,-2.78,-0.258,-2.375
761,0.032,-0.794,-1.576,-0.81,4.287,0.294,1.217,0.0,0.409,4.407,0.589,0.93,-0.208,-2.374,1.602,0.164,-0.846,2.056,-3.097,0.132,-2.51
762,0.032,-0.893,-1.535,-0.873,4.292,0.315,1.329,0.0,0.315,4.192,0.451,1.14,-0.242,-2.444,1.893,0.267,-0.899,2.11,-2.679,-0.026,-2.392
763,0.218,-0.781,-1.52,-1.093,5.379,0.288,1.68,0.0,0.31,4.901,0.455,1.32,-0.482,-2.557,1.77,0.353,-0.621,2.543,-2.985,0.219,-3.246
764,0.064,-0.761,-1.783,-1.159,4.334,0.56,0.817,0.0,0.322,3.834,0.679,1.088,-0.504,-1.95,1.793,0.342,-0.76,2.04,-2.5,0.154,-2.863
765,0.128,-0.729,-1.541,-0.474,4.253,0.342,1.272,0.0,0.236,4.039,0.614,1.113,-0.235,-2.21,1.97,0.303,-0.957,2.101,-2.904,0.13,-2.635
766,0.192,-0.99,-1.247,-1.251,4.392,0.223,0.439,0.0,0.422,4.375,0.386,0.655,-0.432,-2.126,1.73,-0.014,-1.183,2.286,-3.295,0.054,-2.489
767,-0.004,-0.943,-1.552,-0.589,4.268,0.426,1.07,0.0,0.344,4.223,0.794,0.983,-0.262,-2.375,1.717,0.089,-0.968,2.086,-3.165,0.234,-2.421
768,0.11,-0.93,-1.536,-0.304,5.421,0.308,1.695,0.0,0.266,4.856,0.603,1.111,-0.437,-3.02,1.553,0.134,-0.964,2.397,-3.262,0.284,-2.812
769,0.111,-0.984,-1.585,-0.352,4.621,0.356,1.037,0.0,0.217,4.282,0.423,0.99,-0.428,-2.59,1.749,0.242,-0.559,2.414,-2.833,0.005,-2.712
770,0.142,-0.774,-1.582,-0.365,4.188,0.635,1.058,0.0,0.251,4.076,0.378,0.865,-0.432,-2.476,1.742,0.363,-0.722,2.175,-2.709,-0.062,-2.644
771,0.129,-0.83,-1.479,-0.722,4.236,0.561,0.691,0.0,0.511,3.895,0.608,0.8,-0.496,-2.188,1.673,0.044,-0.72,2.183,-2.545,0.064,-2.677
772,0.288,-0.793,-1.359,-0.094,4.115,0.298,1.327,0.0,0.392,4.075,0.521,0.693,-0.418,-2.49,1.721,-0.052,-0.812,2.37,-2.939,-0.035,-2.379
773,0.229,-1.009,-1.513,-0.522,5.328,0.395,1.292,0.0,0.214,4.606,0.542,1.247,-0.596,-2.767,1.761,0.085,-0.725,2.595,-2.871,0.246,-2.978
774,-0.048,-0.808,-1.581,-0.748,4.638,0.251,1.44,0.0,0.238,4.508,0.583,1.283,-0.309,-2.603,1.609,0.531,-0.845,2.147,-2.897,0.201,-2.675
775,0.215,-1.007,-1.753,-0.281,4.22,0.733,1.256,0.0,0.248,4.569,0.569,0.758,-0.383,-2.888,2.02,0.247,-0.765,2.434,-2.982,0.095,-2.15
776,0.121,-0.754,-1.538,-0.439,4.006,0.481,1.071,0.0,0.327,3.915,0.336,1.007,-0.4,-2.363,1.777,0.129,-0.572,2.191,-2.403,0.122,-2.511
777,0.205,-1.129,-1.414,-0.117,4.191,0.509,1.013,0.0,0.366,4.194,0.575,0.594,-0.349,-2.708,1.885,0.07,-0.882,2.335,-2.927,0.05,-2.244
778,0.142,-0.937,-1.585,-0.695,5.464,0.447,1.446,0.0,0.387,4.841,0.529,1.617,-0.655,-2.784,2.096,0.303,-0.761,2.328,-2.738,-0.077,-2.903
779,0.102,-0.749,-1.515,0.051,4.638,0.501,1.875,0.0,0.472,4.675,0.421,1.132,-0.369,-3.117,1.776,-0.04,-0.886,2.272,-3.069,-0.156,-2.039
780,-0.028,-0.776,-1.385,-0.068,4.065,0.617,1.246,0.0,0.209,3.768,0.469,0.968,-0.281,-2.337,1.525,-0.025,-0.909,1.909,-2.57,0.076,-2.324
781,0.094,-0.942,-1.564,-0.206,4.486,0.479,1.626,0.0,0.297,4.532,0.7,1.256,-0.259,-2.983,1.855,0.145,-0.791,2.07,-3.036,0.405,-2.252
782,-0.127,-0.932,-1.639,0.491,4.48,0.676,1.482,0.0,0.252,3.988,0.66,1.115,-0.394,-2.979,1.75,0.07,-0.828,1.932,-2.635,0.201,-2.099
783,0.138,-0.897,-1.596,-0.413,4.198,0.441,1.263,0.0,0.416,4.441,0.401,0.813,-0.437,-2.725,1.818,0.258,-0.653,2.078,-2.802,0.101,-2.411
784,0.015,-0.774,-1.356,-0.428,4.907,0.252,1.885,0.0,0.426,4.601,0.402,1.535,-0.368,-2.723,1.608,0.214,-0.821,2.13,-2.955,0.14,-2.509
785,0.25,-0.988,-1.609,0.033,4.017,0.64,0.923,0.0,0.225,3.929,0.475,0.655,-0.384,-2.69,1.621,-0.027,-0.898,2.266,-2.685,0.154,-2.131
786,0.031,-0.701,-1.586,-0.384,4.154,0.458,1.354,0.0,0.37,3.964,0.563,0.828,-0.233,-2.477,1.509,0.143,-0.917,2.093,-2.755,0.219,-2.42
787,0.08,-0.946,-1.416,-0.723,4.41,0.362,1.071,0.0,0.275,4.255,0.431,1.16,-0.511,-2.634,1.615,0.212,-0.586,2.268,-2.697,0.119,-2.387
788,0.099,-0.827,-1.686,-0.552,4.486,0.607,1.136,0.0,0.204,4.347,0.511,1.038,-0.457,-2.43,1.829,0.29,-0.798,2.222,-2.725,-0.062,-2.557
789,0.162,-1.003,-1.635,-0.552,4.605,0.668,0.853,0.0,0.367,4.157,0.743,0.856,-0.452,-2.408,1.688,0.076,-0.549,2.08,-2.752,0.141,-2.966
790,0.183,-0.866,-1.278,-0.173,4.514,0.228,1.2,0.0,0.394,4.386,0.451,0.679,-0.362,-2.746,1.705,0.12,-0.611,2.519,-2.93,0.102,-2.611
791,0.113,-1.008,-1.684,-0.205,4.574,0.361,1.211,0.0,0.39,4.383,0.33,0.776,-0.394,-2.976,1.864,0.069,-0.924,2.344,-2.907,0.054,-2.216
792,0.049,-1.051,-1.419,-0.994,4.246,0.254,0.461,0.0,0.423,4.165,0.597,0.409,-0.2,-2.131,1.536,0.247,-0.648,2.384,-3.084,0.141,-2.696
793,0.056,-0.733,-1.509,-0.366,4.086,0.432,1.358,0.0,0.394,3.961,0.48,0.891,-0.29,-2.307,1.652,0.142,-0.822,1.999,-2.637,0.335,-2.303
794,0.123,-0.86,-1.572,-0.337,4.499,0.13,1.372,0.0,0.325,4.616,0.566,0.817,-0.224,-2.734,1.763,0.234,-0.812,2.226,-3.286,0.307,-2.065
795,0.125,-1.083,-1.711,-0.092,4.357,0.589,1.419,0.0,0.257,4.476,0.562,0.91,-0.237,-2.762,1.836,-0.13,-0.838,2.172,-2.992,0.201,-2.24
796,0.105,-0.979,-1.354,-0.583,4.136,0.162,0.979,0.0,0.383,4.233,0.339,0.582,-0.241,-2.559,1.637,0.141,-0.859,2.031,-3.03,0.101,-2.101
797,0.085,-0.717,-1.571,0.258,4.62,0.462,1.865,0.0,0.175,4.326,0.279,1.097,-0.389,-2.913,1.602,0.139,-0.651,2.236,-2.807,0.067,-2.389
798,0.142,-1.067,-1.724,-0.321,4.387,0.444,1.163,0.0,0.144,4.321,0.491,0.855,-0.457,-2.93,1.86,0.195,-0.557,2.29,-2.72,0.07,-2.421
799,0.237,-0.803,-1.596,-0.12,3.935,0.709,1.263,0.0,0.18,3.824,0.491,0.822,-0.249,-2.19,1.807,0.121,-0.501,2.209,-2.503,0.001,-2.595
800,0.064,-0.812,-1.528,-0.201,3.963,0.592,1.265,0.0,0.412,4.01,0.393,0.754,-0.262,-2.607,1.648,0.16,-0.821,2.175,-2.662,0.098,-2.171
801,0.235,-0.914,-1.502,0.11,4.787,0.649,1.118,0.0,0.239,4.03,0.79,0.811,-0.379,-2.818,1.677,-0.004,-0.833,2.588,-2.749,0.218,-2.59
802,0.039,-0.833,-1.617,-0.35,4.883,0.477,1.615,0.0,0.264,4.561,0.668,1.288,-0.291,-2.834,1.71,0.079,-0.88,2.215,-2.842,0.115,-2.264
803,-0.027,-0.806,-1.418,-0.394,4.105,0.367,1.157,0.0,0.514,3.839,0.481,1.129,-0.39,-2.216,1.709,-0.029,-0.845,1.947,-2.726,0.196,-2.69
804,0.053,-0.68,-1.387,-0.03,4.18,0.267,1.726,0.0,0.434,4.212,0.384,1.354,-0.436,-2.708,1.618,0.001,-0.789,1.881,-2.86,0.102,-2.068
805,0.21,-0.83,-1.437,-0.009,4.198,0.078,1.462,0.0,0.291,4.164,0.458,0.725,-0.36,-2.632,1.884,0.122,-0.722,2.284,-2.942,-0.047,-2.19
806,0.176,-1.074,-1.761,-0.839,4.27,0.544,0.574,0.0,0.376,4.117,0.717,0.466,-0.296,-2.242,1.885,0.098,-0.857,2.235,-2.966,0.116,-2.598
807,0.376,-0.744,-1.477,-0.492,4.212,0.337,1.202,0.0,0.377,3.978,0.7,0.507,-0.188,-2.08,1.848,0.189,-0.771,2.325,-3.149,-0.057,-2.664
808,0.07,-0.912,-1.504,-0.466,4.072,0.339,0.973,0.0,0.423,4.08,0.533,0.812,-0.3,-2.564,1.484,0.119,-0.985,2.016,-2.801,0.011,-2.075
809,0.129,-0.901,-1.466,-0.692,4.37,0.307,1.049,0.0,0.257,4.314,0.572,0.718,-0.316,-2.231,1.666,-0.019,-0.813,2.224,-3.116,0.131,-2.946
810,0.019,-0.704,-1.581,-0.028,5.112,0.512,1.751,0.0,0.299,4.555,0.433,1.351,-0.552,-3.061,1.596,0.253,-0.804,2.368,-2.652,0.229,-2.475
811,0.148,-0.697,-1.581,-0.771,4.649,0.362,1.403,0.0,0.324,4.16,0.454,1.072,-0.295,-2.429,1.799,0.332,-0.859,2.367,-2.634,0.001,-2.604
812,0.088,-0.858,-1.409,-0.841,5.387,0.375,1.065,0.0,0.427,4.714,0.653,1.213,-0.644,-2.677,1.688,0.146,-0.808,2.542,-3.08,0.214,-2.669
813,0.023,-0.948,-1.493,-0.454,4.648,0.481,1.058,0.0,0.344,4.274,0.501,0.791,-0.257,-2.549,1.782,0.076,-0.897,2.321,-2.93,0.043,-2.677
814,0.249,-1.232,-1.533,-0.417,4.522,0.491,0.63,0.0,0.26,4.528,0.463,0.577,-0.487,-2.679,1.843,0.186,-0.993,2.332,-3.107,0.023,-2.196
815,0.018,-0.599,-1.457,0.017,4.499,0.181,1.848,0.0,0.196,4.35,0.335,1.365,-0.367,-3.004,1.556,-0.059,-0.774,1.971,-2.8,0.073,-2.104
816,0.176,-0.864,-1.594,0.112,4.299,0.236,1.661,0.0,0.101,4.483,0.632,0.831,-0.129,-2.983,1.614,-0.121,-0.825,2.226,-3.218,0.26,-2.269
817,0.137,-0.808,-1.39,-0.494,5.021,0.241,1.618,0.0,0.258,4.556,0.426,1.054,-0.385,-2.457,1.748,0.144,-0.821,2.573,-2.903,-0.019,-2.904
818,0.044,-0.939,-1.679,-1.048,4.635,0.574,0.788,0.0,0.323,4.283,0.483,0.832,-0.285,-2.185,1.715,0.169,-0.633,2.291,-2.844,0.196,-3.226
819,0.173,-0.83,-1.53,-0.973,4.234,0.276,1.283,0.0,0.202,4.196,0.563,0.911,-0.136,-1.855,1.877,0.173,-0.839,2.033,-3.039,0.075,-2.831
820,-0.009,-0.885,-1.461,-0.379,5.21,0.107,1.728,0.0,0.392,4.881,0.327,1.399,-0.489,-3.025,1.571,-0.079,-0.669,2.265,-3.063,0.378,-2.523
821,0.178,-0.617,-1.483,-0.662,4.5,0.397,1.33,0.0,0.535,3.739,0.759,1.143,-0.331,-2.068,1.792,0.074,-0.837,2.101,-2.862,-0.042,-3.021
822,-0.014,-0.804,-1.428,-0.735,4.677,0.056,1.374,0.0,0.35,4.426,0.551,0.97,-0.26,-2.823,1.566,0.135,-0.931,2.216,-3.068,0.307,-2.294
823,-0.001,-0.809,-1.481,-0.184,4.764,0.31,1.78,0.0,0.388,4.772,0.547,1.173,-0.312,-2.951,1.533,-0.132,-0.942,2.285,-2.948,0.213,-2.294
824,0.084,-0.855,-1.708,-0.592,5.152,0.392,1.666,0.0,0.066,4.517,0.69,1.17,-0.343,-2.673,1.713,0.29,-0.44,2.502,-2.732,0.531,-2.872
825,0.077,-0.924,-1.657,0.025,4.372,0.015,2.021,0.0,0.387,4.823,0.3,1.257,-0.237,-3.097,1.915,0.172,-0.835,2.042,-3.24,0.165,-1.876
826,0.114,-0.905,-1.462,-0.164,4.563,0.246,1.406,0.0,0.352,4.375,0.461,1.13,-0.586,-2.837,1.762,0.183,-0.965,2.11,-2.86,0.065,-2.088
827,0.141,-0.999,-1.579,-0.782,4.091,0.386,0.729,0.0,0.45,4.252,0.507,0.788,-0.331,-2.387,2.01,0.355,-0.661,2.229,-2.91,-0.299,-2.57
828,0.119,-0.832,-1.653,-0.603,5.557,0.371,1.587,0.0,0.319,4.977,0.671,1.339,-0.679,-2.892,1.692,0.043,-0.737,2.743,-2.883,0.515,-3.014
829,0.311,-0.923,-1.415,-0.214,4.177,0.395,1.701,0.0,0.249,4.539,0.372,1.056,-0.192,-2.786,1.82,0.011,-1.085,2.224,-3.137,-0.12,-1.897
830,0.049,-0.995,-1.661,-1.124,4.619,0.566,0.914,0.0,0.489,4.383,0.485,1.114,-0.639,-2.193,1.907,0.128,-0.962,2.167,-2.686,0.057,-2.631
831,0.041,-0.871,-1.615,-0.347,4.449,0.547,0.937,0.0,0.178,4.012,0.69,0.637,-0.369,-2.494,1.599,0.252,-1.067,2.384,-2.826,0.241,-2.443
832,-0.015,-0.768,-1.509,-0.273,5.03,0.308,1.283,0.0,0.207,4.456,0.624,1.172,-0.594,-2.921,1.506,0.235,-0.874,2.28,-3.023,0.252,-2.618
833,-0.007,-0.779,-1.56,-0.39,4.136,0.33,1.088,0.0,0.255,3.686,0.724,0.837,-0.328,-2.093,1.513,0.215,-0.979,2.016,-2.784,0.239,-2.512
834,0.316,-0.884,-1.439,0.077,4.221,0.546,1.188,0.0,0.128,4.091,0.285,0.81,-0.375,-2.857,1.604,0.043,-0.684,2.26,-2.639,-0.037,-2.144
835,0.187,-1.037,-1.531,-0.172,4.309,0.6,1.172,0.0,0.359,4.269,0.535,0.707,-0.079,-2.619,1.794,0.279,-0.543,2.374,-2.851,0.187,-2.569
836,0.103,-0.767,-1.684,-0.083,5.012,0.444,1.655,0.0,0.207,4.634,0.582,1.303,-0.433,-3.127,1.835,0.087,-0.887,2.312,-2.948,0.008,-2.329
837,0.425,-0.825,-1.454,0.149,4.599,0.201,1.559,0.0,0.051,4.633,0.511,0.971,-0.379,-3.309,1.787,-0.004,-0.702,2.488,-3.035,0.129,-2.272
838,0.168,-0.986,-1.483,-0.054,4.089,0.657,1.191,0.0,0.441,4.131,0.304,0.892,-0.289,-2.664,1.925,0.2,-0.979,2.115,-2.694,-0.052,-2.031
839,0.196,-0.988,-1.693,0.002,4.37,0.637,0.822,0.0,0.206,4.092,0.654,0.833,-0.528,-2.704,1.927,0.22,-0.969,2.312,-2.827,0.04,-2.161
840,-0.06,-0.979,-1.523,-0.74,4.855,0.421,1.115,0.0,0.323,4.546,0.557,1.075,-0.588,-2.7,1.481,0.314,-1.092,2.127,-2.999,0.3,-2.671
841,0.195,-0.857,-1.453,-0.404,4.386,0.478,1.22,0.0,0.464,4.276,0.376,1.04,-0.502,-2.663,1.566,0.087,-0.64,2.308,-2.557,0.225,-2.455
842,0.009,-0.873,-1.379,-0.522,4.509,0.132,1.255,0.0,0.6,4.438,0.564,0.863,-0.162,-2.563,1.636,0.19,-0.743,2.134,-3.301,0.142,-2.507
843,-0.162,-0.853,-1.533,-0.556,4.082,0.536,1.055,0.0,0.516,3.857,0.648,0.981,-0.427,-2.329,1.671,0.031,-1.012,1.93,-2.669,0.043,-2.408
844,0.118,-1.017,-1.648,-0.301,4.208,0.527,0.858,0.0,0.398,4.037,0.563,0.648,-0.317,-2.541,1.895,0.18,-0.747,2.334,-2.85,0.021,-2.21
845,0.332,-0.793,-1.914,-0.154,4.83,0.485,1.233,0.0,0.346,4.528,0.543,0.851,-0.455,-2.811,1.881,0.071,-0.865,2.632,-2.884,0.244,-2.498
846,0.232,-0.836,-1.354,0.243,4.359,0.465,1.274,0.0,0.404,4.357,0.459,0.895,-0.66,-2.936,1.715,0.072,-0.88,2.471,-2.926,0.072,-2.269
847,0.192,-0.703,-1.725,-0.539,4.414,0.392,1.167,0.0,0.251,4.354,0.689,0.88,-0.267,-2.487,2.081,0.265,-0.864,2.092,-3.083,0.017,-2.263
848,0.125,-0.72,-1.488,-0.384,4.162,0.44,1.134,0.0,0.334,3.726,0.672,0.869,-0.325,-2.228,1.659,0.247,-0.886,1.971,-2.791,0.089,-2.463
849,-0.021,-0.965,-1.555,-0.391,4.146,0.48,1.126,0.0,0.417,3.959,0.69,0.835,-0.284,-2.281,1.609,-0.028,-0.967,2.006,-2.851,0.003,-2.521
850,0.009,-0.811,-1.483,-0.814,4.684,0.261,1.417,0.0,0.29,4.458,0.395,1.094,-0.351,-2.719,1.514,0.225,-0.9,2.096,-2.735,0.051,-2.479
851,0.167,-1.024,-1.495,-0.923,4.604,0.308,1.117,0.0,0.55,4.47,0.62,0.867,-0.305,-2.321,1.874,0.171,-0.816,2.225,-3.046,-0.112,-2.611
852,0.185,-1.036,-1.383,-0.128,4.752,0.322,1.157,0.0,0.152,4.441,0.582,0.878,-0.348,-2.821,1.645,0.054,-0.662,2.357,-3.044,-0.022,-2.796
853,0.008,-0.721,-1.544,-0.004,4.102,0.333,1.604,0.0,0.189,4.206,0.535,1.002,-0.224,-2.876,1.854,0.108,-0.859,2.273,-2.873,-0.111,-2.085
854,-0.2,-0.809,-1.577,-0.752,4.313,0.294,1.226,0.0,0.231,4.238,0.448,0.993,-0.33,-2.361,1.522,0.167,-0.937,1.925,-2.867,0.052,-2.502
855,0.129,-1.035,-1.5,-0.491,4.489,0.513,0.969,0.0,0.294,4.414,0.401,0.677,-0.478,-2.455,1.64,0.158,-0.949,2.314,-2.984,0.062,-2.526
856,0.27,-0.788,-1.349,-0.801,4.446,0.378,0.914,0.0,0.367,4.237,0.447,0.734,-0.573,-2.077,1.756,0.124,-0.693,2.434,-2.834,0.015,-2.856
857,0.121,-0.904,-1.553,-0.309,4.086,0.264,1.141,0.0,0.423,4.24,0.676,0.788,-0.125,-2.446,1.883,0.214,-0.604,2.201,-2.967,-0.026,-2.611
858,0.062,-1.006,-1.384,-0.718,5.214,0.079,1.33,0.0,0.287,4.385,0.548,1.111,-0.323,-2.327,1.743,0.356,-0.72,2.528,-2.969,-0.002,-3.246
859,0.162,-0.922,-1.465,-0.872,4.023,0.45,0.727,0.0,0.261,3.992,0.495,0.833,-0.363,-1.999,1.89,0.195,-0.739,2.106,-2.773,0.177,-2.729
860,0.084,-0.971,-1.428,0.093,4.883,0.471,1.402,0.0,0.249,4.59,0.482,0.81,-0.439,-3.243,1.664,0.28,-1.076,2.331,-3.203,0.31,-2.313
861,0.094,-0.974,-1.349,-0.308,4.35,0.385,0.82,0.0,0.367,3.83,0.645,0.777,-0.483,-2.237,1.679,-0.07,-0.65,2.259,-2.622,0.095,-2.793
862,-0.013,-0.775,-1.551,0.07,4.418,0.209,1.624,0.0,0.12,4.177,0.565,0.879,-0.177,-2.762,1.447,0.283,-1.02,1.95,-3.054,0.148,-2.202
863,0.248,-0.781,-1.433,-0.504,4.687,0.468,0.862,0.0,0.353,4.257,0.554,0.724,-0.698,-2.519,1.871,0.111,-0.724,2.678,-2.731,0.025,-2.426
864,0.141,-0.959,-1.431,-0.232,4.095,0.244,0.714,0.0,0.162,3.9,0.619,0.435,-0.277,-2.38,1.735,0.217,-0.701,2.185,-2.785,-0.124,-2.383
865,0.341,-0.882,-1.365,0.572,4.098,0.411,1.38,0.0,0.271,4.268,0.345,0.709,-0.307,-3.255,1.634,0.169,-0.679,2.265,-2.838,0.107,-1.839
866,0.052,-0.707,-1.532,-0.414,4.137,0.562,0.663,0.0,0.276,3.713,0.6,0.746,-0.355,-2.43,1.642,0.048,-0.856,2.036,-2.492,0.088,-2.297
867,0.033,-0.675,-1.443,-0.51,4.285,0.268,1.8,0.0,0.339,4.511,0.411,1.283,-0.264,-2.722,1.784,0.324,-0.937,1.841,-3.02,0.154,-2.183
868,0.117,-0.83,-1.7,-0.321,4.67,0.471,1.334,0.0,0.33,4.482,0.421,1.188,-0.49,-2.88,1.777,0.314,-0.691,2.284,-2.748,0.274,-2.35
869,0.051,-0.891,-1.486,0.008,4.905,0.453,1.885,0.0,0.193,4.63,0.551,1.377,-0.341,-3.226,1.649,0.16,-0.623,2.212,-2.944,0.157,-2.247
870,0.251,-0.812,-1.58,-0.347,4.089,0.314,1.07,0.0,0.168,3.699,0.773,0.372,-0.096,-2.102,1.895,0.455,-0.822,2.147,-2.858,-0.008,-2.504
871,0.112,-1.093,-1.473,0.07,4.507,0.471,1.242,0.0,0.109,4.437,0.565,0.882,-0.519,-2.978,1.546,0.083,-0.743,2.424,-2.853,0.071,-2.464
872,0.106,-0.804,-1.335,-0.64,4.594,0.346,1.283,0.0,0.382,3.951,0.623,1.037,-0.211,-2.163,1.644,0.378,-0.826,2.174,-2.749,0.08,-2.852
873,0.216,-0.773,-1.667,-0.534,4.69,0.489,1.625,0.0,0.145,4.501,0.527,1.138,-0.401,-2.717,2.061,0.4,-0.712,2.259,-2.894,0.112,-2.771
874,0.006,-0.835,-1.393,0.018,4.541,0.263,1.553,0.0,0.227,4.342,0.423,1.08,-0.167,-2.868,1.496,0.25,-0.842,2.134,-3.016,-0.014,-2.368
875,0.337,-0.751,-1.462,-0.275,4.761,0.485,1.604,0.0,0.309,4.164,0.765,1.061,-0.343,-2.61,1.776,-0.134,-0.593,2.596,-2.812,-0.008,-2.724
876,-0.045,-0.938,-1.593,-0.437,4.298,0.384,1.129,0.0,0.578,4.115,0.54,0.784,-0.134,-2.305,1.555,0.27,-0.911,1.994,-2.75,0.205,-2.313
877,0.075,-0.855,-1.467,-0.412,4.913,0.468,1.076,0.0,0.257,4.216,0.566,1.041,-0.591,-2.416,1.473,0.334,-0.889,2.406,-2.704,0.371,-2.593
