x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,y,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
1.439,-0.063,4.151,-1.567,0.767,-3.15,0.212,-4.135,-2.236,-1.431,0.0,-1.322,-1.283,0.215,-3.252,0.242,0.889,-2.732,-0.903,0.19,0.717
1.625,-0.313,4.737,-1.14,0.351,-3.042,0.46,-3.994,-2.146,-1.434,0.0,-1.666,-1.078,-0.001,-4.166,-0.13,1.123,-2.012,-0.568,-0.057,1.314
1.649,0.021,4.659,-1.853,0.288,-3.003,0.463,-4.252,-1.957,-1.308,0.0,-1.338,-1.706,-0.051,-3.385,-0.089,0.207,-3.136,-1.239,-0.019,0.182
1.39,-0.224,4.467,-1.47,0.404,-3.01,0.453,-3.766,-2.232,-1.284,0.0,-1.436,-0.695,-0.065,-3.338,-0.07,0.881,-1.979,-0.228,0.067,0.649
1.505,-0.196,4.176,-2.047,0.267,-3.207,0.404,-4.317,-2.463,-1.601,0.0,-1.008,-1.742,0.065,-2.512,-0.072,0.435,-2.856,-1.088,0.056,0.527
1.696,-0.1,3.875,-1.669,0.212,-2.768,0.366,-3.748,-2.077,-1.546,0.0,-1.157,-1.293,0.155,-2.793,-0.003,0.247,-2.474,-0.734,-0.135,0.284
1.467,0.134,4.052,-1.41,0.5,-2.741,0.437,-3.982,-2.437,-1.351,0.0,-1.179,-1.066,0.117,-3.144,0.111,0.571,-2.649,-0.926,0.202,0.461
1.401,0.115,3.827,-1.456,0.602,-2.768,0.282,-3.774,-2.458,-1.63,0.0,-1.325,-0.814,0.111,-2.953,0.199,1.0,-2.392,-0.739,0.2,0.63
1.491,0.311,4.13,-1.324,0.664,-2.913,0.427,-3.888,-1.683,-1.427,0.0,-1.49,-1.451,0.272,-3.522,0.245,0.91,-3.152,-1.205,0.033,0.934
1.515,-0.15,3.511,-1.783,0.549,-2.831,0.3,-3.623,-1.968,-1.452,0.0,-1.137,-1.387,-0.074,-2.66,0.085,0.638,-2.587,-0.7,-0.015,0.596
1.308,0.109,4.241,-1.423,0.426,-2.882,0.382,-4.4,-2.872,-1.293,0.0,-1.438,-0.636,0.221,-3.645,0.156,1.223,-2.508,-0.479,0.038,0.978
1.577,-0.284,3.575,-1.93,0.17,-2.94,0.431,-3.871,-2.667,-1.445,0.0,-1.021,-0.817,0.011,-2.223,-0.149,0.403,-2.041,-0.318,0.085,0.227
1.615,-0.229,4.485,-1.393,0.863,-3.186,0.388,-3.796,-2.568,-1.528,0.0,-1.305,-0.665,0.183,-3.544,0.309,0.936,-2.129,-0.402,-0.043,0.681
1.633,-0.198,4.267,-1.215,0.499,-2.577,0.479,-3.537,-2.027,-1.316,0.0,-1.436,-0.694,0.28,-3.676,0.131,0.546,-2.314,-0.164,-0.011,0.21
1.577,0.046,3.69,-1.394,0.64,-2.681,0.274,-3.561,-2.002,-1.16,0.0,-1.321,-0.688,0.087,-2.866,0.127,0.681,-2.233,-0.603,0.264,0.508
1.436,-0.201,3.507,-1.667,0.587,-3.085,0.609,-4.049,-1.964,-1.389,0.0,-1.212,-1.731,0.26,-2.748,0.252,1.189,-3.219,-0.88,0.033,0.985
1.564,-0.155,4.025,-1.546,0.529,-2.882,0.434,-3.689,-2.266,-1.304,0.0,-1.246,-0.901,0.131,-2.822,0.06,0.481,-2.291,-0.561,0.386,-0.069
1.531,-0.218,4.168,-1.68,0.595,-2.788,0.343,-4.1,-1.236,-1.378,0.0,-1.326,-2.263,0.225,-3.69,0.145,0.699,-3.362,-1.086,0.199,0.771
1.397,-0.158,3.598,-1.756,0.391,-2.959,0.521,-4.118,-2.525,-1.326,0.0,-1.112,-1.148,0.034,-2.484,0.108,0.437,-2.569,-0.537,0.048,0.19
1.516,-0.194,4.077,-1.62,0.554,-3.067,0.4,-4.059,-2.82,-1.758,0.0,-1.337,-0.669,0.235,-3.021,0.04,0.536,-2.129,-0.424,0.052,0.319
1.552,-0.139,4.69,-1.256,0.732,-2.622,0.326,-3.126,-0.474,-1.198,0.0,-1.636,-1.965,0.246,-3.947,0.025,0.294,-2.883,-0.966,0.299,0.542
1.45,0.147,4.173,-0.967,0.681,-2.762,0.474,-3.718,-2.608,-1.228,0.0,-1.348,-0.304,0.276,-3.672,0.255,1.138,-2.259,-0.215,0.245,0.735
1.507,-0.029,4.289,-1.553,0.508,-2.994,0.296,-4.178,-2.851,-1.453,0.0,-1.181,-0.74,0.166,-2.985,0.288,0.426,-2.561,-0.408,0.026,-0.203
1.229,-0.159,4.201,-1.378,0.359,-2.82,0.507,-3.863,-2.418,-1.346,0.0,-1.615,-0.447,0.297,-3.677,-0.024,1.476,-1.99,-0.109,0.119,1.282
1.383,0.267,3.7,-1.525,0.521,-2.851,0.326,-3.777,-2.634,-1.062,0.0,-1.058,-0.328,0.385,-2.617,0.348,0.609,-2.188,-0.314,0.142,-0.263
1.358,-0.033,4.219,-1.657,0.36,-2.706,0.35,-4.526,-2.532,-1.316,0.0,-1.39,-1.114,0.165,-3.553,-0.118,1.184,-2.532,-0.681,0.076,1.277
1.557,-0.266,4.414,-1.454,0.639,-2.78,0.355,-3.455,-2.696,-1.297,0.0,-1.404,-0.092,0.379,-3.537,0.169,0.726,-1.204,0.174,0.493,0.195
1.584,0.095,3.795,-1.507,0.497,-3.242,0.39,-3.666,-2.239,-1.489,0.0,-1.22,-0.895,0.326,-2.942,0.056,1.058,-2.488,-0.581,0.15,0.837
1.628,-0.277,3.988,-1.671,0.324,-2.414,0.292,-3.891,-2.381,-1.322,0.0,-1.4,-0.68,0.134,-3.336,0.054,1.379,-2.049,-0.17,0.143,0.951
1.453,-0.232,3.395,-1.817,0.212,-2.676,0.221,-3.881,-3.153,-1.082,0.0,-0.889,0.017,0.224,-2.735,0.079,1.295,-1.447,0.417,0.186,0.765
1.477,-0.291,4.521,-1.304,0.606,-3.109,0.297,-3.363,-1.918,-1.465,0.0,-1.522,-0.788,0.403,-3.804,0.308,0.755,-1.909,-0.482,-0.014,0.453
1.387,-0.037,4.485,-0.974,0.502,-2.794,0.458,-3.425,-2.075,-1.222,0.0,-1.601,-0.087,0.292,-4.224,0.303,1.259,-1.875,0.031,-0.011,0.777
1.78,-0.193,4.885,-1.153,0.475,-2.921,0.279,-3.947,-1.433,-1.293,0.0,-1.671,-1.552,-0.128,-3.998,-0.028,0.349,-2.625,-0.858,0.231,0.261
1.568,-0.089,3.95,-1.489,0.43,-2.814,0.335,-3.985,-1.86,-1.282,0.0,-1.159,-1.724,0.082,-3.435,0.178,0.431,-2.998,-1.148,0.09,0.459
1.586,-0.283,4.052,-1.573,0.518,-2.714,0.422,-3.375,-1.574,-1.125,0.0,-1.382,-1.208,-0.18,-3.265,0.293,0.576,-2.229,-0.664,0.289,0.22
1.602,0.329,4.384,-1.388,0.71,-3.049,0.458,-4.443,-2.741,-1.588,0.0,-1.256,-0.944,0.101,-3.271,0.216,0.913,-2.866,-1.023,0.201,0.68
1.623,-0.04,4.758,-1.028,0.418,-3.013,0.593,-4.087,-2.525,-1.358,0.0,-1.672,-0.695,0.004,-4.133,0.101,1.355,-2.149,-0.558,0.128,0.96
1.425,0.156,3.86,-1.584,0.403,-3.154,0.44,-3.779,-2.575,-1.637,0.0,-1.28,-0.787,-0.026,-2.902,0.045,0.765,-2.523,-0.663,0.012,0.533
1.53,-0.227,4.743,-1.547,0.719,-3.028,0.605,-4.357,-2.721,-1.468,0.0,-1.283,-1.102,0.311,-3.478,0.187,0.209,-2.451,-0.392,0.03,-0.292
1.41,-0.017,4.446,-1.079,0.385,-3.219,0.44,-3.445,-1.921,-1.372,0.0,-1.596,-0.577,0.256,-3.417,-0.016,1.141,-1.934,-0.276,-0.154,1.009
1.405,0.31,4.449,-1.289,0.49,-2.829,0.376,-3.956,-2.985,-1.297,0.0,-1.187,-0.319,0.078,-2.945,0.205,0.407,-2.154,-0.499,0.056,-0.182
1.503,0.047,4.202,-1.137,0.482,-2.497,0.3,-3.415,-2.148,-1.22,0.0,-1.318,-0.379,0.167,-3.349,0.023,0.983,-1.61,-0.204,0.144,0.554
1.597,-0.125,4.292,-1.595,0.061,-2.674,0.505,-4.149,-2.014,-1.491,0.0,-1.321,-1.414,0.099,-3.446,-0.067,0.503,-2.782,-0.824,0.275,0.465
1.543,0.044,3.618,-1.573,0.74,-2.815,0.185,-4.015,-3.116,-1.447,0.0,-1.012,-0.438,0.199,-2.874,0.345,0.869,-2.071,-0.143,-0.01,0.158
1.505,-0.307,3.819,-1.302,0.596,-3.051,0.305,-3.173,-1.608,-1.52,0.0,-1.273,-1.347,0.3,-3.076,0.176,0.973,-2.346,-0.825,0.144,0.735
1.45,-0.249,4.242,-1.4,0.675,-2.773,0.28,-3.741,-2.108,-1.414,0.0,-1.4,-0.921,0.389,-3.391,0.16,0.581,-2.06,-0.433,0.006,0.268
1.515,-0.239,3.933,-1.407,0.427,-2.829,0.342,-3.988,-2.563,-1.332,0.0,-1.592,-0.333,0.058,-3.311,-0.027,1.178,-1.948,-0.061,0.071,0.876
1.494,-0.033,4.736,-1.139,0.363,-2.678,0.365,-3.858,-1.205,-1.331,0.0,-1.434,-1.82,-0.057,-3.823,-0.159,0.711,-3.027,-0.995,0.028,0.788
1.364,-0.042,4.171,-1.504,0.415,-2.479,0.45,-3.621,-1.784,-1.035,0.0,-1.226,-1.097,0.254,-3.167,0.072,0.486,-2.328,-0.452,-0.013,0.29
1.612,-0.281,3.874,-1.674,0.438,-2.991,0.458,-3.813,-2.661,-1.528,0.0,-1.242,-0.797,0.245,-2.922,0.046,0.354,-2.11,-0.346,0.133,0.181
1.615,0.261,4.165,-1.262,0.595,-2.896,0.483,-3.927,-2.769,-1.425,0.0,-1.149,-0.564,0.129,-3.086,0.099,0.458,-2.37,-0.662,0.175,0.08
1.39,-0.081,4.568,-1.431,0.754,-3.027,0.385,-3.881,-1.908,-1.52,0.0,-1.372,-1.416,0.231,-3.697,0.236,0.709,-3.011,-1.004,0.047,0.383
1.548,-0.161,4.235,-1.557,0.47,-3.056,0.513,-3.479,-1.556,-1.545,0.0,-1.498,-1.468,0.092,-3.623,0.058,1.001,-2.59,-0.94,0.197,0.844
1.42,-0.235,3.947,-1.56,0.654,-2.867,0.271,-3.826,-2.469,-1.445,0.0,-1.423,-0.554,0.06,-3.216,0.129,0.945,-1.921,-0.077,0.151,0.496
1.449,-0.157,4.316,-1.081,0.377,-2.844,0.538,-3.537,-2.507,-1.403,0.0,-1.636,-0.121,0.217,-3.749,-0.007,0.953,-1.524,0.116,0.055,0.692
1.481,-0.057,4.641,-1.644,0.436,-3.428,0.356,-4.576,-3.144,-1.616,0.0,-1.402,-0.534,0.079,-3.151,-0.053,0.894,-2.159,-0.24,0.07,0.742
1.352,-0.29,4.326,-1.528,-0.022,-3.083,0.236,-3.909,-2.982,-1.415,0.0,-1.238,-0.087,0.115,-3.271,-0.155,1.208,-1.235,0.293,0.252,1.102
1.458,-0.2,4.137,-1.538,0.539,-2.565,0.44,-3.674,-1.762,-1.122,0.0,-1.489,-1.095,0.112,-3.671,0.035,0.874,-2.405,-0.701,0.027,0.617
1.399,-0.314,2.996,-2.092,0.195,-2.689,0.29,-3.571,-1.946,-1.196,0.0,-0.859,-1.215,0.043,-1.944,-0.04,0.62,-2.195,-0.566,0.073,0.703
1.275,-0.227,3.923,-1.297,0.461,-3.019,0.457,-3.826,-2.507,-1.551,0.0,-1.449,-0.671,0.132,-3.345,-0.01,1.123,-2.144,-0.29,-0.114,1.081
1.623,-0.31,3.938,-1.356,0.541,-2.851,0.341,-3.025,-0.751,-1.318,0.0,-1.408,-1.934,0.167,-3.01,-0.004,0.525,-3.015,-0.744,-0.075,0.624
1.369,-0.145,3.602,-1.74,0.485,-3.02,0.301,-4.008,-2.623,-1.428,0.0,-1.312,-0.628,0.223,-2.753,0.026,0.986,-2.217,-0.149,0.274,1.049
1.462,-0.289,3.585,-1.814,0.334,-2.879,0.26,-3.833,-3.255,-1.237,0.0,-0.939,-0.019,-0.007,-2.103,-0.107,0.563,-1.229,0.353,0.241,-0.003
1.353,-0.001,4.053,-1.343,0.523,-2.94,0.256,-3.535,-1.264,-1.089,0.0,-1.368,-1.63,0.081,-3.438,0.112,0.778,-3.079,-1.059,0.073,0.78
1.271,-0.325,4.15,-1.593,0.711,-2.535,0.246,-3.77,-1.317,-1.231,0.0,-1.492,-1.634,0.199,-3.821,0.162,1.173,-2.768,-0.671,0.064,1.269
1.463,0.091,3.977,-1.291,0.673,-2.774,0.508,-3.819,-1.844,-1.237,0.0,-1.204,-1.254,0.112,-3.195,0.286,0.031,-3.016,-1.016,0.174,-0.366
1.54,-0.197,4.118,-1.541,0.559,-2.855,0.367,-4.385,-2.577,-1.131,0.0,-1.403,-0.756,0.045,-3.446,0.08,1.16,-2.16,-0.282,0.217,1.054
1.399,-0.056,4.332,-1.08,0.591,-2.93,0.559,-3.857,-2.003,-1.244,0.0,-1.779,-0.558,0.074,-3.936,0.145,0.94,-2.195,-0.218,0.023,0.685
1.323,-0.231,3.437,-1.886,0.303,-3.308,0.332,-3.882,-3.044,-1.522,0.0,-1.037,-0.414,0.164,-1.976,-0.014,0.892,-1.567,0.042,-0.035,0.401
1.358,-0.192,3.895,-1.618,0.148,-2.93,0.205,-3.916,-2.479,-1.352,0.0,-1.231,-0.763,0.151,-2.737,-0.049,0.82,-1.887,-0.354,0.113,0.726
1.497,-0.25,3.767,-2.092,0.088,-2.581,0.159,-3.721,-2.037,-1.14,0.0,-0.812,-1.332,-0.077,-2.275,-0.218,0.249,-2.025,-0.816,0.204,-0.02
1.34,-0.196,3.932,-1.737,0.417,-3.181,0.591,-3.971,-1.999,-1.444,0.0,-1.551,-1.405,0.075,-3.228,0.172,0.852,-2.814,-0.454,0.147,0.854
1.36,-0.32,4.518,-1.519,0.789,-2.986,0.458,-4.014,-2.623,-1.772,0.0,-1.723,-0.828,0.35,-4.5,0.392,1.383,-2.475,-0.421,0.227,1.015
1.55,0.082,4.205,-1.366,0.492,-2.628,0.279,-3.637,-1.753,-1.25,0.0,-1.412,-1.237,0.022,-3.501,0.05,0.649,-2.569,-0.967,0.022,0.355
1.457,-0.173,3.537,-1.903,0.643,-2.891,0.503,-4.023,-2.899,-1.239,0.0,-1.051,-0.681,-0.018,-2.379,0.138,0.586,-2.174,-0.355,0.056,0.281
1.549,0.047,4.49,-1.612,0.462,-3.051,0.302,-4.466,-2.248,-1.506,0.0,-1.576,-1.316,0.167,-3.554,0.066,0.686,-2.903,-1.005,0.081,0.522
1.487,0.22,4.492,-1.212,0.46,-2.914,0.57,-4.215,-2.319,-1.266,0.0,-1.388,-1.04,0.025,-3.294,0.071,0.547,-2.802,-0.763,0.205,0.195
1.371,-0.139,4.339,-1.404,0.469,-2.891,0.51,-3.767,-2.2,-1.512,0.0,-1.583,-0.806,0.079,-3.825,0.177,0.816,-2.377,-0.425,0.12,0.525
1.542,0.061,4.749,-1.193,0.579,-2.966,0.286,-3.886,-2.135,-1.392,0.0,-1.543,-0.549,0.32,-4.013,0.0,1.049,-1.991,-0.431,-0.002,0.845
1.055,0.108,3.846,-1.058,0.701,-2.77,0.388,-3.313,-1.347,-1.307,0.0,-1.703,-1.224,0.333,-3.94,0.135,1.389,-2.994,-0.781,0.218,1.352
1.368,-0.279,3.356,-1.929,0.482,-2.93,0.342,-4.236,-2.521,-1.42,0.0,-1.02,-1.27,0.112,-2.408,0.058,0.986,-2.602,-0.712,0.075,0.822
1.575,0.021,4.486,-1.315,0.559,-2.66,0.518,-3.874,-1.737,-1.368,0.0,-1.608,-1.29,0.187,-4.061,0.15,0.949,-2.764,-0.685,0.006,0.945
1.396,-0.301,4.284,-1.876,0.439,-2.64,0.344,-4.517,-2.615,-1.195,0.0,-1.154,-1.228,-0.236,-3.155,-0.062,0.991,-2.311,-0.543,-0.144,0.866
1.391,0.323,3.594,-0.981,0.642,-2.807,0.231,-2.78,-1.622,-1.234,0.0,-1.406,-0.773,0.551,-3.297,0.265,1.144,-2.502,-0.695,0.156,0.8
1.558,-0.001,4.318,-1.458,0.448,-3.114,0.41,-3.92,-2.632,-1.627,0.0,-1.252,-0.904,0.246,-3.217,0.138,1.007,-2.512,-0.716,0.283,0.787
1.384,-0.09,3.715,-2.068,0.632,-3.036,0.228,-4.027,-1.736,-1.471,0.0,-1.192,-1.799,-0.077,-2.771,0.221,0.466,-3.02,-1.112,0.249,0.304
1.446,0.199,4.134,-1.138,0.438,-2.875,0.382,-3.911,-1.81,-1.136,0.0,-1.583,-1.234,-0.125,-3.474,-0.04,0.876,-2.654,-1.011,0.0,1.23
1.307,0.021,3.915,-1.457,0.543,-2.71,0.359,-3.799,-2.145,-1.199,0.0,-1.244,-1.064,0.363,-3.493,0.132,1.246,-2.425,-0.827,0.011,0.963
1.644,-0.181,3.921,-1.492,0.736,-3.048,0.409,-3.537,-1.561,-1.373,0.0,-1.343,-1.439,0.274,-3.301,0.216,0.465,-2.511,-0.646,0.154,0.407
1.381,0.159,3.677,-1.404,0.52,-3.033,0.296,-3.748,-3.044,-1.447,0.0,-1.015,-0.505,0.134,-2.768,0.086,0.88,-2.279,-0.425,0.049,0.783
1.393,-0.209,3.783,-2.249,0.38,-3.399,0.247,-4.304,-2.15,-1.524,0.0,-1.076,-1.736,0.064,-2.59,0.098,0.71,-3.046,-0.876,0.288,0.508
1.518,-0.326,4.575,-1.52,0.368,-2.849,0.396,-3.869,-2.204,-1.499,0.0,-1.565,-0.878,0.034,-3.827,0.012,0.95,-1.957,-0.353,0.166,0.836
1.457,0.017,4.254,-1.364,0.311,-3.126,0.44,-3.683,-2.713,-1.315,0.0,-1.396,-0.423,0.101,-3.206,0.045,1.031,-2.089,-0.287,0.163,0.689
1.414,-0.035,3.46,-1.937,0.431,-3.026,0.373,-4.634,-3.041,-1.406,0.0,-0.86,-1.027,-0.038,-1.864,-0.114,0.624,-2.443,-0.565,0.068,0.359
1.354,-0.292,4.128,-1.591,0.411,-2.681,0.327,-3.714,-1.739,-1.234,0.0,-1.492,-1.344,-0.167,-3.383,-0.048,0.919,-2.47,-0.833,-0.016,0.75
1.441,-0.184,4.568,-1.187,0.604,-2.667,0.445,-3.844,-1.27,-1.304,0.0,-1.518,-1.686,0.136,-3.908,0.074,0.64,-2.667,-1.02,-0.084,0.558
1.569,-0.172,4.299,-1.534,0.39,-2.841,0.56,-3.981,-2.467,-1.344,0.0,-1.474,-0.917,0.032,-3.574,0.1,0.693,-2.744,-0.304,0.022,0.383
1.567,-0.239,4.865,-1.377,0.682,-2.957,0.438,-3.739,-2.586,-1.323,0.0,-1.564,-0.246,0.228,-3.719,-0.073,0.593,-1.625,0.071,0.374,0.105
1.39,-0.177,3.485,-1.635,0.442,-3.253,0.369,-3.41,-2.862,-1.62,0.0,-1.197,-0.352,0.265,-2.406,0.012,0.923,-1.676,-0.044,-0.012,0.66
1.518,-0.152,4.425,-1.573,0.774,-3.085,0.555,-4.296,-2.306,-1.294,0.0,-1.464,-1.07,-0.01,-3.718,0.164,0.862,-2.642,-0.635,0.004,0.78
1.511,-0.235,4.474,-1.518,0.375,-3.102,0.248,-3.969,-2.731,-1.466,0.0,-1.404,-0.162,0.267,-3.439,0.037,0.986,-1.778,0.206,0.091,0.571
1.444,-0.173,4.744,-1.008,0.482,-2.809,0.527,-3.467,-1.037,-1.279,0.0,-1.774,-1.45,0.12,-4.198,0.029,1.084,-2.795,-0.977,0.074,1.323
1.42,-0.309,4.155,-1.447,0.626,-2.958,0.32,-3.603,-1.397,-1.455,0.0,-1.575,-1.276,0.211,-3.548,0.102,0.94,-2.451,-0.378,-0.011,0.859
1.636,-0.231,3.872,-1.356,0.458,-2.772,0.359,-3.612,-3.008,-1.244,0.0,-1.272,0.283,0.128,-3.165,0.061,0.65,-0.837,0.502,0.244,0.416
1.612,0.094,4.384,-1.201,0.458,-3.218,0.491,-3.763,-1.901,-1.489,0.0,-1.596,-0.965,0.167,-3.466,0.078,0.621,-2.614,-0.394,0.074,0.453
1.654,-0.217,4.607,-1.372,0.273,-2.893,0.42,-3.509,-1.231,-1.373,0.0,-1.687,-1.629,0.104,-3.789,-0.063,0.549,-2.595,-0.816,0.011,0.68
1.832,-0.195,4.532,-1.502,0.623,-2.61,0.344,-4.101,-3.021,-1.31,0.0,-1.204,-0.493,0.029,-3.455,0.208,0.691,-2.182,-0.102,0.046,0.194
1.401,-0.181,5.192,-0.947,0.855,-2.857,0.414,-3.84,-1.971,-1.337,0.0,-1.57,-0.962,0.378,-4.75,0.328,1.159,-2.473,-0.635,-0.022,0.825
1.483,-0.118,4.458,-1.043,0.715,-2.913,0.48,-3.185,-1.645,-1.352,0.0,-1.547,-1.084,0.317,-3.998,0.341,0.701,-2.43,-0.478,0.207,0.466
1.749,-0.11,4.094,-1.365,0.577,-2.696,0.142,-3.581,-2.077,-1.167,0.0,-1.117,-1.004,0.196,-3.001,0.125,0.456,-2.189,-0.727,0.043,0.172
1.149,-0.293,3.799,-1.463,0.556,-2.741,0.552,-3.613,-1.342,-1.167,0.0,-1.568,-1.494,0.335,-3.614,0.178,1.17,-2.52,-0.636,0.008,1.026
1.558,-0.061,4.006,-1.324,0.634,-3.084,0.285,-3.33,-0.995,-1.349,0.0,-1.427,-1.714,0.36,-3.388,0.247,0.77,-2.98,-1.033,-0.038,0.714
1.42,0.033,4.622,-0.834,0.534,-2.662,0.731,-3.543,-1.167,-1.316,0.0,-1.821,-1.55,0.107,-4.466,0.046,0.877,-3.076,-1.125,0.187,1.074
1.697,0.128,4.219,-1.182,0.684,-2.769,0.314,-3.911,-2.431,-1.265,0.0,-1.409,-0.583,0.242,-3.474,0.111,1.032,-2.241,-0.52,-0.023,0.597
1.694,0.155,4.099,-1.152,0.532,-2.929,0.414,-3.333,-2.379,-1.462,0.0,-1.546,-0.106,0.238,-3.347,0.14,1.121,-1.799,0.049,0.144,0.584
1.452,0.125,3.915,-1.907,0.322,-2.865,0.405,-4.054,-1.219,-1.383,0.0,-1.118,-2.491,0.033,-2.781,0.127,0.377,-3.971,-1.373,0.335,0.64
1.681,0.455,4.26,-1.381,0.788,-3.096,0.449,-4.354,-2.256,-1.24,0.0,-1.322,-1.178,0.181,-3.634,0.362,0.902,-3.144,-1.243,0.106,0.732
1.505,-0.295,3.725,-2.106,0.67,-2.979,0.277,-4.329,-2.305,-1.45,0.0,-1.127,-1.617,-0.058,-2.624,0.034,0.718,-2.973,-0.903,-0.202,0.77
1.221,0.334,3.932,-1.033,0.717,-2.71,0.376,-3.442,-1.583,-1.337,0.0,-1.503,-1.29,0.292,-3.632,0.338,0.747,-2.909,-1.024,0.261,0.633
1.45,0.667,3.29,-1.355,0.551,-2.798,0.274,-3.606,-2.154,-1.362,0.0,-0.849,-1.341,0.17,-2.351,0.139,0.346,-3.114,-1.351,-0.041,0.136
1.407,-0.252,4.465,-1.193,0.452,-2.858,0.289,-3.556,-1.848,-1.247,0.0,-1.616,-0.712,0.009,-3.641,0.061,1.192,-1.797,-0.161,0.066,0.84
1.288,-0.017,3.884,-1.52,0.54,-3.326,0.567,-3.37,-1.907,-1.372,0.0,-1.376,-1.155,0.153,-3.15,0.233,0.794,-2.606,-0.686,0.071,0.425
1.305,-0.027,4.201,-1.19,0.479,-2.944,0.506,-4.071,-2.317,-1.434,0.0,-1.658,-0.607,0.073,-3.785,0.017,1.253,-2.208,-0.075,0.138,1.044
1.62,-0.29,4.054,-1.712,0.572,-2.882,0.52,-4.132,-2.016,-1.256,0.0,-1.162,-1.716,0.383,-3.04,0.177,0.56,-2.795,-0.946,0.004,0.525
1.58,0.023,4.107,-1.458,0.652,-2.657,0.474,-4.158,-2.585,-1.395,0.0,-1.45,-0.745,0.064,-3.779,0.167,0.984,-2.457,-0.494,0.132,0.607
1.424,-0.225,4.407,-1.543,0.7,-3.169,0.417,-3.511,-1.277,-1.557,0.0,-1.469,-1.911,-0.009,-3.452,0.099,0.556,-3.057,-0.842,-0.014,0.539
1.553,-0.253,4.727,-1.628,0.504,-2.753,0.29,-4.029,-1.899,-1.258,0.0,-1.475,-1.4,0.29,-3.668,0.042,0.282,-2.412,-0.73,0.026,0.166
1.493,-0.306,4.562,-1.619,0.595,-2.964,0.568,-4.563,-3.085,-1.444,0.0,-1.488,-0.49,0.318,-3.866,0.136,1.211,-2.037,0.05,-0.018,0.919
1.58,-0.181,4.674,-1.495,0.414,-2.9,0.419,-3.773,-0.981,-1.164,0.0,-1.614,-1.988,0.153,-3.912,0.083,0.69,-3.049,-1.18,0.103,0.538
1.81,-0.04,4.581,-1.399,0.331,-2.757,0.175,-3.751,-1.887,-1.375,0.0,-1.523,-0.925,-0.064,-3.556,0.028,0.67,-2.036,-0.712,0.062,0.386
1.224,-0.088,4.323,-0.964,0.431,-2.601,0.498,-3.758,-3.024,-1.311,0.0,-1.781,0.659,0.226,-4.039,-0.029,1.475,-0.936,0.729,0.051,0.979
1.434,-0.192,4.538,-1.096,0.671,-2.997,0.708,-3.638,-2.243,-1.404,0.0,-1.856,-0.248,0.233,-4.121,0.172,1.212,-1.891,0.007,0.104,1.003
1.458,0.061,3.887,-1.671,0.653,-2.576,0.236,-3.987,-1.776,-1.289,0.0,-0.993,-1.926,0.065,-2.723,-0.037,0.118,-3.233,-1.357,0.096,0.168
1.367,-0.284,3.443,-1.783,0.362,-2.959,0.419,-3.789,-2.252,-1.509,0.0,-0.907,-1.4,0.114,-2.34,0.128,0.435,-2.761,-0.739,0.1,0.378
1.311,0.216,3.705,-1.111,0.489,-2.749,0.431,-3.735,-2.322,-1.447,0.0,-1.353,-1.03,0.275,-3.388,0.375,0.943,-2.812,-0.792,-0.086,0.497
1.71,0.028,3.662,-1.613,0.547,-2.991,0.32,-3.918,-2.549,-1.372,0.0,-1.387,-0.486,0.292,-3.067,0.137,1.051,-1.987,-0.133,0.232,0.664
1.348,-0.315,4.36,-1.438,0.315,-2.744,0.459,-3.749,-2.151,-1.106,0.0,-1.56,-0.554,0.007,-3.795,0.031,1.082,-1.783,0.069,0.092,0.923
1.762,-0.255,4.352,-1.553,0.36,-2.817,0.429,-3.871,-1.309,-1.275,0.0,-1.496,-1.756,0.217,-3.455,0.028,0.392,-2.965,-0.762,0.144,0.489
1.352,-0.176,3.962,-1.667,0.306,-2.797,0.467,-4.346,-2.52,-1.281,0.0,-1.176,-1.404,0.011,-3.338,0.122,0.764,-3.022,-0.762,0.111,0.475
1.764,0.0,4.497,-1.297,0.307,-3.053,0.246,-3.749,-1.365,-1.337,0.0,-1.46,-1.666,0.04,-3.742,0.087,0.702,-3.104,-1.093,0.113,0.635
1.396,0.234,4.008,-1.207,0.662,-3.212,0.32,-3.141,-1.467,-1.517,0.0,-1.35,-1.456,0.196,-3.367,0.186,0.803,-2.679,-1.296,0.045,0.665
1.634,0.223,3.937,-1.216,0.747,-2.661,0.216,-4.196,-2.057,-1.163,0.0,-1.512,-0.989,0.267,-3.622,0.272,1.088,-2.732,-0.811,0.115,0.902
1.461,0.078,3.988,-1.658,0.378,-3.116,0.588,-3.766,-2.052,-1.441,0.0,-1.237,-1.211,0.001,-2.688,0.032,0.53,-2.87,-0.749,0.119,0.226
1.615,-0.197,4.671,-1.725,0.447,-3.114,0.255,-3.797,-0.543,-1.546,0.0,-1.375,-2.696,0.122,-3.526,0.087,0.172,-3.39,-1.38,0.169,0.423
1.587,-0.147,4.609,-1.162,0.486,-2.72,0.477,-3.506,-1.205,-1.214,0.0,-1.497,-1.627,-0.059,-3.885,0.005,0.522,-2.824,-1.005,0.138,0.372
1.5,0.255,3.365,-1.637,0.671,-2.997,0.294,-3.802,-1.862,-1.407,0.0,-1.069,-2.003,0.249,-2.306,0.143,0.209,-3.634,-1.37,0.281,0.16
