Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y,x17,x18,x19,x20
750,0.229,-0.573,1.499,-0.019,0.783,0.651,-0.118,0.909,4.073,0.031,0.296,0.844,0.747,-0.585,0.824,2.306,0.0,0.645,-0.641,-1.133,0.154
751,0.542,-0.405,1.436,-0.277,0.437,0.462,-0.897,0.866,3.017,-0.196,0.398,1.059,0.636,-0.35,0.678,2.012,0.0,0.503,-1.317,-0.846,0.628
752,0.552,-0.378,1.589,-0.308,0.574,0.563,-0.479,1.079,3.529,-0.098,0.409,1.391,0.784,-0.484,0.523,2.115,0.0,0.527,-0.956,-1.126,0.329
753,0.44,-0.491,1.527,-0.139,0.546,0.621,-0.17,0.937,3.852,-0.124,0.068,0.939,0.701,-0.616,0.474,2.518,0.0,0.778,-1.314,-1.061,0.307
754,0.471,-0.375,1.325,-0.045,0.597,0.849,-0.321,1.008,3.477,0.141,0.391,0.872,0.649,-0.31,0.667,2.095,0.0,0.352,-1.096,-0.984,0.385
755,0.725,-0.582,1.304,-0.08,0.714,0.918,0.312,1.123,3.143,0.276,-0.011,1.054,0.728,-0.944,0.793,1.833,0.0,0.574,-0.437,-0.742,-0.077
756,0.141,-0.306,1.37,-0.31,0.594,0.508,-0.175,0.931,3.698,0.01,0.44,0.871,0.781,-0.483,0.796,2.37,0.0,0.577,-0.739,-1.392,0.094
757,-0.002,-0.456,1.138,-0.12,0.752,0.978,0.186,0.994,4.214,0.498,0.578,0.664,0.676,-0.01,0.663,2.522,0.0,0.514,-0.719,-1.224,0.095
758,0.645,-0.522,0.972,-0.157,0.77,0.663,0.284,0.933,3.421,0.122,0.487,0.885,0.507,-0.263,0.757,1.764,0.0,0.736,-0.654,-0.988,0.048
759,0.779,-0.729,1.323,-0.154,0.707,0.427,0.02,1.204,3.552,0.07,0.253,1.044,0.576,-0.9,0.728,1.936,0.0,0.87,-0.653,-1.26,0.08
760,0.552,-0.228,1.551,0.043,0.47,0.485,-0.149,1.035,3.746,-0.024,0.192,1.052,0.672,-0.27,0.727,2.483,0.0,0.634,-1.249,-1.213,0.369
761,0.437,-0.421,1.487,-0.105,0.686,0.408,0.071,0.902,3.585,0.031,0.246,0.755,0.756,-0.785,0.468,2.304,0.0,0.828,-0.581,-0.959,-0.213
762,0.669,-0.298,1.205,0.079,0.567,0.552,-0.165,1.0,3.503,-0.074,0.349,0.917,0.674,-0.418,0.725,2.144,0.0,0.668,-1.026,-1.065,0.258
763,0.336,-0.588,1.425,-0.372,0.541,0.632,-0.543,0.99,3.518,-0.024,0.365,0.978,0.742,-0.45,0.589,2.274,0.0,0.737,-1.002,-0.838,0.547
764,0.286,-0.434,1.317,-0.338,0.45,0.809,-0.274,1.12,3.613,0.191,0.261,0.954,0.618,-0.153,0.754,2.371,0.0,0.597,-1.224,-1.145,0.382
765,0.325,-0.437,1.335,-0.401,0.229,0.284,-0.391,1.016,3.555,-0.291,0.571,1.016,0.648,-0.221,0.763,2.547,0.0,0.928,-1.807,-1.123,0.619
766,0.2,-0.386,1.314,-0.208,0.54,0.414,-0.49,0.901,3.169,-0.149,0.403,1.166,0.711,-0.286,0.849,2.145,0.0,0.549,-1.29,-0.93,0.484
767,0.572,-0.324,1.235,-0.165,0.552,0.392,-0.702,0.934,2.979,-0.335,0.166,1.065,0.598,-0.291,0.721,2.011,0.0,0.709,-1.328,-0.775,0.62
768,0.369,-0.433,1.399,-0.253,0.762,0.576,-0.146,0.962,3.65,0.07,0.414,1.074,0.556,-0.317,0.891,2.125,0.0,0.448,-0.618,-1.046,0.199
769,0.055,-0.417,1.268,-0.285,0.623,0.559,-0.182,0.884,3.757,0.091,0.226,0.8,0.933,-0.095,0.659,2.217,0.0,0.53,-0.846,-0.989,0.423
770,0.807,-0.564,1.322,-0.068,0.812,0.454,-0.208,1.111,3.468,0.021,-0.025,0.928,0.596,-0.804,0.686,1.949,0.0,0.687,-0.626,-0.857,0.131
771,0.503,-0.447,1.187,0.022,0.455,0.549,-0.457,0.978,3.369,0.051,0.313,0.647,0.488,-0.104,0.722,2.039,0.0,0.638,-1.05,-1.097,0.448
772,0.005,-0.561,1.253,-0.015,0.646,0.672,0.019,0.895,4.107,0.232,-0.069,0.99,0.89,-0.868,0.626,2.613,0.0,0.412,-0.806,-1.021,0.185
773,0.517,-0.678,1.448,-0.181,0.435,0.497,-0.569,1.161,3.492,-0.286,0.224,1.185,0.767,-0.763,0.454,2.133,0.0,0.463,-1.032,-1.1,0.475
774,0.312,-0.348,1.345,-0.072,0.682,0.573,-0.394,1.09,3.523,0.001,0.196,1.0,0.734,-0.262,0.863,2.145,0.0,0.431,-0.932,-1.166,0.499
775,-0.051,-0.271,1.3,-0.068,0.515,0.808,-0.348,1.036,3.872,0.217,0.111,1.047,0.808,-0.485,0.599,2.609,0.0,0.322,-1.0,-1.015,0.27
776,0.453,-0.537,1.302,-0.093,0.821,0.612,-0.098,1.088,3.597,0.019,-0.08,0.865,0.859,-0.725,0.767,2.013,0.0,0.658,-0.561,-0.916,0.167
777,0.518,-0.328,1.327,0.021,0.471,0.362,-0.621,1.023,3.206,-0.243,0.052,1.21,0.874,-0.374,0.874,1.913,0.0,0.69,-1.592,-1.183,0.704
778,0.456,-0.364,1.252,-0.048,0.51,0.621,-0.282,1.15,3.343,0.135,0.302,1.108,0.527,-0.287,0.724,2.173,0.0,0.706,-1.234,-0.872,0.245
779,0.286,-0.472,1.363,-0.398,0.345,0.404,-0.956,0.831,3.39,-0.338,0.748,1.263,0.625,-0.354,0.432,2.273,0.0,0.809,-1.385,-1.003,0.57
780,0.256,-0.623,1.361,-0.034,0.874,0.586,0.204,0.849,3.38,-0.005,0.116,0.675,0.903,-0.77,0.708,1.836,0.0,0.745,-0.536,-0.861,0.225
781,0.406,-0.437,1.056,0.002,0.704,0.289,-0.015,0.872,3.709,0.094,0.217,0.897,0.731,-0.637,0.512,2.309,0.0,0.95,-0.546,-0.967,-0.041
782,0.668,-0.536,1.383,-0.052,0.66,0.542,0.089,0.972,3.438,-0.068,0.175,0.866,0.639,-0.66,0.744,2.05,0.0,0.609,-0.77,-0.878,0.089
783,0.259,-0.408,1.402,0.009,0.862,0.636,-0.39,1.031,3.356,0.131,0.009,0.995,0.876,-0.332,0.724,1.983,0.0,0.509,-0.924,-0.904,0.39
784,0.327,-0.625,1.227,0.099,0.698,0.894,-0.1,0.916,3.731,0.101,0.154,1.066,0.74,-0.768,0.711,2.349,0.0,0.496,-0.713,-0.877,0.21
785,0.356,-0.37,1.366,-0.048,0.682,0.65,0.016,1.058,3.917,0.125,0.337,0.958,0.504,-0.533,0.791,2.399,0.0,0.652,-0.858,-1.083,0.024
786,0.463,-0.499,1.115,-0.187,0.639,0.508,-0.488,0.92,3.356,0.003,0.391,1.028,0.644,-0.452,0.646,1.915,0.0,0.561,-0.892,-0.88,0.316
787,0.587,-0.65,1.33,-0.321,0.765,0.694,0.129,0.969,3.438,0.132,0.596,0.657,0.495,-0.335,0.612,1.93,0.0,0.751,-0.461,-0.936,-0.042
788,0.345,-0.6,1.428,-0.146,0.534,0.492,-0.052,1.02,3.191,0.053,0.135,0.995,0.689,-0.522,0.423,1.851,0.0,0.745,-0.789,-0.995,0.18
789,0.53,-0.485,1.235,-0.147,0.518,0.447,-0.454,0.922,3.318,-0.203,0.205,1.113,0.699,-0.61,0.522,1.878,0.0,0.504,-0.813,-1.164,0.35
790,0.04,-0.303,1.806,-0.036,0.722,0.278,-0.096,0.912,3.974,-0.142,0.26,1.007,0.679,-0.7,0.836,2.551,0.0,0.628,-0.731,-1.157,-0.063
791,0.36,-0.473,1.175,0.1,0.717,0.713,-0.104,0.939,3.533,0.217,0.202,0.785,0.741,-0.477,0.742,1.967,0.0,0.662,-0.78,-1.012,0.162
792,0.29,-0.555,1.197,-0.285,0.525,0.639,-0.534,1.028,3.369,-0.24,0.479,1.395,0.746,-0.672,0.816,2.233,0.0,0.567,-1.393,-0.868,0.616
793,0.769,-0.556,1.304,-0.152,0.785,0.595,-0.063,1.033,3.625,-0.022,0.266,0.96,0.698,-0.69,0.869,1.969,0.0,0.65,-0.576,-1.023,0.098
794,0.031,-0.251,1.625,-0.132,0.442,0.856,0.077,1.121,4.04,0.169,0.364,1.232,0.743,-0.559,0.499,2.817,0.0,0.365,-0.985,-1.335,0.05
795,0.144,-0.318,1.621,-0.128,0.255,0.51,-0.658,1.044,3.61,-0.191,0.047,1.147,0.803,-0.478,0.612,2.805,0.0,0.78,-1.925,-0.792,0.486
796,0.353,-0.35,1.175,-0.228,0.708,0.528,-0.501,0.841,3.34,0.005,0.342,0.917,0.616,-0.047,0.734,1.906,0.0,0.923,-1.211,-1.213,0.563
797,0.212,-0.462,1.342,-0.065,0.803,0.815,-0.177,0.916,3.356,0.105,0.197,0.852,0.886,-0.446,0.57,1.848,0.0,0.301,-0.545,-0.871,0.163
798,0.385,-0.494,1.4,-0.161,0.521,0.578,-0.153,0.702,3.402,0.042,0.424,0.916,0.732,-0.491,0.47,2.349,0.0,0.852,-1.264,-0.74,0.193
799,0.537,-0.42,1.247,-0.255,0.577,0.549,-0.364,1.084,3.32,-0.113,0.271,1.175,0.663,-0.506,0.795,2.326,0.0,0.558,-1.354,-0.915,0.472
800,0.311,-0.507,1.227,-0.026,0.498,0.496,-0.038,0.872,3.915,0.05,0.237,0.641,0.627,-0.496,0.298,2.493,0.0,0.828,-1.292,-1.115,0.219
801,0.518,-0.467,1.031,0.084,0.675,0.577,-0.496,1.066,3.025,0.027,0.029,0.953,0.728,-0.384,0.832,1.673,0.0,0.622,-1.26,-0.917,0.605
802,0.294,-0.103,1.334,-0.278,0.37,0.546,-0.393,0.778,3.051,-0.059,0.427,0.819,0.585,-0.058,0.726,2.338,0.0,0.506,-1.489,-0.725,0.347
803,0.364,-0.609,1.62,-0.029,0.8,0.461,-0.137,0.891,4.035,0.057,-0.217,0.82,0.845,-1.013,0.589,2.531,0.0,0.662,-0.693,-1.111,0.011
804,0.01,-0.561,1.235,-0.046,0.629,0.672,-0.119,0.921,3.356,0.078,0.23,1.019,0.631,-0.639,0.413,2.132,0.0,0.282,-0.751,-0.971,0.23
805,0.776,-0.349,1.29,0.126,0.524,0.375,-0.882,0.984,3.092,-0.198,0.286,1.254,0.499,-0.517,0.626,2.076,0.0,0.698,-1.449,-0.802,0.6
806,0.548,-0.658,1.112,-0.165,0.733,0.358,-0.405,1.055,3.42,0.049,0.152,1.101,0.825,-0.943,0.767,1.866,0.0,0.43,-0.519,-1.009,0.192
807,0.272,-0.402,1.542,-0.099,0.261,0.628,-0.118,1.002,3.914,-0.021,0.274,1.245,0.861,-0.844,0.33,2.544,0.0,0.52,-1.031,-1.191,0.067
808,0.239,-0.47,1.143,0.071,0.759,0.775,0.208,0.8,3.883,0.173,0.004,0.527,0.858,-0.344,0.674,1.956,0.0,0.4,-0.22,-1.228,-0.077
809,0.043,-0.473,1.284,0.026,0.245,0.606,-0.466,1.073,3.435,0.03,0.041,1.241,0.873,-0.453,0.508,2.226,0.0,0.426,-1.307,-1.037,0.562
810,0.35,-0.582,1.345,-0.088,0.703,0.621,-0.401,1.012,3.711,-0.151,0.234,1.168,0.774,-0.726,0.793,2.513,0.0,0.541,-1.079,-1.03,0.439
811,0.42,-0.49,1.259,-0.149,0.705,0.719,0.398,1.0,3.83,0.313,0.149,0.861,0.822,-0.616,0.726,2.193,0.0,0.755,-0.777,-1.064,-0.123
812,0.163,-0.465,1.168,-0.109,0.492,0.387,-0.294,0.856,3.707,0.133,0.198,0.794,0.7,-0.44,0.454,2.419,0.0,0.794,-1.205,-0.932,0.162
813,0.625,-0.683,1.119,0.084,1.082,0.564,0.304,0.976,3.291,0.155,0.227,0.739,0.51,-0.761,0.88,1.619,0.0,0.624,0.043,-0.835,-0.242
814,0.183,-0.364,1.302,-0.043,0.303,0.513,-0.547,0.963,3.459,-0.169,0.041,1.029,0.863,-0.379,0.656,2.433,0.0,0.672,-1.451,-0.956,0.524
815,0.229,-0.47,1.116,-0.145,0.838,0.678,0.068,0.817,3.56,0.189,0.353,0.257,0.842,-0.019,0.723,1.955,0.0,0.48,-0.545,-0.905,0.094
816,0.496,-0.503,1.039,0.069,0.308,0.737,-0.204,1.007,3.058,0.088,0.141,1.04,0.526,-0.337,0.568,1.906,0.0,0.612,-1.514,-0.776,0.43
817,0.575,-0.502,0.896,0.054,0.602,0.506,-0.471,0.978,3.378,-0.106,0.028,0.867,0.668,-0.286,0.693,1.853,0.0,0.891,-1.301,-1.187,0.486
818,0.602,-0.505,1.284,-0.116,0.802,0.847,0.153,0.954,3.137,0.093,0.246,0.75,0.756,-0.653,0.686,1.706,0.0,0.383,-0.38,-0.698,0.094
819,0.246,-0.406,1.326,0.214,0.668,0.562,-0.307,0.849,3.533,-0.044,0.027,0.799,0.756,-0.398,0.856,1.952,0.0,0.633,-0.832,-1.102,0.3
820,0.34,-0.31,1.54,0.192,0.712,0.806,-0.101,0.943,3.496,0.18,-0.06,0.86,0.782,-0.405,0.866,2.049,0.0,0.44,-0.957,-0.916,0.21
821,0.642,-0.315,1.072,-0.293,0.408,0.176,-0.905,0.917,2.917,-0.173,0.787,0.763,0.506,0.019,0.571,1.95,0.0,0.914,-1.525,-0.971,0.782
822,0.581,-0.262,1.16,-0.058,0.639,0.474,-0.279,0.981,3.526,-0.107,0.323,0.918,0.815,-0.113,0.564,1.973,0.0,0.699,-1.102,-1.008,0.445
823,0.839,-0.689,1.048,-0.057,0.43,0.525,0.16,0.919,3.046,0.146,0.332,0.888,0.469,-0.817,0.543,1.649,0.0,0.994,-0.87,-0.815,-0.086
824,0.435,-0.581,1.23,-0.21,0.664,0.665,-0.135,0.989,3.477,0.126,0.13,0.905,0.84,-0.516,0.887,2.055,0.0,0.527,-0.945,-0.81,0.239
825,0.111,-0.481,1.238,-0.119,0.73,0.711,0.139,0.932,4.14,0.223,0.386,0.853,0.782,-0.415,0.727,2.54,0.0,0.629,-0.958,-1.181,0.077
826,0.585,-0.485,1.349,-0.087,0.785,0.679,-0.052,1.188,4.039,0.133,0.181,1.106,0.712,-0.495,0.766,2.065,0.0,0.597,-0.654,-1.419,0.191
827,0.37,-0.433,1.293,-0.204,0.609,0.66,-0.732,1.03,3.315,-0.109,0.612,1.531,0.508,-0.348,0.53,1.994,0.0,0.479,-1.333,-1.02,0.56
828,0.538,-0.508,1.248,-0.035,0.366,0.473,-0.095,1.007,3.179,-0.018,0.015,1.002,0.749,-0.635,0.534,1.982,0.0,0.623,-1.291,-0.774,0.232
829,0.382,-0.462,1.343,-0.137,0.694,0.483,-0.153,1.028,3.456,-0.072,0.092,1.099,0.87,-0.617,0.693,2.112,0.0,0.56,-0.996,-1.096,0.253
830,0.355,-0.545,1.283,-0.038,0.619,0.409,0.023,0.85,3.554,0.027,0.06,0.851,0.71,-0.587,0.447,2.103,0.0,0.614,-0.753,-1.041,0.145
831,0.182,-0.387,1.298,-0.124,0.505,0.411,-0.342,0.812,3.629,-0.074,0.398,0.997,0.822,-0.344,0.51,2.348,0.0,0.699,-1.238,-1.003,0.332
832,0.625,-0.24,1.212,-0.028,0.173,0.454,-1.079,1.285,2.885,-0.302,0.364,1.359,0.637,-0.114,0.537,2.023,0.0,0.629,-1.979,-0.846,0.959
833,0.671,-0.39,1.439,-0.064,0.735,0.745,0.098,1.145,3.511,0.205,0.069,1.083,0.688,-0.836,0.655,2.046,0.0,0.539,-0.416,-1.168,-0.154
834,0.045,-0.4,1.271,-0.138,0.393,0.723,-0.254,0.778,3.519,0.033,0.569,0.905,0.654,-0.081,0.699,2.501,0.0,0.51,-1.406,-1.011,0.413
835,0.477,-0.358,1.197,-0.266,0.478,0.731,-0.176,1.05,2.496,0.104,0.282,1.07,0.683,-0.31,0.627,1.871,0.0,0.597,-1.122,-0.619,0.249
836,0.302,-0.302,1.272,-0.282,0.473,0.549,-0.808,0.881,3.315,-0.205,0.342,1.098,0.72,-0.053,0.834,2.413,0.0,0.416,-1.42,-0.817,0.639
837,0.122,-0.362,1.232,-0.093,0.44,0.549,-0.6,0.867,2.864,-0.11,0.361,1.145,0.592,-0.269,0.571,2.237,0.0,0.497,-1.745,-0.585,0.605
838,0.304,-0.304,1.094,-0.174,0.392,0.417,-0.72,0.829,3.396,-0.417,0.099,1.247,0.846,-0.203,0.773,2.114,0.0,0.679,-1.678,-0.98,0.723
839,0.463,-0.534,1.375,-0.095,0.6,0.354,-0.556,0.884,3.593,-0.258,0.191,1.007,0.643,-0.679,0.686,2.093,0.0,0.654,-1.132,-1.115,0.524
840,-0.126,-0.332,1.409,-0.159,0.488,0.74,0.21,1.088,4.121,0.299,0.148,0.881,0.833,-0.694,0.709,2.891,0.0,0.418,-0.839,-1.077,-0.128
841,0.422,-0.3,1.532,-0.176,0.53,0.619,-0.272,0.959,3.486,-0.062,0.159,1.118,0.744,-0.638,0.774,2.602,0.0,0.738,-1.264,-0.927,0.289
842,0.57,-0.42,1.188,-0.418,0.519,0.67,-0.746,1.106,3.209,0.012,0.296,1.405,0.783,-0.144,0.756,2.035,0.0,0.318,-1.308,-0.741,0.656
843,0.522,-0.479,1.462,-0.222,0.639,0.624,-0.355,1.131,3.518,-0.095,0.306,1.074,0.812,-0.593,0.762,2.358,0.0,0.615,-1.088,-1.048,0.352
844,0.181,-0.41,1.241,-0.321,0.678,0.745,-0.028,1.085,3.657,0.299,0.28,0.879,0.704,-0.125,0.709,2.149,0.0,0.442,-0.638,-1.143,0.278
845,0.641,-0.645,1.309,-0.277,0.738,0.422,-0.259,0.962,3.345,-0.163,0.206,1.085,0.819,-0.483,0.555,1.801,0.0,0.452,-0.817,-0.91,0.618
846,0.615,-0.333,1.047,-0.178,0.768,0.454,-0.371,1.122,3.4,-0.173,0.37,1.201,0.661,-0.252,0.977,2.18,0.0,0.778,-1.179,-1.013,0.499
847,0.304,-0.492,1.318,-0.045,0.484,0.819,-0.357,1.193,3.844,0.126,0.164,1.298,0.674,-0.608,0.616,2.547,0.0,0.538,-1.308,-0.958,0.298
848,0.414,-0.402,0.979,-0.076,0.505,0.447,-0.601,1.024,3.061,-0.037,0.281,0.921,0.706,-0.219,0.64,1.986,0.0,0.739,-1.403,-0.769,0.62
849,0.418,-0.329,1.552,0.027,0.455,0.667,0.277,1.038,3.425,0.16,-0.078,0.798,0.639,-0.641,0.58,2.194,0.0,0.699,-0.899,-1.035,0.013
850,0.154,-0.267,1.494,0.017,0.421,0.658,-0.063,0.966,3.786,0.076,0.206,0.93,0.658,-0.608,0.613,2.609,0.0,0.521,-1.027,-1.161,0.154
851,-0.241,-0.381,1.582,0.186,0.777,0.64,0.185,0.976,4.335,0.09,0.002,0.919,0.916,-0.717,0.621,2.786,0.0,0.505,-0.494,-1.217,-0.055
852,0.486,-0.37,1.3,-0.107,0.681,0.709,-0.289,1.042,3.375,0.034,0.347,1.032,0.737,-0.463,0.73,1.964,0.0,0.718,-1.108,-0.948,0.375
853,0.427,-0.336,1.364,-0.437,0.375,0.502,-0.701,1.003,3.27,-0.127,0.42,1.083,0.671,-0.169,0.679,2.193,0.0,0.779,-1.444,-0.957,0.687
854,0.156,-0.321,1.332,-0.304,0.607,0.67,-0.041,0.862,2.998,0.19,0.46,0.851,0.758,-0.112,0.857,2.081,0.0,0.494,-0.845,-0.619,0.059
855,0.214,-0.529,1.197,-0.097,0.807,0.563,0.098,0.828,3.306,0.132,0.252,0.564,0.716,-0.398,0.835,1.727,0.0,0.53,-0.215,-0.997,-0.046
856,0.608,-0.453,1.45,0.007,0.629,0.497,-0.191,1.001,3.535,-0.128,0.064,0.958,0.733,-0.515,0.679,2.116,0.0,0.806,-1.013,-1.096,0.251
857,0.34,-0.483,1.123,-0.017,0.302,0.727,-0.485,0.871,3.565,-0.028,0.427,0.867,0.598,-0.301,0.614,2.326,0.0,0.647,-1.551,-1.128,0.437
858,-0.155,-0.533,1.303,-0.181,0.793,0.921,0.518,0.887,3.957,0.362,0.208,0.738,0.721,-0.543,0.617,2.639,0.0,0.48,-0.534,-1.013,-0.137
859,0.039,-0.397,1.477,-0.141,0.518,0.5,-0.228,0.939,3.872,-0.018,0.466,0.977,0.753,-0.423,0.665,2.548,0.0,0.555,-0.739,-1.066,0.067
860,0.136,-0.289,1.103,-0.175,0.454,0.391,-0.437,0.813,3.496,-0.093,0.229,0.991,0.909,-0.361,0.64,2.37,0.0,0.73,-1.501,-1.003,0.501
861,0.235,-0.614,1.386,-0.092,0.678,0.848,-0.059,0.867,3.642,0.17,0.162,1.051,0.53,-0.543,0.491,2.321,0.0,0.536,-0.846,-0.884,0.211
862,0.227,-0.677,1.298,-0.106,0.673,0.669,0.257,1.066,4.249,0.16,0.146,1.016,0.987,-0.656,0.762,2.344,0.0,0.643,-0.535,-1.307,-0.021
863,0.367,-0.469,1.094,-0.112,0.541,0.398,-0.609,0.919,3.159,-0.116,0.24,1.051,0.764,-0.161,1.007,1.564,0.0,0.589,-1.129,-1.033,0.569
864,0.402,-0.351,1.091,-0.216,0.14,0.582,-0.498,0.92,2.926,-0.037,0.538,1.015,0.617,-0.134,0.65,1.942,0.0,0.599,-1.659,-0.685,0.687
865,0.401,-0.498,1.303,-0.22,0.603,0.442,-0.098,1.007,3.662,0.117,0.254,1.383,0.748,-0.664,0.598,2.251,0.0,0.896,-0.899,-1.19,0.171
866,-0.029,-0.135,1.313,-0.081,0.294,0.402,-0.713,1.029,3.474,-0.255,0.132,1.373,0.778,-0.58,0.612,2.695,0.0,0.372,-1.498,-1.023,0.602
867,0.649,-0.502,1.261,-0.201,0.738,0.394,-0.429,0.86,3.528,-0.178,0.521,1.345,0.448,-0.488,0.64,2.339,0.0,0.863,-1.023,-0.987,0.311
868,0.581,-0.595,1.486,-0.291,0.667,0.562,-0.156,1.029,3.833,0.097,0.063,1.233,0.949,-0.535,0.646,2.117,0.0,0.505,-0.569,-1.343,0.228
869,0.156,-0.271,1.29,0.005,0.521,0.62,-0.017,1.026,3.917,0.015,0.169,0.631,0.867,-0.178,0.51,2.569,0.0,0.678,-1.094,-1.02,0.263
870,0.287,-0.612,1.31,-0.45,0.509,0.414,-0.392,0.916,3.515,-0.131,0.305,1.373,0.726,-0.767,0.542,2.142,0.0,0.735,-1.239,-1.102,0.545
871,0.337,-0.326,1.382,-0.23,0.488,0.603,-0.319,1.031,3.521,0.099,0.418,1.007,0.575,-0.299,0.786,2.189,0.0,0.532,-1.174,-0.945,0.28
872,0.273,-0.292,1.146,-0.316,0.385,0.686,0.028,0.806,3.243,0.131,0.226,0.927,0.672,-0.307,0.445,2.005,0.0,0.517,-0.911,-0.912,0.184
873,0.788,-0.437,1.349,-0.23,0.698,0.524,-0.145,1.258,3.637,-0.118,0.437,1.09,0.734,-0.54,0.782,2.157,0.0,0.528,-0.486,-1.003,0.259
874,0.083,-0.657,1.298,-0.354,0.536,0.748,-0.136,0.964,3.97,0.057,0.421,1.218,0.757,-0.714,0.605,2.422,0.0,0.382,-0.726,-1.057,0.095
875,0.564,-0.577,1.389,-0.232,0.488,0.45,-0.344,0.933,3.073,-0.117,0.431,0.96,0.583,-0.558,0.805,1.694,0.0,0.741,-0.622,-0.868,0.27
876,0.18,-0.46,1.357,-0.186,0.761,0.701,-0.198,0.776,3.688,-0.191,0.459,1.156,0.628,-0.643,0.636,2.447,0.0,0.509,-0.992,-0.882,0.134
877,0.412,-0.271,1.52,-0.069,0.746,0.741,0.057,1.116,3.648,0.127,0.132,0.806,0.723,-0.581,0.668,2.197,0.0,0.366,-0.508,-0.988,-0.053
878,0.197,-0.699,1.507,-0.088,0.691,0.845,-0.075,0.971,4.038,0.034,0.028,1.037,0.643,-0.799,0.429,2.306,0.0,0.559,-0.58,-1.16,0.255
879,0.511,-0.664,1.589,-0.074,0.694,0.66,-0.221,1.096,3.844,-0.154,0.033,1.147,0.744,-0.994,0.564,2.485,0.0,0.581,-0.862,-0.932,0.232
880,0.372,-0.433,1.284,-0.235,0.498,0.523,-0.455,1.114,3.565,-0.055,0.585,1.222,0.372,-0.522,0.677,2.501,0.0,0.732,-1.097,-1.022,0.267
881,0.144,-0.52,1.43,-0.135,0.65,0.192,-0.4,0.865,3.839,-0.035,0.261,0.972,0.751,-0.642,0.638,2.44,0.0,0.489,-0.741,-1.01,0.227
882,0.428,-0.499,1.115,-0.171,0.649,0.661,-0.16,1.064,3.451,0.165,0.318,1.013,0.834,-0.357,0.793,2.119,0.0,0.65,-1.075,-0.934,0.283
883,0.282,-0.302,1.239,-0.168,0.315,0.557,-0.462,0.9,3.535,-0.032,0.649,1.161,0.579,-0.161,0.547,2.72,0.0,0.776,-1.905,-0.846,0.466
884,0.635,-0.435,1.261,0.024,0.862,0.438,-0.366,0.962,3.795,-0.188,0.242,0.909,0.634,-0.472,0.944,2.376,0.0,0.711,-0.974,-1.076,0.403
885,0.004,-0.152,1.527,-0.188,0.52,0.858,0.115,1.096,3.631,0.24,0.368,0.937,0.861,-0.498,0.477,2.713,0.0,0.63,-1.284,-1.075,0.088
886,0.45,-0.226,1.364,0.109,0.524,0.802,0.055,1.103,3.847,0.077,0.301,0.666,0.696,-0.46,0.685,2.429,0.0,0.777,-0.885,-0.995,0.034
887,0.695,-0.544,1.274,-0.22,1.058,0.888,0.236,1.166,3.687,0.166,0.465,0.811,0.716,-0.238,0.897,1.664,0.0,0.464,0.035,-1.041,-0.087
888,-0.058,-0.223,0.995,-0.114,0.601,0.637,-0.28,0.825,3.373,-0.113,0.438,0.791,0.709,-0.272,0.64,2.163,0.0,0.545,-0.999,-0.851,0.22
889,0.635,-0.501,1.205,0.052,0.631,0.576,-0.176,1.042,3.799,0.173,0.273,0.774,0.583,-0.256,0.52,2.263,0.0,0.608,-0.9,-0.991,0.337
890,0.45,-0.397,1.39,-0.14,0.569,0.447,-0.413,0.983,3.385,-0.061,0.256,0.811,0.77,-0.224,0.715,2.353,0.0,0.85,-1.403,-0.85,0.477
891,0.226,-0.478,1.43,-0.047,0.552,0.422,-0.112,0.966,3.833,-0.025,0.039,0.8,0.641,-0.798,0.702,2.471,0.0,0.787,-0.937,-0.967,0.186
892,0.036,-0.335,1.22,-0.029,0.853,0.523,-0.195,0.932,3.519,-0.042,0.091,0.944,0.872,-0.358,0.574,2.047,0.0,0.467,-0.658,-0.994,0.322
893,0.448,-0.632,1.492,-0.077,0.992,0.615,-0.315,0.96,3.698,0.039,-0.138,0.993,0.937,-0.755,0.732,1.918,0.0,0.611,-0.552,-1.063,0.107
894,0.144,-0.498,1.368,-0.188,0.563,0.702,-0.158,0.99,3.82,0.043,0.433,1.044,0.606,-0.492,0.553,2.412,0.0,0.571,-1.074,-1.048,0.274
895,0.384,-0.671,1.32,-0.209,0.69,0.479,-0.178,0.869,3.63,-0.123,-0.018,1.112,0.83,-0.761,0.561,1.996,0.0,0.784,-0.746,-0.93,0.326
896,0.144,-0.513,1.426,-0.146,0.697,0.673,-0.432,0.937,3.657,-0.163,0.297,1.282,0.649,-0.684,0.722,2.411,0.0,0.457,-1.139,-0.74,0.338
897,0.296,-0.449,1.502,-0.207,0.774,0.812,-0.039,0.904,4.049,0.291,0.21,0.743,0.728,-0.452,0.539,2.253,0.0,0.465,-0.655,-1.165,0.076
898,0.333,-0.449,1.377,-0.132,0.74,0.735,0.271,0.937,3.949,0.173,0.468,1.011,0.764,-0.457,0.681,2.288,0.0,0.457,-0.47,-1.121,-0.097
899,0.36,-0.537,1.337,-0.21,0.71,0.825,-0.308,0.917,3.71,0.162,0.262,1.172,0.887,-0.394,0.498,2.268,0.0,0.597,-1.051,-1.057,0.298
