Unnamed: 0,x0,x1,x2,y,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
739,1.373,-0.648,-3.347,0.0,0.62,0.851,0.569,2.885,0.37,-3.792,-0.67,2.297,4.179,1.302,1.697,-1.772,-0.191,1.114,-3.846,1.096,0.095
740,1.389,-0.667,-3.23,0.0,0.467,1.045,0.624,2.469,0.372,-3.634,-0.63,1.653,3.833,1.546,1.874,-1.617,-0.421,1.258,-3.435,0.625,0.139
741,1.64,-0.689,-3.38,0.0,0.568,0.738,0.407,2.785,-0.0,-3.968,-0.599,2.021,3.889,1.39,1.632,-1.677,-0.337,1.057,-3.871,1.228,-0.118
742,1.546,-0.469,-4.07,0.0,0.722,0.771,0.176,3.52,0.032,-4.753,-1.032,2.81,4.911,1.259,1.721,-1.705,-0.09,1.151,-4.831,1.576,-0.303
743,1.673,-0.671,-3.279,0.0,0.666,0.911,0.682,2.906,0.611,-3.954,-0.916,2.083,4.555,1.271,1.657,-1.704,-0.372,1.174,-4.03,1.201,0.005
744,1.944,-0.723,-4.841,0.0,0.677,0.886,0.519,2.981,0.122,-4.117,-0.672,2.065,4.097,1.34,1.694,-1.505,-0.109,1.149,-4.298,1.083,0.071
745,1.63,-0.544,-4.388,0.0,0.8,0.613,0.636,2.968,0.705,-3.87,-0.696,2.193,4.538,1.239,1.629,-1.579,-0.3,1.253,-4.336,1.095,-0.158
746,1.709,-0.632,-3.621,0.0,0.55,0.968,0.641,3.084,0.595,-4.245,-0.737,2.396,4.662,1.46,1.793,-1.552,-0.23,1.13,-3.994,1.243,0.113
747,1.706,-0.657,-4.054,0.0,0.73,0.958,0.181,3.134,0.075,-4.224,-0.68,2.106,4.398,1.417,1.973,-1.938,-0.323,1.195,-3.923,1.005,-0.135
748,1.666,-0.666,-4.224,0.0,0.709,1.021,0.672,3.015,0.615,-4.289,-1.0,2.292,4.865,1.449,1.654,-1.936,-0.364,1.361,-4.753,1.073,-0.094
749,1.63,-0.697,-3.774,0.0,0.803,0.865,0.702,2.952,0.766,-4.193,-0.832,2.342,5.329,1.305,1.534,-1.338,-0.473,1.169,-4.364,1.14,-0.166
750,1.665,-0.55,-3.562,0.0,0.561,0.451,0.729,2.782,1.141,-3.666,-0.899,2.174,4.774,1.211,1.449,-1.287,-0.412,1.454,-4.5,1.228,-0.268
751,1.509,-0.554,-3.181,0.0,0.565,0.587,0.525,2.605,0.845,-3.784,-0.683,2.151,4.747,1.069,1.513,-1.499,-0.591,1.126,-4.029,1.139,-0.288
752,1.814,-0.748,-4.027,0.0,0.772,0.817,0.808,2.894,0.729,-3.978,-0.715,2.42,4.724,1.323,1.85,-1.698,-0.503,1.298,-4.292,1.136,-0.019
753,1.709,-0.874,-4.032,0.0,0.739,1.03,0.686,2.34,0.931,-3.541,-0.739,1.662,4.419,1.584,1.753,-1.289,-0.444,0.899,-3.677,0.635,0.267
754,1.696,-0.586,-3.862,0.0,0.644,0.743,0.513,2.759,1.109,-3.883,-0.781,2.214,5.148,1.336,1.713,-1.712,-0.75,1.167,-3.914,1.209,-0.15
755,1.817,-0.642,-4.35,0.0,0.812,0.54,0.74,3.201,1.212,-4.188,-0.918,2.949,5.357,1.345,1.736,-1.349,-0.523,1.275,-4.7,1.592,-0.217
756,1.711,-0.636,-3.879,0.0,0.566,0.775,0.811,2.796,0.85,-3.955,-0.833,2.201,4.802,1.197,1.834,-1.629,-0.54,1.33,-4.458,1.236,-0.157
757,1.956,-0.752,-4.51,0.0,0.859,0.798,0.527,2.603,0.828,-3.689,-0.991,2.143,4.721,1.349,1.473,-1.478,-0.349,1.291,-4.315,0.996,-0.027
758,1.497,-0.624,-3.539,0.0,0.851,0.974,0.518,2.963,0.323,-3.831,-0.654,1.834,4.119,1.244,1.783,-1.765,-0.155,1.254,-3.683,0.919,0.023
759,1.73,-0.634,-4.256,0.0,0.715,0.685,0.506,2.845,0.446,-4.016,-0.889,2.345,4.108,1.397,1.652,-1.744,-0.682,1.098,-3.956,1.512,-0.021
760,1.563,-0.639,-3.19,0.0,0.495,0.603,0.581,2.569,1.007,-3.57,-0.824,1.952,4.65,1.214,1.652,-1.523,-0.712,1.168,-3.916,0.975,-0.127
761,1.875,-0.925,-4.241,0.0,0.484,0.722,0.822,2.955,0.562,-4.452,-0.938,2.467,4.907,1.363,1.74,-1.507,-0.45,1.161,-4.971,1.5,-0.19
762,1.854,-0.575,-4.627,0.0,0.797,0.642,0.6,2.66,1.04,-3.576,-0.725,1.988,4.639,1.268,1.564,-1.763,-0.721,1.213,-3.688,0.97,-0.045
763,1.506,-0.783,-3.466,0.0,0.772,0.715,0.739,2.414,0.847,-3.727,-0.861,2.041,4.767,1.036,1.549,-1.407,-0.625,1.188,-3.984,1.04,-0.109
764,1.703,-0.662,-4.044,0.0,0.808,0.565,0.601,2.686,1.227,-3.885,-1.008,2.161,5.058,1.398,1.619,-1.465,-0.779,1.314,-4.138,1.24,-0.139
765,1.844,-0.459,-4.035,0.0,0.527,0.791,0.511,2.761,0.655,-3.455,-0.586,1.877,4.1,1.194,1.46,-1.498,-0.189,1.23,-3.491,1.009,-0.094
766,1.551,-0.478,-4.023,0.0,0.568,0.809,0.553,2.867,-0.19,-3.903,-0.425,2.113,3.42,1.385,1.59,-1.71,0.236,1.129,-3.785,1.08,0.077
767,1.636,-0.694,-3.926,0.0,0.432,0.951,0.369,3.194,0.02,-4.56,-0.769,2.408,4.922,1.368,1.801,-1.628,0.005,1.334,-4.586,1.3,-0.198
768,1.9,-0.745,-4.451,0.0,0.859,0.556,0.729,2.405,1.067,-3.554,-0.748,1.779,4.783,1.246,1.836,-1.306,-0.705,1.143,-3.584,1.081,-0.024
769,1.581,-0.737,-3.85,0.0,0.761,0.807,0.589,3.096,0.495,-4.423,-0.937,2.53,4.797,1.522,1.687,-1.693,-0.532,1.236,-4.433,1.457,0.092
770,1.696,-0.813,-3.827,0.0,0.605,0.646,0.687,2.859,0.632,-4.324,-0.771,2.253,5.18,1.169,1.748,-1.429,-0.28,1.244,-4.479,1.24,-0.118
771,1.542,-0.693,-3.637,0.0,0.763,0.564,0.814,2.686,0.717,-4.039,-0.886,2.223,4.567,1.362,1.693,-1.411,-0.489,1.241,-4.543,1.261,-0.096
772,1.588,-0.729,-3.728,0.0,0.454,0.816,0.727,2.951,1.056,-3.924,-0.771,2.115,5.352,1.212,1.764,-1.609,-0.62,1.249,-4.132,0.824,-0.347
773,1.874,-0.677,-4.486,0.0,0.917,0.693,0.81,3.174,0.688,-4.535,-0.768,2.819,4.863,1.324,1.835,-1.811,-0.328,1.308,-4.521,1.685,-0.026
774,2.032,-0.501,-4.054,0.0,0.736,0.548,0.556,2.5,0.613,-3.305,-0.538,1.881,3.99,1.279,1.67,-1.548,-0.247,1.195,-3.801,1.23,-0.201
775,1.613,-0.913,-3.922,0.0,0.815,0.902,0.502,2.135,0.685,-3.432,-0.795,1.31,4.118,1.303,1.468,-1.237,-0.367,1.126,-3.612,0.764,-0.048
776,1.654,-0.643,-3.953,0.0,0.811,1.006,0.652,2.769,0.519,-4.153,-0.712,2.168,4.452,1.51,1.802,-1.656,-0.365,1.027,-3.933,1.176,0.24
777,1.585,-0.737,-3.533,0.0,0.568,0.845,0.763,2.851,0.152,-4.138,-0.668,2.007,4.389,1.261,1.643,-1.468,-0.22,1.057,-4.533,1.113,-0.245
778,1.91,-0.516,-4.922,0.0,0.832,0.695,0.497,3.226,0.586,-4.209,-0.97,2.767,4.953,1.199,1.531,-1.62,-0.387,1.501,-4.857,1.353,-0.328
779,2.056,-0.612,-5.175,0.0,0.97,0.452,0.582,2.263,1.068,-3.349,-0.916,2.059,4.451,1.216,1.512,-1.167,-0.574,1.471,-4.046,1.145,-0.176
780,1.511,-0.595,-4.06,0.0,0.674,0.912,0.659,2.468,-0.237,-3.47,-0.231,1.3,3.354,1.291,1.673,-1.625,0.21,1.05,-3.68,0.585,0.145
781,1.696,-0.711,-3.68,0.0,0.688,0.892,0.672,2.582,-0.035,-3.6,-0.465,1.637,3.619,1.329,1.498,-1.498,-0.074,0.987,-3.704,0.831,-0.08
782,1.791,-0.736,-4.253,0.0,0.821,0.865,0.673,2.762,0.416,-4.169,-0.787,2.366,4.552,1.258,1.675,-1.487,-0.327,1.203,-4.404,1.311,-0.056
783,1.717,-0.673,-3.637,0.0,0.575,0.996,0.727,2.631,0.93,-3.661,-0.573,1.799,4.645,1.51,1.537,-1.312,-0.4,1.017,-3.919,0.827,-0.123
784,1.65,-0.665,-4.349,0.0,0.845,1.021,0.739,2.896,0.146,-3.856,-0.616,1.974,4.101,1.351,1.621,-1.908,-0.225,1.026,-4.116,0.867,-0.12
785,1.559,-0.689,-3.472,0.0,0.484,0.715,0.716,2.939,1.139,-4.011,-0.888,2.649,5.198,1.291,1.448,-1.591,-0.614,1.168,-4.356,1.292,0.032
786,1.244,-0.477,-3.376,0.0,0.729,0.839,0.316,3.118,-0.455,-3.949,-0.639,2.125,3.522,1.332,1.671,-1.773,0.218,1.399,-3.996,1.076,0.002
787,1.653,-0.563,-3.966,0.0,0.697,0.604,0.513,2.707,0.559,-3.798,-0.761,2.18,4.492,1.123,1.813,-1.367,-0.29,1.304,-4.288,1.411,-0.335
788,1.762,-0.849,-3.996,0.0,0.811,1.058,0.631,2.885,0.451,-4.11,-0.69,2.146,4.638,1.558,1.803,-1.612,-0.418,0.958,-3.841,0.962,0.158
789,1.41,-0.44,-3.589,0.0,0.747,1.131,0.313,3.248,0.419,-4.329,-0.842,2.56,4.775,1.578,1.566,-1.888,-0.54,1.249,-4.084,1.104,0.063
790,1.588,-0.684,-3.816,0.0,0.569,0.806,0.588,2.836,0.818,-4.001,-0.942,2.283,4.901,1.2,1.727,-1.464,-0.354,1.249,-4.516,1.232,-0.202
791,1.714,-0.725,-4.117,0.0,0.683,1.059,0.685,2.535,0.235,-3.587,-0.744,1.558,3.991,1.309,1.598,-1.305,-0.083,1.065,-4.13,0.595,-0.128
792,1.691,-0.728,-4.039,0.0,0.789,0.775,0.928,2.714,0.737,-3.587,-0.561,2.022,4.172,1.32,1.452,-1.575,-0.241,1.22,-3.839,1.0,-0.03
793,1.635,-0.624,-3.805,0.0,0.784,0.637,0.531,2.66,0.673,-3.781,-0.887,1.926,4.723,1.159,1.6,-1.561,-0.336,1.182,-4.099,1.265,-0.232
794,1.701,-0.697,-4.089,0.0,0.764,0.763,0.619,2.844,0.978,-4.013,-1.018,2.545,4.957,1.51,1.788,-1.369,-0.648,1.246,-4.329,1.391,-0.186
795,1.799,-0.562,-3.966,0.0,0.802,0.816,0.43,3.024,0.349,-3.939,-0.533,2.183,4.362,1.372,1.701,-1.557,-0.04,1.329,-3.973,1.2,-0.132
796,1.645,-0.889,-3.945,0.0,0.666,0.875,0.829,2.814,0.525,-4.052,-0.514,2.199,4.453,1.227,1.695,-1.427,-0.02,1.283,-4.219,1.128,-0.093
797,1.611,-0.728,-4.18,0.0,0.637,0.565,0.743,2.166,1.195,-3.232,-0.483,1.831,4.615,1.25,1.708,-1.207,-0.484,1.167,-3.544,0.941,-0.097
798,1.689,-0.524,-3.953,0.0,0.744,0.785,0.526,2.975,0.748,-4.128,-0.848,2.389,5.209,1.119,1.726,-1.478,-0.36,1.309,-4.338,1.173,-0.231
799,1.744,-0.749,-5.324,0.0,1.019,0.894,0.69,2.6,0.291,-3.904,-0.767,1.911,4.232,1.428,1.466,-1.527,0.043,1.276,-4.007,0.991,-0.108
800,1.676,-0.474,-4.184,0.0,0.779,0.802,0.447,1.808,0.518,-2.443,-0.659,0.963,3.582,0.823,1.497,-1.402,-0.327,1.182,-3.473,0.383,-0.486
801,1.377,-0.657,-3.247,0.0,0.432,0.949,0.777,2.954,0.436,-4.081,-1.011,2.219,4.845,1.344,1.733,-1.678,-0.264,1.418,-4.645,1.069,-0.255
802,1.915,-0.644,-5.199,0.0,0.766,0.793,0.624,2.618,0.844,-3.958,-0.875,2.176,4.913,1.366,1.748,-1.387,-0.55,1.38,-4.079,1.353,-0.021
803,1.838,-0.662,-4.269,0.0,0.545,1.089,0.598,2.588,0.515,-3.342,-0.71,1.565,3.967,1.431,1.79,-1.449,-0.345,1.318,-3.757,0.605,-0.035
804,1.688,-0.628,-4.612,0.0,0.756,0.91,0.433,2.588,0.219,-3.62,-0.526,1.659,4.164,1.184,1.619,-1.548,-0.084,1.349,-3.83,0.781,-0.088
805,1.595,-0.497,-3.69,0.0,0.859,0.85,0.531,3.096,0.797,-4.267,-0.878,2.47,5.208,1.309,1.768,-1.795,-0.362,1.285,-4.471,1.366,-0.263
806,1.468,-0.798,-3.316,0.0,0.542,0.479,0.739,2.799,0.913,-3.983,-0.653,2.204,4.835,1.017,1.783,-1.43,-0.472,1.313,-4.273,1.34,-0.226
807,1.717,-0.583,-3.988,0.0,0.512,1.123,0.535,2.242,0.558,-3.332,-0.452,1.521,4.275,1.349,1.669,-1.323,-0.327,1.228,-3.311,0.505,0.063
808,1.668,-0.527,-3.325,0.0,0.474,0.689,0.551,2.61,0.869,-3.548,-0.829,1.967,4.4,1.44,1.47,-1.542,-0.428,1.31,-4.23,0.937,-0.331
809,1.629,-0.79,-3.776,0.0,0.633,0.875,0.709,2.663,0.533,-3.974,-0.909,2.142,4.345,1.344,1.455,-1.809,-0.534,1.211,-4.224,1.142,-0.125
810,1.324,-0.818,-3.346,0.0,0.423,0.899,0.798,2.971,0.208,-4.26,-0.811,2.297,4.598,1.407,1.719,-1.659,-0.157,1.29,-4.546,1.259,-0.092
811,1.735,-0.696,-3.572,0.0,0.804,0.637,0.765,2.895,0.908,-4.053,-0.793,2.779,5.076,1.106,1.41,-1.574,-0.472,1.084,-4.361,1.494,-0.061
812,1.679,-0.756,-3.711,0.0,0.764,0.849,0.357,2.753,0.514,-3.943,-1.024,2.107,4.69,1.307,1.674,-1.445,-0.485,1.065,-4.052,1.198,-0.055
813,1.646,-0.763,-4.182,0.0,0.462,0.721,0.703,2.482,0.334,-3.715,-0.738,2.054,4.056,1.101,1.576,-1.378,-0.2,1.083,-3.997,1.085,-0.143
814,1.465,-0.57,-3.326,0.0,0.506,0.852,0.519,3.163,0.643,-4.271,-0.842,2.454,4.869,1.452,1.786,-1.738,-0.4,1.35,-4.232,1.274,-0.109
815,1.715,-0.631,-3.43,0.0,0.567,0.852,0.733,2.875,0.065,-4.097,-0.743,2.136,4.249,1.262,1.794,-1.535,-0.03,1.205,-4.564,1.141,-0.116
816,1.582,-0.593,-3.857,0.0,0.639,0.926,0.596,2.57,0.671,-3.847,-0.959,1.965,4.735,1.303,1.631,-1.28,-0.374,1.246,-4.438,1.03,-0.302
817,1.803,-0.647,-4.408,0.0,0.595,0.848,0.556,2.64,0.183,-3.634,-0.627,1.698,3.818,1.339,1.616,-1.508,-0.071,1.108,-3.913,0.958,-0.13
818,1.95,-0.701,-4.618,0.0,0.834,0.785,0.8,2.444,0.508,-3.407,-0.763,1.867,3.798,1.309,1.543,-1.509,-0.335,1.193,-3.87,0.991,0.035
819,1.742,-0.729,-4.247,0.0,0.868,0.737,0.751,2.741,0.193,-3.764,-0.644,2.047,4.119,1.127,1.605,-1.574,-0.105,1.183,-4.023,1.165,-0.126
820,1.637,-0.66,-3.855,0.0,0.591,0.807,0.506,3.104,0.644,-4.317,-1.0,2.33,4.898,1.336,1.694,-1.404,-0.38,1.144,-4.518,1.292,-0.064
821,1.818,-0.683,-4.64,0.0,0.96,0.612,0.81,2.71,0.847,-3.765,-0.55,2.048,4.489,1.328,1.578,-1.405,-0.405,1.118,-3.798,1.08,-0.045
822,1.597,-0.447,-4.302,0.0,0.585,0.7,0.535,3.006,1.388,-3.925,-0.879,2.814,5.45,1.218,1.774,-1.459,-0.814,0.93,-4.276,1.325,-0.203
823,1.374,-0.603,-4.093,0.0,0.604,0.93,0.47,2.866,0.316,-3.951,-0.617,2.103,4.119,1.558,1.682,-1.674,-0.243,1.22,-3.806,0.954,-0.012
824,1.421,-0.783,-4.312,0.0,0.689,0.764,0.893,2.231,0.501,-3.263,-0.759,1.548,3.928,1.272,1.784,-1.394,-0.275,1.367,-4.149,0.807,-0.381
825,1.97,-0.741,-5.193,0.0,1.063,0.794,0.786,2.583,0.571,-3.95,-0.516,1.839,4.735,1.233,1.906,-1.406,-0.296,1.216,-4.053,1.004,-0.083
826,1.4,-0.77,-3.286,0.0,0.443,1.046,0.686,3.331,0.389,-4.679,-0.727,2.742,5.062,1.378,1.723,-1.847,-0.389,1.07,-4.666,1.398,-0.123
827,1.646,-0.561,-4.084,0.0,0.753,0.606,0.556,2.711,0.731,-3.646,-0.754,2.254,4.583,1.212,1.965,-1.541,-0.325,1.306,-4.069,1.24,-0.238
828,1.728,-0.852,-4.108,0.0,0.662,0.786,0.615,3.044,0.444,-4.411,-0.645,2.563,4.771,1.234,1.743,-1.597,-0.277,1.056,-4.168,1.573,0.101
829,1.52,-0.647,-3.567,0.0,0.712,0.723,0.608,2.995,0.445,-4.085,-1.105,2.569,4.59,1.382,1.498,-1.603,-0.255,1.05,-4.832,1.305,-0.112
830,1.748,-0.626,-3.768,0.0,0.614,0.909,0.668,2.7,0.546,-3.785,-0.693,2.056,4.458,1.446,1.507,-1.681,-0.522,1.08,-4.03,0.909,-0.051
831,1.474,-0.482,-3.808,0.0,0.367,0.747,0.401,3.188,0.099,-4.357,-1.113,2.617,4.791,1.05,1.486,-1.576,-0.294,1.368,-4.854,1.422,-0.295
832,1.693,-0.741,-4.489,0.0,0.975,0.961,0.787,2.942,0.93,-4.303,-0.944,2.406,5.125,1.575,1.698,-1.327,-0.364,1.19,-4.427,1.175,0.184
833,1.71,-0.707,-4.241,0.0,0.807,0.879,0.428,2.707,0.331,-3.889,-0.647,2.028,4.391,1.259,1.66,-1.645,-0.492,1.141,-3.737,1.134,-0.014
834,1.347,-0.548,-3.453,0.0,0.843,0.893,0.619,3.505,0.31,-4.733,-0.971,2.847,5.101,1.5,1.72,-1.58,0.042,1.278,-4.956,1.506,0.014
835,1.77,-0.526,-3.788,0.0,0.69,0.747,0.513,2.942,0.444,-4.03,-0.782,2.36,4.535,1.186,1.694,-1.45,-0.192,1.266,-4.325,1.295,-0.167
836,1.666,-0.797,-3.656,0.0,0.653,0.664,0.439,2.617,1.083,-3.896,-0.605,2.201,4.903,1.421,1.673,-1.467,-0.704,1.172,-3.508,1.12,0.06
837,1.603,-0.631,-4.556,0.0,0.885,0.817,0.674,2.835,0.402,-4.077,-0.81,2.097,4.279,1.363,1.666,-1.527,-0.136,1.356,-4.259,1.166,0.045
838,1.867,-0.598,-4.91,0.0,0.762,0.834,0.328,2.29,0.024,-3.299,-0.504,1.377,3.68,1.156,1.884,-1.42,-0.093,1.149,-3.616,0.789,-0.269
839,1.861,-0.691,-4.722,0.0,0.659,0.99,0.652,2.854,0.695,-3.689,-0.719,2.053,4.383,1.333,1.58,-1.575,-0.369,1.133,-3.986,0.906,-0.001
840,1.861,-0.502,-4.649,0.0,1.014,0.831,0.548,2.376,0.654,-3.393,-0.949,1.502,4.319,1.113,1.5,-1.402,-0.292,1.229,-3.808,0.755,-0.109
841,1.64,-0.509,-3.668,0.0,0.752,0.815,0.718,2.709,0.462,-3.718,-0.712,1.905,4.198,1.213,1.708,-1.639,-0.126,1.389,-4.084,0.941,-0.132
842,1.435,-0.738,-3.195,0.0,0.653,0.724,0.654,2.693,1.154,-3.769,-0.708,2.387,4.885,1.137,1.743,-1.726,-0.557,1.007,-4.109,1.038,-0.166
843,1.956,-0.604,-4.877,0.0,0.848,0.647,0.606,2.934,0.592,-3.871,-0.596,2.423,4.358,1.207,1.788,-1.589,-0.151,1.036,-3.997,1.147,0.073
844,1.868,-0.582,-4.72,0.0,0.838,1.105,0.583,2.457,0.265,-3.595,-0.578,1.567,4.061,1.379,1.68,-1.69,-0.202,1.098,-3.739,0.608,-0.081
845,2.136,-0.749,-4.992,0.0,0.851,0.644,0.681,2.553,0.666,-3.703,-0.835,2.069,4.407,0.974,1.521,-1.609,-0.326,0.96,-3.758,1.203,-0.016
846,1.816,-0.681,-4.619,0.0,0.928,0.968,0.741,3.01,0.742,-4.222,-0.933,2.412,5.172,1.251,1.752,-1.611,-0.404,1.273,-4.716,1.169,-0.377
847,1.824,-0.69,-4.578,0.0,0.92,0.729,0.811,2.974,0.776,-4.18,-0.546,2.389,4.674,1.302,1.85,-1.497,-0.452,1.11,-4.223,1.305,-0.028
848,1.913,-0.595,-4.318,0.0,0.83,0.546,0.602,3.016,0.492,-4.101,-0.87,2.494,4.523,1.219,1.552,-1.695,-0.251,1.213,-4.272,1.434,-0.166
849,1.502,-0.487,-3.574,0.0,0.588,0.841,0.435,3.229,0.264,-4.512,-0.662,2.666,4.785,1.294,1.881,-1.87,-0.084,1.3,-4.529,1.366,-0.047
850,1.855,-0.696,-4.206,0.0,0.73,0.704,0.766,2.797,0.816,-4.014,-0.623,2.448,4.623,1.424,1.654,-1.31,-0.353,1.065,-4.18,1.419,-0.005
851,1.641,-0.487,-3.684,0.0,0.565,0.648,0.539,2.635,0.841,-3.423,-1.133,2.188,4.364,1.233,1.486,-1.555,-0.554,1.236,-4.396,1.11,-0.372
852,1.988,-0.727,-5.202,0.0,0.866,0.854,0.796,2.48,0.746,-3.3,-0.503,1.767,4.4,1.26,1.753,-1.433,-0.219,1.2,-3.759,0.545,-0.143
853,1.621,-0.844,-4.083,0.0,0.573,0.743,0.758,2.591,0.878,-4.106,-0.899,2.164,4.836,1.227,1.732,-1.5,-0.477,1.126,-4.598,1.328,-0.305
854,1.772,-0.649,-4.561,0.0,0.898,0.664,0.973,3.157,1.084,-4.224,-0.739,2.849,5.484,1.253,1.792,-1.754,-0.371,1.117,-4.392,1.802,-0.09
855,1.915,-0.812,-5.153,0.0,0.865,0.575,0.862,2.931,0.867,-4.085,-0.691,2.661,4.844,1.345,1.843,-1.686,-0.509,1.066,-4.512,1.449,-0.172
856,1.702,-0.576,-3.935,0.0,0.774,0.653,0.53,3.066,0.609,-4.136,-0.779,2.6,4.758,1.308,1.505,-1.615,-0.309,1.134,-4.328,1.359,-0.127
857,1.565,-0.647,-4.181,0.0,0.725,0.886,0.71,2.714,0.815,-3.59,-0.713,2.097,4.566,1.425,1.637,-1.578,-0.479,1.281,-3.822,1.014,0.028
858,1.615,-0.667,-3.903,0.0,0.835,0.657,0.701,2.971,1.054,-4.196,-0.918,2.645,5.239,1.284,1.598,-1.592,-0.406,1.314,-4.611,1.336,-0.169
859,1.781,-0.568,-3.954,0.0,0.808,0.823,0.541,2.818,0.751,-3.952,-0.711,2.089,4.63,1.379,1.431,-1.662,-0.415,1.129,-3.893,1.05,-0.011
860,1.654,-0.689,-3.655,0.0,0.495,0.671,0.807,2.665,1.307,-3.82,-0.903,2.478,5.056,1.324,1.775,-1.394,-0.747,1.21,-4.342,1.152,-0.236
861,1.822,-0.518,-3.376,0.0,0.603,0.657,0.545,2.903,0.995,-3.916,-0.538,2.429,4.987,1.194,1.819,-1.77,-0.476,1.104,-3.738,1.442,-0.048
862,1.892,-0.643,-4.388,0.0,0.898,0.541,0.821,2.675,0.889,-4.029,-0.728,2.284,4.937,1.031,1.663,-1.581,-0.591,1.026,-4.285,1.311,-0.146
863,1.769,-0.595,-4.08,0.0,0.905,0.882,0.556,2.931,0.14,-3.86,-0.72,2.122,4.162,1.122,1.501,-1.744,-0.063,1.347,-4.317,1.088,-0.24
864,1.786,-0.708,-3.985,0.0,0.722,1.042,0.754,2.756,0.407,-3.823,-0.611,1.82,4.302,1.397,1.828,-1.617,-0.225,1.214,-3.805,0.832,0.12
865,1.742,-0.715,-4.028,0.0,0.511,0.821,0.536,2.518,0.625,-3.602,-0.758,1.727,4.641,1.275,1.917,-1.333,-0.594,1.303,-4.07,0.913,-0.249
866,1.972,-0.783,-4.291,0.0,0.684,0.75,0.552,2.381,0.745,-3.765,-0.858,1.97,4.581,1.229,1.794,-1.48,-0.679,1.142,-3.882,1.186,-0.2
867,1.818,-0.688,-4.949,0.0,1.081,0.851,0.912,2.906,0.667,-4.112,-0.809,2.474,4.588,1.266,1.529,-1.541,-0.18,1.021,-4.566,1.103,-0.019
868,1.721,-0.688,-4.26,0.0,0.818,0.811,0.684,3.055,0.349,-4.021,-0.986,2.275,4.565,1.318,1.631,-1.792,-0.211,1.099,-4.337,1.254,-0.002
869,1.671,-0.487,-4.058,0.0,0.899,0.947,0.55,2.606,0.917,-3.658,-0.496,2.077,4.775,1.289,1.677,-1.563,-0.407,1.122,-3.715,0.931,0.037
870,2.024,-0.675,-4.268,0.0,0.494,0.466,0.863,2.723,1.292,-3.81,-0.773,2.324,4.986,1.293,1.693,-1.366,-0.641,1.328,-4.146,1.274,-0.202
871,1.611,-0.611,-4.299,0.0,0.885,0.945,0.568,3.097,0.535,-4.304,-0.491,2.359,4.946,1.367,1.896,-1.813,-0.344,0.903,-4.029,1.347,0.031
872,1.903,-0.626,-5.542,0.0,0.85,1.037,0.522,2.612,0.108,-3.705,-0.871,1.89,4.063,1.447,1.637,-1.243,-0.214,1.264,-4.369,0.967,-0.168
873,1.386,-0.783,-3.424,0.0,0.581,0.82,0.762,3.053,0.516,-4.163,-0.854,2.608,4.722,1.277,1.83,-1.638,-0.286,1.265,-4.568,1.285,-0.259
874,1.706,-0.617,-4.056,0.0,0.605,0.751,0.562,3.261,0.691,-4.093,-0.689,2.699,4.989,1.33,1.725,-1.669,-0.337,1.179,-4.414,1.407,-0.239
875,1.894,-0.671,-3.201,0.0,0.517,0.601,0.616,2.351,1.005,-3.648,-0.813,2.176,4.444,1.347,1.655,-1.535,-0.861,1.181,-3.712,1.194,0.022
876,1.69,-0.639,-4.617,0.0,0.855,0.908,0.627,2.83,0.923,-3.788,-0.645,2.177,4.607,1.438,1.709,-1.609,-0.518,0.928,-3.603,1.004,0.19
877,1.838,-0.533,-4.289,0.0,0.598,0.841,0.595,2.453,0.551,-3.382,-0.745,1.781,4.354,1.078,1.508,-1.614,-0.488,1.307,-3.827,0.893,-0.273
878,1.363,-0.689,-3.31,0.0,0.494,0.96,0.397,2.815,0.169,-4.028,-0.834,1.981,4.236,1.352,1.733,-1.781,-0.207,1.203,-4.073,0.93,0.01
879,1.815,-0.876,-4.551,0.0,0.802,0.755,0.811,3.097,0.699,-4.539,-0.816,2.835,5.076,1.37,1.892,-1.624,-0.331,1.126,-4.697,1.547,-0.053
880,1.596,-0.561,-3.777,0.0,0.732,0.874,0.512,2.608,0.14,-3.489,-0.735,1.663,3.705,1.294,1.503,-1.694,-0.254,1.188,-3.635,0.816,-0.076
881,1.638,-0.711,-4.426,0.0,0.967,0.838,0.614,2.88,0.815,-4.272,-0.845,2.204,4.833,1.354,1.637,-1.563,-0.543,1.125,-4.204,1.337,-0.056
882,1.659,-0.739,-4.283,0.0,0.681,0.886,0.811,3.081,0.795,-4.202,-0.804,2.613,4.589,1.567,1.684,-1.445,-0.218,1.099,-4.158,1.417,0.123
883,1.617,-0.671,-4.021,0.0,0.835,0.471,0.732,2.764,1.224,-3.94,-0.891,2.69,5.052,1.208,1.517,-1.339,-0.561,1.315,-4.546,1.425,-0.347
884,1.554,-0.636,-3.984,0.0,0.669,0.878,0.552,2.292,0.024,-3.266,-0.516,1.12,3.292,1.393,1.596,-1.734,-0.037,1.187,-3.57,0.423,-0.242
885,1.85,-0.527,-3.993,0.0,0.693,0.86,0.49,2.661,0.337,-3.715,-0.739,1.911,4.293,1.228,1.818,-1.598,-0.166,1.393,-3.973,1.0,-0.151
886,1.452,-0.549,-3.312,0.0,0.518,0.807,0.508,2.882,0.72,-3.984,-0.615,2.098,4.923,1.339,1.907,-1.792,-0.49,1.262,-3.635,1.091,0.093
