Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,y,x16,x17,x18,x19,x20
713,-0.086,-1.433,1.441,-1.508,-0.26,-0.144,-0.176,0.532,2.439,-1.421,-0.502,1.681,-0.253,-1.336,4.188,0.0,0.802,-0.209,-0.637,-1.204,1.065
714,0.062,-1.676,1.095,-1.55,-0.823,0.108,-0.156,0.472,2.731,-1.885,-0.371,1.799,-0.398,-1.352,4.734,0.0,0.621,-0.48,-0.471,-1.33,1.453
715,-0.077,-1.741,1.118,-1.554,-0.322,-0.342,-0.211,0.54,2.577,-1.751,-0.205,1.852,-0.265,-1.459,5.084,0.0,0.774,-0.704,-0.555,-1.146,1.391
716,0.054,-1.561,0.845,-1.525,-0.197,-0.271,-0.415,0.8,2.647,-1.718,-0.562,2.011,-0.106,-1.378,4.111,0.0,0.696,-0.398,-0.547,-1.223,1.047
717,0.112,-1.565,1.064,-1.599,-0.319,-0.237,-0.369,0.535,2.604,-1.555,-0.518,1.572,-0.294,-1.209,4.746,0.0,0.483,-0.46,-0.229,-1.319,1.314
718,0.114,-1.827,0.967,-1.616,-0.459,0.002,-0.471,0.556,2.83,-1.959,-0.439,1.697,-0.384,-1.154,4.477,0.0,0.82,-0.459,-0.407,-1.062,1.218
719,0.138,-1.567,1.287,-1.462,-0.111,-0.686,-0.072,0.315,2.422,-1.254,-0.551,1.642,-0.465,-1.278,4.031,0.0,0.677,-0.7,-0.591,-1.451,1.339
720,0.014,-1.653,1.074,-1.535,-0.569,0.022,-0.184,0.404,2.463,-1.788,-0.257,1.783,-0.279,-1.376,4.948,0.0,0.538,-0.661,-0.533,-1.239,1.281
721,0.334,-1.573,1.039,-1.859,0.502,-0.462,-0.193,0.503,2.486,-0.907,-0.306,1.604,-0.295,-1.249,4.714,0.0,0.67,-0.458,-0.539,-1.256,1.331
722,0.185,-1.537,1.253,-1.235,-0.638,0.085,-0.102,0.616,2.413,-1.93,-0.254,1.705,-0.171,-1.155,4.238,0.0,0.638,-0.472,-0.475,-1.293,1.312
723,0.354,-1.672,1.045,-1.628,-0.294,-0.141,-0.278,0.553,2.42,-1.614,-0.435,1.664,-0.584,-1.259,4.461,0.0,0.828,-0.373,-0.623,-1.387,1.641
724,-0.073,-1.653,0.933,-1.468,-0.278,-0.697,-0.068,0.636,2.621,-1.652,-0.477,1.698,-0.261,-1.334,4.695,0.0,0.611,-0.662,-0.403,-1.526,1.443
725,0.108,-1.232,1.006,-1.148,-0.406,-0.137,-0.281,0.711,2.402,-1.715,-0.401,1.528,-0.193,-1.222,4.388,0.0,0.585,-0.458,-0.287,-1.177,1.274
726,0.199,-1.647,1.153,-1.463,-0.149,-0.264,-0.561,0.843,2.385,-1.742,-0.436,1.668,-0.234,-1.236,4.1,0.0,0.791,-0.324,-0.505,-1.095,1.037
727,0.16,-1.621,1.057,-1.358,-0.484,-0.011,-0.139,0.606,2.396,-1.991,-0.532,1.825,-0.289,-1.275,4.086,0.0,0.708,-0.475,-0.579,-1.168,1.351
728,0.121,-1.625,0.938,-1.544,-0.691,-0.03,-0.231,0.692,2.431,-2.061,-0.399,1.858,0.065,-1.235,4.113,0.0,0.676,-0.601,-0.428,-1.281,1.423
729,0.046,-1.558,1.171,-1.591,-0.318,-0.139,-0.081,0.701,2.862,-1.739,-0.471,1.767,-0.304,-1.254,4.705,0.0,0.698,-0.618,-0.422,-1.403,1.125
730,0.082,-1.772,1.044,-1.786,0.091,-0.142,-0.42,0.722,2.694,-1.53,-0.381,1.745,-0.127,-1.241,4.337,0.0,0.601,-0.27,-0.554,-1.126,1.232
731,0.017,-1.634,1.181,-1.212,-0.512,-0.228,-0.306,0.684,2.518,-1.795,-0.465,1.595,-0.1,-1.145,4.743,0.0,0.591,-0.277,-0.351,-1.417,1.22
732,0.037,-1.711,1.033,-1.411,-0.729,0.275,0.054,0.609,2.388,-1.842,-0.473,1.778,-0.344,-1.143,4.37,0.0,0.479,-0.591,-0.582,-1.107,1.265
733,0.149,-1.559,1.306,-1.389,-0.323,-0.233,-0.126,0.596,2.268,-1.631,-0.555,1.682,-0.323,-1.333,4.119,0.0,0.604,-0.458,-0.373,-1.096,1.056
734,0.276,-1.614,1.059,-1.202,-0.744,0.326,0.046,0.488,2.34,-1.713,-0.466,1.97,-0.031,-1.48,4.549,0.0,0.604,-0.461,-0.353,-1.057,1.312
735,0.091,-1.627,0.939,-1.646,-0.223,-0.145,-0.232,0.586,2.547,-1.622,-0.55,1.678,-0.429,-1.297,4.935,0.0,0.746,-0.59,-0.542,-1.14,1.173
736,0.054,-1.605,1.199,-1.756,0.367,-0.536,-0.248,0.614,2.589,-1.059,-0.392,1.612,-0.263,-1.236,4.308,0.0,0.467,-0.464,-0.417,-1.217,1.254
737,0.11,-1.762,1.122,-1.137,-0.791,0.195,-0.034,0.512,2.668,-2.036,-0.376,1.858,-0.46,-1.396,4.507,0.0,0.718,-0.663,-0.539,-1.258,1.211
738,0.125,-1.521,0.966,-1.569,-0.467,-0.006,0.1,0.425,2.691,-1.595,-0.603,1.765,-0.243,-1.176,4.383,0.0,0.491,-0.522,-0.295,-1.221,1.221
739,0.324,-1.57,0.97,-1.893,0.328,-0.504,-0.405,0.75,2.736,-1.338,-0.23,1.76,-0.136,-1.383,4.122,0.0,0.665,-0.425,-0.647,-1.246,1.388
740,0.115,-1.846,1.143,-1.821,0.288,-0.413,-0.27,0.676,2.621,-1.153,-0.476,1.863,-0.239,-1.238,4.89,0.0,0.529,-0.481,-0.565,-1.209,1.165
741,-0.124,-1.659,0.97,-1.494,-0.504,0.258,-0.19,0.398,2.649,-1.9,-0.536,2.03,-0.11,-1.502,5.202,0.0,0.841,-0.377,-0.324,-0.935,1.194
742,0.045,-1.606,1.141,-1.226,-0.448,0.038,-0.319,0.694,2.602,-1.821,-0.141,1.882,-0.01,-1.352,4.76,0.0,0.607,-0.498,-0.544,-1.113,1.179
743,0.224,-1.479,0.998,-1.361,-0.696,0.178,-0.083,0.585,2.648,-2.033,-0.355,1.799,-0.204,-1.155,4.259,0.0,0.422,-0.463,-0.379,-1.282,1.23
744,-0.146,-1.728,0.899,-1.553,-0.308,0.035,-0.227,0.579,2.531,-1.567,-0.514,2.005,0.04,-1.265,4.184,0.0,0.473,-0.583,-0.384,-1.069,1.321
745,-0.072,-1.748,1.026,-1.614,0.093,-0.404,-0.239,0.544,2.298,-1.444,-0.455,1.722,-0.203,-1.328,4.855,0.0,0.744,-0.428,-0.377,-1.334,1.339
746,0.268,-1.861,0.923,-1.642,0.009,0.003,-0.552,0.806,2.472,-1.564,-0.562,1.912,-0.025,-1.209,4.167,0.0,0.426,-0.425,-0.41,-1.311,1.189
747,0.167,-1.401,1.071,-1.634,0.002,-0.18,-0.298,0.692,2.367,-1.472,-0.456,1.718,-0.13,-1.196,4.093,0.0,0.522,-0.179,-0.329,-1.382,1.466
748,0.111,-1.727,1.058,-1.489,-0.294,-0.461,-0.26,0.586,2.41,-1.822,-0.201,1.7,-0.196,-1.347,4.131,0.0,0.634,-0.644,-0.531,-1.213,1.366
749,-0.187,-1.304,1.354,-1.328,-0.643,-0.239,-0.212,0.618,2.358,-2.039,-0.376,1.643,-0.226,-1.41,4.181,0.0,0.682,-0.694,-0.268,-1.447,1.077
750,-0.242,-1.535,1.297,-0.981,-0.897,-0.023,0.066,0.564,2.228,-2.183,-0.621,1.66,-0.217,-1.217,4.296,0.0,0.66,-0.542,-0.454,-1.377,1.37
751,0.163,-1.603,1.103,-1.485,-0.54,-0.133,-0.421,0.768,2.554,-1.935,-0.348,1.909,-0.162,-1.385,5.011,0.0,0.689,-0.325,-0.492,-1.27,1.275
752,-0.148,-1.562,1.075,-1.514,-0.517,0.177,-0.007,0.447,2.632,-1.706,-0.297,1.869,-0.311,-1.377,4.822,0.0,0.548,-0.386,-0.426,-1.219,1.212
753,-0.209,-1.473,0.965,-1.429,-0.309,-0.318,-0.254,0.489,2.464,-1.644,-0.223,1.782,-0.3,-1.432,4.921,0.0,0.681,-0.728,-0.324,-1.061,1.291
754,0.058,-1.557,1.305,-0.786,-1.476,0.532,0.307,0.417,2.616,-2.528,-0.363,1.647,-0.545,-1.239,4.654,0.0,0.658,-0.614,-0.467,-1.154,1.051
755,-0.053,-1.557,1.266,-1.436,-0.367,-0.188,-0.14,0.651,2.551,-1.892,-0.46,1.732,-0.247,-1.425,4.461,0.0,0.613,-0.355,-0.619,-1.339,1.263
756,-0.016,-1.447,1.018,-0.787,-1.156,0.612,0.075,0.646,2.253,-2.336,-0.498,1.836,-0.129,-1.415,4.282,0.0,0.683,-0.288,-0.429,-1.111,1.274
757,0.107,-1.687,1.322,-1.367,-0.614,-0.069,-0.057,0.639,2.716,-1.957,-0.479,1.626,-0.358,-1.098,4.138,0.0,0.577,-0.526,-0.515,-1.357,1.22
758,-0.111,-1.563,1.319,-1.577,-0.131,-0.231,-0.54,0.588,2.504,-1.669,-0.395,1.932,-0.295,-1.498,5.244,0.0,0.724,-0.428,-0.363,-1.232,1.393
759,0.029,-1.459,1.227,-1.278,-0.312,-0.175,-0.147,0.523,2.357,-1.37,-0.387,1.701,-0.168,-1.179,4.718,0.0,0.66,-0.535,-0.331,-1.013,1.288
760,0.026,-1.78,1.04,-0.726,-1.304,0.613,-0.075,0.681,2.337,-2.3,-0.454,1.827,-0.37,-1.249,4.352,0.0,0.503,-0.445,-0.721,-1.199,1.178
761,0.165,-1.744,1.071,-1.287,-0.753,-0.021,-0.305,0.484,2.464,-2.042,-0.315,1.795,-0.235,-1.307,4.13,0.0,0.711,-0.665,-0.667,-1.22,1.161
762,0.144,-1.5,1.079,-1.852,0.131,-0.371,-0.291,0.351,2.476,-1.162,-0.475,1.634,-0.41,-1.205,4.054,0.0,0.763,-0.602,-0.473,-1.013,1.139
763,0.083,-1.492,1.24,-1.226,-0.431,0.111,-0.204,0.411,2.48,-1.634,-0.158,1.761,-0.261,-1.152,4.536,0.0,0.556,-0.435,-0.521,-1.236,1.221
764,0.111,-1.709,1.221,-1.624,-0.197,-0.097,-0.389,0.568,2.46,-1.503,-0.306,1.613,-0.256,-1.234,4.135,0.0,0.758,-0.29,-0.508,-1.179,1.194
765,0.214,-1.46,0.938,-1.918,0.151,-0.507,-0.403,0.542,2.383,-1.344,-0.368,1.558,-0.206,-1.075,4.256,0.0,0.448,-0.222,-0.44,-1.193,1.004
766,0.109,-1.66,0.965,-1.785,0.275,-0.635,-0.625,0.653,2.512,-0.963,-0.611,1.531,-0.332,-1.255,4.067,0.0,0.539,-0.62,-0.122,-1.325,1.127
767,-0.003,-1.742,1.147,-1.606,0.013,-0.149,-0.459,0.835,2.512,-1.439,-0.512,1.784,-0.151,-1.245,4.067,0.0,0.781,-0.348,-0.39,-0.876,1.075
768,0.044,-1.515,1.2,-0.877,-1.178,0.22,-0.047,0.539,2.63,-2.351,-0.19,1.733,-0.245,-1.307,4.624,0.0,0.67,-0.537,-0.545,-1.323,1.226
769,0.234,-1.868,1.167,-1.341,-0.267,-0.052,-0.31,0.657,2.519,-1.697,-0.356,1.915,-0.272,-1.244,4.494,0.0,0.725,-0.69,-0.464,-1.068,1.182
770,-0.097,-1.539,1.034,-1.51,-0.057,-0.433,-0.209,0.483,2.449,-1.512,-0.281,1.838,-0.099,-1.283,4.634,0.0,0.509,-0.435,-0.619,-1.405,1.159
771,0.215,-1.728,0.788,-1.82,-0.218,-0.075,-0.342,0.73,2.564,-1.616,-0.466,2.053,-0.099,-1.448,4.188,0.0,0.502,-0.469,-0.421,-1.293,1.139
772,0.088,-1.727,0.94,-1.792,-0.205,0.015,-0.291,0.611,2.72,-1.665,-0.482,1.847,-0.346,-1.524,5.091,0.0,0.769,-0.629,-0.592,-1.089,1.164
773,0.265,-1.618,1.093,-1.266,-0.561,0.134,-0.285,0.688,2.308,-1.84,-0.475,1.783,-0.315,-1.473,4.237,0.0,0.566,-0.369,-0.696,-1.184,1.517
774,-0.014,-1.834,1.133,-1.591,-0.394,0.045,-0.434,0.697,2.485,-1.908,-0.408,1.733,-0.333,-1.438,4.881,0.0,0.762,-0.576,-0.579,-1.259,1.39
775,0.047,-1.765,1.134,-1.15,-1.09,0.418,0.034,0.653,2.591,-2.211,-0.42,1.879,-0.202,-1.348,4.29,0.0,0.592,-0.562,-0.469,-1.298,1.384
776,0.249,-1.627,1.126,-1.75,0.11,-0.724,-0.324,0.464,2.602,-1.033,-0.239,1.663,-0.334,-1.297,4.224,0.0,0.502,-0.717,-0.776,-1.151,1.119
777,0.153,-1.595,1.068,-1.298,-0.795,0.098,0.182,0.509,2.357,-1.58,-0.306,1.589,-0.39,-1.226,4.281,0.0,0.517,-0.645,-0.503,-1.145,1.215
778,0.156,-1.576,1.16,-1.317,-0.065,-0.171,-0.468,0.532,2.303,-1.488,-0.389,1.822,-0.162,-1.419,4.062,0.0,0.756,-0.294,-0.572,-1.248,1.459
779,0.067,-1.646,1.292,-1.767,-0.002,-0.276,-0.579,0.643,2.317,-1.525,-0.586,1.763,-0.368,-1.453,4.575,0.0,0.818,-0.404,-0.508,-1.344,1.291
780,0.309,-1.668,1.276,-1.521,-0.258,0.005,-0.201,0.461,2.529,-1.363,-0.356,1.895,-0.332,-1.172,4.386,0.0,0.479,-0.291,-0.548,-1.295,1.248
781,0.191,-1.641,1.099,-1.694,-0.341,0.003,-0.243,0.561,2.647,-1.598,-0.594,1.849,-0.379,-1.382,4.252,0.0,0.718,-0.327,-0.333,-1.198,1.168
782,0.231,-1.752,0.922,-1.479,-0.486,0.411,-0.292,0.757,2.558,-1.777,-0.412,2.23,-0.01,-1.425,4.398,0.0,0.689,-0.165,-0.39,-1.042,1.412
783,0.035,-1.542,1.085,-1.713,0.221,-0.243,-0.413,0.737,2.467,-1.49,-0.456,1.845,-0.21,-1.324,4.442,0.0,0.54,-0.217,-0.325,-1.13,1.119
784,0.053,-1.726,1.179,-1.491,0.027,-0.487,-0.405,0.687,2.526,-1.678,-0.484,1.856,-0.224,-1.283,4.71,0.0,0.732,-0.718,-0.502,-1.307,1.082
785,0.098,-1.558,1.151,-1.129,-0.548,-0.087,-0.122,0.536,2.446,-1.749,-0.471,1.574,-0.249,-1.233,4.588,0.0,0.718,-0.57,-0.556,-1.336,1.378
786,0.181,-1.453,1.038,-1.396,-0.311,-0.205,-0.303,0.461,2.424,-1.528,-0.446,1.718,-0.039,-1.251,4.396,0.0,0.75,-0.573,-0.385,-1.001,1.136
787,-0.263,-1.515,1.072,-1.246,-0.517,0.1,-0.092,0.523,2.562,-1.791,-0.471,1.91,-0.03,-1.339,4.978,0.0,0.565,-0.498,-0.345,-1.063,1.19
788,0.026,-1.638,1.285,-1.242,-0.986,0.278,-0.079,0.779,2.597,-2.325,-0.295,1.687,-0.204,-1.317,4.662,0.0,0.671,-0.529,-0.5,-1.172,1.221
789,0.074,-1.609,1.11,-1.555,-0.22,-0.079,-0.104,0.509,2.468,-1.532,-0.534,1.708,-0.354,-1.246,4.214,0.0,0.577,-0.458,-0.606,-1.2,1.272
790,0.039,-1.55,1.186,-1.232,-0.596,0.037,-0.192,0.462,2.677,-1.861,-0.365,1.531,-0.392,-1.247,4.246,0.0,0.715,-0.642,-0.396,-1.27,1.155
791,0.348,-1.602,1.052,-1.565,-0.179,-0.357,-0.334,0.654,2.654,-1.562,-0.441,1.776,-0.388,-1.352,4.534,0.0,0.491,-0.624,-0.336,-1.402,1.208
792,0.137,-1.736,0.878,-1.627,-0.56,0.267,-0.236,0.856,2.45,-1.849,-0.612,1.925,-0.119,-1.392,4.809,0.0,0.477,-0.509,-0.377,-1.142,1.502
793,-0.035,-1.613,1.232,-1.426,0.005,-0.361,-0.172,0.446,2.456,-1.283,-0.32,1.882,-0.144,-1.493,4.492,0.0,0.513,-0.729,-0.604,-1.234,1.304
794,0.206,-1.465,0.98,-1.481,-0.2,-0.416,-0.443,0.494,2.624,-1.349,-0.178,1.986,-0.117,-1.36,4.23,0.0,0.74,-0.598,-0.505,-1.351,1.307
795,0.122,-1.472,1.19,-1.586,0.123,-0.434,-0.277,0.732,2.53,-1.441,-0.424,1.783,-0.072,-1.385,4.303,0.0,0.723,-0.43,-0.417,-1.146,1.144
796,0.286,-1.498,1.321,-1.701,0.353,-0.766,-0.51,0.512,2.518,-1.097,-0.45,1.596,-0.322,-1.153,4.085,0.0,0.769,-0.635,-0.436,-1.366,1.363
797,0.09,-1.386,1.059,-1.496,-0.265,-0.383,-0.387,0.562,2.54,-1.552,-0.57,1.491,-0.149,-1.138,4.334,0.0,0.563,-0.518,-0.255,-1.13,0.893
798,0.094,-1.606,0.992,-1.002,-0.749,0.318,0.042,0.579,2.379,-2.174,-0.376,1.994,-0.047,-1.455,5.189,0.0,0.647,-0.371,-0.463,-1.245,1.32
799,0.29,-1.634,1.061,-1.567,-0.379,-0.426,-0.146,0.722,2.61,-1.496,-0.363,1.805,-0.343,-1.231,4.137,0.0,0.428,-0.465,-0.51,-1.474,1.034
800,0.143,-1.468,0.996,-1.309,-0.323,-0.095,-0.021,0.485,2.479,-1.479,-0.327,1.686,-0.331,-1.209,4.606,0.0,0.525,-0.519,-0.19,-1.211,1.126
801,0.168,-1.803,1.181,-1.77,-0.017,-0.495,-0.461,0.531,2.765,-1.191,-0.744,1.747,-0.653,-1.477,4.59,0.0,0.869,-0.654,-0.592,-1.503,1.482
802,0.39,-1.589,1.072,-0.948,-1.061,0.24,-0.133,0.596,2.539,-2.347,-0.392,1.731,-0.342,-1.268,4.489,0.0,0.613,-0.634,-0.317,-1.427,1.276
803,0.277,-1.816,1.177,-1.368,-0.599,0.105,-0.409,0.808,2.269,-2.21,-0.553,1.66,-0.204,-1.315,4.06,0.0,0.86,-0.35,-0.752,-1.193,1.24
804,-0.051,-1.682,0.716,-1.196,-0.711,0.255,-0.238,0.774,2.479,-2.184,-0.384,1.889,-0.255,-1.338,4.76,0.0,0.656,-0.498,-0.35,-1.247,1.236
805,0.121,-1.514,1.13,-1.546,-0.008,-0.318,-0.356,0.533,2.398,-1.503,-0.1,1.621,-0.121,-1.191,4.213,0.0,0.722,-0.425,-0.488,-1.109,0.981
806,0.153,-1.736,1.271,-1.231,-0.462,0.022,-0.085,0.725,2.481,-1.798,-0.483,2.035,-0.122,-1.503,4.421,0.0,0.661,-0.545,-0.562,-1.178,1.293
807,0.091,-1.57,1.043,-1.629,0.01,-0.334,-0.343,0.681,2.61,-1.431,-0.423,1.715,-0.209,-1.414,4.545,0.0,0.681,-0.499,-0.489,-1.477,1.61
808,0.128,-1.68,1.216,-1.205,-0.817,0.27,0.019,0.536,2.611,-2.125,-0.391,1.575,-0.286,-1.48,4.48,0.0,0.868,-0.631,-0.614,-1.291,1.235
809,0.186,-1.438,1.259,-1.505,-0.368,-0.415,-0.117,0.494,2.578,-1.525,-0.156,1.528,-0.18,-1.178,4.27,0.0,0.485,-0.469,-0.369,-1.2,1.162
810,0.501,-1.696,0.885,-1.653,-0.174,-0.235,-0.228,0.654,2.665,-1.449,-0.585,1.53,-0.582,-1.137,4.294,0.0,0.589,-0.467,-0.339,-1.199,1.258
811,0.091,-1.664,1.013,-1.479,-0.523,-0.3,-0.147,0.388,2.65,-1.632,-0.495,1.56,-0.546,-1.258,4.292,0.0,0.589,-0.563,-0.454,-1.402,0.918
812,-0.038,-1.81,0.814,-1.673,-0.001,-0.37,-0.484,0.763,2.711,-1.621,-0.52,1.817,-0.176,-1.157,4.384,0.0,0.756,-0.437,-0.423,-1.149,1.134
813,-0.242,-1.36,0.895,-1.244,-1.151,0.382,0.011,0.415,2.585,-2.254,-0.452,1.84,-0.226,-1.35,4.564,0.0,0.697,-0.52,-0.242,-1.224,1.089
814,0.089,-1.763,1.151,-1.378,-0.544,-0.024,0.032,0.511,2.487,-1.552,-0.602,1.837,-0.301,-1.328,4.656,0.0,0.625,-0.419,-0.463,-1.372,1.261
815,0.189,-1.55,1.041,-1.427,-0.41,-0.091,-0.132,0.568,2.44,-1.584,-0.282,1.873,-0.158,-1.307,4.578,0.0,0.549,-0.459,-0.431,-1.365,1.441
816,0.079,-1.927,1.07,-1.28,-0.375,-0.188,-0.308,0.64,2.344,-1.849,-0.406,1.743,-0.065,-1.346,4.121,0.0,0.636,-0.433,-0.592,-1.235,1.521
817,0.076,-1.683,0.956,-1.923,0.062,-0.262,-0.292,0.457,2.6,-1.309,-0.443,2.075,-0.283,-1.379,5.25,0.0,0.714,-0.592,-0.381,-1.41,1.249
818,-0.041,-1.292,0.862,-1.219,-0.876,0.187,0.09,0.475,2.558,-2.026,-0.246,1.805,0.01,-1.168,4.204,0.0,0.407,-0.589,-0.463,-1.259,1.286
819,-0.024,-1.588,0.99,-1.698,-0.394,-0.22,-0.223,0.587,2.549,-1.707,-0.436,1.76,-0.008,-1.16,4.2,0.0,0.602,-0.379,-0.366,-1.33,1.327
820,0.063,-1.745,1.064,-2.073,0.022,-0.592,-0.206,0.489,2.661,-1.246,-0.323,1.921,-0.133,-1.215,4.154,0.0,0.62,-0.509,-0.6,-1.32,1.163
821,0.219,-1.65,1.11,-1.451,-0.408,-0.187,-0.441,0.65,2.526,-1.832,-0.192,1.996,-0.096,-1.307,3.998,0.0,0.889,-0.633,-0.424,-1.094,1.252
822,0.125,-1.573,1.115,-1.318,-0.796,0.067,-0.26,0.721,2.511,-1.975,-0.276,1.783,-0.062,-1.446,4.673,0.0,0.59,-0.461,-0.335,-1.271,1.423
823,0.184,-1.394,1.099,-1.501,-0.213,-0.239,-0.372,0.625,2.541,-1.763,-0.444,1.664,-0.352,-1.072,4.205,0.0,0.801,-0.365,-0.429,-1.325,1.165
824,0.102,-1.516,1.109,-1.636,0.114,-0.377,-0.499,0.576,2.506,-1.203,-0.276,1.69,-0.286,-1.387,4.0,0.0,0.736,-0.59,-0.36,-0.98,1.124
825,-0.046,-1.421,1.129,-1.286,-0.941,0.087,-0.257,0.529,2.602,-2.213,-0.305,2.083,-0.21,-1.43,5.183,0.0,0.667,-0.625,-0.292,-1.088,1.258
826,0.094,-1.662,1.05,-1.555,0.206,-0.53,-0.485,0.502,2.323,-1.119,-0.421,1.849,-0.291,-1.351,4.139,0.0,0.598,-0.544,-0.36,-1.373,1.454
827,0.08,-1.683,0.991,-1.445,-0.475,-0.101,-0.15,0.559,2.514,-1.684,-0.209,1.636,-0.123,-1.244,4.376,0.0,0.415,-0.411,-0.462,-1.196,1.266
828,-0.08,-1.757,1.138,-1.893,0.068,-0.325,-0.32,0.568,2.548,-1.568,-0.439,1.782,-0.518,-1.364,4.252,0.0,0.817,-0.503,-0.573,-1.093,1.106
829,0.099,-1.596,1.126,-1.574,-0.174,-0.163,-0.364,0.571,2.367,-1.336,-0.538,1.606,-0.33,-1.318,4.393,0.0,0.633,-0.338,-0.517,-1.257,1.456
830,0.096,-1.673,1.065,-1.537,-0.096,-0.261,-0.395,0.669,2.547,-1.5,-0.452,1.619,-0.289,-1.304,4.469,0.0,0.509,-0.559,-0.396,-1.375,1.52
831,-0.098,-1.578,1.143,-1.294,-0.729,0.184,-0.064,0.566,2.355,-2.102,-0.344,1.795,-0.202,-1.407,4.506,0.0,0.713,-0.358,-0.418,-1.215,1.225
832,-0.012,-1.675,1.126,-1.157,-0.675,0.176,-0.135,0.746,2.437,-2.116,-0.318,1.633,-0.091,-1.298,4.223,0.0,0.596,-0.439,-0.537,-1.211,1.33
833,0.027,-1.589,1.309,-1.425,-0.332,-0.108,-0.206,0.485,2.684,-1.475,-0.307,1.818,-0.274,-1.409,4.42,0.0,0.792,-0.501,-0.404,-1.22,1.18
834,0.138,-1.437,1.203,-1.348,-0.102,-0.472,-0.439,0.501,2.445,-1.605,-0.448,1.551,-0.237,-1.315,4.508,0.0,0.669,-0.59,-0.456,-1.107,1.163
835,0.11,-1.485,1.03,-1.752,-0.128,-0.246,-0.106,0.483,2.524,-1.29,-0.089,1.935,-0.27,-1.434,4.219,0.0,0.486,-0.392,-0.39,-1.361,1.168
836,0.059,-1.438,0.967,-1.596,-0.409,-0.068,-0.221,0.791,2.407,-1.896,-0.63,1.956,-0.151,-1.422,4.426,0.0,0.513,-0.37,-0.249,-1.213,1.223
837,-0.075,-1.531,0.886,-1.67,-0.266,-0.372,-0.035,0.33,2.506,-1.447,-0.298,1.686,-0.123,-1.129,4.271,0.0,0.521,-0.818,-0.703,-1.181,1.287
838,-0.011,-1.603,0.959,-1.679,0.186,-0.383,-0.334,0.803,2.55,-1.563,-0.538,1.871,0.074,-1.165,5.044,0.0,0.709,-0.393,-0.315,-1.189,1.16
839,0.023,-1.698,0.911,-1.007,-1.039,0.546,0.093,0.643,2.47,-2.428,-0.397,1.556,-0.409,-1.037,4.32,0.0,0.543,-0.405,-0.389,-1.019,1.044
840,-0.009,-1.566,1.124,-1.734,0.304,-0.642,-0.264,0.537,2.429,-1.191,-0.51,1.582,-0.366,-1.229,4.68,0.0,0.621,-0.57,-0.369,-1.245,1.295
841,0.013,-1.42,0.958,-1.423,-0.557,-0.07,0.019,0.351,2.316,-1.542,-0.219,1.792,-0.177,-1.411,4.731,0.0,0.509,-0.669,-0.495,-1.307,1.433
842,0.194,-1.659,1.079,-1.608,-0.097,-0.02,-0.227,0.473,2.652,-1.312,-0.482,1.741,-0.213,-1.275,4.198,0.0,0.406,-0.189,-0.322,-0.959,1.231
843,0.004,-1.369,1.158,-1.215,-0.616,0.007,-0.199,0.54,2.508,-1.864,-0.271,1.761,-0.17,-1.131,4.517,0.0,0.613,-0.428,-0.197,-1.166,1.088
844,-0.101,-1.675,1.313,-1.275,-0.561,0.152,-0.293,0.792,2.626,-1.884,-0.693,1.537,-0.417,-1.087,4.731,0.0,0.748,-0.426,-0.559,-1.165,1.307
845,0.137,-1.635,1.115,-1.591,-0.425,-0.141,-0.372,0.535,2.589,-1.884,-0.197,1.766,-0.235,-1.414,4.694,0.0,0.767,-0.397,-0.588,-1.357,1.311
846,-0.057,-1.598,1.08,-1.209,-0.828,0.009,0.105,0.605,2.527,-1.89,-0.345,1.715,-0.187,-1.374,4.239,0.0,0.496,-0.83,-0.562,-1.448,1.1
847,-0.13,-1.725,1.146,-1.158,-0.459,-0.418,-0.245,0.856,2.314,-1.907,-0.364,1.675,-0.228,-1.328,4.345,0.0,0.601,-0.598,-0.582,-1.434,1.479
848,0.146,-1.446,1.297,-1.308,-0.695,0.056,-0.102,0.431,2.493,-1.764,-0.086,1.783,-0.268,-1.282,4.274,0.0,0.709,-0.518,-0.487,-1.206,1.475
849,0.094,-1.693,0.963,-1.532,0.066,-0.304,-0.396,0.8,2.521,-1.487,-0.457,1.771,-0.035,-1.296,4.669,0.0,0.53,-0.35,-0.373,-1.224,1.168
850,0.278,-1.419,1.144,-1.675,-0.007,-0.484,-0.27,0.745,2.347,-1.625,-0.522,1.579,-0.193,-1.075,4.113,0.0,0.471,-0.463,-0.296,-1.255,1.181
851,-0.001,-1.459,1.082,-1.427,-0.237,-0.352,-0.214,0.665,2.603,-1.461,-0.364,1.648,0.076,-1.085,4.278,0.0,0.382,-0.522,-0.173,-1.255,1.087
852,0.231,-1.461,1.008,-1.35,-0.382,-0.068,-0.238,0.56,2.258,-1.782,-0.337,2.011,-0.056,-1.468,4.596,0.0,0.592,-0.401,-0.356,-1.341,1.38
853,0.139,-1.398,0.942,-1.552,-0.075,-0.391,0.009,0.343,2.421,-1.324,-0.283,1.854,-0.331,-1.26,4.082,0.0,0.691,-0.668,-0.278,-1.343,1.191
854,0.176,-1.757,0.896,-1.838,-0.148,-0.395,-0.285,0.696,2.697,-1.419,-0.375,1.625,-0.299,-1.353,4.294,0.0,0.631,-0.521,-0.402,-1.33,1.266
