x0,x1,x2,x3,x4,x5,y,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
-4.071,-0.288,-3.847,-10.856,1.932,-2.252,0.0,1.274,-6.201,1.439,1.541,0.016,1.163,0.732,2.058,1.174,-3.515,-3.089,-1.25,-2.283,7.318
-3.044,-0.516,-4.038,-11.303,1.182,-3.197,0.0,0.622,-7.064,1.637,1.532,0.025,1.937,0.525,2.244,1.06,-4.373,-3.562,-0.829,-2.207,7.554
-3.887,-0.415,-4.114,-11.241,1.329,-2.692,0.0,0.768,-6.302,1.321,1.517,-0.132,0.764,1.003,1.948,1.02,-3.737,-3.527,-1.414,-2.515,7.683
-4.035,-0.553,-4.872,-12.268,1.624,-2.649,0.0,1.177,-6.779,1.427,1.622,0.122,1.135,0.49,2.121,1.288,-3.975,-4.168,-1.692,-2.167,7.877
-4.103,-0.654,-4.517,-11.51,1.693,-2.23,0.0,1.409,-5.917,1.57,1.63,0.045,0.999,0.754,2.445,1.138,-3.603,-3.942,-1.728,-2.214,7.49
-3.056,-0.547,-4.105,-11.001,1.4,-2.866,0.0,0.7,-6.779,1.422,1.555,-0.058,1.857,0.601,2.418,0.942,-4.038,-3.6,-0.963,-2.174,7.127
-3.157,-0.592,-4.691,-12.182,1.22,-3.379,0.0,0.758,-7.482,1.423,1.608,0.228,1.858,-0.162,1.943,1.218,-4.633,-4.15,-0.996,-2.246,7.983
-2.878,-0.425,-4.19,-11.186,1.258,-3.149,0.0,0.473,-6.871,1.524,1.452,-0.003,2.129,0.448,2.161,1.074,-4.259,-3.604,-0.605,-2.343,7.353
-3.29,-0.465,-4.194,-11.333,1.192,-2.783,0.0,0.765,-6.635,1.384,1.495,-0.189,1.483,0.651,2.151,1.16,-4.098,-3.613,-1.018,-2.196,7.562
-4.258,-0.596,-4.559,-12.211,1.921,-2.779,0.0,0.922,-7.184,1.736,1.699,0.479,1.16,-0.416,2.069,1.288,-4.186,-3.367,-1.504,-2.25,8.225
-3.166,-0.497,-4.83,-11.934,1.188,-3.169,0.0,1.044,-7.007,1.573,1.366,-0.196,2.002,0.634,2.372,1.144,-4.342,-4.332,-1.106,-2.29,7.793
-3.779,-0.593,-5.057,-12.097,1.483,-2.744,0.0,0.984,-6.754,1.373,1.26,-0.017,1.452,0.648,2.279,1.071,-4.087,-4.414,-1.424,-2.389,7.655
-3.306,-0.472,-4.244,-11.587,1.301,-3.56,0.0,0.161,-7.686,1.507,1.498,-0.064,2.086,0.464,2.183,1.373,-4.536,-3.373,-0.546,-2.038,8.192
-2.781,-0.398,-4.687,-11.279,1.133,-3.124,0.0,0.6,-6.685,1.272,1.425,-0.046,2.294,0.748,2.293,1.098,-4.119,-4.062,-0.913,-2.195,7.365
-2.753,-0.702,-4.275,-10.823,1.293,-2.974,0.0,0.638,-6.8,1.436,1.362,-0.157,2.448,0.089,2.312,1.254,-3.976,-4.032,-0.631,-2.094,6.928
-3.096,-0.515,-4.72,-11.682,1.317,-2.975,0.0,0.88,-6.67,1.424,1.396,-0.258,2.378,0.635,2.048,1.079,-4.189,-4.243,-0.912,-2.21,7.398
-4.159,-0.371,-4.62,-12.155,1.591,-2.626,0.0,1.221,-6.77,1.695,1.364,0.124,0.597,0.351,2.297,1.26,-4.018,-3.821,-1.768,-2.294,7.969
-4.464,-0.382,-4.5,-11.866,1.835,-2.42,0.0,1.388,-6.273,1.559,1.395,0.103,0.418,0.677,2.049,1.14,-3.939,-3.628,-1.698,-2.083,7.734
-3.409,-0.501,-4.569,-11.63,1.65,-3.078,0.0,0.918,-7.179,1.395,1.653,0.151,1.999,0.153,2.307,1.197,-4.406,-3.749,-0.954,-2.154,7.751
-4.376,-0.588,-4.555,-12.11,1.813,-2.412,0.0,1.264,-6.612,1.591,1.274,0.077,0.254,0.309,1.971,1.125,-3.925,-3.796,-2.165,-2.328,7.824
-4.055,-0.697,-4.446,-11.443,1.728,-2.779,0.0,0.686,-6.989,1.254,1.315,-0.133,1.117,0.69,2.286,0.992,-4.051,-3.361,-1.21,-2.11,8.092
-4.959,-0.612,-5.061,-12.64,1.969,-1.847,0.0,1.781,-5.864,1.312,1.513,-0.01,-0.037,0.682,2.081,1.29,-3.62,-4.285,-2.539,-2.145,7.509
-4.783,-0.472,-4.449,-12.084,1.952,-2.154,0.0,1.178,-6.431,1.285,1.339,0.103,-0.027,0.251,2.048,1.136,-4.062,-3.332,-1.728,-2.366,8.041
-3.265,-0.431,-4.433,-11.789,1.283,-3.109,0.0,0.964,-7.143,1.758,1.515,-0.137,1.863,0.114,2.068,1.214,-4.322,-3.993,-1.041,-2.287,7.782
-3.876,-0.358,-4.46,-12.009,1.838,-3.122,0.0,0.887,-7.477,1.652,1.197,-0.01,1.78,0.328,2.153,1.11,-4.502,-3.568,-0.957,-2.198,8.202
-4.272,-0.393,-4.549,-12.215,2.052,-2.708,0.0,1.393,-6.681,1.513,1.645,-0.076,1.019,0.421,1.882,1.234,-4.051,-3.797,-1.723,-2.286,7.875
-4.168,-0.348,-4.546,-12.21,1.862,-2.783,0.0,1.153,-6.925,1.445,1.304,0.138,1.242,0.472,1.933,1.046,-4.101,-3.871,-1.428,-2.33,8.01
-3.998,-0.487,-4.856,-12.069,1.525,-2.581,0.0,1.206,-6.622,1.365,1.303,-0.002,0.777,0.558,2.243,1.28,-3.908,-4.014,-1.743,-2.066,7.696
-3.606,-0.482,-4.686,-11.569,1.765,-2.358,0.0,1.712,-5.973,1.43,1.648,-0.25,1.519,0.806,2.266,1.119,-3.558,-4.167,-1.889,-2.251,6.831
-4.212,-0.543,-4.642,-12.151,1.894,-2.34,0.0,1.55,-6.526,1.64,1.49,0.077,0.769,0.307,1.956,1.387,-3.761,-4.071,-2.057,-2.136,7.624
-4.058,-0.476,-5.017,-12.56,1.751,-2.857,0.0,1.053,-7.119,1.402,1.632,0.261,1.097,0.151,2.038,1.279,-4.332,-4.001,-1.66,-2.449,8.148
-3.85,-0.484,-4.982,-12.322,1.839,-2.876,0.0,1.273,-7.137,1.517,1.449,0.269,1.96,0.214,2.365,1.373,-4.329,-4.277,-1.347,-2.362,8.009
-3.951,-0.177,-4.229,-11.709,1.74,-2.678,0.0,1.23,-6.921,1.342,1.586,0.038,1.042,0.608,2.236,0.86,-3.971,-3.478,-1.586,-2.315,7.808
-3.45,-0.397,-4.396,-11.541,1.227,-2.871,0.0,0.759,-6.615,1.418,1.551,-0.192,1.458,0.921,2.137,1.09,-4.094,-3.814,-1.067,-2.422,7.627
-4.509,-0.561,-4.757,-11.903,1.999,-2.211,0.0,1.297,-6.126,1.444,1.478,0.275,0.661,0.364,2.268,1.208,-3.683,-3.722,-1.742,-2.404,7.572
-3.186,-0.313,-4.407,-11.919,1.148,-3.31,0.0,0.371,-7.392,1.574,1.525,0.098,1.739,0.203,2.006,1.187,-4.676,-3.914,-0.951,-2.567,8.112
-4.152,-0.311,-4.506,-11.633,1.901,-2.371,0.0,1.252,-6.303,1.365,1.657,0.196,0.905,0.412,2.151,0.999,-3.571,-3.514,-1.893,-2.083,7.393
-4.691,-0.747,-4.287,-12.185,1.91,-2.151,0.0,1.31,-6.07,1.472,1.282,0.613,0.122,-0.306,2.261,1.15,-3.808,-3.738,-2.102,-2.165,7.681
-3.318,-0.536,-4.181,-11.605,1.77,-3.369,0.0,0.464,-7.508,1.525,1.534,0.152,1.881,-0.02,2.205,1.061,-4.375,-3.645,-1.031,-2.372,7.757
-3.49,-0.511,-4.948,-12.418,1.525,-2.767,0.0,1.331,-6.529,1.554,1.505,0.133,1.671,-0.077,2.043,1.029,-4.286,-4.448,-1.409,-2.304,7.457
-3.78,-0.446,-4.779,-11.642,1.706,-2.534,0.0,1.69,-6.434,1.529,1.483,0.404,1.265,0.11,2.178,1.187,-3.82,-4.252,-1.838,-2.416,7.439
-2.944,-0.331,-4.769,-11.739,1.361,-3.52,0.0,0.704,-7.633,1.769,1.545,0.266,2.744,0.037,2.208,1.128,-4.667,-4.025,-0.589,-2.243,7.951
-4.899,-0.485,-4.843,-12.171,2.126,-1.995,0.0,1.769,-5.914,1.435,1.475,0.25,0.249,0.41,2.099,1.308,-3.316,-3.902,-2.501,-2.161,7.345
-4.33,-0.398,-4.596,-11.615,1.891,-2.461,0.0,1.283,-6.174,1.392,1.288,0.352,0.839,0.718,2.143,0.887,-3.527,-3.762,-1.714,-2.323,7.529
-4.008,-0.414,-4.351,-11.517,1.794,-2.55,0.0,1.281,-6.393,1.499,1.458,-0.094,0.743,0.708,2.326,1.005,-3.919,-3.492,-1.616,-2.205,7.575
-4.796,-0.352,-4.782,-12.801,2.167,-2.122,0.0,1.966,-6.409,1.743,1.556,0.398,0.345,-0.16,2.166,1.105,-3.984,-4.237,-2.154,-2.451,7.846
-4.459,-0.46,-4.859,-12.531,1.985,-2.381,0.0,1.629,-6.558,1.638,1.408,0.151,0.926,0.237,2.201,1.521,-3.633,-4.151,-2.053,-2.083,7.766
-4.31,-0.49,-4.111,-11.095,1.907,-2.1,0.0,1.173,-5.735,1.337,1.697,0.071,0.746,0.582,2.233,1.304,-3.466,-3.464,-1.684,-2.203,7.307
-4.653,-0.588,-4.282,-11.781,1.921,-2.569,0.0,0.875,-6.93,1.444,1.409,0.287,0.257,0.551,2.26,1.274,-3.703,-3.116,-1.753,-1.866,8.079
-3.535,-0.375,-4.436,-11.617,1.703,-3.193,0.0,0.564,-7.556,1.364,1.393,0.001,1.817,0.476,1.789,1.199,-4.366,-3.498,-0.942,-2.197,7.961
-4.945,-0.449,-4.566,-12.001,2.363,-1.993,0.0,1.981,-6.09,1.321,1.54,0.159,0.072,0.855,2.355,1.202,-3.394,-3.694,-2.27,-2.34,7.601
-3.21,-0.473,-4.497,-12.007,1.549,-3.421,0.0,0.471,-7.72,1.495,1.874,-0.084,2.265,0.262,2.075,0.979,-4.699,-3.798,-0.977,-2.285,8.243
-4.471,-0.412,-4.665,-12.067,1.902,-2.056,0.0,2.131,-5.781,1.828,1.413,0.293,0.42,0.051,2.383,1.273,-3.435,-4.337,-2.215,-2.365,7.011
-4.165,-0.522,-4.706,-12.326,1.907,-2.559,0.0,1.299,-6.344,1.66,1.657,0.343,0.992,0.222,2.034,1.275,-3.951,-4.225,-1.772,-2.26,7.615
-3.404,-0.722,-4.513,-12.208,1.799,-3.497,0.0,0.469,-7.888,1.554,1.532,0.151,2.378,0.147,2.067,1.326,-4.564,-3.678,-0.895,-2.354,8.215
-2.17,-0.316,-4.479,-10.685,1.342,-3.364,0.0,0.707,-6.894,1.244,1.768,-0.373,3.07,0.923,2.05,1.047,-4.035,-4.025,-0.652,-2.215,6.949
-3.927,-0.434,-4.47,-11.725,1.619,-2.935,0.0,0.85,-7.191,1.687,1.276,0.103,1.175,0.476,2.081,1.087,-4.152,-3.436,-1.301,-2.274,8.093
-2.489,-0.291,-4.13,-10.571,1.444,-3.483,0.0,0.635,-7.167,1.351,1.642,-0.199,3.087,0.779,2.132,0.79,-4.222,-3.503,-0.137,-2.267,7.321
-4.096,-0.301,-4.762,-11.681,1.618,-2.156,0.0,1.811,-5.503,1.476,1.442,-0.068,0.557,0.742,1.996,1.145,-3.163,-4.314,-2.158,-2.209,6.82
-4.661,-0.529,-5.076,-12.97,2.031,-2.664,0.0,1.224,-7.217,1.451,1.692,0.209,0.765,0.005,2.0,1.398,-4.207,-3.88,-1.835,-2.243,8.438
-4.496,-0.55,-4.981,-12.172,1.683,-1.938,0.0,1.803,-5.841,1.534,1.408,0.26,0.345,0.505,2.171,1.402,-3.529,-4.227,-2.162,-2.352,7.358
-2.525,-0.492,-4.432,-11.51,1.02,-3.71,0.0,0.238,-7.935,1.363,1.667,-0.026,2.9,0.082,2.071,1.425,-4.846,-3.849,-0.161,-2.022,8.052
-3.778,-0.545,-4.475,-11.579,1.662,-2.335,0.0,1.421,-6.231,1.508,1.407,-0.003,1.078,0.46,2.215,1.338,-3.711,-3.97,-1.717,-2.258,7.226
-3.892,-0.519,-4.094,-11.39,1.659,-2.652,0.0,1.035,-6.582,1.366,1.32,0.08,1.038,0.527,2.133,1.076,-3.919,-3.233,-1.22,-2.099,7.754
-3.999,-0.171,-4.557,-12.021,1.77,-2.599,0.0,1.631,-6.615,1.747,1.37,0.337,1.004,-0.027,1.973,1.189,-3.792,-4.01,-1.756,-2.269,7.43
-4.821,-0.67,-5.352,-12.877,2.196,-2.261,0.0,1.672,-6.371,1.545,1.378,0.024,0.611,0.574,2.126,1.442,-3.657,-4.483,-2.433,-2.342,7.622
-5.011,-0.446,-4.83,-12.076,1.821,-1.792,0.0,1.878,-5.426,1.261,1.327,0.003,-0.549,0.977,2.096,1.371,-3.274,-3.894,-2.579,-2.097,7.38
-3.199,-0.557,-4.249,-11.077,1.478,-2.981,0.0,0.746,-6.953,1.423,1.611,-0.151,2.242,0.479,2.221,1.273,-3.94,-3.809,-0.821,-2.177,7.403
-3.623,-0.219,-3.742,-10.287,1.573,-2.702,0.0,0.594,-6.55,1.223,1.617,-0.395,1.208,1.249,2.098,1.13,-3.737,-2.793,-0.762,-2.246,7.639
-3.881,-0.437,-4.183,-11.023,1.677,-2.29,0.0,1.272,-6.022,1.449,1.421,0.223,0.984,0.398,2.015,1.071,-3.673,-3.468,-1.227,-2.189,7.273
-3.328,-0.52,-4.284,-10.867,1.362,-2.421,0.0,0.934,-5.501,1.537,1.271,0.052,1.21,0.562,1.853,0.943,-3.67,-3.656,-1.159,-2.33,6.731
-3.985,-0.359,-4.213,-11.361,2.03,-2.555,0.0,1.522,-6.327,1.709,1.521,0.056,1.101,0.659,2.191,1.19,-3.555,-3.641,-1.635,-2.216,7.345
-2.706,-0.335,-4.462,-11.544,1.58,-3.759,0.0,0.443,-8.012,1.298,1.8,-0.267,2.916,-0.007,2.048,1.112,-4.819,-3.611,-0.331,-2.402,8.009
-5.047,-0.566,-4.224,-11.744,2.012,-1.54,0.0,2.029,-5.435,1.827,1.27,0.351,-0.599,-0.232,2.263,0.974,-3.111,-3.79,-2.446,-2.248,6.999
-2.987,-0.523,-4.443,-11.538,1.534,-3.279,0.0,0.691,-7.181,1.506,1.65,0.089,2.301,0.153,2.143,0.997,-4.361,-3.942,-0.847,-2.232,7.558
-4.306,-0.416,-4.596,-12.201,1.985,-2.65,0.0,1.483,-6.873,1.595,1.545,0.228,1.032,0.264,2.165,1.27,-4.002,-3.788,-1.595,-2.192,7.993
-3.667,-0.386,-4.915,-12.394,1.43,-3.239,0.0,1.09,-7.46,1.529,1.362,-0.074,1.862,0.208,2.123,1.387,-4.63,-4.221,-0.932,-1.973,8.021
-3.735,-0.413,-4.297,-11.743,1.812,-2.836,0.0,1.135,-6.954,1.575,1.515,-0.023,1.403,-0.088,2.079,1.283,-4.214,-3.582,-1.162,-2.372,7.817
-3.056,-0.385,-4.907,-12.218,1.114,-3.299,0.0,0.792,-7.373,1.432,1.535,-0.158,2.451,0.369,2.186,1.361,-4.62,-4.451,-0.797,-2.142,7.819
-4.03,-0.721,-4.422,-11.775,1.735,-2.572,0.0,1.322,-6.803,1.706,1.619,-0.093,1.105,0.278,2.186,1.321,-4.012,-3.675,-1.444,-1.977,7.722
-4.325,-0.471,-5.021,-12.292,1.63,-2.372,0.0,1.402,-6.26,1.5,1.408,0.446,0.746,0.152,2.06,1.003,-3.85,-4.199,-2.039,-2.508,7.765
-3.55,-0.411,-4.663,-12.428,1.483,-3.34,0.0,0.824,-7.53,1.708,1.422,0.424,1.749,-0.188,2.42,1.243,-4.449,-4.305,-1.239,-2.265,8.125
-5.003,-0.273,-4.687,-13.01,2.35,-2.368,0.0,1.854,-6.795,1.516,1.656,0.168,0.628,0.183,2.109,1.081,-4.357,-3.791,-1.875,-2.276,8.308
-4.421,-0.558,-5.023,-12.426,1.779,-2.465,0.0,1.346,-6.588,1.51,1.465,0.486,0.832,-0.067,2.075,1.191,-3.97,-3.998,-1.869,-2.173,7.879
-3.676,-0.324,-4.227,-11.457,1.661,-2.861,0.0,1.109,-6.742,1.578,1.6,0.123,1.503,0.462,2.355,0.932,-3.915,-3.693,-1.163,-2.505,7.525
-3.552,-0.412,-4.221,-11.242,1.55,-2.88,0.0,0.842,-6.732,1.426,1.254,-0.135,1.482,0.599,2.038,0.853,-4.149,-3.464,-1.062,-2.355,7.679
-3.274,-0.33,-4.272,-11.434,1.418,-3.06,0.0,1.236,-7.013,1.549,1.665,-0.133,1.738,0.575,2.071,1.234,-3.815,-3.97,-1.231,-2.243,7.674
-4.425,-0.47,-4.759,-12.004,1.667,-2.494,0.0,0.971,-6.56,1.135,1.435,-0.054,0.591,0.7,2.129,1.085,-3.791,-3.762,-1.743,-2.288,7.947
-3.748,-0.512,-4.483,-11.81,1.74,-2.895,0.0,1.198,-6.918,1.484,1.471,0.197,1.386,0.425,2.054,0.993,-3.848,-4.005,-1.483,-2.463,7.635
-2.853,-0.669,-4.429,-11.171,1.119,-3.172,0.0,0.585,-6.783,1.468,1.565,-0.048,2.228,0.346,2.152,1.011,-4.165,-4.141,-0.771,-2.396,7.269
-3.104,-0.59,-4.247,-11.532,1.438,-3.36,0.0,0.297,-7.581,1.462,1.588,-0.088,2.3,0.374,2.327,1.204,-4.483,-3.521,-0.745,-2.255,7.79
-4.083,-0.549,-4.576,-11.41,1.688,-2.249,0.0,1.243,-5.807,1.291,1.264,-0.049,0.669,1.011,2.18,1.134,-3.42,-3.778,-1.876,-2.312,7.097
-3.709,-0.447,-4.015,-10.936,1.46,-2.595,0.0,0.828,-6.282,1.492,1.298,0.11,1.211,0.338,1.969,1.038,-3.969,-3.489,-1.059,-2.253,7.347
-4.744,-0.361,-4.353,-11.488,2.04,-2.076,0.0,1.62,-5.937,1.407,1.438,0.368,0.384,0.663,2.108,1.265,-3.305,-3.505,-1.82,-2.362,7.478
-3.734,-0.476,-4.381,-11.46,1.424,-2.71,0.0,1.084,-6.591,1.523,1.389,0.111,1.233,0.423,1.992,1.153,-3.802,-3.768,-1.316,-2.269,7.414
-4.199,-0.421,-4.719,-12.058,1.846,-2.704,0.0,1.189,-6.81,1.712,1.463,0.175,0.817,0.383,2.339,1.234,-4.119,-3.766,-1.532,-2.247,8.017
-3.901,-0.675,-4.533,-11.403,1.811,-2.602,0.0,1.101,-6.398,1.424,1.5,-0.095,1.153,0.829,2.253,1.267,-3.694,-3.82,-1.732,-2.221,7.513
-3.097,-0.256,-4.502,-11.401,1.133,-3.16,0.0,0.702,-6.908,1.354,1.539,0.022,1.897,0.624,2.341,1.101,-4.174,-3.979,-0.931,-2.018,7.667
-5.025,-0.481,-5.046,-12.526,1.907,-1.735,0.0,1.894,-5.585,1.392,1.204,0.138,-0.201,0.226,2.169,1.025,-3.433,-4.189,-2.719,-2.441,7.567
-3.713,-0.458,-4.855,-11.985,1.564,-2.699,0.0,1.623,-6.826,1.322,1.327,-0.059,1.854,0.494,2.1,1.14,-4.228,-4.297,-1.194,-2.278,7.749
-4.376,-0.518,-4.884,-12.089,1.798,-1.902,0.0,1.682,-5.772,1.411,1.326,-0.043,0.532,0.68,2.342,1.244,-3.42,-4.353,-2.31,-2.286,7.242
-4.348,-0.635,-4.428,-11.779,1.995,-2.369,0.0,1.297,-6.261,1.42,1.144,0.322,0.432,0.152,2.218,1.128,-3.653,-3.58,-1.912,-2.13,7.444
-4.115,-0.475,-4.685,-11.834,1.609,-2.368,0.0,1.5,-6.216,1.618,1.382,0.329,0.867,0.026,2.161,1.413,-3.865,-4.118,-1.662,-2.123,7.392
-3.957,-0.508,-4.162,-11.95,1.858,-2.849,0.0,0.978,-7.003,1.582,1.523,0.199,1.473,0.188,2.136,1.279,-4.349,-3.438,-0.968,-2.196,7.977
-3.802,-0.41,-4.201,-11.289,1.719,-2.605,0.0,1.033,-6.415,1.7,1.384,0.153,1.054,0.42,1.988,1.069,-3.597,-3.441,-1.587,-2.327,7.281
-4.19,-0.635,-4.599,-11.986,1.767,-2.565,0.0,1.056,-6.58,1.481,1.476,0.151,0.967,0.377,2.407,1.255,-3.986,-3.721,-1.579,-2.142,7.822
-4.221,-0.449,-4.163,-11.569,1.455,-2.706,0.0,0.589,-6.901,1.301,1.42,0.032,0.384,0.748,2.073,1.117,-3.945,-3.217,-1.265,-2.233,8.086
-4.66,-0.422,-4.318,-11.807,1.882,-1.923,0.0,1.603,-5.948,1.458,1.595,0.326,-0.223,0.537,2.108,1.0,-3.426,-3.659,-2.24,-2.375,7.474
-4.055,-0.409,-4.64,-12.082,1.627,-2.593,0.0,1.264,-6.469,1.476,1.409,-0.132,0.875,0.713,2.113,1.101,-3.983,-3.971,-1.562,-2.153,7.628
-3.591,-0.464,-4.145,-11.675,1.788,-3.346,0.0,0.434,-7.684,1.388,1.701,0.107,1.944,0.126,2.277,1.305,-4.54,-3.009,-0.599,-2.071,8.249
-4.055,-0.422,-4.033,-11.448,1.756,-2.792,0.0,0.906,-6.643,1.543,1.502,0.108,0.767,0.385,2.201,1.41,-3.922,-3.427,-1.319,-2.006,7.753
-3.838,-0.438,-4.418,-11.555,1.532,-2.606,0.0,1.204,-6.382,1.32,1.313,0.155,1.176,0.206,2.09,1.232,-3.843,-3.703,-1.362,-2.267,7.321
-4.242,-0.348,-3.93,-11.243,1.794,-2.401,0.0,1.276,-6.372,1.679,1.475,0.229,0.481,0.201,2.345,1.108,-3.792,-3.238,-1.517,-2.113,7.526
-3.461,-0.426,-4.604,-11.888,1.395,-3.282,0.0,0.68,-7.24,1.44,1.456,-0.115,1.669,0.393,2.133,1.187,-4.396,-3.737,-0.968,-2.166,7.945
-3.926,-0.392,-4.719,-12.232,1.675,-2.914,0.0,1.078,-7.068,1.57,1.43,0.222,1.313,0.209,2.032,1.298,-4.156,-3.975,-1.458,-2.023,7.906
-4.67,-0.698,-4.12,-11.969,2.185,-2.466,0.0,0.698,-6.939,1.416,1.509,0.192,0.338,0.003,2.208,1.154,-4.204,-3.066,-1.591,-2.157,8.084
-4.18,-0.594,-4.711,-11.695,1.752,-2.518,0.0,0.97,-6.305,1.173,1.402,-0.03,0.823,0.807,2.102,1.069,-3.653,-3.69,-1.711,-1.955,7.512
-2.919,-0.43,-4.323,-11.525,1.331,-3.613,0.0,0.603,-7.812,1.524,1.614,-0.114,2.446,0.412,2.174,1.112,-4.617,-3.625,-0.563,-2.157,8.051
-3.302,-0.367,-4.382,-11.194,1.517,-2.872,0.0,1.027,-6.702,1.482,1.455,0.154,1.631,0.192,2.231,0.873,-4.006,-3.751,-1.183,-2.233,7.328
-2.742,-0.588,-4.655,-11.972,1.31,-3.77,0.0,0.387,-8.054,1.67,1.856,0.028,2.978,0.002,2.109,1.052,-5.029,-3.956,-0.352,-2.253,8.252
-3.604,-0.66,-3.827,-10.751,1.541,-2.564,0.0,0.742,-6.153,1.597,1.368,-0.04,0.909,0.388,2.157,0.964,-3.736,-3.241,-1.307,-2.422,7.079
-3.329,-0.611,-4.089,-11.281,1.555,-3.184,0.0,0.329,-7.261,1.771,1.474,-0.118,2.052,0.369,2.12,1.192,-4.392,-3.369,-0.725,-2.096,7.919
-3.904,-0.642,-4.891,-11.786,2.051,-2.557,0.0,1.156,-6.546,1.367,1.492,0.048,1.531,0.465,2.134,1.138,-3.789,-4.145,-1.609,-2.265,7.471
-4.313,-0.62,-4.797,-12.61,1.98,-2.913,0.0,1.011,-7.255,1.528,1.547,-0.137,1.237,0.079,2.089,1.399,-4.099,-4.094,-1.454,-2.208,8.236
-4.217,-0.551,-4.592,-11.588,1.577,-2.167,0.0,1.282,-6.01,1.403,1.487,0.038,0.592,0.605,2.146,1.13,-3.513,-4.11,-1.944,-2.266,7.357
-4.934,-0.611,-4.709,-12.237,2.224,-2.338,0.0,1.854,-6.498,1.522,1.549,0.279,0.289,0.419,2.268,1.636,-3.403,-3.838,-2.288,-1.908,7.764
-3.64,-0.449,-4.594,-11.691,1.558,-2.839,0.0,0.863,-6.59,1.355,1.637,-0.261,1.663,0.709,2.108,1.34,-3.932,-3.868,-1.457,-2.122,7.66
-4.688,-0.508,-4.556,-12.541,1.889,-2.325,0.0,1.557,-6.347,1.585,1.505,0.202,0.14,0.387,2.197,1.33,-3.846,-4.041,-2.155,-2.318,7.921
-3.731,-0.309,-4.384,-11.727,1.564,-2.606,0.0,1.313,-6.622,1.44,1.731,-0.148,1.193,0.496,2.095,1.334,-4.107,-3.787,-1.502,-2.292,7.761
-3.083,-0.384,-4.593,-11.586,1.414,-3.418,0.0,0.616,-7.565,1.432,1.415,-0.026,2.312,0.246,2.004,1.253,-4.348,-4.046,-0.74,-2.248,7.841
-4.359,-0.611,-5.058,-12.368,1.744,-2.331,0.0,1.474,-6.319,1.338,1.716,0.056,0.741,0.631,2.065,1.14,-3.798,-4.329,-2.043,-2.117,7.811
-3.789,-0.483,-5.245,-13.122,1.967,-3.116,0.0,1.392,-7.634,1.676,1.742,0.283,2.014,-0.308,2.192,1.281,-4.644,-4.497,-1.492,-2.287,8.14
-3.418,-0.387,-4.329,-11.394,1.661,-3.364,0.0,0.689,-7.212,1.37,1.508,-0.168,2.021,0.645,2.15,1.14,-4.209,-3.548,-0.87,-2.314,7.856
-3.401,-0.244,-4.291,-11.691,1.844,-3.155,0.0,1.053,-7.299,1.539,1.574,-0.105,2.35,0.505,2.293,1.144,-4.496,-3.41,-0.956,-2.01,7.93
-4.276,-0.559,-4.654,-11.98,1.804,-2.222,0.0,1.557,-5.994,1.385,1.413,0.298,0.671,0.358,2.399,1.216,-3.606,-4.148,-2.023,-2.31,7.429
-3.503,-0.433,-4.136,-11.028,1.681,-3.024,0.0,0.86,-6.881,1.361,1.28,-0.123,1.828,0.738,2.113,1.035,-3.849,-3.43,-0.875,-2.019,7.646
-3.242,-0.496,-4.344,-11.265,1.263,-3.076,0.0,0.578,-6.736,1.365,1.313,-0.112,1.778,0.477,2.017,1.175,-4.176,-3.577,-0.835,-2.055,7.455
-4.941,-0.681,-4.6,-12.439,1.992,-1.933,0.0,1.574,-5.788,1.745,1.376,0.251,-0.218,0.314,2.007,1.165,-3.645,-3.803,-2.324,-2.134,7.659
-4.563,-0.357,-4.353,-11.818,1.757,-1.943,0.0,1.766,-5.764,1.709,1.435,0.273,0.28,-0.017,2.243,0.975,-3.656,-3.788,-1.944,-2.329,7.42
-4.21,-0.432,-4.009,-11.373,1.765,-2.359,0.0,1.374,-6.255,1.375,1.435,-0.032,0.426,0.88,2.029,1.134,-3.529,-3.343,-1.636,-2.213,7.491
-4.51,-0.316,-5.052,-12.598,1.62,-2.464,0.0,1.215,-6.598,1.416,1.344,0.072,0.593,0.479,2.171,1.407,-4.106,-3.965,-2.029,-2.309,8.112
-2.784,-0.664,-3.994,-10.933,1.34,-3.317,0.0,0.222,-7.355,1.553,1.604,0.109,2.41,0.109,2.118,0.91,-4.439,-3.263,-0.408,-2.29,7.661
-3.27,-0.509,-3.997,-11.375,1.287,-3.286,0.0,0.37,-7.614,1.389,1.458,-0.169,1.633,0.467,2.165,0.925,-4.584,-3.213,-0.685,-2.091,8.256
-4.028,-0.283,-4.43,-11.647,1.586,-2.248,0.0,1.593,-5.914,1.344,1.391,0.07,1.014,0.633,2.131,1.119,-3.644,-3.92,-1.734,-2.255,7.356
-4.788,-0.903,-4.487,-12.064,2.012,-2.077,0.0,1.142,-6.279,1.465,1.489,0.182,0.091,0.798,2.291,1.239,-3.714,-3.563,-2.114,-2.143,7.931
-3.928,-0.689,-4.644,-11.924,1.727,-2.708,0.0,1.315,-6.897,1.575,1.537,0.609,0.988,0.217,2.169,1.326,-3.861,-3.894,-1.846,-1.887,7.744
-4.174,-0.518,-4.913,-12.485,1.664,-2.701,0.0,1.387,-6.82,1.539,1.448,0.252,0.939,0.237,2.227,1.385,-4.015,-4.06,-1.824,-2.141,8.116
