Unnamed: 0,x0,x1,x2,x3,y,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
709,-0.395,2.171,0.018,-1.216,0.0,0.856,-2.763,-0.315,-1.168,-0.152,0.313,-0.138,-0.124,0.289,-0.565,-0.885,-3.976,-0.09,-0.496,0.805,4.257
710,-0.748,1.855,-0.022,-1.207,0.0,0.766,-1.993,0.045,-0.393,-0.107,-0.328,0.451,-0.144,0.421,-0.271,-0.789,-3.175,0.168,-0.196,0.524,3.857
711,-0.228,1.589,-0.085,-1.74,0.0,0.81,-2.756,-0.34,-1.713,-0.325,0.374,-0.16,-0.167,0.207,-0.877,-0.947,-3.506,0.124,-0.55,1.045,3.149
712,-0.404,2.183,-0.007,-1.232,0.0,1.291,-2.972,-0.444,-1.114,-0.488,0.818,-0.023,-0.235,0.179,-0.597,-0.73,-3.586,-0.223,-0.688,0.829,4.221
713,-0.42,2.089,0.005,-1.402,0.0,1.032,-2.838,-0.432,-1.792,-0.432,1.262,-0.26,-0.212,0.184,-0.802,-0.587,-3.351,-0.388,-0.617,0.765,4.141
714,-0.722,2.091,-0.03,-1.17,0.0,0.89,-2.2,-0.067,-0.883,-0.261,0.445,0.051,-0.034,0.207,-0.575,-0.793,-3.436,-0.081,-0.203,0.631,4.446
715,-0.7,2.022,0.082,-1.27,0.0,0.824,-2.157,-0.216,-1.025,-0.226,0.27,0.17,-0.196,0.269,-0.596,-0.778,-3.215,0.03,-0.235,0.59,3.62
716,-0.034,1.574,-0.114,-1.579,0.0,0.879,-2.791,-0.621,-1.631,-0.5,0.718,-0.192,-0.447,0.102,-0.999,-0.835,-3.245,-0.013,-0.692,1.058,2.87
717,-0.525,2.083,0.188,-1.207,0.0,1.109,-2.849,-0.34,-1.595,-0.115,0.539,-0.172,-0.483,0.117,-0.768,-0.74,-3.767,-0.087,-0.501,0.774,4.283
718,-0.52,2.046,-0.035,-0.998,0.0,0.811,-2.123,-0.093,-0.678,-0.034,-0.561,0.236,-0.128,0.25,-0.504,-1.053,-3.834,0.143,-0.007,0.854,3.788
719,-0.811,1.671,0.124,-0.829,0.0,0.285,-1.712,0.159,-0.635,0.195,-1.008,0.061,-0.343,0.633,-0.049,-0.95,-3.36,0.035,0.037,0.43,3.201
720,-0.026,1.918,-0.005,-1.79,0.0,0.858,-3.032,-0.681,-1.991,-0.418,0.185,-0.247,-0.478,0.084,-1.198,-0.95,-3.895,-0.485,-0.865,1.099,2.764
721,-0.287,1.926,0.107,-1.271,0.0,1.072,-2.543,-0.192,-0.86,-0.178,-0.578,0.138,-0.276,0.32,-0.429,-0.953,-3.829,0.017,-0.308,0.96,3.54
722,-0.788,2.197,0.201,-1.15,0.0,0.793,-2.274,-0.062,-0.713,-0.056,-0.282,0.247,-0.297,0.47,-0.313,-0.843,-3.784,0.267,-0.267,0.654,4.318
723,-0.446,2.187,0.172,-1.15,0.0,1.043,-2.565,-0.268,-1.451,-0.176,0.664,-0.159,-0.23,0.199,-0.78,-0.818,-3.431,-0.154,-0.358,0.746,4.092
724,-0.056,1.851,-0.172,-1.304,0.0,1.166,-3.488,-0.875,-1.859,-0.653,1.578,-0.106,-0.049,-0.221,-1.34,-0.637,-3.33,-0.244,-0.92,1.071,3.544
725,-0.548,2.042,-0.024,-1.34,0.0,0.759,-2.828,-0.41,-1.731,-0.319,0.533,-0.251,-0.307,0.157,-0.925,-0.707,-3.571,-0.241,-0.607,0.8,3.512
726,-0.383,2.197,-0.044,-1.151,0.0,1.109,-2.785,-0.449,-1.256,-0.314,0.651,0.03,-0.14,0.141,-0.779,-0.645,-3.316,-0.276,-0.387,0.768,3.994
727,-0.785,1.94,0.049,-0.939,0.0,0.881,-2.428,-0.133,-1.172,0.01,0.455,-0.178,-0.116,0.47,-0.518,-0.707,-3.07,0.005,-0.298,0.573,3.954
728,-0.658,1.863,0.204,-1.345,0.0,0.789,-2.386,-0.098,-1.401,-0.095,0.61,0.026,-0.222,0.335,-0.834,-0.833,-3.302,0.037,-0.264,0.594,4.162
729,-0.408,2.126,-0.098,-1.079,0.0,0.774,-2.753,-0.332,-1.209,-0.371,0.09,0.184,-0.084,0.169,-0.8,-0.862,-3.605,-0.078,-0.506,0.853,3.811
730,-0.133,1.67,0.106,-1.494,0.0,0.754,-2.552,-0.441,-1.754,-0.452,0.406,-0.022,-0.175,-0.022,-1.169,-0.994,-3.639,-0.393,-0.532,1.057,2.904
731,-0.478,1.534,0.357,-1.341,0.0,0.565,-2.343,-0.36,-1.135,-0.343,0.281,0.019,-0.199,0.263,-0.902,-0.763,-3.517,-0.164,-0.546,0.781,3.066
732,-0.783,2.03,-0.105,-1.293,0.0,0.849,-2.738,-0.256,-1.104,-0.204,0.668,-0.167,-0.134,0.515,-0.502,-0.943,-3.737,-0.058,-0.614,0.632,4.632
733,-1.262,2.128,0.261,-0.696,0.0,0.814,-1.873,0.325,-0.419,0.165,-0.47,0.193,0.034,0.472,-0.076,-0.919,-3.633,0.33,0.073,0.28,4.646
734,-0.822,2.102,0.076,-0.83,0.0,0.635,-1.499,0.289,-0.009,0.099,-1.049,0.645,-0.386,0.589,0.037,-0.964,-3.55,0.131,0.117,0.502,4.462
735,-0.421,1.814,-0.142,-1.362,0.0,0.865,-3.041,-0.514,-1.566,-0.477,1.035,-0.164,-0.184,0.062,-0.941,-0.702,-3.304,-0.458,-0.807,0.764,3.618
736,-0.877,2.138,0.179,-1.172,0.0,0.855,-2.863,-0.218,-1.123,-0.023,0.363,-0.209,-0.207,0.258,-0.497,-1.047,-4.232,-0.143,-0.62,0.623,4.945
737,-0.961,2.126,0.271,-1.16,0.0,0.899,-2.234,0.007,-0.806,0.063,-0.383,0.024,-0.3,0.542,-0.276,-1.071,-3.828,0.327,-0.117,0.673,4.292
738,-0.316,1.743,0.125,-1.287,0.0,0.671,-2.351,-0.303,-0.896,-0.26,-0.544,0.088,-0.19,0.239,-0.557,-0.936,-3.62,0.21,-0.333,0.942,3.012
739,-0.236,1.777,0.145,-1.532,0.0,1.059,-2.587,-0.494,-1.244,-0.516,0.326,0.202,-0.199,0.314,-0.859,-1.017,-3.756,-0.114,-0.419,0.974,3.4
740,-0.869,2.024,0.128,-0.66,0.0,0.414,-1.831,0.138,-0.503,0.015,-0.561,0.375,-0.092,0.54,-0.313,-0.874,-3.314,-0.067,0.023,0.282,4.027
741,-0.692,2.094,-0.003,-1.198,0.0,1.175,-2.428,0.026,-0.705,0.16,0.112,-0.004,-0.26,0.472,-0.199,-1.026,-3.708,0.158,-0.221,0.784,4.392
742,-0.645,1.801,-0.202,-1.343,0.0,0.841,-2.28,-0.068,-0.903,-0.02,0.083,-0.154,-0.28,0.372,-0.463,-0.956,-3.431,0.01,-0.27,0.894,3.844
743,-0.636,2.253,0.004,-0.991,0.0,0.815,-2.228,-0.088,-0.818,0.004,-0.486,0.089,-0.17,0.26,-0.389,-0.664,-3.539,0.157,-0.368,0.597,3.948
744,-0.688,2.071,0.019,-1.61,0.0,0.757,-2.346,-0.144,-1.193,-0.118,0.075,-0.173,-0.222,0.38,-0.457,-0.941,-3.778,-0.013,-0.354,0.718,4.157
745,-1.004,2.034,0.142,-1.034,0.0,1.022,-2.73,-0.113,-0.809,-0.005,-0.057,0.131,-0.179,0.469,-0.359,-0.841,-3.584,0.159,-0.239,0.735,4.306
746,-0.765,1.803,-0.035,-0.77,0.0,0.926,-2.28,-0.029,-0.353,-0.03,0.022,0.267,-0.185,0.452,-0.264,-0.879,-3.322,0.245,0.043,0.765,4.216
747,-0.376,2.397,-0.038,-1.68,0.0,1.206,-3.037,-0.466,-1.504,-0.554,0.672,0.05,-0.291,0.111,-0.969,-1.075,-4.127,-0.297,-0.71,0.811,4.388
748,-0.591,2.096,-0.007,-1.495,0.0,1.017,-2.849,-0.219,-1.3,-0.326,0.413,-0.003,-0.341,0.232,-0.748,-0.95,-3.741,-0.241,-0.391,0.747,4.204
749,-0.366,1.787,0.274,-1.438,0.0,0.879,-2.188,-0.234,-1.125,-0.205,-0.083,-0.119,-0.204,0.387,-0.785,-0.812,-3.679,-0.041,-0.491,0.825,3.269
750,-0.414,2.131,-0.078,-1.417,0.0,0.861,-3.075,-0.413,-1.298,-0.493,0.993,-0.098,-0.097,0.269,-0.807,-0.739,-3.706,-0.218,-0.629,0.667,4.583
751,-0.661,1.936,0.099,-1.172,0.0,1.184,-2.373,-0.174,-0.638,-0.273,0.528,0.488,-0.378,0.531,-0.466,-0.854,-3.423,-0.174,-0.247,0.73,4.654
752,-0.914,1.901,0.189,-0.994,0.0,0.905,-2.202,0.062,-0.733,0.111,-0.257,0.212,-0.29,0.363,-0.308,-0.83,-3.213,0.304,0.071,0.635,3.819
753,-0.226,2.055,0.2,-1.496,0.0,0.709,-2.602,-0.467,-1.857,-0.592,0.922,-0.094,-0.128,0.137,-1.219,-0.7,-3.653,-0.285,-0.748,0.715,3.563
754,-1.271,2.15,0.286,-0.184,0.0,0.804,-1.383,0.479,0.261,0.398,-1.101,0.69,-0.008,0.772,0.014,-0.953,-3.245,0.41,0.602,0.386,4.566
755,-1.094,1.882,0.293,-0.276,0.0,0.436,-1.211,0.371,0.153,0.299,-1.599,0.426,-0.161,0.708,0.368,-0.871,-3.339,0.736,0.379,0.47,3.387
756,-0.161,1.847,-0.012,-1.519,0.0,0.951,-2.935,-0.607,-1.876,-0.47,1.017,-0.193,-0.227,-0.114,-1.032,-0.843,-3.503,-0.391,-0.644,0.927,3.641
757,-1.069,1.914,0.07,-1.097,0.0,0.799,-2.225,0.001,-0.804,0.094,0.165,0.173,-0.287,0.552,-0.207,-0.857,-3.286,0.386,-0.116,0.53,4.581
758,-0.53,2.215,-0.174,-1.555,0.0,1.104,-2.378,-0.227,-1.572,-0.289,0.419,-0.089,-0.164,0.311,-0.801,-0.887,-3.558,-0.046,-0.436,0.779,4.199
759,-0.962,2.085,0.311,-0.987,0.0,0.688,-2.241,-0.033,-0.533,0.01,-0.434,0.147,-0.203,0.443,-0.117,-0.876,-3.581,0.087,-0.171,0.502,4.242
760,-0.159,1.869,0.057,-1.506,0.0,1.067,-3.4,-0.675,-2.267,-0.655,1.475,-0.336,-0.285,0.014,-1.395,-0.876,-3.676,-0.711,-0.923,0.943,3.521
761,-0.584,2.228,-0.019,-1.456,0.0,0.877,-2.487,-0.214,-1.423,-0.218,-0.204,-0.129,-0.274,0.253,-0.749,-0.777,-3.626,0.114,-0.327,0.886,3.487
762,-0.639,2.005,0.076,-1.736,0.0,0.961,-2.916,-0.513,-1.27,-0.491,1.225,0.033,-0.014,0.026,-0.837,-0.914,-3.947,-0.385,-0.668,0.681,4.789
763,-0.834,1.857,0.15,-0.963,0.0,0.927,-1.934,0.189,-0.67,0.245,-0.361,0.308,-0.146,0.468,-0.227,-0.866,-3.415,0.186,0.259,0.653,4.463
764,-0.488,2.006,-0.148,-1.42,0.0,1.062,-2.596,-0.297,-1.566,-0.24,0.201,0.021,-0.157,0.108,-0.818,-0.794,-3.422,-0.203,-0.527,0.869,3.528
765,-0.805,1.664,0.025,-0.73,0.0,0.638,-1.823,0.187,-0.311,0.362,-0.889,0.022,-0.234,0.6,-0.029,-0.855,-2.863,0.214,0.001,0.553,3.161
766,-0.57,2.021,-0.161,-0.828,0.0,1.015,-2.182,-0.069,-0.746,-0.107,-0.211,0.425,-0.195,0.423,-0.375,-0.644,-2.951,0.201,0.189,0.893,3.733
767,-0.493,2.198,0.171,-0.958,0.0,0.89,-2.197,-0.231,-0.776,-0.145,0.106,0.291,-0.038,0.004,-0.519,-0.819,-3.565,0.147,-0.227,0.776,4.048
768,-0.148,1.835,0.103,-1.523,0.0,1.022,-2.352,-0.311,-1.545,-0.408,0.416,-0.118,-0.416,0.342,-0.774,-0.792,-3.737,-0.233,-0.466,0.888,3.591
769,-0.496,2.101,-0.059,-1.36,0.0,1.014,-2.663,-0.345,-1.476,-0.142,0.055,-0.199,-0.205,0.021,-0.792,-1.046,-3.88,0.027,-0.401,0.959,3.804
770,-0.334,2.265,-0.101,-1.22,0.0,1.097,-2.643,-0.309,-1.343,-0.364,0.825,-0.202,-0.097,0.301,-0.649,-0.91,-3.683,-0.278,-0.507,0.783,4.419
771,-1.003,2.06,-0.055,-1.024,0.0,0.846,-2.073,0.249,-0.623,0.296,-0.359,-0.077,-0.148,0.61,-0.015,-0.872,-3.194,0.255,-0.138,0.476,4.449
772,-0.886,1.9,0.111,-0.674,0.0,0.761,-2.225,-0.041,-0.544,0.043,-0.406,0.091,-0.118,0.423,-0.006,-0.796,-3.427,0.363,-0.166,0.679,3.7
773,-0.441,2.002,0.06,-1.374,0.0,0.931,-2.801,-0.365,-1.174,-0.371,0.294,-0.014,-0.213,0.261,-0.663,-0.889,-3.655,-0.197,-0.559,0.856,3.707
774,-0.752,2.019,0.019,-1.286,0.0,0.749,-2.213,0.018,-1.002,0.004,-0.155,0.116,0.01,0.357,-0.532,-0.833,-3.263,-0.132,-0.223,0.59,3.974
775,-0.999,1.947,0.098,-1.191,0.0,1.111,-2.368,-0.034,-0.597,0.035,0.111,0.162,-0.163,0.499,-0.162,-0.854,-3.377,0.303,-0.051,0.709,4.617
776,-0.975,2.134,0.288,-0.726,0.0,0.843,-2.469,0.078,-0.287,0.025,-0.343,0.171,-0.137,0.516,-0.041,-1.066,-3.95,0.239,-0.141,0.576,4.422
777,-1.051,2.12,0.146,-0.835,0.0,1.134,-2.154,0.157,-0.394,0.156,-0.341,0.34,-0.205,0.481,-0.014,-0.838,-3.308,0.778,0.058,0.639,4.423
778,-0.576,2.172,-0.057,-1.269,0.0,0.983,-2.696,-0.438,-1.554,-0.317,1.169,-0.118,-0.311,0.115,-0.738,-0.663,-3.345,-0.128,-0.582,0.912,4.064
779,-0.575,1.774,0.024,-1.356,0.0,0.874,-2.253,-0.072,-1.2,-0.163,0.11,0.003,-0.226,0.399,-0.459,-0.887,-3.533,0.137,-0.306,0.784,3.901
780,-0.355,1.781,-0.084,-1.339,0.0,0.702,-2.312,-0.351,-0.958,-0.141,-0.017,0.026,0.013,0.121,-0.468,-0.932,-3.413,-0.209,-0.463,0.782,3.308
781,-1.075,1.615,0.22,-0.617,0.0,0.585,-1.618,0.198,-0.186,0.274,-1.234,0.291,0.047,0.597,0.062,-1.071,-3.154,0.398,0.221,0.511,3.413
782,-0.709,1.953,0.059,-1.325,0.0,0.824,-2.51,-0.101,-1.222,-0.068,-0.058,-0.267,-0.304,0.276,-0.513,-1.164,-3.926,-0.136,-0.473,0.69,4.083
783,-0.758,2.155,0.137,-1.17,0.0,0.825,-2.325,0.022,-0.564,-0.033,-0.262,0.159,-0.355,0.455,-0.277,-0.954,-3.709,0.027,-0.135,0.57,4.307
784,-0.574,1.971,0.024,-0.984,0.0,1.02,-2.338,-0.125,-0.775,-0.039,-0.483,0.07,-0.42,0.184,-0.408,-0.918,-3.515,-0.01,-0.316,0.817,3.683
785,-0.236,1.918,-0.126,-1.358,0.0,1.134,-2.394,-0.217,-1.134,-0.251,0.103,-0.044,-0.176,0.454,-0.357,-1.098,-3.584,-0.021,-0.318,0.966,3.864
786,-0.558,2.06,0.179,-1.322,0.0,1.116,-2.799,-0.374,-1.355,-0.227,0.796,0.108,-0.477,0.11,-0.872,-0.765,-3.667,-0.128,-0.374,0.746,4.146
787,-1.038,2.083,0.098,-1.356,0.0,0.957,-2.105,0.069,-1.226,0.127,0.51,-0.059,-0.22,0.512,-0.532,-0.928,-3.492,-0.064,-0.051,0.579,4.685
788,-0.576,2.115,-0.182,-1.478,0.0,1.011,-2.901,-0.448,-1.513,-0.265,0.735,-0.146,-0.283,0.202,-1.038,-0.835,-3.722,-0.113,-0.512,0.818,4.071
789,0.185,2.17,-0.024,-1.374,0.0,1.051,-3.354,-0.842,-2.191,-0.742,1.033,-0.386,-0.097,-0.125,-1.201,-0.733,-3.896,-0.331,-1.086,0.961,3.331
790,-1.02,2.162,0.274,-0.841,0.0,0.588,-2.311,0.067,-0.654,0.07,-0.241,0.188,0.067,0.461,-0.39,-0.969,-3.64,-0.043,-0.029,0.524,4.239
791,-0.58,2.461,0.039,-1.133,0.0,1.075,-2.299,-0.067,-1.087,-0.085,0.199,-0.127,-0.339,0.454,-0.505,-0.84,-3.691,-0.068,-0.327,0.689,4.407
792,-0.71,1.801,0.074,-1.33,0.0,0.675,-2.193,-0.108,-0.749,-0.057,-0.496,-0.018,-0.19,0.715,-0.431,-1.125,-3.911,0.29,-0.185,0.846,3.39
793,-0.39,2.068,-0.034,-0.874,0.0,0.877,-2.031,-0.155,-0.562,-0.28,-0.104,0.418,-0.113,0.241,-0.323,-0.647,-3.296,0.203,0.044,0.804,3.879
794,-1.057,2.074,0.135,-1.223,0.0,0.923,-2.186,0.005,-0.676,0.242,0.09,0.102,-0.072,0.702,-0.226,-0.576,-2.953,0.023,-0.185,0.319,4.348
795,-0.817,1.975,0.182,-1.499,0.0,0.763,-2.697,-0.01,-0.691,-0.002,-0.641,0.039,-0.237,0.5,-0.237,-1.056,-3.791,0.286,-0.33,0.743,3.726
796,-0.551,2.117,0.042,-1.341,0.0,0.732,-2.461,-0.211,-1.144,-0.209,-0.344,-0.066,-0.229,0.576,-0.496,-0.912,-3.713,0.044,-0.347,0.882,3.715
797,-0.536,1.64,-0.057,-0.977,0.0,0.544,-1.806,-0.084,-0.686,0.136,-1.159,0.018,-0.187,0.482,-0.338,-0.958,-3.474,0.467,-0.144,0.831,2.829
798,-0.827,1.794,0.207,-0.546,0.0,0.889,-1.673,0.153,-0.099,0.257,-0.847,0.292,0.008,0.69,0.32,-0.787,-2.944,0.565,0.18,0.594,3.55
799,-0.317,1.621,0.135,-1.418,0.0,0.527,-2.406,-0.257,-1.267,-0.173,-0.368,-0.175,-0.278,0.38,-0.707,-0.991,-3.732,0.005,-0.497,0.87,3.163
800,-0.641,2.228,0.036,-1.26,0.0,0.645,-2.311,-0.11,-1.282,-0.189,-0.131,-0.116,-0.072,0.323,-0.625,-0.997,-3.886,-0.131,-0.447,0.659,3.983
801,-0.95,1.849,0.202,-1.038,0.0,0.805,-2.394,-0.139,-1.168,0.083,0.193,-0.033,-0.256,0.365,-0.454,-0.89,-3.667,0.078,-0.359,0.536,4.447
802,-0.293,1.777,-0.057,-1.443,0.0,0.944,-2.909,-0.588,-1.34,-0.542,0.294,0.084,-0.296,0.192,-0.876,-0.999,-3.858,-0.178,-0.667,0.99,3.588
803,-0.739,2.228,0.073,-1.424,0.0,1.234,-2.86,-0.182,-0.882,-0.445,0.499,0.286,-0.17,0.272,-0.638,-0.911,-3.704,-0.106,-0.383,0.725,4.775
804,-1.409,1.914,0.313,-0.477,0.0,0.855,-1.718,0.537,-0.133,0.434,-0.531,0.191,-0.165,0.824,0.299,-0.853,-3.436,0.395,0.231,0.245,5.242
805,-0.334,1.958,0.077,-1.524,0.0,0.948,-3.402,-0.743,-1.825,-0.681,1.082,0.057,-0.457,-0.086,-1.37,-0.718,-3.834,-0.368,-0.814,0.855,3.61
806,-0.385,2.02,-0.073,-1.284,0.0,0.87,-2.921,-0.426,-1.47,-0.241,0.534,-0.042,-0.357,0.115,-1.042,-0.781,-3.707,-0.111,-0.519,0.962,3.878
807,-0.488,1.943,0.245,-0.902,0.0,0.67,-2.293,-0.16,-0.567,-0.149,-0.543,0.194,-0.182,0.248,-0.295,-0.883,-3.603,0.228,-0.224,0.691,3.549
808,-0.501,1.857,0.02,-1.371,0.0,0.958,-3.04,-0.598,-1.558,-0.413,0.427,-0.171,-0.157,-0.01,-0.856,-0.887,-3.855,-0.266,-0.625,0.97,3.523
809,-0.73,1.67,0.071,-0.895,0.0,0.637,-1.538,0.219,-0.504,0.245,-1.094,0.026,-0.176,0.581,0.039,-0.852,-2.912,0.418,-0.033,0.567,3.111
810,-1.381,1.786,0.241,-0.469,0.0,0.593,-0.846,0.688,0.157,0.785,-1.589,0.535,-0.068,0.85,0.261,-0.947,-2.804,0.719,0.81,0.33,3.855
811,-0.587,2.183,0.064,-1.527,0.0,1.02,-3.154,-0.426,-1.706,-0.483,0.671,-0.01,-0.444,-0.037,-1.074,-0.795,-3.879,-0.266,-0.747,0.848,4.128
812,-1.369,2.06,0.223,-0.578,0.0,0.855,-1.591,0.508,-0.173,0.694,-1.362,0.119,-0.168,0.913,0.304,-1.098,-3.784,0.591,0.358,0.489,5.028
813,-1.038,2.008,0.431,-0.567,0.0,0.585,-1.279,0.378,-0.442,0.317,-1.024,0.213,-0.117,0.688,0.057,-0.874,-3.244,0.33,0.23,0.203,3.791
814,0.058,1.91,0.027,-1.514,0.0,0.943,-3.027,-0.894,-2.087,-0.783,1.328,0.032,-0.282,-0.332,-1.493,-0.685,-3.547,-0.409,-0.881,0.958,3.274
815,-0.323,2.252,-0.202,-1.351,0.0,0.962,-3.423,-0.667,-1.79,-0.679,0.975,-0.19,-0.412,-0.062,-1.11,-0.916,-3.896,-0.657,-1.057,1.013,3.747
816,-1.132,1.772,0.331,-0.639,0.0,0.582,-1.467,0.338,-0.318,0.41,-0.656,0.269,-0.04,0.617,-0.064,-0.786,-2.954,0.307,0.243,0.25,3.859
817,-0.759,2.379,0.197,-1.387,0.0,1.114,-2.583,-0.193,-1.276,-0.333,0.656,-0.066,-0.044,0.478,-0.562,-0.899,-3.615,-0.292,-0.409,0.569,4.713
818,-0.666,2.022,0.128,-0.754,0.0,0.887,-1.929,-0.064,-0.796,0.055,-0.047,0.161,-0.188,0.233,-0.466,-0.711,-3.21,0.078,0.021,0.556,3.923
819,-0.616,2.02,-0.009,-1.37,0.0,1.007,-2.671,-0.284,-1.274,-0.2,0.704,-0.198,-0.231,0.249,-0.637,-0.913,-3.606,-0.169,-0.361,0.823,4.335
820,-0.503,1.769,0.053,-1.275,0.0,0.914,-2.408,-0.298,-1.112,-0.264,0.388,0.025,-0.159,0.166,-0.706,-0.894,-3.443,0.026,-0.324,0.839,3.731
821,-0.979,2.097,0.143,-0.561,0.0,0.613,-1.581,0.424,-0.113,0.162,-1.165,0.199,-0.097,0.755,0.073,-0.858,-3.351,0.632,0.14,0.492,3.971
822,-1.087,1.986,0.152,-1.074,0.0,1.055,-1.576,0.272,-0.612,0.488,-0.718,-0.01,-0.008,0.511,0.025,-1.128,-3.755,0.529,0.195,0.631,4.838
823,-0.786,2.1,-0.015,-1.242,0.0,0.916,-2.445,-0.217,-0.812,-0.035,-0.389,0.042,-0.244,0.309,-0.501,-0.868,-3.742,0.231,-0.222,0.895,3.891
824,-0.452,1.94,0.175,-1.146,0.0,0.966,-2.538,-0.268,-0.764,-0.368,0.025,0.214,-0.328,0.241,-0.624,-0.896,-3.503,-0.005,-0.295,0.816,3.511
825,-0.839,1.755,0.324,-0.808,0.0,0.348,-1.526,0.191,-0.109,-0.108,-1.222,0.537,-0.321,0.545,-0.15,-0.937,-3.49,0.132,0.13,0.379,3.291
826,0.101,1.679,-0.151,-1.545,0.0,0.822,-2.99,-0.668,-1.812,-0.673,0.889,-0.119,-0.384,0.049,-1.307,-0.921,-3.66,-0.696,-0.739,1.104,2.992
827,-0.268,2.006,0.025,-1.367,0.0,0.755,-2.125,-0.167,-1.037,-0.3,-0.453,0.249,-0.305,0.394,-0.817,-1.047,-3.807,-0.28,-0.24,0.973,3.453
828,-0.594,2.057,0.022,-1.297,0.0,0.815,-2.485,-0.16,-0.87,-0.194,0.117,0.142,-0.127,0.329,-0.512,-0.816,-3.508,-0.028,-0.296,0.758,4.301
829,-1.038,1.751,0.308,-0.136,0.0,0.425,-1.485,0.279,-0.124,0.242,-1.021,0.414,0.1,0.522,-0.07,-0.957,-3.233,0.165,0.311,0.449,3.44
830,-0.334,1.851,0.08,-1.377,0.0,0.824,-2.185,-0.223,-1.03,-0.34,0.041,0.193,-0.28,0.209,-0.595,-0.765,-3.492,-0.075,-0.332,0.812,3.511
831,-0.397,2.082,0.099,-1.127,0.0,0.928,-2.343,-0.169,-0.76,-0.002,-0.944,-0.009,-0.292,0.265,-0.35,-0.933,-3.652,0.316,-0.406,0.883,3.35
832,-0.693,2.099,0.017,-1.43,0.0,0.962,-2.38,-0.131,-0.743,-0.131,0.082,0.038,-0.313,0.378,-0.508,-0.846,-3.755,-0.115,-0.393,0.607,4.393
833,-0.102,1.94,0.183,-1.337,0.0,0.583,-2.665,-0.592,-1.492,-0.602,0.887,0.05,-0.332,0.045,-1.155,-0.983,-4.06,-0.554,-0.752,0.802,3.615
834,-0.791,1.972,0.163,-1.316,0.0,1.024,-2.041,0.027,-0.987,0.074,-0.374,0.128,-0.359,0.523,-0.233,-0.984,-3.564,0.419,0.053,0.726,4.244
835,-0.568,2.193,0.234,-1.113,0.0,0.832,-2.567,-0.109,-0.69,-0.247,0.104,0.195,-0.175,0.46,-0.468,-0.958,-3.841,-0.239,-0.289,0.631,4.366
836,-0.753,2.038,0.141,-0.69,0.0,0.76,-1.95,0.121,-0.251,0.261,-1.487,0.101,-0.146,0.541,0.124,-1.089,-3.849,0.418,-0.089,0.716,3.952
837,-0.772,2.031,0.152,-1.264,0.0,1.064,-2.666,-0.06,-0.891,-0.011,0.306,0.159,0.045,0.397,-0.388,-0.925,-3.459,0.037,-0.205,0.662,4.407
838,-0.768,2.217,0.052,-1.373,0.0,1.13,-2.789,-0.185,-1.25,-0.079,0.518,-0.017,-0.061,0.214,-0.556,-0.793,-3.79,-0.062,-0.363,0.674,4.883
839,-1.084,2.104,0.194,-1.17,0.0,1.05,-2.519,-0.121,-1.285,-0.057,0.713,-0.031,-0.113,0.548,-0.435,-0.551,-3.277,-0.15,-0.421,0.422,4.656
840,-0.486,1.948,0.046,-1.266,0.0,0.869,-2.518,-0.188,-0.895,-0.318,0.246,0.138,-0.095,0.264,-0.668,-0.929,-3.67,0.011,-0.287,0.745,3.767
841,-0.447,1.928,-0.009,-1.499,0.0,1.107,-3.028,-0.407,-1.462,-0.245,0.558,-0.323,-0.473,0.292,-0.604,-0.818,-3.579,-0.24,-0.72,0.917,3.75
842,-0.159,2.182,-0.112,-1.443,0.0,1.058,-3.247,-0.691,-1.911,-0.717,1.103,-0.287,-0.094,-0.067,-1.039,-0.787,-4.025,-0.467,-0.973,0.941,4.061
843,-0.806,1.914,0.108,-1.413,0.0,0.535,-2.241,0.015,-1.171,0.121,-0.578,0.003,-0.052,0.367,-0.466,-0.986,-3.412,-0.157,-0.379,0.522,3.513
844,-0.539,1.955,0.058,-1.263,0.0,0.918,-2.802,-0.496,-1.275,-0.575,1.271,-0.002,0.045,0.246,-0.852,-0.577,-3.274,-0.364,-0.52,0.654,3.977
845,-1.257,1.924,0.185,-1.091,0.0,0.681,-2.465,-0.057,-0.844,0.168,-0.043,-0.051,-0.173,0.374,-0.398,-0.914,-3.593,0.171,-0.141,0.532,4.074
846,-0.46,1.864,-0.046,-1.428,0.0,0.857,-2.999,-0.461,-1.679,-0.478,1.026,-0.392,-0.011,0.242,-0.777,-0.912,-3.663,-0.474,-0.9,0.854,3.922
847,-0.642,1.85,0.032,-1.363,0.0,1.073,-2.54,-0.339,-1.05,-0.111,0.543,0.038,-0.43,0.242,-0.565,-0.68,-3.228,0.059,-0.378,0.773,3.901
848,-0.48,1.948,-0.086,-1.514,0.0,1.074,-2.789,-0.402,-1.431,-0.314,0.661,0.058,-0.143,0.18,-0.778,-0.916,-3.657,-0.341,-0.63,0.882,4.141
849,-1.29,2.214,0.143,-0.045,0.0,0.679,-1.714,0.456,0.337,0.505,-0.825,0.26,-0.269,0.601,0.332,-0.752,-3.252,0.566,0.338,0.279,4.819
850,0.037,1.839,-0.292,-1.656,0.0,0.854,-2.989,-0.582,-2.052,-0.619,0.99,-0.359,-0.407,-0.085,-1.114,-1.009,-3.969,-0.545,-0.866,1.063,3.688
