Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,y,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
740,-0.132,1.565,3.112,-0.273,0.263,1.457,7.145,1.359,-0.042,-3.709,0.0,-0.021,-2.283,7.77,0.595,-6.913,-9.307,5.336,0.09,-1.194,0.051
741,0.251,1.493,2.902,-0.438,1.075,1.318,7.014,2.431,-0.08,-3.626,0.0,0.389,-3.492,7.34,0.475,-6.927,-9.743,4.909,-0.153,-1.545,-0.165
742,0.387,1.742,3.675,-0.456,0.458,1.377,7.771,1.708,0.165,-4.165,0.0,-0.099,-2.889,8.871,0.652,-7.627,-10.82,6.669,0.199,-1.142,0.192
743,0.547,1.477,3.435,-0.468,1.284,1.258,6.553,3.354,-0.035,-3.495,0.0,0.291,-4.28,8.204,0.393,-6.443,-9.191,6.11,-0.139,-1.717,-0.143
744,0.361,1.447,3.111,-0.743,0.521,1.327,7.441,1.838,0.093,-3.752,0.0,0.166,-3.26,7.759,0.828,-7.028,-9.963,5.72,0.07,-1.348,0.022
745,0.341,1.02,3.628,-1.074,0.981,1.351,7.436,2.961,-0.103,-3.679,0.0,0.229,-4.315,9.24,0.864,-6.81,-9.969,7.255,0.022,-1.606,-0.228
746,0.322,2.037,3.506,0.351,0.763,1.459,7.375,3.226,0.052,-3.926,0.0,0.374,-3.579,8.9,0.407,-7.639,-10.279,5.962,-0.028,-1.731,-0.069
747,0.361,1.88,3.222,-0.07,0.803,1.299,7.146,2.857,0.072,-3.555,0.0,0.077,-3.54,8.843,0.527,-6.617,-9.641,6.085,0.321,-1.91,-0.197
748,0.49,1.318,3.444,-0.802,1.16,1.458,7.555,3.025,0.01,-3.938,0.0,0.358,-4.437,7.998,0.711,-7.444,-10.681,6.046,-0.018,-1.677,0.1
749,0.693,1.895,3.293,-0.109,0.378,1.317,6.714,1.419,0.278,-3.719,0.0,0.105,-3.257,7.329,0.93,-7.072,-9.888,5.027,-0.12,-1.174,0.152
750,0.335,0.823,3.059,-1.121,0.509,1.613,6.843,2.887,-0.043,-3.443,0.0,-0.042,-4.368,8.05,0.956,-6.373,-9.166,6.244,0.012,-1.603,-0.054
751,0.177,1.45,3.641,-0.258,0.2,1.558,6.244,3.139,0.187,-3.693,0.0,0.021,-3.678,8.25,0.441,-6.572,-9.231,5.938,-0.225,-1.793,0.092
752,0.51,1.498,3.457,-0.321,0.418,1.342,7.294,2.201,0.107,-3.677,0.0,-0.011,-3.543,8.808,1.097,-6.933,-9.945,5.988,0.005,-1.182,0.171
753,0.443,1.487,3.209,-0.447,0.59,1.302,6.696,2.354,0.155,-3.73,0.0,0.2,-3.791,7.649,0.937,-6.708,-9.572,5.265,-0.16,-1.553,-0.025
754,0.505,1.852,3.392,0.193,0.459,1.198,5.7,3.082,0.398,-3.485,0.0,-0.055,-3.636,7.608,0.438,-6.344,-9.094,5.342,-0.217,-1.914,0.059
755,0.085,1.69,3.38,0.126,0.438,1.617,6.378,3.174,0.048,-3.5,0.0,0.212,-3.38,8.427,0.215,-6.576,-8.877,5.77,-0.033,-1.731,-0.105
756,0.461,1.562,2.915,0.204,1.397,1.378,6.463,2.145,0.059,-3.191,0.0,-0.157,-3.375,8.119,0.79,-6.255,-8.656,5.297,0.164,-1.241,-0.307
757,0.389,1.702,3.313,-0.656,0.813,1.356,8.203,1.921,-0.114,-4.106,0.0,0.1,-3.245,8.288,0.346,-8.029,-11.168,6.032,-0.042,-1.155,-0.251
758,0.416,1.642,3.738,-0.601,0.695,1.369,8.058,2.34,0.282,-4.156,0.0,-0.181,-3.867,8.482,0.881,-7.795,-10.978,6.266,0.073,-1.465,-0.059
759,0.503,1.338,3.487,-0.645,0.419,1.518,6.521,2.128,0.074,-3.597,0.0,-0.174,-3.477,8.423,0.506,-6.488,-9.635,6.148,-0.211,-1.582,0.012
760,0.328,1.463,3.253,-0.732,0.475,1.42,7.531,2.758,-0.073,-3.816,0.0,0.4,-3.957,7.747,1.118,-7.128,-9.881,5.369,-0.115,-1.483,0.153
761,0.526,1.109,2.804,-0.751,0.588,1.561,6.584,2.324,0.083,-3.488,0.0,0.172,-3.843,7.263,0.772,-6.129,-8.984,5.376,0.215,-1.374,-0.182
762,0.493,1.765,3.263,-0.051,0.895,1.312,6.608,3.744,0.075,-3.448,0.0,0.49,-4.813,7.577,1.042,-6.858,-9.146,4.972,-0.242,-1.63,-0.069
763,0.394,1.4,3.363,-0.464,0.824,1.509,6.405,2.696,-0.054,-3.657,0.0,-0.003,-3.9,8.247,0.48,-6.74,-9.442,6.036,-0.25,-1.548,-0.431
764,0.509,1.64,3.218,-0.596,1.084,1.327,7.153,2.6,-0.051,-3.289,0.0,0.174,-3.805,8.645,0.591,-6.693,-9.569,6.119,-0.121,-1.636,-0.113
765,0.238,2.309,3.394,0.258,-0.231,1.391,7.201,3.221,-0.066,-3.86,0.0,0.427,-4.042,7.977,0.977,-7.519,-9.61,5.012,0.075,-1.415,0.243
766,0.263,1.166,3.494,-0.822,0.844,1.267,6.562,1.512,0.005,-3.623,0.0,-0.083,-2.41,7.779,-0.05,-6.5,-9.382,6.266,-0.079,-1.212,0.2
767,0.088,1.839,3.3,0.014,0.165,1.403,7.041,3.025,-0.027,-3.425,0.0,0.201,-3.406,7.885,0.758,-6.995,-9.394,5.106,0.012,-1.606,0.061
768,0.359,1.811,3.345,-0.257,0.579,1.35,7.221,3.03,0.124,-3.789,0.0,0.197,-3.364,8.203,0.139,-7.329,-10.375,5.885,-0.104,-1.763,0.016
769,0.231,1.078,3.176,-1.071,0.716,1.507,7.133,2.693,-0.108,-3.63,0.0,0.411,-3.743,7.527,0.176,-6.699,-9.915,5.95,-0.024,-1.594,-0.001
770,0.256,1.607,3.297,-0.493,0.791,1.271,6.8,2.216,0.198,-3.305,0.0,0.014,-3.465,7.664,0.718,-6.569,-9.211,5.693,-0.036,-1.689,0.045
771,0.16,1.754,3.101,-0.192,0.164,1.457,7.046,3.419,-0.021,-3.773,0.0,0.653,-4.303,7.728,0.991,-7.154,-9.426,5.018,-0.146,-1.766,0.02
772,0.369,1.664,3.074,-0.238,1.084,1.58,6.943,2.686,0.179,-3.367,0.0,0.1,-4.085,8.169,1.108,-6.672,-9.42,5.538,0.106,-1.562,-0.213
773,0.306,1.682,3.486,-0.1,0.928,1.455,6.806,2.494,-0.031,-3.654,0.0,-0.27,-3.311,9.38,0.216,-6.818,-9.495,6.558,-0.165,-1.596,-0.258
774,0.419,1.609,3.284,-0.058,1.422,1.402,6.245,3.439,0.013,-3.606,0.0,0.223,-4.217,7.753,0.402,-6.708,-9.244,5.448,-0.244,-1.609,-0.296
775,0.638,1.388,3.134,-0.551,0.548,1.417,6.783,2.583,0.418,-3.625,0.0,0.027,-4.193,7.752,1.11,-6.697,-9.573,5.77,0.032,-1.845,0.056
776,0.327,1.243,3.167,-1.235,0.551,1.607,8.521,2.357,0.056,-4.262,0.0,0.276,-4.249,7.748,0.886,-7.95,-11.379,5.921,-0.004,-1.487,-0.021
777,0.2,1.636,3.065,-0.291,-0.136,1.58,6.099,2.555,0.005,-3.577,0.0,-0.055,-3.33,7.337,0.286,-6.434,-9.021,5.226,-0.071,-1.359,0.086
778,0.156,1.804,3.611,-0.427,0.359,1.263,7.256,2.269,0.118,-3.822,0.0,0.076,-2.741,8.663,0.401,-7.201,-9.983,6.299,-0.053,-1.335,0.315
779,0.319,1.712,3.256,-0.227,0.25,1.538,7.098,2.051,0.073,-4.0,0.0,0.052,-3.174,8.036,0.711,-7.388,-10.277,5.515,-0.196,-1.379,-0.078
780,0.585,1.301,3.585,-0.391,0.421,1.601,6.242,2.284,0.241,-3.78,0.0,0.034,-3.399,7.291,0.362,-6.631,-9.81,5.378,-0.208,-1.359,0.141
781,0.22,1.975,3.125,0.087,0.456,1.414,7.281,3.662,0.064,-3.849,0.0,0.219,-4.172,8.308,0.553,-7.522,-10.103,5.774,-0.162,-1.825,-0.278
782,0.087,1.142,3.215,-1.189,0.747,1.506,8.014,3.274,0.021,-3.925,0.0,0.089,-4.112,9.427,0.192,-7.5,-10.796,7.636,-0.049,-1.745,-0.205
783,0.261,1.592,3.499,-0.43,0.689,1.402,6.651,3.066,-0.021,-3.454,0.0,0.045,-3.57,8.204,-0.055,-6.694,-9.51,6.275,-0.13,-1.567,-0.103
784,0.155,1.701,3.56,-0.483,0.264,1.411,7.654,2.597,0.237,-3.818,0.0,0.017,-3.412,8.929,0.582,-7.529,-10.352,6.506,0.17,-1.636,0.131
785,0.393,1.513,2.991,-0.204,1.332,1.55,6.631,1.716,0.247,-3.439,0.0,0.134,-2.89,7.464,0.658,-6.642,-9.268,5.242,0.166,-1.39,-0.078
786,0.361,1.374,3.231,-0.683,0.852,1.554,7.285,1.274,-0.026,-3.552,0.0,-0.327,-2.814,8.296,0.651,-6.608,-9.557,6.066,0.18,-1.154,-0.129
787,0.389,1.667,3.288,-0.16,0.593,1.484,6.876,2.911,0.123,-3.884,0.0,0.027,-3.659,8.017,0.493,-7.141,-10.124,5.748,-0.164,-1.574,-0.094
788,-0.063,1.209,3.201,-0.543,0.193,1.593,6.528,2.832,0.041,-3.488,0.0,0.112,-3.23,7.569,0.118,-6.714,-8.982,5.508,-0.114,-1.764,-0.011
789,0.142,1.857,3.096,-0.018,0.688,1.572,6.928,3.492,0.137,-3.766,0.0,0.544,-3.901,7.368,0.278,-7.233,-9.742,5.057,0.024,-1.967,0.044
790,0.109,1.304,3.249,-0.825,-0.32,1.231,7.297,1.844,0.112,-3.699,0.0,-0.062,-2.78,7.433,0.416,-6.957,-9.628,5.852,0.252,-1.171,0.256
791,0.566,1.575,2.903,-0.882,0.882,1.55,8.347,2.765,-0.179,-4.006,0.0,0.489,-4.543,8.051,1.1,-7.654,-10.847,5.611,0.113,-1.52,-0.283
792,0.697,1.488,3.362,-0.445,0.932,1.492,7.074,3.146,0.188,-3.704,0.0,0.422,-4.232,7.611,0.669,-7.04,-10.129,5.488,-0.143,-1.712,-0.032
793,0.412,1.099,2.902,-0.88,1.232,1.409,7.512,2.109,0.024,-3.256,0.0,0.084,-3.594,8.597,0.738,-6.697,-9.67,6.297,0.098,-1.574,-0.113
794,0.359,1.717,3.417,-0.764,0.296,1.472,7.933,2.049,0.091,-3.937,0.0,0.275,-3.339,7.846,0.623,-7.949,-10.6,6.011,0.023,-1.396,0.024
795,0.455,1.259,3.254,-0.382,0.739,1.408,6.204,2.944,0.066,-3.463,0.0,-0.0,-4.172,8.343,1.014,-6.198,-8.701,5.928,-0.083,-1.566,-0.18
796,0.123,1.835,3.544,-0.556,0.064,1.435,7.317,2.63,0.201,-4.101,0.0,0.078,-3.234,7.964,0.531,-7.485,-10.225,5.933,-0.099,-1.449,0.225
797,0.387,2.194,3.446,-0.027,0.492,1.305,7.34,2.882,0.152,-4.06,0.0,-0.123,-3.872,9.031,0.68,-7.365,-10.774,6.258,-0.001,-1.64,-0.167
798,0.257,1.968,3.364,0.186,0.417,1.575,7.085,3.112,0.199,-3.907,0.0,0.313,-3.942,8.278,0.889,-7.242,-10.14,5.538,-0.107,-1.806,0.127
799,0.405,1.678,3.196,-0.086,0.974,1.133,6.44,2.14,0.06,-3.23,0.0,0.224,-3.271,8.032,0.7,-6.429,-9.063,5.345,-0.104,-1.316,-0.165
800,0.564,2.071,3.254,-0.065,1.272,1.355,7.31,2.172,0.127,-3.997,0.0,0.291,-4.07,8.152,1.262,-7.373,-10.281,5.23,-0.114,-1.577,-0.15
801,0.169,1.387,3.623,-0.585,-0.285,1.382,6.513,2.429,0.305,-3.827,0.0,-0.203,-3.079,8.722,0.195,-6.719,-9.85,6.974,-0.203,-1.486,0.288
802,0.138,1.833,2.893,0.164,0.626,1.197,6.441,2.653,-0.016,-3.36,0.0,0.123,-2.694,7.656,0.129,-6.331,-8.697,4.897,0.03,-1.586,-0.03
803,0.138,1.569,3.264,-0.122,0.301,1.325,6.846,2.023,0.089,-3.603,0.0,0.005,-3.034,8.312,0.857,-6.791,-9.025,5.67,-0.025,-1.089,0.035
804,0.396,1.405,3.318,-0.499,0.857,1.291,6.485,2.391,0.142,-3.545,0.0,0.021,-3.633,7.926,0.398,-6.653,-9.651,6.051,-0.169,-1.39,-0.018
805,0.078,1.282,3.419,-0.75,0.575,1.31,6.517,2.222,0.094,-3.35,0.0,-0.058,-2.833,8.004,-0.066,-6.467,-9.056,6.407,-0.214,-1.484,-0.006
806,0.376,1.481,3.238,-0.041,0.826,1.342,5.858,1.371,-0.044,-3.396,0.0,-0.122,-2.068,8.095,-0.036,-6.146,-8.605,5.749,-0.038,-1.028,-0.064
807,0.305,1.466,3.372,-0.105,0.684,1.527,5.749,3.333,0.124,-3.412,0.0,0.161,-4.007,7.458,0.508,-6.334,-8.585,5.335,-0.261,-1.677,-0.046
808,0.284,2.195,3.578,0.201,0.526,1.342,7.353,3.129,-0.042,-4.172,0.0,0.082,-3.649,8.572,0.598,-7.748,-10.352,5.728,0.033,-1.639,-0.081
809,0.469,1.117,3.19,-0.463,0.9,1.376,6.41,2.509,0.173,-3.422,0.0,0.089,-3.647,7.776,0.207,-6.703,-9.35,5.907,-0.129,-1.732,-0.134
810,0.329,2.002,3.417,-0.409,1.058,1.344,8.268,2.94,-0.01,-4.238,0.0,0.212,-4.034,8.913,0.63,-8.118,-11.395,6.104,-0.232,-1.703,-0.11
811,0.395,1.388,3.271,-1.203,0.363,1.342,8.095,3.113,-0.175,-4.279,0.0,0.351,-4.719,8.597,0.87,-7.772,-11.029,6.405,-0.317,-1.648,-0.245
812,0.159,1.526,3.439,-0.272,0.65,1.343,6.938,3.764,0.13,-3.675,0.0,0.119,-4.587,8.538,0.712,-6.906,-9.451,6.162,-0.095,-1.793,-0.041
813,0.584,1.694,3.322,-0.563,1.223,1.457,8.267,3.258,0.145,-3.99,0.0,0.33,-4.699,8.703,1.086,-7.78,-10.91,6.252,0.193,-1.737,-0.059
814,0.282,1.531,2.918,-0.301,0.468,1.409,6.481,3.072,-0.098,-3.552,0.0,0.321,-3.963,7.782,0.824,-6.607,-9.212,5.263,-0.118,-1.673,-0.27
815,0.374,1.561,3.358,-0.375,0.457,1.507,6.961,3.174,0.098,-3.734,0.0,0.441,-4.098,8.175,0.777,-6.798,-9.898,5.912,0.068,-1.945,-0.149
816,0.449,2.092,3.578,-0.166,0.695,1.456,7.708,1.565,0.264,-4.231,0.0,-0.131,-2.776,8.639,0.611,-7.878,-10.983,6.137,0.101,-1.3,-0.033
817,0.317,2.0,3.458,0.016,0.176,1.375,6.869,2.635,0.083,-3.723,0.0,0.062,-3.441,8.473,0.896,-7.108,-9.623,5.593,-0.064,-1.579,0.076
818,0.151,1.733,3.158,-0.249,0.422,1.298,6.878,2.547,0.184,-3.77,0.0,0.258,-2.995,7.242,0.016,-7.162,-9.912,5.218,-0.106,-1.759,-0.1
819,0.414,1.682,3.455,-0.413,0.78,1.274,7.065,1.769,0.048,-3.799,0.0,-0.05,-2.987,8.564,0.524,-6.874,-9.875,6.19,0.14,-1.383,-0.01
820,-0.064,1.454,3.51,-0.157,0.14,1.266,6.257,3.781,0.033,-3.585,0.0,0.164,-4.035,8.148,0.392,-6.362,-8.918,5.868,-0.177,-1.733,0.167
821,0.316,1.524,3.246,-0.413,0.513,1.216,6.484,1.546,0.197,-3.317,0.0,-0.132,-3.092,7.658,0.928,-6.436,-8.744,5.431,0.07,-1.208,0.166
822,0.155,1.592,3.082,-0.042,0.312,1.592,7.029,2.274,0.009,-3.679,0.0,0.094,-3.158,8.073,0.662,-7.069,-9.581,5.351,-0.021,-1.432,-0.153
823,0.327,1.631,3.66,-0.556,0.441,1.329,7.346,1.904,0.11,-3.924,0.0,0.145,-2.942,8.665,0.216,-7.495,-10.511,6.484,-0.078,-1.263,0.053
824,0.286,1.441,3.357,-0.734,0.492,1.325,6.944,2.961,0.149,-3.713,0.0,0.15,-3.798,7.793,0.227,-6.96,-9.816,6.183,0.116,-1.872,0.05
825,0.267,1.586,3.267,-0.749,0.798,1.49,8.105,1.252,0.129,-4.019,0.0,-0.016,-2.708,8.41,0.5,-7.538,-10.867,6.138,0.241,-1.065,-0.042
826,0.487,1.682,3.385,0.114,1.314,1.431,5.621,3.51,0.113,-3.342,0.0,0.304,-3.985,7.826,0.222,-6.128,-8.653,5.547,-0.253,-1.793,-0.199
827,0.287,1.602,3.223,-0.133,0.906,1.547,7.648,2.918,-0.077,-4.086,0.0,0.447,-3.562,8.267,0.189,-7.737,-10.867,5.51,-0.072,-1.631,-0.232
828,0.084,1.735,3.327,-0.25,0.187,1.273,7.082,1.939,0.056,-3.643,0.0,0.222,-2.454,7.933,0.132,-7.177,-9.594,5.519,-0.06,-1.476,0.057
829,0.494,1.265,3.088,-0.927,0.52,1.424,7.685,2.533,0.014,-3.858,0.0,0.301,-4.181,7.995,0.882,-7.201,-10.437,5.881,0.132,-1.524,0.037
830,0.33,1.472,2.968,-0.281,0.558,1.447,6.748,2.124,0.021,-3.487,0.0,0.065,-3.241,8.706,0.931,-6.298,-9.157,5.897,0.084,-1.098,-0.016
831,0.462,1.893,3.144,-0.128,0.395,1.527,8.475,2.429,0.011,-4.228,0.0,0.07,-4.11,8.751,1.356,-8.108,-11.224,5.452,0.037,-1.458,-0.121
832,0.372,1.514,3.239,-0.286,0.272,1.354,6.658,2.249,0.252,-3.371,0.0,-0.058,-3.281,7.797,0.81,-6.627,-9.094,5.621,-0.062,-1.613,0.14
833,-0.101,1.466,3.162,-0.157,0.364,1.303,6.525,3.646,0.056,-3.426,0.0,0.153,-3.777,8.572,0.462,-6.246,-8.762,5.966,0.139,-1.968,-0.013
834,0.443,1.588,3.499,-0.77,0.885,1.28,6.979,2.808,0.179,-3.853,0.0,0.032,-4.113,7.933,0.549,-6.98,-10.214,5.987,-0.281,-1.665,-0.117
835,0.426,1.514,3.451,-0.364,0.461,1.223,6.66,3.702,-0.108,-3.717,0.0,0.327,-4.424,8.146,0.456,-6.894,-9.53,5.854,-0.294,-1.732,0.046
836,0.164,1.572,3.255,-0.395,0.322,1.364,7.503,3.004,0.043,-3.866,0.0,0.115,-3.939,7.601,0.84,-7.35,-9.931,5.123,0.089,-1.586,-0.028
837,0.292,1.573,3.675,-0.601,0.736,1.146,6.972,1.516,0.291,-3.705,0.0,0.005,-2.592,8.177,0.144,-6.977,-9.924,6.57,0.093,-1.048,0.182
838,0.582,1.545,3.272,-0.7,0.301,1.296,7.571,2.726,0.195,-3.773,0.0,0.118,-4.38,8.399,0.859,-7.24,-10.44,6.308,0.074,-1.572,-0.016
839,0.398,1.031,3.366,-1.012,0.344,1.466,6.889,3.533,0.149,-3.465,0.0,0.191,-4.652,8.424,0.669,-6.511,-9.592,6.63,-0.036,-1.776,-0.021
840,-0.108,1.417,3.469,-0.927,-0.354,1.508,7.196,2.067,-0.032,-3.951,0.0,0.248,-2.769,7.671,-0.082,-7.292,-9.917,6.322,0.099,-1.439,0.125
841,0.395,1.675,3.12,-0.232,0.864,1.325,6.886,3.173,-0.003,-3.489,0.0,0.267,-4.244,7.731,0.8,-6.742,-9.24,5.212,0.081,-1.521,-0.04
842,0.5,1.414,3.72,-0.876,0.181,1.431,7.064,2.766,0.271,-3.769,0.0,0.078,-4.3,8.643,0.683,-7.202,-10.211,6.807,-0.134,-1.645,-0.109
843,0.269,1.364,2.958,-0.426,0.609,1.602,7.109,2.306,0.03,-3.462,0.0,-0.025,-3.274,7.837,0.612,-6.581,-9.164,5.515,0.122,-1.485,0.05
844,0.412,1.238,3.191,-0.526,1.245,1.529,6.384,2.619,0.081,-3.313,0.0,0.21,-3.502,7.549,0.367,-6.424,-9.006,5.469,0.029,-1.667,-0.129
845,0.198,1.787,3.47,-0.21,0.426,1.288,7.251,2.586,-0.072,-3.778,0.0,0.074,-3.072,8.488,0.507,-6.995,-9.862,5.705,0.034,-1.63,0.043
846,0.531,1.816,3.319,0.025,0.614,1.666,7.139,2.365,0.156,-3.855,0.0,-0.064,-3.921,8.077,1.174,-7.164,-9.937,5.215,-0.02,-1.402,-0.052
847,0.243,1.256,3.829,-0.959,0.757,1.331,6.868,2.295,0.196,-3.459,0.0,0.015,-3.264,8.506,0.052,-6.874,-9.636,6.997,-0.021,-1.197,-0.115
848,0.372,1.619,3.305,-0.536,0.853,1.511,7.907,2.878,-0.08,-3.888,0.0,0.071,-3.921,8.723,0.422,-7.599,-10.772,6.513,-0.032,-1.469,-0.22
849,0.464,1.491,3.275,-0.675,0.428,1.444,7.387,2.123,0.005,-3.768,0.0,-0.073,-3.647,8.31,1.022,-6.9,-9.918,5.813,0.026,-1.207,0.074
850,0.356,1.614,3.518,-0.132,0.452,1.49,7.209,2.185,0.144,-3.875,0.0,-0.077,-3.068,8.453,0.367,-7.176,-10.151,6.116,0.244,-1.259,0.156
851,0.325,2.014,3.316,-0.04,0.457,1.475,7.392,2.735,0.131,-4.146,0.0,0.244,-3.452,7.886,0.356,-7.636,-10.745,5.396,-0.178,-1.671,-0.076
852,0.358,1.968,3.279,-0.188,0.333,1.532,7.509,2.107,-0.007,-4.172,0.0,-0.076,-3.374,8.599,0.757,-7.448,-10.388,6.059,0.229,-1.18,-0.094
853,0.26,1.405,3.44,-0.491,-0.026,1.353,7.22,3.339,0.088,-3.906,0.0,0.336,-3.97,7.694,0.506,-7.004,-10.036,5.661,0.061,-1.714,0.231
854,0.433,1.487,3.357,-0.526,0.62,1.537,7.339,3.422,-0.098,-4.072,0.0,0.386,-4.143,7.753,0.558,-7.374,-10.411,5.588,0.019,-1.736,0.028
855,0.276,1.785,3.426,-0.88,0.478,1.379,8.121,1.651,0.186,-4.264,0.0,-0.096,-2.971,7.875,0.338,-7.963,-11.164,6.273,0.142,-1.196,0.039
856,0.332,1.08,2.978,-1.029,0.471,1.309,7.403,2.628,0.066,-3.653,0.0,0.215,-3.985,7.645,0.759,-7.033,-9.771,5.874,0.011,-1.682,-0.011
857,0.254,1.615,3.506,-0.292,1.162,1.501,7.319,2.447,-0.124,-3.79,0.0,0.151,-3.377,8.326,0.426,-7.433,-10.036,6.015,-0.082,-1.393,-0.183
858,0.4,1.716,3.318,-0.118,0.309,1.607,6.888,2.987,0.176,-3.893,0.0,0.391,-3.757,8.164,0.683,-7.1,-10.118,5.709,-0.126,-1.666,-0.121
859,0.473,1.286,3.431,-0.399,1.242,1.401,6.444,1.946,0.198,-3.396,0.0,-0.066,-3.024,7.757,0.191,-6.273,-9.313,5.71,0.09,-1.516,0.052
860,0.568,0.859,3.304,-1.259,0.871,1.459,7.102,2.852,0.215,-3.444,0.0,0.404,-4.812,8.095,1.108,-6.39,-9.595,6.407,0.127,-1.628,-0.042
861,0.313,1.794,2.984,-0.308,0.524,1.562,7.19,2.565,0.151,-3.961,0.0,0.271,-3.529,7.781,0.662,-7.045,-10.114,5.384,-0.108,-1.731,-0.155
862,0.148,1.598,3.277,-0.209,-0.161,1.392,6.4,3.792,0.147,-3.424,0.0,0.376,-4.327,8.307,0.475,-6.387,-8.911,5.978,-0.046,-1.802,0.072
863,0.265,1.894,3.371,-0.504,0.187,1.316,7.325,2.841,0.167,-3.925,0.0,0.305,-4.118,7.916,0.57,-7.439,-10.363,5.913,0.077,-1.784,-0.132
864,0.547,1.541,3.374,-0.54,0.763,1.562,7.356,2.531,-0.129,-4.022,0.0,0.03,-3.913,8.465,0.719,-7.221,-10.292,5.993,0.027,-1.467,0.007
865,0.235,1.625,3.503,-0.103,-0.449,1.652,6.962,3.073,0.029,-3.885,0.0,-0.114,-3.757,8.38,0.66,-7.109,-9.967,5.691,-0.069,-1.732,0.21
866,0.162,1.383,3.367,-0.47,0.422,1.404,6.684,3.453,0.039,-3.563,0.0,0.252,-3.675,8.328,0.296,-6.599,-9.343,6.207,-0.083,-1.896,0.012
867,0.24,1.271,3.154,-0.818,0.747,1.569,6.623,3.208,0.013,-3.295,0.0,0.149,-3.865,8.488,0.089,-6.396,-9.216,6.701,-0.061,-1.707,-0.083
868,0.724,1.733,3.454,-0.135,0.24,1.236,6.887,3.84,0.219,-4.074,0.0,0.217,-4.778,8.25,0.633,-7.291,-10.311,5.821,-0.136,-1.969,0.116
869,0.136,1.526,3.362,-0.109,0.526,1.515,6.252,2.752,-0.027,-3.369,0.0,-0.031,-2.941,9.002,-0.048,-6.121,-8.785,6.749,0.014,-1.439,0.102
870,0.129,1.579,3.454,-0.399,0.669,1.252,7.647,3.678,-0.097,-4.019,0.0,0.251,-4.124,8.345,0.586,-7.409,-10.16,5.807,-0.079,-1.668,0.062
871,0.609,1.827,3.522,-0.251,0.426,1.284,6.611,3.629,0.078,-3.919,0.0,0.304,-4.512,7.897,0.835,-7.101,-9.797,5.562,-0.191,-1.704,-0.006
872,0.425,1.659,3.37,-0.251,0.964,1.574,6.791,1.801,0.03,-3.745,0.0,-0.074,-2.96,8.291,0.432,-7.045,-9.729,5.798,-0.119,-1.501,-0.126
873,0.49,2.047,3.098,0.139,0.749,1.384,7.578,2.52,0.091,-4.128,0.0,0.03,-3.872,8.396,1.252,-7.416,-10.689,4.943,-0.045,-1.525,-0.169
874,0.772,1.85,3.395,-0.384,0.759,1.607,8.221,2.011,0.312,-4.167,0.0,0.011,-3.898,8.97,1.303,-7.87,-11.384,6.256,0.023,-1.569,-0.022
875,0.563,2.47,3.382,-0.227,0.942,1.281,8.013,3.045,-0.011,-4.43,0.0,0.491,-4.327,7.601,0.568,-8.45,-11.665,5.251,-0.303,-1.703,-0.289
876,0.246,1.387,3.579,-0.89,0.639,1.552,7.75,2.63,0.109,-4.14,0.0,0.29,-3.587,7.797,0.374,-7.684,-10.809,6.071,0.107,-1.588,0.139
877,0.59,1.686,3.408,-0.331,0.968,1.549,7.671,1.898,0.029,-4.083,0.0,0.223,-3.325,7.849,0.722,-7.865,-10.819,5.462,-0.033,-1.513,-0.112
878,0.239,1.504,3.686,-0.414,0.251,1.293,7.071,3.141,0.018,-3.788,0.0,0.291,-3.769,8.49,0.404,-7.192,-9.863,6.496,-0.07,-1.605,0.074
879,0.006,1.912,3.368,-0.01,0.531,1.316,7.106,2.404,0.095,-3.856,0.0,-0.059,-2.814,8.728,0.246,-7.224,-9.856,6.124,0.109,-1.504,0.088
880,0.175,1.928,3.64,-0.444,0.608,1.511,7.873,2.232,-0.074,-4.231,0.0,0.145,-2.922,8.442,0.221,-8.077,-10.859,6.258,0.021,-1.32,-0.062
881,0.606,1.511,3.115,-0.404,0.553,1.354,6.947,2.334,0.157,-3.744,0.0,0.181,-3.995,7.604,0.972,-6.874,-9.924,5.147,-0.12,-1.512,0.002
882,0.224,1.566,3.275,-0.113,0.551,1.381,7.014,1.798,0.073,-3.842,0.0,0.043,-2.452,8.491,0.068,-7.153,-9.746,6.148,0.191,-1.391,0.06
883,0.177,1.29,3.191,-0.515,0.561,1.484,6.537,2.595,-0.159,-3.375,0.0,-0.047,-3.415,8.06,0.533,-6.412,-8.97,5.637,-0.182,-1.361,0.061
884,0.309,2.906,3.303,0.253,1.112,1.21,8.789,1.356,0.039,-4.728,0.0,0.233,-2.001,8.444,0.453,-8.981,-12.127,5.409,-0.014,-0.882,-0.102
885,0.267,2.197,3.261,-0.239,0.166,1.451,8.036,3.028,0.044,-3.97,0.0,0.11,-4.134,7.818,0.743,-7.792,-10.522,5.309,0.067,-1.459,0.172
886,0.423,1.892,3.256,-0.373,0.475,1.313,7.602,3.374,-0.042,-4.01,0.0,0.175,-4.584,8.051,1.164,-7.467,-10.288,5.424,-0.009,-1.486,0.136
887,0.258,0.987,3.377,-0.773,1.109,1.467,6.677,2.797,-0.199,-3.688,0.0,0.476,-3.389,7.577,-0.038,-6.823,-9.514,5.892,-0.208,-1.476,-0.303
