x0,x1,y,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
0.404,0.041,0.0,-0.337,1.457,-0.511,0.018,-2.798,0.995,0.215,0.588,2.537,0.307,-0.084,0.519,-4.041,-1.23,0.181,3.223,0.3,-1.577
0.432,0.072,0.0,-0.055,1.309,-0.259,0.179,-2.336,0.365,-0.047,0.075,2.368,-0.255,-0.085,0.345,-4.425,-1.091,0.056,2.38,0.241,-1.543
0.551,-0.047,0.0,-0.011,0.855,-0.357,0.033,-1.808,0.932,-0.155,0.449,2.782,0.063,0.216,0.614,-4.041,-1.272,0.201,2.598,0.211,-1.363
0.57,-0.054,0.0,-0.181,1.121,-0.117,0.293,-2.168,-0.037,0.091,0.088,2.29,-0.186,0.007,0.276,-4.031,-0.98,0.045,2.041,0.143,-1.553
0.093,0.215,0.0,-0.552,1.617,-0.729,0.161,-2.908,0.66,-0.077,0.484,2.781,-0.095,-0.064,0.7,-4.419,-1.643,0.306,3.027,0.571,-1.545
0.103,0.094,0.0,-0.207,1.138,-0.524,0.257,-2.228,0.69,-0.05,0.378,2.727,0.062,-0.121,0.472,-4.421,-1.212,0.307,2.463,0.392,-1.533
0.038,0.112,0.0,-0.283,0.964,-0.496,0.11,-1.975,0.223,0.062,0.138,2.422,-0.154,-0.108,0.475,-4.239,-1.064,0.349,2.132,0.297,-1.337
0.441,0.054,0.0,-0.017,1.279,-0.579,0.245,-1.954,0.649,-0.212,0.478,2.714,-0.084,0.085,0.46,-4.14,-1.419,0.167,2.377,0.406,-1.537
0.475,0.051,0.0,-0.081,1.49,-0.282,0.418,-2.409,0.232,0.014,0.347,2.578,-0.181,0.082,0.582,-4.139,-1.346,0.129,2.04,0.223,-1.442
0.411,0.157,0.0,0.057,1.336,-0.267,0.288,-2.028,0.71,-0.133,0.56,2.356,-0.129,0.042,0.291,-4.199,-1.132,0.141,2.485,0.165,-1.522
-0.04,0.176,0.0,-0.452,1.474,-0.583,0.079,-1.994,0.37,-0.223,-0.185,2.674,-0.08,-0.353,0.318,-4.413,-1.313,0.295,2.714,0.656,-1.642
0.054,0.028,0.0,-0.248,1.446,-0.225,0.049,-2.336,1.096,0.114,0.438,2.259,0.026,-0.138,0.401,-4.019,-1.118,0.221,2.988,0.112,-1.422
0.706,0.192,0.0,0.032,1.612,0.043,0.67,-2.539,0.11,0.188,0.609,2.669,-0.071,0.118,0.752,-4.273,-1.557,-0.002,2.108,-0.032,-1.393
0.603,0.071,0.0,0.05,1.491,-0.19,0.059,-2.32,0.96,0.044,0.663,2.573,0.028,0.076,0.499,-4.172,-1.29,0.003,2.776,0.163,-1.465
-0.198,0.319,0.0,-0.611,1.538,-1.262,0.07,-2.421,0.665,-0.187,0.161,2.732,-0.147,-0.277,0.437,-4.561,-1.581,0.277,3.267,0.659,-1.817
0.317,0.001,0.0,-0.214,1.752,-0.157,0.122,-2.528,1.257,0.027,0.518,2.523,0.016,0.065,0.591,-4.199,-1.149,0.159,3.179,0.055,-1.439
0.377,0.048,0.0,-0.415,1.398,-0.51,0.244,-2.444,0.191,0.03,-0.138,2.302,-0.144,-0.072,0.375,-4.118,-0.849,0.106,2.428,0.294,-1.437
0.184,0.026,0.0,-0.34,1.505,-0.113,-0.108,-2.475,1.003,0.19,0.265,2.26,-0.026,-0.21,0.337,-4.072,-0.764,0.222,2.889,0.189,-1.4
0.453,-0.067,0.0,0.033,1.109,0.01,0.234,-1.912,0.312,-0.193,-0.071,2.29,-0.238,0.109,0.66,-3.928,-1.15,0.223,1.846,0.108,-1.212
0.512,-0.049,0.0,-0.092,1.189,-0.101,-0.127,-2.108,1.18,-0.066,0.44,2.441,-0.024,0.044,0.429,-3.998,-1.103,0.203,2.949,0.149,-1.186
0.4,0.101,0.0,0.067,1.365,-0.007,0.492,-2.318,1.133,0.019,1.114,2.82,-0.028,0.32,0.605,-4.273,-1.675,0.295,2.648,0.151,-1.405
0.576,-0.097,0.0,0.056,1.734,0.192,0.303,-2.655,0.894,0.299,0.707,2.524,-0.133,-0.111,0.256,-4.221,-1.184,0.044,2.48,-0.107,-1.244
0.417,0.084,0.0,0.125,1.585,0.026,0.155,-2.364,0.909,0.196,0.832,2.468,0.037,0.171,0.627,-4.171,-1.023,0.141,2.544,-0.047,-1.278
0.235,0.084,0.0,-0.162,1.021,-0.391,0.02,-2.004,0.565,-0.129,0.245,2.477,-0.012,-0.002,0.567,-4.162,-1.101,0.09,2.502,0.16,-1.42
0.526,0.148,0.0,-0.281,1.459,-0.205,0.097,-2.438,0.59,0.025,0.463,2.551,-0.032,0.025,0.647,-4.184,-1.082,0.042,2.644,0.236,-1.519
-0.107,0.201,0.0,-0.314,1.001,-0.693,0.252,-1.841,0.149,-0.018,0.287,2.557,-0.249,-0.105,0.321,-4.411,-1.436,0.219,2.024,0.351,-1.355
0.111,0.166,0.0,-0.129,1.206,-0.154,0.174,-2.2,0.717,-0.048,0.28,2.455,-0.411,-0.094,0.482,-4.248,-1.026,0.327,2.597,0.265,-1.544
0.71,0.134,0.0,0.134,1.434,0.599,0.2,-2.398,0.403,0.205,0.569,2.345,-0.048,0.004,0.343,-4.043,-1.026,-0.045,1.887,-0.239,-1.147
0.51,0.093,0.0,0.205,1.534,0.0,0.415,-2.713,0.608,-0.077,0.867,2.998,-0.072,0.347,0.653,-4.289,-1.556,0.035,2.513,0.097,-1.639
0.099,0.197,0.0,-0.144,1.359,-0.504,0.175,-2.142,0.205,-0.251,0.316,2.726,-0.166,-0.144,0.397,-4.308,-1.605,0.324,2.404,0.43,-1.594
0.271,-0.038,0.0,-0.53,1.382,-0.847,-0.0,-2.371,0.498,-0.168,-0.083,2.487,-0.123,-0.254,0.203,-4.416,-1.043,0.103,3.003,0.363,-1.638
0.471,-0.011,0.0,-0.198,1.527,0.031,0.045,-2.51,1.025,0.085,1.021,2.831,0.087,-0.058,0.402,-4.256,-1.705,0.252,3.06,0.189,-1.337
0.415,0.302,0.0,-0.21,1.27,0.092,0.039,-2.387,0.745,0.076,0.63,2.641,0.189,0.105,0.393,-4.428,-1.375,0.099,2.929,0.08,-1.668
-0.098,0.262,0.0,-0.578,1.749,-0.863,-0.09,-2.472,0.614,-0.065,0.214,2.616,0.02,-0.515,0.031,-4.504,-1.174,0.142,3.556,0.653,-1.832
0.526,0.082,0.0,0.004,1.721,-0.124,0.284,-2.816,0.818,0.072,0.656,2.783,-0.08,0.196,0.647,-4.299,-1.399,0.029,2.895,0.063,-1.511
0.337,0.055,0.0,-0.065,1.631,-0.044,0.325,-2.696,0.309,0.109,0.238,2.591,-0.109,-0.041,0.478,-4.352,-1.147,0.041,2.63,0.145,-1.812
0.496,-0.022,0.0,-0.246,1.537,-0.138,0.325,-2.652,0.676,0.039,0.49,2.477,0.069,0.107,0.515,-4.102,-1.039,0.075,2.342,0.264,-1.263
0.571,0.156,0.0,0.347,1.027,0.097,0.55,-2.328,0.577,0.009,0.656,2.88,-0.247,0.526,0.937,-4.572,-1.463,0.247,1.992,-0.071,-1.218
0.136,0.141,0.0,-0.043,0.958,-0.52,0.126,-2.117,0.545,-0.158,0.307,2.6,-0.382,0.087,0.727,-4.188,-1.323,0.286,2.382,0.314,-1.455
0.465,0.054,0.0,-0.112,0.635,-0.233,0.331,-1.708,0.049,-0.036,-0.088,2.433,-0.01,0.088,0.332,-4.054,-0.974,0.282,1.941,0.135,-1.361
0.342,0.121,0.0,-0.294,1.359,-0.331,0.2,-2.323,0.554,-0.057,0.303,2.578,-0.097,-0.073,0.564,-4.202,-1.311,0.227,2.924,0.206,-1.635
0.288,-0.054,0.0,-0.257,1.496,-0.26,0.371,-2.238,0.179,0.049,-0.027,2.426,-0.22,-0.001,0.445,-3.993,-0.939,0.086,2.426,0.292,-1.49
0.559,0.078,0.0,0.139,1.36,0.016,0.083,-2.283,1.077,0.036,0.581,2.68,-0.191,0.091,0.482,-4.431,-1.167,0.216,2.827,0.056,-1.527
0.419,0.182,0.0,0.205,1.43,-0.051,-0.037,-2.529,1.488,-0.244,0.917,2.982,-0.012,0.299,0.775,-4.366,-1.517,0.137,3.142,0.196,-1.479
0.598,0.221,0.0,0.039,0.919,0.087,0.411,-1.897,0.628,-0.036,0.799,2.824,-0.011,0.235,0.639,-4.475,-1.427,0.306,2.199,-0.006,-1.196
0.041,0.088,0.0,-0.532,0.805,-0.627,-0.144,-1.96,0.681,0.221,0.506,2.674,0.02,-0.271,0.318,-4.225,-1.509,0.578,2.779,0.38,-1.513
0.147,0.275,0.0,-0.184,1.551,-0.648,0.653,-2.326,0.032,-0.121,0.136,2.907,-0.067,0.042,0.419,-4.444,-1.61,0.05,2.36,0.384,-1.778
0.782,0.013,0.0,-0.085,1.75,0.169,0.24,-2.787,1.024,0.09,0.591,2.391,0.109,-0.062,0.346,-4.026,-1.304,0.086,2.721,0.123,-1.418
0.501,0.094,0.0,0.095,1.476,-0.017,0.455,-2.315,0.429,0.242,1.015,2.828,0.154,0.223,0.475,-4.631,-1.522,0.103,2.074,-0.106,-1.327
0.454,0.017,0.0,-0.171,1.57,-0.365,0.261,-2.465,0.598,0.092,0.564,2.54,0.026,-0.049,0.524,-4.324,-1.169,0.127,2.642,0.26,-1.58
0.729,0.162,0.0,0.001,1.679,0.32,0.357,-2.586,0.714,-0.01,0.642,2.617,0.068,0.296,0.824,-4.058,-1.466,0.138,2.588,0.044,-1.396
-0.388,0.275,0.0,-0.509,1.364,-0.767,-0.027,-2.239,0.345,-0.033,0.278,2.643,-0.244,-0.406,0.215,-4.5,-1.424,0.241,2.832,0.711,-1.719
0.275,0.163,0.0,0.056,0.882,-0.215,0.27,-1.842,0.42,-0.139,0.247,2.485,-0.107,0.168,0.518,-4.16,-1.308,0.297,2.009,0.155,-1.211
0.128,0.327,0.0,-0.302,1.403,-0.702,-0.048,-2.457,0.881,-0.159,0.203,2.639,-0.251,-0.142,0.675,-4.439,-1.444,0.054,3.178,0.454,-1.885
0.489,-0.049,0.0,0.001,1.502,-0.509,0.355,-2.381,0.784,-0.264,0.398,2.81,-0.37,0.141,0.768,-4.196,-1.354,0.14,2.82,0.388,-1.72
0.023,0.237,0.0,-0.455,1.583,-0.896,0.007,-2.439,1.0,-0.184,0.294,2.83,-0.135,-0.212,0.562,-4.473,-1.423,0.174,3.478,0.697,-1.838
0.295,0.035,0.0,-0.12,1.531,-0.251,0.188,-2.405,0.786,0.074,0.332,2.601,-0.09,-0.091,0.507,-4.25,-1.144,0.036,2.722,0.232,-1.688
-0.044,0.146,0.0,-0.373,1.44,-0.577,0.009,-2.428,0.651,0.075,0.37,2.579,-0.166,-0.22,0.357,-4.714,-1.355,0.334,2.988,0.394,-1.67
0.161,0.159,0.0,-0.313,1.315,-0.479,0.133,-2.287,0.726,-0.045,0.492,2.668,-0.018,-0.11,0.39,-4.229,-1.631,0.268,2.764,0.383,-1.46
0.468,0.263,0.0,0.006,1.486,0.166,0.192,-2.627,0.95,-0.05,0.63,2.774,-0.357,0.02,0.422,-4.437,-1.414,0.111,2.835,0.11,-1.488
0.486,0.047,0.0,-0.253,1.688,-0.027,0.154,-2.751,0.641,0.054,0.077,2.448,-0.198,-0.291,0.293,-4.309,-1.054,0.288,2.733,0.147,-1.549
0.426,0.007,0.0,-0.149,1.564,-0.25,0.22,-2.571,0.467,-0.142,0.029,2.563,-0.302,-0.042,0.392,-4.272,-1.145,0.051,2.596,0.363,-1.574
0.517,0.079,0.0,0.08,1.114,-0.361,0.278,-1.957,0.572,-0.157,0.557,2.668,0.034,0.338,0.772,-4.072,-1.347,0.275,2.378,0.213,-1.389
0.209,0.194,0.0,-0.651,1.612,-0.738,-0.001,-2.714,1.017,0.033,0.694,2.995,0.458,-0.246,0.552,-5.031,-1.745,0.271,3.559,0.585,-1.901
0.32,0.266,0.0,-0.281,1.702,0.028,0.175,-2.934,1.046,0.276,0.975,2.633,0.385,0.044,0.431,-4.561,-1.354,-0.09,3.213,0.076,-1.687
0.192,-0.051,0.0,-0.026,1.308,-0.166,0.381,-2.173,0.695,0.011,0.328,2.496,-0.403,0.063,0.665,-3.965,-0.891,0.402,2.233,0.097,-1.196
0.401,0.108,0.0,-0.082,1.03,0.142,0.081,-2.217,0.862,0.132,0.49,2.417,-0.082,0.156,0.639,-4.234,-1.091,0.396,2.502,0.099,-1.136
0.424,0.032,0.0,-0.328,1.414,-0.643,0.065,-2.267,0.417,-0.027,-0.106,2.667,-0.142,-0.256,0.493,-4.324,-1.003,0.077,2.904,0.421,-1.861
0.262,0.044,0.0,-0.217,1.177,-0.064,0.291,-2.21,0.42,-0.119,0.177,2.568,-0.133,-0.036,0.397,-4.57,-1.117,0.236,2.149,0.138,-1.353
0.462,0.078,0.0,0.09,1.04,-0.147,0.145,-2.05,0.466,0.038,0.329,2.483,-0.188,0.218,0.87,-4.046,-1.174,0.018,2.292,0.05,-1.278
0.222,-0.041,0.0,-0.298,1.787,-0.598,0.103,-2.584,1.026,0.048,0.582,2.681,0.006,-0.078,0.43,-4.388,-1.291,0.112,3.306,0.335,-1.693
0.264,0.269,0.0,-0.116,1.554,-0.251,0.243,-2.41,0.882,0.354,0.752,2.712,-0.019,-0.009,0.247,-4.453,-1.22,0.096,3.08,0.193,-1.55
0.168,0.103,0.0,-0.161,1.288,-0.437,0.56,-2.198,0.239,-0.089,0.198,2.726,-0.021,0.035,0.608,-4.574,-1.515,0.359,1.978,0.329,-1.541
0.17,0.288,0.0,-0.276,1.563,-0.354,0.364,-2.467,0.924,-0.032,0.518,2.734,-0.291,-0.106,0.545,-4.559,-1.546,0.4,2.82,0.388,-1.629
0.459,-0.106,0.0,-0.115,1.154,-0.269,0.037,-2.023,0.547,0.011,0.261,2.457,-0.207,0.096,0.338,-3.882,-1.049,-0.014,2.467,0.229,-1.368
0.33,-0.094,0.0,-0.233,1.445,-0.031,0.153,-2.408,0.687,-0.122,-0.13,2.683,-0.324,-0.249,0.417,-4.275,-1.166,0.277,2.635,0.352,-1.492
-0.046,0.034,0.0,-0.438,1.219,-0.697,0.047,-2.099,0.532,0.001,-0.172,2.417,-0.277,-0.355,0.245,-4.175,-0.876,0.265,2.77,0.479,-1.458
0.068,-0.073,0.0,-0.116,1.04,-0.682,0.416,-1.835,-0.005,-0.244,-0.27,2.4,-0.423,-0.044,0.363,-4.237,-0.865,0.315,2.047,0.5,-1.786
0.533,0.027,0.0,-0.103,1.108,-0.369,0.189,-2.101,0.648,0.006,0.44,2.762,-0.216,0.125,0.801,-4.376,-1.404,0.276,2.422,0.279,-1.315
0.06,0.106,0.0,-0.197,1.171,-0.733,0.245,-1.911,0.238,-0.085,0.108,2.596,-0.233,-0.24,0.276,-4.635,-1.281,0.212,2.447,0.41,-1.808
0.005,0.039,0.0,-0.286,1.459,-0.725,0.059,-2.176,0.946,0.046,0.598,2.532,0.009,-0.14,0.352,-4.149,-1.199,0.066,2.96,0.226,-1.375
0.86,0.13,0.0,-0.014,1.509,0.306,0.008,-2.919,1.006,0.302,0.699,2.528,0.189,0.209,0.742,-4.251,-1.091,0.12,2.851,-0.078,-1.369
-0.011,0.223,0.0,-0.192,1.601,-0.634,0.277,-2.28,0.557,-0.117,-0.036,2.379,-0.33,-0.197,0.423,-4.311,-1.082,0.171,2.677,0.361,-1.725
0.467,-0.026,0.0,-0.239,1.732,-0.378,0.596,-2.508,0.386,0.318,0.816,2.498,0.333,0.007,0.603,-4.197,-1.411,0.118,2.317,0.098,-1.285
0.703,-0.099,0.0,0.349,1.079,-0.288,0.418,-1.891,0.657,-0.185,0.385,2.82,-0.287,0.365,0.532,-4.176,-1.383,0.09,2.316,0.078,-1.504
0.255,0.099,0.0,-0.202,1.535,-0.075,0.366,-2.41,0.142,0.082,0.332,2.589,-0.049,-0.063,0.421,-4.3,-1.394,0.219,2.223,0.205,-1.453
0.459,-0.006,0.0,-0.225,1.257,-0.015,0.111,-2.063,0.405,0.202,0.442,2.581,-0.1,-0.013,0.574,-4.383,-1.149,0.161,2.502,0.068,-1.447
0.712,0.093,0.0,0.051,1.241,0.126,-0.065,-2.235,0.844,-0.036,0.511,2.688,-0.152,0.036,0.5,-4.586,-1.321,0.086,2.243,0.041,-1.206
0.337,0.191,0.0,-0.123,1.807,0.161,0.575,-2.832,0.214,0.054,0.327,2.697,0.047,0.154,0.792,-4.372,-1.307,0.127,2.318,0.195,-1.395
0.36,0.27,0.0,-0.187,1.356,0.182,0.036,-2.422,0.991,0.107,0.704,2.621,0.19,-0.047,0.418,-4.194,-1.359,0.251,2.564,0.006,-1.127
-0.011,0.292,0.0,-0.568,1.662,-0.873,-0.018,-2.498,0.734,-0.134,-0.038,2.664,-0.192,-0.444,0.323,-4.422,-1.459,0.053,3.093,0.64,-1.774
0.269,0.118,0.0,-0.4,1.467,-0.536,-0.064,-2.377,1.167,-0.11,0.281,2.869,-0.03,-0.246,0.315,-4.504,-1.454,0.436,3.373,0.432,-1.507
0.207,-0.061,0.0,-0.267,1.359,-0.391,0.116,-2.231,0.656,0.106,0.027,2.534,-0.206,-0.149,0.417,-3.936,-0.99,0.142,2.732,0.285,-1.205
0.662,0.086,0.0,0.095,1.505,0.133,0.32,-2.456,0.525,-0.042,0.063,2.276,-0.195,0.036,0.545,-4.092,-1.037,-0.062,2.057,-0.001,-1.207
0.747,0.073,0.0,0.403,0.841,0.236,0.271,-1.741,0.58,0.005,0.482,2.566,-0.421,0.536,0.687,-4.109,-1.18,0.147,1.82,-0.116,-1.154
0.633,-0.022,0.0,0.167,1.188,0.253,0.02,-2.023,0.955,0.191,0.806,2.634,0.124,0.188,0.665,-4.01,-1.266,0.076,2.4,0.052,-1.148
0.389,0.076,0.0,-0.267,0.837,-0.449,-0.113,-1.84,0.264,0.007,0.297,2.504,0.027,-0.007,0.574,-4.206,-1.188,0.121,2.347,0.309,-1.374
0.476,-0.009,0.0,-0.255,1.248,-0.63,0.037,-2.133,0.509,-0.102,0.238,2.511,-0.292,-0.054,0.61,-4.203,-1.321,0.074,2.757,0.401,-1.637
0.347,0.34,0.0,-0.024,1.434,-0.807,0.082,-2.147,0.757,-0.239,0.61,2.894,-0.064,0.192,0.613,-4.56,-1.768,-0.15,2.895,0.247,-1.62
-0.138,0.222,0.0,-0.265,1.003,-0.696,-0.087,-1.899,0.709,0.153,0.127,2.313,-0.146,-0.392,0.242,-4.464,-0.961,0.301,2.685,0.232,-1.388
0.916,0.126,0.0,0.416,1.371,0.416,0.458,-2.569,0.872,0.174,1.049,2.555,0.213,0.409,0.576,-4.116,-1.26,0.099,2.217,-0.268,-1.155
0.31,0.063,0.0,-0.111,1.422,-0.153,0.258,-2.469,0.827,0.071,0.865,3.029,0.004,0.188,0.812,-4.667,-1.449,0.218,2.998,0.365,-1.536
0.494,0.106,0.0,-0.392,1.482,-0.28,0.129,-2.501,0.667,0.195,0.144,2.074,0.051,-0.114,0.361,-4.106,-0.813,0.016,2.876,0.148,-1.404
0.363,0.103,0.0,-0.216,1.345,0.232,-0.057,-2.589,0.663,0.074,0.14,2.428,-0.286,-0.142,0.316,-4.486,-0.928,0.136,2.694,0.16,-1.327
0.462,0.103,0.0,-0.076,1.72,-0.272,0.331,-2.587,0.73,-0.087,0.608,2.614,-0.182,-0.096,0.494,-4.199,-1.452,0.012,2.74,0.226,-1.396
0.473,0.103,0.0,-0.166,1.263,-0.345,0.156,-2.124,0.57,-0.102,0.498,2.599,0.18,0.159,0.579,-4.177,-1.412,0.059,2.565,0.356,-1.666
-0.081,0.126,0.0,-0.232,1.312,-0.757,0.387,-1.998,0.344,-0.011,0.153,2.441,-0.362,-0.08,0.589,-4.303,-1.034,0.46,2.412,0.426,-1.533
0.773,0.137,0.0,0.33,1.259,0.49,0.503,-2.284,0.011,0.181,0.302,2.536,0.025,0.37,0.606,-4.105,-1.145,0.111,1.842,-0.277,-1.218
0.572,-0.134,0.0,0.108,0.954,-0.585,0.372,-1.533,0.558,-0.243,0.318,2.686,-0.156,0.23,0.446,-4.231,-1.39,0.313,2.173,0.263,-1.515
0.423,-0.013,0.0,-0.013,1.217,-0.328,0.574,-2.076,-0.209,0.243,0.071,2.345,-0.23,-0.037,0.407,-4.041,-1.026,0.034,1.634,-0.006,-1.321
0.318,0.037,0.0,-0.164,1.329,0.089,-0.052,-2.588,1.227,-0.045,0.234,2.494,-0.157,0.052,0.702,-4.18,-0.935,0.124,2.881,0.22,-1.303
0.298,-0.109,0.0,-0.162,1.272,-0.55,0.195,-2.124,0.627,0.182,0.523,2.574,0.002,-0.088,0.445,-4.391,-1.034,0.284,2.429,0.162,-1.278
0.327,0.132,0.0,-0.296,1.044,-0.391,-0.007,-1.985,0.344,0.033,0.594,2.775,0.008,-0.089,0.488,-4.171,-1.502,0.245,2.505,0.296,-1.344
0.319,0.173,0.0,-0.148,1.196,-0.614,0.024,-2.066,0.452,-0.052,0.765,2.813,0.043,0.231,0.742,-4.546,-1.728,-0.103,2.718,0.297,-1.628
0.414,0.079,0.0,0.01,1.575,-0.158,0.443,-2.374,0.88,0.021,0.923,2.844,0.049,0.187,0.78,-4.436,-1.485,0.289,2.655,0.243,-1.514
0.264,0.044,0.0,-0.315,1.447,-0.438,0.073,-2.398,0.562,-0.019,0.154,2.639,0.038,-0.103,0.394,-4.21,-1.16,0.088,2.814,0.368,-1.423
0.498,0.198,0.0,0.306,1.979,0.074,0.655,-2.651,0.827,0.156,0.663,2.335,-0.142,0.014,0.513,-4.106,-1.17,0.014,2.283,0.014,-1.26
0.644,-0.064,0.0,0.393,1.565,0.086,0.399,-2.446,0.888,-0.053,0.562,2.98,-0.268,0.305,0.659,-4.639,-1.347,-0.037,2.275,-0.188,-1.138
0.15,0.092,0.0,-0.359,1.527,-0.559,-0.218,-2.664,0.867,-0.072,0.226,2.623,-0.178,-0.274,0.335,-4.294,-1.306,0.216,3.437,0.469,-1.903
0.537,0.19,0.0,-0.083,1.268,-0.362,0.321,-2.231,0.447,0.067,0.47,2.421,-0.024,0.111,0.552,-4.242,-0.981,0.152,2.409,0.209,-1.592
0.462,0.069,0.0,-0.243,1.523,-0.361,0.059,-2.351,0.801,0.264,0.54,2.524,0.274,-0.075,0.321,-4.288,-1.073,0.082,2.896,0.237,-1.577
0.209,0.008,0.0,-0.342,1.184,-0.916,-0.136,-2.452,1.017,-0.279,0.327,2.681,-0.07,0.091,0.622,-4.338,-1.315,0.279,3.137,0.498,-1.624
0.015,0.316,0.0,-0.493,1.446,-0.603,-0.096,-2.713,0.996,0.15,0.8,2.935,0.017,-0.414,0.109,-4.694,-1.43,0.266,3.468,0.402,-1.819
0.985,0.042,0.0,0.116,1.468,0.2,0.242,-2.48,0.689,0.131,0.641,2.453,0.152,0.239,0.553,-4.208,-1.143,-0.022,2.372,-0.058,-1.189
0.432,0.102,0.0,-0.002,0.955,-0.023,0.198,-1.868,0.588,-0.103,0.284,2.663,-0.109,0.097,0.293,-4.295,-1.227,0.254,2.255,0.107,-1.311
0.469,0.233,0.0,-0.208,1.667,-0.394,0.033,-2.599,0.988,0.049,0.657,2.516,-0.009,0.053,0.528,-4.27,-1.185,-0.032,2.87,0.207,-1.36
0.542,0.106,0.0,-0.033,1.207,0.16,0.275,-2.365,0.131,0.159,0.331,2.345,-0.294,0.105,0.49,-4.027,-1.063,0.074,1.816,-0.095,-1.142
-0.091,0.196,0.0,-0.252,1.506,-0.866,0.198,-2.267,0.742,-0.222,0.334,2.631,-0.348,-0.176,0.481,-4.367,-1.567,0.273,2.71,0.466,-1.401
0.369,0.191,0.0,-0.346,1.421,-0.329,0.02,-2.24,0.509,0.002,0.226,2.458,-0.165,-0.193,0.367,-4.258,-1.145,0.128,2.787,0.395,-1.582
0.218,0.105,0.0,-0.49,1.193,-0.386,0.049,-2.317,0.294,0.048,0.248,2.51,0.024,-0.283,0.301,-4.394,-1.105,0.258,2.558,0.467,-1.462
0.1,0.032,0.0,-0.413,1.389,-0.343,0.259,-2.261,0.48,0.13,0.317,2.681,-0.091,-0.298,0.432,-4.313,-1.343,0.378,2.573,0.44,-1.496
0.298,0.224,0.0,0.167,1.091,-0.502,0.091,-1.992,0.73,-0.12,0.67,2.616,-0.392,0.226,0.782,-4.191,-1.542,0.173,2.622,0.252,-1.491
0.584,-0.029,0.0,-0.111,0.761,-0.483,-0.17,-1.672,0.885,0.065,0.864,2.859,0.336,0.206,0.642,-4.405,-1.39,0.236,2.468,0.147,-1.22
0.41,-0.018,0.0,0.007,1.482,-0.351,0.343,-2.192,0.761,0.022,0.258,2.324,-0.235,0.017,0.46,-4.146,-0.909,0.096,2.259,0.055,-1.319
0.41,0.166,0.0,-0.025,1.384,-0.374,0.105,-2.215,0.777,-0.185,0.373,2.692,-0.042,-0.015,0.456,-4.401,-1.351,0.204,2.752,0.403,-1.72
0.179,0.097,0.0,-0.132,1.469,-0.368,0.2,-2.285,0.777,-0.292,0.597,2.856,-0.093,0.019,0.577,-4.446,-1.739,0.113,2.696,0.344,-1.596
0.114,0.062,0.0,-0.283,1.038,-0.703,-0.185,-1.945,0.922,0.143,0.228,2.456,-0.159,-0.218,0.24,-4.085,-1.124,0.305,2.828,0.351,-1.267
0.367,0.182,0.0,-0.248,1.098,-0.533,0.149,-1.926,0.062,-0.299,-0.224,2.714,-0.442,0.072,0.721,-4.293,-1.364,0.05,2.184,0.425,-1.537
0.55,0.236,0.0,0.103,1.682,-0.203,0.324,-2.552,0.93,0.015,0.986,2.918,0.003,0.11,0.662,-4.385,-1.831,0.013,2.768,0.16,-1.57
0.501,0.082,0.0,-0.125,1.139,0.053,0.003,-2.285,0.57,0.25,0.837,2.59,0.053,0.065,0.362,-4.092,-1.521,0.126,2.638,0.037,-1.428
0.233,0.189,0.0,-0.212,1.473,-0.216,0.041,-2.548,1.1,0.104,0.626,2.706,-0.009,-0.016,0.505,-4.434,-1.18,0.325,2.975,0.256,-1.349
-0.091,0.141,0.0,-0.524,1.7,-0.74,0.09,-2.588,0.613,0.175,0.61,2.587,-0.025,-0.321,0.555,-4.358,-1.604,0.154,3.091,0.561,-1.584
0.69,-0.029,0.0,0.035,1.634,0.379,0.07,-2.551,1.089,0.175,0.714,2.361,0.01,-0.029,0.287,-4.435,-0.989,0.135,2.735,-0.119,-1.255
0.179,0.174,0.0,0.029,1.514,-0.533,0.218,-2.167,0.657,-0.026,0.416,2.56,-0.338,0.054,0.475,-4.182,-1.488,0.246,2.409,0.248,-1.302
0.286,-0.014,0.0,-0.15,0.983,-0.359,0.291,-1.947,0.24,0.081,0.453,2.69,-0.02,0.011,0.318,-4.311,-1.24,0.269,2.009,0.233,-1.378
0.566,-0.124,0.0,0.009,1.197,-0.136,0.562,-2.008,0.079,0.094,0.385,2.543,-0.27,0.145,0.4,-3.951,-1.127,0.261,2.148,0.069,-1.36
0.448,0.089,0.0,-0.319,1.317,-0.122,-0.16,-2.447,0.503,-0.022,0.114,2.446,-0.097,-0.107,0.359,-4.163,-1.319,0.256,2.76,0.393,-1.478
0.602,0.188,0.0,-0.143,2.149,0.077,0.346,-3.11,0.707,0.378,0.964,2.754,0.38,-0.03,0.628,-4.457,-1.346,-0.009,2.98,-0.061,-1.526
0.541,0.071,0.0,0.054,1.559,0.296,0.02,-2.427,0.813,0.361,0.347,2.184,-0.285,0.007,0.3,-4.119,-0.712,-0.028,2.56,-0.197,-1.281
0.371,-0.084,0.0,-0.259,0.937,0.014,0.156,-2.183,0.299,0.079,0.407,2.679,0.177,-0.004,0.362,-4.754,-1.363,0.283,2.078,0.145,-1.29
0.129,0.078,0.0,-0.114,1.355,-0.317,0.132,-2.192,0.608,-0.085,-0.146,2.362,-0.349,-0.367,-0.021,-4.366,-1.123,-0.012,2.519,0.047,-1.34
