Unnamed: 0,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
724,0.0,1.907,-1.962,1.049,1.782,-0.682,4.577,0.374,-0.54,-1.094,0.991,-0.062,2.983,-2.869,1.808,2.898,-3.398,-0.292,0.386,-3.576,-0.707
725,0.0,1.901,-1.558,0.872,1.414,-0.561,4.159,0.403,-0.573,-0.96,0.663,-0.235,4.418,-3.223,2.926,2.62,-3.673,-0.002,0.092,-3.23,-1.276
726,0.0,1.484,-1.379,1.197,1.941,-0.605,4.78,0.104,-0.546,-0.875,0.165,-0.007,4.738,-2.871,3.152,3.072,-3.422,0.054,0.45,-3.668,-1.173
727,0.0,1.748,-1.475,1.637,2.424,-0.148,5.351,-0.176,-0.777,-1.007,0.284,0.097,4.492,-3.083,2.646,3.506,-3.718,-0.146,0.702,-4.34,-1.094
728,0.0,2.153,-1.903,1.288,1.902,-0.195,4.58,0.334,-0.646,-1.105,0.859,0.066,3.357,-3.032,1.849,2.959,-3.588,-0.206,0.501,-3.664,-1.225
729,0.0,1.747,-1.979,1.238,2.218,-0.503,4.691,0.325,-0.726,-0.924,0.939,0.129,3.902,-3.16,2.482,3.222,-3.73,-0.06,0.519,-3.948,-1.225
730,0.0,1.617,-1.652,1.233,2.019,-0.427,4.724,0.076,-0.719,-1.098,0.574,-0.045,3.941,-2.816,2.477,3.067,-3.332,-0.246,0.403,-3.629,-1.021
731,0.0,2.307,-1.877,1.076,1.668,-0.619,4.168,0.099,-0.356,-0.942,1.078,-0.108,3.515,-3.167,2.35,2.799,-3.631,-0.089,0.227,-3.288,-1.3
732,0.0,1.887,-1.917,1.189,1.973,-0.058,4.761,0.45,-0.768,-0.988,0.562,-0.029,4.311,-3.123,2.722,3.302,-3.705,0.025,0.77,-3.843,-1.344
733,0.0,1.549,-1.465,1.233,1.812,-0.138,4.77,0.163,-0.712,-1.249,0.322,-0.113,4.222,-2.827,2.87,3.165,-3.44,-0.278,0.432,-3.663,-1.025
734,0.0,2.28,-1.809,1.198,1.763,-0.195,4.769,0.346,-0.682,-1.34,0.615,-0.122,3.932,-3.125,2.541,3.055,-3.984,-0.468,0.255,-3.74,-1.059
735,0.0,2.363,-1.93,1.358,1.876,-0.844,4.631,0.145,-0.72,-1.12,1.386,-0.022,3.265,-3.189,1.721,3.138,-3.655,-0.249,0.383,-3.615,-1.144
736,0.0,1.836,-1.728,1.293,1.773,-0.311,4.67,0.195,-0.586,-1.107,0.361,0.094,4.399,-3.008,2.941,2.97,-3.57,-0.084,0.302,-3.582,-1.081
737,0.0,1.661,-1.861,1.322,2.152,-0.406,4.935,0.075,-0.518,-1.06,0.439,0.18,3.63,-2.916,2.379,3.117,-3.587,-0.154,0.788,-4.061,-0.824
738,0.0,1.487,-1.242,1.204,1.922,-0.654,4.672,0.33,-0.716,-0.926,0.373,-0.388,5.108,-3.105,3.378,3.014,-3.437,-0.059,0.411,-3.612,-1.083
739,0.0,1.649,-1.854,1.022,1.832,-0.346,4.189,0.277,-0.574,-0.863,0.738,-0.067,3.239,-2.826,2.041,3.083,-3.204,-0.054,0.394,-3.361,-0.925
740,0.0,1.563,-1.683,1.111,1.77,-0.426,4.034,0.272,-0.491,-1.159,0.499,-0.077,3.664,-2.639,2.331,2.684,-3.194,-0.197,0.411,-3.215,-1.042
741,0.0,1.549,-1.892,1.154,1.827,-0.228,4.246,0.084,-0.693,-1.274,0.639,-0.197,3.73,-2.952,2.37,2.725,-3.353,-0.403,0.359,-3.221,-1.037
742,0.0,1.603,-1.693,1.141,1.904,0.042,4.203,0.037,-0.528,-0.966,0.661,-0.418,3.975,-2.826,2.545,2.759,-3.246,-0.101,0.441,-3.316,-1.169
743,0.0,1.545,-1.796,1.464,2.49,-0.082,5.0,-0.144,-0.504,-0.926,0.562,0.44,3.486,-2.797,2.119,3.557,-3.234,-0.101,0.968,-4.083,-0.988
744,0.0,2.073,-2.067,1.427,2.361,-0.349,5.14,0.04,-0.627,-1.028,0.934,0.34,3.527,-2.937,1.853,3.307,-3.491,-0.181,0.845,-4.152,-1.043
745,0.0,1.665,-1.728,1.14,1.391,-0.284,4.123,0.248,-0.586,-1.102,0.652,-0.124,3.962,-3.023,2.662,2.706,-3.664,-0.361,-0.017,-3.215,-0.955
746,0.0,1.944,-2.11,1.233,1.527,-0.238,4.514,0.009,-0.414,-1.129,0.866,-0.176,3.627,-3.06,2.055,2.736,-3.732,-0.171,-0.059,-3.422,-0.876
747,0.0,1.789,-1.752,1.422,2.259,-0.046,5.077,0.01,-0.758,-1.266,0.432,0.084,4.072,-2.829,2.505,3.196,-3.558,-0.333,0.702,-3.921,-0.818
748,0.0,1.597,-1.572,0.972,1.325,0.315,4.436,0.578,-0.581,-1.182,0.21,-0.053,4.206,-2.806,2.883,2.486,-3.631,-0.364,0.121,-3.252,-0.787
749,0.0,1.952,-1.961,1.424,1.991,-0.527,4.932,-0.023,-0.836,-1.153,0.874,0.247,3.175,-2.88,1.799,3.298,-3.457,-0.152,0.587,-3.879,-0.953
750,0.0,1.863,-1.865,1.546,2.133,-0.274,4.997,-0.07,-0.601,-1.19,0.611,0.065,4.154,-3.095,2.573,3.584,-3.722,-0.312,0.521,-3.941,-1.119
751,0.0,2.051,-1.842,1.379,1.75,-0.921,4.805,0.213,-0.497,-0.961,1.18,0.279,3.458,-3.263,1.919,3.008,-3.811,-0.04,0.353,-3.731,-1.237
752,0.0,1.213,-1.489,1.285,2.609,0.112,4.756,-0.075,-0.708,-0.622,0.4,0.274,3.981,-2.634,2.549,3.334,-2.937,0.053,0.881,-4.053,-0.965
753,0.0,1.869,-1.964,1.415,2.206,-0.097,4.982,0.005,-0.452,-1.101,0.881,0.579,2.998,-2.954,1.535,3.178,-3.438,-0.094,0.736,-3.903,-0.878
754,0.0,1.659,-1.495,1.312,2.054,-0.831,5.06,0.187,-0.367,-1.301,0.411,-0.011,4.375,-3.026,2.73,3.133,-3.543,-0.217,0.619,-3.77,-1.057
755,0.0,1.698,-1.596,1.404,2.049,-0.212,4.721,-0.19,-0.7,-1.213,0.499,-0.209,4.093,-2.743,2.698,2.839,-3.366,-0.275,0.567,-3.66,-0.945
756,0.0,1.46,-1.818,0.984,1.977,0.179,4.479,0.445,-0.565,-0.781,0.718,0.003,3.054,-2.881,1.916,2.805,-3.287,0.01,0.549,-3.539,-1.038
757,0.0,1.212,-0.982,1.22,1.916,-0.24,4.704,0.085,-0.781,-1.182,0.004,-0.095,5.528,-2.945,3.641,3.081,-3.436,-0.056,0.196,-3.544,-1.146
758,0.0,2.0,-1.9,1.343,2.264,-0.242,5.002,0.05,-0.615,-1.16,0.714,-0.08,4.577,-3.263,2.787,3.131,-3.763,-0.213,0.772,-4.016,-1.306
759,0.0,1.206,-1.354,1.279,1.822,0.015,4.506,0.133,-0.726,-1.14,0.288,-0.299,4.263,-2.899,2.778,2.859,-3.31,-0.305,0.302,-3.481,-0.941
760,0.0,1.871,-2.074,1.169,1.7,0.103,4.466,0.276,-0.658,-1.284,0.704,-0.074,3.765,-2.98,2.408,2.631,-3.593,-0.324,0.052,-3.237,-0.965
761,0.0,1.85,-1.574,1.252,2.338,-0.368,4.521,0.118,-0.518,-0.636,0.684,-0.091,4.408,-3.025,3.029,3.071,-3.491,-0.059,0.532,-3.775,-1.326
762,0.0,1.496,-1.202,1.241,2.277,0.315,4.992,-0.133,-0.573,-0.927,-0.023,0.064,4.699,-2.846,2.96,3.218,-3.324,-0.162,0.567,-4.028,-0.961
763,0.0,1.776,-1.829,1.439,2.005,-0.652,5.253,-0.004,-0.52,-1.377,0.699,0.015,3.871,-2.963,2.265,3.182,-3.568,-0.268,0.408,-3.774,-1.004
764,0.0,1.77,-1.717,1.226,1.799,-0.693,4.428,0.157,-0.595,-0.997,0.602,-0.038,3.887,-2.798,2.512,2.919,-3.348,0.063,0.41,-3.393,-1.047
765,0.0,0.913,-1.317,1.545,2.449,0.048,5.127,-0.153,-0.814,-1.036,-0.099,0.146,4.253,-2.559,2.601,3.127,-3.025,-0.124,0.852,-3.942,-0.75
766,0.0,1.326,-1.201,1.295,2.155,-0.403,4.915,0.285,-0.758,-1.247,0.168,0.022,4.954,-2.943,3.183,3.227,-3.41,-0.369,0.659,-3.804,-1.041
767,0.0,2.101,-1.851,1.236,1.937,-0.878,4.72,0.151,-0.614,-1.088,1.166,-0.458,3.27,-3.147,2.37,3.002,-3.739,-0.235,0.336,-3.658,-1.275
768,0.0,1.972,-1.892,1.108,1.675,-0.553,4.013,0.246,-0.577,-0.843,0.609,-0.084,4.065,-2.98,2.548,2.735,-3.466,0.059,0.385,-3.346,-1.162
769,0.0,1.879,-1.795,1.359,2.312,-0.342,4.831,-0.054,-0.691,-1.021,0.699,0.222,3.727,-3.124,2.29,3.115,-3.659,-0.324,0.579,-4.0,-1.352
770,0.0,1.452,-1.345,1.147,2.141,-0.141,4.802,0.316,-0.5,-1.088,0.239,-0.197,4.256,-2.874,2.798,2.784,-3.259,-0.101,0.691,-3.633,-0.846
771,0.0,1.822,-1.745,1.399,1.925,-0.421,4.831,-0.141,-0.613,-1.05,0.498,-0.098,4.149,-2.795,2.589,2.99,-3.431,-0.176,0.312,-3.662,-1.229
772,0.0,1.863,-1.597,1.415,1.949,-0.325,5.014,0.091,-0.607,-1.418,0.339,0.005,4.698,-3.124,2.951,2.968,-3.794,-0.078,0.3,-3.832,-0.903
773,0.0,1.758,-2.092,1.271,2.38,-0.04,5.044,0.054,-0.673,-0.948,0.582,0.288,3.723,-3.07,2.178,3.362,-3.615,-0.181,0.658,-4.176,-0.964
774,0.0,1.589,-1.348,1.539,2.398,0.008,5.22,-0.306,-0.663,-1.219,0.142,0.017,4.691,-2.913,3.079,3.344,-3.488,-0.38,0.733,-4.181,-0.951
775,0.0,1.612,-1.395,1.317,2.171,-0.355,4.909,-0.177,-0.758,-1.197,0.509,0.037,4.436,-2.72,2.964,3.246,-3.275,-0.391,0.578,-3.867,-1.002
776,0.0,1.394,-1.419,1.346,2.043,0.149,5.02,0.078,-0.834,-1.199,0.016,-0.315,4.686,-3.065,3.245,3.185,-3.62,-0.242,0.523,-3.848,-0.966
777,0.0,1.569,-1.705,1.498,2.503,0.012,5.028,-0.213,-0.784,-0.898,0.267,0.136,3.854,-2.665,2.314,3.302,-3.228,-0.086,1.114,-4.197,-1.02
778,0.0,1.678,-1.958,1.405,2.493,-0.158,5.608,0.016,-0.555,-1.405,0.498,0.397,4.02,-2.858,2.532,3.417,-3.499,-0.384,0.799,-4.169,-0.942
779,0.0,1.47,-0.836,1.087,2.088,-0.072,5.023,0.226,-0.717,-1.369,-0.039,-0.245,5.151,-2.844,3.68,3.181,-3.543,-0.347,0.6,-3.808,-1.171
780,0.0,1.591,-1.647,1.561,2.058,-0.103,4.742,-0.069,-0.619,-0.858,0.615,0.329,3.504,-2.809,1.927,3.015,-3.293,-0.221,0.747,-3.808,-0.936
781,0.0,1.718,-1.906,1.517,2.214,-0.407,4.795,-0.195,-0.668,-0.975,0.413,0.101,4.059,-2.778,2.457,3.124,-3.497,-0.236,0.874,-3.956,-0.967
782,0.0,1.332,-1.155,1.232,2.175,-0.591,4.901,0.166,-0.466,-1.12,0.243,0.152,4.647,-2.754,3.042,2.946,-3.266,-0.161,0.58,-3.756,-1.174
783,0.0,1.822,-1.613,1.351,1.938,-0.113,4.71,0.072,-0.556,-1.17,0.485,-0.155,4.055,-2.856,2.715,3.037,-3.433,-0.331,0.594,-3.678,-1.079
784,0.0,1.745,-1.437,1.438,2.175,-0.544,5.023,0.169,-0.567,-1.209,0.378,0.135,3.983,-2.841,2.469,3.151,-3.445,-0.248,0.885,-3.898,-0.975
785,0.0,1.478,-1.89,1.323,2.401,-0.131,5.045,0.068,-0.73,-1.18,0.396,0.062,3.951,-2.818,2.473,3.235,-3.325,-0.163,0.771,-3.997,-1.074
786,0.0,1.649,-1.596,1.39,2.054,-0.528,5.049,-0.153,-0.641,-1.474,0.487,-0.077,4.256,-3.006,2.627,3.289,-3.572,-0.236,0.335,-3.746,-1.032
787,0.0,1.329,-1.382,1.207,2.176,-0.03,5.061,0.314,-0.722,-1.133,0.294,-0.028,4.193,-3.03,2.737,3.102,-3.544,-0.267,0.684,-3.956,-1.057
788,0.0,1.107,-1.048,1.116,2.111,-0.259,4.409,-0.277,-0.48,-0.71,0.368,0.042,4.107,-2.603,2.853,2.799,-2.854,0.084,0.57,-3.466,-1.049
789,0.0,1.805,-1.614,1.343,1.823,-0.362,4.344,-0.011,-0.522,-0.888,0.613,-0.117,4.31,-3.055,2.522,2.961,-3.505,-0.022,0.328,-3.49,-1.191
790,0.0,1.962,-1.823,1.305,2.007,0.232,5.283,-0.01,-0.511,-1.427,0.53,0.347,3.43,-2.959,2.363,2.998,-3.717,-0.467,0.48,-3.963,-0.991
791,0.0,1.425,-1.658,1.582,2.634,0.374,5.007,-0.455,-0.553,-1.15,0.188,0.25,4.097,-2.699,2.49,3.413,-3.18,-0.376,0.728,-4.028,-0.81
792,0.0,1.344,-1.755,1.175,2.121,-0.53,4.331,0.027,-0.592,-0.893,0.383,-0.338,3.998,-2.847,2.534,2.771,-3.363,-0.139,0.404,-3.565,-0.967
793,0.0,1.763,-1.465,1.248,1.62,-0.475,4.493,0.256,-0.829,-1.167,0.354,-0.15,4.653,-2.991,3.145,2.627,-3.484,-0.214,0.276,-3.447,-1.274
794,0.0,1.437,-1.346,1.267,2.155,0.245,4.981,0.28,-0.59,-0.994,0.118,-0.106,4.964,-3.253,3.365,3.361,-3.635,-0.205,0.683,-4.011,-1.191
795,0.0,1.426,-1.592,1.296,1.979,-0.577,4.846,-0.061,-0.73,-1.187,0.366,-0.1,4.213,-2.986,2.678,3.236,-3.413,-0.311,0.415,-3.764,-1.107
796,0.0,0.924,-0.706,1.353,2.04,0.247,4.77,-0.119,-0.622,-1.072,-0.276,-0.024,4.896,-2.649,3.224,2.776,-3.214,-0.244,0.554,-3.621,-1.009
797,0.0,1.282,-1.45,1.478,2.293,-0.31,4.956,-0.158,-0.523,-1.036,0.136,-0.027,4.909,-2.841,3.201,3.271,-3.429,-0.215,0.871,-4.089,-1.027
798,0.0,2.227,-1.951,1.312,2.386,-0.292,5.284,0.14,-0.575,-1.248,1.186,0.393,3.406,-3.167,1.745,3.647,-3.735,-0.318,0.8,-4.278,-1.026
799,0.0,1.781,-1.669,1.321,2.011,-0.519,5.078,0.095,-0.59,-1.257,0.555,0.075,4.142,-2.841,2.602,3.045,-3.407,-0.255,0.589,-3.833,-0.989
800,0.0,1.838,-1.67,1.171,2.035,-0.511,4.704,0.142,-0.909,-1.113,0.667,-0.114,3.877,-2.841,2.439,3.073,-3.375,-0.144,0.56,-3.543,-1.088
801,0.0,1.586,-1.327,1.154,2.043,-0.421,4.494,0.297,-0.781,-0.964,0.435,-0.365,4.541,-2.914,3.073,2.971,-3.313,0.011,0.646,-3.533,-0.98
802,0.0,2.083,-1.813,1.371,2.183,-0.069,4.751,0.011,-0.665,-1.095,0.614,0.35,3.628,-2.903,2.304,3.221,-3.516,-0.171,0.551,-3.901,-0.946
803,0.0,1.427,-1.386,1.239,1.933,0.023,4.799,0.045,-0.517,-1.194,-0.04,-0.033,4.551,-2.839,3.178,2.949,-3.397,-0.172,0.431,-3.646,-1.047
804,0.0,1.855,-1.751,1.238,1.981,-0.659,4.764,-0.114,-0.759,-1.157,0.448,-0.081,3.982,-2.828,2.681,2.984,-3.373,-0.118,0.451,-3.531,-0.91
805,0.0,1.901,-1.82,1.426,2.481,0.11,5.214,0.102,-0.677,-1.108,0.503,0.178,3.926,-3.098,2.177,3.578,-3.717,-0.196,0.669,-4.163,-0.985
806,0.0,1.677,-1.902,1.126,1.859,-0.173,4.635,0.267,-0.757,-1.268,0.541,0.169,3.231,-2.655,2.122,2.86,-3.364,-0.303,0.478,-3.46,-0.884
807,0.0,1.555,-1.071,1.149,1.968,-0.09,5.06,0.178,-0.776,-1.206,0.103,-0.22,5.291,-3.033,3.626,3.048,-3.722,-0.297,0.418,-3.754,-1.247
808,0.0,1.93,-1.968,1.345,1.516,-0.179,4.365,0.34,-0.569,-1.113,0.805,-0.046,3.977,-3.393,2.566,2.952,-3.798,-0.11,0.219,-3.496,-1.02
809,0.0,1.364,-1.12,1.098,1.301,-0.679,4.035,0.275,-0.931,-1.061,0.006,-0.429,5.265,-2.984,3.355,2.521,-3.433,-0.145,-0.032,-3.134,-0.808
810,0.0,1.677,-1.558,1.39,2.173,-0.578,4.761,-0.107,-0.659,-1.094,0.232,-0.175,4.654,-2.894,2.845,2.791,-3.513,-0.353,0.413,-3.771,-1.049
811,0.0,1.346,-1.618,1.281,2.311,0.174,4.445,-0.276,-0.735,-0.58,0.421,0.256,3.686,-2.874,2.272,2.976,-3.199,-0.082,0.587,-3.784,-1.123
812,0.0,2.226,-1.995,1.261,1.379,-0.359,4.868,0.456,-0.563,-1.256,0.606,-0.028,4.225,-3.232,2.734,2.912,-3.981,-0.375,0.221,-3.589,-1.083
813,0.0,1.556,-1.355,1.372,1.679,0.507,4.731,-0.067,-0.571,-1.413,-0.145,-0.238,4.932,-3.079,3.273,3.079,-3.636,-0.263,0.305,-3.684,-1.103
814,0.0,1.99,-1.979,1.237,2.235,-0.264,4.93,0.106,-0.853,-1.024,0.904,-0.023,4.17,-3.371,2.79,3.335,-3.847,-0.263,0.588,-4.143,-1.045
815,0.0,1.528,-1.707,1.289,2.165,-0.235,4.988,0.216,-0.567,-1.095,0.402,0.286,3.808,-2.764,2.418,3.262,-3.373,-0.163,0.782,-3.946,-1.011
816,0.0,2.331,-2.036,1.134,1.925,0.164,4.664,0.247,-0.637,-1.292,1.133,0.103,3.139,-3.141,1.825,2.951,-3.839,-0.309,0.36,-3.709,-1.036
817,0.0,1.814,-1.857,1.691,2.581,0.223,5.326,-0.358,-0.571,-1.175,0.533,0.383,3.251,-2.789,1.702,3.392,-3.446,-0.28,0.797,-4.225,-0.629
818,0.0,2.273,-2.15,1.307,1.985,-0.541,5.076,0.356,-0.608,-1.339,1.166,0.094,3.38,-3.142,2.015,2.976,-3.906,-0.348,0.631,-3.969,-0.899
819,0.0,1.333,-1.349,1.261,2.258,-0.559,4.496,0.206,-0.679,-0.811,0.454,-0.013,4.623,-3.003,3.178,3.146,-3.309,0.085,0.523,-3.72,-1.214
820,0.0,1.788,-1.918,1.151,1.807,-0.12,4.631,0.19,-0.514,-1.071,0.497,-0.019,3.906,-3.083,2.731,2.927,-3.784,-0.147,0.126,-3.671,-0.985
821,0.0,1.654,-1.078,1.256,2.057,-0.5,4.985,0.255,-0.723,-1.136,0.118,-0.034,4.548,-2.852,3.115,3.398,-3.52,-0.024,0.502,-3.934,-1.112
822,0.0,1.452,-1.4,1.519,2.238,-0.119,4.82,-0.461,-0.607,-0.828,0.237,-0.014,4.351,-3.038,2.676,3.355,-3.332,-0.014,0.689,-3.965,-0.885
823,0.0,1.802,-2.036,1.306,1.476,0.021,4.322,0.187,-0.485,-0.967,0.692,0.1,3.545,-3.059,2.125,2.664,-3.537,-0.34,0.22,-3.305,-1.182
824,0.0,2.175,-2.176,1.57,2.495,-0.202,5.451,0.063,-0.715,-1.282,0.975,0.289,3.1,-2.968,1.712,3.517,-3.673,-0.362,0.974,-4.218,-0.878
825,0.0,1.389,-1.263,1.125,2.346,-0.119,5.251,0.314,-0.658,-1.029,0.097,-0.204,4.404,-2.728,2.89,3.259,-3.339,-0.156,0.731,-3.847,-1.088
826,0.0,2.088,-1.998,1.194,1.239,-0.359,4.048,0.309,-0.583,-1.215,0.757,-0.099,3.855,-3.114,2.405,2.68,-3.848,-0.228,0.047,-3.212,-0.827
827,0.0,1.724,-1.497,1.241,2.053,-0.694,4.737,0.133,-0.566,-1.055,0.48,0.061,4.639,-2.957,2.983,3.228,-3.582,-0.005,0.417,-3.761,-1.184
828,0.0,1.594,-1.854,1.491,2.134,-0.066,5.001,-0.043,-0.789,-1.086,0.31,-0.034,3.816,-2.986,2.278,3.285,-3.58,-0.252,0.545,-3.952,-0.916
829,0.0,1.741,-1.584,1.127,1.91,-0.413,4.501,0.291,-0.513,-1.057,0.651,0.043,3.864,-2.886,2.605,3.083,-3.477,-0.132,0.475,-3.679,-1.035
830,0.0,1.734,-1.857,1.417,2.484,-0.184,5.017,0.007,-0.678,-1.02,0.517,0.169,3.49,-2.873,2.096,3.588,-3.458,-0.109,0.764,-4.23,-0.784
831,0.0,1.814,-1.768,1.137,2.13,-0.505,4.793,0.27,-0.771,-1.236,0.621,-0.025,4.097,-2.954,2.7,3.216,-3.446,-0.283,0.786,-3.836,-1.019
832,0.0,1.787,-1.714,1.182,1.838,-0.318,4.862,0.296,-0.577,-1.153,0.564,-0.061,3.938,-2.92,2.594,3.16,-3.498,-0.289,0.392,-3.63,-1.134
833,0.0,1.618,-1.757,1.554,2.352,-0.342,5.102,-0.041,-0.546,-0.822,0.807,0.003,4.188,-3.243,2.493,3.439,-3.521,-0.193,0.761,-4.133,-1.273
834,0.0,1.404,-1.57,1.17,2.081,-0.415,4.49,0.379,-0.625,-0.883,0.433,-0.009,3.85,-2.945,2.364,2.832,-3.374,-0.09,0.617,-3.634,-0.944
835,0.0,1.594,-1.386,1.451,2.114,-0.263,4.75,-0.123,-0.331,-1.079,0.262,0.077,4.352,-2.688,2.821,2.926,-3.353,-0.356,0.649,-3.725,-1.124
836,0.0,1.66,-1.54,1.061,1.832,-0.862,4.514,0.133,-0.737,-0.854,0.653,-0.254,4.324,-3.054,2.918,3.017,-3.494,0.096,0.116,-3.573,-1.013
837,0.0,1.521,-1.384,1.262,2.249,-0.08,5.266,0.303,-0.693,-1.315,0.33,-0.149,4.898,-2.96,3.172,3.284,-3.457,-0.306,0.872,-3.969,-1.14
838,0.0,2.105,-1.631,1.169,1.805,-0.391,4.699,0.432,-0.674,-0.92,0.561,0.241,3.991,-2.822,2.532,3.247,-3.624,-0.103,0.614,-3.627,-1.149
839,0.0,1.916,-1.857,1.064,2.045,-0.762,4.372,0.516,-0.601,-0.797,1.117,-0.193,3.593,-2.944,2.173,2.865,-3.294,-0.046,0.742,-3.57,-1.138
840,0.0,2.004,-1.851,1.233,1.95,-0.881,4.387,0.133,-0.63,-0.955,0.832,0.083,3.485,-3.102,2.169,2.97,-3.621,-0.048,0.412,-3.7,-1.061
841,0.0,1.521,-1.501,1.48,2.21,-0.298,5.136,0.026,-0.449,-1.192,0.43,0.199,4.4,-3.037,2.946,3.395,-3.53,-0.293,0.838,-4.099,-0.837
842,0.0,1.393,-1.239,1.278,2.284,-0.302,4.749,-0.034,-0.66,-1.053,0.099,-0.154,4.176,-2.474,2.963,2.945,-2.932,-0.183,0.838,-3.709,-0.881
843,0.0,1.771,-1.643,1.432,2.501,0.08,5.581,0.135,-0.474,-1.188,0.352,0.242,4.327,-3.047,2.501,3.697,-3.809,-0.141,0.87,-4.441,-0.82
844,0.0,2.067,-1.815,1.365,2.177,-0.045,5.117,0.346,-0.488,-1.331,0.618,0.128,4.222,-3.246,2.539,3.53,-3.936,-0.404,0.513,-4.187,-1.047
845,0.0,1.794,-1.341,1.067,1.512,-0.056,4.661,0.445,-0.571,-1.161,0.249,-0.204,4.856,-2.893,3.393,2.751,-3.642,-0.298,0.225,-3.454,-1.048
846,0.0,2.072,-2.08,1.224,1.906,-0.513,4.564,0.004,-0.43,-1.236,1.111,0.106,3.02,-2.884,1.665,2.817,-3.502,-0.285,0.382,-3.694,-0.807
847,0.0,1.878,-1.898,0.995,1.584,0.191,4.452,0.621,-0.703,-1.182,0.547,-0.074,3.835,-3.084,2.417,2.739,-3.481,-0.337,0.593,-3.511,-1.14
848,0.0,1.776,-1.919,1.343,1.842,-0.626,4.62,0.241,-0.618,-1.108,0.695,-0.003,4.129,-2.942,2.711,3.063,-3.712,-0.202,0.621,-3.755,-1.093
849,0.0,2.062,-2.074,1.298,1.437,-0.149,4.533,-0.073,-0.584,-1.365,0.7,0.052,3.301,-3.011,2.034,2.834,-3.692,-0.204,0.337,-3.429,-1.066
850,0.0,1.65,-1.316,1.054,1.674,-0.169,4.381,0.325,-0.483,-0.927,0.448,-0.089,4.489,-3.12,3.147,2.913,-3.525,-0.138,0.234,-3.537,-1.184
851,0.0,1.91,-2.105,1.205,1.804,-0.19,4.868,0.182,-0.681,-1.332,0.919,-0.002,3.175,-3.113,1.957,2.92,-3.593,-0.177,0.244,-3.533,-1.0
852,0.0,1.87,-1.758,1.004,1.512,-0.412,4.492,0.317,-0.713,-1.305,0.469,-0.173,3.982,-2.796,2.567,2.651,-3.628,-0.306,0.048,-3.321,-1.284
853,0.0,1.378,-1.062,1.138,2.182,-0.528,4.393,0.255,-0.585,-0.933,0.158,-0.368,4.721,-2.694,3.359,2.977,-3.202,-0.045,0.639,-3.595,-0.984
854,0.0,1.59,-1.674,1.421,2.301,0.11,4.684,-0.202,-0.689,-1.112,0.173,-0.031,4.283,-2.801,2.712,3.187,-3.205,-0.344,0.582,-3.75,-1.072
855,0.0,1.479,-1.883,1.443,2.003,-0.639,4.679,-0.102,-0.591,-1.118,0.674,-0.011,3.325,-2.641,2.257,2.792,-3.193,-0.276,0.453,-3.556,-0.888
856,0.0,1.815,-1.588,1.35,2.167,-0.307,4.913,0.192,-0.563,-0.936,0.584,0.011,3.966,-3.215,2.381,3.26,-3.653,-0.057,0.501,-3.923,-1.014
857,0.0,1.852,-1.749,1.14,1.865,-0.68,4.858,0.222,-0.65,-1.235,0.782,0.125,4.037,-3.044,2.618,2.971,-3.544,-0.332,0.334,-3.64,-1.115
858,0.0,1.651,-1.81,1.146,1.877,0.019,4.192,0.217,-0.657,-0.863,0.586,0.085,3.758,-2.99,2.386,2.856,-3.567,-0.122,0.162,-3.477,-1.058
859,0.0,2.125,-1.979,1.564,1.965,-0.132,5.18,0.176,-0.732,-1.358,0.646,0.171,4.053,-3.047,2.382,3.197,-3.879,-0.277,0.493,-3.971,-0.948
860,0.0,1.846,-1.724,1.136,1.633,-0.782,4.093,0.249,-0.599,-0.954,0.659,-0.137,3.709,-2.77,2.39,2.355,-3.382,-0.133,0.097,-3.217,-1.296
861,0.0,1.567,-1.254,1.509,2.398,-0.176,5.158,-0.114,-0.551,-1.089,-0.031,0.181,4.806,-2.655,3.031,3.429,-3.321,-0.162,1.026,-4.041,-1.228
862,0.0,1.958,-1.673,1.329,1.935,-0.306,5.089,0.339,-0.725,-1.038,0.581,0.117,4.009,-2.919,2.24,3.114,-3.503,-0.281,0.679,-3.888,-1.162
863,0.0,1.586,-1.535,1.25,2.169,-0.096,4.553,0.36,-0.819,-1.067,0.534,-0.125,4.271,-3.096,2.747,3.267,-3.571,-0.144,0.57,-3.765,-0.942
864,0.0,1.932,-1.937,1.211,1.722,-0.265,4.65,0.198,-0.568,-1.219,0.827,0.01,3.678,-3.21,2.433,2.977,-3.617,-0.228,0.475,-3.573,-0.926
865,0.0,1.235,-1.214,1.205,2.054,0.087,4.598,-0.15,-0.428,-1.138,0.187,-0.234,4.372,-2.618,2.822,3.061,-3.015,-0.221,0.412,-3.546,-1.074
866,0.0,1.73,-1.765,1.464,2.132,-0.584,5.224,-0.104,-0.578,-1.476,0.632,-0.228,4.103,-2.926,2.538,3.237,-3.477,-0.361,0.618,-3.967,-0.994
867,0.0,1.924,-1.631,1.29,2.074,-0.532,4.742,0.179,-0.758,-0.949,0.663,-0.026,4.009,-2.869,2.423,3.083,-3.227,-0.197,0.637,-3.591,-0.918
868,0.0,1.501,-1.386,1.146,2.018,-0.551,4.62,0.205,-0.724,-1.057,0.515,-0.229,4.562,-2.983,3.032,2.867,-3.37,-0.129,0.659,-3.661,-1.028
