Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,y
714,0.762,0.521,-0.343,0.732,-0.505,-0.234,0.265,-0.75,0.507,0.28,-0.364,0.895,-0.294,-0.431,-0.836,-0.448,-0.242,0.924,-0.375,-0.373,0.0
715,0.83,0.571,-0.312,0.753,-0.465,-0.357,0.459,-1.031,0.514,0.24,-0.416,0.581,-0.451,-0.435,-1.08,-0.362,-0.451,0.989,-0.444,-0.6,0.0
716,0.272,0.167,-0.359,0.591,-0.734,0.064,0.249,-0.605,0.378,0.103,-0.358,0.722,0.155,-0.501,-1.087,0.033,-0.25,0.54,-0.291,-0.456,0.0
717,0.501,0.428,-0.951,0.189,-0.997,-0.252,0.351,-0.584,0.617,0.166,-0.751,0.349,-0.294,-0.838,-0.509,-0.028,0.298,0.903,0.262,0.009,0.0
718,0.386,0.296,-0.112,0.755,-0.684,0.13,0.476,-0.684,0.243,-0.082,-0.298,0.537,-0.076,-0.548,-1.013,-0.116,-0.312,0.619,-0.399,-0.524,0.0
719,0.906,0.344,-0.231,0.681,-0.543,-0.121,0.28,-1.071,0.173,0.119,-0.302,0.85,-0.27,-0.509,-1.056,-0.511,-0.332,1.072,-0.385,-0.512,0.0
720,0.241,0.401,-0.366,0.318,-0.908,-0.269,0.153,-0.397,0.693,0.523,-0.553,0.736,-0.308,-0.785,-0.371,-0.096,0.085,0.691,0.315,-0.028,0.0
721,-0.298,0.001,-0.553,0.373,-1.279,0.066,0.088,-0.099,0.519,0.087,-0.667,0.96,0.153,-0.971,-0.72,0.471,-0.028,0.162,-0.042,-0.146,0.0
722,-0.216,0.201,-0.241,0.462,-0.95,0.082,0.166,-0.476,0.103,-0.188,-0.24,0.776,-0.049,-0.635,-1.077,-0.209,-0.439,0.426,-0.402,-0.3,0.0
723,-0.312,0.109,-0.035,0.332,-0.41,0.242,-0.047,-0.638,0.174,0.121,-0.125,1.074,-0.036,-0.369,-1.074,-0.122,-0.37,0.128,-0.287,-0.514,0.0
724,0.331,0.493,-0.822,0.167,-1.346,-0.355,0.351,-0.118,0.967,0.221,-0.755,0.555,-0.371,-1.323,-0.325,-0.053,0.482,0.988,0.351,0.071,0.0
725,0.184,0.172,-0.134,0.457,-0.983,0.113,0.326,-0.386,0.428,0.02,-0.36,0.822,-0.144,-0.659,-0.837,-0.081,-0.196,0.423,-0.08,-0.412,0.0
726,-0.026,0.271,-1.009,0.262,-1.228,-0.236,0.212,0.021,0.761,0.166,-0.688,0.625,-0.179,-1.088,-0.418,0.124,0.308,0.576,0.205,-0.006,0.0
727,0.102,0.262,-0.175,0.544,-1.07,0.058,0.167,-0.336,0.549,0.084,-0.316,0.748,-0.077,-0.78,-0.813,-0.183,-0.122,0.869,-0.14,-0.277,0.0
728,0.738,0.345,-0.428,0.861,-0.621,-0.279,0.142,-0.883,0.191,-0.01,-0.303,0.998,-0.32,-0.419,-1.327,-0.444,-0.408,0.962,-1.001,-0.735,0.0
729,-0.617,0.349,-0.52,0.284,-1.057,0.223,-0.018,-0.148,0.623,0.409,-0.636,1.057,-0.16,-0.713,-0.614,0.501,0.046,-0.102,0.064,-0.183,0.0
730,0.44,0.448,0.312,0.301,-0.562,-0.334,0.044,-0.222,0.148,0.05,0.12,0.661,-0.357,-0.427,-0.596,-0.69,-0.202,0.793,-0.008,-0.092,0.0
731,1.256,0.655,-0.562,0.551,-0.577,-0.32,0.441,-0.611,0.401,0.161,-0.616,0.232,-0.474,-0.619,-0.386,-0.722,-0.262,1.426,0.108,-0.306,0.0
732,0.802,0.513,-0.777,0.71,-0.883,-0.143,0.335,-0.954,0.39,0.2,-0.777,0.493,-0.13,-0.784,-1.009,0.011,-0.046,1.083,-0.454,-0.473,0.0
733,0.887,0.512,-0.228,0.521,-0.812,-0.052,0.383,-0.131,0.264,0.079,-0.286,0.494,-0.543,-0.576,-0.582,-0.903,-0.255,0.964,-0.042,-0.22,0.0
734,0.297,0.437,0.016,0.433,-0.763,-0.073,0.232,-0.415,0.673,0.378,-0.197,0.743,-0.252,-0.593,-0.818,-0.296,-0.154,0.755,-0.191,-0.294,0.0
735,0.469,0.542,-0.189,0.527,-0.671,0.291,0.387,-0.326,0.045,0.093,-0.084,0.545,-0.56,-0.203,-0.748,-0.597,-0.458,0.577,-0.364,-0.361,0.0
736,0.168,0.306,0.039,0.468,-0.273,-0.092,0.243,-0.711,0.043,0.216,0.034,0.77,0.084,-0.055,-0.826,-0.249,-0.442,0.14,-0.256,-0.196,0.0
737,0.079,0.325,-0.392,0.41,-1.053,0.098,0.235,-0.064,0.432,-0.14,-0.376,0.824,-0.294,-0.715,-0.618,-0.12,-0.227,0.419,-0.098,-0.09,0.0
738,-0.064,0.192,-0.623,0.137,-1.109,-0.113,0.197,-0.078,0.514,-0.053,-0.536,0.833,0.08,-0.863,-0.481,0.237,-0.216,0.336,0.461,0.043,0.0
739,-0.559,-0.047,-0.633,0.251,-1.258,0.235,0.172,-0.131,0.838,0.292,-0.747,0.88,0.361,-1.035,-0.431,0.565,0.148,-0.101,0.136,-0.189,0.0
740,-0.318,0.295,-0.388,0.112,-0.969,-0.149,0.028,-0.037,0.606,0.173,-0.472,0.772,-0.192,-0.781,-0.621,0.259,-0.075,0.219,0.193,0.103,0.0
741,-1.002,0.268,-0.735,0.285,-1.77,0.094,0.153,-0.112,1.085,0.032,-0.779,0.778,-0.052,-1.568,-0.473,0.559,0.251,0.128,0.048,-0.137,0.0
742,0.934,0.418,-0.199,0.678,0.01,-0.274,0.298,-1.276,0.215,0.304,-0.234,0.778,-0.236,-0.08,-1.085,-0.54,-0.399,0.727,-0.552,-0.613,0.0
743,0.483,0.719,-0.443,0.839,-0.819,-0.167,0.431,-0.787,0.614,-0.036,-0.513,0.5,-0.358,-0.771,-1.011,-0.158,-0.242,1.012,-0.37,-0.633,0.0
744,0.281,0.271,-0.312,0.557,-0.802,-0.262,0.066,-0.381,0.321,0.152,-0.38,0.711,-0.233,-0.512,-0.52,-0.341,-0.271,0.415,0.1,-0.169,0.0
745,-0.398,0.132,-0.595,0.178,-1.475,-0.127,0.28,0.118,0.905,-0.107,-0.631,0.64,-0.085,-1.2,-0.403,0.302,0.277,0.355,0.133,-0.038,0.0
746,-0.154,0.216,-0.449,0.432,-1.257,-0.088,0.241,-0.317,0.647,0.102,-0.629,0.603,0.049,-1.138,-0.511,0.05,0.093,0.524,0.153,-0.13,0.0
747,0.964,0.611,-0.37,0.593,-0.616,-0.332,0.348,-0.746,0.673,0.345,-0.461,0.494,-0.352,-0.631,-0.803,-0.543,0.036,1.138,-0.407,-0.494,0.0
748,0.056,0.217,-0.737,0.344,-1.135,-0.009,0.341,-0.323,0.509,0.026,-0.586,0.667,0.035,-0.949,-0.573,-0.081,0.083,0.629,0.12,-0.165,0.0
749,-0.425,0.067,0.122,0.181,-1.122,0.032,-0.101,0.237,0.293,-0.198,0.025,1.104,-0.013,-0.725,-0.748,-0.097,-0.282,0.118,0.114,0.026,0.0
750,0.656,0.612,-0.333,0.549,-0.526,-0.257,0.356,-0.874,0.199,-0.031,-0.303,0.712,-0.244,-0.544,-0.917,-0.535,-0.378,1.075,-0.137,-0.212,0.0
751,0.025,0.151,-0.512,0.516,-1.021,-0.031,0.238,-0.549,0.338,-0.007,-0.469,0.567,0.111,-0.72,-0.599,0.041,-0.177,0.398,0.131,-0.216,0.0
752,0.068,0.42,0.063,0.258,-0.604,0.119,-0.015,-0.598,0.35,0.161,-0.113,0.926,-0.361,-0.441,-1.032,0.102,-0.278,0.162,-0.212,-0.217,0.0
753,0.678,0.274,-0.238,0.71,-0.618,-0.218,0.315,-0.677,0.384,0.066,-0.381,0.657,-0.298,-0.486,-0.909,-0.545,-0.37,0.791,-0.4,-0.566,0.0
754,-0.69,0.198,-0.477,0.257,-1.399,-0.004,0.107,0.117,0.531,0.036,-0.516,0.803,0.011,-1.037,-0.531,0.64,0.05,0.09,0.146,-0.032,0.0
755,-0.022,0.281,-0.144,0.433,-1.06,0.037,0.056,-0.37,0.155,0.019,-0.263,0.952,-0.048,-0.715,-0.852,-0.11,-0.222,0.296,-0.305,-0.313,0.0
756,0.937,0.822,-0.318,0.921,-0.588,-0.417,0.415,-0.912,0.451,0.268,-0.291,0.482,-0.524,-0.604,-0.979,-1.183,-0.266,1.618,-0.486,-0.702,0.0
757,0.616,0.638,-0.578,0.765,-0.979,0.099,0.341,-0.498,0.564,0.198,-0.481,0.717,-0.413,-0.801,-0.836,-0.671,-0.066,1.116,-0.556,-0.732,0.0
758,-0.312,0.18,-0.254,0.69,-0.754,0.065,0.18,-0.555,0.499,0.057,-0.316,0.87,0.064,-0.626,-1.173,0.555,-0.453,0.085,-0.289,-0.484,0.0
759,-0.54,0.228,-0.3,0.234,-1.248,0.194,0.055,0.079,0.539,-0.011,-0.326,0.918,-0.153,-0.807,-0.462,-0.22,-0.079,0.215,0.124,-0.045,0.0
760,0.454,0.57,-0.146,0.51,-0.471,-0.092,0.246,-0.678,0.228,0.275,-0.191,0.625,-0.453,-0.347,-1.101,-0.489,-0.278,0.761,-0.431,-0.458,0.0
761,0.291,0.419,-0.405,0.595,-0.999,-0.234,0.276,-0.624,0.631,0.141,-0.417,0.905,-0.219,-0.844,-1.005,-0.299,-0.16,0.87,-0.354,-0.585,0.0
762,0.808,0.549,-0.385,0.86,-0.746,-0.32,0.432,-0.804,0.092,-0.009,-0.502,0.68,-0.18,-0.62,-0.972,-0.554,-0.374,1.103,-0.356,-0.592,0.0
763,-0.087,0.573,-0.666,0.462,-1.544,0.074,0.255,-0.15,0.942,0.33,-0.865,0.576,-0.241,-1.271,-0.718,0.207,0.183,0.631,0.021,-0.313,0.0
764,0.368,0.367,-0.367,0.255,-0.719,-0.111,0.185,-0.061,0.209,0.084,-0.205,0.7,-0.194,-0.457,-0.59,-0.371,-0.252,0.591,-0.024,-0.001,0.0
765,0.496,0.503,-0.175,0.288,-0.682,-0.302,0.24,-0.587,0.389,0.29,-0.24,0.937,-0.459,-0.421,-0.774,-0.221,-0.117,0.838,0.064,-0.11,0.0
766,0.705,0.305,0.099,0.593,-0.345,-0.058,0.166,-0.63,-0.225,0.054,-0.013,0.931,-0.223,-0.125,-0.926,-0.841,-0.389,0.637,-0.307,-0.359,0.0
767,0.652,0.565,-0.388,0.736,-0.475,-0.097,0.165,-1.124,0.193,0.082,-0.379,0.972,-0.458,-0.507,-1.133,-0.113,-0.216,0.827,-0.578,-0.644,0.0
768,0.466,0.357,-0.127,0.218,-0.667,-0.207,0.178,-0.386,0.47,0.36,-0.15,0.739,-0.165,-0.472,-0.788,-0.511,-0.236,0.667,-0.108,-0.183,0.0
769,-0.417,0.056,-0.293,0.42,-0.732,0.008,0.002,-0.39,0.498,0.005,-0.325,0.949,0.012,-0.709,-1.064,0.244,-0.144,-0.007,-0.395,-0.508,0.0
770,0.792,0.563,-0.255,0.716,-0.785,-0.125,0.243,-0.858,0.542,0.306,-0.441,0.639,-0.153,-0.624,-0.994,-0.378,-0.225,1.221,-0.313,-0.551,0.0
771,0.653,0.531,-0.05,0.51,-0.297,-0.164,0.212,-0.56,0.326,0.207,0.005,0.805,-0.386,-0.189,-0.926,-0.59,-0.443,0.792,0.089,-0.293,0.0
772,0.02,0.11,-0.25,0.442,-0.638,0.188,0.115,-0.848,0.108,0.125,-0.419,0.692,0.136,-0.504,-1.207,0.303,-0.32,0.261,-0.619,-0.496,0.0
773,0.68,0.362,-0.177,0.64,-1.001,-0.126,0.328,-0.746,0.384,0.034,-0.337,0.88,-0.295,-0.697,-1.256,-0.305,-0.427,1.156,-0.488,-0.517,0.0
774,0.467,0.565,-0.458,0.467,-0.797,-0.252,0.388,-0.496,0.544,0.369,-0.496,0.586,-0.386,-0.545,-0.872,-0.222,-0.182,0.781,-0.096,-0.273,0.0
775,0.747,0.604,-0.556,0.519,-0.35,-0.272,0.364,-1.224,0.504,0.343,-0.434,0.494,-0.389,-0.385,-1.089,-0.27,-0.338,1.124,-0.276,-0.336,0.0
776,0.654,0.627,-0.708,0.605,-0.998,-0.079,0.626,-0.824,0.34,0.027,-0.704,0.456,-0.304,-0.788,-0.975,-0.177,-0.195,0.984,-0.292,-0.336,0.0
777,-0.0,0.228,-0.746,0.555,-1.229,0.007,0.254,-0.119,0.647,0.075,-0.756,0.52,-0.286,-1.043,-0.411,0.095,0.064,0.416,0.165,-0.267,0.0
778,0.398,0.404,-0.517,0.419,-0.776,-0.232,0.196,-0.778,0.406,0.364,-0.503,0.958,-0.051,-0.468,-0.713,-0.201,-0.016,0.789,-0.019,-0.174,0.0
779,0.092,0.231,-0.076,0.485,-0.73,-0.084,0.07,-0.452,0.173,0.193,-0.128,1.001,-0.241,-0.363,-0.769,-0.387,-0.449,0.301,-0.128,-0.275,0.0
780,0.272,0.371,-0.566,0.45,-1.051,0.27,0.184,-0.362,0.517,0.047,-0.521,0.649,-0.208,-0.828,-1.06,0.118,-0.247,0.641,-0.124,-0.329,0.0
781,0.203,0.35,-0.377,0.35,-1.0,-0.253,0.297,-0.562,0.525,0.171,-0.546,1.081,-0.076,-0.808,-0.853,0.062,-0.105,0.678,-0.043,-0.159,0.0
782,-0.396,0.068,-0.684,0.485,-0.978,-0.043,0.144,-0.374,0.446,-0.118,-0.508,0.563,0.287,-0.853,-0.614,0.266,-0.186,0.199,-0.252,-0.319,0.0
783,0.451,0.476,0.179,0.298,-0.515,-0.241,0.1,-0.401,0.055,0.169,0.048,0.987,-0.372,-0.221,-0.859,-0.313,-0.309,0.325,0.049,-0.071,0.0
784,0.672,0.653,-0.466,0.418,-0.782,-0.179,0.409,-0.485,0.6,0.27,-0.434,0.629,-0.459,-0.698,-0.634,-0.608,-0.01,0.977,-0.209,-0.371,0.0
785,0.542,0.52,-0.338,0.499,-0.571,-0.094,0.241,-0.653,0.075,0.213,-0.4,0.756,-0.186,-0.369,-1.0,-0.144,-0.367,0.554,-0.525,-0.444,0.0
786,-0.456,0.024,-0.869,0.376,-1.404,-0.061,0.178,-0.229,0.592,0.026,-0.861,0.904,0.172,-1.108,-0.627,0.731,0.09,0.122,0.106,-0.054,0.0
787,0.238,0.211,-0.475,0.751,-0.97,0.003,0.364,-0.272,0.291,-0.173,-0.449,0.758,0.02,-0.803,-0.958,-0.267,-0.358,0.657,-0.322,-0.408,0.0
788,0.457,0.192,-0.306,0.611,-0.835,0.014,0.484,-0.35,0.598,0.038,-0.429,0.528,0.008,-0.685,-0.901,-0.123,-0.411,0.655,-0.271,-0.474,0.0
789,0.558,0.618,-0.478,0.646,-0.628,-0.248,0.207,-0.718,0.656,0.42,-0.334,0.723,-0.255,-0.578,-1.12,-0.46,-0.149,1.113,-0.252,-0.486,0.0
790,1.03,0.551,-0.123,0.796,-0.16,-0.268,0.39,-0.973,-0.009,0.281,-0.29,0.52,-0.247,-0.133,-1.049,-1.258,-0.465,1.323,-0.567,-0.668,0.0
791,0.706,0.566,-0.403,0.763,-0.514,-0.131,0.433,-1.075,0.244,0.233,-0.49,0.462,-0.401,-0.495,-1.126,-0.297,-0.392,1.023,-0.642,-0.692,0.0
792,0.503,0.273,-0.423,0.63,-0.515,0.003,0.302,-0.902,-0.018,-0.006,-0.466,0.561,-0.236,-0.252,-1.094,-0.053,-0.436,0.324,-0.369,-0.471,0.0
793,0.297,0.643,-0.445,0.44,-0.814,-0.029,0.331,-0.532,0.606,0.237,-0.458,0.911,-0.567,-0.52,-0.626,0.036,-0.132,0.585,0.02,-0.147,0.0
794,0.706,0.43,-0.41,0.668,-0.756,-0.206,0.337,-0.999,0.245,0.073,-0.547,0.694,-0.488,-0.591,-0.955,-0.084,-0.308,0.854,-0.233,-0.388,0.0
795,-0.17,0.191,-0.129,0.437,-0.997,-0.136,0.203,0.164,0.343,0.113,-0.28,0.89,-0.313,-0.672,-0.618,0.006,-0.105,0.198,-0.072,-0.174,0.0
796,-0.353,0.146,-0.465,0.37,-1.011,0.155,0.096,-0.3,0.308,-0.236,-0.434,0.942,0.075,-0.786,-0.944,0.554,-0.244,0.136,-0.301,-0.205,0.0
797,0.32,0.108,-0.564,0.326,-0.743,-0.336,0.412,-0.498,0.351,0.081,-0.55,0.459,-0.05,-0.675,-0.754,-0.268,-0.124,0.737,-0.276,-0.31,0.0
798,-0.191,0.044,-0.15,0.364,-0.511,0.151,0.305,-0.328,0.204,0.03,-0.172,0.752,0.09,-0.406,-0.915,0.162,-0.419,-0.055,-0.073,-0.206,0.0
799,0.217,0.53,-0.106,0.442,-0.981,-0.023,0.226,-0.567,0.554,0.148,-0.287,0.794,-0.081,-0.914,-1.046,0.102,0.047,0.715,-0.262,-0.377,0.0
800,0.715,0.474,0.076,0.822,-0.245,-0.134,0.458,-0.533,0.337,0.166,-0.02,0.375,-0.389,-0.256,-0.781,-0.862,-0.399,0.864,-0.428,-0.577,0.0
801,0.931,0.669,-0.533,0.838,-0.487,-0.195,0.447,-0.807,0.657,0.471,-0.489,0.52,-0.522,-0.403,-0.534,-0.707,-0.293,1.207,-0.055,-0.325,0.0
802,0.055,0.374,-0.841,0.434,-1.092,-0.075,0.46,-0.264,0.766,0.125,-0.72,0.525,-0.063,-0.748,-0.52,-0.027,-0.106,0.558,0.094,-0.036,0.0
803,-0.065,0.246,-0.505,0.436,-1.097,-0.007,0.063,-0.225,0.413,-0.014,-0.444,0.855,0.048,-0.872,-0.893,0.101,-0.252,0.347,-0.135,-0.271,0.0
804,0.853,0.619,-0.008,0.504,-0.181,-0.085,0.099,-0.854,0.045,0.19,0.016,0.916,-0.561,-0.129,-1.246,-0.699,-0.436,0.9,-0.387,-0.508,0.0
805,0.073,0.139,-0.258,0.404,-0.649,-0.148,0.046,-0.436,0.115,-0.057,-0.138,0.798,0.085,-0.637,-0.937,-0.313,-0.214,0.519,-0.277,-0.263,0.0
806,-0.257,-0.015,-0.259,0.376,-0.898,-0.009,0.225,-0.113,0.227,0.018,-0.346,0.824,-0.174,-0.711,-0.527,0.112,-0.157,0.029,0.065,-0.227,0.0
807,0.165,0.521,-0.932,0.549,-1.373,-0.183,0.284,-0.187,0.734,0.005,-0.856,0.692,-0.338,-1.147,-0.544,-0.02,-0.097,0.93,0.038,-0.277,0.0
808,0.371,0.478,0.132,0.487,-0.821,-0.148,0.19,-0.372,0.481,0.146,-0.007,0.99,-0.37,-0.746,-0.854,-0.589,-0.16,0.879,-0.06,-0.42,0.0
809,0.553,0.138,-0.245,0.474,-0.663,-0.117,0.287,-0.641,0.61,0.181,-0.401,0.738,0.057,-0.583,-0.801,-0.073,-0.306,0.726,-0.173,-0.266,0.0
810,0.533,0.57,-0.285,0.5,-0.682,-0.187,0.281,-0.802,0.561,0.161,-0.315,0.664,-0.083,-0.511,-0.98,-0.209,-0.289,0.725,-0.192,-0.391,0.0
811,0.417,0.442,-0.066,0.548,-0.576,-0.192,0.367,-0.485,0.233,0.279,-0.185,0.836,-0.239,-0.268,-1.121,-0.578,-0.422,0.675,-0.366,-0.53,0.0
812,0.52,0.356,-0.297,0.446,-0.769,-0.069,0.424,-0.227,0.342,0.24,-0.307,0.685,-0.448,-0.408,-0.509,-0.498,-0.07,0.526,-0.158,-0.254,0.0
813,0.493,0.545,-0.493,0.553,-0.645,-0.45,0.452,-0.594,0.803,0.128,-0.567,0.565,-0.343,-0.834,-0.375,-0.673,0.105,1.244,0.023,-0.239,0.0
814,0.276,0.179,-0.463,0.583,-1.041,0.134,0.014,-0.742,-0.107,-0.099,-0.38,1.131,-0.118,-0.551,-1.239,0.024,-0.4,0.38,-0.497,-0.481,0.0
815,0.755,0.561,-0.819,0.595,-0.897,-0.321,0.205,-0.417,0.477,0.423,-0.638,0.48,-0.347,-0.715,-0.479,-0.53,-0.027,0.962,-0.299,-0.285,0.0
816,-0.087,0.475,-0.323,0.349,-0.936,-0.074,0.438,-0.396,0.541,0.331,-0.455,0.607,-0.201,-0.593,-0.738,-0.369,-0.253,0.498,-0.053,-0.225,0.0
817,0.086,0.378,-0.018,0.461,-0.925,0.236,0.151,-0.501,0.399,0.14,-0.239,0.743,-0.084,-0.691,-1.14,-0.111,-0.174,0.632,-0.359,-0.552,0.0
818,0.681,0.296,-0.293,0.818,-0.619,-0.051,0.419,-0.844,0.289,0.263,-0.309,0.901,-0.083,-0.401,-1.489,-0.13,-0.426,0.778,-0.729,-0.671,0.0
819,0.876,0.242,-0.21,0.686,-0.142,-0.096,0.705,-0.585,0.042,0.177,-0.219,0.313,-0.158,-0.043,-0.75,-0.807,-0.437,0.74,-0.171,-0.333,0.0
820,0.759,0.225,-0.141,0.462,-0.708,-0.112,0.281,-0.444,0.159,-0.033,-0.07,0.722,-0.045,-0.459,-1.295,-0.552,-0.423,0.989,-0.551,-0.468,0.0
821,0.305,0.252,-0.553,0.616,-1.064,-0.343,0.415,-0.435,0.576,-0.037,-0.644,0.56,-0.032,-1.004,-0.419,-0.1,-0.179,0.827,-0.189,-0.126,0.0
822,0.7,0.636,0.209,0.546,-0.47,-0.16,0.115,-0.363,-0.016,0.279,0.005,0.943,-0.497,-0.185,-0.967,-0.915,-0.178,1.032,-0.28,-0.554,0.0
823,0.203,0.46,-0.157,0.637,-0.879,0.229,0.068,-0.725,0.181,-0.091,-0.29,0.915,-0.253,-0.509,-1.156,0.268,-0.446,0.36,-0.358,-0.569,0.0
824,0.813,0.127,-0.14,0.447,-0.423,0.039,0.095,-0.928,0.088,0.105,-0.23,1.156,-0.066,-0.27,-1.113,-0.2,-0.303,0.705,-0.293,-0.399,0.0
825,0.117,0.38,-0.322,0.549,-0.859,-0.02,0.344,-0.367,0.143,0.076,-0.221,0.663,-0.156,-0.518,-0.826,-0.16,-0.206,0.45,-0.265,-0.447,0.0
826,0.657,0.382,-0.238,0.62,-0.56,-0.203,0.245,-1.02,0.193,-0.053,-0.364,0.795,0.12,-0.491,-1.369,-0.168,-0.368,0.889,-0.505,-0.654,0.0
827,0.67,0.539,-0.164,0.601,-0.249,-0.12,0.28,-0.924,0.147,0.205,-0.223,1.058,-0.364,-0.311,-1.007,-0.538,-0.294,0.848,-0.411,-0.614,0.0
828,-0.199,0.121,-0.08,0.526,-0.909,-0.013,0.306,-0.141,0.481,0.082,-0.324,0.544,-0.097,-0.724,-0.666,-0.237,-0.191,0.403,-0.251,-0.344,0.0
829,1.036,0.626,0.167,0.571,-0.383,0.01,0.163,-0.713,0.201,0.436,-0.112,0.751,-0.521,-0.13,-0.96,-0.589,-0.373,0.882,-0.48,-0.352,0.0
830,0.893,0.688,-0.117,0.871,-0.641,0.205,0.358,-0.998,0.605,0.157,-0.31,0.703,-0.482,-0.607,-1.194,-0.697,-0.228,1.308,-0.678,-0.79,0.0
831,0.133,0.486,-0.593,0.509,-1.059,-0.337,0.228,-0.468,0.603,0.132,-0.649,0.843,-0.541,-0.988,-0.567,-0.028,0.032,0.789,-0.127,-0.08,0.0
832,-0.334,0.273,-0.307,0.309,-1.033,0.15,0.139,-0.364,0.313,0.09,-0.375,1.016,-0.246,-0.772,-0.976,0.174,-0.083,0.384,-0.223,-0.32,0.0
833,0.538,0.454,-0.507,0.694,-0.553,0.028,0.3,-0.65,0.347,0.247,-0.459,0.588,-0.213,-0.526,-0.857,-0.329,-0.101,0.781,-0.325,-0.503,0.0
834,-0.509,-0.01,-0.398,0.261,-1.105,0.034,0.044,-0.295,0.538,-0.16,-0.543,0.771,0.123,-1.09,-0.547,0.513,-0.154,0.119,0.12,0.001,0.0
835,0.526,0.386,-0.118,0.455,-0.398,-0.153,0.416,-0.763,0.465,0.27,-0.225,0.623,-0.33,-0.412,-0.971,-0.275,-0.193,0.682,-0.23,-0.29,0.0
836,-0.546,0.153,-0.579,0.185,-1.325,0.13,0.259,-0.26,0.603,0.09,-0.619,0.618,0.17,-0.98,-0.689,0.703,0.102,0.116,0.112,-0.038,0.0
837,0.706,0.594,-0.315,0.594,-0.888,0.008,0.456,-0.491,0.262,0.156,-0.384,0.532,-0.409,-0.496,-0.973,-0.527,-0.295,0.991,-0.407,-0.491,0.0
838,0.131,0.483,-0.541,0.551,-0.664,0.004,0.36,-0.698,0.767,0.1,-0.583,0.549,-0.165,-0.585,-0.864,0.143,-0.459,0.591,-0.086,-0.298,0.0
839,0.251,0.412,-0.307,0.343,-0.836,-0.179,0.455,-0.225,0.716,0.21,-0.329,0.61,-0.434,-0.629,-0.499,-0.213,-0.141,0.708,0.063,0.031,0.0
840,0.649,0.397,-0.414,0.646,-0.447,-0.189,0.204,-0.892,0.244,0.182,-0.421,0.717,-0.162,-0.343,-0.843,-0.621,-0.324,0.805,-0.233,-0.387,0.0
841,-0.038,0.086,-0.264,0.803,-0.814,0.124,0.254,-0.612,0.317,0.016,-0.344,0.641,-0.139,-0.519,-1.187,0.178,-0.457,0.236,-0.707,-0.813,0.0
842,0.393,0.33,-0.188,0.503,-0.506,0.311,0.225,-0.684,0.102,0.245,-0.176,0.999,-0.223,-0.384,-1.111,-0.432,-0.37,0.733,-0.416,-0.511,0.0
843,0.675,0.51,-0.44,0.605,-0.447,-0.154,0.407,-0.886,0.432,0.137,-0.284,0.915,-0.032,-0.391,-1.201,-0.297,-0.311,0.84,-0.212,-0.487,0.0
844,0.074,0.25,-0.181,0.456,-0.595,0.018,0.327,-0.46,0.166,0.235,-0.229,0.715,-0.046,-0.371,-0.927,-0.229,-0.277,0.345,-0.206,-0.355,0.0
845,-0.063,0.076,-0.003,0.606,-0.496,-0.08,0.16,-0.582,0.239,0.059,-0.069,0.942,0.054,-0.372,-0.964,-0.052,-0.412,0.299,-0.378,-0.375,0.0
846,0.358,0.398,0.504,0.473,-0.363,-0.021,0.499,-0.159,0.067,0.005,0.212,0.476,-0.273,-0.098,-1.253,-0.452,-0.46,0.496,-0.403,-0.34,0.0
847,1.302,0.469,0.392,0.545,-0.027,-0.275,0.254,-0.742,-0.087,0.229,0.193,0.831,-0.298,0.002,-1.007,-1.391,-0.357,1.256,-0.24,-0.397,0.0
848,0.585,0.186,-0.105,0.61,-0.483,-0.147,0.096,-0.736,0.075,0.129,-0.28,0.871,-0.1,-0.388,-1.072,-0.094,-0.352,0.366,-0.284,-0.356,0.0
849,0.234,0.388,-0.433,0.492,-0.774,0.09,0.26,-0.737,0.59,0.103,-0.529,0.775,-0.261,-0.634,-0.914,0.227,-0.177,0.346,-0.174,-0.404,0.0
850,0.71,0.533,-0.547,0.369,-0.746,-0.175,0.606,-0.619,0.65,0.142,-0.518,0.418,-0.103,-0.716,-0.565,-0.348,-0.215,1.125,-0.007,-0.152,0.0
851,-0.238,0.221,-0.288,0.6,-0.9,0.258,0.202,-0.223,0.159,0.034,-0.355,0.824,-0.139,-0.531,-0.872,0.376,-0.186,-0.002,-0.265,-0.329,0.0
852,-0.135,0.465,-0.839,0.305,-1.531,-0.018,0.183,-0.065,0.856,0.179,-0.834,0.678,-0.111,-1.199,-0.454,0.191,0.241,0.451,0.129,-0.143,0.0
853,-0.364,0.075,-0.804,0.337,-1.37,0.036,0.346,-0.118,0.809,0.215,-0.733,0.453,0.117,-0.995,-0.533,0.337,-0.17,0.157,0.264,0.095,0.0
854,0.588,0.6,-0.158,0.744,-0.623,-0.107,0.244,-0.888,0.303,0.183,-0.315,0.701,-0.406,-0.434,-0.935,-0.499,-0.413,0.997,-0.315,-0.554,0.0
855,0.403,0.451,-0.016,0.405,-0.837,-0.052,0.427,-0.073,0.502,0.083,-0.213,0.527,-0.336,-0.573,-0.349,-0.769,-0.34,0.844,0.462,0.006,0.0
856,0.127,0.194,-0.075,0.584,-0.602,-0.105,0.115,-0.453,0.183,-0.059,-0.121,0.928,-0.164,-0.381,-1.175,-0.079,-0.36,0.259,-0.413,-0.485,0.0
